create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.addition.__current_case__,parameters.addition.addition_select,parameters.addition.b,parameters.addition.l,parameters.addition.r,parameters.chromInfo,parameters.dbkey,parameters.genome.values,parameters.input.values,parameters.pct,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-12-19 20:54:06.914282,slurm_normal,1513716862.0,0,,1.0,11672,bed,main_w4_handler0,3363222,17853419,False,,450389,bed,11926050,slurm,,132112168.0,corral-repl,,,1,lr,,0,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 32937673}]","[{'src': 'hda', 'id': 33008724}]","""true""","""false""",32.0,,42618656.0,1513716857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_flankbed/2.26.0.0,2.26.0.0,,2017-12-19 20:54:26.369617,118524.0,5.0
2017-12-19 21:16:43.307460,slurm_normal,1513718216.0,0,,1.0,11672,bed,main_w4_handler1,3363222,17853547,False,,190800,bed,11926195,slurm,,132112168.0,corral-repl,,,1,lr,,1,0,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 32937673}]","[{'src': 'hda', 'id': 33010707}]","""true""","""false""",32.0,,42618656.0,1513718211.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_flankbed/2.26.0.0,2.26.0.0,,2017-12-19 21:16:58.375893,118524.0,5.0
2017-12-19 21:42:50.498367,slurm_normal,1513719780.0,0,,1.0,11672,bed,main_w3_handler1,3363222,17853732,False,,347130,bed,11926386,slurm,,132112168.0,corral-repl,,,1,lr,,1,0,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 32937673}]","[{'src': 'hda', 'id': 33011079}]","""true""","""false""",32.0,,42618656.0,1513719776.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_flankbed/2.26.0.0,2.26.0.0,,2017-12-19 21:43:01.827574,118524.0,4.0
2017-12-19 22:05:19.259606,slurm_normal,1513721134.0,0,,1.0,11672,bed,main_w3_handler0,3363222,17853902,False,,347130,bed,11926547,slurm,,132112168.0,corral-repl,,,1,lr,,0,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 32937673}]","[{'src': 'hda', 'id': 33011079}]","""true""","""false""",32.0,,42618656.0,1513721129.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_flankbed/2.26.0.0,2.26.0.0,,2017-12-19 22:05:36.219476,118524.0,5.0
2017-12-19 22:49:44.125097,slurm_normal,1513723798.0,0,,1.0,11672,bed,main_w3_handler0,3363222,17854030,False,,726977,bed,11926736,slurm,,132112168.0,corral-repl,,,1,lr,,1,0,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 32937673}]","[{'src': 'hda', 'id': 32937837}]","""true""","""false""",32.0,,42618656.0,1513723794.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_flankbed/2.26.0.0,2.26.0.0,,2017-12-19 22:50:00.802345,118524.0,4.0
2017-12-19 22:07:32.215708,slurm_normal,1513721266.0,0,,1.0,11672,bed,main_w3_handler1,3363222,17853913,False,,394707,bed,11926563,slurm,,132112168.0,corral-repl,,,1,lr,,1,0,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 32937673}]","[{'src': 'hda', 'id': 33011289}]","""true""","""false""",32.0,,42618656.0,1513721261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_flankbed/2.26.0.0,2.26.0.0,,2017-12-19 22:07:47.792808,118524.0,5.0
2017-12-19 22:20:09.090647,slurm_normal,1513722021.0,0,,1.0,11672,bed,main_w4_handler1,3363222,17853947,False,,394707,bed,11926621,slurm,,132112168.0,corral-repl,,,1,lr,,0,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 32937673}]","[{'src': 'hda', 'id': 33011289}]","""true""","""false""",32.0,,42618656.0,1513722016.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_flankbed/2.26.0.0,2.26.0.0,,2017-12-19 22:20:23.142486,118524.0,5.0
2017-12-19 22:50:54.877284,slurm_normal,1513723869.0,0,,1.0,11672,bed,main_w4_handler1,3363222,17854035,False,,726977,bed,11926746,slurm,,132112168.0,corral-repl,,,1,lr,,0,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 32937673}]","[{'src': 'hda', 'id': 32937837}]","""true""","""false""",32.0,,42618656.0,1513723864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_flankbed/2.26.0.0,2.26.0.0,,2017-12-19 22:51:11.286419,118524.0,5.0
2017-10-12 19:28:30.718952,slurm_normal,1507836529.0,0,,1.0,1289,interval,main_w4_handler1,3285319,17090146,False,,1023,bed,11146214.roundup,slurm,,132112168.0,corral-repl,,,0,b,250,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31668475}]","[{'src': 'hda', 'id': 31668531}]","""false""","""false""",32.0,,41252960.0,1507836525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_flankbed/2.26.0.0,2.26.0.0,,2017-10-12 19:28:51.880781,63217.0,4.0
2017-10-12 19:33:14.925932,slurm_normal,1507836806.0,0,,1.0,1444,bed,main_w4_handler1,3285319,17090218,False,,1444,bed,11146283.roundup,slurm,,132112168.0,corral-repl,,,0,b,250,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31668259}]","[{'src': 'hda', 'id': 31668259}]","""false""","""false""",32.0,,41252960.0,1507836801.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_flankbed/2.26.0.0,2.26.0.0,,2017-10-12 19:33:31.143399,63217.0,5.0
2018-01-02 17:57:31.139904,slurm_normal,1514915861.0,0,,1.0,11672,bed,main_w4_handler1,3363222,17931507,False,,613325,bed,12007558,slurm,,132112168.0,corral-repl,,,1,lr,,0,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 32937673}]","[{'src': 'hda', 'id': 33149142}]","""true""","""false""",32.0,,42618656.0,1514915856.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_flankbed/2.26.0.0,2.26.0.0,,2018-01-02 17:57:42.863478,118524.0,5.0
2017-12-29 03:19:47.323663,slurm_normal,1514517596.0,0,,1.0,23790,bed,main_w4_handler0,3375563,17912009,False,,23790,bed,11987429,slurm,,132112168.0,corral-repl,,,0,b,25,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33108591}]","[{'src': 'hda', 'id': 33108591}]","""false""","""false""",32.0,,42856790.0,1514517591.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_flankbed/2.26.0.0,2.26.0.0,,2017-12-29 03:19:57.995257,100685.0,5.0
2017-12-29 01:59:25.156241,slurm_normal,1514512771.0,0,,1.0,23790,bed,main_w4_handler1,3375563,17911833,False,,23790,bed,11987269,slurm,,132112168.0,corral-repl,,,0,b,25,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33108591}]","[{'src': 'hda', 'id': 33108591}]","""false""","""false""",32.0,,42856790.0,1514512767.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_flankbed/2.26.0.0,2.26.0.0,,2017-12-29 01:59:32.662578,100685.0,4.0
2018-01-02 22:34:20.417462,slurm_normal,1514932468.0,0,,1.0,11672,bed,main_w4_handler0,3363222,17933287,False,,722491,bed,12009399,slurm,,132112168.0,corral-repl,,,1,lr,,0,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 32937673}]","[{'src': 'hda', 'id': 33151514}]","""true""","""false""",32.0,,42618656.0,1514932463.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_flankbed/2.26.0.0,2.26.0.0,,2018-01-02 22:34:31.199619,118524.0,5.0
2018-01-02 21:12:54.912047,slurm_normal,1514927582.0,0,,1.0,11672,bed,main_w3_handler0,3363222,17932828,False,,1017389,bed,12008957,slurm,,132112168.0,corral-repl,,,1,lr,,5,0,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 32937673}]","[{'src': 'hda', 'id': 33150401}]","""false""","""false""",32.0,,42618656.0,1514927578.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_flankbed/2.26.0.0,2.26.0.0,,2018-01-02 21:13:04.735437,118524.0,4.0
2018-01-02 21:17:48.087802,slurm_normal,1514927881.0,0,,1.0,11672,bed,main_w4_handler1,3363222,17932850,False,,1017389,bed,12008980,slurm,,132112168.0,corral-repl,,,1,lr,,0,5,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 32937673}]","[{'src': 'hda', 'id': 33150401}]","""false""","""false""",32.0,,42618656.0,1514927877.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_flankbed/2.26.0.0,2.26.0.0,,2018-01-02 21:18:02.567190,118524.0,4.0
2018-01-03 21:18:04.933952,slurm_normal,1515014292.0,0,,1.0,11672,bed,main_w3_handler0,3363222,17939728,False,,390688,bed,12015773,slurm,,132112168.0,corral-repl,,,1,lr,,0,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 32937673}]","[{'src': 'hda', 'id': 33163340}]","""true""","""false""",32.0,,42618656.0,1515014288.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_flankbed/2.26.0.0,2.26.0.0,,2018-01-03 21:18:14.415806,118524.0,4.0
2018-01-04 19:07:39.358215,slurm_normal,1515092867.0,0,,1.0,11672,bed,main_w4_handler1,3363222,17946882,False,,496684,bed,12023225,slurm,,132112168.0,corral-repl,,,1,lr,,0,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 32937673}]","[{'src': 'hda', 'id': 33176155}]","""true""","""false""",32.0,,42618656.0,1515092861.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_flankbed/2.26.0.0,2.26.0.0,,2018-01-04 19:07:48.769600,118524.0,6.0
2018-01-04 20:47:05.099273,slurm_normal,1515098834.0,0,,1.0,11672,bed,main_w3_handler0,3363222,17948247,False,,626560,bed,12024577,slurm,,132112168.0,corral-repl,,,1,lr,,0,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 32937673}]","[{'src': 'hda', 'id': 33178016}]","""false""","""true""",32.0,,42618656.0,1515098828.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_flankbed/2.26.0.0,2.26.0.0,,2018-01-04 20:47:15.549545,118524.0,6.0
2018-01-04 21:28:23.567915,slurm_normal,1515101315.0,0,,1.0,11672,bed,main_w4_handler0,3363222,17948991,False,,648849,bed,12025168,slurm,,132112168.0,corral-repl,,,1,lr,,0,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 32937673}]","[{'src': 'hda', 'id': 33177778}]","""true""","""false""",32.0,,42618656.0,1515101309.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_flankbed/2.26.0.0,2.26.0.0,,2018-01-04 21:28:38.520280,118524.0,6.0
2017-10-26 11:27:11.027728,slurm_normal,1509017249.0,0,,1.0,6849,tabular,main_w3_handler1,3283393,17225602,False,,1280187,bed,11287024,slurm,,132112168.0,corral-repl,,,1,lr,,1000,0,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31896931}]","[{'src': 'hda', 'id': 31880721}]","""false""","""true""",32.0,,41265341.0,1509017244.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_flankbed/2.26.0.0,2.26.0.0,,2017-10-26 11:27:32.241097,113395.0,5.0
2018-01-07 18:37:45.487076,slurm_normal,1515350273.0,0,,1.0,23790,bed,main_w3_handler1,3384295,17967375,False,,23790,bed,12043903,slurm,,132112168.0,corral-repl,,,0,b,30,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 33206613}]","[{'src': 'hda', 'id': 33206613}]","""false""","""false""",32.0,,42856790.0,1515350268.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_flankbed/2.26.0.0,2.26.0.0,,2018-01-07 18:37:54.722288,100685.0,5.0
2018-01-07 18:46:10.631868,slurm_normal,1515350779.0,0,,1.0,23790,bed,main_w4_handler0,3384295,17967408,False,,23790,bed,12043942,slurm,,132112168.0,corral-repl,,,0,b,25,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 33206613}]","[{'src': 'hda', 'id': 33206613}]","""false""","""false""",32.0,,42856790.0,1515350775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_flankbed/2.26.0.0,2.26.0.0,,2018-01-07 18:46:21.431978,100685.0,4.0
2018-01-08 21:34:01.729757,slurm_normal,1515447347.0,0,,1.0,11672,bed,main_w3_handler0,3363222,17976363,False,,726192,bed,12052812,slurm,,132112168.0,corral-repl,,,1,lr,,0,1,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 32937673}]","[{'src': 'hda', 'id': 33194951}]","""true""","""false""",32.0,,42618656.0,1515447341.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_flankbed/2.26.0.0,2.26.0.0,,2018-01-08 21:35:48.394649,118524.0,6.0
2017-11-14 09:13:39.845009,slurm_normal,1510650840.0,0,,1.0,1971,gg,main_w3_handler0,3324216,17450377,False,,12058080,bed,11507760,slurm,,132112168.0,corral-repl,,,1,lr,,100,1000,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32303123}]","[{'src': 'hda', 'id': 32303088}]","""false""","""true""",32.0,,41976888.0,1510650830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_flankbed/2.26.0.0,2.26.0.0,,2017-11-14 09:14:04.009717,,10.0
2017-11-28 09:56:29.177929,slurm_normal,1511863001.0,0,,1.0,19739,interval,main_w4_handler1,2774989,17616097,False,,17477,bed,11676923,slurm,,132112168.0,corral-repl,,,0,b,1,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32579155}]","[{'src': 'hda', 'id': 32579308}]","""false""","""false""",32.0,,42205007.0,1511862996.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_flankbed/2.26.0.0,2.26.0.0,,2017-11-28 09:56:43.036866,87309.0,5.0
2018-01-16 15:39:12.854690,slurm_normal,1516117161.0,0,,1.0,23417,bed,main_w3_handler0,3384295,18049684,False,,23417,bed,12127023,slurm,,132112168.0,corral-repl,,,0,b,30,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 33333245}]","[{'src': 'hda', 'id': 33333245}]","""false""","""false""",32.0,,42856790.0,1516117157.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_flankbed/2.26.0.0,2.26.0.0,,2018-01-16 15:39:24.248445,100685.0,4.0
2018-01-30 14:41:38.524463,slurm_normal,1517323967.0,0,,1.0,1699907,bed,main_w3_handler0,3212693,18201377,False,,7759,bed,12282318,slurm,,132112168.0,corral-repl,,,0,b,10000,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/oreNil2.len""","""oreNil2""","[{'src': 'hda', 'id': 33571951}]","[{'src': 'hda', 'id': 33570479}]","""false""","""false""",32.0,,43544916.0,1517323956.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_flankbed/2.26.0.0,2.26.0.0,,2018-01-30 14:52:48.545490,84648.0,11.0
2018-01-31 09:21:58.438056,slurm_normal,1517390529.0,0,,1.0,1699907,bed,main_w3_handler0,3212693,18209298,False,,7759,bed,12290293,slurm,,132112168.0,corral-repl,,,0,b,5000,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/oreNil2.len""","""oreNil2""","[{'src': 'hda', 'id': 33572301}]","[{'src': 'hda', 'id': 33570479}]","""false""","""false""",32.0,,43544916.0,1517390525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_flankbed/2.26.0.0,2.26.0.0,,2018-01-31 09:22:12.056435,84648.0,4.0
2018-02-05 11:08:04.978612,slurm_normal,1517829082.0,0,,1.0,814,tabular,main_w3_handler0,3324246,18256740,False,,722198785,bed,12338472,slurm,,132112168.0,corral-repl,,,0,b,14,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 33672786}]","[{'src': 'hda', 'id': 32303141}]","""false""","""false""",32.0,,43683463.0,1517828923.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_flankbed/2.26.0.0,2.26.0.0,,2018-02-05 11:11:23.660629,75605.0,159.0
2018-02-20 20:07:22.753838,slurm_normal,1519157265.0,0,7680.0,1.0,229100,bed,main_w4_handler1,3436383,18452006,False,,229100,bed,12547001,slurm,,132112168.0,corral-repl,,,0,b,1,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33966781}]","[{'src': 'hda', 'id': 33966781}]","""false""","""false""",32.0,,44039329.0,1519157260.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_flankbed/2.26.0.0,2.26.0.0,,2018-02-20 20:07:47.555706,,5.0
