chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.allow_contig_length_discordance,parameters.allow_incomplete_dict_concordance,parameters.chromInfo,parameters.dbkey,parameters.inputFile,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.validation_stringency,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-09-18 18:28:00.475331,slurm_normal_16gb,1474223546.0,0,1.0,main_w3_handler0,2805171,13875561,False,,513577083,bam,8098855.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b582ea2ddacba47222'}]",,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5326e7e897cbe02ef'}]",history,"""LENIENT""",32.0,3249912778.0,fasta,,32871220.0,1474223293.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-09-18 18:32:32.293326,89197,253.0
,,2016-09-18 18:29:06.096433,slurm_normal_16gb,1474223771.0,0,1.0,main_w3_handler1,2805261,13875574,False,,539169609,bam,8098862.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b510c559331c923a9e'}]",,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59afa2b8ff03ca859'}]",history,"""LENIENT""",32.0,3249912778.0,fasta,,32871220.0,1474223362.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-09-18 18:36:17.804690,89197,409.0
,,2016-05-24 15:01:14.891673,slurm_normal_16gb,1464111633.0,0,1.0,main_w2_handler0,2708785,12975305,False,,3721988659,bam,7162390.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b521d984c3c15859f4'}]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,30341120.0,1464109853.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-05-24 17:41:06.890770,46727,1780.0
,,2016-05-24 16:13:17.741572,slurm_normal_16gb,1464107045.0,0,1.0,main_w1_handler1,2678796,12976113,False,,237825301,bam,7161656.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56242328ece57c832'}]",,0,hg19,,cached,"""LENIENT""",32.0,,,,30140953.0,1464106529.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-05-24 16:24:24.449244,83091,516.0
,,2016-05-25 13:33:54.470884,slurm_normal_16gb,1464183295.0,0,1.0,main_w1_handler0,1104862,12984507,False,,39739255,bam,7170299.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ee238880e02c7c95'}]",,0,hg19,,cached,"""LENIENT""",32.0,,,,30383985.0,1464183269.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-05-25 13:34:57.684452,25699,26.0
,,2016-05-23 16:48:11.321367,slurm_normal_16gb,1464023863.0,0,1.0,main_w1_handler1,2711402,12965879,False,,6977345765,bam,7154593.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55b3a738bd6c4c869'}]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,30376608.0,1464022129.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-05-23 17:17:45.735513,30082,1734.0
,,2016-10-18 08:40:37.603807,slurm_normal,1476780215.0,0,1.0,main_w3_handler0,2836013,14105677,False,,22912314,bam,8320492.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dc6fd1bf6de19fc9'}]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,33121338.0,1476780086.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-10-18 08:43:38.547817,76423,129.0
,,2016-03-29 06:58:01.661572,slurm_normal_16gb,1459235573.0,0,1.0,main_w1_handler1,2615314,12267273,False,,2501202742,bam,6478038.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""",24029992,,,0,hg19,,cached,"""SILENT""",32.0,,,,29229837.0,1459234695.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-03-29 07:12:57.294090,63580,878.0
,,2016-03-29 06:58:22.713737,slurm_normal_16gb,1459236975.0,0,1.0,main_w1_handler2,2615314,12267274,False,,2500935557,bam,6478177.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24029993,,,1,24007942,,history,"""SILENT""",32.0,3199905909.0,fasta,,29229837.0,1459235597.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-03-29 07:36:19.256149,63580,1378.0
,,2016-03-29 06:58:35.400416,slurm_normal_16gb,1459237637.0,0,1.0,main_w1_handler0,2615314,12267275,False,,2500908249,bam,6478438.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""",24029994,,,1,24012460,,history,"""SILENT""",32.0,3199905909.0,fasta,,29229837.0,1459237004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-03-29 07:47:19.719267,63580,633.0
,,2016-03-31 11:25:17.914854,slurm_normal_16gb,1459466190.0,0,1.0,main_w1_handler0,2482250,12297915,False,,8433287468,bam,6513446.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",24083430,,,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,29061832.0,1459464011.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-03-31 23:16:34.488640,30082,2179.0
,,2016-10-18 10:02:52.138486,slurm_normal,1476785072.0,0,1.0,main_w3_handler1,2853243,14106410,False,,3938199,bam,8321166.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e1896cf25fbd4bb0'}]",,0,hg19,,cached,"""LENIENT""",32.0,,,,33776930.0,1476785024.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-10-18 10:04:34.073123,82468,48.0
,,2016-04-03 18:28:03.817005,slurm_normal_16gb,1459708102.0,0,1.0,main_w2_handler0,2482250,12326823,False,,1517,bam,6533481.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",24125619,,,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,29061832.0,1459708097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-04-03 18:28:24.653454,30082,5.0
,,2016-04-03 18:58:32.941780,slurm_normal_16gb,1459712042.0,0,1.0,main_w2_handler1,2482250,12326941,False,,8433287471,bam,6533593.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",24099389,,,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,29061832.0,1459709922.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-04-03 19:34:11.298572,30082,2120.0
,,2016-04-05 13:54:34.163125,slurm_normal_16gb,1459864505.0,0,1.0,main_w1_handler2,2656767,12343586,False,,249,bam,6548973.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""",24140582,,,1,24134665,,history,"""LENIENT""",32.0,16882.0,fasta,,29402302.0,1459864492.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-04-05 13:55:09.497951,30082,13.0
,,2016-04-05 18:04:03.288313,slurm_normal_16gb,1459879524.0,0,1.0,main_w2_handler0,2647079,12346220,False,,3056492,bam,6551614.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24155126,,,1,24034332,,history,"""LENIENT""",32.0,3199905909.0,fasta,,28970602.0,1459879453.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-04-05 18:05:29.740396,80553,71.0
,,2016-04-05 19:53:59.776399,slurm_normal_16gb,1459889694.0,0,1.0,main_w1_handler1,2656767,12347550,False,,9034032011,bam,6552668.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""",24151493,,,1,24134665,,history,"""LENIENT""",32.0,16882.0,fasta,,29402302.0,1459886068.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-04-05 20:54:57.698302,30082,3626.0
,,2016-04-05 19:54:40.530457,slurm_normal_16gb,1459892053.0,0,1.0,main_w2_handler1,2656767,12347584,False,,8433287471,bam,6553171.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",24134681,,,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,29402302.0,1459889728.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-04-05 21:34:15.379186,30082,2325.0
,,2016-04-07 12:30:06.387954,slurm_normal_16gb,1460032909.0,0,1.0,main_w1_handler0,2658753,12363524,False,,1505993213,bam,6566965.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24171442,,,1,24157259,,history,"""LENIENT""",32.0,3199905909.0,fasta,,29451049.0,1460032220.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-04-07 12:41:53.465990,80553,689.0
,,2016-10-18 13:07:32.684882,slurm_normal,1476796829.0,0,1.0,main_w4_handler1,2836013,14108038,False,,22912313,bam,8322593.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b513df06233c601a4c'}]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,33121338.0,1476796094.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-10-18 13:20:31.726361,76423,735.0
,,2016-04-08 13:59:49.404318,slurm_normal_16gb,1460124077.0,0,1.0,main_w2_handler1,2617974,12388199,False,,113641710,bam,6586622.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",24123922,,,0,hg38,,cached,"""LENIENT""",32.0,,,,29387300.0,1460124005.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-04-08 14:01:20.564755,64111,72.0
,,2016-04-11 01:53:40.592283,slurm_normal_16gb,1460339670.0,0,1.0,main_w1_handler2,2663233,12413035,False,"Picked up _JAVA_OPTIONS: -Djava.io.tmpdir=/galaxy-repl/main/scratch
Picked up _JAVA_OPTIONS: -Djava.io.tmpdir=/galaxy-repl/main/scratch
Ignoring SAM validation error due to lenient parsing:
Error parsing text SAM file. Empty sequence dictionary.; File /ga",105317,sam,6613072.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""",24226287,,,1,24226023,,history,"""LENIENT""",32.0,49270.0,fasta,,29537502.0,1460339663.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-04-11 01:54:34.776073,37866,7.0
,,2016-10-18 15:57:39.274125,slurm_normal,1476809904.0,0,1.0,main_w3_handler0,2857703,14110231,False,,3406366819,bam,8324249.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d48471d8695ce77b'}]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,33785390.0,1476806770.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-10-18 16:58:29.043186,91569,3134.0
,,2016-04-09 02:26:16.217248,slurm_normal_16gb,1460168849.0,0,1.0,main_w2_handler0,2662982,12397455,False,,1750727,bam,6595709.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24224028,,,1,24224043,,history,"""LENIENT""",32.0,3199905909.0,fasta,,29451049.0,1460168788.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-04-09 02:27:37.041710,80553,61.0
,,2016-04-09 20:16:00.524442,slurm_normal_16gb,1460233268.0,0,1.0,main_w1_handler2,2663735,12403425,False,,2260391,bam,6603307.roundup,slurm,,132112168.0,corral-repl,,"""de26d744fe8f11e5a0d2005056a51846""","""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24234313,,,1,24234225,,history,"""LENIENT""",32.0,3199905909.0,fasta,,29451049.0,1460233209.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-04-09 20:21:12.236558,80553,59.0
,,2016-04-09 22:57:47.186822,slurm_normal_16gb,1460242769.0,0,1.0,main_w1_handler1,2663856,12404335,False,,2944037,bam,6604432.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24235678,,,1,24235537,,history,"""LENIENT""",32.0,3199905909.0,fasta,,29451049.0,1460242704.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-04-09 22:59:32.382467,80553,65.0
,,2016-04-10 03:32:42.530254,slurm_normal_16gb,1460259273.0,0,1.0,main_w1_handler2,2663993,12405607,False,,2268795,bam,6605885.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24237638,,,1,24237634,,history,"""LENIENT""",32.0,3199905909.0,fasta,,29451049.0,1460259193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-04-10 03:34:37.442336,80553,80.0
,,2016-04-10 16:26:06.216426,slurm_normal_16gb,1460305684.0,0,1.0,main_w2_handler1,2664403,12409943,False,,2203190,bam,6609079.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24243652,,,1,24243453,,history,"""LENIENT""",32.0,3199905909.0,fasta,,29451049.0,1460305590.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-04-10 16:28:10.087292,80553,94.0
,,2016-04-11 17:26:38.361338,slurm_normal_16gb,1460420942.0,0,1.0,main_w1_handler1,2656767,12420104,False,,8453694166,bam,6624573.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",24258192,,,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,29402302.0,1460418666.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-04-12 00:29:06.765954,30082,2276.0
,,2016-07-14 10:25:15.007649,slurm_normal_16gb,1468518591.0,0,1.0,main_w2_handler0,2747807,13408611,False,,8453694166,bam,7624311.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54f90882110438479'}]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,31470708.0,1468516047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-07-14 17:49:54.966571,85904,2544.0
,,2016-04-15 13:53:09.849302,slurm_normal_16gb,1460741717.0,0,1.0,main_w2_handler1,2643952,12472039,False,,7383645992,bam,6662758.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fcbebc83cb9b2ad2'}]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,29600595.0,1460740016.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-04-15 17:35:20.277297,30082,1701.0
,,2016-10-19 09:08:30.659523,slurm_normal,1476868151.0,0,1.0,main_w4_handler0,2836013,14115255,False,,18142349,bam,8329927.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b545263c7731701d66'}]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,33121338.0,1476868114.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-10-19 09:09:13.853688,76423,37.0
,,2016-10-19 08:54:31.513645,slurm_normal,1476867341.0,0,1.0,main_w3_handler0,2836013,14115207,False,,15777272,bam,8329875.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b543be21e30684ac50'}]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,33121338.0,1476867292.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-10-19 08:55:44.422807,76423,49.0
,,2016-10-19 08:16:03.820445,slurm_normal,1476864998.0,0,1.0,main_w4_handler0,2836013,14114921,False,,27177278,bam,8329600.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b553c59a9595daa067'}]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,33121338.0,1476864970.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-10-19 08:16:41.107833,76423,28.0
,,2016-04-16 16:10:14.187535,slurm_normal_16gb,1460853191.0,0,1.0,main_w2_handler1,2643952,12486004,False,,7383645992,bam,6680289.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58498535e112241b8'}]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,29640148.0,1460851523.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-04-17 00:33:13.812647,30082,1668.0
,,2016-10-19 11:56:26.487312,slurm_normal,1476878197.0,0,1.0,main_w3_handler1,2836013,14117416,False,,896902,bam,8332051.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59d33d58eba746cb6'}]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,33121338.0,1476878191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-10-19 11:56:40.657552,76423,6.0
,,2016-10-19 11:56:55.756519,slurm_normal,1476878223.0,0,1.0,main_w3_handler1,2836013,14117419,False,,1084307,bam,8332055.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cb71f3a653dfa082'}]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,33121338.0,1476878219.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-10-19 11:57:05.559795,76423,4.0
,,2016-10-19 09:39:37.601306,slurm_normal,1476870009.0,0,1.0,main_w3_handler0,2836013,14116410,False,,15777272,bam,8330283.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b543be21e30684ac50'}]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,33121338.0,1476869980.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-10-19 09:40:10.726922,76423,29.0
,,2016-10-19 10:00:17.304823,slurm_normal,1476871245.0,0,1.0,main_w3_handler0,2836013,14116497,False,,15854998,bam,8330565.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a695a732c3012e9a'}]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,33121338.0,1476871230.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-10-19 10:00:48.909747,76423,15.0
,,2016-04-19 14:21:16.246399,slurm_normal_16gb,1461152321.0,0,1.0,main_w1_handler2,2643952,12524079,False,,7383645992,bam,6721829.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5401a5b851780bb11'}]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,29640148.0,1461150471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-04-20 11:38:43.185950,30082,1850.0
,,2016-04-18 10:18:00.326811,slurm_normal_16gb,1461000959.0,0,1.0,main_w2_handler0,2643952,12501868,False,,7383645992,bam,6699187.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f316c12179600171'}]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,29640148.0,1460997073.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-04-18 17:36:03.581752,30082,3886.0
,,2016-10-19 13:00:59.389157,slurm_normal,1476882092.0,0,1.0,main_w4_handler0,2836013,14118157,False,,967349,bam,8332791.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ae81c18f917f17b5'}]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,33121338.0,1476882065.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-10-19 13:01:35.806648,76423,27.0
,,2016-10-19 13:01:37.662946,slurm_normal,1476882110.0,0,1.0,main_w4_handler0,2836013,14118169,False,,1239740,bam,8332803.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aab00b53d69761bd'}]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,33121338.0,1476882100.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-10-19 13:01:52.073160,76423,10.0
,,2016-04-21 10:43:53.049917,slurm_normal_16gb,1461238193.0,0,1.0,main_w1_handler2,2674229,12547661,False,,2356030612,bam,6736124.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a0a6a788f2b67344'}]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,29731389.0,1461237385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-04-21 11:29:58.590965,59652,808.0
,,2016-04-21 10:42:52.293267,slurm_normal_16gb,1461239113.0,0,1.0,main_w1_handler2,2574759,12547657,False,,2666999010,bam,6736238.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ef3f950c06fdaf7c'}]",,0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,29731389.0,1461238205.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.136.0,1.136.0,,2016-04-21 11:45:18.008547,59652,908.0
