create_time,destination_id,end_epoch,exit_code,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,info,inputs,inputs1,inputs10,inputs10_filetype,inputs11,inputs11_filetype,inputs12,inputs12_filetype,inputs13,inputs13_filetype,inputs14,inputs14_filetype,inputs15,inputs15_filetype,inputs16,inputs16_filetype,inputs17,inputs17_filetype,inputs18,inputs18_filetype,inputs19,inputs19_filetype,inputs1_filetype,inputs2,inputs20,inputs20_filetype,inputs21,inputs21_filetype,inputs22,inputs22_filetype,inputs23,inputs23_filetype,inputs24,inputs24_filetype,inputs2_filetype,inputs3,inputs3_filetype,inputs4,inputs4_filetype,inputs5,inputs5_filetype,inputs6,inputs6_filetype,inputs7,inputs7_filetype,inputs8,inputs8_filetype,inputs9,inputs9_filetype,inputs_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.filler,parameters.genome.values,parameters.header,parameters.tag.__current_case__,parameters.tag.bedgraphs,parameters.tag.inputs.values,parameters.tag.tag_select,parameters.zero,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tag|bedgraphs_0|input,tag|bedgraphs_0|input1,tag|bedgraphs_0|input1_filetype,tag|bedgraphs_0|input_filetype,tag|bedgraphs_1|input,tag|bedgraphs_1|input1,tag|bedgraphs_1|input1_filetype,tag|bedgraphs_1|input_filetype,tag|bedgraphs_2|input,tag|bedgraphs_2|input1,tag|bedgraphs_2|input1_filetype,tag|bedgraphs_2|input_filetype,tag|bedgraphs_3|input,tag|bedgraphs_3|input1,tag|bedgraphs_3|input1_filetype,tag|bedgraphs_3|input_filetype,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-08-11 08:10:44.775972,slurm_normal,1470903133.0,0,1.0,963384,bedgraph,main_w1_handler0,1922920,13642335,False,,4071604.0,4071604.0,,,,,,,,,,,,,,,,,,,,,bedgraph,2652472.0,,,,,,,,,,,bedgraph,963384.0,bedgraph,,,,,,,,,,,,,bedgraph,7856638.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""N/A""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5acec7383524cc608'}]","""true""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5beb74c27ad1dc3cb'}, {'src': 'hda', 'id': 'bbd44e69cb8906b539726045987e1c81'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5acec7383524cc608'}]",tag,"""false""",32.0,,32159168,1470903126.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-08-11 08:12:16.307942,35253.0,7.0
2016-08-17 15:27:08.177948,slurm_normal,1471447744.0,0,1.0,12266,bed,main_w3_handler1,2795107,13677266,False,,129128459.0,129128459.0,,,,,,,,,,,,,,,,,,,,,bedgraph,125927719.0,,,,,,,,,,,bedgraph,127723476.0,bedgraph,128373778.0,bedgraph,,,,,,,,,,,bedgraph,7894841.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""N/A""","[{'src': 'hda', 'id': 'bbd44e69cb8906b52f06a024dfb7fc30'}]","""false""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53c32c531d38a8288'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52be502a33789272d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b54160947284395212'}, {'src': 'hda', 'id': 'bbd44e69cb8906b592651f8814c36875'}]",tag,"""true""",32.0,,32132931,1471447647.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-08-17 15:29:06.436454,88285.0,97.0
2016-08-17 15:40:11.884270,slurm_normal,1471448525.0,0,1.0,1405,gg,main_w4_handler0,2795107,13677332,False,,129128459.0,129128459.0,,,,,,,,,,,,,,,,,,,,,bedgraph,125927719.0,,,,,,,,,,,bedgraph,127723476.0,bedgraph,128373778.0,bedgraph,,,,,,,,,,,bedgraph,7894932.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""N/A""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5817d1e213239e918'}]","""false""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53c32c531d38a8288'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52be502a33789272d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b54160947284395212'}, {'src': 'hda', 'id': 'bbd44e69cb8906b592651f8814c36875'}]",tag,"""true""",32.0,,32132931,1471448424.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-08-17 15:42:07.047213,88285.0,101.0
2016-08-17 16:27:35.518660,slurm_normal,1471451374.0,0,1.0,1405,gg,main_w3_handler1,2795171,13677684,False,,129128459.0,129128459.0,,,,,,,,,,,,,,,,,,,,,bedgraph,125927719.0,,,,,,,,,,,bedgraph,127723476.0,bedgraph,128373778.0,bedgraph,,,,,,,,,,,bedgraph,7895399.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""0""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5255acf2381f6f07c'}]","""false""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59d9c0c6745118cf2'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5dc11e564fae709bf'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ccbb98208de6bdbd'}, {'src': 'hda', 'id': 'bbd44e69cb8906b518dd64e864452803'}]",tag,"""true""",32.0,,32132931,1471451270.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-08-17 16:29:35.982967,88285.0,104.0
2016-08-17 16:29:42.635366,slurm_normal,1471451503.0,0,1.0,1405,gg,main_w4_handler0,2795171,13677695,False,,122564334.0,122564334.0,,,,,,,,,,,,,,,,,,,,,bedgraph,122162999.0,,,,,,,,,,,bedgraph,123090698.0,bedgraph,121449903.0,bedgraph,122265348.0,bedgraph,,,,,,,,,bedgraph,7895411.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""0""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5255acf2381f6f07c'}]","""false""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5243580069cef26cd'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e95f56028f405827'}, {'src': 'hda', 'id': 'bbd44e69cb8906b58b82a89eb6d1d4fb'}, {'src': 'hda', 'id': 'bbd44e69cb8906b56b1adbde441a5099'}, {'src': 'hda', 'id': 'bbd44e69cb8906b509943e120726cdfa'}]",tag,"""true""",32.0,,32132931,1471451391.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-08-17 16:31:45.655878,88285.0,112.0
2016-08-17 16:28:07.872874,slurm_normal,1471451466.0,0,1.0,1405,gg,main_w4_handler1,2795171,13677686,False,,129128459.0,129128459.0,,,,,,,,,,,,,,,,,,,,,bedgraph,125927719.0,,,,,,,,,,,bedgraph,124628870.0,bedgraph,119779518.0,bedgraph,125836279.0,bedgraph,,,,,,,,,bedgraph,7895401.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""0""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5255acf2381f6f07c'}]","""false""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59d9c0c6745118cf2'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5dc11e564fae709bf'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e3555d8a9b70ea10'}, {'src': 'hda', 'id': 'bbd44e69cb8906b583ec2aa5a7a22c1c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b563b86d330b20370e'}]",tag,"""true""",32.0,,32132931,1471451300.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-08-17 16:31:07.919537,88285.0,166.0
2016-08-17 16:28:53.146028,slurm_normal,1471451444.0,0,1.0,1405,gg,main_w3_handler0,2795171,13677692,False,,122564334.0,122564334.0,,,,,,,,,,,,,,,,,,,,,bedgraph,122162999.0,,,,,,,,,,,bedgraph,125353571.0,bedgraph,119189472.0,bedgraph,,,,,,,,,,,bedgraph,7895407.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""0""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5255acf2381f6f07c'}]","""false""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5243580069cef26cd'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e95f56028f405827'}, {'src': 'hda', 'id': 'bbd44e69cb8906b538ec0e35421dca17'}, {'src': 'hda', 'id': 'bbd44e69cb8906b54d991476cf232d80'}]",tag,"""true""",32.0,,32132931,1471451350.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-08-17 16:30:46.931872,88285.0,94.0
2016-08-17 16:41:28.159263,slurm_normal,1471452158.0,0,1.0,1405,gg,main_w3_handler1,2795171,13677744,False,,129128459.0,129128459.0,,,,,,,,,,,,,,,,,,,,,bedgraph,125927719.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,7895467.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""0""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5255acf2381f6f07c'}]","""false""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59d9c0c6745118cf2'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5dc11e564fae709bf'}]",tag,"""true""",32.0,,32132931,1471452100.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-08-17 16:42:39.889764,88285.0,58.0
2016-08-17 16:34:11.432408,slurm_normal,1471451760.0,0,1.0,1405,gg,main_w3_handler0,2795171,13677716,False,,129128459.0,129128459.0,,,,,,,,,,,,,,,,,,,,,bedgraph,125927719.0,,,,,,,,,,,bedgraph,127723476.0,bedgraph,128373778.0,bedgraph,,,,,,,,,,,bedgraph,7895441.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""0""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5255acf2381f6f07c'}]","""true""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59d9c0c6745118cf2'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5dc11e564fae709bf'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ccbb98208de6bdbd'}, {'src': 'hda', 'id': 'bbd44e69cb8906b518dd64e864452803'}]",tag,"""true""",32.0,,32132931,1471451663.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-08-17 16:36:02.797082,88285.0,97.0
2016-08-17 16:44:54.298400,slurm_normal,1471452364.0,0,1.0,1405,gg,main_w4_handler0,2795171,13677758,False,,129128459.0,129128459.0,,,,,,,,,,,,,,,,,,,,,bedgraph,125927719.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,7895483.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""0""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5255acf2381f6f07c'}]","""true""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59d9c0c6745118cf2'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5dc11e564fae709bf'}]",tag,"""true""",32.0,,32132931,1471452308.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-08-17 16:46:05.329912,88285.0,56.0
2016-08-17 16:49:09.318289,slurm_normal,1471453250.0,0,1.0,1405,gg,main_w4_handler1,2795171,13677778,False,,129128459.0,129128459.0,125353571.0,bedgraph,119189472.0,bedgraph,123090698.0,bedgraph,121449903.0,bedgraph,122265348.0,bedgraph,128112282.0,bedgraph,125897693.0,bedgraph,125095841.0,bedgraph,124986944.0,bedgraph,125692000.0,bedgraph,bedgraph,125927719.0,128250831.0,bedgraph,130970251.0,bedgraph,129478616.0,bedgraph,128228332.0,bedgraph,128069282.0,bedgraph,bedgraph,127723476.0,bedgraph,128373778.0,bedgraph,124628870.0,bedgraph,119779518.0,bedgraph,125836279.0,bedgraph,122564334.0,bedgraph,122162999.0,bedgraph,bedgraph,7895503.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""0""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5255acf2381f6f07c'}]","""false""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59d9c0c6745118cf2'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5dc11e564fae709bf'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ccbb98208de6bdbd'}, {'src': 'hda', 'id': 'bbd44e69cb8906b518dd64e864452803'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e3555d8a9b70ea10'}, {'src': 'hda', 'id': 'bbd44e69cb8906b583ec2aa5a7a22c1c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b563b86d330b20370e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5243580069cef26cd'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e95f56028f405827'}, {'src': 'hda', 'id': 'bbd44e69cb8906b538ec0e35421dca17'}, {'src': 'hda', 'id': 'bbd44e69cb8906b54d991476cf232d80'}, {'src': 'hda', 'id': 'bbd44e69cb8906b58b82a89eb6d1d4fb'}, {'src': 'hda', 'id': 'bbd44e69cb8906b56b1adbde441a5099'}, {'src': 'hda', 'id': 'bbd44e69cb8906b509943e120726cdfa'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e0e12583741da23c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b58c2e3d230dc34ab0'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e9b78badbd782c53'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c36de65b01ad8d06'}, {'src': 'hda', 'id': 'bbd44e69cb8906b58aa94a63669fa623'}, {'src': 'hda', 'id': 'bbd44e69cb8906b513a098236874b795'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5bff6dac548b89d0a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c889f262984db3e6'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ac25dfa330337e9e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b525c98b0cfbcbd710'}]",tag,"""true""",32.0,,32132931,1471452658.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-08-17 17:00:53.073604,88285.0,592.0
2016-10-24 13:43:47.889285,slurm_normal,1477316887.0,0,1.0,605544284,gff,main_w3_handler0,2854046,14158315,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8369063.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""N/A""","[{'src': 'hda', 'id': 'bbd44e69cb8906b52595c2b9e2a4779b'}]","""true""",1,"[{'__index__': 0, 'custom_name': 'M1', 'input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5962fbd3ed2f09abd'}]}}, {'__index__': 1, 'custom_name': 'M2', 'input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5cd9843c3ba52e57c'}]}}, {'__index__': 2, 'custom_name': 'M3', 'input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b501ff772ea114bd98'}]}}, {'__index__': 3, 'custom_name': 'M4', 'input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b567ab078f97f1bf9a'}]}}]",,custom,"""true""",32.0,,33828006,1477316684.0,ok,1023996.0,235265569.0,235265569.0,bedgraph,bedgraph,235261613.0,235261613.0,bedgraph,bedgraph,235267348.0,235267348.0,bedgraph,bedgraph,235260373.0,235260373.0,bedgraph,bedgraph,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-10-24 13:48:09.195606,40000.0,203.0
2016-09-02 20:24:14.866582,slurm_normal,1472858782.0,0,1.0,806817,bed,main_w3_handler1,2517706,13772366,False,,1675243955.0,1675243955.0,,,,,,,,,,,,,,,,,,,,,bedgraph,1920230154.0,,,,,,,,,,,bedgraph,1369464553.0,bedgraph,1180507796.0,bedgraph,1730712045.0,bedgraph,1479000646.0,bedgraph,,,,,,,bedgraph,7994311.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""N/A""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5590af1382edfb55a'}]","""false""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57e37b5f5ba3e43a0'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5090cbd9ac9281753'}, {'src': 'hda', 'id': 'bbd44e69cb8906b508b2f65d4c1797b4'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e51baf964e5f1934'}, {'src': 'hda', 'id': 'bbd44e69cb8906b57b00575dc0ab2e37'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5390c2a9994c977f8'}]",tag,"""true""",32.0,,32685771,1472855903.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-09-02 23:26:26.610272,37197.0,2879.0
2016-10-24 18:48:40.182389,slurm_normal,1477335056.0,0,1.0,605544284,gff,main_w4_handler0,2854046,14160753,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8373171.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""N/A""","[{'src': 'hda', 'id': 'bbd44e69cb8906b52595c2b9e2a4779b'}]","""true""",1,"[{'__index__': 0, 'custom_name': 'M1', 'input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5962fbd3ed2f09abd'}]}}, {'__index__': 1, 'custom_name': 'M2', 'input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5cd9843c3ba52e57c'}]}}]",,custom,"""true""",32.0,,33828006,1477334923.0,ok,1023996.0,235265569.0,235265569.0,bedgraph,bedgraph,235261613.0,235261613.0,bedgraph,bedgraph,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-10-24 18:50:58.953462,40000.0,133.0
2016-10-24 18:48:51.332325,slurm_normal,1477335060.0,0,1.0,605544284,gff,main_w4_handler1,2854046,14160755,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8373173.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""N/A""","[{'src': 'hda', 'id': 'bbd44e69cb8906b52595c2b9e2a4779b'}]","""true""",1,"[{'__index__': 0, 'custom_name': 'M3', 'input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b501ff772ea114bd98'}]}}, {'__index__': 1, 'custom_name': 'M4', 'input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b567ab078f97f1bf9a'}]}}]",,custom,"""true""",32.0,,33828006,1477334933.0,ok,1023996.0,235267348.0,235267348.0,bedgraph,bedgraph,235260373.0,235260373.0,bedgraph,bedgraph,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-10-24 18:51:03.703281,40000.0,127.0
2017-03-20 22:26:06.611453,slurm_normal,1490048780.0,0,1.0,1270,tabular,main_w3_handler0,3037774,15348314,False,,1220218.0,1220218.0,,,,,,,,,,,,,,,,,,,,,bedgraph,558754.0,,,,,,,,,,,bedgraph,678592.0,bedgraph,,,,,,,,,,,,,bedgraph,9487757.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""N/A""","[{'src': 'hda', 'id': 28849424}]","""false""",0,,"[{'src': 'hda', 'id': 28849523}, {'src': 'hda', 'id': 28849525}, {'src': 'hda', 'id': 28849527}]",tag,"""false""",32.0,,36729998,1490048772.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-03-20 22:26:21.602256,1228.0,8.0
2017-03-20 22:26:19.280331,slurm_normal,1490048800.0,0,1.0,1270,tabular,main_w4_handler0,3037774,15348315,False,,1256123.0,1256123.0,,,,,,,,,,,,,,,,,,,,,bedgraph,573117.0,,,,,,,,,,,bedgraph,700589.0,bedgraph,,,,,,,,,,,,,bedgraph,9487761.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""N/A""","[{'src': 'hda', 'id': 28849424}]","""false""",0,,"[{'src': 'hda', 'id': 28849531}, {'src': 'hda', 'id': 28849532}, {'src': 'hda', 'id': 28849540}]",tag,"""false""",32.0,,36729998,1490048792.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-03-20 22:28:27.874706,1228.0,8.0
2016-12-21 01:15:28.873638,slurm_normal,1482282942.0,0,1.0,15,tabular,main_w4_handler1,2917373,14619872,False,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,bedgraph,461006.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,8796463.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""N/A""","[{'src': 'hda', 'id': 27701545}]","""false""",0,,"[{'src': 'hda', 'id': 27681763}, {'src': 'hda', 'id': 27682825}]",tag,"""true""",32.0,,34822209,1482282931.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-12-21 01:15:43.347130,81867.0,11.0
2016-12-22 03:38:28.600637,slurm_normal,1482377955.0,0,1.0,365,tabular,main_w4_handler1,2917373,14629619,False,,48597878.0,48597878.0,,,,,,,,,,,,,,,,,,,,,bedgraph,109227367.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,8805832.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""0""","[{'src': 'hda', 'id': 27690249}]","""false""",0,,"[{'src': 'hda', 'id': 27711052}, {'src': 'hda', 'id': 27711466}]",tag,"""true""",32.0,,34822209,1482377912.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-12-22 03:39:17.876621,81867.0,43.0
2016-12-21 04:45:25.887407,slurm_normal,1482295543.0,0,1.0,15,tabular,main_w4_handler1,2917373,14620630,False,,5288304.0,5288304.0,,,,,,,,,,,,,,,,,,,,,bedgraph,13267681.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,8797183.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""0.0""","[{'src': 'hda', 'id': 27701545}]","""false""",0,,"[{'src': 'hda', 'id': 27702590}, {'src': 'hda', 'id': 27702593}]",tag,"""true""",32.0,,34822209,1482295532.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-12-21 04:45:45.573476,81867.0,11.0
2016-12-22 04:30:38.890940,slurm_normal,1482381050.0,0,1.0,15,tabular,main_w3_handler1,2917373,14629851,False,,4564727.0,4564727.0,,,,,,,,,,,,,,,,,,,,,bedgraph,11024373.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,8806051.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""0""","[{'src': 'hda', 'id': 27701545}]","""false""",0,,"[{'src': 'hda', 'id': 27716060}, {'src': 'hda', 'id': 27716118}]",tag,"""true""",32.0,,34822209,1482381041.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-12-22 04:30:52.067322,81867.0,9.0
2016-12-22 08:43:34.902683,slurm_normal,1482396225.0,0,1.0,15,tabular,main_w4_handler1,2917373,14630639,False,,1947545.0,1947545.0,,,,,,,,,,,,,,,,,,,,,bedgraph,5292425.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,8806745.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""0""","[{'src': 'hda', 'id': 27716533}]","""false""",0,,"[{'src': 'hda', 'id': 27717384}, {'src': 'hda', 'id': 27717427}]",tag,"""true""",32.0,,34822209,1482396218.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-12-22 08:43:46.607538,81867.0,7.0
2016-12-22 07:03:44.740609,slurm_normal,1482390237.0,0,1.0,15,tabular,main_w4_handler1,2917373,14630239,False,,2716564.0,2716564.0,,,,,,,,,,,,,,,,,,,,,bedgraph,7096901.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,8806384.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""0""","[{'src': 'hda', 'id': 27716527}]","""false""",0,,"[{'src': 'hda', 'id': 27716740}, {'src': 'hda', 'id': 27716771}]",tag,"""true""",32.0,,34822209,1482390228.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-12-22 07:03:58.425720,81867.0,9.0
