create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.false_num,parameters.input,parameters.input.values,parameters.max_window,parameters.min_window,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-11-04 21:47:08.584637,slurm_normal,1478296320.0,0.0,,1.0,main_w4_handler0,2880201,14257197,False,,234475,gff,8465501.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""5.0""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5347c07b02ecb2139'}]","""6""","""2""",32.0,,34046762,1478296250.0,ok,1023996.0,hgv_pass,1.0.0,,2016-11-04 21:52:03.227191,5448.0,70.0
2017-01-13 22:10:39.308035,slurm_normal,1484345517.0,0.0,,1.0,main_w3_handler0,2948021,14764629,False,,50914,gff,8928496.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""5.0""",,"[{'src': 'hda', 'id': 27926591}]","""6""","""2""",32.0,,35204014,1484345458.0,ok,1023996.0,hgv_pass,1.0.0,,2017-01-13 22:11:59.899680,71689.0,59.0
2017-01-13 22:11:29.136358,slurm_normal,1484345551.0,0.0,,1.0,main_w3_handler1,2948021,14764636,False,,95555,gff,8928505.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""5.0""",,"[{'src': 'hda', 'id': 27926598}]","""6""","""2""",32.0,,35204014,1484345503.0,ok,1023996.0,hgv_pass,1.0.0,,2017-01-13 22:12:34.101870,71689.0,48.0
2017-01-13 22:11:15.896283,slurm_normal,1484345714.0,0.0,,1.0,main_w4_handler1,2948021,14764634,False,,89346,gff,8928503.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""5.0""",,"[{'src': 'hda', 'id': 27926596}]","""6""","""2""",32.0,,35204014,1484345491.0,ok,1023996.0,hgv_pass,1.0.0,,2017-01-13 22:15:18.106131,71689.0,223.0
2017-01-13 22:12:03.029929,slurm_normal,1484345612.0,0.0,,1.0,main_w4_handler0,2948021,14764641,False,,21609,gff,8928510.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""5.0""",,"[{'src': 'hda', 'id': 27926603}]","""6""","""2""",32.0,,35204014,1484345536.0,ok,1023996.0,hgv_pass,1.0.0,,2017-01-13 22:13:34.039188,71689.0,76.0
2017-01-13 22:11:05.155142,slurm_normal,1484345575.0,0.0,,1.0,main_w4_handler0,2948021,14764632,False,,47594,gff,8928502.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""5.0""",,"[{'src': 'hda', 'id': 27926594}]","""6""","""2""",32.0,,35204014,1484345485.0,ok,1023996.0,hgv_pass,1.0.0,,2017-01-13 22:12:57.638715,71689.0,90.0
2017-01-13 22:11:48.206486,slurm_normal,1484345597.0,0.0,,1.0,main_w4_handler1,2948021,14764638,False,,17707,gff,8928507.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""5.0""",,"[{'src': 'hda', 'id': 27926600}]","""6""","""2""",32.0,,35204014,1484345520.0,ok,1023996.0,hgv_pass,1.0.0,,2017-01-13 22:13:20.417904,71689.0,77.0
2017-02-21 16:19:12.625162,slurm_normal,1487695755.0,0.0,,1.0,main_w3_handler1,3003210,15096466,False,,438804,gff,9251544.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""5.0""",,"[{'src': 'hda', 'id': 28445381}]","""6""","""2""",32.0,,35908780,1487695704.0,ok,1023996.0,hgv_pass,1.0.0,,2017-02-21 16:49:17.815661,99431.0,51.0
2017-04-12 23:01:05.830072,slurm_normal,1492038173.0,0.0,,1.0,main_w4_handler0,3071013,15569951,False,,833218,gff,9693328.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""5.0""",,"[{'src': 'hda', 'id': 29194401}]","""6""","""2""",32.0,,37298804,1492038105.0,ok,1023996.0,hgv_pass,1.0.0,,2017-04-12 23:02:55.073778,,68.0
2014-09-12 14:45:27.792386,roundup_single,1410533210.0,0.0,,1.0,main_w2_handler0,2046210,7725827,False,,535,gff,1711398,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""","""5.0""",16768503,,"""6""","""2""",32.0,,16877772,1410533167.0,ok,1023992.0,hgv_pass,1.0.0,,2014-09-12 14:46:51.658013,,43.0
2014-09-16 13:28:05.953110,roundup_single,1410874145.0,0.0,,1.0,main_w2_handler1,2025940,7801298,False,,922604,gff,1786571,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""","""5.0""",16899856,,"""6""","""2""",32.0,,16420792,1410874103.0,ok,1023992.0,hgv_pass,1.0.0,,2014-09-16 13:29:07.575312,,42.0
2014-09-22 14:36:12.955148,roundup_single,1411403183.0,0.0,,1.0,main_w1_handler1,1917762,7826374,False,,1144830,gtf,1811233,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""5.0""",15628366,,"""6""","""2""",32.0,,16739420,1411403140.0,ok,1023992.0,hgv_pass,1.0.0,,2014-09-22 16:26:25.279055,40619.0,43.0
2014-11-04 13:20:16.769782,rodeo_normal,1415107292.0,0.0,,1.0,main_w1_handler1,1948430,8099374,False,,5356,gff,122367.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""5.0""",17423980,,"""6""","""2""",2.0,,16853185,1415107239.0,ok,0.0,hgv_pass,1.0.0,,2014-11-04 13:21:36.120776,43651.0,53.0
2015-01-24 20:24:47.835025,rodeo_normal,1422131188.0,0.0,,1.0,main_w1_handler1,1868641,8600314,False,,753536,gff,2555716.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""5.0""",18288440,,"""6""","""2""",32.0,,20634733,1422131125.0,ok,1023992.0,hgv_pass,1.0.0,,2015-01-24 20:26:29.457743,46988.0,63.0
2014-11-12 07:50:44.304737,rodeo_normal,1415778666.0,0.0,,1.0,main_w2_handler0,1948430,8148597,False,,43,gff,1989679.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""5.0""",17508748,,"""1000""","""2""",32.0,,16853185,1415778664.0,ok,1023992.0,hgv_pass,1.0.0,,2014-11-12 07:51:08.570423,43651.0,2.0
2014-10-26 05:26:20.440721,rodeo_normal,1414301381.0,0.0,,1.0,main_w1_handler1,2097961,8044694,False,,49664412,gff,77174.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""5.0""",17337367,,"""6""","""2""",2.0,,17934610,1414301209.0,ok,0.0,hgv_pass,1.0.0,,2014-10-26 05:29:45.032746,54961.0,172.0
2015-01-28 19:02:43.371354,rodeo_normal,1422471821.0,0.0,,1.0,main_w1_handler1,2093094,8625442,False,,184059,gff,859293.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""5.0""",18329872,,"""6""","""2""",2.0,,20624975,1422471805.0,ok,0.0,hgv_pass,1.0.0,,2015-01-28 19:03:47.458480,54678.0,16.0
2014-11-26 02:09:56.888208,rodeo_normal,1416967862.0,0.0,,1.0,main_w2_handler1,2115237,8253814,False,,788310,gff,2120409.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""5.0""",17685034,,"""6""","""2""",32.0,,18471718,1416967822.0,ok,1023992.0,hgv_pass,1.0.0,,2014-11-26 02:11:05.837644,,40.0
2014-11-26 02:09:56.591267,rodeo_normal,1416967931.0,0.0,,1.0,main_w1_handler1,2115237,8253813,False,,8367603,gff,2120417.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""5.0""",17685039,,"""6""","""2""",32.0,,18471718,1416967874.0,ok,1023992.0,hgv_pass,1.0.0,,2014-11-26 02:12:13.711725,,57.0
2014-12-12 08:25:18.681261,rodeo_normal,1418372790.0,0.0,,1.0,main_w1_handler1,2145062,8404081,False,,390589,gff,2302164.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""5.0""",17919032,,"""6""","""2""",32.0,,20024082,1418372740.0,ok,1023992.0,hgv_pass,1.0.0,,2014-12-12 08:26:33.356962,55715.0,50.0
2014-12-26 10:10:40.290139,rodeo_normal,1419588675.0,0.0,,1.0,main_w1_handler1,2153926,8468836,False,,1209,gff,641779.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""5.0""",18071097,,"""6""","""2""",2.0,,20229324,1419588663.0,ok,0.0,hgv_pass,1.0.0,,2014-12-26 10:11:18.927978,57624.0,12.0
2014-12-26 10:07:02.863932,rodeo_normal,1419588494.0,0.0,,1.0,main_w2_handler0,2153926,8468835,False,,1209,gff,641775.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""5.0""",18071097,,"""6""","""2""",2.0,,20229324,1419588451.0,ok,0.0,hgv_pass,1.0.0,,2014-12-26 10:08:17.606511,57624.0,43.0
2014-12-26 10:07:02.778601,rodeo_normal,1419588483.0,0.0,,1.0,main_w2_handler1,2153926,8468834,False,,1209,gff,641777.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""5.0""",18071096,,"""6""","""2""",2.0,,20229324,1419588469.0,ok,0.0,hgv_pass,1.0.0,,2014-12-26 10:08:08.008330,57624.0,14.0
2014-12-26 18:14:11.151127,rodeo_normal,1419617820.0,0.0,,1.0,main_w2_handler0,475967,8469682,False,,203164,gff,643256.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""5.0""",18072573,,"""12""","""2""",2.0,,20236855,1419617692.0,ok,0.0,hgv_pass,1.0.0,,2014-12-26 18:17:07.236768,8264.0,128.0
2014-12-29 00:32:02.055855,rodeo_normal,1419813328.0,0.0,,1.0,main_w1_handler0,475967,8475041,False,,203164,gff,2385384.roundup,slurm,,132112068.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""5.0""",18088347,,"""15""","""2""",32.0,,20256395,1419813138.0,ok,1023996.0,hgv_pass,1.0.0,,2014-12-29 00:35:30.357698,8264.0,190.0
2015-02-12 05:21:10.527883,rodeo_normal,1423718525.0,0.0,,1.0,main_w2_handler1,2200246,8709950,False,,166287,gff,2730991.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""5.0""",18485375,,"""6""","""2""",32.0,,21138617,1423718485.0,ok,1023996.0,hgv_pass,1.0.0,,2015-02-12 05:22:07.602261,,40.0
2015-02-12 05:22:15.508790,rodeo_normal,1423718631.0,0.0,,1.0,main_w1_handler1,2200246,8709960,False,,1397158,gff,2731008.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""5.0""",18485391,,"""6""","""2""",32.0,,21138617,1423718586.0,ok,1023996.0,hgv_pass,1.0.0,,2015-02-12 05:23:53.582611,,45.0
2015-03-04 10:35:31.685497,rodeo_normal,1425465408.0,0.0,,1.0,main_w2_handler1,2225876,8861432,False,,57413,gff,3007175.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""5.0""",18724770,,"""6""","""2""",32.0,,20438464,1425465358.0,ok,1023996.0,hgv_pass,1.0.0,,2015-03-04 10:36:52.754674,52479.0,50.0
2015-03-10 03:40:10.367250,rodeo_normal,1425958858.0,0.0,,1.0,main_w2_handler0,2232035,8904150,False,,8466,gff,3084185.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1.0""",18797217,,"""6""","""2""",32.0,,21673433,1425958818.0,ok,1023996.0,hgv_pass,1.0.0,,2015-03-10 03:41:00.627804,,40.0
2015-03-10 03:33:32.790135,rodeo_normal,1425958461.0,0.0,,1.0,main_w1_handler0,2232035,8904118,False,,12008,gff,3084111.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1.0""",18797175,,"""6""","""2""",32.0,,21673433,1425958421.0,ok,1023996.0,hgv_pass,1.0.0,,2015-03-10 03:34:22.765657,,40.0
2015-03-10 04:42:35.224763,rodeo_normal,1425962607.0,0.0,,1.0,main_w2_handler0,2232035,8904353,False,,8466,gff,3084614.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""1.0""",18797394,,"""6""","""2""",32.0,,21673433,1425962562.0,ok,1023996.0,hgv_pass,1.0.0,,2015-03-10 04:43:31.079965,,45.0
2017-03-13 15:46:11.984778,slurm_normal,1489420780.0,0.0,,1.0,main_w3_handler0,1221065,15283008,False,,2224667,gff,9427205.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""5.0""",,"[{'src': 'hda', 'id': 28738365}]","""6""","""2""",32.0,,36589437,1489420610.0,ok,1023996.0,hgv_pass,1.0.0,,2017-03-13 15:59:43.916560,29010.0,170.0
2017-04-17 16:23:08.567757,slurm_normal,1492446297.0,0.0,,1.0,main_w4_handler1,3010350,15606444,False,,259496,gff,9726207.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""5.0""",,"[{'src': 'hda', 'id': 29248678}]","""6""","""2""",32.0,,36914182,1492446238.0,ok,1023996.0,hgv_pass,1.0.0,,2017-04-17 16:24:59.248870,100453.0,59.0
2017-04-25 07:39:34.176844,slurm_normal,1493106046.0,0.0,,1.0,main_w4_handler1,2822084,15669716,False,,2110477,gff,9785470.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""5.0""",,"[{'src': 'hda', 'id': 29348332}]","""6""","""2""",32.0,,37308601,1493105999.0,ok,1023996.0,hgv_pass,1.0.0,,2017-04-25 07:40:47.373843,77750.0,47.0
2017-07-12 23:00:46.626672,slurm_normal,1499900553.0,0.0,,1.0,main_w4_handler0,3190863,16326074,False,,5893659,gff,10392719.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""5.0""",,"[{'src': 'hda', 'id': 30464810}]","""6""","""2""",32.0,,39274470,1499900485.0,ok,1023996.0,hgv_pass,1.0.0,,2017-07-12 23:02:35.238343,108912.0,68.0
2017-05-07 05:07:09.484795,slurm_normal,1494133687.0,0.0,,1.0,main_w4_handler0,2702820,15769819,False,,95945,gff,9877110.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""5.0""",,"[{'src': 'hda', 'id': 29502174}]","""6""","""2""",32.0,,36942833,1494133645.0,ok,1023996.0,hgv_pass,1.0.0,,2017-05-07 05:08:09.755304,19796.0,42.0
2017-05-09 17:05:45.521843,slurm_normal,1494349924.0,0.0,,1.0,main_w4_handler0,3104296,15795999,False,,2781180,gff,9901861.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""5.0""",,"[{'src': 'hda', 'id': 29540881}]","""6""","""2""",32.0,,37856504,1494349871.0,ok,1023996.0,hgv_pass,1.0.0,,2017-05-09 17:12:16.895598,,53.0
2017-05-13 19:16:02.117011,slurm_normal,1494703035.0,0.0,,1.0,main_w4_handler1,3108845,15832127,False,,40294,gff,9933717.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""5.0""",,"[{'src': 'hda', 'id': 29592455}]","""6""","""2""",32.0,,37686193,1494702977.0,ok,1023996.0,hgv_pass,1.0.0,,2017-05-13 19:17:17.488882,83028.0,58.0
2017-07-13 18:04:47.832505,slurm_normal,1499969178.0,0.0,,1.0,main_w3_handler1,3189796,16336534,False,,12134,gff,10402202.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/danRer10.len""","""danRer10""","""5.0""",,"[{'src': 'hda', 'id': 30479928}]","""6""","""2""",32.0,,39256787,1499969130.0,ok,1023996.0,hgv_pass,1.0.0,,2017-07-13 18:06:21.528089,108865.0,48.0
2017-08-04 22:24:55.140841,slurm_normal,1501885559.0,0.0,,1.0,main_w3_handler1,3209815,16508010,False,,247442,gff,10577917.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""5.0""",,"[{'src': 'hda', 'id': 30764532}]","""6""","""2""",32.0,,39652132,1501885517.0,ok,1023996.0,hgv_pass,1.0.0,,2017-08-04 22:26:01.663854,109687.0,42.0
2017-09-14 10:38:19.947594,slurm_normal,1505385575.0,0.0,,1.0,main_w3_handler1,3246923,16816618,False,,441157,gff,10886113.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""5.0""",,"[{'src': 'hda', 'id': 31230105}]","""6""","""2""",32.0,,39208606,1505385525.0,ok,1023996.0,hgv_pass,1.0.0,,2017-09-14 10:39:38.461671,108763.0,50.0
2017-09-23 22:32:38.370037,slurm_normal,1506206023.0,0.0,,1.0,main_w4_handler1,3224209,16910147,False,,58506,gff,10979437.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""5.0""",,"[{'src': 'hda', 'id': 31384403}]","""6""","""3""",32.0,,40007842,1506205985.0,ok,1023996.0,hgv_pass,1.0.0,,2017-09-23 22:33:45.380597,110234.0,38.0
2017-10-11 20:52:42.426982,slurm_normal,1507755279.0,0.0,,1.0,main_w4_handler1,3283792,17082287,False,,1709653,gff,11138065.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""5.0""",,"[{'src': 'hda', 'id': 31656208}]","""6""","""2""",32.0,,41227511,1507755229.0,ok,1023996.0,hgv_pass,1.0.0,,2017-10-11 20:54:43.918033,,50.0
