chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.feature,parameters.firstonly,parameters.input1,parameters.input1.values,parameters.out_format1,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-06-12 14:24:27.085637,slurm_normal,1497277482.0,0.0,,1.0,main_w3_handler0,3053984,16082165,False,,2379919,fasta,10168903.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""no""",,"[{'src': 'hda', 'id': 29997271}]","""genbank""",32.0,,37007798,1497277477.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-06-12 14:24:46.064115,,5.0
,,2017-06-12 14:21:18.228476,slurm_normal,1497277293.0,0.0,,1.0,main_w3_handler1,3053984,16082148,False,,2379919,fasta,10168876.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""no""",,"[{'src': 'hda', 'id': 29997271}]","""genbank""",32.0,,37007798,1497277289.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-06-12 14:21:36.643389,,4.0
,,2017-06-12 14:24:27.493137,slurm_normal,1497277492.0,0.0,,1.0,main_w3_handler0,3053984,16082166,False,,684226,gff3,10168905.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""no""",,"[{'src': 'hda', 'id': 29997306}]","""genbank""",32.0,,37007798,1497277488.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-06-12 14:24:55.939683,,4.0
,,2017-05-23 13:06:20.268812,slurm_normal,1495544813.0,0.0,,1.0,main_w4_handler0,3123065,15917002,False,,573574841,genbank,10014793.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 29731640}]","""fasta""",32.0,,38154576,1495544795.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-05-23 13:06:57.294195,106443.0,18.0
,,2017-06-25 17:53:05.389564,slurm_normal,1498413200.0,0.0,,1.0,main_w4_handler0,3171055,16182695,False,,14349273,txt,10258119.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""no""",,"[{'src': 'hda', 'id': 30151351}]","""gff""",32.0,,38907395,1498413194.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-06-25 17:53:23.734512,98003.0,6.0
,,2017-06-28 13:13:31.191581,slurm_normal,1498655635.0,0.0,,1.0,main_w3_handler0,3161536,16211442,False,,227994,ab1,10287580.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""no""",,"[{'src': 'hda', 'id': 30071134}]","""fasta""",32.0,,38889830,1498655628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-06-28 13:14:04.602884,55407.0,7.0
,,2017-06-29 06:52:35.261949,slurm_normal,1498719588.0,0.0,,1.0,main_w4_handler1,3146476,16219952,False,,8832180072,txt,10296116.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 30228768}]","""fasta""",32.0,,38544621,1498719172.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-06-29 06:59:51.422769,17996.0,416.0
,,2017-07-11 12:27:47.877635,slurm_normal,1499776085.0,0.0,,1.0,main_w4_handler1,3188860,16309476,False,,14473842,txt,10377071.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 30387455}]","""fasta""",32.0,,39237552,1499776081.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-07-11 12:28:09.362420,33153.0,4.0
,,2017-08-02 09:21:32.679037,slurm_normal,1501665734.0,0.0,,1.0,main_w3_handler0,3210193,16485741,False,,321980439,fasta,10555126.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 30725553}]","""ncbi""",32.0,,39661272,1501665699.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-02 09:22:17.251156,,35.0
,,2017-08-31 16:00:44.774953,slurm_normal,1504195258.0,0.0,,1.0,main_w4_handler1,3238960,16704885,False,,12064,txt,10777531.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31062707}]","""ncbi""",32.0,,40184864,1504195255.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 16:01:07.822747,,3.0
,,2017-08-31 16:03:17.487601,slurm_normal,1504195408.0,0.0,,1.0,main_w4_handler0,3238960,16704900,False,,136313,genbank,10777547.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31062731}]","""ncbi""",32.0,,40184864,1504195404.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 16:03:32.019368,,4.0
,,2017-08-31 15:58:50.865920,slurm_normal,1504195144.0,0.0,,1.0,main_w3_handler0,3238960,16704876,False,,143974,genbank,10777507.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""yes""",,"[{'src': 'hda', 'id': 31062426}]","""text""",32.0,,40184864,1504195140.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 15:59:09.501734,,4.0
,,2017-08-31 15:55:19.822894,slurm_normal,1504194935.0,0.0,,1.0,main_w4_handler0,3238960,16704794,False,,143974,genbank,10777465.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31062426}]","""fasta""",32.0,,40184864,1504194931.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 15:55:43.328509,,4.0
,,2017-08-31 16:04:13.404650,slurm_normal,1504195467.0,0.0,,1.0,main_w4_handler1,3238960,16704903,False,,143974,genbank,10777552.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31062426}]","""ncbi""",32.0,,40184864,1504195463.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 16:04:29.781896,,4.0
,,2017-08-31 18:28:24.142971,slurm_normal,1504207247.0,0.0,,1.0,main_w3_handler0,3239138,16705951,False,,135732,genbank,10779013.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064488}]","""ncbi""",32.0,,40184864,1504207243.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:20:50.919095,,4.0
,,2017-08-31 18:28:27.521890,slurm_normal,1504207304.0,0.0,,1.0,main_w3_handler0,3239138,16705963,False,,136030,genbank,10779030.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064500}]","""ncbi""",32.0,,40184864,1504207300.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:21:48.311786,,4.0
,,2017-08-31 18:28:20.250631,slurm_normal,1504206567.0,0.0,,1.0,main_w3_handler1,3239138,16705939,False,,135510,genbank,10778764.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064476}]","""ncbi""",32.0,,40184864,1504206561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:09:41.001648,,6.0
,,2017-08-31 18:28:25.834935,slurm_normal,1504207074.0,0.0,,1.0,main_w3_handler1,3239138,16705956,False,,135698,genbank,10778962.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064493}]","""ncbi""",32.0,,40184864,1504207069.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:17:56.369272,,5.0
,,2017-08-31 18:28:23.484787,slurm_normal,1504207051.0,0.0,,1.0,main_w3_handler1,3239138,16705949,False,,136242,genbank,10778949.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064486}]","""ncbi""",32.0,,40184864,1504207046.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:17:33.085549,,5.0
,,2017-08-31 18:28:27.134332,slurm_normal,1504207087.0,0.0,,1.0,main_w3_handler1,3239138,16705962,False,,135899,genbank,10778969.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064499}]","""ncbi""",32.0,,40184864,1504207083.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:18:08.329767,,4.0
,,2017-08-31 18:28:17.551750,slurm_normal,1504206727.0,0.0,,1.0,main_w4_handler0,3239138,16705932,False,,144106,genbank,10778801.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064469}]","""ncbi""",32.0,,40184864,1504206720.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:12:11.636534,,7.0
,,2017-08-31 18:28:21.266278,slurm_normal,1504207238.0,0.0,,1.0,main_w3_handler0,3239138,16705942,False,,143810,genbank,10779010.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064479}]","""ncbi""",32.0,,40184864,1504207233.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:20:41.208813,,5.0
,,2017-08-31 18:28:18.093905,slurm_normal,1504206932.0,0.0,,1.0,main_w3_handler1,3239138,16705934,False,,136434,genbank,10778870.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064471}]","""ncbi""",32.0,,40184864,1504206928.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:15:34.283486,,4.0
,,2017-08-31 18:28:14.984586,slurm_normal,1504206375.0,0.0,,1.0,main_w4_handler0,3239138,16705923,False,,135947,genbank,10778733.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064437}]","""ncbi""",32.0,,40184864,1504206370.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:06:16.527922,,5.0
,,2017-08-31 18:28:16.318718,slurm_normal,1504206487.0,0.0,,1.0,main_w4_handler0,3239138,16705928,False,,136051,genbank,10778756.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064463}]","""ncbi""",32.0,,40184864,1504206483.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:08:07.856790,,4.0
,,2017-08-31 18:28:15.119587,slurm_normal,1504206365.0,0.0,,1.0,main_w4_handler1,3239138,16705924,False,,136458,genbank,10778730.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064441}]","""ncbi""",32.0,,40184864,1504206360.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:06:05.822574,,5.0
,,2017-08-31 18:28:19.328336,slurm_normal,1504206800.0,0.0,,1.0,main_w4_handler0,3239138,16705938,False,,135946,genbank,10778819.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064475}]","""ncbi""",32.0,,40184864,1504206797.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:13:24.143760,,3.0
,,2017-08-31 18:28:26.261756,slurm_normal,1504206893.0,0.0,,1.0,main_w4_handler0,3239138,16705958,False,,143923,genbank,10778842.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064495}]","""ncbi""",32.0,,40184864,1504206889.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:14:53.906804,,4.0
,,2017-08-31 18:28:21.793791,slurm_normal,1504206830.0,0.0,,1.0,main_w4_handler0,3239138,16705944,False,,135654,genbank,10778824.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064481}]","""ncbi""",32.0,,40184864,1504206826.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:13:54.977479,,4.0
,,2017-08-31 18:28:23.837605,slurm_normal,1504207060.0,0.0,,1.0,main_w3_handler1,3239138,16705950,False,,135750,genbank,10778959.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064487}]","""ncbi""",32.0,,40184864,1504207056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:17:43.968073,,4.0
,,2017-08-31 18:28:16.663374,slurm_normal,1504206918.0,0.0,,1.0,main_w4_handler1,3239138,16705929,False,,135886,genbank,10778865.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064466}]","""ncbi""",32.0,,40184864,1504206914.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:15:23.973354,,4.0
,,2017-08-31 18:28:26.408960,slurm_normal,1504207139.0,0.0,,1.0,main_w4_handler1,3239138,16705959,False,,135980,genbank,10778984.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064496}]","""ncbi""",32.0,,40184864,1504207136.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:19:03.555611,,3.0
,,2017-08-31 18:28:18.363802,slurm_normal,1504206999.0,0.0,,1.0,main_w4_handler1,3239138,16705935,False,,135789,genbank,10778920.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064472}]","""ncbi""",32.0,,40184864,1504206995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:16:40.667630,,4.0
,,2017-08-31 18:28:22.576832,slurm_normal,1504206859.0,0.0,,1.0,main_w4_handler0,3239138,16705946,False,,135826,genbank,10778829.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064483}]","""ncbi""",32.0,,40184864,1504206855.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:14:21.969229,,4.0
,,2017-08-31 18:28:23.213962,slurm_normal,1504206872.0,0.0,,1.0,main_w4_handler0,3239138,16705948,False,,145291,genbank,10778833.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064485}]","""ncbi""",32.0,,40184864,1504206868.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:14:36.160147,,4.0
,,2017-08-31 18:28:24.484097,slurm_normal,1504207258.0,0.0,,1.0,main_w3_handler0,3239138,16705952,False,,135818,genbank,10779014.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064489}]","""ncbi""",32.0,,40184864,1504207255.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:21:00.524113,,3.0
,,2017-08-31 18:28:25.542619,slurm_normal,1504207270.0,0.0,,1.0,main_w3_handler0,3239138,16705955,False,,145469,genbank,10779020.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064492}]","""ncbi""",32.0,,40184864,1504207266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:21:13.668363,,4.0
,,2017-08-31 18:28:17.822183,slurm_normal,1504206603.0,0.0,,1.0,main_w4_handler0,3239138,16705933,False,,135899,genbank,10778772.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064470}]","""ncbi""",32.0,,40184864,1504206598.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:10:07.635332,,5.0
,,2017-08-31 18:28:28.122170,slurm_normal,1504207128.0,0.0,,1.0,main_w3_handler1,3239138,16705965,False,,135641,genbank,10778981.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064502}]","""ncbi""",32.0,,40184864,1504207124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:18:50.026431,,4.0
,,2017-08-31 18:28:15.369771,slurm_normal,1504207178.0,0.0,,1.0,main_w3_handler0,3239138,16705925,False,,135855,genbank,10778995.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064449}]","""ncbi""",32.0,,40184864,1504207174.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:19:40.850938,,4.0
,,2017-08-31 18:28:13.320114,slurm_normal,1504207154.0,0.0,,1.0,main_w3_handler0,3239138,16705921,False,,136425,genbank,10778989.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064426}]","""ncbi""",32.0,,40184864,1504207151.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:19:18.031644,,3.0
,,2017-08-31 18:28:17.200027,slurm_normal,1504207201.0,0.0,,1.0,main_w3_handler0,3239138,16705931,False,,136284,genbank,10778998.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064468}]","""ncbi""",32.0,,40184864,1504207197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:20:04.447571,,4.0
,,2017-08-31 18:28:26.112051,slurm_normal,1504207280.0,0.0,,1.0,main_w3_handler0,3239138,16705957,False,,136530,genbank,10779021.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064494}]","""ncbi""",32.0,,40184864,1504207276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:21:23.507918,,4.0
,,2017-08-31 18:28:16.942733,slurm_normal,1504206969.0,0.0,,1.0,main_w4_handler1,3239138,16705930,False,,143794,genbank,10778900.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064467}]","""ncbi""",32.0,,40184864,1504206965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:16:11.284892,,4.0
,,2017-08-31 18:28:19.008505,slurm_normal,1504206956.0,0.0,,1.0,main_w4_handler1,3239138,16705937,False,,135627,genbank,10778883.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064474}]","""ncbi""",32.0,,40184864,1504206953.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:16:01.191893,,3.0
,,2017-08-31 18:28:22.103130,slurm_normal,1504207012.0,0.0,,1.0,main_w4_handler1,3239138,16705945,False,,143895,genbank,10778928.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064482}]","""ncbi""",32.0,,40184864,1504207006.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:16:59.847080,,6.0
,,2017-08-31 18:28:28.453350,slurm_normal,1504207130.0,0.0,,1.0,main_w4_handler0,3239138,16705966,False,,144033,genbank,10778980.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064503}]","""ncbi""",32.0,,40184864,1504207124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:18:52.798752,,6.0
,,2017-08-31 18:28:14.843481,slurm_normal,1504207167.0,0.0,,1.0,main_w3_handler0,3239138,16705922,False,,135707,genbank,10778990.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064431}]","""ncbi""",32.0,,40184864,1504207163.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:19:29.544473,,4.0
,,2017-08-31 18:28:18.721710,slurm_normal,1504207213.0,0.0,,1.0,main_w3_handler0,3239138,16705936,False,,136080,genbank,10779000.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064473}]","""ncbi""",32.0,,40184864,1504207210.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:20:15.120879,,3.0
,,2017-08-31 18:28:26.546419,slurm_normal,1504207294.0,0.0,,1.0,main_w3_handler0,3239138,16705960,False,,136005,genbank,10779026.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064497}]","""ncbi""",32.0,,40184864,1504207288.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:21:36.444078,,6.0
,,2017-08-31 18:28:15.914772,slurm_normal,1504206881.0,0.0,,1.0,main_w3_handler1,3239138,16705927,False,,135536,genbank,10778834.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064458}]","""ncbi""",32.0,,40184864,1504206878.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:14:45.198274,,3.0
,,2017-08-31 18:28:20.988283,slurm_normal,1504206948.0,0.0,,1.0,main_w3_handler1,3239138,16705941,False,,135748,genbank,10778880.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064478}]","""ncbi""",32.0,,40184864,1504206944.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:15:50.264312,,4.0
