BED,BED1,BED1_filetype,BED2,BED2_filetype,BED3,BED3_filetype,BED4,BED4_filetype,BED5,BED5_filetype,BED6,BED6_filetype,BED7,BED7_filetype,BED_filetype,bamfiles,bamfiles1,bamfiles10,bamfiles10_filetype,bamfiles11,bamfiles11_filetype,bamfiles12,bamfiles12_filetype,bamfiles13,bamfiles13_filetype,bamfiles14,bamfiles14_filetype,bamfiles15,bamfiles15_filetype,bamfiles16,bamfiles16_filetype,bamfiles17,bamfiles17_filetype,bamfiles18,bamfiles18_filetype,bamfiles19,bamfiles19_filetype,bamfiles1_filetype,bamfiles2,bamfiles20,bamfiles20_filetype,bamfiles21,bamfiles21_filetype,bamfiles22,bamfiles22_filetype,bamfiles23,bamfiles23_filetype,bamfiles24,bamfiles24_filetype,bamfiles25,bamfiles25_filetype,bamfiles26,bamfiles26_filetype,bamfiles27,bamfiles27_filetype,bamfiles28,bamfiles28_filetype,bamfiles29,bamfiles29_filetype,bamfiles2_filetype,bamfiles3,bamfiles30,bamfiles30_filetype,bamfiles31,bamfiles31_filetype,bamfiles32,bamfiles32_filetype,bamfiles33,bamfiles33_filetype,bamfiles34,bamfiles34_filetype,bamfiles35,bamfiles35_filetype,bamfiles36,bamfiles36_filetype,bamfiles37,bamfiles37_filetype,bamfiles38,bamfiles38_filetype,bamfiles39,bamfiles39_filetype,bamfiles3_filetype,bamfiles4,bamfiles40,bamfiles40_filetype,bamfiles41,bamfiles41_filetype,bamfiles42,bamfiles42_filetype,bamfiles43,bamfiles43_filetype,bamfiles44,bamfiles44_filetype,bamfiles45,bamfiles45_filetype,bamfiles4_filetype,bamfiles5,bamfiles5_filetype,bamfiles6,bamfiles6_filetype,bamfiles7,bamfiles7_filetype,bamfiles8,bamfiles8_filetype,bamfiles9,bamfiles9_filetype,bamfiles_filetype,blackListFileName,blackListFileName1,blackListFileName1_filetype,blackListFileName_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,multibam_conditional|multibam_repeats_0|bamfiles,multibam_conditional|multibam_repeats_0|bamfiles_filetype,multibam_conditional|multibam_repeats_1|bamfiles,multibam_conditional|multibam_repeats_1|bamfiles_filetype,multibam_conditional|multibam_repeats_2|bamfiles,multibam_conditional|multibam_repeats_2|bamfiles_filetype,multibam_conditional|multibam_repeats_3|bamfiles,multibam_conditional|multibam_repeats_3|bamfiles_filetype,multibam_conditional|multibam_repeats_4|bamfiles,multibam_conditional|multibam_repeats_4|bamfiles_filetype,multibam_conditional|multibam_repeats_5|bamfiles,multibam_conditional|multibam_repeats_5|bamfiles_filetype,object_store_id,param_filename,parameters.BED.values,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.Offset,parameters.advancedOpt.__current_case__,parameters.advancedOpt.alpha,parameters.advancedOpt.blackListFileName.values,parameters.advancedOpt.centerReads,parameters.advancedOpt.colors,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.keepExons,parameters.advancedOpt.labels,parameters.advancedOpt.maxFragmentLength,parameters.advancedOpt.minFragmentLength,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.numPlotsPerRow,parameters.advancedOpt.perSample,parameters.advancedOpt.plotHeight,parameters.advancedOpt.plotTitle,parameters.advancedOpt.plotWidth,parameters.advancedOpt.regionLabels,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.variableScales,parameters.chromInfo,parameters.dbkey,parameters.multibam_conditional.__current_case__,parameters.multibam_conditional.bamfiles.values,parameters.multibam_conditional.multibam_repeats,parameters.multibam_conditional.orderMatters,parameters.multibam_conditional|multibam_repeats_0|bamfiles|__identifier__,parameters.outFileFormat,parameters.outRawCounts,parameters.region,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
4870467,4870467,bed,,,,,,,,,,,,,bed,226062883.0,226062883.0,,,,,,,,,,,,,,,,,,,,,bam,174176451.0,,,,,,,,,,,,,,,,,,,,,bam,177547429.0,,,,,,,,,,,,,,,,,,,,,bam,1156982188.0,,,,,,,,,,,,,bam,1247227650.0,bam,249145147.0,bam,,,,,,,bam,,,,,,,2018-03-02 06:41:17.796278,slurm_normal,1519973497.0,0,7680.0,1.0,main_w3_handler1,3393742,18576758,False,,12671025,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 33822378}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""",0,"[{'src': 'hda', 'id': 34138758}, {'src': 'hda', 'id': 34138836}, {'src': 'hda', 'id': 34138847}, {'src': 'hda', 'id': 34138954}, {'src': 'hda', 'id': 34143380}, {'src': 'hda', 'id': 34163497}]",,No,,"""png""","""false""","""""",32.0,,43216498.0,1519972886.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2018-03-02 06:51:39.611167,120005.0,611.0
25,25,bed,,,,,,,,,,,,,bed,377104359.0,377104359.0,,,,,,,,,,,,,,,,,,,,,bam,311934672.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-08-09 16:40:04.024569,slurm_normal,1502297270.0,0,,1.0,main_w3_handler1,2602219,16542423,False,,10612896.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 30815514}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,"[{'src': 'hda', 'id': 25442701}, {'src': 'hda', 'id': 25442746}]",,No,,"""pdf""","""false""","""""",32.0,,39791968.0,1502296842.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-08-09 16:47:51.765188,64236.0,428.0
1565191,1565191,bed,,,,,,,,,,,,,bed,1716846986.0,1716846986.0,,,,,,,,,,,,,,,,,,,,,bam,4828373468.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-12-14 19:26:28.735257,slurm_normal,1513357669.0,0,,1.0,main_w3_handler1,3358863,17811226,False,,11879609,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 32821857}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 32823614}, {'src': 'hda', 'id': 32933857}]",,No,,"""png""","""false""","""""",32.0,,41964870.0,1513279607.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-12-15 17:07:53.112115,116170.0,78062.0
2086511,2086511,bedstrict,,,,,,,,,,,,,bedstrict,4829358220.0,4829358220.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-08-11 08:03:45.687567,slurm_normal,1502440236.0,0,,1.0,main_w3_handler0,2894607,16556344,False,,10627358.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 29802641}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,"[{'src': 'hda', 'id': 27312009}]",,No,,"""png""","""false""","""""",32.0,,39819225.0,1502438634.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-08-11 08:30:40.636090,94854.0,1602.0
8619070,8619070,bed,,,,,,,,,,,,,bed,2087393258.0,2087393258.0,1683197582.0,bam,1675561787.0,bam,2109008398.0,bam,,,,,,,,,,,,,,,bam,2410929743.0,,,,,,,,,,,,,,,,,,,,,bam,1768479712.0,,,,,,,,,,,,,,,,,,,,,bam,1829372989.0,,,,,,,,,,,,,bam,2084898351.0,bam,1909936978.0,bam,3151177962.0,bam,2126147971.0,bam,1699458562.0,bam,bam,,,,,,,2017-08-12 03:14:01.233374,slurm_normal,1502511306.0,0,,1.0,main_w3_handler0,3213252,16564426,False,,10635814.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 30840342}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,"[{'src': 'hda', 'id': 30829357}, {'src': 'hda', 'id': 30829359}, {'src': 'hda', 'id': 30829361}, {'src': 'hda', 'id': 30829363}, {'src': 'hda', 'id': 30829365}, {'src': 'hda', 'id': 30829367}, {'src': 'hda', 'id': 30829370}, {'src': 'hda', 'id': 30829372}, {'src': 'hda', 'id': 30829374}, {'src': 'hda', 'id': 30829376}, {'src': 'hda', 'id': 30829378}, {'src': 'hda', 'id': 30829380}]",,No,,"""png""","""true""","""""",32.0,,39709924.0,1502507648.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-08-12 04:15:07.983731,109755.0,3658.0
218594217,218594217,bed,,,,,,,,,,,,,bed,126240553.0,126240553.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-08-14 02:32:31.416987,slurm_normal,1502678652.0,0,,1.0,main_w4_handler1,3219345,16572387,False,,10643247.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 30861188}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,"[{'src': 'hda', 'id': 30861102}]",,No,,"""png""","""false""","""""",32.0,,39821189.0,1502678122.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-08-14 02:44:16.590002,,530.0
9866,9866,bed,,,,,,,,,,,,,bed,118918917.0,118918917.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-12-15 22:59:27.416486,slurm_normal,1513378811.0,0,,1.0,main_w3_handler0,3364807,17822845,False,,11891416,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 32956763}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 32955899}]",,No,,"""png""","""true""","""""",32.0,,42646080.0,1513378791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-12-15 23:00:12.957114,101944.0,20.0
9866,9866,bed,,,,,,,,,,,,,bed,130437809.0,130437809.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-12-15 23:34:15.246227,slurm_normal,1513380890.0,0,,1.0,main_w4_handler0,3364807,17822983,False,,11891575,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 32956763}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 32953705}]",,No,,"""png""","""true""","""""",32.0,,42646080.0,1513380868.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-12-15 23:34:53.016181,101944.0,22.0
9866,9866,bed,,,,,,,,,,,,,bed,98071142.0,98071142.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-12-15 23:03:15.930854,slurm_normal,1513379026.0,0,,1.0,main_w4_handler1,3364807,17822870,False,,11891434,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 32956763}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 32955174}]",,No,,"""png""","""true""","""""",32.0,,42646080.0,1513379005.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-12-15 23:03:48.609190,101944.0,21.0
7724871,7724871,bed,6780723.0,bed,6657331.0,bed,,,,,,,,,bed,9719081147.0,9719081147.0,,,,,,,,,,,,,,,,,,,,,bam,6982591865.0,,,,,,,,,,,,,,,,,,,,,bam,7285435887.0,,,,,,,,,,,,,,,,,,,,,bam,6386411852.0,,,,,,,,,,,,,bam,,,,,,,,,,,bam,,,,,,,2017-08-14 18:25:56.653567,slurm_normal,1502744065.0,0,,1.0,main_w4_handler0,3218930,16578948,False,,10650012.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 30832170}, {'src': 'hda', 'id': 30832171}, {'src': 'hda', 'id': 30832172}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,"[{'src': 'hda', 'id': 30844810}, {'src': 'hda', 'id': 30844814}, {'src': 'hda', 'id': 30844847}, {'src': 'hda', 'id': 30844849}]",,No,,"""png""","""false""","""""",32.0,,39648648.0,1502735172.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-08-14 20:54:32.946240,69475.0,8893.0
3638,3638,bed,25955.0,bed,,,,,,,,,,,bed,552995629.0,552995629.0,,,,,,,,,,,,,,,,,,,,,bam,545877915.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-08-16 15:38:21.770474,slurm_normal,1502898410.0,0,,1.0,main_w4_handler1,2984536,16594665,False,,10666575.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 30893684}, {'src': 'hda', 'id': 30893685}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,"[{'src': 'hda', 'id': 28577834}, {'src': 'hda', 'id': 28577835}]",,No,,"""pdf""","""false""","""""",32.0,,39880500.0,1502897910.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-08-16 15:46:52.975414,84399.0,500.0
16529,16529,bed,,,,,,,,,,,,,bed,355023565.0,355023565.0,,,,,,,,,,,,,,,,,,,,,bam,279793663.0,,,,,,,,,,,,,,,,,,,,,bam,175238982.0,,,,,,,,,,,,,,,,,,,,,bam,207406023.0,,,,,,,,,,,,,bam,545099497.0,bam,79613466.0,bam,169490935.0,bam,227459191.0,bam,,,bam,,,,,,,2018-03-02 11:06:03.723155,slurm_normal,1519989341.0,0,7680.0,1.0,main_w3_handler1,3449137,18578919,False,,12673509,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 34167104}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",0,"[{'src': 'hda', 'id': 34165942}, {'src': 'hda', 'id': 34165943}, {'src': 'hda', 'id': 34165944}, {'src': 'hda', 'id': 34165945}, {'src': 'hda', 'id': 34165947}, {'src': 'hda', 'id': 34165950}, {'src': 'hda', 'id': 34165951}, {'src': 'hda', 'id': 34165952}]",,No,,"""png""","""false""","""""",32.0,,44284264.0,1519988783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2018-03-02 11:15:43.718115,107319.0,558.0
116963244,116963244,gtf,,,,,,,,,,,,,gtf,330459260.0,330459260.0,,,,,,,,,,,,,,,,,,,,,bam,331407135.0,,,,,,,,,,,,,,,,,,,,,bam,419233487.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-08-21 11:21:35.084000,slurm_normal,1503316598.0,0,,1.0,main_w3_handler1,3222414,16621412,False,,10693125.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 30927784}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,"[{'src': 'hdca', 'id': 67095}]",,No,,"""png""","""false""","""""",32.0,,39972427.0,1503315452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-08-21 11:56:39.403575,109938.0,1146.0
16529,16529,bed,,,,,,,,,,,,,bed,355023565.0,355023565.0,,,,,,,,,,,,,,,,,,,,,bam,279793663.0,,,,,,,,,,,,,,,,,,,,,bam,175238982.0,,,,,,,,,,,,,,,,,,,,,bam,207406023.0,,,,,,,,,,,,,bam,545099497.0,bam,79613466.0,bam,169490935.0,bam,227459191.0,bam,,,bam,,,,,,,2018-03-02 11:18:45.778169,slurm_normal,1519989988.0,0,7680.0,1.0,main_w3_handler1,3449137,18579048,False,,12673675,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 34167281}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",0,"[{'src': 'hda', 'id': 34165942}, {'src': 'hda', 'id': 34165943}, {'src': 'hda', 'id': 34165944}, {'src': 'hda', 'id': 34165945}, {'src': 'hda', 'id': 34165947}, {'src': 'hda', 'id': 34165950}, {'src': 'hda', 'id': 34165951}, {'src': 'hda', 'id': 34165952}]",,No,,"""png""","""false""","""""",32.0,,44284264.0,1519989536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2018-03-02 11:26:30.652321,107319.0,452.0
2819753,2819753,gtf,,,,,,,,,,,,,gtf,636821530.0,636821530.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-08-22 04:19:43.360227,slurm_normal,1503375955.0,0,,1.0,main_w4_handler0,3228952,16628739,False,,10701047.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 30945427}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",0,"[{'src': 'hda', 'id': 30945426}]",,No,,"""png""","""false""","""""",32.0,,39988426.0,1503375593.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-08-22 04:25:59.529528,108343.0,362.0
639422,639422,bed,,,,,,,,,,,,,bed,958357875.0,958357875.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-08-22 21:23:28.038711,slurm_normal,1503438032.0,0,,1.0,main_w3_handler0,3228727,16635963,False,,10708371.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 30953526}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,"[{'src': 'hda', 'id': 30956648}]",,No,,"""png""","""false""","""""",32.0,,39912673.0,1503437521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-08-22 21:40:35.812861,110233.0,511.0
639422,639422,bed,,,,,,,,,,,,,bed,958356841.0,958356841.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-08-23 19:33:28.801234,slurm_normal,1503517805.0,0,,1.0,main_w4_handler0,3228727,16643597,False,,10716200.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 30967690}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,"[{'src': 'hda', 'id': 30968898}]",,No,,"""pdf""","""false""","""""",32.0,,39912673.0,1503517308.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-08-23 19:50:07.494118,110233.0,497.0
173517,173517,bed,,,,,,,,,,,,,bed,598005037.0,598005037.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-08-24 11:26:36.884140,slurm_normal,1503574484.0,0,,1.0,main_w4_handler0,3231803,16647762,False,,10720504.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 30975198}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,"[{'src': 'hda', 'id': 30975122}]",,No,,"""png""","""false""","""""",32.0,,40046618.0,1503574018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-08-24 11:34:46.502284,110492.0,466.0
188529,188529,bed,,,,,,,,,,,,,bed,598005037.0,598005037.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-08-24 14:09:33.265183,slurm_normal,1503584210.0,0,,1.0,main_w4_handler1,3231916,16648899,False,,10721558.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 30976938}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,"[{'src': 'hda', 'id': 30976692}]",,No,,"""png""","""false""","""""",32.0,,40046618.0,1503583795.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-08-24 14:16:52.165423,110492.0,415.0
12257,12257,bed,,,,,,,,,,,,,bed,150878.0,150878.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-08-26 11:20:10.392588,slurm_normal,1503748364.0,0,,1.0,main_w4_handler1,3233648,16663782,False,,10736228.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 31000194}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,"[{'src': 'hda', 'id': 31000193}]",,No,,"""png""","""false""","""""",32.0,,40085136.0,1503746417.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-08-26 11:52:47.183219,,1947.0
3335462,3335462,bed,,,,,,,,,,,,,bed,3336018958.0,3336018958.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-08-26 23:37:28.026000,slurm_normal,1503791578.0,0,,1.0,main_w4_handler1,2898196,16665977,False,,10738172.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 31003711}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,"[{'src': 'hda', 'id': 30998231}]",,No,,"""png""","""false""","""""",32.0,,40079494.0,1503790658.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-08-26 23:53:01.133093,95123.0,920.0
3335462,3335462,bed,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-27 00:04:08.463938,slurm_normal,1503794506.0,0,,1.0,main_w4_handler1,2898196,16666004,False,,10738207.roundup,slurm,,132112168.0,3336018958.0,bam,3604522821.0,bam,3876956682.0,bam,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 31003711}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,"[{'__index__': 0, 'bamfiles': {'values': [{'src': 'hda', 'id': 30998231}]}}, {'__index__': 1, 'bamfiles': {'values': [{'src': 'hda', 'id': 30998068}]}}, {'__index__': 2, 'bamfiles': {'values': [{'src': 'hda', 'id': 30997893}]}}]",Yes,,"""png""","""false""","""""",32.0,,40079494.0,1503792258.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-08-27 00:41:49.121593,95123.0,2248.0
