bamfile,bamfile_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.bamfile,parameters.bamfile.values,parameters.chromInfo,parameters.dbkey,parameters.params.__current_case__,parameters.params.source_select,parameters.reference,parameters.reference.values,processor_count,reference,reference_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
842013,bam,17.0,len,2018-02-12 15:31:20.038747,slurm_normal,1518449513.0,0,7680.0,1.0,main_w4_handler0,3425507,18351449,False,,12436247,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 33809722}]","""/galaxy-repl/main/files/023/536/dataset_23536845.dat""","""?""",0,pre_set,,"[{'src': 'hda', 'id': 33797392}]",32.0,19329,fasta,,43845832.0,1518449507.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2018-02-12 15:31:55.273311,121774.0,6.0
842013,bam,17.0,len,2018-02-12 15:30:48.951860,slurm_normal,1518449475.0,0,7680.0,1.0,main_w3_handler1,3426431,18351430,False,,12436221,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 33809703}]","""/galaxy-repl/main/files/023/547/dataset_23547970.dat""","""?""",0,pre_set,,"[{'src': 'hda', 'id': 33809133}]",32.0,19329,fasta,,43860096.0,1518449470.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2018-02-12 15:31:17.168450,110940.0,5.0
843014,bam,17.0,len,2018-02-12 15:31:14.520152,slurm_normal,1518449491.0,0,7680.0,1.0,main_w3_handler0,3046016,18351438,False,,12436228,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 33809673}]","""/galaxy-repl/main/files/023/531/dataset_23531551.dat""","""?""",0,pre_set,,"[{'src': 'hda', 'id': 33791126}]",32.0,19329,fasta,,43860194.0,1518449482.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2018-02-12 15:31:34.834831,102853.0,9.0
843014,bam,17.0,len,2018-02-12 15:31:21.634548,slurm_normal,1518449494.0,0,7680.0,1.0,main_w4_handler0,3424147,18351450,False,,12436231,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 33809670}]","""/galaxy-repl/main/files/023/521/dataset_23521748.dat""","""?""",0,pre_set,,"[{'src': 'hda', 'id': 33780635}]",32.0,19329,fasta,,43814413.0,1518449488.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2018-02-12 15:31:36.388932,121714.0,6.0
843014,bam,17.0,len,2018-02-12 15:31:18.852740,slurm_normal,1518449496.0,0,7680.0,1.0,main_w4_handler1,3425846,18351445,False,,12436235,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 33809668}]","""/galaxy-repl/main/files/023/541/dataset_23541093.dat""","""?""",0,pre_set,,"[{'src': 'hda', 'id': 33801882}]",32.0,19329,fasta,,43850851.0,1518449491.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2018-02-12 15:31:39.344930,121793.0,5.0
842013,bam,17.0,len,2018-02-12 15:31:14.381055,slurm_normal,1518449500.0,0,7680.0,1.0,main_w3_handler1,3425522,18351437,False,,12436240,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 33809710}]","""/galaxy-repl/main/files/023/537/dataset_23537436.dat""","""?""",0,pre_set,,"[{'src': 'hda', 'id': 33798042}]",32.0,19329,fasta,,43845949.0,1518449494.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2018-02-12 15:31:41.899353,121775.0,6.0
842013,bam,17.0,len,2018-02-12 15:31:17.204990,slurm_normal,1518449506.0,0,7680.0,1.0,main_w3_handler1,3425605,18351442,False,,12436244,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 33809714}]","""/galaxy-repl/main/files/023/540/dataset_23540075.dat""","""?""",0,pre_set,,"[{'src': 'hda', 'id': 33799889}]",32.0,19329,fasta,,43847619.0,1518449500.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2018-02-12 15:31:47.882877,121780.0,6.0
842013,bam,17.0,len,2018-02-12 15:31:19.108918,slurm_normal,1518449508.0,0,7680.0,1.0,main_w4_handler0,3425401,18351446,False,,12436246,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 33809717}]","""/galaxy-repl/main/files/023/535/dataset_23535198.dat""","""?""",0,pre_set,,"[{'src': 'hda', 'id': 33795098}]",32.0,19329,fasta,,43843555.0,1518449503.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2018-02-12 15:31:52.996334,121762.0,5.0
842013,bam,17.0,len,2018-02-12 15:31:19.154637,slurm_normal,1518449511.0,0,7680.0,1.0,main_w4_handler1,3425915,18351447,False,,12436245,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 33809718}]","""/galaxy-repl/main/files/023/542/dataset_23542248.dat""","""?""",0,pre_set,,"[{'src': 'hda', 'id': 33803085}]",32.0,19329,fasta,,43851871.0,1518449503.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2018-02-12 15:31:52.928434,111004.0,8.0
842013,bam,,,2018-02-12 16:10:44.470606,slurm_normal,1518451871.0,0,7680.0,1.0,main_w3_handler1,3426408,18351969,False,,12436707,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 33810488}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,pre_set,,"[{'src': 'hda', 'id': 33809204}]",32.0,19329,fasta,,43859688.0,1518451866.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2018-02-12 16:11:13.081939,121810.0,5.0
842013,bam,17.0,len,2018-02-12 16:10:24.670749,slurm_normal,1518451843.0,0,7680.0,1.0,main_w3_handler1,3425522,18351954,False,,12436688,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 33809710}]","""/galaxy-repl/main/files/023/537/dataset_23537436.dat""","""?""",0,pre_set,,"[{'src': 'hda', 'id': 33798042}]",32.0,19329,fasta,,43845949.0,1518451835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2018-02-12 16:10:46.121859,121775.0,8.0
843014,bam,17.0,len,2018-02-12 16:10:25.639355,slurm_normal,1518451840.0,0,7680.0,1.0,main_w4_handler1,3423833,18351955,False,,12436687,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 33810381}]","""/galaxy-repl/main/files/023/518/dataset_23518121.dat""","""?""",0,pre_set,,"[{'src': 'hda', 'id': 33776728}]",32.0,19329,fasta,,43810658.0,1518451835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2018-02-12 16:10:43.292256,121701.0,5.0
843014,bam,17.0,len,2018-02-12 16:10:24.574256,slurm_normal,1518451837.0,0,7680.0,1.0,main_w3_handler0,3243258,18351953,False,,12436685,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 33809725}]","""/galaxy-repl/main/files/023/548/dataset_23548392.dat""","""?""",0,pre_set,,"[{'src': 'hda', 'id': 33809348}]",32.0,19329,fasta,,43791314.0,1518451832.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2018-02-12 16:10:39.811907,111360.0,5.0
842013,bam,17.0,len,2018-02-12 16:10:28.682230,slurm_normal,1518451863.0,0,7680.0,1.0,main_w4_handler0,3425605,18351957,False,,12436699,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 33810473}]","""/galaxy-repl/main/files/023/540/dataset_23540075.dat""","""?""",0,pre_set,,"[{'src': 'hda', 'id': 33799889}]",32.0,19329,fasta,,43847619.0,1518451853.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2018-02-12 16:11:05.535272,121780.0,10.0
842013,bam,17.0,len,2018-02-12 16:10:44.680376,slurm_normal,1518451876.0,0,7680.0,1.0,main_w4_handler0,3425095,18351970,False,,12436710,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 33810489}]","""/galaxy-repl/main/files/023/531/dataset_23531949.dat""","""?""",0,pre_set,,"[{'src': 'hda', 'id': 33791612}]",32.0,19329,fasta,,43835822.0,1518451870.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2018-02-12 16:11:18.857555,121752.0,6.0
843014,bam,,,2018-02-12 16:10:33.915244,slurm_normal,1518451848.0,0,7680.0,1.0,main_w3_handler0,3426452,18351959,False,,12436691,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 33810382}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,pre_set,,"[{'src': 'hda', 'id': 33809226}]",32.0,19329,fasta,,43860358.0,1518451842.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2018-02-12 16:10:49.940193,121781.0,6.0
842013,bam,17.0,len,2018-02-12 16:11:14.708175,slurm_normal,1518451901.0,0,7680.0,1.0,main_w3_handler1,3425826,18351986,False,,12436720,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 33810519}]","""/galaxy-repl/main/files/023/541/dataset_23541038.dat""","""?""",0,pre_set,,"[{'src': 'hda', 'id': 33801832}]",32.0,19329,fasta,,43850328.0,1518451895.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2018-02-12 16:11:43.057870,121792.0,6.0
842987,bam,17.0,len,2018-02-12 16:23:16.526789,slurm_normal,1518452612.0,0,7680.0,1.0,main_w4_handler0,3425098,18352136,False,,12436914,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 33809715}]","""/galaxy-repl/main/files/023/532/dataset_23532011.dat""","""?""",0,pre_set,,"[{'src': 'hda', 'id': 33791635}]",32.0,19329,fasta,,43860543.0,1518452607.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2018-02-12 16:23:35.735476,121753.0,5.0
843014,bam,17.0,len,2018-02-12 16:46:13.406667,slurm_normal,1518454029.0,0,7680.0,1.0,main_w3_handler1,3424147,18352477,False,,12437262,slurm,,132112168.0,corral-repl,,"""396038d4101411e8bd4a005056ba55fb""",,"[{'src': 'hda', 'id': 33811196}]","""/galaxy-repl/main/files/023/521/dataset_23521748.dat""","""?""",0,pre_set,,"[{'src': 'hda', 'id': 33780635}]",32.0,19329,fasta,,,1518454017.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2018-02-12 16:47:11.925826,121714.0,12.0
843014,bam,17.0,len,2018-02-14 01:34:54.424865,slurm_normal,1518572115.0,0,7680.0,1.0,main_w3_handler1,3428379,18377850,False,,12462399,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 33846112}]","""/galaxy-repl/main/files/023/580/dataset_23580629.dat""","""?""",0,pre_set,,"[{'src': 'hda', 'id': 33843916}]",32.0,19329,fasta,,43899207.0,1518572108.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2018-02-14 01:35:19.333232,121931.0,7.0
842013,bam,17.0,len,2018-02-14 01:34:43.553393,slurm_normal,1518572135.0,0,7680.0,1.0,main_w4_handler1,3428379,18377849,False,,12462409,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 33846174}]","""/galaxy-repl/main/files/023/580/dataset_23580629.dat""","""?""",0,pre_set,,"[{'src': 'hda', 'id': 33843916}]",32.0,19329,fasta,,43899207.0,1518572129.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2018-02-14 01:35:37.713829,121931.0,6.0
843014,bam,17.0,len,2018-02-14 02:12:11.619984,slurm_normal,1518574356.0,0,7680.0,1.0,main_w4_handler1,3428379,18378552,False,,12462971,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 33846901}]","""/galaxy-repl/main/files/023/580/dataset_23580629.dat""","""?""",0,pre_set,,"[{'src': 'hda', 'id': 33843916}]",32.0,19329,fasta,,43899207.0,1518574349.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2018-02-14 02:12:37.531372,121931.0,7.0
225812361,bam,,,2018-02-14 15:40:55.523932,slurm_normal,1518622973.0,0,7680.0,1.0,main_w4_handler1,3429012,18383825,False,,12468772,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 33854467}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,pre_set,,"[{'src': 'hda', 'id': 33853638}]",32.0,121163641,fasta,,43911718.0,1518622867.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2018-02-14 15:42:55.561355,121376.0,106.0
843014,bam,,,2018-02-25 20:38:33.646854,slurm_normal,1519591127.0,0,7680.0,1.0,main_w4_handler1,3426408,18514730,False,,12610872,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 34059850}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,pre_set,,"[{'src': 'hda', 'id': 34059479}]",32.0,19329,fasta,,44155125.0,1519591121.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2018-02-25 20:38:48.500558,121810.0,6.0
105200477,bam,,,2018-02-27 13:07:00.133339,slurm_normal,1519737757.0,0,7680.0,1.0,main_w4_handler1,3439959,18534699,False,,12631281,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 34094082}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,pre_set,,"[{'src': 'hda', 'id': 34089967}]",32.0,3018081,fasta,,44114462.0,1519736828.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2018-02-27 13:22:38.858355,122666.0,929.0
323473151,bam,,,2018-02-28 10:01:56.227344,slurm_normal,1519813021.0,0,7680.0,1.0,main_w3_handler0,3439959,18545687,False,,12642334,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 34112119}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,pre_set,,"[{'src': 'hda', 'id': 34089967}]",32.0,3018081,fasta,,44114462.0,1519812126.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2018-02-28 10:17:04.423876,122666.0,895.0
324512308,bam,,,2018-02-28 12:07:00.591900,slurm_normal,1519820663.0,0,7680.0,1.0,main_w3_handler0,3445982,18546912,False,,12643698,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 34114365}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,pre_set,,"[{'src': 'hda', 'id': 34113644}]",32.0,3008588,fasta,,44114462.0,1519819784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2018-02-28 12:24:26.205895,122666.0,879.0
172248635,bam,,,2015-03-25 19:29:56.753808,rodeo_normal,1427311874.0,0,,1.0,main_w2_handler0,928255,9038360,False,,3323377.roundup,slurm,,132112168.0,corral-repl,,,18997280,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,pre_set,18997267,,32.0,16478,fasta,,21912239.0,1427311807.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-03-25 19:31:18.470495,21152.0,67.0
707864425,bam,3407.0,len,2015-03-27 09:07:06.308697,rodeo_normal,1427449363.0,0,,1.0,main_w2_handler1,2244419,9057985,False,,3342946.roundup,slurm,,132112168.0,corral-repl,,,19004469,,"""/galaxy-repl/main/files/010/796/dataset_10796144.dat""","""?""",0,pre_set,18962327,,32.0,230256682,fasta,,22008300.0,1427447249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-03-27 09:42:47.579035,46444.0,2114.0
69758374,bam,,,2015-06-19 18:28:50.686082,slurm_normal,1434738685.0,0,,1.0,main_w1_handler2,2243948,9694607,False,,4003314.roundup,slurm,,132112168.0,corral-repl,,,20071846,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,pre_set,19989905,,32.0,4719090,fasta,,23725481.0,1434738564.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-06-19 18:31:27.183876,61439.0,121.0
890514,bam,,,2015-06-19 18:28:27.766687,slurm_normal,1434738540.0,0,,1.0,main_w1_handler1,2243948,9694605,False,,4003303.roundup,slurm,,132112168.0,corral-repl,,,20071808,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,pre_set,19989905,,32.0,4719090,fasta,,23725481.0,1434738533.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-06-19 18:29:02.657247,61439.0,7.0
56274123,bam,,,2015-06-19 18:59:50.153133,slurm_normal,1434740556.0,0,,1.0,main_w1_handler0,2243948,9694829,False,,4003566.roundup,slurm,,132112168.0,corral-repl,,,20072866,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,pre_set,19989905,,32.0,4719090,fasta,,23725481.0,1434740424.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-06-19 19:02:39.651353,61439.0,132.0
142633871,bam,,,2015-06-19 20:55:30.353985,slurm_normal,1434747603.0,0,,1.0,main_w1_handler1,2243948,9696027,False,,4004353.roundup,slurm,,132112168.0,corral-repl,,,20074259,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,pre_set,19989905,,32.0,4719090,fasta,,23725481.0,1434747353.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-06-19 21:00:05.387920,61439.0,250.0
32925884,bam,,,2015-06-19 19:30:02.913448,slurm_normal,1434742326.0,0,,1.0,main_w2_handler1,2243948,9694951,False,,4003836.roundup,slurm,,132112168.0,corral-repl,,,20073034,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,pre_set,19989905,,32.0,4719090,fasta,,23725481.0,1434742233.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-06-19 19:32:09.918061,61439.0,93.0
133655567,bam,,,2015-06-19 21:19:35.751561,slurm_normal,1434749108.0,0,,1.0,main_w1_handler0,2243948,9696499,False,,4004598.roundup,slurm,,132112168.0,corral-repl,,,20074747,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,pre_set,19989905,,32.0,4719090,fasta,,23725481.0,1434748833.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-06-19 21:25:11.243184,61439.0,275.0
151129034,bam,,,2015-06-19 20:09:49.824859,slurm_normal,1434744888.0,0,,1.0,main_w1_handler0,2243948,9695383,False,,4004056.roundup,slurm,,132112168.0,corral-repl,,,20073269,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,pre_set,19989905,,32.0,4719090,fasta,,23725481.0,1434744623.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-06-19 20:14:50.892540,61439.0,265.0
164116400,bam,,,2015-06-19 20:31:03.492987,slurm_normal,1434746224.0,0,,1.0,main_w2_handler0,2243948,9695778,False,,4004136.roundup,slurm,,132112168.0,corral-repl,,,20074017,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,pre_set,19989905,,32.0,4719090,fasta,,23725481.0,1434745899.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-06-19 20:37:06.893394,61439.0,325.0
11448203,bam,,,2015-10-23 23:16:08.742717,slurm_normal,1445642403.0,0,,1.0,main_w1_handler0,2483142,10708046,False,,4970719.roundup,slurm,,132112168.0,corral-repl,,,21709998,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,pre_set,21710004,,32.0,3157608038,fasta,,25662149.0,1445642191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-10-23 23:20:09.190068,71120.0,212.0
8597611,bam,,,2015-10-23 23:16:15.809788,slurm_normal,1445642403.0,0,,1.0,main_w1_handler0,2483142,10708051,False,,4970721.roundup,slurm,,132112168.0,corral-repl,,,21710003,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,pre_set,21710004,,32.0,3157608038,fasta,,25662149.0,1445642191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-10-23 23:20:09.752679,71120.0,212.0
8789088,bam,,,2015-10-23 23:16:12.140173,slurm_normal,1445642473.0,0,,1.0,main_w1_handler2,2483142,10708048,False,,4970720.roundup,slurm,,132112168.0,corral-repl,,,21710000,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,pre_set,21710004,,32.0,3157608038,fasta,,25662149.0,1445642193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-10-23 23:21:18.695494,71120.0,280.0
159678566,bam,,,2015-06-22 18:08:52.861587,slurm_normal,1434997213.0,0,,1.0,main_w1_handler1,2243948,9709911,False,,4016967.roundup,slurm,,132112168.0,corral-repl,,,20096098,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,pre_set,19989905,,32.0,4719090,fasta,,23725481.0,1434996551.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-06-22 18:20:19.696528,61439.0,662.0
74480414,bam,,,2015-06-22 17:30:32.445534,slurm_normal,1434994431.0,0,,1.0,main_w2_handler0,2243948,9709336,False,,4016358.roundup,slurm,,132112168.0,corral-repl,,,20095323,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,pre_set,19989905,,32.0,4719090,fasta,,23725481.0,1434994250.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-06-22 17:33:55.744176,61439.0,181.0
74275051,bam,,,2015-06-23 00:10:18.676185,slurm_normal,1435018498.0,0,,1.0,main_w1_handler2,2243948,9712341,False,,4019284,slurm,,132112168.0,corral-repl,,,20099517,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,pre_set,19989905,,32.0,4719090,fasta,,23725481.0,1435018301.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-06-23 00:15:01.847996,61439.0,197.0
63336998,bam,,,2015-06-23 00:21:01.400472,slurm_normal,1435019044.0,0,,1.0,main_w1_handler0,2243948,9712375,False,,4019345,slurm,,132112168.0,corral-repl,,,20099581,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,pre_set,19989905,,32.0,4719090,fasta,,23725481.0,1435018906.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-06-23 00:24:06.989607,61439.0,138.0
57208018,bam,,,2015-06-08 17:21:26.055702,slurm_normal,1433784231.0,0,,1.0,main_w1_handler1,2170396,9614020,False,,3925757.roundup,slurm,,132112168.0,corral-repl,,,19937865,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,pre_set,19937828,,32.0,4719090,fasta,,23532730.0,1433784116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-06-08 17:23:53.601077,58095.0,115.0
38764888,bam,,,2015-06-12 16:22:37.920792,slurm_normal,1434126295.0,0,,1.0,main_w1_handler2,2243948,9643736,False,,3955456.roundup,slurm,,132112168.0,corral-repl,,,19990501,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,pre_set,19989905,,32.0,4719090,fasta,,22016439.0,1434126190.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-06-12 16:24:57.399135,61439.0,105.0
105633241,bam,,,2015-06-12 15:26:17.137498,slurm_normal,1434123033.0,0,,1.0,main_w2_handler1,2243948,9643384,False,,3955021.roundup,slurm,,132112168.0,corral-repl,,,19990002,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,pre_set,19989905,,32.0,4719090,fasta,,22016439.0,1434122800.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-06-12 15:30:35.935605,61439.0,233.0
54065353,bam,,,2015-06-12 15:56:32.820493,slurm_normal,1434124796.0,0,,1.0,main_w2_handler1,2243948,9643541,False,,3955290.roundup,slurm,,132112168.0,corral-repl,,,19990251,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,pre_set,19989905,,32.0,4719090,fasta,,22016439.0,1434124619.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-06-12 16:00:00.925711,61439.0,177.0
