chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.brief,parameters.chromInfo,parameters.dbkey,parameters.gapextend,parameters.gapopen,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,parameters.input2,parameters.input2.values,parameters.out_format1,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-07-07 20:17:50.827304,slurm_normal,1436303141.0,0.0,,1.0,main_w2_handler0,2366260,9807128,False,,16,fasta,4521,fasta,4107979.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20253843,,,20253805,,"""srs""",32.0,,23752412,1436303138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 21:05:44.509241,,3.0
,,2015-07-07 20:17:59.495884,slurm_normal,1436303433.0,0.0,,1.0,main_w2_handler0,2366260,9807144,False,,16,fasta,4521,fasta,4108012.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20253867,,,20253805,,"""srs""",32.0,,23752412,1436303425.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 21:10:38.648072,,8.0
,,2015-07-07 20:17:32.935375,slurm_normal,1436302150.0,0.0,,1.0,main_w2_handler0,2366260,9807112,False,,16,fasta,4521,fasta,4107840.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20253828,,,20253805,,"""srs""",32.0,,23752412,1436302142.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 20:49:14.862667,,8.0
,,2015-07-07 20:17:50.271962,slurm_normal,1436303046.0,0.0,,1.0,main_w2_handler0,2366260,9807127,False,,16,fasta,4521,fasta,4107968.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20253842,,,20253805,,"""srs""",32.0,,23752412,1436303039.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 21:04:10.241637,,7.0
,,2015-07-07 20:17:58.934738,slurm_normal,1436303414.0,0.0,,1.0,main_w2_handler0,2366260,9807143,False,,16,fasta,4521,fasta,4108010.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20253866,,,20253805,,"""srs""",32.0,,23752412,1436303409.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 21:10:18.399905,,5.0
,,2015-07-07 20:18:34.886086,slurm_normal,1436303629.0,0.0,,1.0,main_w2_handler0,2366260,9807207,False,,18,fasta,4521,fasta,4108032.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20253923,,,20253805,,"""srs""",32.0,,23752412,1436303624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 21:13:52.180658,,5.0
,,2015-07-07 20:18:41.812194,slurm_normal,1436303689.0,0.0,,1.0,main_w2_handler0,2366260,9807216,False,,17,fasta,4521,fasta,4108039.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20253933,,,20253805,,"""srs""",32.0,,23752412,1436303685.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 21:14:51.693811,,4.0
,,2015-07-07 21:38:17.023516,slurm_normal,1436305526.0,0.0,,1.0,main_w1_handler2,2366260,9807675,False,,18,fasta,4521,fasta,4108185.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20253927,,,20253805,,"""srs""",32.0,,23752412,1436305521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 21:45:28.762892,,5.0
,,2015-07-07 21:38:41.107266,slurm_normal,1436305982.0,0.0,,1.0,main_w1_handler2,2366260,9807699,False,,19,fasta,4521,fasta,4108222.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20254084,,,20253805,,"""srs""",32.0,,23752412,1436305978.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 21:53:06.162543,,4.0
,,2015-07-07 20:17:30.728023,slurm_normal,1436302016.0,0.0,,1.0,main_w2_handler0,2366260,9807111,False,,16,fasta,4521,fasta,4107828.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20253827,,,20253805,,"""srs""",32.0,,23752412,1436302013.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 20:47:00.647177,,3.0
,,2015-07-07 20:17:35.139373,slurm_normal,1436302171.0,0.0,,1.0,main_w2_handler0,2366260,9807115,False,,16,fasta,4521,fasta,4107845.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20253830,,,20253805,,"""srs""",32.0,,23752412,1436302167.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 20:49:34.379888,,4.0
,,2015-07-07 20:19:25.182211,slurm_normal,1436301881.0,0.0,,1.0,main_w1_handler0,2366260,9807273,False,,16,fasta,4521,fasta,4107806.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20254001,,,20253805,,"""srs""",32.0,,23752412,1436301874.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 20:44:43.453196,,7.0
,,2015-07-07 20:18:44.278023,slurm_normal,1436301980.0,0.0,,1.0,main_w2_handler0,2366260,9807221,False,,17,fasta,4521,fasta,4107819.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20253942,,,20253805,,"""srs""",32.0,,23752412,1436301976.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 20:46:25.094881,,4.0
,,2015-07-07 20:19:47.010709,slurm_normal,1436301991.0,0.0,,1.0,main_w1_handler0,2366260,9807305,False,,21,fasta,4521,fasta,4107821.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20254034,,,20253805,,"""srs""",32.0,,23752412,1436301988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 20:46:34.821403,,3.0
,,2015-07-07 20:19:44.493952,slurm_normal,1436302697.0,0.0,,1.0,main_w1_handler0,2366260,9807301,False,,20,fasta,4521,fasta,4107920.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20254030,,,20253805,,"""srs""",32.0,,23752412,1436302693.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 20:58:19.667674,,4.0
,,2015-07-07 20:19:05.181947,slurm_normal,1436302352.0,0.0,,1.0,main_w1_handler1,2366260,9807250,False,,17,fasta,4521,fasta,4107868.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20253978,,,20253805,,"""srs""",32.0,,23752412,1436302348.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 20:52:35.367345,,4.0
,,2015-07-07 20:19:26.649671,slurm_normal,1436301899.0,0.0,,1.0,main_w1_handler0,2366260,9807275,False,,16,fasta,4521,fasta,4107807.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20254003,,,20253805,,"""srs""",32.0,,23752412,1436301895.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 20:45:01.459881,,4.0
,,2015-07-07 20:19:05.862592,slurm_normal,1436302371.0,0.0,,1.0,main_w1_handler1,2366260,9807252,False,,17,fasta,4521,fasta,4107869.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20253979,,,20253805,,"""srs""",32.0,,23752412,1436302368.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 20:52:54.441650,,3.0
,,2015-07-07 20:19:50.373655,slurm_normal,1436302590.0,0.0,,1.0,main_w1_handler1,2366260,9807310,False,,21,fasta,4521,fasta,4107901.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20254039,,,20253805,,"""srs""",32.0,,23752412,1436302585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 20:56:32.737867,,5.0
,,2015-07-07 20:18:46.343201,slurm_normal,1436302220.0,0.0,,1.0,main_w1_handler1,2366260,9807225,False,,18,fasta,4521,fasta,4107851.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20253948,,,20253805,,"""srs""",32.0,,23752412,1436302216.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 20:50:21.549686,,4.0
,,2015-07-07 20:18:58.404752,slurm_normal,1436302257.0,0.0,,1.0,main_w1_handler1,2366260,9807241,False,,17,fasta,4521,fasta,4107855.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20253966,,,20253805,,"""srs""",32.0,,23752412,1436302253.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 20:51:00.890470,,4.0
,,2015-07-07 20:18:39.791681,slurm_normal,1436302183.0,0.0,,1.0,main_w1_handler1,2366260,9807213,False,,19,fasta,4521,fasta,4107848.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20253930,,,20253805,,"""srs""",32.0,,23752412,1436302179.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 20:49:45.942667,,4.0
,,2015-07-07 20:20:18.971005,slurm_normal,1436302717.0,0.0,,1.0,main_w1_handler1,2366260,9807352,False,,19,fasta,4521,fasta,4107922.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20254084,,,20253805,,"""srs""",32.0,,23752412,1436302712.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 20:58:39.912579,,5.0
,,2015-07-07 20:19:13.242826,slurm_normal,1436302424.0,0.0,,1.0,main_w1_handler1,2366260,9807259,False,,16,fasta,4521,fasta,4107881.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20253986,,,20253805,,"""srs""",32.0,,23752412,1436302421.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 20:53:47.749462,,3.0
,,2015-07-07 20:20:19.831489,slurm_normal,1436302732.0,0.0,,1.0,main_w1_handler1,2366260,9807353,False,,19,fasta,4521,fasta,4107923.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20254085,,,20253805,,"""srs""",32.0,,23752412,1436302729.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 20:58:57.859108,,3.0
,,2015-07-07 21:37:55.094161,slurm_normal,1436305110.0,0.0,,1.0,main_w1_handler1,2366260,9807652,False,,15,fasta,4521,fasta,4108143.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20253814,,,20253805,,"""srs""",32.0,,23752412,1436305102.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 21:38:34.586861,,8.0
,,2015-07-07 21:38:03.221688,slurm_normal,1436305544.0,0.0,,1.0,main_w1_handler0,2366260,9807659,False,,16,fasta,4521,fasta,4108187.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20253831,,,20253805,,"""srs""",32.0,,23752412,1436305541.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 21:45:47.391451,,3.0
,,2015-07-07 20:17:36.343137,slurm_normal,1436302315.0,0.0,,1.0,main_w2_handler0,2366260,9807116,False,,16,fasta,4521,fasta,4107861.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20253831,,,20253805,,"""srs""",32.0,,23752412,1436302310.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 20:51:58.239550,,5.0
,,2015-07-07 20:17:42.414374,slurm_normal,1436302986.0,0.0,,1.0,main_w2_handler0,2366260,9807121,False,,16,fasta,4521,fasta,4107953.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20253836,,,20253805,,"""srs""",32.0,,23752412,1436302981.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 21:03:08.684534,,5.0
,,2015-07-07 20:18:00.012810,slurm_normal,1436303450.0,0.0,,1.0,main_w2_handler0,2366260,9807145,False,,16,fasta,4521,fasta,4108014.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20253868,,,20253805,,"""srs""",32.0,,23752412,1436303446.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 21:10:52.414389,,4.0
,,2015-07-07 20:19:31.473357,slurm_normal,1436302294.0,0.0,,1.0,main_w1_handler0,2366260,9807284,False,,17,fasta,4521,fasta,4107858.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20254011,,,20253805,,"""srs""",32.0,,23752412,1436302290.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 20:51:38.224526,,4.0
,,2015-07-07 20:20:17.342657,slurm_normal,1436303234.0,0.0,,1.0,main_w1_handler0,2366260,9807350,False,,19,fasta,4521,fasta,4107987.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20254082,,,20253805,,"""srs""",32.0,,23752412,1436303231.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 21:07:17.422074,,3.0
,,2015-07-07 20:20:11.725919,slurm_normal,1436302964.0,0.0,,1.0,main_w1_handler0,2366260,9807341,False,,18,fasta,4521,fasta,4107947.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20254073,,,20253805,,"""srs""",32.0,,23752412,1436302960.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 21:02:46.824646,,4.0
,,2015-07-07 20:20:12.346797,slurm_normal,1436303022.0,0.0,,1.0,main_w1_handler0,2366260,9807342,False,,18,fasta,4521,fasta,4107960.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20254074,,,20253805,,"""srs""",32.0,,23752412,1436303016.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 21:03:44.567211,,6.0
,,2015-07-07 20:17:58.379439,slurm_normal,1436303294.0,0.0,,1.0,main_w2_handler0,2366260,9807142,False,,15,fasta,4521,fasta,4107995.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20253865,,,20253805,,"""srs""",32.0,,23752412,1436303290.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 21:08:17.093456,,4.0
,,2015-07-07 20:19:55.121551,slurm_normal,1436302627.0,0.0,,1.0,main_w1_handler1,2366260,9807317,False,,16,fasta,4521,fasta,4107906.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20254048,,,20253805,,"""srs""",32.0,,23752412,1436302623.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 20:57:09.631763,,4.0
,,2015-07-07 20:19:40.746488,slurm_normal,1436303843.0,0.0,,1.0,main_w2_handler0,2366260,9807296,False,,18,fasta,4521,fasta,4108061.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20254024,,,20253805,,"""srs""",32.0,,23752412,1436303839.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 21:17:25.803237,,4.0
,,2015-07-07 20:19:08.954258,slurm_normal,1436302406.0,0.0,,1.0,main_w1_handler1,2366260,9807255,False,,16,fasta,4521,fasta,4107878.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20253982,,,20253805,,"""srs""",32.0,,23752412,1436302403.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 20:53:27.417256,,3.0
,,2015-07-07 20:19:25.983556,slurm_normal,1436302516.0,0.0,,1.0,main_w1_handler1,2366260,9807274,False,,16,fasta,4521,fasta,4107893.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20254002,,,20253805,,"""srs""",32.0,,23752412,1436302512.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 20:55:20.492608,,4.0
,,2015-07-07 20:19:24.357968,slurm_normal,1436302500.0,0.0,,1.0,main_w1_handler1,2366260,9807272,False,,16,fasta,4521,fasta,4107891.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20254000,,,20253805,,"""srs""",32.0,,23752412,1436302496.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 20:55:04.038523,,4.0
,,2015-07-07 20:19:36.531491,slurm_normal,1436302535.0,0.0,,1.0,main_w1_handler1,2366260,9807290,False,,17,fasta,4521,fasta,4107894.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20254018,,,20253805,,"""srs""",32.0,,23752412,1436302530.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 20:55:38.162574,,5.0
,,2015-07-07 20:20:02.474407,slurm_normal,1436302662.0,0.0,,1.0,main_w1_handler1,2366260,9807328,False,,20,fasta,4521,fasta,4107912.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20254059,,,20253805,,"""srs""",32.0,,23752412,1436302659.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 20:57:46.039774,,3.0
,,2015-07-07 20:20:21.479845,slurm_normal,1436302828.0,0.0,,1.0,main_w1_handler1,2366260,9807355,False,,19,fasta,4521,fasta,4107930.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20254087,,,20253805,,"""srs""",32.0,,23752412,1436302825.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 21:00:30.468130,,3.0
,,2015-07-07 20:19:39.683959,slurm_normal,1436302551.0,0.0,,1.0,main_w1_handler1,2366260,9807295,False,,17,fasta,4521,fasta,4107896.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20254023,,,20253805,,"""srs""",32.0,,23752412,1436302547.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 20:55:54.385469,,4.0
,,2015-07-07 20:19:45.690797,slurm_normal,1436302571.0,0.0,,1.0,main_w1_handler1,2366260,9807303,False,,21,fasta,4521,fasta,4107899.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20254032,,,20253805,,"""srs""",32.0,,23752412,1436302568.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 20:56:14.472939,,3.0
,,2015-07-07 21:38:13.955086,slurm_normal,1436305160.0,0.0,,1.0,main_w1_handler1,2366260,9807671,False,,16,fasta,4521,fasta,4108147.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20253875,,,20253805,,"""srs""",32.0,,23752412,1436305156.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 21:39:23.489652,,4.0
,,2015-07-07 21:37:56.697870,slurm_normal,1436305123.0,0.0,,1.0,main_w1_handler1,2366260,9807654,False,,15,fasta,4521,fasta,4108144.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20253820,,,20253805,,"""srs""",32.0,,23752412,1436305119.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 21:38:47.004818,,4.0
,,2015-07-07 21:38:07.800983,slurm_normal,1436305138.0,0.0,,1.0,main_w1_handler1,2366260,9807665,False,,18,fasta,4521,fasta,4108145.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20253844,,,20253805,,"""srs""",32.0,,23752412,1436305135.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 21:39:02.489274,,3.0
,,2015-07-07 21:38:15.349416,slurm_normal,1436305175.0,0.0,,1.0,main_w1_handler1,2366260,9807673,False,,19,fasta,4521,fasta,4108149.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20253895,,,20253805,,"""srs""",32.0,,23752412,1436305171.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 21:39:38.579534,,4.0
,,2015-07-07 20:20:08.537712,slurm_normal,1436302679.0,0.0,,1.0,main_w1_handler1,2366260,9807336,False,,20,fasta,4521,fasta,4107914.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20254068,,,20253805,,"""srs""",32.0,,23752412,1436302676.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 20:58:02.791629,,3.0
,,2015-07-07 20:20:18.282736,slurm_normal,1436302696.0,0.0,,1.0,main_w1_handler1,2366260,9807351,False,,19,fasta,4521,fasta,4107919.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20254083,,,20253805,,"""srs""",32.0,,23752412,1436302693.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 20:58:18.868220,,3.0
,,2015-07-07 20:20:01.758728,slurm_normal,1436302642.0,0.0,,1.0,main_w1_handler1,2366260,9807327,False,,20,fasta,4521,fasta,4107907.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",20254058,,,20253805,,"""srs""",32.0,,23752412,1436302638.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0,5.0.0,,2015-07-07 20:57:25.485492,,4.0
