bigwigFile1,bigwigFile1_filetype,bigwigFile2,bigwigFile2_filetype,blackListFileName,blackListFileName1,blackListFileName1_filetype,blackListFileName_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.binSize,parameters.advancedOpt.blackListFileName.values,parameters.advancedOpt.plotTitle,parameters.advancedOpt.scaleFactor1,parameters.advancedOpt.scaleFactor2,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipNAs,parameters.bigwigFile1.values,parameters.bigwigFile2.values,parameters.chromInfo,parameters.comparison.__current_case__,parameters.comparison.comparison_select,parameters.comparison.pseudocount,parameters.dbkey,parameters.outFileFormat,parameters.region,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
14755853,bigwig,13453036,bigwig,,,,,2016-12-16 08:53:39.569218,slurm_multi,1481880147.0,0,6.0,main_w4_handler2,1766501,14590911,False,,8769697,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 27648979}]","[{'src': 'hda', 'id': 27648978}]","""/galaxy-repl/localdata/chrom/hg19.len""",0,log2,1.0,"""hg19""","""bigwig""","""""",32.0,,33029636.0,1481879623.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-16 09:22:39.286493,3443,524.0
161344034,bigwig,191835456,bigwig,,,,,2016-12-15 15:53:44.369214,slurm_multi,1481827430.0,0,6.0,main_w4_handler2,2930642,14585175,False,,8765714,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 27646993}]","[{'src': 'hda', 'id': 27641518}]","""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,34228129.0,1481826630.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-15 18:43:51.961779,84384,800.0
124129451,bigwig,191835456,bigwig,,,,,2016-12-15 15:53:37.994256,slurm_multi,1481830178.0,0,6.0,main_w3_handler2,2930642,14585165,False,,8766058,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 27641525}]","[{'src': 'hda', 'id': 27641518}]","""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,34228129.0,1481829381.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-15 19:29:40.664254,84384,797.0
103512893,bigwig,191835456,bigwig,,,,,2016-12-15 15:53:38.458599,slurm_multi,1481831270.0,0,6.0,main_w3_handler2,2930642,14585166,False,,8766169,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 27641526}]","[{'src': 'hda', 'id': 27641518}]","""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,34228129.0,1481830372.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-15 19:47:52.502857,84384,898.0
105205481,bigwig,191835456,bigwig,,,,,2016-12-15 15:53:37.368991,slurm_multi,1481828362.0,0,6.0,main_w3_handler2,2930642,14585163,False,,8765830,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 27641523}]","[{'src': 'hda', 'id': 27641518}]","""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,34228129.0,1481827610.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-15 18:59:24.859521,84384,752.0
14755853,bigwig,13453036,bigwig,,,,,2016-12-16 08:37:32.986590,slurm_multi,1481878052.0,0,6.0,main_w3_handler2,1766501,14590775,False,,8769455,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 27648979}]","[{'src': 'hda', 'id': 27648978}]","""/galaxy-repl/localdata/chrom/hg19.len""",2,subtract,,"""hg19""","""bigwig""","""""",32.0,,33029636.0,1481877571.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-16 08:47:37.428284,3443,481.0
139414542,bigwig,191835456,bigwig,,,,,2016-12-15 15:53:40.078309,slurm_multi,1481834809.0,0,6.0,main_w3_handler2,2930642,14585169,False,,8766620,slurm,,132111800.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 27641529}]","[{'src': 'hda', 'id': 27641518}]","""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,34228129.0,1481833779.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-15 20:46:51.261048,84384,1030.0
172294021,bigwig,191835456,bigwig,,,,,2016-12-15 15:53:39.548657,slurm_multi,1481833677.0,0,6.0,main_w3_handler2,2930642,14585168,False,,8766511,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 27641528}]","[{'src': 'hda', 'id': 27641518}]","""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,34228129.0,1481832780.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-15 20:27:58.836434,84384,897.0
165505367,bigwig,191835456,bigwig,,,,,2016-12-15 15:53:39.211312,slurm_multi,1481832670.0,0,6.0,main_w3_handler2,2930642,14585167,False,,8766414,slurm,,132111800.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 27641527}]","[{'src': 'hda', 'id': 27641518}]","""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,34228129.0,1481831745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-15 20:11:12.317955,84384,925.0
181146286,bigwig,191835456,bigwig,,,,,2016-12-16 01:51:05.910909,slurm_multi,1481854049.0,0,6.0,main_w3_handler2,2930642,14589434,False,,8768219,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 27641519}]","[{'src': 'hda', 'id': 27641518}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,34228129.0,1481853191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-16 02:07:32.278052,84384,858.0
170706101,bigwig,191835456,bigwig,,,,,2016-12-16 01:51:06.323990,slurm_multi,1481855199.0,0,6.0,main_w3_handler2,2930642,14589435,False,,8768302,slurm,,132111800.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 27641520}]","[{'src': 'hda', 'id': 27641518}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,34228129.0,1481854164.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-16 02:26:40.964763,84384,1035.0
165505367,bigwig,191835456,bigwig,,,,,2016-12-16 01:51:09.172855,slurm_multi,1481858185.0,0,6.0,main_w4_handler2,2930642,14589442,False,,8768575,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 27641527}]","[{'src': 'hda', 'id': 27641518}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,34228129.0,1481857210.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-16 03:16:27.371804,84384,975.0
157798883,bigwig,191835456,bigwig,,,,,2016-12-16 01:51:07.299588,slurm_multi,1481856188.0,0,6.0,main_w4_handler2,2930642,14589437,False,,8768351,slurm,,132111800.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 27641522}]","[{'src': 'hda', 'id': 27641518}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,34228129.0,1481855296.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-16 02:43:09.641692,84384,892.0
184337972,bigwig,191835456,bigwig,,,,,2016-12-16 01:51:06.778609,slurm_multi,1481854996.0,0,6.0,main_w4_handler2,2930642,14589436,False,,8768301,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 27641521}]","[{'src': 'hda', 'id': 27641518}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,34228129.0,1481854161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-16 02:23:19.037434,84384,835.0
99694233,bigwig,191835456,bigwig,,,,,2016-12-16 01:51:08.147405,slurm_multi,1481856119.0,0,6.0,main_w3_handler2,2930642,14589439,False,,8768350,slurm,,132111800.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 27641524}]","[{'src': 'hda', 'id': 27641518}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,34228129.0,1481855278.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-16 02:42:00.758759,84384,841.0
105205481,bigwig,191835456,bigwig,,,,,2016-12-16 01:51:07.761402,slurm_multi,1481857114.0,0,6.0,main_w4_handler2,2930642,14589438,False,,8768410,slurm,,132111800.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 27641523}]","[{'src': 'hda', 'id': 27641518}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,34228129.0,1481856283.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-16 02:58:36.835716,84384,831.0
139414542,bigwig,191835456,bigwig,,,,,2016-12-16 01:51:09.973859,slurm_multi,1481859205.0,0,6.0,main_w4_handler2,2930642,14589445,False,,8768642,slurm,,132111800.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 27641529}]","[{'src': 'hda', 'id': 27641518}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,34228129.0,1481858288.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-16 03:33:26.953294,84384,917.0
103512893,bigwig,191835456,bigwig,,,,,2016-12-16 01:51:08.791189,slurm_multi,1481862918.0,0,6.0,main_w3_handler2,2930642,14589441,False,,8768820,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 27641526}]","[{'src': 'hda', 'id': 27641518}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,34228129.0,1481862110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-16 04:35:21.606173,84384,808.0
115676204,bigwig,191835456,bigwig,,,,,2016-12-16 01:51:10.713924,slurm_multi,1481860104.0,0,6.0,main_w4_handler2,2930642,14589447,False,,8768697,slurm,,132111800.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 27641532}]","[{'src': 'hda', 'id': 27641518}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,34228129.0,1481859308.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-16 03:48:26.053096,84384,796.0
179310783,bigwig,191835456,bigwig,,,,,2016-12-16 01:51:11.937928,slurm_multi,1481862021.0,0,6.0,main_w4_handler2,2930642,14589450,False,,8768796,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 27646992}]","[{'src': 'hda', 'id': 27641518}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,34228129.0,1481861201.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-16 04:20:22.515424,84384,820.0
124129451,bigwig,191835456,bigwig,,,,,2016-12-16 01:51:08.483883,slurm_multi,1481861091.0,0,6.0,main_w3_handler2,2930642,14589440,False,,8768750,slurm,,132111800.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 27641525}]","[{'src': 'hda', 'id': 27641518}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,34228129.0,1481860197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-16 04:04:52.626700,84384,894.0
172294021,bigwig,191835456,bigwig,,,,,2016-12-16 01:51:09.595530,slurm_multi,1481863846.0,0,6.0,main_w3_handler2,2930642,14589444,False,,8768833,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 27641528}]","[{'src': 'hda', 'id': 27641518}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,34228129.0,1481863010.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-16 04:50:48.286514,84384,836.0
124667141,bigwig,191835456,bigwig,,,,,2016-12-16 01:51:10.319337,slurm_multi,1481864743.0,0,6.0,main_w3_handler2,2930642,14589446,False,,8768851,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 27641530}]","[{'src': 'hda', 'id': 27641518}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,34228129.0,1481863937.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-16 05:05:45.340504,84384,806.0
171707535,bigwig,191835456,bigwig,,,,,2016-12-16 01:51:11.199391,slurm_multi,1481865707.0,0,6.0,main_w3_handler2,2930642,14589448,False,,8768909,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 27641533}]","[{'src': 'hda', 'id': 27641518}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,34228129.0,1481864835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-16 05:21:49.227732,84384,872.0
161344034,bigwig,191835456,bigwig,,,,,2016-12-16 01:51:12.263321,slurm_multi,1481867567.0,0,6.0,main_w3_handler2,2930642,14589451,False,,8769012,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 27646993}]","[{'src': 'hda', 'id': 27641518}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,34228129.0,1481866727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-16 05:52:49.342953,84384,840.0
158684228,bigwig,191835456,bigwig,,,,,2016-12-16 01:51:11.589386,slurm_multi,1481866633.0,0,6.0,main_w3_handler2,2930642,14589449,False,,8768968,slurm,,132111800.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 27641534}]","[{'src': 'hda', 'id': 27641518}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,34228129.0,1481865799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-16 05:37:15.527999,84384,834.0
14761616,bigwig,13453036,bigwig,,,,,2016-12-16 08:37:51.305019,slurm_multi,1481878710.0,0,6.0,main_w3_handler2,1766501,14590778,False,,8769550,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 27648981}]","[{'src': 'hda', 'id': 27648978}]","""/galaxy-repl/localdata/chrom/hg19.len""",2,subtract,,"""hg19""","""bigwig""","""""",32.0,,33029636.0,1481878178.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-16 08:58:33.231452,3443,532.0
772437698,bigwig,775422077,bigwig,,,,,2016-12-14 16:01:16.797108,slurm_multi,1481734081.0,0,6.0,main_w3_handler2,2926332,14576012,False,,8755742,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 27634120}]","[{'src': 'hda', 'id': 27634121}]","""/galaxy-repl/localdata/chrom/mm10.len""",2,subtract,,"""mm10""","""bigwig""","""""",32.0,,33689896.0,1481733118.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-14 16:48:03.214296,15202,963.0
766675264,bigwig,914175581,bigwig,,,,,2016-12-14 16:00:26.419083,slurm_multi,1481735199.0,0,6.0,main_w4_handler2,2926332,14575999,False,,8755977,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 27634103}]","[{'src': 'hda', 'id': 27634104}]","""/galaxy-repl/localdata/chrom/mm10.len""",2,subtract,,"""mm10""","""bigwig""","""""",32.0,,33689896.0,1481734192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-14 17:06:41.672486,15202,1007.0
823182421,bigwig,965329263,bigwig,,,,,2016-12-14 16:02:11.576888,slurm_multi,1481736377.0,0,6.0,main_w4_handler2,2926332,14576024,False,,8756191,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 27634134}]","[{'src': 'hda', 'id': 27634135}]","""/galaxy-repl/localdata/chrom/mm10.len""",2,subtract,,"""mm10""","""bigwig""","""""",32.0,,33689896.0,1481735347.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-14 17:26:19.498986,15202,1030.0
820629491,bigwig,986517522,bigwig,,,,,2016-12-14 16:03:24.153301,slurm_multi,1481737480.0,0,6.0,main_w4_handler2,2926332,14576042,False,,8756339,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 27634160}]","[{'src': 'hda', 'id': 27634161}]","""/galaxy-repl/localdata/chrom/mm10.len""",2,subtract,,"""mm10""","""bigwig""","""""",32.0,,33689896.0,1481736530.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-14 17:44:42.514719,15202,950.0
14755853,bigwig,13453036,bigwig,,,,,2016-12-19 08:28:45.170006,slurm_multi,1482136711.0,0,6.0,main_w3_handler2,1766501,14606139,False,,8783361,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 27648979}]","[{'src': 'hda', 'id': 27648978}]","""/galaxy-repl/localdata/chrom/hg19.len""",2,subtract,,"""hg19""","""bigwig""","""""",32.0,,34931292.0,1482136221.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-19 08:38:36.272990,3443,490.0
14761616,bigwig,14755853,bigwig,,,,,2016-12-19 08:30:30.116276,slurm_multi,1482137394.0,0,6.0,main_w4_handler2,1766501,14606160,False,,8783403,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 27648981}]","[{'src': 'hda', 'id': 27648979}]","""/galaxy-repl/localdata/chrom/hg19.len""",0,log2,1.0,"""hg19""","""bigwig""","""""",32.0,,34931292.0,1482136814.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-19 08:49:55.407421,3443,580.0
14761616,bigwig,13453036,bigwig,,,,,2016-12-19 08:29:06.905329,slurm_multi,1482138659.0,0,6.0,main_w3_handler2,1766501,14606144,False,,8783511,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 27648981}]","[{'src': 'hda', 'id': 27648978}]","""/galaxy-repl/localdata/chrom/hg19.len""",2,subtract,,"""hg19""","""bigwig""","""""",32.0,,34931292.0,1482138119.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-19 09:11:02.238412,3443,540.0
14761616,bigwig,14755853,bigwig,,,,,2016-12-19 08:30:45.587034,slurm_multi,1482138025.0,0,6.0,main_w4_handler2,1766501,14606161,False,,8783451,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 27648981}]","[{'src': 'hda', 'id': 27648979}]","""/galaxy-repl/localdata/chrom/hg19.len""",2,subtract,,"""hg19""","""bigwig""","""""",32.0,,34931292.0,1482137485.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-19 09:00:26.443577,3443,540.0
619270,bigwig,614362,bigwig,,,,,2016-12-19 08:30:00.838383,slurm_multi,1482139305.0,0,6.0,main_w3_handler2,1766501,14606156,False,,8783542,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 27680706}]","[{'src': 'hda', 'id': 27680701}]","""/galaxy-repl/localdata/chrom/hg19.len""",2,subtract,,"""hg19""","""bigwig""","""""",32.0,,34931292.0,1482138751.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-19 09:21:51.233694,3443,554.0
14761616,bigwig,14755853,bigwig,,,,,2016-12-19 13:22:56.369415,slurm_multi,1482154413.0,0,6.0,main_w4_handler2,1766501,14608377,False,,8785421,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 27648981}]","[{'src': 'hda', 'id': 27648979}]","""/galaxy-repl/localdata/chrom/hg19.len""",1,ratio,1.0,"""hg19""","""bigwig""","""""",32.0,,34931292.0,1482153909.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-19 13:33:35.005671,3443,504.0
232062,bigwig,236026,bigwig,,,,,2016-12-20 11:23:35.946997,slurm_multi,1482233635.0,0,6.0,main_w4_handler2,2931320,14614560,False,,8791111,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 27684319}]","[{'src': 'hda', 'id': 27684159}]","""/galaxy-repl/localdata/chrom/mm9.len""",1,ratio,1.0,"""mm9""","""bigwig""","""""",32.0,,34964313.0,1482233118.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-20 11:33:56.761463,78967,517.0
232062,bigwig,236026,bigwig,,,,,2016-12-20 11:07:57.109496,slurm_multi,1482232696.0,0,6.0,main_w4_handler2,2931320,14614479,False,,8791017,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 27684319}]","[{'src': 'hda', 'id': 27684159}]","""/galaxy-repl/localdata/chrom/mm9.len""",0,log2,1.0,"""mm9""","""bigwig""","""""",32.0,,34964313.0,1482232220.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-20 11:18:18.355977,78967,476.0
7653244,bigwig,7119642,bigwig,,,,,2016-12-20 14:38:39.831547,slurm_multi,1482245368.0,0,6.0,main_w3_handler2,1690331,14616053,False,,8792469,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,"[{'src': 'hda', 'id': 27694986}]","[{'src': 'hda', 'id': 27695053}]","""/galaxy-repl/localdata/chrom/hg19.len""",0,log2,1.0,"""hg19""","""bigwig""","""""",32.0,,34931292.0,1482244840.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-20 14:49:30.371757,3443,528.0
7653244,bigwig,7119642,bigwig,,,,,2016-12-20 14:19:18.125325,slurm_multi,1482244396.0,0,6.0,main_w4_handler2,1690331,14615862,False,,8792315,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,no,,"[{'src': 'hda', 'id': 27694986}]","[{'src': 'hda', 'id': 27695053}]","""/galaxy-repl/localdata/chrom/hg19.len""",0,log2,1.0,"""hg19""","""bigwig""","""""",32.0,,34931292.0,1482243855.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.6.0,2.3.6.0,,2016-12-20 14:33:18.400111,3443,541.0
