corData,corData_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.corData.values,parameters.dbkey,parameters.outFileFormat,parameters.outFileNameData,parameters.plotTitle,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
3269476,deeptools_coverage_matrix,2016-12-19 22:39:41.849574,slurm_normal,1482190456.0,0,1.0,main_w3_handler0,2934787,14611419,False,,8788391.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 27688662}]","""Arabidopsis_thaliana_TAIR10""","""png""","""false""","""PCA of read counts""",32.0,,34952139,1482190433.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2016-12-19 23:34:18.273876,50090,23.0
23828716,deeptools_coverage_matrix,2016-12-20 13:31:04.355738,slurm_normal,1482241080.0,0,1.0,main_w3_handler1,2932103,14615510,False,,8792004.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 27695014}]","""mm9""","""png""","""false""","""""",32.0,,34964364,1482241033.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2016-12-20 13:38:05.313308,96983,47.0
11871629,deeptools_coverage_matrix,2016-12-20 13:11:51.226988,slurm_normal,1482239777.0,0,1.0,main_w3_handler1,2932103,14615424,False,,8791904.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 27694891}]","""mm9""","""png""","""false""","""""",32.0,,34964364,1482239752.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2016-12-20 13:16:19.240562,96983,25.0
631580,deeptools_coverage_matrix,2017-01-23 12:30:57.377762,slurm_normal,1485174783.0,0,1.0,main_w3_handler1,2714637,14846305,False,,9006305.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 28046834}]","""Arabidopsis_thaliana_TAIR10""","""pdf""","""false""","""""",32.0,,35475609,1485174752.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-23 12:33:08.089697,78873,31.0
407491,deeptools_coverage_matrix,2016-12-20 19:15:04.790021,slurm_normal,1482261500.0,0,1.0,main_w3_handler1,2113047,14617898,False,,8794631.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 27697926}]","""?""","""png""","""false""","""An\u00e1lisis de Componentes Principales (APC)""",32.0,,34980176,1482261483.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2016-12-20 19:18:21.752226,55663,17.0
628893,deeptools_coverage_matrix,2017-01-23 12:50:10.702910,slurm_normal,1485176043.0,0,1.0,main_w4_handler1,2714637,14846453,False,,9006498.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 28047014}]","""Arabidopsis_thaliana_TAIR10""","""pdf""","""false""","""""",32.0,,35475609,1485176027.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-23 12:54:05.368133,78873,16.0
1256774,deeptools_coverage_matrix,2017-01-23 13:08:25.452847,slurm_normal,1485177209.0,0,1.0,main_w4_handler0,2714637,14846562,False,,9006624.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 28047181}]","""Arabidopsis_thaliana_TAIR10""","""pdf""","""false""","""""",32.0,,35475609,1485177183.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-23 13:13:30.742598,78873,26.0
28258417,deeptools_coverage_matrix,2017-01-23 18:00:03.746092,slurm_normal,1485194700.0,0,1.0,main_w4_handler0,2959299,14849637,False,,9009698.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 28050741}]","""hg19""","""png""","""true""","""""",32.0,,35369360,1485194581.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-23 18:05:03.028747,98128,119.0
4454198,deeptools_coverage_matrix,2016-12-21 11:44:22.317251,slurm_normal,1482320766.0,0,1.0,main_w3_handler1,2936266,14623243,False,,8799933.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 27706573}]","""mm10""","""png""","""false""","""""",32.0,,34678117,1482320749.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2016-12-21 11:46:07.809714,68782,17.0
18136725,deeptools_coverage_matrix,2016-12-21 11:39:42.382867,slurm_normal,1482320511.0,0,1.0,main_w3_handler1,2936266,14623206,False,,8799909.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 27706481}]","""mm10""","""png""","""false""","""""",32.0,,34678117,1482320477.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2016-12-21 11:41:52.713087,68782,34.0
4724393,deeptools_coverage_matrix,2016-12-21 11:46:47.727510,slurm_normal,1482320951.0,0,1.0,main_w3_handler1,2936266,14623276,False,,8800037.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 27706574}]","""mm10""","""png""","""false""","""""",32.0,,34678117,1482320925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2016-12-21 11:49:13.930728,68782,26.0
2630598,deeptools_coverage_matrix,2017-01-23 16:45:51.707417,slurm_normal,1485190150.0,0,1.0,main_w4_handler0,2959299,14848715,False,,9008822.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 28049122}]","""hg19""","""png""","""true""","""Oct4, Nanog, and Input PCA""",32.0,,35369360,1485190125.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-23 16:49:12.344719,98128,25.0
4900141,deeptools_coverage_matrix,2016-12-21 14:54:17.227614,slurm_normal,1482332498.0,0,1.0,main_w4_handler1,2929852,14625206,False,,8801940.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","[{'src': 'hda', 'id': 27709421}]","""hg38""","""png""","""false""","""H3K4me3 on human CD8""",32.0,,34678117,1482332341.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2016-12-21 15:01:41.875264,68782,157.0
983093,deeptools_coverage_matrix,2016-12-22 08:26:53.238963,slurm_normal,1482395300.0,0,1.0,main_w4_handler1,2877853,14630537,False,,8806655.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 27716786}]","""?""","""png""","""false""","""""",32.0,,34845824,1482395289.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2016-12-22 08:28:21.510760,93611,11.0
254445,deeptools_coverage_matrix,2016-12-22 07:51:17.522967,slurm_normal,1482393315.0,0,1.0,main_w3_handler1,2877853,14630370,False,,8806516.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 27716968}]","""?""","""png""","""true""","""pca""",32.0,,34845824,1482393292.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2016-12-22 07:55:17.977903,93611,23.0
983093,deeptools_coverage_matrix,2016-12-22 08:52:22.589978,slurm_normal,1482396866.0,0,1.0,main_w4_handler1,2877853,14630684,False,,8806796.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 27716786}]","""?""","""png""","""true""","""PCA of NGS replicates""",32.0,,34845824,1482396849.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2016-12-22 08:54:29.187653,93611,17.0
6651207,deeptools_coverage_matrix,2016-12-22 11:10:15.174634,slurm_normal,1482405146.0,0,1.0,main_w3_handler0,2936565,14631445,False,,8807460.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 27718549}]","""mm10""","""png""","""false""","""""",32.0,,34678117,1482405124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2016-12-22 11:12:28.592224,68782,22.0
10110716,deeptools_coverage_matrix,2016-12-22 11:33:56.267187,slurm_normal,1482406812.0,0,1.0,main_w3_handler1,2936565,14631528,False,,8807552.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 27718883}]","""mm10""","""png""","""false""","""""",32.0,,34678117,1482406779.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2016-12-22 11:40:14.605149,68782,33.0
1334751,deeptools_coverage_matrix,2016-12-22 11:46:52.247091,slurm_normal,1482407574.0,0,1.0,main_w3_handler0,2936565,14631556,False,,8807575.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 27718939}]","""mm10""","""png""","""false""","""""",32.0,,34678117,1482407554.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2016-12-22 11:52:56.063008,68782,20.0
850963,deeptools_coverage_matrix,2017-01-23 19:41:54.741572,slurm_normal,1485200684.0,0,1.0,main_w4_handler1,2961804,14850469,False,,9010559.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/967/dataset_13967963.dat""","[{'src': 'hda', 'id': 28049822}]","""dm6""","""png""","""false""","""""",32.0,,35539586,1485200667.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-23 19:44:46.288864,59928,17.0
15400217,deeptools_coverage_matrix,2017-03-23 21:22:51.505671,slurm_normal,1490304766.0,0,1.0,main_w4_handler1,3038520,15380608,False,,9518171.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19Patch2.len""","[{'src': 'hda', 'id': 28900499}]","""hg19Patch2""","""png""","""false""","""""",32.0,,36791073,1490304734.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-03-23 21:32:48.245196,93636,32.0
25114971,deeptools_coverage_matrix,2017-01-24 13:40:44.840410,slurm_normal,1485265417.0,0,1.0,main_w3_handler0,2949029,14857385,False,,9017410.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 28063181}]","""hg19""","""png""","""false""","""""",32.0,,35307271,1485265366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-24 13:43:41.225263,75824,51.0
42827,deeptools_coverage_matrix,2016-12-26 22:38:45.860273,slurm_normal,1482792048.0,0,1.0,main_w3_handler1,2938587,14648866,False,,8822909.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 27746839}]","""?""","""png""","""false""","""CA vs MB""",32.0,,35077908,1482792032.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2016-12-26 22:40:50.166628,97415,16.0
206460,deeptools_coverage_matrix,2016-12-27 01:32:22.307053,slurm_normal,1482802434.0,0,1.0,main_w4_handler1,2938587,14649118,False,,8823101.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 27747277}]","""?""","""png""","""false""","""""",32.0,,35077908,1482802421.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2016-12-27 01:33:56.426799,97415,13.0
73035,deeptools_coverage_matrix,2016-12-27 01:38:36.685489,slurm_normal,1482802809.0,0,1.0,main_w4_handler1,2938587,14649123,False,,8823109.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 27747280}]","""?""","""png""","""false""","""""",32.0,,35077908,1482802797.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2016-12-27 01:40:11.080468,97415,12.0
237652,deeptools_coverage_matrix,2016-12-27 01:22:58.742347,slurm_normal,1482801877.0,0,1.0,main_w3_handler0,2938587,14649085,False,,8823089.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 27747222}]","""?""","""png""","""false""","""""",32.0,,35077908,1482801862.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2016-12-27 01:24:39.298795,97415,15.0
607,deeptools_coverage_matrix,2016-12-27 22:29:43.495407,slurm_normal,1482877894.0,0,1.0,main_w4_handler0,2938587,14653979,False,,8827656.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 27755333}]","""?""","""png""","""false""","""""",32.0,,35077908,1482877872.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2016-12-27 22:31:36.947495,97415,22.0
416458,deeptools_coverage_matrix,2016-12-28 19:51:01.769024,slurm_normal,1482954773.0,0,1.0,main_w3_handler1,2938587,14659328,False,,8832594.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 27763064}]","""?""","""png""","""false""","""""",32.0,,35102411,1482954753.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2016-12-28 19:52:55.066220,97415,20.0
131152,deeptools_coverage_matrix,2017-01-06 01:40:56.459788,slurm_normal,1483666953.0,0,1.0,main_w4_handler0,2938587,14700262,False,,8870548.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 27828034}]","""?""","""png""","""false""","""""",32.0,,35222449,1483666940.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-06 01:42:36.534848,97415,13.0
2020812,deeptools_coverage_matrix,2017-01-05 17:56:29.637984,slurm_normal,1483639116.0,0,1.0,main_w3_handler0,2946940,14697832,False,,8868248.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","[{'src': 'hda', 'id': 27823112}]","""rn6""","""png""","""false""","""""",32.0,,35170344,1483639080.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-05 17:58:40.351328,17286,36.0
6729367,deeptools_coverage_matrix,2017-01-04 08:41:30.018706,slurm_normal,1483520291.0,0,1.0,main_w3_handler1,2388324,14687120,False,,8857292.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","[{'src': 'hda', 'id': 27647408}]","""hg38""","""png""","""true""","""""",32.0,,34695148,1483519916.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-04 08:58:14.981843,64160,375.0
7491303,deeptools_coverage_matrix,2017-01-04 16:57:33.683408,slurm_normal,1483549257.0,0,1.0,main_w4_handler0,2762924,14690761,False,,8860667.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","[{'src': 'hda', 'id': 27812532}]","""hg38""","""png""","""true""","""""",32.0,,34276193,1483549222.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-04 17:01:00.300734,87213,35.0
5786564,deeptools_coverage_matrix,2017-01-04 21:08:52.295529,slurm_normal,1483564254.0,0,1.0,main_w3_handler0,2945712,14692169,False,,8862051.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 27815351}]","""mm10""","""eps""","""true""","""Krit1 IEC knockout: small intestine and colon""",32.0,,35181128,1483564214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-04 21:10:58.786887,97607,40.0
20176707,deeptools_coverage_matrix,2017-01-05 01:58:45.829080,slurm_normal,1483581694.0,0,1.0,main_w4_handler1,2910506,14693218,False,,8863104.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 27817812}]","""mm10""","""eps""","""false""","""""",32.0,,34988729,1483581668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-05 02:01:37.125954,42951,26.0
4047429,deeptools_coverage_matrix,2017-01-05 11:38:06.627504,slurm_normal,1483616811.0,0,1.0,main_w3_handler0,2841033,14695152,False,,8864944.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 27820526}]","""hg19""","""png""","""false""","""H3K4me3 ChIP on Th2 cells plus and minus Dex """,32.0,,35188810,1483616476.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-05 11:46:53.671581,64365,335.0
2720409,deeptools_coverage_matrix,2017-01-05 19:43:39.478008,slurm_normal,1483645526.0,0,1.0,main_w3_handler0,2945712,14698301,False,,8868670.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 27824948}]","""mm9""","""eps""","""true""","""Krit1 KO CEC """,32.0,,35181128,1483645500.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-05 19:45:30.653379,97607,26.0
1647484,deeptools_coverage_matrix,2017-01-05 22:56:13.696023,slurm_normal,1483657077.0,0,1.0,main_w4_handler1,2841033,14699373,False,,8869728.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 27822150}]","""hg19""","""png""","""false""","""G5 Th2 H3K4me3 ChIP +/- Dex""",32.0,,34152175,1483657067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-05 22:57:59.982270,64365,10.0
267063,deeptools_coverage_matrix,2017-01-06 01:28:54.280195,slurm_normal,1483666301.0,0,1.0,main_w4_handler1,2938587,14700089,False,,8870495.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 27827654}]","""?""","""png""","""false""","""""",32.0,,35222449,1483666264.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-06 01:31:44.715941,97415,37.0
171624,deeptools_coverage_matrix,2017-01-06 01:53:34.641743,slurm_normal,1483667739.0,0,1.0,main_w3_handler1,2938587,14700355,False,,8870583.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 27828371}]","""?""","""png""","""false""","""""",32.0,,35222449,1483667717.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-06 01:55:42.521252,97415,22.0
2019817,deeptools_coverage_matrix,2017-01-06 15:38:34.831831,slurm_normal,1483773749.0,0,1.0,main_w4_handler0,2947936,14703610,False,,8877430.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","[{'src': 'hda', 'id': 27833867}]","""rn6""","""png""","""false""","""""",32.0,,35170344,1483773733.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-07 07:22:32.968605,17286,16.0
3916856,deeptools_coverage_matrix,2017-03-24 21:10:05.637923,slurm_normal,1490389934.0,0,1.0,main_w4_handler0,3030186,15391591,False,,9527361.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 28917044}]","""mm10""","""png""","""false""","""ES""",32.0,,36311632,1490389878.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-03-24 21:12:17.700732,97264,56.0
9913,deeptools_coverage_matrix,2017-03-24 21:29:32.014724,slurm_normal,1490391154.0,0,1.0,main_w3_handler1,3045038,15391678,False,,9527478.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/007/609/dataset_7609691.dat""","[{'src': 'hda', 'id': 28917326}]","""pichia_2""","""png""","""true""","""""",32.0,,36853567,1490391135.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-03-24 21:32:37.046885,43044,19.0
3063758,deeptools_coverage_matrix,2017-01-09 11:49:20.837496,slurm_normal,1483962749.0,0,1.0,main_w3_handler0,2841033,14716130,False,,8884890.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 27852866}]","""hg19""","""png""","""false""","""H3K4me3 ChIP on Th2 cells 24hrs of Dex""",32.0,,35233413,1483962717.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-09 11:52:32.766657,64365,32.0
1565657,deeptools_coverage_matrix,2017-01-09 11:30:01.076383,slurm_normal,1483961487.0,0,1.0,main_w4_handler0,2841033,14716067,False,,8884828.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 27852817}]","""hg19""","""png""","""false""","""H3K4me3 ChIP on Th2 cells with 48hrs Dex""",32.0,,35233413,1483961472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-09 11:31:29.833560,64365,15.0
952361,deeptools_coverage_matrix,2017-01-09 13:16:04.454323,slurm_normal,1483967866.0,0,1.0,main_w4_handler0,2841033,14716500,False,,8885208.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 27853300}]","""hg19""","""png""","""false""","""Th2 24hr dex merged""",32.0,,35233413,1483967848.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-09 13:17:49.520386,64365,18.0
936145,deeptools_coverage_matrix,2017-01-09 13:53:20.123035,slurm_normal,1483970084.0,0,1.0,main_w3_handler1,2841033,14716654,False,,8885386.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 27853520}]","""hg19""","""png""","""false""","""Th2 48hr dex merged""",32.0,,35233413,1483970072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-09 13:54:47.314977,64365,12.0
932516,deeptools_coverage_matrix,2017-01-09 14:08:14.621465,slurm_normal,1483971003.0,0,1.0,main_w4_handler0,2841033,14716746,False,,8885477.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 27853754}]","""hg19""","""png""","""false""","""Th2 48hr dex merged minus (G4minus48hr)""",32.0,,35233413,1483970988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-09 14:10:07.335164,64365,15.0
1889212,deeptools_coverage_matrix,2017-01-09 14:45:41.924598,slurm_normal,1483973250.0,0,1.0,main_w3_handler1,2841033,14717050,False,,8885742.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 27854183}]","""hg19""","""png""","""false""","""Th2 dex merged""",32.0,,35233413,1483973215.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.3.6.0,2.3.6.0,,2017-01-09 14:47:33.245619,64365,35.0
