chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,fastq_input1,fastq_input1_filetype,fastq_input2,fastq_input2_filetype,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,long_reads,long_reads_filetype,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.bridges_compute_resource,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.fastq_input1|__identifier__,parameters.fastq_input2|__identifier__,parameters.graph_clean.min_component_size,parameters.graph_clean.min_dead_end_size,parameters.long_reads.values,parameters.paired_unpaired.__current_case__,parameters.paired_unpaired.fastq_input1.values,parameters.paired_unpaired.fastq_input2.values,parameters.paired_unpaired.fastq_input_selector,parameters.pilon.min_polish_size,parameters.spades.kmer_count,parameters.spades.max_kmer_frac,parameters.spades.min_kmer_frac,parameters.uc_opt.lin_seq,parameters.uc_opt.min_fasta_length,parameters.uc_opt.mode,parameters.uc_opt.no_correct,parameters.uc_opt.no_pilon,parameters.uc_opt.no_rotate,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-10-24 13:20:19.731239,bridges_normal,1508852288.0,0,17043401,fastqsanger,17043401.0,fastqsanger,11.0,main_w4_handler2,3292732,17196432,False,,17196432,pulsar_bridges,,,,3170323076.0,corral-repl,,0,no,,"""fdcbeb22b8bd11e782b0005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,0,"[{'src': 'hda', 'id': 31850646}]","[{'src': 'hda', 'id': 31850647}]",paired,,,,,,,normal,false,false,false,64.0,,,1508851779.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2017-10-24 13:38:25.478373,114002,509.0
,,2017-10-24 13:19:58.080124,bridges_normal,1508852041.0,0,16582166,fastqsanger,16582166.0,fastqsanger,11.0,main_w3_handler2,3292732,17196416,False,,17196416,pulsar_bridges,,,,3170323076.0,corral-repl,,0,no,,"""fd3d5c04b8bd11e782b0005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,0,"[{'src': 'hda', 'id': 31850620}]","[{'src': 'hda', 'id': 31850621}]",paired,,,,,,,normal,false,false,false,64.0,,,1508851795.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2017-10-24 13:34:25.121411,114002,246.0
,,2017-10-24 11:06:53.097130,bridges_normal,1508852550.0,0,15593920101,fastqsanger,,,11.0,main_w4_handler2,3293620,17190667,False,,17190667,pulsar_bridges,,193825293.0,fastqsanger,3170323076.0,corral-repl,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,"[{'src': 'hda', 'id': 31843076}]",2,"[{'src': 'hda', 'id': 31773228}]",,single,,,,,,,normal,false,false,false,64.0,,41415092.0,1508847464.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2017-10-24 13:43:08.334500,114054,5086.0
,,2017-10-24 13:46:47.080566,bridges_normal,1508853390.0,0,17043401,fastqsanger,17043401.0,fastqsanger,11.0,main_w4_handler2,3298144,17197022,False,,17197022,pulsar_bridges,,,,3170323076.0,corral-repl,,0,no,,"""c1963ce4b8c111e796cc005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,0,"[{'src': 'hda', 'id': 31851487}]","[{'src': 'hda', 'id': 31851488}]",paired,,,,,,1000,normal,false,false,false,64.0,,,1508853112.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2017-10-24 13:56:38.708353,114002,278.0
,,2017-10-24 13:46:40.925798,bridges_normal,1508853452.0,0,16582166,fastqsanger,16582166.0,fastqsanger,11.0,main_w4_handler2,3298143,17197009,False,,17197009,pulsar_bridges,,,,3170323076.0,corral-repl,,0,no,,"""c147d478b8c111e796cc005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,0,"[{'src': 'hda', 'id': 31851467}]","[{'src': 'hda', 'id': 31851468}]",paired,,,,,,1000,normal,false,false,false,64.0,,,1508853207.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2017-10-24 13:57:54.178891,114002,245.0
,,2017-10-24 13:15:46.471189,bridges_normal,1508855240.0,0,1463199767,fastqsanger,1463199767.0,fastqsanger,11.0,main_w3_handler2,3282491,17196322,False,,17196322,pulsar_bridges,,,,3170323076.0,corral-repl,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,0,"[{'src': 'hda', 'id': 31850317}]","[{'src': 'hda', 'id': 31850315}]",paired,,,,,,,normal,false,false,false,64.0,,41395861.0,1508852115.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2017-10-24 14:27:37.271806,113330,3125.0
,,2017-10-24 14:00:31.192273,bridges_normal,1508860806.0,0,1426348002,fastqsanger,1426348002.0,fastqsanger,11.0,main_w3_handler2,3297859,17197186,False,,17197186,pulsar_bridges,,,,3170323076.0,corral-repl,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,0,"[{'src': 'hda', 'id': 31843673}]","[{'src': 'hda', 'id': 31843851}]",paired,,,,,,,normal,false,false,false,64.0,,41486175.0,1508853688.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2017-10-24 16:00:26.015433,114334,7118.0
,,2017-10-24 16:57:42.284537,bridges_normal,1508869384.0,0,1690963503,fastqsanger,1690963503.0,fastqsanger,11.0,main_w3_handler2,3298451,17200262,False,,17200262,pulsar_bridges,,,,3170323076.0,corral-repl,,0,no,,"""682b5adeb8dc11e7a623005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,0,"[{'src': 'hda', 'id': 31857196}]","[{'src': 'hda', 'id': 31857200}]",paired,,,,,,1000,normal,false,false,false,64.0,,,1508866010.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2017-10-24 18:23:21.706818,114000,3374.0
,,2017-10-24 17:58:06.666213,bridges_normal,1508868419.0,0,43477933,fastqsanger,43477933.0,fastqsanger,11.0,main_w3_handler2,3280996,17200829,False,,17200829,pulsar_bridges,,,,3170323076.0,corral-repl,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,0,"[{'src': 'hda', 'id': 31827335}]","[{'src': 'hda', 'id': 31827336}]",paired,,,,,,1000,normal,false,false,false,64.0,,41494602.0,1508868027.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2017-10-24 18:07:25.472427,113202,392.0
,,2017-10-24 17:56:39.044381,bridges_normal,1508868471.0,0,43477933,fastqsanger,43477933.0,fastqsanger,11.0,main_w4_handler2,3273603,17200824,False,,17200824,pulsar_bridges,,,,3170323076.0,corral-repl,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,0,"[{'src': 'hda', 'id': 31850393}]","[{'src': 'hda', 'id': 31850407}]",paired,,,,,,1000,normal,false,false,false,64.0,,41008386.0,1508868027.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2017-10-24 18:08:04.019867,112625,444.0
,,2017-10-24 18:07:45.891046,bridges_normal,1508868888.0,0,43477933,fastqsanger,43477933.0,fastqsanger,11.0,main_w4_handler2,3273473,17200924,False,,17200924,pulsar_bridges,,,,3170323076.0,corral-repl,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,0,"[{'src': 'hda', 'id': 31849954}]","[{'src': 'hda', 'id': 31849950}]",paired,,,,,,1000,normal,false,false,false,64.0,,41488665.0,1508868511.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2017-10-24 18:15:04.782376,112616,377.0
,,2017-10-24 18:35:15.874812,bridges_normal,1508870986.0,0,43477933,fastqsanger,43477933.0,fastqsanger,11.0,main_w3_handler2,3273603,17201201,False,,17201201,pulsar_bridges,,,,3170320964.0,corral-repl,,0,no,,"""f20c5dccb8e911e7ba04005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,0,"[{'src': 'hda', 'id': 31858798}]","[{'src': 'hda', 'id': 31858804}]",paired,,,,,,1000,normal,false,false,false,80.0,,,1508870327.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2017-10-24 18:49:59.544941,112625,659.0
,,2017-10-24 18:36:10.202746,bridges_normal,1508878851.0,0,1463199767,fastqsanger,1463199767.0,fastqsanger,11.0,main_w3_handler2,3292684,17201228,False,,17201228,pulsar_bridges,,,,3170323076.0,corral-repl,,0,no,,"""2974ba02b8ea11e7a2e6005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,0,"[{'src': 'hda', 'id': 31858830}]","[{'src': 'hda', 'id': 31858834}]",paired,,,,,,1000,normal,false,false,false,64.0,,,1508874419.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2017-10-24 21:01:07.449217,114001,4432.0
,,2017-10-24 18:47:16.848666,bridges_normal,1508876666.0,0,1023210114,fastqsanger,1023210114.0,fastqsanger,11.0,main_w4_handler2,3292672,17201468,False,,17201468,pulsar_bridges,,,,3170323076.0,corral-repl,,0,no,,"""bcdcaba0b8eb11e796cc005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,0,"[{'src': 'hda', 'id': 31859270}]","[{'src': 'hda', 'id': 31859271}]",paired,,,,,,1000,normal,false,false,false,64.0,,,1508874396.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2017-10-24 20:24:50.364897,114000,2270.0
,,2017-10-24 18:28:54.562659,bridges_normal,1508876810.0,0,1463199767,fastqsanger,1463199767.0,fastqsanger,11.0,main_w3_handler2,3273473,17201137,False,,17201137,pulsar_bridges,,,,3170320964.0,corral-repl,,0,no,,"""21f19d78b8e911e7b503005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,0,"[{'src': 'hda', 'id': 31858689}]","[{'src': 'hda', 'id': 31858687}]",paired,,,,,,1000,normal,false,false,false,80.0,,,1508873698.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2017-10-24 20:27:07.735179,112616,3112.0
,,2017-10-24 18:59:45.213537,bridges_normal,1508878903.0,0,1463199767,fastqsanger,1463199767.0,fastqsanger,11.0,main_w4_handler2,3282491,17201860,False,,17201860,pulsar_bridges,,,,3170320964.0,corral-repl,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,0,"[{'src': 'hda', 'id': 31859570}]","[{'src': 'hda', 'id': 31859596}]",paired,,,,,,,normal,false,false,false,80.0,,41395861.0,1508875336.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2017-10-24 21:02:07.212631,113330,3567.0
,,2017-10-24 18:28:12.767615,bridges_normal,1508878367.0,0,1463199767,fastqsanger,1463199767.0,fastqsanger,11.0,main_w4_handler2,3273541,17201123,False,,17201123,pulsar_bridges,,,,3170320964.0,corral-repl,,0,no,,"""f71f72beb8e811e7b938005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,0,"[{'src': 'hda', 'id': 31858667}]","[{'src': 'hda', 'id': 31858669}]",paired,,,,,,,normal,false,false,false,80.0,,,1508875275.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2017-10-24 20:53:05.724523,112622,3092.0
,,2017-10-24 18:28:07.480851,bridges_normal,1508877118.0,0,1463199767,fastqsanger,1463199767.0,fastqsanger,11.0,main_w4_handler2,3280996,17201118,False,,17201118,pulsar_bridges,,,,3170320964.0,corral-repl,,0,no,,"""01e4b06ab8e911e7a6ca005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,0,"[{'src': 'hda', 'id': 31858647}]","[{'src': 'hda', 'id': 31858649}]",paired,,,,,,1000,normal,false,false,false,80.0,,,1508874149.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2017-10-24 20:32:20.109754,113202,2969.0
,,2017-10-24 18:42:09.595974,bridges_normal,1508876470.0,0,1023210114,fastqsanger,1023210114.0,fastqsanger,11.0,main_w3_handler2,3298561,17201357,False,,17201357,pulsar_bridges,,,,3170323076.0,corral-repl,,0,no,,"""02ff8b26b8eb11e7b0ec005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,0,"[{'src': 'hda', 'id': 31859039}]","[{'src': 'hda', 'id': 31859040}]",paired,,,,,,,normal,false,false,false,64.0,,,1508874171.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2017-10-24 20:21:20.504760,80588,2299.0
,,2017-10-24 18:27:41.812830,bridges_normal,1508876762.0,0,1463199767,fastqsanger,1463199767.0,fastqsanger,11.0,main_w3_handler2,3273541,17201098,False,,17201098,pulsar_bridges,,,,3170320964.0,corral-repl,,0,no,,"""f6c83c2eb8e811e7b938005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,0,"[{'src': 'hda', 'id': 31858627}]","[{'src': 'hda', 'id': 31858629}]",paired,,,,,,,normal,false,false,false,80.0,,,1508873767.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2017-10-24 20:26:22.617277,112622,2995.0
,,2017-10-24 20:45:38.818475,bridges_normal,1508885420.0,0,1463199767,fastqsanger,1463199767.0,fastqsanger,11.0,main_w3_handler2,3298683,17202766,False,,17202766,pulsar_bridges,,,,3170323076.0,corral-repl,,0,no,,"""3a85a57eb8fc11e7b92c005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,0,"[{'src': 'hda', 'id': 31862316}]","[{'src': 'hda', 'id': 31862317}]",paired,,,,,,1000,normal,false,false,false,64.0,,,1508882134.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2017-10-24 22:50:40.167823,112622,3286.0
,,2017-10-24 20:45:34.774832,bridges_normal,1508887097.0,0,1463199767,fastqsanger,1463199767.0,fastqsanger,11.0,main_w4_handler2,3298682,17202763,False,,17202763,pulsar_bridges,,,,3170323076.0,corral-repl,,0,no,,"""3a185a82b8fc11e7b92c005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,0,"[{'src': 'hda', 'id': 31862304}]","[{'src': 'hda', 'id': 31862308}]",paired,,,,,,1000,normal,false,false,false,64.0,,,1508883846.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2017-10-24 23:18:39.853620,112622,3251.0
,,2017-10-24 21:50:29.928554,bridges_normal,1508890978.0,0,787665246,fastqsanger,659433410.0,fastqsanger,11.0,main_w3_handler2,2630550,17203380,False,,17203380,pulsar_bridges,,,,3170323076.0,corral-repl,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,0,"[{'src': 'hda', 'id': 31862567}]","[{'src': 'hda', 'id': 31862568}]",paired,,,,,,,normal,false,false,false,64.0,,41471082.0,1508881881.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2017-10-25 00:23:16.847946,80372,9097.0
,,2017-10-25 07:58:47.781978,bridges_normal,1508918955.0,0,105327453,fastqsanger,105315139.0,fastqsanger,11.0,main_w3_handler2,3299083,17207395,False,,17207395,pulsar_bridges,,,,3170320964.0,corral-repl,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,0,"[{'src': 'hda', 'id': 31869587}]","[{'src': 'hda', 'id': 31869586}]",paired,,,,,,,normal,false,false,false,80.0,,41505792.0,1508918355.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2017-10-25 08:09:26.073874,109586,600.0
,,2017-10-25 03:15:59.822629,bridges_normal,1508913228.0,0,777390515,fastqsanger,,,11.0,main_w4_handler2,3298903,17205386,False,,17205386,pulsar_bridges,,,,3170323076.0,corral-repl,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,2,"[{'src': 'hda', 'id': 31866592}]",,single,,,,,,,normal,false,false,false,64.0,,41502152.0,1508901386.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2017-10-25 06:34:05.629228,114430,11842.0
,,2017-10-25 09:31:40.708877,bridges_normal,1508925289.0,0,186017238,fastqsanger,186434898.0,fastqsanger,11.0,main_w3_handler2,3299083,17209525,False,,17209525,pulsar_bridges,,,,3170320964.0,corral-repl,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,0,"[{'src': 'hda', 'id': 31872740}]","[{'src': 'hda', 'id': 31872743}]",paired,,,,,,,normal,false,false,false,80.0,,41505792.0,1508924025.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2017-10-25 09:55:03.589000,109586,1264.0
,,2017-10-25 09:29:59.405225,bridges_normal,1508927017.0,0,558437086,fastqsanger,558391562.0,fastqsanger,11.0,main_w3_handler2,3299083,17209515,False,,17209515,pulsar_bridges,,,,3170320964.0,corral-repl,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,0,"[{'src': 'hda', 'id': 31872722}]","[{'src': 'hda', 'id': 31872730}]",paired,,,,,,,normal,false,false,false,80.0,,41505792.0,1508924024.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2017-10-25 10:23:51.534962,109586,2993.0
,,2017-10-25 13:18:46.010847,bridges_normal,1508944491.0,0,1463199767,fastqsanger,1463199767.0,fastqsanger,11.0,main_w3_handler2,3273603,17212413,False,,17212413,pulsar_bridges,,,,3170323076.0,corral-repl,,0,no,,"""e38d7914b98611e7b92c005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,0,"[{'src': 'hda', 'id': 31876897}]","[{'src': 'hda', 'id': 31876900}]",paired,,,,,,1000,normal,false,false,false,64.0,,,1508941496.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2017-10-25 15:15:28.600121,112625,2995.0
,,2017-10-25 12:44:43.145918,bridges_normal,1508942724.0,0,1023210114,fastqsanger,1023210114.0,fastqsanger,11.0,main_w4_handler2,3276700,17211746,False,,17211746,pulsar_bridges,,,,3170323076.0,corral-repl,,0,no,,"""c0890adcb98111e79a63005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,0,"[{'src': 'hda', 'id': 31875936}]","[{'src': 'hda', 'id': 31875937}]",paired,,,,,,,normal,false,false,false,64.0,,,1508940072.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2017-10-25 14:46:03.783548,112869,2652.0
,,2017-10-25 15:52:23.811057,bridges_normal,1508947480.0,0,53161028,fastqsanger,53161028.0,fastqsanger,11.0,main_w3_handler2,2960148,17214821,False,,17214821,pulsar_bridges,,,,3170323076.0,corral-repl,,1,yes,bridges_normal,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,0,"[{'src': 'hda', 'id': 27979442}]","[{'src': 'hda', 'id': 27979455}]",paired,,,,0.0,,,normal,false,false,false,64.0,,41044037.0,1508946761.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2017-10-25 16:05:03.003692,93562,719.0
,,2018-01-05 10:27:12.479314,bridges_normal,1515472017.0,0,4137809,fastqsanger,4137809.0,fastqsanger,11.0,main_w3_handler2,3382649,17952663,False,,17952663,pulsar_bridges,,,,3170320964.0,corral-repl,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,0,"[{'src': 'hda', 'id': 33184068}]","[{'src': 'hda', 'id': 33184069}]",paired,,,,,,,normal,false,false,false,80.0,,42996190.0,1515471622.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2018-01-09 04:27:17.170325,119409,395.0
,,2017-12-20 10:44:06.774502,bridges_normal,1514921722.0,0,617631535,fastqsanger,614580117.0,fastqsanger,11.0,main_w3_handler2,3371442,17857734,False,,17857734,pulsar_bridges,,,,3170320964.0,corral-repl,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,0,"[{'src': 'hda', 'id': 33017198}]","[{'src': 'hda', 'id': 33017330}]",paired,,,,,,,normal,false,false,false,80.0,,42772858.0,1514919940.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2018-01-05 19:41:24.930991,118951,1782.0
,,2017-12-28 19:14:06.215152,bridges_normal,1514928913.0,0,276642605,fastqsanger,276642605.0,fastqsanger,11.0,main_w4_handler2,3376279,17910388,False,,17910388,pulsar_bridges,,,,3170320964.0,corral-repl,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,0,"[{'src': 'hda', 'id': 33090706}]","[{'src': 'hda', 'id': 33090712}]",paired,,,,,,,normal,false,false,false,80.0,,42893234.0,1514928157.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2018-01-05 19:42:33.715765,110149,756.0
,,2017-12-23 15:24:48.823870,bridges_normal,1514921091.0,0,424545,fastqsanger,427606.0,fastqsanger,11.0,main_w3_handler2,3374179,17885601,False,,17885601,pulsar_bridges,,,,3170320964.0,corral-repl,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,0,"[{'src': 'hda', 'id': 33062665}]","[{'src': 'hda', 'id': 33062664}]",paired,,,,,,0,normal,false,false,false,80.0,,42834007.0,1514920786.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2018-01-05 19:41:18.874457,114440,305.0
,,2017-12-23 16:23:28.327062,bridges_normal,1514921000.0,0,427606,fastqsanger,424545.0,fastqsanger,11.0,main_w3_handler2,3374179,17885950,False,,17885950,pulsar_bridges,,,,3170320964.0,corral-repl,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,1000,1000,,0,"[{'src': 'hda', 'id': 33062664}]","[{'src': 'hda', 'id': 33062665}]",paired,1000,10,0.95,0.2,0,1,normal,false,false,false,80.0,,42834007.0,1514920820.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2018-01-05 19:41:15.816123,114440,180.0
,,2017-10-26 19:52:00.087634,bridges_normal,1509384904.0,0,6335267,fastqsanger,6368007.0,fastqsanger,11.0,main_w4_handler2,3294098,17233297,False,,17233297,pulsar_bridges,,,,3170320964.0,corral-repl,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,0,"[{'src': 'hda', 'id': 31802440}]","[{'src': 'hda', 'id': 31802439}]",paired,,,,,,,normal,false,false,false,80.0,,41551216.0,1509384557.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2017-10-30 17:35:25.878745,99784,347.0
,,2017-10-29 06:54:58.884953,bridges_normal,1509388476.0,0,138694941,fastqsanger,104548465.0,fastqsanger,11.0,main_w3_handler2,3301934,17252865,False,,17252865,pulsar_bridges,,,,3170320964.0,corral-repl,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,0,"[{'src': 'hda', 'id': 31919814}]","[{'src': 'hda', 'id': 31920815}]",paired,,,,,,500,normal,false,false,false,80.0,,41603171.0,1509387497.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2017-10-30 18:34:55.139636,112058,979.0
,,2017-10-29 00:32:17.167591,bridges_normal,1509388403.0,0,138694941,fastqsanger,104548465.0,fastqsanger,11.0,main_w4_handler2,3301934,17251972,False,,17251972,pulsar_bridges,,,,3170320964.0,corral-repl,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,0,"[{'src': 'hda', 'id': 31919814}]","[{'src': 'hda', 'id': 31920815}]",paired,,,,,,500,normal,false,false,false,80.0,,41599954.0,1509387440.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2017-10-30 18:33:56.478423,112058,963.0
,,2017-10-29 13:26:58.791052,bridges_normal,1509388476.0,0,138694941,fastqsanger,139131809.0,fastqsanger,11.0,main_w4_handler2,3303633,17253916,False,,17253916,pulsar_bridges,,,,3170320964.0,corral-repl,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,0,"[{'src': 'hda', 'id': 31943874}]","[{'src': 'hda', 'id': 31944050}]",paired,,,,,,500,normal,false,false,false,80.0,,41599954.0,1509387497.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2017-10-30 18:35:00.629881,112058,979.0
,,2017-10-27 07:37:16.494534,bridges_normal,1509390017.0,0,538493463,fastqsanger,538493463.0,fastqsanger,11.0,main_w3_handler2,3295296,17237198,False,,17237198,pulsar_bridges,,,,3170320964.0,corral-repl,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,0,"[{'src': 'hda', 'id': 31885623}]","[{'src': 'hda', 'id': 31885624}]",paired,,,,,,,normal,false,false,false,80.0,,41343391.0,1509387336.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1,0.4.1,,2017-10-30 19:00:46.249297,53244,2681.0
