create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.inputFile,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-04-11 16:52:29.770751,slurm_normal,1491934157.0,0,,1.0,main_w4_handler0,3069167,15557121,False,,29739637,bam,9681627.roundup,slurm,,132112168.0,corral-repl,,"""39d1af701ed711e7a198005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29173674}]",,"""LENIENT""",32.0,,,1491934146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-04-11 18:09:30.049275,103911.0,11.0
2017-04-11 16:54:56.911793,slurm_normal,1491935774.0,0,,1.0,main_w4_handler0,3069158,15557174,False,,29739638,bam,9681898.roundup,slurm,,132112168.0,corral-repl,,"""90b649f41ed711e7ab73005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29173741}]",,"""LENIENT""",32.0,,,1491935763.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-04-11 18:36:17.402510,103911.0,11.0
2017-05-08 17:39:47.310254,slurm_normal,1494265423.0,0,,1.0,main_w3_handler1,3077882,15782482,False,,1798,bam,9888870.roundup,slurm,,132112168.0,corral-repl,,"""40aa1230341511e79e3d005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29521349}]",,"""LENIENT""",32.0,,,1494265419.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-05-08 17:43:47.186247,104289.0,4.0
2017-05-08 18:03:06.057525,slurm_normal,1494266721.0,0,,1.0,main_w4_handler0,3102834,15782716,False,,1799,bam,9889095.roundup,slurm,,132112168.0,corral-repl,,"""83218726341811e788d1005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29521706}]",,"""LENIENT""",32.0,,,1494266717.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-05-08 18:05:22.392954,104289.0,4.0
2017-05-11 07:01:34.521115,slurm_normal,1494486118.0,0,,1.0,main_w4_handler0,3106668,15809475,False,,29578592,bam,9913935.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29559648}]",,"""LENIENT""",32.0,,37897156.0,1494486099.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-05-11 07:02:05.267450,73187.0,19.0
2017-06-20 19:01:36.966693,slurm_normal,1497987579.0,0,,1.0,main_w3_handler1,3138694,16146553,False,,28053611,bam,10225946.roundup,slurm,,132112168.0,corral-repl,,"""de074b2855ea11e7841f005056a51846""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",,"[{'src': 'hda', 'id': 30100983}]",,"""LENIENT""",32.0,,,1497987568.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-06-20 19:39:41.296375,106416.0,11.0
2017-06-26 04:18:14.287831,slurm_normal,1498451023.0,0,,1.0,main_w4_handler0,3171528,16185595,False,,29739491,bam,10261304.roundup,slurm,,132112168.0,corral-repl,,"""725b111c5a2611e7977b005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30156386}]",,"""LENIENT""",32.0,,,1498451014.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-06-26 04:23:45.485319,87894.0,9.0
2017-07-02 02:48:57.434387,slurm_normal,1498964142.0,0,,1.0,main_w4_handler1,3179005,16240166,False,,29739493,bam,10315786.roundup,slurm,,132112168.0,corral-repl,,"""f8bf23525ed011e785ea005056a51846""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",,"[{'src': 'hda', 'id': 30260954}]",,"""LENIENT""",32.0,,,1498964132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-07-02 02:55:44.054454,107100.0,10.0
2017-07-02 22:26:05.661307,slurm_normal,1499034697.0,0,,1.0,main_w4_handler1,3159235,16244106,False,,29739495,bam,10319191.roundup,slurm,,132112168.0,corral-repl,,"""6a372a265f7511e7b646005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30267167}]",,"""LENIENT""",32.0,,,1499034689.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-07-02 22:31:38.936126,107808.0,8.0
2017-07-02 22:06:35.529829,slurm_normal,1499033426.0,0,,1.0,main_w3_handler1,3159235,16244046,False,,29748913,bam,10319147.roundup,slurm,,132112168.0,corral-repl,,"""b0e211965f7211e79b3e005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30267078}]",,"""LENIENT""",32.0,,,1499033416.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-07-02 22:10:28.183279,107808.0,10.0
2017-07-03 01:06:18.334383,slurm_normal,1499044400.0,0,,1.0,main_w4_handler1,3159235,16244604,False,,29748299,bam,10319576.roundup,slurm,,132112168.0,corral-repl,,"""cc8988d45f8b11e795ca005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30267823}]",,"""LENIENT""",32.0,,,1499044389.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-07-03 01:13:22.653262,107808.0,11.0
2017-07-03 17:17:14.210525,slurm_normal,1499360147.0,0,,1.0,main_w3_handler1,3180533,16251192,False,,29739501,bam,10345133.roundup,slurm,,132112168.0,corral-repl,,"""6e820ba2601311e7a92c005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30282187}]",,"""LENIENT""",32.0,,,1499360132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-07-06 16:55:56.733265,72803.0,15.0
2017-07-06 16:09:15.913800,slurm_normal,1499359627.0,0,,1.0,main_w3_handler1,3159235,16274365,False,,29748302,bam,10345039.roundup,slurm,,132112168.0,corral-repl,,"""610968ae626511e79009005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30335501}]",,"""LENIENT""",32.0,,,1499359615.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-07-06 16:52:30.091877,107808.0,12.0
2017-07-13 16:14:42.971497,slurm_normal,1499963333.0,0,,1.0,main_w4_handler0,3192048,16335067,False,,1799,bam,10400432.roundup,slurm,,132112168.0,corral-repl,,"""50a717e667e611e7af7c005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30477510}]",,"""LENIENT""",32.0,,,1499963329.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-07-13 16:29:01.302396,98424.0,4.0
2017-07-13 16:39:59.706841,slurm_normal,1499964359.0,0,,1.0,main_w3_handler0,3192069,16335308,False,,1799,bam,10400748.roundup,slurm,,132112168.0,corral-repl,,"""e3ec388a67e911e7bd6d005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30477860}]",,"""LENIENT""",32.0,,,1499964355.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-07-13 16:46:01.708040,98424.0,4.0
2017-07-13 18:37:12.358906,slurm_normal,1499971331.0,0,,1.0,main_w3_handler0,3192178,16337075,False,,1799,bam,10402884.roundup,slurm,,132112168.0,corral-repl,,"""428773a467fa11e78234005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30480817}]",,"""LENIENT""",32.0,,,1499971326.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-07-13 18:42:15.881084,98424.0,5.0
2017-07-14 06:21:10.848621,slurm_normal,1500013655.0,0,,1.0,main_w4_handler0,3188316,16342040,False,,29739495,bam,10407822.roundup,slurm,,132112168.0,corral-repl,,"""9a0c9818685c11e7b5a7005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30488323}]",,"""LENIENT""",32.0,,,1500013642.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-07-14 06:27:36.954090,106661.0,13.0
2017-07-18 01:41:55.654084,slurm_normal,1500342433.0,0,,1.0,main_w4_handler0,3188316,16367030,False,,29739496,bam,10431189.roundup,slurm,,132112168.0,corral-repl,,"""3bcea6506b5a11e7ac8c005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30528050}]",,"""LENIENT""",32.0,,,1500342425.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-07-18 01:47:17.652124,106661.0,8.0
2017-07-21 06:09:29.443275,slurm_normal,1500617653.0,0,,1.0,main_w4_handler1,3188316,16381319,False,,29739644,bam,10446463.roundup,slurm,,132112168.0,corral-repl,,"""21d5cc1e6ddb11e781cd005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30548336}]",,"""LENIENT""",32.0,,,1500617644.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-07-21 06:14:15.986755,106661.0,9.0
2017-07-24 00:39:13.001139,slurm_normal,1500856974.0,0,,1.0,main_w4_handler0,3200553,16401011,False,,29739590,bam,10465149.roundup,slurm,,132112168.0,corral-repl,,"""7b5f5a5a700811e7974d005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30582768}]",,"""LENIENT""",32.0,,,1500856965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-07-24 00:42:55.941743,106661.0,9.0
2017-07-24 00:09:01.221159,slurm_normal,1500855179.0,0,,1.0,main_w3_handler0,3150173,16400810,False,,1799,bam,10465035.roundup,slurm,,132112168.0,corral-repl,,"""439a9ae8700411e7b1bb005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30582508}]",,"""LENIENT""",32.0,,,1500855175.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-07-24 00:13:02.566589,106661.0,4.0
2017-07-24 00:59:12.658912,slurm_normal,1500858141.0,0,,1.0,main_w4_handler0,3200566,16401106,False,,29739591,bam,10465227.roundup,slurm,,132112168.0,corral-repl,,"""48ad26ac700b11e7a47c005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30582884}]",,"""LENIENT""",32.0,,,1500858130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-07-24 01:02:24.379594,106661.0,11.0
2017-07-24 04:50:21.011028,slurm_normal,1500872014.0,0,,1.0,main_w4_handler1,3200553,16401870,False,,29739642,bam,10465989.roundup,slurm,,132112168.0,corral-repl,,"""9110f2c8702b11e78c1e005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30583962}]",,"""LENIENT""",32.0,,,1500872005.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-07-24 04:53:37.146594,106661.0,9.0
2017-07-27 01:19:24.416798,slurm_normal,1501118575.0,0,,1.0,main_w3_handler0,3203857,16429699,False,,29739643,bam,10496790.roundup,slurm,,132112168.0,corral-repl,,"""998906da726911e7ab22005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30631851}]",,"""LENIENT""",32.0,,,1501118565.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-07-27 01:22:57.304078,106661.0,10.0
2017-07-29 02:28:02.780779,slurm_normal,1501295517.0,0,,1.0,main_w3_handler1,3205922,16454103,False,,29739598,bam,10522165.roundup,slurm,,132112168.0,corral-repl,,"""8664aa62740511e79665005056ba55fb""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30667653}]",,"""LENIENT""",32.0,,,1501295505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-07-29 02:31:58.584883,97830.0,12.0
2017-07-30 16:53:48.808304,slurm_normal,1501433877.0,0,,1.0,main_w3_handler1,3199473,16460876,False,,29739600,bam,10528762.roundup,slurm,,132112168.0,corral-repl,,"""a16f0918754711e7ab56005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30683262}]",,"""LENIENT""",32.0,,,1501433867.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-07-30 16:58:00.069897,97062.0,10.0
2017-07-31 00:44:37.503179,slurm_normal,1501462091.0,0,,1.0,main_w3_handler0,3207108,16462379,False,,20857446,bam,10530347.roundup,slurm,,132112168.0,corral-repl,,"""657372d6758911e7ab56005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30685667}]",,"""LENIENT""",32.0,,,1501462082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-07-31 00:48:13.830736,106661.0,9.0
2017-07-31 03:07:58.228220,slurm_normal,1501470674.0,0,,1.0,main_w4_handler1,3207191,16462995,False,,29739636,bam,10530968.roundup,slurm,,132112168.0,corral-repl,,"""6c20a130759d11e78f6b005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30686460}]",,"""LENIENT""",32.0,,,1501470665.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-07-31 03:11:16.014461,106661.0,9.0
2017-08-02 06:53:25.107796,slurm_normal,1501657032.0,0,,1.0,main_w3_handler0,3210018,16484131,False,,29739642,bam,10553512.roundup,slurm,,132112168.0,corral-repl,,"""43ab45e4774f11e7bbd8005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30722726}]",,"""LENIENT""",32.0,,,1501657021.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-08-02 06:57:14.215195,106661.0,11.0
2017-08-03 00:53:33.777861,slurm_normal,1501721815.0,0,,1.0,main_w4_handler1,3207188,16493385,False,,29739642,bam,10562993.roundup,slurm,,132112168.0,corral-repl,,"""29322ad877e611e7bd23005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30740736}]",,"""LENIENT""",32.0,,,1501721806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-08-03 00:57:00.858584,106661.0,9.0
2017-12-15 12:23:01.091682,slurm_normal,1513340814.0,0,,1.0,main_w3_handler0,3366985,17817608,False,,29739638,bam,11885933,slurm,,132112168.0,corral-repl,,"""8fb5e568e19211e78e97005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32948686}]",,"""LENIENT""",32.0,,,1513340799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-12-15 12:26:56.656174,117333.0,15.0
2017-08-05 03:24:27.010701,slurm_normal,1501903697.0,0,,1.0,main_w3_handler1,3213607,16508726,False,,29739635,bam,10578780.roundup,slurm,,132112168.0,corral-repl,,"""8ff46eb8798d11e79b64005056ba55fb""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30765468}]",,"""LENIENT""",32.0,,,1501903688.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-08-05 03:28:19.192924,109162.0,9.0
2017-08-05 13:00:14.637215,slurm_normal,1501938034.0,0,,1.0,main_w3_handler1,3213754,16510114,False,,29779976,bam,10580195.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30767621}]",,"""LENIENT""",32.0,,39461962.0,1501938025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-08-05 13:00:37.218227,109293.0,9.0
2017-08-06 19:03:08.875270,slurm_normal,1502046921.0,0,,1.0,main_w4_handler0,3214472,16515975,False,,1799,bam,10585501.roundup,slurm,,132112168.0,corral-repl,,"""dd988ada7ad911e798d8005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30776492}]",,"""LENIENT""",32.0,,,1502046914.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-08-06 19:17:07.564676,109855.0,7.0
2017-08-08 14:38:09.569758,slurm_normal,1502203110.0,0,,1.0,main_w4_handler1,3213394,16529586,False,,28479210,bam,10598888.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",,"[{'src': 'hda', 'id': 30796918}]",,"""LENIENT""",32.0,,39218294.0,1502203100.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-08-08 14:38:33.035249,108785.0,10.0
2017-08-11 18:56:31.964363,slurm_normal,1502478083.0,0,,1.0,main_w3_handler0,3219901,16562482,False,,1798,bam,10633844.roundup,slurm,,132112168.0,corral-repl,,"""c1ecf9ba7ec611e78482005056ba55fb""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30845320}]",,"""LENIENT""",32.0,,,1502478076.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-08-11 19:01:30.149860,109371.0,7.0
2017-08-15 20:15:29.274670,slurm_normal,1502828501.0,0,,1.0,main_w3_handler0,3222994,16589241,False,,28351451,bam,10660988.roundup,slurm,,132112168.0,corral-repl,,"""7507fd1081f611e78a27005056ba2773""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",,"[{'src': 'hda', 'id': 30885586}]",,"""LENIENT""",32.0,,,1502828491.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-08-15 20:21:44.641664,108785.0,10.0
2017-08-17 13:17:37.527631,slurm_normal,1502976069.0,0,,1.0,main_w3_handler1,3224900,16600760,False,,1798,bam,10672866.roundup,slurm,,132112168.0,corral-repl,,"""6a42b59c834e11e7b2ed005056ba55fb""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30903478}]",,"""LENIENT""",32.0,,,1502976063.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-08-17 13:21:13.317687,109842.0,6.0
2017-08-18 18:55:10.109119,slurm_normal,1503082767.0,0,,1.0,main_w4_handler1,3225329,16610394,False,,1798,bam,10682347.roundup,slurm,,132112168.0,corral-repl,,"""bf18ad8a844611e7a015005056ba55fb""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30917210}]",,"""LENIENT""",32.0,,,1503082763.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-08-18 18:59:30.331568,109371.0,4.0
2017-08-27 11:59:01.477528,slurm_normal,1503835337.0,0,,1.0,main_w4_handler0,3234329,16667424,False,,29739646,bam,10739616.roundup,slurm,,132112168.0,corral-repl,,"""19eecd3c8b1f11e79c8d005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 31006119}]",,"""LENIENT""",32.0,,,1503835327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-08-27 12:02:17.991974,110552.0,10.0
2017-08-28 00:31:32.378669,slurm_normal,1503880313.0,0,,1.0,main_w4_handler1,3234698,16670085,False,,29766395,bam,10742262.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31010564}]",,"""LENIENT""",32.0,,39851824.0,1503880303.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-08-28 00:31:55.723106,110113.0,10.0
2017-08-31 02:08:06.554871,slurm_normal,1504145342.0,0,,1.0,main_w3_handler0,3238259,16699729,False,,30485789,bam,10772227.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31054296}]",,"""LENIENT""",32.0,,39862055.0,1504145329.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-08-31 02:09:26.283609,105885.0,13.0
2017-09-04 03:10:44.324439,slurm_normal,1504494666.0,0,,1.0,main_w3_handler0,3241598,16727998,False,,29763164,bam,10796264.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31097141}]",,"""LENIENT""",32.0,,40007165.0,1504494654.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-09-04 03:11:07.146009,110430.0,12.0
2017-09-07 21:06:37.304530,slurm_normal,1504819370.0,0,,1.0,main_w3_handler0,3246134,16766856,False,,29739643,bam,10834153.roundup,slurm,,132112168.0,corral-repl,,"""4a17eada941011e7949f005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31152578}]",,"""LENIENT""",32.0,,,1504819354.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-09-07 21:22:57.794162,110545.0,16.0
2017-09-07 21:55:53.161916,slurm_normal,1504821704.0,0,,1.0,main_w4_handler1,3246130,16767248,False,,29739637,bam,10834437.roundup,slurm,,132112168.0,corral-repl,,"""3db11008941711e79138005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31153107}]",,"""LENIENT""",32.0,,,1504821693.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-09-07 22:01:50.447496,110545.0,11.0
2017-09-08 13:13:58.480694,slurm_normal,1504876749.0,0,,1.0,main_w4_handler1,3246871,16771365,False,,29739649,bam,10838926.roundup,slurm,,132112168.0,corral-repl,,"""799f5a54949711e79d72005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31159131}]",,"""LENIENT""",32.0,,,1504876740.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-09-08 13:19:14.360908,106517.0,9.0
2017-09-12 09:34:47.853198,slurm_normal,1505209394.0,0,,1.0,main_w3_handler1,3244242,16792598,False,,29739644,bam,10861524.roundup,slurm,,132112168.0,corral-repl,,"""972cf0b4979d11e7acb6005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31191713}]",,"""LENIENT""",32.0,,,1505209370.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-09-12 09:43:20.644878,110748.0,24.0
2017-09-15 20:18:41.445803,slurm_normal,1505511187.0,0,,1.0,main_w3_handler1,3255186,16839497,False,,29739639,bam,10907006.roundup,slurm,,132112168.0,corral-repl,,"""d9d090089a5211e79ced005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31268373}]",,"""LENIENT""",32.0,,,1505511178.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-09-15 21:33:12.135001,110847.0,9.0
2017-09-16 17:11:30.857501,slurm_normal,1505584721.0,0,,1.0,main_w3_handler1,3255899,16844910,False,,29739637,bam,10911944.roundup,slurm,,132112168.0,corral-repl,,"""09af7dac9b0211e781e3005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31276366}]",,"""LENIENT""",32.0,,,1505584712.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-09-16 17:58:45.357550,110847.0,9.0
2017-09-24 02:39:24.131470,slurm_normal,1506220789.0,0,,1.0,main_w4_handler1,3240534,16911079,False,,29739640,bam,10980524.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31385779}]",,"""LENIENT""",32.0,,40128446.0,1506220779.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,1.126.0,,2017-09-24 02:39:55.600941,110669.0,10.0
