create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,otu,otu_filetype,param_filename,parameters.calc,parameters.chromInfo,parameters.dbkey,parameters.groups,parameters.label,parameters.otu.values,parameters.output,parameters.subsampling.__current_case__,parameters.subsampling.iters,parameters.subsampling.subsample,parameters.subsampling.use,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-01-30 16:00:15.605678,slurm_normal,1517328491.0,0,,1.0,main_w3_handler0,3409399,18202348,False,,12283135,slurm,,132112168.0,corral-repl,4640,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 33572650}]","""lt""",0,1000,2440,yes,32.0,,43222891,1517328485.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2018-01-30 16:08:16.152682,42087,6.0
2018-01-30 16:37:00.623613,slurm_normal,1517330924.0,0,,1.0,main_w3_handler0,3409399,18202739,False,,12283511,slurm,,132112168.0,corral-repl,4640,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 33572650}]","""lt""",0,1000,,yes,32.0,,43222891,1517330920.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2018-01-30 16:48:48.951008,42087,4.0
2018-01-30 16:58:18.422277,slurm_normal,1517333027.0,0,,1.0,main_w3_handler1,3409399,18202891,False,,12283672,slurm,,132112168.0,corral-repl,4640,mothur.shared,,"[""jclass""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 33572650}]","""lt""",0,1000,2440,yes,32.0,,43222891,1517333021.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2018-01-30 17:23:55.007390,42087,6.0
2018-01-31 08:10:18.495465,slurm_normal,1517386228.0,0,,1.0,main_w4_handler1,3411455,18208840,False,,12289846,slurm,,132111800.0,corral-repl,5250,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 33584572}]","""lt""",1,,,no,32.0,,43570207,1517386224.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2018-01-31 08:10:32.965592,72172,4.0
2018-01-31 08:15:33.772017,slurm_normal,1517386547.0,0,,1.0,main_w3_handler1,3411461,18208884,False,,12289900,slurm,,132111800.0,corral-repl,5257,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 33584620}]","""lt""",1,,,no,32.0,,43570207,1517386543.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2018-01-31 08:15:50.089905,72172,4.0
2018-01-31 09:17:07.587113,slurm_normal,1517390240.0,0,,1.0,main_w3_handler0,3411511,18209275,False,,12290273,slurm,,132112168.0,corral-repl,11518,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 33585090}]","""lt""",1,,,no,32.0,,43570207,1517390236.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2018-01-31 09:17:22.454162,72172,4.0
2018-02-01 08:08:02.989409,slurm_normal,1517472494.0,0,,1.0,main_w4_handler0,3411564,18220193,False,,12300718,slurm,,132112168.0,corral-repl,30184,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 33605139}]","""lt""",1,,,no,32.0,,43597979,1517472490.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2018-02-01 08:08:15.955353,72172,4.0
2018-02-05 15:39:44.849117,slurm_normal,1517845198.0,0,,1.0,main_w4_handler0,3417427,18259313,False,,12340899,slurm,,132112168.0,corral-repl,4613,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 33676412}]","""lt""",1,,,no,32.0,,43627884,1517845194.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2018-02-05 15:40:01.553226,42087,4.0
2018-02-05 15:41:37.774093,slurm_normal,1517845313.0,0,,1.0,main_w4_handler0,3417427,18259336,False,,12340924,slurm,,132112168.0,corral-repl,4613,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 33676412}]","""lt""",0,1000,7,yes,32.0,,43627884,1517845307.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2018-02-05 15:42:00.839138,42087,6.0
2018-02-05 15:47:02.191950,slurm_normal,1517845634.0,0,,1.0,main_w3_handler1,3417427,18259398,False,,12340983,slurm,,132112168.0,corral-repl,4613,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 33676412}]","""square""",0,1000,7,yes,32.0,,43627884,1517845629.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2018-02-05 15:47:22.002769,42087,5.0
2018-03-08 22:04:42.173718,slurm_normal,1520546715.0,0,7680.0,1.0,main_w3_handler0,3456070,18664446,False,,12760307,slurm,,132112168.0,corral-repl,20575,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 34305757}]","""lt""",0,1000,2440,yes,32.0,,44477736,1520546695.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2018-03-08 22:05:20.765764,83708,20.0
2018-03-08 22:31:09.001344,slurm_normal,1520548282.0,0,7680.0,1.0,main_w4_handler1,3456070,18664866,False,,12760718,slurm,,132112168.0,corral-repl,20575,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[""0.03""]","[{'src': 'hda', 'id': 34305757}]","""lt""",0,1000,,yes,32.0,,44493234,1520548278.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2018-03-08 22:31:32.211727,83708,4.0
2018-03-08 22:37:03.155986,slurm_normal,1520548653.0,0,7680.0,1.0,main_w4_handler1,3456070,18664914,False,,12760802,slurm,,132112168.0,corral-repl,20575,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 34305757}]","""lt""",0,1000,2440,yes,32.0,,44493234,1520548633.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2018-03-08 22:37:38.182922,83708,20.0
2018-02-14 07:56:56.053974,slurm_normal,1518595029.0,0,7680.0,1.0,main_w3_handler1,3427433,18380200,False,,12465066,slurm,,132112168.0,corral-repl,6891,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 33849072}]","""lt""",1,,,no,32.0,,43902830,1518595026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2018-02-14 07:57:16.897002,113456,3.0
2018-02-22 06:10:01.633237,slurm_normal,1519279851.0,0,7680.0,1.0,main_w3_handler1,3396038,18478681,False,,12573332,slurm,,132112168.0,corral-repl,206894,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 34005842}]","""lt""",0,1000,2899,yes,32.0,,44083383,1519279813.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2018-02-22 06:10:58.875925,119338,38.0
2018-02-23 05:27:19.876302,slurm_normal,1519363651.0,0,7680.0,1.0,main_w3_handler1,3396038,18492755,False,,12588181,slurm,,132112168.0,corral-repl,278082,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 34027110}]","""lt""",1,,,no,32.0,,44110683,1519363646.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2018-02-23 05:27:35.152088,119338,5.0
2018-02-23 14:27:27.815039,slurm_normal,1519396071.0,0,7680.0,1.0,main_w3_handler0,3437028,18497486,False,,12592789,slurm,,132112168.0,corral-repl,20943,mothur.shared,,"[""jclass"", ""thetayc""]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 34010410}]","""lt""",0,1000,2440,yes,32.0,,43942353,1519396056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared/1.36.1.0,1.36.1.0,,2018-02-23 14:27:56.112001,122064,15.0
