blackListFileName,blackListFileName1,blackListFileName1_filetype,blackListFileName_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.advancedOpt.__current_case__,parameters.advancedOpt.averageTypeBins,parameters.advancedOpt.binSize,parameters.advancedOpt.blackListFileName.values,parameters.advancedOpt.exonID,parameters.advancedOpt.maxThreshold,parameters.advancedOpt.metagene,parameters.advancedOpt.minThreshold,parameters.advancedOpt.missingDataAsZero,parameters.advancedOpt.scale,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipZeros,parameters.advancedOpt.sortRegions,parameters.advancedOpt.sortUsing,parameters.advancedOpt.transcriptID,parameters.advancedOpt.transcript_id_designator,parameters.chromInfo,parameters.dbkey,parameters.mode.__current_case__,parameters.mode.afterRegionStartLength,parameters.mode.beforeRegionStartLength,parameters.mode.mode_select,parameters.mode.nanAfterEnd,parameters.mode.referencePoint,parameters.mode.regionBodyLength,parameters.mode.regionStartLength.__current_case__,parameters.mode.regionStartLength.afterRegionStartLength,parameters.mode.regionStartLength.beforeRegionStartLength,parameters.mode.regionStartLength.regionStartLength_select,parameters.mode.regionStartLength.unscaled3prime,parameters.mode.regionStartLength.unscaled5prime,parameters.output.__current_case__,parameters.output.saveMatrix,parameters.output.saveSortedRegions,parameters.output.showOutputSettings,parameters.regionsFiles,parameters.scoreFileName.values,processor_count,regionsFiles_0|regionsFile,regionsFiles_0|regionsFile_filetype,regionsFiles_1|regionsFile,regionsFiles_1|regionsFile_filetype,regionsFiles_2|regionsFile,regionsFiles_2|regionsFile_filetype,regionsFiles_3|regionsFile,regionsFiles_3|regionsFile_filetype,regionsFiles_4|regionsFile,regionsFiles_4|regionsFile_filetype,regionsFiles_5|regionsFile,regionsFiles_5|regionsFile_filetype,regionsFiles_6|regionsFile,regionsFiles_6|regionsFile_filetype,regionsFiles_7|regionsFile,regionsFiles_7|regionsFile_filetype,regionsFiles_8|regionsFile,regionsFiles_8|regionsFile_filetype,regionsFiles_9|regionsFile,regionsFiles_9|regionsFile_filetype,runner_name,scoreFileName,scoreFileName1,scoreFileName10,scoreFileName10_filetype,scoreFileName11,scoreFileName11_filetype,scoreFileName12,scoreFileName12_filetype,scoreFileName13,scoreFileName13_filetype,scoreFileName14,scoreFileName14_filetype,scoreFileName15,scoreFileName15_filetype,scoreFileName16,scoreFileName16_filetype,scoreFileName17,scoreFileName17_filetype,scoreFileName18,scoreFileName18_filetype,scoreFileName19,scoreFileName19_filetype,scoreFileName1_filetype,scoreFileName2,scoreFileName20,scoreFileName20_filetype,scoreFileName21,scoreFileName21_filetype,scoreFileName22,scoreFileName22_filetype,scoreFileName23,scoreFileName23_filetype,scoreFileName24,scoreFileName24_filetype,scoreFileName2_filetype,scoreFileName3,scoreFileName3_filetype,scoreFileName4,scoreFileName4_filetype,scoreFileName5,scoreFileName5_filetype,scoreFileName6,scoreFileName6_filetype,scoreFileName7,scoreFileName7_filetype,scoreFileName8,scoreFileName8_filetype,scoreFileName9,scoreFileName9_filetype,scoreFileName_filetype,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,,,2016-10-25 19:44:57.597436,slurm_multi,1477425007.0,0,6.0,main_w4_handler2,2408954,14172762,False,,8385516,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",1,1000,1000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b517adcab8a5ae9e99""}]}}, {""__index__"": 1, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b51d58f18a5db84977""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d0c9ad7fbfc30f41'}]",32.0,176204,bed,379791.0,bed,,,,,,,,,,,,,,,,,,163801899,163801899,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,33225411,1477424928.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2016-10-25 19:50:09.390102,65481,79.0
,,,,2016-10-25 20:21:30.808410,slurm_multi,1477427356.0,0,6.0,main_w3_handler2,2868393,14173110,False,,8385821,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,,,,,,,no,,,,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",1,1000,1000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b526304027c0aec934""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5beefaf99381cd2c2'}]",32.0,150156,bed,,,,,,,,,,,,,,,,,,,,97666166,97666166,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,33878546,1477427295.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2016-10-25 20:29:22.275784,88465,61.0
,,,,2016-10-25 03:34:35.072422,slurm_multi,1477366715.0,0,6.0,main_w3_handler2,2856422,14164263,False,,8376742,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,,,,,,,no,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5bbf501d2014ab539""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5fb4738f6422b30f5'}]",32.0,1569659,bed,,,,,,,,,,,,,,,,,,,,414645,414645,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,32088976,1477366690.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2016-10-25 03:38:38.011704,67966,25.0
,,,,2016-10-26 07:54:39.762848,slurm_multi,1477469115.0,0,6.0,main_w3_handler2,2862088,14176636,False,,8389270,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/main/files/017/494/dataset_17494598.dat""","""SC5314 A22""",0,,,scale-regions,,,1500,1.0,500,500,yes,0,0,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b566ef88e043fcb055""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b51bd9dc98021b8a44'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5410a31cde57f8b66'}]",32.0,333994,bed,,,,,,,,,,,,,,,,,,,,9012584,9012584,,,,,,,,,,,,,,,,,,,,,bigwig,9055161.0,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,bigwig,33824132,1477469069.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2016-10-26 08:05:18.981996,77683,46.0
,,,,2016-10-26 04:16:22.158216,slurm_multi,1477455563.0,0,6.0,main_w4_handler2,2845126,14175281,False,,8387991,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",0,,,scale-regions,,,200,1.0,1000,1000,yes,0,0,1,true,true,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b50561260dec3b06f6""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b54deee44ddbb3c8c3'}]",32.0,5844,bed,,,,,,,,,,,,,,,,,,,,331870726,331870726,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,33899921,1477455550.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2016-10-26 04:19:25.845560,24624,13.0
,,,,2016-10-25 10:09:25.930724,slurm_multi,1477390399.0,0,6.0,main_w4_handler2,2739523,14166603,False,,8379187,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,,,,,,,no,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,2000,2000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5821a692ad4cd8308""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56c6366030b4bc495'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c86f5fc7d3c20c70'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e1fa7c2b864bf08c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b53f9d4898344891ce'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a8c1fdc49f358dbe'}]",32.0,17408,bed,,,,,,,,,,,,,,,,,,,,235212198,235212198,,,,,,,,,,,,,,,,,,,,,bigwig,229590825.0,,,,,,,,,,,bigwig,229623481.0,bigwig,103070515.0,bigwig,229262220.0,bigwig,,,,,,,,,bigwig,32940287,1477390385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2016-10-25 10:13:21.556134,36650,14.0
,,,,2016-10-26 13:54:22.739650,slurm_multi,1477493666.0,0,6.0,main_w3_handler2,2739523,14180762,False,,8393551,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,,,,,,,no,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,5000,5000,reference-point,false,TSS,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b504b86c9e02e9158a""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b53068ce2db5ba1716'}, {'src': 'hda', 'id': 'bbd44e69cb8906b585f2e8c6371d1242'}]",32.0,26723,bed,,,,,,,,,,,,,,,,,,,,59231859,59231859,,,,,,,,,,,,,,,,,,,,,bigwig,50157611.0,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,bigwig,32940287,1477493580.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2016-10-26 14:54:32.340644,36650,86.0
,,,,2016-10-25 15:07:35.396688,slurm_multi,1477410770.0,0,6.0,main_w3_handler2,2862088,14170262,False,,8383089,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/main/files/017/494/dataset_17494598.dat""","""SC5314 A22""",0,,,scale-regions,,,650,1.0,200,200,yes,0,0,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5646cf9315da523b9""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b51bd9dc98021b8a44'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5410a31cde57f8b66'}]",32.0,21803,bed,,,,,,,,,,,,,,,,,,,,9012584,9012584,,,,,,,,,,,,,,,,,,,,,bigwig,9055161.0,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,bigwig,33824132,1477410758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2016-10-25 15:53:17.253128,77683,12.0
,,,,2016-10-25 17:57:12.341711,slurm_multi,1477419130.0,0,6.0,main_w4_handler2,2868393,14171810,False,,8384655,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,,,,,,,no,,,,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",1,1000,1000,reference-point,false,TSS,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5a6e037487687d98e""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b520a5d900348153e9'}]",32.0,6915,bed,,,,,,,,,,,,,,,,,,,,93892534,93892534,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,33878546,1477419116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2016-10-25 18:12:13.736015,88465,14.0
,,,,2016-10-26 11:58:40.748750,slurm_multi,1477484496.0,0,6.0,main_w4_handler2,2868393,14179595,False,,8392210,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,,,,,,,no,,,,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",1,1000,1000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5a6e037487687d98e""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5beefaf99381cd2c2'}]",32.0,6915,bed,,,,,,,,,,,,,,,,,,,,97666166,97666166,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,33878546,1477484472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2016-10-26 12:21:40.474642,88465,24.0
,,,,2016-10-26 11:49:50.105276,slurm_multi,1477483589.0,0,6.0,main_w4_handler2,2739523,14179496,False,,8392179,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,,,,,,,no,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,3000,3000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b59c02af2cd2d47fbc""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b53f9d4898344891ce'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52fe6dce1aec95c16'}]",32.0,16098,bed,,,,,,,,,,,,,,,,,,,,103070515,103070515,,,,,,,,,,,,,,,,,,,,,bigwig,115412938.0,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,bigwig,32940287,1477483571.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2016-10-26 12:06:32.186194,36650,18.0
,,,,2016-10-26 11:53:04.185392,slurm_multi,1477485440.0,0,6.0,main_w4_handler2,2739523,14179543,False,,8392307,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,,,,,,,no,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,3000,3000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b59c02af2cd2d47fbc""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b53068ce2db5ba1716'}, {'src': 'hda', 'id': 'bbd44e69cb8906b585f2e8c6371d1242'}]",32.0,16098,bed,,,,,,,,,,,,,,,,,,,,59231859,59231859,,,,,,,,,,,,,,,,,,,,,bigwig,50157611.0,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,bigwig,32940287,1477485416.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2016-10-26 12:37:23.581693,36650,24.0
,,,,2016-10-26 13:00:55.049348,slurm_multi,1477489489.0,0,6.0,main_w3_handler2,2408954,14180280,False,,8392875,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,2000,2000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5bb5d0963d6aa6404""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b569be2ad53327d158'}]",32.0,72011,bed,,,,,,,,,,,,,,,,,,,,120270037,120270037,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,33225411,1477489451.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2016-10-26 13:45:27.014178,65481,38.0
,,,,2016-10-26 13:37:34.657895,slurm_multi,1477492212.0,0,6.0,main_w4_handler2,2868393,14180615,False,,8393207,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",1,1000,1000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b526304027c0aec934""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56cd44200dad65687'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5dad60a9ddf1d4b84'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a37dbac0e66fd390'}]",32.0,150156,bed,,,,,,,,,,,,,,,,,,,,74988466,74988466,,,,,,,,,,,,,,,,,,,,,bigwig,99900531.0,,,,,,,,,,,bigwig,104821514.0,bigwig,,,,,,,,,,,,,bigwig,33878546,1477492137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2016-10-26 14:30:35.632884,88465,75.0
,,,,2016-10-26 14:35:30.369336,slurm_multi,1477495028.0,0,6.0,main_w4_handler2,2868393,14181047,False,,8393702,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",1,1000,1000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b526304027c0aec934""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56cd44200dad65687'}, {'src': 'hda', 'id': 'bbd44e69cb8906b56cd44200dad65687'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5dad60a9ddf1d4b84'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5dad60a9ddf1d4b84'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a37dbac0e66fd390'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a37dbac0e66fd390'}]",32.0,150156,bed,,,,,,,,,,,,,,,,,,,,74988466,74988466,,,,,,,,,,,,,,,,,,,,,bigwig,74988466.0,,,,,,,,,,,bigwig,99900531.0,bigwig,99900531.0,bigwig,104821514.0,bigwig,104821514.0,bigwig,,,,,,,bigwig,33878546,1477494970.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2016-10-26 15:17:11.232721,88465,58.0
,,,,2016-10-26 15:39:47.385871,slurm_multi,1477500161.0,0,6.0,main_w4_handler2,2739523,14181566,False,,8394612,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,,,,,,,no,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,5000,5000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5b2dd1ab2be81e50a""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e1fa7c2b864bf08c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a8c1fdc49f358dbe'}]",32.0,37190,bed,,,,,,,,,,,,,,,,,,,,229623481,229623481,,,,,,,,,,,,,,,,,,,,,bigwig,229262220.0,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,bigwig,32940287,1477500086.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2016-10-26 16:42:49.977410,36650,75.0
,,,,2016-10-26 15:45:43.937611,slurm_multi,1477500489.0,0,6.0,main_w4_handler2,2739523,14181633,False,,8394662,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,,,,,,,no,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,5000,5000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5b2dd1ab2be81e50a""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56c6366030b4bc495'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c86f5fc7d3c20c70'}]",32.0,37190,bed,,,,,,,,,,,,,,,,,,,,235212198,235212198,,,,,,,,,,,,,,,,,,,,,bigwig,229590825.0,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,bigwig,32940287,1477500446.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2016-10-26 16:48:11.380489,36650,43.0
,,,,2016-10-26 15:37:41.229295,slurm_multi,1477501096.0,0,6.0,main_w3_handler2,2739523,14181531,False,,8394746,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,,,,,,,no,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,5000,5000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5b2dd1ab2be81e50a""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b53068ce2db5ba1716'}, {'src': 'hda', 'id': 'bbd44e69cb8906b585f2e8c6371d1242'}]",32.0,37190,bed,,,,,,,,,,,,,,,,,,,,59231859,59231859,,,,,,,,,,,,,,,,,,,,,bigwig,50157611.0,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,bigwig,32940287,1477501046.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2016-10-26 16:58:33.733719,36650,50.0
,,,,2016-10-26 15:49:28.337372,slurm_multi,1477501519.0,0,6.0,main_w4_handler2,2739523,14181658,False,,8394818,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,,,,,,,no,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,5000,5000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5b2dd1ab2be81e50a""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b53f9d4898344891ce'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52fe6dce1aec95c16'}]",32.0,37190,bed,,,,,,,,,,,,,,,,,,,,103070515,103070515,,,,,,,,,,,,,,,,,,,,,bigwig,115412938.0,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,bigwig,32940287,1477501466.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2016-10-26 17:05:26.372393,36650,53.0
,,,,2016-10-26 18:46:40.920178,slurm_multi,1477511220.0,0,6.0,main_w3_handler2,2794530,14183159,False,,8395826,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,,,,,,,no,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,5000,5000,reference-point,false,TSS,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5468cabdcec8c6421""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b599227ae69c47e8e5'}]",32.0,1326679,bed,,,,,,,,,,,,,,,,,,,,573351364,573351364,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,33924799,1477510146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2016-10-26 19:47:15.241373,88612,1074.0
,,,,2016-10-26 19:53:09.549831,slurm_multi,1477514097.0,0,6.0,main_w4_handler2,2408954,14183538,False,,8396323,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",1,1000,1000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b51d58f18a5db84977""}]}}, {""__index__"": 1, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b54207ac75b18160ed""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d0c9ad7fbfc30f41'}]",32.0,379791,bed,518435.0,bed,,,,,,,,,,,,,,,,,,163801899,163801899,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,33225411,1477514000.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2016-10-26 20:34:59.968886,65481,97.0
,,,,2016-10-26 19:51:34.131753,slurm_multi,1477512979.0,0,6.0,main_w3_handler2,2408954,14183529,False,,8396208,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",1,1000,1000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b51d58f18a5db84977""}]}}, {""__index__"": 1, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b54207ac75b18160ed""}]}}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b514c7ec91d6e713b3'}]",32.0,379791,bed,518435.0,bed,,,,,,,,,,,,,,,,,,161628863,161628863,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,33225411,1477512859.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.5.0,2.3.5.0,,2016-10-26 20:16:25.282516,65481,120.0
