chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,fasta,fasta_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.fasta,parameters.fasta.values,parameters.fasta|__identifier__,parameters.input,parameters.input.values,parameters.name,parameters.split,parameters.strand,parameters.tab,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-02-02 14:35:09.292541,slurm_normal,1454423836.0,0,2918087538,fasta,,1.0,main_w2_handler1,2495761,11681474,False,,20866,bed,5934859.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23123969,,,23142894,,"""False""","""False""","""False""","""False""",32.0,,27239902,1454423724.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-02-02 14:37:21.554095,64737.0,112.0
,,2016-02-02 19:39:43.832184,slurm_normal,1454442055.0,0,254235640,fasta,,1.0,main_w2_handler0,1944527,11685286,False,,3749242,bed,5941111.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23149292,,,23149353,,"""True""","""False""","""False""","""False""",32.0,,28025322,1454442028.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-02-02 19:41:08.249468,338.0,27.0
,,2016-02-02 21:24:15.446632,slurm_normal,1454448546.0,0,3273481150,fasta,,1.0,main_w2_handler1,1944527,11686125,False,,7453993,bed,5942826.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23150530,,,23140956,,"""True""","""False""","""False""","""False""",32.0,,28025322,1454448279.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-02-02 21:29:09.458087,338.0,267.0
,,2015-12-21 18:21:20.408184,slurm_normal,1450722235.0,0,28776958,fasta,,1.0,main_w2_handler0,2545356,11293474,False,,108284926,bed,5569293.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/011/005/dataset_11005960.dat""","""Agam_P4""",22604697,,,22605214,,"""False""","""False""","""False""","""False""",32.0,,25371130,1450722194.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2015-12-21 18:24:06.307456,43673.0,41.0
,,2016-02-02 14:35:08.770617,slurm_normal,1454423994.0,0,2918087538,fasta,,1.0,main_w1_handler1,2495761,11681473,False,,20933,bed,5934861.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23123969,,,23142893,,"""False""","""False""","""False""","""False""",32.0,,27239902,1454423726.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-02-02 14:40:00.925597,64737.0,268.0
,,2016-02-02 15:02:31.386605,slurm_normal,1454425420.0,0,2918087538,fasta,,1.0,main_w1_handler2,2495761,11681758,False,,20699,bed,5935427.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23123969,,,23143404,,"""False""","""False""","""False""","""False""",32.0,,27239902,1454425384.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-02-02 15:03:48.780292,64737.0,36.0
,,2016-04-27 08:00:22.949086,slurm_normal,1461744041.0,0,4444903621,fasta,,1.0,main_w1_handler1,2683297,12639081,False,,65563,bed,6843575.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57161f22b338265c2'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ccb405b0299f350d'}]","""false""","""false""","""false""","""false""",32.0,,29539513,1461744038.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-04-27 08:00:44.236194,76422.0,3.0
,,2015-12-22 12:01:55.898403,slurm_normal,1450785801.0,0,335888,fasta,,1.0,main_w1_handler1,2546050,11306564,False,,1462,bed,5584407.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22621483,,,22621525,,"""False""","""False""","""False""","""False""",32.0,,26953722,1450785777.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2015-12-22 12:03:26.914118,,24.0
21.0,len,2015-12-23 22:35:39.996221,slurm_normal,1450910186.0,0,60123692,fasta,,1.0,main_w2_handler1,1134280,11320062,False,,18296184,gff3,5597809.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/009/487/dataset_9487395.dat""","""?""",22640359,,,22640349,,"""False""","""True""","""True""","""False""",32.0,,26803865,1450910177.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2015-12-23 22:36:29.341953,26473.0,9.0
,,2016-03-11 07:53:50.547311,slurm_normal,1457682884.0,0,4618137301,fasta,,1.0,main_w1_handler2,2480912,12103493,False,,7225,gff3,6327554.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23156780,,,23791022,,"""False""","""False""","""False""","""False""",32.0,,28183578,1457682876.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-11 07:54:47.567930,71005.0,8.0
,,2016-03-11 07:46:59.067585,slurm_normal,1457682467.0,0,4618137301,fasta,,1.0,main_w1_handler2,2480912,12103436,False,,23866376,gff3,6327516.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23156780,,,23790474,,"""True""","""False""","""False""","""False""",32.0,,28183578,1457682436.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-11 07:47:51.681156,71005.0,31.0
,,2016-03-11 07:53:49.641526,slurm_normal,1457682864.0,0,4618137301,fasta,,1.0,main_w1_handler2,2480912,12103491,False,,7136,gff3,6327551.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23156780,,,23791020,,"""False""","""False""","""False""","""False""",32.0,,28183578,1457682856.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-11 07:54:27.119754,71005.0,8.0
,,2016-03-11 07:50:35.696535,slurm_normal,1457682675.0,0,4618137301,fasta,,1.0,main_w2_handler1,2480912,12103439,False,,23866376,gff3,6327521.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23156780,,,23790474,,"""False""","""False""","""False""","""False""",32.0,,28183578,1457682661.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-11 07:51:18.051630,71005.0,14.0
,,2016-03-11 07:53:50.873300,slurm_normal,1457682859.0,0,4618137301,fasta,,1.0,main_w2_handler0,2480912,12103494,False,,11480,gff3,6327548.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23156780,,,23791023,,"""False""","""False""","""False""","""False""",32.0,,28183578,1457682849.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-11 07:54:21.802030,71005.0,10.0
,,2016-03-11 07:53:50.228248,slurm_normal,1457682861.0,0,4618137301,fasta,,1.0,main_w2_handler1,2480912,12103492,False,,6996,gff3,6327549.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23156780,,,23791021,,"""False""","""False""","""False""","""False""",32.0,,28183578,1457682849.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-11 07:54:24.293628,71005.0,12.0
,,2016-03-11 07:53:51.170804,slurm_normal,1457682893.0,0,4618137301,fasta,,1.0,main_w1_handler0,2480912,12103495,False,,285007,gff3,6327552.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23156780,,,23791024,,"""False""","""False""","""False""","""False""",32.0,,28183578,1457682865.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-11 07:54:55.925053,71005.0,28.0
,,2015-12-30 12:50:26.621894,slurm_normal,1451479899.0,0,101951,fasta,,1.0,main_w2_handler1,2491970,11348746,False,,150161,bed,5622268.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22687444,,,22687456,,"""False""","""False""","""False""","""False""",32.0,,27052743,1451479894.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2015-12-30 12:51:42.034249,72427.0,5.0
,,2015-12-30 12:43:06.334188,slurm_normal,1451479496.0,0,3199905909,fasta,,1.0,main_w1_handler1,2491970,11348737,False,,150163,bed,5622258.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22687431,,,22687443,,"""False""","""False""","""False""","""False""",32.0,,27052743,1451479467.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2015-12-30 12:45:02.924123,72427.0,29.0
,,2015-12-30 12:57:47.786509,slurm_normal,1451480374.0,0,3199905909,fasta,,1.0,main_w2_handler1,2491970,11348752,False,,61777,bed,5622281.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22687431,,,22687468,,"""False""","""False""","""False""","""False""",32.0,,27052743,1451480356.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2015-12-30 12:59:37.517223,72427.0,18.0
,,2015-12-30 13:14:20.415636,slurm_normal,1451481333.0,0,3199905909,fasta,,1.0,main_w1_handler0,2491970,11348771,False,,150161,bed,5622320.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22687431,,,22687456,,"""False""","""False""","""False""","""False""",32.0,,27052743,1451481308.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2015-12-30 13:15:34.690088,72427.0,25.0
,,2016-02-04 14:01:15.037229,slurm_normal,1454594505.0,0,4699745,fasta,,1.0,main_w2_handler0,2588520,11710418,False,,0,bed,5968307.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",23185876,,,23185886,,"""True""","""True""","""True""","""True""",32.0,,28070259,1454594500.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-02-04 14:01:51.630203,76618.0,5.0
,,2016-02-04 13:54:15.529523,slurm_normal,1454594102.0,0,4699745,fasta,,1.0,main_w1_handler0,2588520,11710375,False,,0,bed,5968270.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",23185876,,,23185886,,"""True""","""False""","""False""","""True""",32.0,,28070259,1454594095.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-02-04 13:55:05.238241,76618.0,7.0
,,2016-03-11 10:52:41.366593,slurm_normal,1457693593.0,0,9814,fasta,,1.0,main_w1_handler1,2628750,12105105,False,,2669,gtf,6329014.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23785226,,,23792702,,"""False""","""False""","""False""","""False""",32.0,,28040070,1457693585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-11 10:53:16.661061,58582.0,8.0
,,2016-01-05 18:19:35.531381,slurm_normal,1452018032.0,0,115049,fasta,,1.0,main_w1_handler1,2556087,11385755,False,,2752,bed,5654051.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22749692,,,22749566,,"""False""","""False""","""False""","""False""",32.0,,26631416,1452018026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-01-05 18:20:34.671362,,6.0
,,2016-01-05 18:22:01.456106,slurm_normal,1452018175.0,0,115049,fasta,,1.0,main_w2_handler0,2556087,11385816,False,,3952,gff,5654089.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22749692,,,22749542,,"""False""","""False""","""False""","""False""",32.0,,26631416,1452018170.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-01-05 18:23:00.608884,,5.0
,,2016-02-06 12:38:13.639062,slurm_normal,1454762342.0,0,3271746688,fasta,,1.0,main_w2_handler0,2588520,11728001,False,,614295,bed,5984707.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23212842,,,23212120,,"""True""","""False""","""False""","""True""",32.0,,28070259,1454762315.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-02-06 12:39:07.177998,76618.0,27.0
,,2016-02-06 13:00:27.258514,slurm_normal,1454763679.0,0,3271746688,fasta,,1.0,main_w1_handler2,2588520,11728058,False,,614295,bed,5984768.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23212889,,,23212120,,"""False""","""False""","""False""","""False""",32.0,,28070259,1454763649.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-02-06 13:01:22.381896,76618.0,30.0
,,2016-02-06 13:05:16.314083,slurm_normal,1454763937.0,0,3271746688,fasta,,1.0,main_w1_handler1,2588520,11728088,False,,614295,bed,5984778.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23212889,,,23212120,,"""False""","""False""","""False""","""False""",32.0,,28070259,1454763934.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-02-06 13:05:39.010622,76618.0,3.0
,,2016-01-08 22:09:13.386784,slurm_normal,1452291042.0,0,3199905909,fasta,,1.0,main_w1_handler2,2560124,11426150,False,,260624,bed,5689596.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22804260,,,22804137,,"""False""","""False""","""False""","""False""",32.0,,27239902,1452290984.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-01-08 22:10:47.174888,64737.0,58.0
,,2016-01-08 22:30:56.974356,slurm_normal,1452292313.0,0,3199905909,fasta,,1.0,main_w2_handler0,2560124,11426259,False,,48863,bed,5689971.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22804260,,,22804453,,"""False""","""False""","""False""","""False""",32.0,,27239902,1452292286.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-01-08 22:31:57.570385,64737.0,27.0
,,2016-01-08 22:52:33.834357,slurm_normal,1452293650.0,0,3199905909,fasta,,1.0,main_w2_handler1,2560124,11426526,False,,47404,bed,5690372.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22804260,,,22805129,,"""False""","""False""","""False""","""False""",32.0,,27239902,1452293573.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-01-08 22:54:14.807502,64737.0,77.0
69326.0,len,2016-01-11 12:47:46.354824,slurm_normal,1452516498.0,0,74446956,fasta,,1.0,main_w1_handler1,2413488,11458548,False,,2943190,bed,5722050.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/013/892/dataset_13892599.dat""","""B04""",20833246,,,21679932,,"""False""","""False""","""True""","""False""",32.0,,26049007,1452516486.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-01-11 12:48:20.679762,67002.0,12.0
,,2016-01-11 12:59:38.157646,slurm_normal,1452517208.0,0,12359852,fasta,,1.0,main_w1_handler0,2303320,11458636,False,,328371,bed,5722308.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20162829,,,20162828,,"""True""","""False""","""False""","""False""",32.0,,27329492,1452517202.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-01-11 13:00:15.618738,63862.0,6.0
,,2016-01-13 10:28:31.253937,slurm_normal,1452680960.0,0,3199905909,fasta,,1.0,main_w1_handler0,2491970,11489893,False,,7142,bed,5754627.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22687431,,,22880119,,"""False""","""False""","""False""","""False""",32.0,,27400131,1452680945.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-01-13 10:29:24.292167,72427.0,15.0
,,2016-02-08 16:38:13.764565,slurm_normal,1454949728.0,0,3199905909,fasta,,1.0,main_w1_handler1,2491970,11751086,False,,150161,bed,6005494.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22687431,,,22687456,,"""False""","""False""","""False""","""False""",32.0,,27400131,1454949518.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-02-08 16:42:12.624461,72427.0,210.0
,,2016-02-08 16:47:41.169753,slurm_normal,1454950168.0,0,3199905909,fasta,,1.0,main_w1_handler1,2491970,11751122,False,,61777,bed,6005590.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22687431,,,22687468,,"""False""","""False""","""False""","""False""",32.0,,27400131,1454950088.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-02-08 16:49:33.605785,72427.0,80.0
,,2016-02-08 16:48:39.926893,slurm_normal,1454950225.0,0,3199905909,fasta,,1.0,main_w2_handler0,2491970,11751125,False,,118014,bed,6005595.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22687431,,,22687042,,"""False""","""False""","""False""","""False""",32.0,,27400131,1454950140.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-02-08 16:50:30.512735,72427.0,85.0
,,2016-02-08 16:49:20.520414,slurm_normal,1454950280.0,0,3199905909,fasta,,1.0,main_w2_handler0,2491970,11751130,False,,49459,bed,6005617.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22687431,,,22687043,,"""False""","""False""","""False""","""False""",32.0,,27400131,1454950243.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-02-08 16:51:36.932118,72427.0,37.0
,,2016-02-08 16:49:02.933212,slurm_normal,1454950246.0,0,3199905909,fasta,,1.0,main_w2_handler1,2491970,11751128,False,,45879,bed,6005606.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22687431,,,22686939,,"""False""","""False""","""False""","""False""",32.0,,27400131,1454950186.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-02-08 16:51:09.157548,72427.0,60.0
,,2016-02-08 16:48:08.021087,slurm_normal,1454950228.0,0,3199905909,fasta,,1.0,main_w1_handler0,2491970,11751123,False,,252856,bed,6005591.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22687431,,,22686940,,"""False""","""False""","""False""","""False""",32.0,,27400131,1454950109.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-02-08 16:50:31.996139,72427.0,119.0
,,2016-01-13 10:58:21.958623,slurm_normal,1452682733.0,0,3199905909,fasta,,1.0,main_w2_handler1,2491970,11490012,False,,7122,bed,5754957.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22687431,,,22880544,,"""False""","""False""","""False""","""False""",32.0,,27400131,1452682720.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-01-13 10:58:56.195283,72427.0,13.0
,,2016-01-13 12:56:46.654840,slurm_normal,1452689840.0,0,12359852,fasta,,1.0,main_w1_handler1,2303320,11490900,False,,328371,bed,5756250.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20162829,,,20162828,,"""True""","""False""","""True""","""False""",32.0,,27329492,1452689825.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-01-13 12:57:25.040250,63862.0,15.0
,,2016-01-13 15:52:50.155625,slurm_normal,1452700431.0,0,3199905909,fasta,,1.0,main_w1_handler0,2491970,11492208,False,,7114,bed,5758133.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22687431,,,22883810,,"""False""","""False""","""False""","""False""",32.0,,27400131,1452700393.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-01-13 15:53:55.399220,72427.0,38.0
,,2016-01-13 16:10:41.046770,slurm_normal,1452701474.0,0,3199905909,fasta,,1.0,main_w2_handler1,2491970,11492390,False,,7114,bed,5758352.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22687431,,,22884030,,"""False""","""False""","""False""","""False""",32.0,,27400131,1452701459.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-01-13 16:11:20.576593,72427.0,15.0
,,2016-01-13 16:11:23.632476,slurm_normal,1452701528.0,0,3199905909,fasta,,1.0,main_w1_handler2,2491970,11492404,False,,7143,bed,5758368.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22687431,,,22884026,,"""False""","""False""","""False""","""False""",32.0,,27400131,1452701521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-01-13 16:12:19.165925,72427.0,7.0
,,2016-01-13 16:28:03.380206,slurm_normal,1452702528.0,0,3199905909,fasta,,1.0,main_w1_handler0,2491970,11492661,False,,7135,bed,5758595.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22687431,,,22884248,,"""False""","""False""","""False""","""False""",32.0,,27400131,1452702513.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-01-13 16:28:55.074656,72427.0,15.0
,,2016-01-16 12:43:16.903911,slurm_normal,1452948247.0,0,335716352,fasta,,1.0,main_w2_handler0,2535329,11524079,False,,259141,bed,5792400.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",22910166,,,22927516,,"""False""","""False""","""False""","""False""",32.0,,27446208,1452948219.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-01-16 12:44:09.221220,75169.0,28.0
,,2016-03-11 21:00:53.961650,slurm_normal,1457730102.0,0,3199905909,fasta,,1.0,main_w1_handler1,2626384,12110498,False,,3985,bed,6333956.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23765223,,,23803082,,"""True""","""False""","""False""","""False""",32.0,,28884603,1457730095.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-03-11 21:01:45.557053,74845.0,7.0
,,2016-02-10 08:59:20.153425,slurm_normal,1455094788.0,0,19942,fasta,,1.0,main_w1_handler1,2573814,11770378,False,,20138,bed,6025377.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",23267389,,,23266805,,"""False""","""False""","""False""","""False""",32.0,,28246371,1455094784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-02-10 08:59:53.968010,66618.0,4.0
,,2016-02-09 23:01:29.861558,slurm_normal,1455059164.0,0,28578790,fasta,,1.0,main_w2_handler0,2419718,11767609,False,,1172435898,vcf,6023413.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",23244188,,,23179521,,"""False""","""False""","""False""","""False""",32.0,,28045571,1455059036.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-02-09 23:06:11.398141,62983.0,128.0
,,2016-02-10 09:06:12.597226,slurm_normal,1455095205.0,0,19918,fasta,,1.0,main_w1_handler1,2573814,11771091,False,,20138,bed,6025473.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",23268474,,,23266805,,"""False""","""False""","""False""","""False""",32.0,,28246371,1455095199.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-02-10 09:06:53.159289,66618.0,6.0
,,2016-02-10 09:09:35.632490,slurm_normal,1455095404.0,0,146261227,fasta,,1.0,main_w1_handler2,2573814,11771221,False,,20138,bed,6025528.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",23266753,,,23266805,,"""False""","""False""","""False""","""False""",32.0,,28246371,1455095399.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.22.0,2.22.0,,2016-02-10 09:10:06.041926,66618.0,5.0
