create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.infile,parameters.infile.values,parameters.infile|__identifier__,parameters.maxuniquesize,parameters.minuniquesize,parameters.sizein,parameters.sizeout,parameters.strand,parameters.topn,parameters.uc,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-06-20 07:42:56.709294,slurm_normal,1466408625.0,0,,1.0,main_w1_handler0,2717090,13207659,False,373354330,fasta,,7392074.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57395206908937f1c'}]",,"""""","""""","""false""","""false""","""plus""","""""","""false""",32.0,,30415123.0,1466408592.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_dereplication/1.9.7.0,1.9.7.0,,2016-06-20 07:43:47.430410,51794.0,33.0
2016-06-20 07:42:55.862322,slurm_normal,1466408662.0,0,,1.0,main_w2_handler0,2717090,13207657,False,510100747,fasta,,7392072.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58c383551745a73b2'}]",,"""""","""""","""false""","""false""","""plus""","""""","""false""",32.0,,30415123.0,1466408585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_dereplication/1.9.7.0,1.9.7.0,,2016-06-20 07:44:24.685237,51794.0,77.0
2017-04-07 21:18:01.170488,slurm_normal,1491599914.0,0,,1.0,main_w3_handler0,3062439,15526781,False,15660232,fasta,,9653524.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29126923}]","""Pear on data 82 and data 81: Assembled reads""","""""","""""","""false""","""true""","""plus""","""""","""false""",32.0,,37167771.0,1491599907.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_dereplication/1.9.7.0,1.9.7.0,,2017-04-07 21:18:35.740709,76210.0,7.0
2017-04-07 21:17:35.713644,slurm_normal,1491599969.0,0,,1.0,main_w3_handler1,3062439,15526731,False,8223181,fasta,,9653548.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29126820}]","""Pear on data 180 and data 179: Assembled reads""","""""","""""","""false""","""true""","""plus""","""""","""false""",32.0,,37167771.0,1491599964.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_dereplication/1.9.7.0,1.9.7.0,,2017-04-07 21:19:31.448248,76210.0,5.0
2017-04-07 21:17:38.953322,slurm_normal,1491599960.0,0,,1.0,main_w3_handler1,3062439,15526737,False,26361797,fasta,,9653543.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29126832}]","""Pear on data 168 and data 167: Assembled reads""","""""","""""","""false""","""true""","""plus""","""""","""false""",32.0,,37167771.0,1491599953.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_dereplication/1.9.7.0,1.9.7.0,,2017-04-07 21:19:21.177839,76210.0,7.0
2017-04-07 21:17:35.321580,slurm_normal,1491599963.0,0,,1.0,main_w3_handler1,3062439,15526730,False,7798762,fasta,,9653542.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29126818}]","""Pear on data 182 and data 181: Assembled reads""","""""","""""","""false""","""true""","""plus""","""""","""false""",32.0,,37167771.0,1491599953.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_dereplication/1.9.7.0,1.9.7.0,,2017-04-07 21:19:24.571692,76210.0,10.0
2017-04-07 21:17:51.294198,slurm_normal,1491600020.0,0,,1.0,main_w3_handler1,3062439,15526756,False,18943929,fasta,,9653572.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29126871}]","""Pear on data 130 and data 129: Assembled reads""","""""","""""","""false""","""true""","""plus""","""""","""false""",32.0,,37167771.0,1491600013.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_dereplication/1.9.7.0,1.9.7.0,,2017-04-07 21:20:22.632454,76210.0,7.0
2017-04-07 21:17:46.346683,slurm_normal,1491599991.0,0,,1.0,main_w3_handler1,3062439,15526749,False,9240813,fasta,,9653561.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29126857}]","""Pear on data 144 and data 143: Assembled reads""","""""","""""","""false""","""true""","""plus""","""""","""false""",32.0,,37167771.0,1491599987.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_dereplication/1.9.7.0,1.9.7.0,,2017-04-07 21:19:52.973609,76210.0,4.0
2017-04-07 21:18:07.925909,slurm_normal,1491600079.0,0,,1.0,main_w3_handler1,3062439,15526795,False,17247187,fasta,,9653592.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29126952}]","""Pear on data 54 and data 53: Assembled reads""","""""","""""","""false""","""true""","""plus""","""""","""false""",32.0,,37167771.0,1491600070.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_dereplication/1.9.7.0,1.9.7.0,,2017-04-07 21:21:22.585227,76210.0,9.0
2017-04-07 21:17:56.526504,slurm_normal,1491600050.0,0,,1.0,main_w3_handler1,3062439,15526768,False,21103474,fasta,,9653580.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29126896}]","""Pear on data 106 and data 105: Assembled reads""","""""","""""","""false""","""true""","""plus""","""""","""false""",32.0,,37167771.0,1491600040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_dereplication/1.9.7.0,1.9.7.0,,2017-04-07 21:20:52.239611,76210.0,10.0
2017-04-07 21:18:03.364695,slurm_normal,1491600066.0,0,,1.0,main_w3_handler1,3062439,15526787,False,33183699,fasta,,9653588.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29126935}]","""Pear on data 70 and data 69: Assembled reads""","""""","""""","""false""","""true""","""plus""","""""","""false""",32.0,,37167771.0,1491600060.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_dereplication/1.9.7.0,1.9.7.0,,2017-04-07 21:21:08.595942,76210.0,6.0
2017-04-07 21:18:14.663300,slurm_normal,1491600087.0,0,,1.0,main_w3_handler1,3062439,15526812,False,20006594,fasta,,9653598.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29126987}]","""Pear on data 20 and data 19: Assembled reads""","""""","""""","""false""","""true""","""plus""","""""","""false""",32.0,,37167771.0,1491600081.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_dereplication/1.9.7.0,1.9.7.0,,2017-04-07 21:21:28.971398,76210.0,6.0
