bamFile1,bamFile1_filetype,bamFile2,bamFile2_filetype,blackListFileName,blackListFileName1,blackListFileName1_filetype,blackListFileName_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.advancedOpt.__current_case__,parameters.advancedOpt.blackListFileName.values,parameters.advancedOpt.centerReads,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.doExtendCustom.extendReadsValue,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.ignoreForNormalization,parameters.advancedOpt.maxFragmentLength,parameters.advancedOpt.minFragmentLength,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipNAs,parameters.advancedOpt.smoothLength,parameters.bamFile1.values,parameters.bamFile2.values,parameters.binSize,parameters.chromInfo,parameters.comparison.__current_case__,parameters.comparison.normalization.__current_case__,parameters.comparison.normalization.effectiveGenomeSize.__current_case__,parameters.comparison.normalization.effectiveGenomeSize.effectiveGenomeSize,parameters.comparison.normalization.effectiveGenomeSize.effectiveGenomeSize_opt,parameters.comparison.normalization.type,parameters.comparison.pseudocount,parameters.comparison.type,parameters.dbkey,parameters.outFileFormat,parameters.region,parameters.scaling.__current_case__,parameters.scaling.method,parameters.scaling.numberOfSamples,parameters.scaling.sampleLength,parameters.scaling.scaleFactor1,parameters.scaling.scaleFactor2,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2524191668,bam,226283889,bam,,,,,,,2017-03-19 19:51:11.586877,slurm_multi,1489977485.0,0,6.0,main_w3_handler2,3031565,15337505,False,,9478886,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28827949}]","[{'src': 'hda', 'id': 28799594}]","""50""","""/galaxy-repl/localdata/chrom/hg19.len""",0,,,,,,1.0,log2,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,36703749,1489976673.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.6.0,2.3.6.0,,2017-03-20 02:38:08.264183,102046,812.0
1135346739,bam,312900346,bam,,,,,,,2017-03-19 19:49:02.087236,slurm_multi,1489980812.0,0,6.0,main_w4_handler2,3031565,15337496,False,,9479047,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28799592}]","[{'src': 'hda', 'id': 28799600}]","""50""","""/galaxy-repl/localdata/chrom/hg19.len""",0,,,,,,1.0,log2,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,36703749,1489980120.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.6.0,2.3.6.0,,2017-03-20 03:33:36.247578,102046,692.0
2360052005,bam,226283889,bam,,,,,,,2017-03-19 19:51:12.140110,slurm_multi,1489982003.0,0,6.0,main_w3_handler2,3031565,15337506,False,,9479127,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28827950}]","[{'src': 'hda', 'id': 28799594}]","""50""","""/galaxy-repl/localdata/chrom/hg19.len""",0,,,,,,1.0,log2,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,36703749,1489981213.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.6.0,2.3.6.0,,2017-03-20 03:53:24.546738,102046,790.0
1228632520,bam,312900346,bam,,,,,,,2017-03-19 19:49:02.595758,slurm_multi,1489982926.0,0,6.0,main_w4_handler2,3031565,15337497,False,,9479176,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28827874}]","[{'src': 'hda', 'id': 28799600}]","""50""","""/galaxy-repl/localdata/chrom/hg19.len""",0,,,,,,1.0,log2,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,36703749,1489982308.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.6.0,2.3.6.0,,2017-03-20 04:08:47.408406,102046,618.0
655536769,bam,223555536,bam,,,,,,,2017-03-19 19:53:29.456004,slurm_multi,1489984194.0,0,6.0,main_w4_handler2,3031565,15337511,False,,9479232,slurm,,132111800.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28799596}]","[{'src': 'hda', 'id': 28827924}]","""50""","""/galaxy-repl/localdata/chrom/hg19.len""",0,,,,,,1.0,log2,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,36703749,1489983723.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.6.0,2.3.6.0,,2017-03-20 04:29:59.356511,102046,471.0
1394545089,bam,223555536,bam,,,,,,,2017-03-19 19:53:30.283952,slurm_multi,1489985758.0,0,6.0,main_w4_handler2,3031565,15337512,False,,9479291,slurm,,132111800.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28799598}]","[{'src': 'hda', 'id': 28827924}]","""50""","""/galaxy-repl/localdata/chrom/hg19.len""",0,,,,,,1.0,log2,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,36703749,1489985093.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.6.0,2.3.6.0,,2017-03-20 04:55:59.829185,102046,665.0
1019604387,bam,223555536,bam,,,,,,,2017-03-19 19:53:30.860474,slurm_multi,1489986879.0,0,6.0,main_w4_handler2,3031565,15337513,False,,9479401,slurm,,132111800.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28827939}]","[{'src': 'hda', 'id': 28827924}]","""50""","""/galaxy-repl/localdata/chrom/?.len""",0,,,,,,1.0,log2,"""?""","""bigwig""","""""",1,readCount,,,,,32.0,,36703749,1489986317.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.6.0,2.3.6.0,,2017-03-20 05:14:40.180789,102046,562.0
2398383334,bam,655798342,bam,,,,,,,2017-03-20 06:28:44.201018,slurm_multi,1489993291.0,0,6.0,main_w3_handler2,3031565,15340228,False,,9479865,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28827940}]","[{'src': 'hda', 'id': 28799578}]","""50""","""/galaxy-repl/localdata/chrom/hg19.len""",0,,,,,,1.0,log2,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,36703749,1489992402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.6.0,2.3.6.0,,2017-03-20 07:01:32.835062,102046,889.0
131476754,bam,54841856,bam,,,,,,,2017-01-11 03:54:35.745471,slurm_multi,1484107271.0,0,6.0,main_w4_handler2,2952435,14736692,False,,8901945,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 27886059}]","[{'src': 'hda', 'id': 27886021}]","""50""","""/galaxy-repl/localdata/chrom/rn5.len""",0,,,,,,1.0,log2,"""rn5""","""bigwig""","""""",1,readCount,,,,,32.0,,35285367,1484107077.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.6.0,2.3.6.0,,2017-01-11 04:01:12.890593,21164,194.0
951356549,bam,1320959708,bam,,,,,,,2017-01-11 10:41:03.505129,slurm_multi,1484132606.0,0,6.0,main_w3_handler2,2935199,14738715,False,,8903722,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 27693652}]","[{'src': 'hda', 'id': 27692981}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""",0,,,,,,1.0,log2,"""mm9""","""bigwig""","""""",1,readCount,,,,,32.0,,35052767,1484131937.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.6.0,2.3.6.0,,2017-01-11 11:03:28.019480,92028,669.0
146163784,bam,203673131,bam,,,,,,,2017-03-20 14:58:51.039064,slurm_multi,1490023159.0,0,6.0,main_w3_handler2,2953206,15344081,False,,9483399,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 27898430}]","[{'src': 'hda', 'id': 27898433}]","""50""","""/galaxy-repl/localdata/chrom/ce10.len""",1,,,,,,1.0,ratio,"""ce10""","""bedgraph""","""""",1,readCount,,,,,32.0,,35410351,1490023112.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.6.0,2.3.6.0,,2017-03-20 15:19:21.021663,83591,47.0
102279628,bam,204667327,bam,,,,,,,2017-03-20 15:00:04.860022,slurm_multi,1490023715.0,0,6.0,main_w3_handler2,2953206,15344094,False,,9483491,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 27898435}]","[{'src': 'hda', 'id': 27898441}]","""50""","""/galaxy-repl/localdata/chrom/ce10.len""",1,,,,,,1.0,ratio,"""ce10""","""bedgraph""","""""",1,readCount,,,,,32.0,,35410351,1490023678.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.6.0,2.3.6.0,,2017-03-20 15:28:37.636388,83591,37.0
1842951844,bam,2816392922,bam,,,,,,,2017-01-11 15:25:45.221335,slurm_multi,1484149332.0,0,6.0,main_w3_handler2,2804823,14740789,False,,8905702,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 26298322}]","[{'src': 'hda', 'id': 26298323}]","""50""","""/galaxy-repl/localdata/chrom/hg19.len""",0,,,,,,1.0,log2,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,35319895,1484148484.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.6.0,2.3.6.0,,2017-01-11 15:42:14.086785,89184,848.0
2576969073,bam,2561742644,bam,,,,,,,2017-01-11 17:33:19.644474,slurm_multi,1484158439.0,0,6.0,main_w3_handler2,2952275,14742059,False,,8906852,slurm,,132111800.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 27891964}]","[{'src': 'hda', 'id': 27891966}]","""50""","""/galaxy-repl/localdata/chrom/hg19.len""",0,,,,,,1.0,log2,"""hg19""","""bigwig""","""""",1,readCount,,,,,32.0,,35304715,1484156168.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.6.0,2.3.6.0,,2017-01-11 18:14:01.736278,97896,2271.0
741028861,bam,5315960127,bam,,,,,,,2017-01-11 19:09:28.918679,slurm_multi,1484163702.0,0,6.0,main_w4_handler2,2953153,14742756,False,,8907575,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 27895458}]","[{'src': 'hda', 'id': 27895545}]","""50""","""/galaxy-repl/localdata/chrom/mm10.len""",0,,,,,,1.0,log2,"""mm10""","""bigwig""","""""",1,readCount,,,,,32.0,,35323019,1484162327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.6.0,2.3.6.0,,2017-01-11 19:41:44.425635,93923,1375.0
2510252392,bam,3250396589,bam,,,,,,,2016-10-31 20:30:57.815423,slurm_multi,1477949599.0,0,6.0,main_w4_handler2,2870502,14220495,False,,8430771,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b501e3a227846c7adc'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b521532f163640813c'}]","""20""","""/galaxy-repl/localdata/chrom/mm10.len""",0,,,,,,1.0,log2,"""mm10""","""bigwig""","""""",1,readCount,,,,,32.0,,32967396,1477947896.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.6.0,2.3.6.0,,2016-10-31 21:33:22.859745,8264,1703.0
5546819,bam,2889738,bam,,,,,,,2016-10-31 09:44:59.936758,slurm_multi,1477907258.0,0,6.0,main_w4_handler2,2171143,14214130,False,,8424758,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54a539e184f30f635'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b59ec4085259a9a8ae'}]","""50""","""/galaxy-repl/localdata/chrom/?.len""",0,,,,,,1.0,log2,"""?""","""bedgraph""","""""",1,readCount,,,,,32.0,,33872238,1477907236.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.6.0,2.3.6.0,,2016-10-31 09:47:41.047619,53042,22.0
3071266105,bam,1255039604,bam,,,,,,,2017-01-12 04:00:59.970462,slurm_multi,1484194479.0,0,6.0,main_w4_handler2,2094269,14745961,False,,8910492,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 27762205}]","[{'src': 'hda', 'id': 27762209}]","""50""","""/galaxy-repl/localdata/chrom/mm10.len""",0,,,,,,1.0,log2,"""mm10""","""bigwig""","""""",1,readCount,,,,,32.0,,35160072,1484194063.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.6.0,2.3.6.0,,2017-01-12 04:14:41.186002,47785,416.0
2793823569,bam,2785074208,bam,,,,,,,2017-01-12 04:01:44.367705,slurm_multi,1484195396.0,0,6.0,main_w4_handler2,2094269,14745962,False,,8910522,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 27762203}]","[{'src': 'hda', 'id': 27762204}]","""50""","""/galaxy-repl/localdata/chrom/mm10.len""",0,,,,,,1.0,log2,"""mm10""","""bigwig""","""""",1,readCount,,,,,32.0,,35160072,1484194656.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.6.0,2.3.6.0,,2017-01-12 04:29:58.341387,47785,740.0
120169920,bam,204667327,bam,,,,,,,2017-03-20 14:59:21.649422,slurm_multi,1490032510.0,0,6.0,main_w4_handler2,2953206,15344086,False,,9485418,slurm,,132111800.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 27898434}]","[{'src': 'hda', 'id': 27898441}]","""50""","""/galaxy-repl/localdata/chrom/ce10.len""",1,,,,,,1.0,ratio,"""ce10""","""bedgraph""","""""",1,readCount,,,,,32.0,,35410351,1490032456.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.6.0,2.3.6.0,,2017-03-20 17:55:12.394054,83591,54.0
9918531422,bam,9358741612,bam,,,,,,,2016-11-01 17:26:56.816277,slurm_multi,1478023075.0,0,6.0,main_w4_handler2,2868888,14226483,False,,8436445,slurm,,132111800.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c1e96c7bff449a76'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b549aecec76f63a101'}]","""50""","""/galaxy-repl/localdata/chrom/mm10.len""",0,,,,,,1.0,log2,"""mm10""","""bigwig""","""""",0,SES,100000,1000,,,32.0,,33949929,1478021375.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.6.0,2.3.6.0,,2016-11-01 17:57:58.609677,92562,1700.0
6777691014,bam,5507056755,bam,,,,,,,2017-01-12 13:08:46.469706,slurm_multi,1484228333.0,0,6.0,main_w4_handler2,2565322,14748684,False,,8913294,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 27902634}]","[{'src': 'hda', 'id': 27904416}]","""50""","""/galaxy-repl/localdata/chrom/mm10.len""",0,,,,,,1.0,log2,"""mm10""","""bigwig""","""""",1,readCount,,,,,32.0,,35340931,1484226662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.6.0,2.3.6.0,,2017-01-12 13:38:55.795056,40410,1671.0
7462727980,bam,9358741612,bam,,,,,,,2016-11-01 17:28:00.235955,slurm_multi,1478024763.0,0,6.0,main_w3_handler2,2868888,14226488,False,,8436667,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57120d77448517f60'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b549aecec76f63a101'}]","""50""","""/galaxy-repl/localdata/chrom/mm10.len""",0,,,,,,1.0,log2,"""mm10""","""bigwig""","""""",0,SES,100000,1000,,,32.0,,33949929,1478023307.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.6.0,2.3.6.0,,2016-11-01 18:26:05.434935,92562,1456.0
10387079429,bam,21699162261,bam,,,,,,,2016-11-01 20:08:54.847455,slurm_multi,1478034473.0,0,6.0,main_w3_handler2,2868888,14227558,False,,8437489,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b259267a12c178cf'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b588712228e1ef0cce'}]","""50""","""/galaxy-repl/localdata/chrom/mm10.len""",0,,,,,,1.0,log2,"""mm10""","""bigwig""","""""",0,SES,100000,1000,,,32.0,,33949929,1478031177.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.3.6.0,2.3.6.0,,2016-11-01 21:07:55.165752,92562,3296.0
