chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.clipping_action,parameters.clipping_attribute,parameters.dbkey,parameters.include_non_pf_reads,parameters.include_non_primary_alignments,parameters.inputFile,parameters.inputFile.values,parameters.interleave,parameters.output_per_rg,parameters.re_reverse,parameters.read1_max_bases_to_write,parameters.read1_trim,parameters.read2_max_bases_to_write,parameters.read2_trim,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-04-22 12:11:53.823801,slurm_normal_16gb,1429704746.0,0,,1.0,main_w1_handler1,2269769,9298928,False,,216205,bam,3615332.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""null""","""null""","""hg38""","""False""","""False""",19416528,,"""True""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21448783,1429704742.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-04-22 12:12:37.240165,56369.0,4.0
,,2015-04-22 12:41:03.241512,slurm_normal_16gb,1429706524.0,0,,1.0,main_w2_handler0,2269769,9299195,False,,205007,bam,3615771.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""null""","""null""","""hg38""","""False""","""False""",19416850,,"""True""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21448783,1429706520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-04-22 12:42:08.656938,56369.0,4.0
,,2015-04-22 12:39:54.551103,slurm_normal_16gb,1429706432.0,0,,1.0,main_w2_handler1,2269769,9299193,False,,233712,bam,3615753.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""null""","""null""","""hg38""","""False""","""False""",19416846,,"""True""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21448783,1429706429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-04-22 12:40:49.081228,56369.0,3.0
,,2015-04-22 13:28:54.013959,slurm_normal_16gb,1429709439.0,0,,1.0,main_w1_handler1,2173397,9299554,False,,163473694,bam,3616322.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",19417199,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,22615160,1429709364.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-04-22 13:31:15.694672,42350.0,75.0
,,2015-04-22 13:58:56.513255,slurm_normal_16gb,1429711204.0,0,,1.0,main_w1_handler0,2269769,9299893,False,,101251,bam,3616857.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""null""","""null""","""hg38""","""False""","""False""",19417749,,"""True""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21448783,1429711201.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-04-22 14:00:33.359120,56369.0,3.0
,,2015-04-22 13:49:22.355205,slurm_normal_16gb,1429710622.0,0,,1.0,main_w1_handler1,2269769,9299835,False,,190479,bam,3616734.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""null""","""null""","""hg38""","""False""","""False""",19417697,,"""True""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21448783,1429710618.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-04-22 13:50:26.682836,56369.0,4.0
,,2015-04-22 14:03:38.007216,slurm_normal_16gb,1429711470.0,0,,1.0,main_w1_handler1,2269769,9299939,False,,201406,bam,3616934.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""null""","""null""","""hg38""","""False""","""False""",19417798,,"""True""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21448783,1429711467.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-04-22 14:04:36.277153,56369.0,3.0
,,2015-04-22 14:06:58.745480,slurm_normal_16gb,1429711670.0,0,,1.0,main_w2_handler1,2269769,9299956,False,,294939,bam,3616980.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""null""","""null""","""hg38""","""False""","""False""",19417820,,"""True""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21448783,1429711665.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-04-22 14:07:54.329502,56369.0,5.0
,,2015-04-22 14:41:40.061431,slurm_normal_16gb,1429713733.0,0,,1.0,main_w2_handler0,2144239,9300378,False,,168163,bam,3617617.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""null""","""null""","""hg38""","""False""","""True""",19418170,,"""True""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21448783,1429713730.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-04-22 14:42:19.613154,56369.0,3.0
,,2015-04-22 14:10:57.219735,slurm_normal_16gb,1429711910.0,0,,1.0,main_w2_handler1,2269769,9299992,False,,143817,bam,3617036.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""null""","""null""","""hg38""","""False""","""False""",19417863,,"""True""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21448783,1429711906.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-04-22 14:12:10.103306,56369.0,4.0
,,2015-04-22 14:14:30.283332,slurm_normal_16gb,1429712104.0,0,,1.0,main_w1_handler0,2269769,9300013,False,,178601,bam,3617083.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""null""","""null""","""hg38""","""False""","""False""",19417889,,"""True""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21448783,1429712099.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-04-22 14:15:10.826063,56369.0,5.0
,,2015-04-22 14:48:44.482374,slurm_normal_16gb,1429714161.0,0,,1.0,main_w2_handler0,2144239,9300510,False,,94093,bam,3617807.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""null""","""null""","""hg38""","""False""","""False""",19418564,,"""True""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21448783,1429714157.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-04-22 14:49:25.882508,56369.0,4.0
,,2015-04-22 16:23:00.663993,slurm_normal_16gb,1429720227.0,0,,1.0,main_w1_handler0,2250313,9301285,False,,1166526168,bam,3619439.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",19226422,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,22294654,1429719801.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-04-22 16:33:18.502945,61523.0,426.0
,,2015-05-12 06:10:07.998926,slurm_normal_16gb,1431412454.0,0,,1.0,main_w1_handler1,2302107,9450591,False,,29575859707,sam,3775870.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""null""","""null""","""hg38""","""False""","""False""",19671858,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,23022498,1431411047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-05-12 06:41:43.753530,63371.0,1407.0
,,2015-04-24 15:17:42.691216,slurm_normal_16gb,1429888744.0,0,,1.0,main_w1_handler1,2281111,9324122,False,,8315623,sam,3659267.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",19453789,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,22691923,1429888732.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-04-24 15:19:12.853828,,12.0
,,2015-04-24 15:16:49.813823,slurm_normal_16gb,1429888700.0,0,,1.0,main_w1_handler1,2281111,9324108,False,Job output deleted by user before job completed.,8315623,sam,3659235.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",19453789,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,22691923,1429888647.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-04-24 15:18:26.088626,,53.0
,,2015-04-22 02:01:20.919189,slurm_normal_16gb,1429668128.0,0,,1.0,main_w2_handler1,2277719,9295142,False,,8784012,bam,3609724.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""null""","""null""","""hg19""","""False""","""False""",19410012,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,22632685,1429668121.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-04-22 02:02:17.267348,62648.0,7.0
,,2015-04-22 02:40:15.589321,slurm_normal_16gb,1429670444.0,0,,1.0,main_w1_handler0,2277719,9295352,False,,8540749,bam,3610093.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",19410037,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,22632685,1429670436.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-04-22 02:40:53.475717,62648.0,8.0
,,2015-06-22 13:34:01.713678,slurm_normal_16gb,1434980171.0,0,,1.0,main_w2_handler1,2351797,9706214,False,,636563697,sam,4014208.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",20091212,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,23677755,1434980057.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-06-22 13:36:20.832452,65002.0,114.0
,,2015-04-25 18:34:15.793650,slurm_normal_16gb,1429986956.0,0,,1.0,main_w1_handler0,2219539,9331440,False,,71164403,sam,3673440.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""null""","""null""","""oryCun2""","""False""","""False""",19466139,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21513143,1429986942.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-04-25 18:36:03.855486,60216.0,14.0
,,2015-04-25 18:33:59.113774,slurm_normal_16gb,1429986912.0,0,,1.0,main_w2_handler0,2219539,9331438,False,,190910020,sam,3673434.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""null""","""null""","""oryCun2""","""False""","""False""",19466144,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21513143,1429986865.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-04-25 18:35:22.777584,60216.0,47.0
36.0,len,2015-04-30 05:52:25.260958,slurm_normal_16gb,1430373168.0,0,,1.0,main_w2_handler0,2288392,9365985,False,,50747,sam,3702181.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/011/187/dataset_11187391.dat""","""null""","""null""","""PmarmoratusMtGenome""","""False""","""False""",19521002,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,22187414,1430373164.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-04-30 05:52:55.352339,43765.0,4.0
,,2015-05-12 15:18:39.197457,slurm_normal_16gb,1431443974.0,0,,1.0,main_w1_handler1,2301821,9454447,False,,210657550,sam,3779574.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",19666715,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,23012682,1431443945.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-05-12 15:19:51.592860,59110.0,29.0
,,2015-05-12 15:23:58.641997,slurm_normal_16gb,1431444512.0,0,,1.0,main_w2_handler0,2301821,9454517,False,,210657550,sam,3779621.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",19666715,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,23012682,1431444302.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-05-12 15:28:43.376280,59110.0,210.0
,,2015-05-12 15:31:38.901946,slurm_normal_16gb,1431444832.0,0,,1.0,main_w2_handler0,2301821,9454618,False,,220325914,sam,3779677.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",19666888,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,23012682,1431444738.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-05-12 15:34:05.099870,59110.0,94.0
,,2015-05-12 16:54:15.668894,slurm_normal_16gb,1431452179.0,0,,1.0,main_w2_handler0,2302107,9455512,False,,10689877922,bam,3780445.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""null""","""null""","""hg38""","""False""","""False""",19667765,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,23022498,1431449678.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-05-12 18:19:53.489421,63371.0,2501.0
,,2015-06-22 18:09:53.900520,slurm_normal_16gb,1434996988.0,0,,1.0,main_w2_handler1,2351880,9709918,False,,54933028,bam,4016979.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""null""","""null""","""hg19""","""False""","""False""",20095803,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,23753291,1434996612.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-06-22 18:16:53.999017,,376.0
,,2015-06-22 18:11:00.363622,slurm_normal_16gb,1434997108.0,0,,1.0,main_w1_handler0,2351880,9709921,False,,54933028,bam,4017070.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""null""","""null""","""hg19""","""False""","""False""",20095803,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,23753291,1434997023.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-06-22 18:18:51.292310,,85.0
,,2015-04-26 08:21:23.781339,slurm_normal_16gb,1430147188.0,0,,1.0,main_w1_handler1,2282642,9332828,False,,2142526,bam,3674061.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",19465275,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,22707253,1430147101.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-04-27 15:07:54.317850,62781.0,87.0
,,2015-04-26 08:22:30.857072,slurm_normal_16gb,1430155251.0,0,,1.0,main_w2_handler1,2282642,9332830,False,,6485060,sam,3675467.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",19465368,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,22707253,1430155216.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-04-27 17:21:12.149388,62781.0,35.0
,,2015-04-26 08:29:36.558087,slurm_normal_16gb,1430159006.0,0,,1.0,main_w2_handler0,2282642,9332838,False,,6195702,sam,3675997.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",19465365,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,22707253,1430158874.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-04-27 18:23:42.178875,62781.0,132.0
,,2015-05-12 17:45:24.805412,slurm_normal_16gb,1431458566.0,0,,1.0,main_w2_handler0,2302107,9455815,False,,10689877922,bam,3780988.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""null""","""null""","""hg38""","""False""","""False""",19667765,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,23022498,1431454807.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-05-12 19:51:35.637162,63371.0,3759.0
,,2015-04-26 08:25:42.155840,slurm_normal_16gb,1430161023.0,0,,1.0,main_w2_handler1,2282642,9332834,False,,6195702,sam,3676280.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",19465365,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,22707253,1430160942.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-04-27 18:57:16.920525,62781.0,81.0
,,2015-04-26 08:32:56.774696,slurm_normal_16gb,1430162037.0,0,,1.0,main_w2_handler1,2283440,9332845,False,,6195702,sam,3676480.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",19469299,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,22707253,1430161978.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-04-27 19:14:12.103129,62781.0,59.0
,,2015-04-27 03:08:33.029390,slurm_normal_16gb,1430163199.0,0,,1.0,main_w2_handler1,2283440,9334566,False,,6195702,sam,3676626.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",19469299,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,22707253,1430163175.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-04-27 19:33:33.230357,62781.0,24.0
,,2015-04-28 01:47:31.444520,slurm_normal_16gb,1430186058.0,0,,1.0,main_w2_handler1,2250313,9340250,False,,1363833830,bam,3678828.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",19208260,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,22632154,1430185668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-04-28 01:57:11.089446,61523.0,390.0
,,2015-05-12 21:00:59.671356,slurm_normal_16gb,1431464802.0,0,,1.0,main_w2_handler0,2303013,9457590,False,,34986334,sam,3782812.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""null""","""null""","""hg19""","""False""","""False""",19682786,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,23030095,1431464788.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-05-12 21:06:55.169972,46265.0,14.0
,,2015-05-12 21:00:41.607296,slurm_normal_16gb,1431464584.0,0,,1.0,main_w1_handler1,2303013,9457587,False,,416632459,sam,3782742.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""null""","""null""","""hg19""","""False""","""False""",19682781,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,23030095,1431464476.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-05-12 21:03:22.977767,46265.0,108.0
,,2015-05-12 21:02:33.769356,slurm_normal_16gb,1431464717.0,0,,1.0,main_w1_handler1,2303013,9457636,False,,34986334,sam,3782798.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""null""","""null""","""hg19""","""False""","""False""",19682786,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,23030095,1431464698.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-05-12 21:05:27.482922,46265.0,19.0
,,2015-05-12 21:05:27.107525,slurm_normal_16gb,1431464903.0,0,,1.0,main_w1_handler1,2303013,9457736,False,,416632459,sam,3782836.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""null""","""null""","""hg19""","""False""","""False""",19682781,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,23030095,1431464819.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-05-12 21:08:50.360587,46265.0,84.0
,,2015-05-12 20:52:15.917643,slurm_normal_16gb,1431466092.0,0,,1.0,main_w1_handler0,2303351,9457408,False,Job output deleted by user before job completed.,6258105936,bam,3782565.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""null""","""null""","""hg38""","""False""","""False""",19682519,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,23039549,1431463969.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-05-12 21:50:12.402811,45367.0,2123.0
,,2015-05-12 20:54:44.569777,slurm_normal_16gb,1431468676.0,0,,1.0,main_w2_handler0,2303351,9457503,False,,6258105936,bam,3783159.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""null""","""null""","""hg38""","""False""","""False""",19682519,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,23039549,1431467419.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-05-12 22:23:03.665302,45367.0,1257.0
,,2015-05-12 19:35:28.991578,slurm_normal_16gb,1431468455.0,0,,1.0,main_w1_handler0,2302107,9456920,False,,7686716098,bam,3783060.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""null""","""null""","""hg38""","""False""","""False""",19681529,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,23011003,1431466286.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-05-12 22:24:14.522012,63371.0,2169.0
,,2015-05-12 20:56:36.547297,slurm_normal_16gb,1431471046.0,0,,1.0,main_w1_handler1,2302107,9457509,False,,7686716098,bam,3783488.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""null""","""null""","""hg38""","""False""","""False""",19681529,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,23022498,1431469469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-05-12 23:04:52.501456,63371.0,1577.0
,,2015-05-12 20:53:59.009989,slurm_normal_16gb,1431471626.0,0,,1.0,main_w1_handler0,2303351,9457489,False,,10689877922,bam,3783476.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""null""","""null""","""hg38""","""False""","""False""",19682516,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,23039549,1431469396.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-05-12 23:27:58.854439,45367.0,2230.0
,,2015-04-28 20:48:22.385337,slurm_normal_16gb,1430255023.0,0,,1.0,main_w1_handler1,2250313,9355288,False,,1349650606,bam,3692278.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",19226299,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,22766877,1430254123.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-04-28 21:19:17.583916,61523.0,900.0
,,2015-04-28 12:11:08.766464,slurm_normal_16gb,1430268293.0,0,,1.0,main_w1_handler0,2237339,9349996,False,,50869854988,sam,3689507.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""False""","""False""",19492348,,"""False""","""False""","""True""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,21874887,1430235849.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/1.126.0,1.126.0,,2015-04-29 01:04:20.336401,53572.0,32444.0
