chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.d,parameters.dbkey,parameters.dz,parameters.five,parameters.genome,parameters.genome.values,parameters.input,parameters.input.values,parameters.report.__current_case__,parameters.report.max,parameters.report.report_select,parameters.report.scale,parameters.report.zero_regions,parameters.split,parameters.strand,parameters.three,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-03-04 09:45:04.968419,slurm_normal,1457084897.0,0,1.0,2222193,interval,main_w2_handler0,2620081,12017951,False,,725639800,bam,6247448.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""False""","""mm9""","""False""","""False""",23666025,,23665876,,0,,bg,1.0,False,"""False""","""""","""False""",32.0,,28499800.0,1457084720.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-03-04 09:48:18.877126,78865.0,177.0
,,2016-03-10 03:00:46.469099,slurm_normal,1457580680.0,0,1.0,584,gg,main_w2_handler0,2628167,12091881,False,,19971338,bed,6316566.roundup,slurm,,132112168.0,corral-repl,,"""46560358e66c11e58a96005056a51846""","""/galaxy-repl/localdata/chrom/mm9.len""","""False""","""mm9""","""False""","""False""",23645782,,23772693,,0,,bg,1.0,True,"""False""","""""","""False""",32.0,,28312470.0,1457580638.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-03-10 03:31:22.735094,78461.0,42.0
,,2016-03-18 16:35:06.156742,slurm_normal,1458319945.0,0,1.0,229,gg,main_w1_handler0,2593961,12182595,False,,362851103,bam,6397610.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""False""","""sacCer3""","""False""","""False""",23871904,,23910728,,0,,bg,1.0,True,"""False""","""""","""False""",32.0,,28239182.0,1458319829.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-03-18 16:52:27.686989,78315.0,116.0
,,2016-04-01 02:52:55.031266,slurm_normal,1459480210.0,0,1.0,119677699,tabular,main_w2_handler0,2653665,12306720,False,,1660592509,bam,6514582.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/030/dataset_15030204.dat""","""False""","""Ensembl_TAIR10_Bowtie2Index_genome+pMON721_RD29-LUC""","""False""","""False""",24095668,,24095599,,0,,bg,1.0,True,"""True""","""""","""False""",32.0,,27419227.0,1459480000.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-04-01 03:10:14.820792,73455.0,210.0
,,2016-03-05 18:04:45.246324,slurm_normal,1457201587.0,0,1.0,561,bed,main_w1_handler0,2621255,12034173,False,,3974463,bam,6259702.roundup,slurm,,132112168.0,corral-repl,,"""bc6c7b58e2fc11e5b759005056a52a46""","""/galaxy-repl/localdata/chrom/mm9.len""","""False""","""mm9""","""False""","""False""",23683067,,23687566,,0,,bg,1.0,False,"""True""","""-strand +""","""False""",32.0,,27376250.0,1457201576.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-03-05 18:13:09.217748,4519.0,11.0
135.0,len,2016-04-30 03:52:43.619124,slurm_normal,1461988472.0,0,1.0,135,len,main_w1_handler0,2687410,12695373,False,,401075473,bam,6899584.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/501/dataset_15501669.dat""","""false""","""Solanum lycopersicum_v2c""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eef71bf2afc80901'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5764dd45cbc0cc1d2'}]",0,,bg,1.0,true,"""true""","""""","""false""",32.0,,29592773.0,1461988410.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-04-30 03:54:35.736242,73455.0,62.0
,,2016-03-30 07:28:02.708161,slurm_normal,1459322933.0,0,1.0,4639744,tabular,main_w1_handler1,2649699,12281654,False,,1456714,bam,6491098.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""False""","""eschColi_K12""","""False""","""False""",24057708,,24043697,,0,,bg,1.0,False,"""False""","""""","""False""",32.0,,28293721.0,1459322925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-03-30 07:28:55.709876,50472.0,8.0
,,2016-04-06 00:36:40.460624,slurm_normal,1459906760.0,0,1.0,238076693,bedgraph,main_w2_handler0,2551023,12349466,False,,16917154106,bam,6554443.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""False""","""False""",24127253,,24155556,,0,,bg,1.0,False,"""False""","""""","""False""",32.0,,29409137.0,1459905124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-04-06 01:39:24.873769,44552.0,1636.0
,,2016-04-06 20:40:03.419079,slurm_normal,1459975862.0,0,1.0,1371787351,tabular,main_w1_handler1,2650754,12356566,False,,1290869899,bam,6561169.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/044/dataset_15044805.dat""","""False""","""Zebrafish_v10""","""False""","""False""",24172516,,24091082,,0,,bg,1.0,False,"""False""","""""","""False""",32.0,,29172099.0,1459975573.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-04-06 20:51:05.248126,80403.0,289.0
,,2016-04-12 12:11:16.081442,slurm_normal,1460464342.0,0,1.0,4020,vcf,main_w2_handler0,2661026,12430007,False,,8281,bam,6630645.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""False""","""hg38""","""False""","""False""",24251808,,24270840,,1,300,hist,,,"""False""","""""","""False""",32.0,,29492858.0,1460464326.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-04-12 12:32:24.144755,82098.0,16.0
,,2016-03-17 02:12:55.798327,slurm_normal,1458185082.0,0,1.0,6165347,gtf,main_w1_handler2,2588055,12161582,False,,2007845227,bam,6379159.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""False""","""hg38""","""False""","""False""",23502569,,23877499,,0,,bg,1.0,False,"""False""","""""","""False""",32.0,,29032261.0,1458184711.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-03-17 03:24:45.531754,78006.0,371.0
,,2016-03-03 16:02:25.252599,slurm_normal,1457025004.0,0,1.0,584,gg,main_w1_handler1,2619853,12009151,False,,24461713,bed,6239698.roundup,slurm,,132112168.0,corral-repl,,"""4bd03b36e15911e58d52005056a52a46""","""/galaxy-repl/localdata/chrom/mm9.len""","""False""","""mm9""","""False""","""False""",23546448,,23649090,,0,,bg,1.0,True,"""False""","""""","""False""",32.0,,28786539.0,1457024983.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-03-03 17:10:16.109534,78475.0,21.0
,,2016-05-19 09:00:12.613001,slurm_normal,1463648495.0,0,1.0,5271625,gff,main_w2_handler1,2711107,12938021,False,,7372784,bam,7132589.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""false""","""sacCer3""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c3560e1ae1f74aa8'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b556d372bce625de2e'}]",0,,bg,1.0,true,"""false""","""-strand +""","""false""",32.0,,30007743.0,1463648458.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-05-19 09:01:39.738814,70909.0,37.0
,,2016-01-23 21:06:55.709724,slurm_normal,1453583327.0,0,1.0,4042948,tabular,main_w2_handler0,2549611,11587224,False,,695433534,bam,5852733.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/caulCres.len""","""False""","""caulCres""","""False""","""False""",22788476,,22878120,,0,,bg,1.0,False,"""False""","""""","""False""",32.0,,27046423.0,1453583230.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-01-23 21:08:50.480898,75857.0,97.0
,,2016-03-04 13:41:14.287499,slurm_normal,1457099060.0,0,1.0,398119,interval,main_w1_handler0,2491161,12020016,False,,303450,bed,6249317.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""False""","""False""",23669240,,23669284,,0,,bg,1.0,False,"""False""","""""","""False""",32.0,,28705866.0,1457098949.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-03-04 13:44:28.341064,68190.0,111.0
,,2016-04-19 02:57:40.441379,slurm_normal,1461035357.0,0,1.0,1371787351,tabular,main_w2_handler0,2671837,12515427,False,,1285870156,bam,6705100.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/014/959/dataset_14959378.dat""","""false""","""Zf1""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58e7718c2e756bd9a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b528dc8697a5a4168c'}]",0,,bg,1.0,false,"""false""","""""","""false""",32.0,,29227024.0,1461035117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-04-19 03:09:21.801154,80403.0,240.0
,,2016-03-23 13:31:38.181545,slurm_normal,1458740021.0,0,1.0,104,tabular,main_w1_handler1,2642965,12234659,False,,101818757,bam,6448935.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""False""","""mm10""","""False""","""False""",23984598,,23980155,,0,,bg,1.0,False,"""False""","""""","""False""",32.0,,27701304.0,1458739993.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-03-23 13:33:45.178023,23372.0,28.0
,,2016-06-02 14:20:15.268684,slurm_normal,1464877464.0,0,1.0,116963244,gtf,main_w1_handler1,2495372,13050089,False,,669081475,bam,7235985.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""false""","""hg38""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54849628e031e36db'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b552208836405b2d81'}]",0,,bg,1.0,false,"""false""","""-strand -""","""false""",32.0,,30578529.0,1464877241.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-06-02 14:24:26.643941,72632.0,223.0
,,2016-10-04 01:28:55.992863,slurm_normal,1475544829.0,0,1.0,153,tabular,main_w4_handler0,2661725,14001614,False,,1591062264,bam,8220575.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/014/978/dataset_14978812.dat""","""false""","""Arabidopsis_v1""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5efd1c910f82dcc4e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56f912e3ff2906b08'}]",0,,bg,1.13,true,"""true""","""""","""false""",32.0,,31532520.0,1475544610.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-10-04 01:33:51.436343,73455.0,219.0
,,2016-04-12 12:08:32.380043,slurm_normal,1460464602.0,0,1.0,4020,vcf,main_w1_handler0,2661026,12429917,False,,8315,bam,6630692.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""False""","""hg38""","""False""","""False""",24251808,,24270771,,1,300,hist,,,"""False""","""""","""False""",32.0,,29492858.0,1460464564.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-04-12 12:36:45.391975,82098.0,38.0
,,2016-03-06 00:43:38.469341,slurm_normal,1457225263.0,0,1.0,119667773,tabular,main_w1_handler1,2531191,12035858,False,,1828280159,bam,6262352.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/195/dataset_13195165.dat""","""False""","""Arabidopsis_v1""","""False""","""False""",23688063,,23017065,,0,,bg,1.168,True,"""True""","""""","""False""",32.0,,27646062.0,1457225049.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-03-06 00:47:48.648814,73455.0,214.0
,,2016-01-28 19:10:58.409886,slurm_normal,1454008303.0,0,1.0,16575,tabular,main_w1_handler2,2579549,11625444,False,,11827135,bam,5889415.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""False""","""Homo_sapiens_nuHg19_mtrCRS""","""False""","""False""",23072103,,23065974,,0,,bg,1.0,False,"""False""","""-strand +""","""False""",32.0,,26870028.0,1454008298.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-01-28 19:11:48.837767,64540.0,5.0
,,2016-04-12 12:12:27.343390,slurm_normal,1460464647.0,0,1.0,4020,vcf,main_w2_handler0,2661026,12430039,False,,8468,bam,6630708.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""False""","""hg38""","""False""","""False""",24251808,,24270882,,1,300,hist,,,"""False""","""""","""False""",32.0,,29492858.0,1460464616.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-04-12 12:37:32.420719,82098.0,31.0
,,2016-05-25 09:29:34.173655,slurm_normal,1464192804.0,0,1.0,12158767,tabular,main_w1_handler1,2715943,12982224,False,,974465978,bam,7171342.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""false""","""sacCer3""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5523f73cc91923010'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f81943e2e8cab6de'}]",0,,bg,1.0,true,"""false""","""""","""false""",32.0,,30418022.0,1464192665.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-05-25 16:13:28.747458,77937.0,139.0
,,2016-04-12 12:13:14.750191,slurm_normal,1460465709.0,0,1.0,4020,vcf,main_w1_handler1,2661026,12430063,False,,8169,bam,6630883.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""False""","""hg38""","""False""","""False""",24251808,,24270902,,1,300,hist,,,"""False""","""""","""False""",32.0,,29492858.0,1460465704.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-04-12 12:55:13.811021,82098.0,5.0
,,2016-06-05 19:44:18.848537,slurm_normal,1465155973.0,0,1.0,37937595,sam,main_w1_handler1,2723084,13075181,False,,4891759,bam,7260530.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b574e505ec6b380688'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5085d1482b7756faf'}]",0,,bg,1.0,true,"""false""","""""","""false""",32.0,,30638202.0,1465155949.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-06-05 19:46:15.213148,85497.0,24.0
,,2016-05-04 09:21:23.232405,slurm_normal,1462353855.0,0,1.0,2502,bed,main_w1_handler1,2660894,12766724,False,,34153480,bam,6970070.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""false""","""hg38""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e9f6ab71261bb52f'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53571d4f49570c365'}]",0,,bg,1.0,false,"""false""","""""","""false""",32.0,,28469836.0,1462353775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-05-04 09:24:17.739962,73208.0,80.0
,,2016-01-25 22:53:09.842519,slurm_normal,1453762496.0,0,1.0,6240864,gff,main_w2_handler1,2549611,11601330,False,,695628171,bam,5866105.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/caulCres.len""","""False""","""caulCres""","""False""","""False""",22773603,,23038648,,0,,bg,1.0,False,"""False""","""""","""False""",32.0,,27046423.0,1453762402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-01-25 22:54:58.340722,75857.0,94.0
,,2016-05-13 13:07:38.298820,slurm_normal,1463144925.0,0,1.0,65294099,sam,main_w2_handler1,2626700,12884290,False,,14666947,bam,7083334.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51a259219bafa4a2e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b577bb17b16e0d7dc1'}]",0,,bg,1.0,false,"""false""","""""","""false""",32.0,,30216063.0,1463144900.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-05-13 13:08:50.120334,61645.0,25.0
,,2016-03-29 23:18:59.553585,slurm_normal,1459293986.0,0,1.0,100286116,tabular,main_w2_handler1,2645881,12278930,False,,2047290692,bam,6487806.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""False""","""ce10""","""False""","""False""",24053442,,24050988,,0,,bg,1.0,True,"""False""","""""","""False""",32.0,,29230509.0,1459293703.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-03-29 23:26:30.339445,81354.0,283.0
,,2016-05-26 06:28:26.051135,slurm_normal,1464277344.0,0,1.0,353087386,tabular,main_w2_handler0,2705997,12989523,False,,382505935,bam,7176879.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/lotGig0.len""","""false""","""lotGig0""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58deb322ffeae0224'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b569d3529c205c1666'}]",0,,bg,1.0,false,"""false""","""""","""false""",32.0,,29648046.0,1464275557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-05-26 15:43:55.954604,81921.0,1787.0
,,2016-04-19 20:16:04.065431,slurm_normal,1461097210.0,0,1.0,229,gg,main_w2_handler1,2637488,12528027,False,,53987675,bed,6714034.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""false""","""sacCer3""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b598a32bed111ad3a5'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fd18aef903c4df5b'}]",0,,bg,1.0,false,"""false""","""-strand +""","""false""",32.0,,28881510.0,1461097197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-04-19 20:20:15.246627,3621.0,13.0
,,2016-03-16 10:07:23.447773,slurm_normal,1458123424.0,0,1.0,297170261,gtf,main_w1_handler0,2623618,12151064,False,,3389507674,bam,6369569.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""False""","""hg38""","""False""","""False""",23848373,,23848797,,0,,bg,1.0,False,"""True""","""""","""False""",32.0,,28851115.0,1458122877.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-03-16 10:17:07.624029,21253.0,547.0
,,2016-09-07 23:01:26.839319,slurm_normal,1473289579.0,0,1.0,153,tabular,main_w3_handler1,2661725,13802087,False,,1807340442,bam,8022533.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/014/978/dataset_14978812.dat""","""false""","""Arabidopsis_v1""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5efd1c910f82dcc4e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59d91a8c92399da6e'}]",0,,bg,1.13,true,"""true""","""""","""false""",32.0,,31532520.0,1473289303.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-09-07 23:06:24.670172,73455.0,276.0
,,2016-02-09 12:45:24.148735,slurm_normal,1455022058.0,0,1.0,508224,bed,main_w1_handler2,1104769,11758787,False,,1563386,bed,6014764.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/009/502/dataset_9502597.dat""","""True""","""C.gigasv9""","""False""","""False""",23186249,,23251620,,1,0,hist,,,"""False""","""""","""False""",32.0,,28230844.0,1455022048.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-02-09 12:47:39.503863,25695.0,10.0
,,2016-03-08 15:33:39.937683,slurm_normal,1457452030.0,0,1.0,66686783,gtf,main_w1_handler1,2544704,12070630,False,,3802856912,bam,6294481.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""False""","""mm9""","""False""","""False""",22580808,,22579443,,0,,bg,1.0,True,"""False""","""""","""False""",32.0,,28822897.0,1457451309.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-03-08 15:47:13.714306,72736.0,721.0
,,2016-03-22 20:27:04.230862,slurm_normal,1458679028.0,0,1.0,143763440,tabular,main_w1_handler0,2642750,12230348,False,,1114540275,bam,6444442.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/014/202/dataset_14202634.dat""","""False""","""dm6""","""False""","""False""",23983765,,23981815,,0,,bg,1.0,False,"""False""","""""","""False""",32.0,,28265062.0,1458678818.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-03-22 20:37:12.060259,77999.0,210.0
,,2016-04-12 12:09:11.758653,slurm_normal,1460462993.0,0,1.0,4020,vcf,main_w1_handler0,2661026,12429938,False,,8237,bam,6630388.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""False""","""hg38""","""False""","""False""",24251808,,24270786,,1,300,hist,,,"""False""","""""","""False""",32.0,,29492858.0,1460462988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-04-12 12:09:58.742742,82098.0,5.0
,,2016-03-25 16:09:47.301804,slurm_normal,1459152907.0,0,1.0,229,gg,main_w1_handler0,2593961,12252466,False,,747920386,bam,6471603.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""False""","""sacCer3""","""False""","""False""",23871904,,24017624,,0,,bg,1.0,True,"""False""","""""","""False""",32.0,,28239182.0,1459152787.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-03-28 08:15:09.218828,78315.0,120.0
,,2016-04-21 11:57:57.418032,slurm_normal,1461241691.0,0,1.0,4703968203,sam,main_w1_handler0,2427777,12548301,False,,2014348638,bam,6736728.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""false""","""hg38""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b8a0f8d6fdd771f4'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54a878382382b585c'}]",0,,bg,1.0,false,"""false""","""""","""false""",32.0,,28817622.0,1461241222.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-04-21 12:28:14.273066,68523.0,469.0
,,2016-03-02 18:31:55.574992,slurm_normal,1456945381.0,0,1.0,584,gg,main_w1_handler0,2611334,11998536,False,,24461713,bed,6226292.roundup,slurm,,132112168.0,corral-repl,,"""071423eae0a511e5b9bd005056a52a46""","""/galaxy-repl/localdata/chrom/mm9.len""","""False""","""mm9""","""False""","""False""",23501193,,23618111,,0,,bg,1.0,True,"""False""","""""","""False""",32.0,,28313107.0,1456945363.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-03-02 19:03:13.137759,49649.0,18.0
,,2016-03-22 14:18:54.897544,slurm_normal,1458656700.0,0,1.0,1790940,gtf,main_w2_handler1,2591800,12226730,False,,76359646,bed,6440092.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""False""","""eschColi_K12""","""False""","""False""",23230826,,23978034,,0,,bg,1.0,False,"""False""","""-strand -""","""False""",32.0,,29134357.0,1458656622.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-03-22 14:25:04.575065,78210.0,78.0
,,2016-03-02 00:18:05.679906,slurm_normal,1456878635.0,0,1.0,68031579,gtf,main_w2_handler0,2563489,11985219,False,,1567102315,bam,6215465.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""False""","""mm10""","""False""","""False""",22870990,,22871228,,1,0,hist,,,"""True""","""""","""False""",32.0,,28571974.0,1456877904.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.22.0,2.22.0,,2016-03-02 00:30:37.796762,68958.0,731.0
