beds_0|input,beds_0|input_filetype,beds_10|input,beds_10|input_filetype,beds_11|input,beds_11|input_filetype,beds_12|input,beds_12|input_filetype,beds_13|input,beds_13|input_filetype,beds_14|input,beds_14|input_filetype,beds_15|input,beds_15|input_filetype,beds_16|input,beds_16|input_filetype,beds_17|input,beds_17|input_filetype,beds_18|input,beds_18|input_filetype,beds_19|input,beds_19|input_filetype,beds_1|input,beds_1|input_filetype,beds_20|input,beds_20|input_filetype,beds_21|input,beds_21|input_filetype,beds_22|input,beds_22|input_filetype,beds_23|input,beds_23|input_filetype,beds_24|input,beds_24|input_filetype,beds_25|input,beds_25|input_filetype,beds_26|input,beds_26|input_filetype,beds_27|input,beds_27|input_filetype,beds_28|input,beds_28|input_filetype,beds_29|input,beds_29|input_filetype,beds_2|input,beds_2|input_filetype,beds_30|input,beds_30|input_filetype,beds_31|input,beds_31|input_filetype,beds_32|input,beds_32|input_filetype,beds_33|input,beds_33|input_filetype,beds_34|input,beds_34|input_filetype,beds_35|input,beds_35|input_filetype,beds_36|input,beds_36|input_filetype,beds_37|input,beds_37|input_filetype,beds_38|input,beds_38|input_filetype,beds_39|input,beds_39|input_filetype,beds_3|input,beds_3|input_filetype,beds_40|input,beds_40|input_filetype,beds_41|input,beds_41|input_filetype,beds_42|input,beds_42|input_filetype,beds_43|input,beds_43|input_filetype,beds_44|input,beds_44|input_filetype,beds_45|input,beds_45|input_filetype,beds_46|input,beds_46|input_filetype,beds_47|input,beds_47|input_filetype,beds_48|input,beds_48|input_filetype,beds_49|input,beds_49|input_filetype,beds_4|input,beds_4|input_filetype,beds_50|input,beds_50|input_filetype,beds_51|input,beds_51|input_filetype,beds_52|input,beds_52|input_filetype,beds_53|input,beds_53|input_filetype,beds_54|input,beds_54|input_filetype,beds_55|input,beds_55|input_filetype,beds_56|input,beds_56|input_filetype,beds_57|input,beds_57|input_filetype,beds_58|input,beds_58|input_filetype,beds_59|input,beds_59|input_filetype,beds_5|input,beds_5|input_filetype,beds_60|input,beds_60|input_filetype,beds_61|input,beds_61|input_filetype,beds_62|input,beds_62|input_filetype,beds_63|input,beds_63|input_filetype,beds_64|input,beds_64|input_filetype,beds_65|input,beds_65|input_filetype,beds_66|input,beds_66|input_filetype,beds_67|input,beds_67|input_filetype,beds_68|input,beds_68|input_filetype,beds_69|input,beds_69|input_filetype,beds_6|input,beds_6|input_filetype,beds_70|input,beds_70|input_filetype,beds_71|input,beds_71|input_filetype,beds_72|input,beds_72|input_filetype,beds_73|input,beds_73|input_filetype,beds_74|input,beds_74|input_filetype,beds_75|input,beds_75|input_filetype,beds_76|input,beds_76|input_filetype,beds_77|input,beds_77|input_filetype,beds_78|input,beds_78|input_filetype,beds_7|input,beds_7|input_filetype,beds_8|input,beds_8|input_filetype,beds_9|input,beds_9|input_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.beds,parameters.chromInfo,parameters.dbkey,parameters.header,parameters.input1,parameters.input1.values,parameters.input2,parameters.input2.values,parameters.name1.__current_case__,parameters.name1.choice,parameters.name1.custom_name,parameters.name2.__current_case__,parameters.name2.choice,parameters.name2.custom_name,parameters.zero,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-07 21:14:53.398997,rodeo_normal,1423343723.0,0.0,1.0,main_w1_handler1,2116427,8681526,False,,9585,bed,3178400,bed,2676895.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""True""",18442487,,18442478,,0,tag,,0,tag,,"""False""",32.0,,18500085.0,1423343717.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_multiintersectbed/0.1.0,0.1.0,,2015-02-07 21:15:24.299275,55795.0,6.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-07 21:30:26.867674,rodeo_normal,1423344650.0,0.0,1.0,main_w2_handler0,2116427,8681551,False,,48149,bed,3178400,bed,2676948.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""True""",18442515,,18442478,,0,tag,,0,tag,,"""False""",32.0,,18500085.0,1423344645.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_multiintersectbed/0.1.0,0.1.0,,2015-02-07 21:30:52.838764,55795.0,5.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-06 20:07:46.976834,rodeo_normal,1423253296.0,0.0,1.0,main_w1_handler0,2189105,8678206,False,,15720,bed,26312,bed,2670536.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",18435589,,18435591,,0,tag,,0,tag,,"""True""",32.0,,21064580.0,1423253292.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_multiintersectbed/0.1.0,0.1.0,,2015-02-06 20:08:21.303393,45336.0,4.0
12562.0,bed,,,,,,,,,,,,,,,,,,,,,4558.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-06 20:21:23.416399,rodeo_normal,1423254112.0,0.0,1.0,main_w2_handler0,2197851,8678283,False,,4558,bed,12562,bed,2670687.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""name"": {""__current_case__"": 0, ""choice"": ""tag""}, ""input"": 18434783}, {""__index__"": 1, ""name"": {""__current_case__"": 0, ""choice"": ""tag""}, ""input"": 18435961}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18435961,,18434783,,0,tag,,0,tag,,"""False""",32.0,,21064781.0,1423254110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_multiintersectbed/0.1.0,0.1.0,,2015-02-06 20:21:55.534391,,2.0
792668.0,bed,,,,,,,,,,,,,,,,,,,,,632000.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-06 20:26:41.304993,rodeo_normal,1423254427.0,0.0,1.0,main_w2_handler1,2189105,8678332,False,,307955,bed,617340,bed,2670776.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""name"": {""__current_case__"": 0, ""choice"": ""tag""}, ""input"": 18347925}, {""__index__"": 1, ""name"": {""__current_case__"": 0, ""choice"": ""tag""}, ""input"": 18347930}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",18347584,,18347588,,0,tag,,0,tag,,"""True""",32.0,,21064580.0,1423254422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_multiintersectbed/0.1.0,0.1.0,,2015-02-06 20:27:09.623326,45336.0,5.0
792668.0,bed,,,,,,,,,,,,,,,,,,,,,1013692.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-06 20:27:12.459516,rodeo_normal,1423254468.0,0.0,1.0,main_w1_handler1,2189105,8678335,False,,617340,bed,632000,bed,2670785.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""name"": {""__current_case__"": 0, ""choice"": ""tag""}, ""input"": 18347925}, {""__index__"": 1, ""name"": {""__current_case__"": 0, ""choice"": ""tag""}, ""input"": 18347951}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",18347588,,18347930,,0,tag,,0,tag,,"""True""",32.0,,21064580.0,1423254458.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_multiintersectbed/0.1.0,0.1.0,,2015-02-06 20:27:50.655026,45336.0,10.0
85254.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-12-27 16:48:13.869349,rodeo_normal,1419698919.0,0.0,1.0,main_w1_handler1,2103037,8472151,False,,89792,bed,102863,bed,2381967.roundup,slurm,,132112264.0,corral-repl,,,"[{""__index__"": 0, ""name"": {""__current_case__"": 0, ""choice"": ""tag""}, ""input"": 18063463}]","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""True""",18063462,,18079061,,0,tag,,0,tag,,"""True""",32.0,,18048428.0,1419698915.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_multiintersectbed/0.1.0,0.1.0,,2014-12-27 16:48:40.991480,,4.0
63729.0,bed,,,,,,,,,,,,,,,,,,,,,14452177.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-12-27 16:30:14.768830,rodeo_normal,1419697842.0,0.0,1.0,main_w2_handler1,2050429,8472121,False,,884517,bed,105005,bed,646935.rodeo,slurm,,16332532.0,corral-repl,,,"[{""__index__"": 0, ""name"": {""__current_case__"": 0, ""choice"": ""tag""}, ""input"": 16816988}, {""__index__"": 1, ""name"": {""__current_case__"": 0, ""choice"": ""tag""}, ""input"": 16941013}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",18079032,,16816951,,0,tag,,0,tag,,"""False""",2.0,,20236371.0,1419697832.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_multiintersectbed/0.1.0,0.1.0,,2014-12-27 16:30:46.639759,50714.0,10.0
33888.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-12-27 17:39:57.925167,rodeo_normal,1419702023.0,0.0,1.0,main_w2_handler1,1829081,8472223,False,,41088,bed,45384,bed,647115.rodeo,slurm,,16332532.0,corral-repl,,,"[{""__index__"": 0, ""name"": {""__current_case__"": 0, ""choice"": ""tag""}, ""input"": 18079169}]","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""True""",18079165,,18079168,,0,tag,,0,tag,,"""False""",2.0,,20245301.0,1419702018.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_multiintersectbed/0.1.0,0.1.0,,2014-12-27 17:40:27.129525,36845.0,5.0
31464.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-12-27 17:31:46.640781,rodeo_normal,1419701531.0,0.0,1.0,main_w1_handler0,1829081,8472218,False,,5793,bed,46992,bed,2382061.roundup,slurm,,132112264.0,corral-repl,,,"[{""__index__"": 0, ""name"": {""__current_case__"": 0, ""choice"": ""tag""}, ""input"": 18079167}]","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""True""",18079152,,18079187,,0,tag,,0,tag,,"""False""",32.0,,20245301.0,1419701527.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_multiintersectbed/0.1.0,0.1.0,,2014-12-27 17:32:12.811391,36845.0,4.0
936387.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-12-27 19:01:18.104383,rodeo_normal,1419706904.0,0.0,1.0,main_w1_handler1,1829081,8472316,False,,41088,bed,37904,bed,647243.rodeo,slurm,,16332532.0,corral-repl,,,"[{""__index__"": 0, ""name"": {""__current_case__"": 0, ""choice"": ""tag""}, ""input"": 18079410}]","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""True""",18079165,,18079411,,0,tag,,0,tag,,"""False""",2.0,,20163834.0,1419706898.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_multiintersectbed/0.1.0,0.1.0,,2014-12-27 19:01:46.270543,36845.0,6.0
936387.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-12-27 18:59:11.557838,rodeo_normal,1419706772.0,0.0,1.0,main_w2_handler0,1829081,8472314,False,,33888,bed,37904,bed,647238.rodeo,slurm,,16332532.0,corral-repl,,,"[{""__index__"": 0, ""name"": {""__current_case__"": 0, ""choice"": ""tag""}, ""input"": 18079410}]","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""True""",18079169,,18079411,,0,tag,,0,tag,,"""True""",2.0,,20163834.0,1419706764.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_multiintersectbed/0.1.0,0.1.0,,2014-12-27 18:59:34.996754,36845.0,8.0
1013692.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-06 21:16:51.193219,rodeo_normal,1423257434.0,0.0,1.0,main_w2_handler0,2189105,8678669,False,,145050,bed,632000,bed,2671313.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""name"": {""__current_case__"": 0, ""choice"": ""tag""}, ""input"": 18347951}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",18437249,,18347930,,0,tag,,0,tag,,"""True""",32.0,,21064580.0,1423257429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_multiintersectbed/0.1.0,0.1.0,,2015-02-06 21:17:16.182151,45336.0,5.0
632000.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-06 21:16:25.594807,rodeo_normal,1423257414.0,0.0,1.0,main_w1_handler0,2189105,8678666,False,,145050,bed,307955,bed,2671307.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""name"": {""__current_case__"": 0, ""choice"": ""tag""}, ""input"": 18347930}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",18437249,,18347584,,0,tag,,0,tag,,"""True""",32.0,,21064580.0,1423257410.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_multiintersectbed/0.1.0,0.1.0,,2015-02-06 21:16:57.123266,45336.0,4.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-07 22:07:06.237841,rodeo_normal,1423346856.0,0.0,1.0,main_w2_handler1,2116427,8681636,False,,48149,bed,3101413,bed,2677132.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""True""",18442515,,18442663,,0,tag,,0,tag,,"""False""",32.0,,18500085.0,1423346851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_multiintersectbed/0.1.0,0.1.0,,2015-02-07 22:07:37.434266,55795.0,5.0
9063.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-06 21:23:33.131344,rodeo_normal,1423257830.0,0.0,1.0,main_w1_handler0,2197930,8678704,False,,3907,bed,12562,bed,2671382.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""name"": {""__current_case__"": 0, ""choice"": ""tag""}, ""input"": 18437193}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""",18437191,,18437192,,0,tag,,0,tag,,"""False""",32.0,,21067370.0,1423257828.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_multiintersectbed/0.1.0,0.1.0,,2015-02-06 21:23:55.739421,59352.0,2.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-10 02:52:53.650849,rodeo_normal,1423536819.0,0.0,1.0,main_w2_handler1,2200885,8690955,False,,23127,bed,10734,bed,2695421.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18456777,,18456778,,0,tag,,0,tag,,"""True""",32.0,,21155012.0,1423536817.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_multiintersectbed/0.1.0,0.1.0,,2015-02-10 02:53:41.093158,,2.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-11 00:46:00.665407,rodeo_normal,1423615607.0,0.0,1.0,main_w1_handler1,2198005,8699495,False,,6187,bed,44375,bed,2711706.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18470046,,18470139,,0,tag,,0,tag,,"""True""",32.0,,21070002.0,1423615606.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_multiintersectbed/0.1.0,0.1.0,,2015-02-11 00:46:50.065420,5835.0,1.0
44375.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-11 00:46:14.734872,rodeo_normal,1423615631.0,0.0,1.0,main_w2_handler1,2198005,8699497,False,,6187,bed,44375,bed,2711711.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""name"": {""__current_case__"": 0, ""choice"": ""tag""}, ""input"": 18470139}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18470046,,18470141,,0,tag,,0,tag,,"""True""",32.0,,21070002.0,1423615628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_multiintersectbed/0.1.0,0.1.0,,2015-02-11 00:47:13.391834,5835.0,3.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-11 00:45:32.514328,rodeo_normal,1423615583.0,0.0,1.0,main_w2_handler0,2198005,8699493,False,,6187,bed,44375,bed,2711700.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18470046,,18470137,,0,tag,,0,tag,,"""True""",32.0,,21070002.0,1423615580.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_multiintersectbed/0.1.0,0.1.0,,2015-02-11 00:46:27.465534,5835.0,3.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-11 16:30:04.305459,rodeo_normal,1423672265.0,0.0,1.0,main_w1_handler1,2203039,8705311,False,,2002903,bed,2476645,bed,2722371.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""",18478072,,18478073,,0,tag,,0,tag,,"""False""",32.0,,20717505.0,1423672258.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_multiintersectbed/0.1.0,0.1.0,,2015-02-11 16:31:08.809147,,7.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-13 00:58:18.690357,rodeo_normal,1423789136.0,0.0,1.0,main_w2_handler0,2203744,8716986,False,,1108273,bed,696972,bed,2743338.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""True""",18496554,,18496555,,0,tag,,0,tag,,"""True""",32.0,,19605368.0,1423789130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_multiintersectbed/0.1.0,0.1.0,,2015-02-13 00:58:58.186024,53164.0,6.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-14 14:23:35.747846,rodeo_normal,1423923839.0,0.0,1.0,main_w1_handler0,2185000,8726032,False,,721761,bed,245620,bed,2759481.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",18513178,,18307305,,0,tag,,0,tag,,"""False""",32.0,,20659749.0,1423923837.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_multiintersectbed/0.1.0,0.1.0,,2015-02-14 14:24:02.368050,,2.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-16 15:55:40.249979,rodeo_normal,1424102192.0,0.0,1.0,main_w2_handler0,2185000,8735737,False,,865076,bed,249554,bed,2776874.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""True""",18526580,,18307314,,0,tag,,0,tag,,"""False""",32.0,,20659749.0,1424102188.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_multiintersectbed/0.1.0,0.1.0,,2015-02-16 15:56:34.626086,,4.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-16 15:59:47.719322,rodeo_normal,1424102452.0,0.0,1.0,main_w1_handler1,2185000,8735773,False,,940479,bed,249554,bed,2776949.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""True""",18526653,,18307314,,0,tag,,0,tag,,"""False""",32.0,,20659749.0,1424102443.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_multiintersectbed/0.1.0,0.1.0,,2015-02-16 16:00:55.420790,,9.0
