chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile1,inputFile1_filetype,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.filter_type.__current_case__,parameters.filter_type.filter,parameters.filter_type.read_list_file,parameters.inputFile,parameters.inputFile.values,parameters.validation_stringency,processor_count,read_list_file,read_list_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-11-13 13:20:24.871980,slurm_normal_16gb,1447421363.0,0,1.0,main_w1_handler2,2470426,10895003,False,,696003322,,,bam,5147980.roundup,slurm,,132112168.0,corral-repl,,"""4bfce6d88a0911e58ec7005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,21677474,,"""LENIENT""",32.0,,,,26264690,1447420844.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2015-11-13 13:29:25.942329,50053.0,519.0
,,2015-11-13 16:25:03.114436,slurm_normal_16gb,1447432953.0,0,1.0,main_w1_handler2,2470426,10898679,False,,533034875,,,bam,5149858.roundup,slurm,,132112168.0,corral-repl,,"""164c0c8e8a2311e58f6b005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,21564579,,"""LENIENT""",32.0,,,,26266507,1447432029.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2015-11-13 16:42:37.535012,50053.0,924.0
,,2015-11-13 16:30:06.308459,slurm_normal_16gb,1447434133.0,0,1.0,main_w1_handler0,2470426,10898765,False,,1495364259,,,bam,5150048.roundup,slurm,,132112168.0,corral-repl,,"""cbe881448a2311e5b4ef005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,21553112,,"""LENIENT""",32.0,,,,26266507,1447432973.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2015-11-13 17:02:16.281345,50053.0,1160.0
,,2015-11-13 16:26:43.659720,slurm_normal_16gb,1447434616.0,0,1.0,main_w2_handler0,2470426,10898709,False,,630115073,,,bam,5150383.roundup,slurm,,132112168.0,corral-repl,,"""528a8ca28a2311e58f6b005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,21562423,,"""LENIENT""",32.0,,,,26266507,1447434147.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2015-11-13 17:10:24.639576,50053.0,469.0
,,2015-11-13 16:28:38.219951,slurm_normal_16gb,1447438329.0,0,1.0,main_w2_handler1,2470426,10898737,False,,1169225893,,,bam,5150848.roundup,slurm,,132112168.0,corral-repl,,"""96548ff08a2311e58565005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,21538109,,"""LENIENT""",32.0,,,,26266507,1447436589.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2015-11-13 18:12:13.974701,50053.0,1740.0
,,2015-11-14 07:38:00.583613,slurm_normal_16gb,1447487293.0,0,1.0,main_w2_handler0,2470426,10901873,False,,911400735,,,bam,5155720.roundup,slurm,,132112168.0,corral-repl,,"""a0e19ec08aa211e5bceb005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,21699928,,"""LENIENT""",32.0,,,,26280204,1447486694.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2015-11-14 07:48:14.808424,50053.0,599.0
,,2015-11-14 07:40:19.333329,slurm_normal_16gb,1447488548.0,0,1.0,main_w2_handler0,2470426,10901914,False,,811477961,,,bam,5155736.roundup,slurm,,132112168.0,corral-repl,,"""f3ed75c68aa211e5abf4005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,21763209,,"""LENIENT""",32.0,,,,26280204,1447487938.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2015-11-14 08:09:10.712187,50053.0,610.0
,,2015-11-14 07:39:19.166511,slurm_normal_16gb,1447489834.0,0,1.0,main_w2_handler1,2470426,10901894,False,,325717180,,,bam,5155801.roundup,slurm,,132112168.0,corral-repl,,"""cfcc82cc8aa211e5a74d005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,21754602,,"""LENIENT""",32.0,,,,26280204,1447489503.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2015-11-14 08:30:35.902933,50053.0,331.0
,,2015-11-14 07:41:22.752525,slurm_normal_16gb,1447487785.0,0,1.0,main_w1_handler1,2470426,10901934,False,,769848724,,,bam,5155723.roundup,slurm,,132112168.0,corral-repl,,"""19ce7b968aa311e58f6b005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,21764514,,"""LENIENT""",32.0,,,,26280204,1447487298.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2015-11-14 07:56:26.851987,50053.0,487.0
,,2015-11-15 08:23:43.772292,slurm_normal_16gb,1447576378.0,0,1.0,main_w1_handler2,2470426,10906344,False,,1018023681,,,bam,5159533.roundup,slurm,,132112168.0,corral-repl,,"""2b43fc1e8b7211e590a4005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,21683072,,"""LENIENT""",32.0,,,,26286753,1447575839.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2015-11-15 08:33:02.171733,50053.0,539.0
,,2015-11-15 08:26:25.516837,slurm_normal_16gb,1447580988.0,0,1.0,main_w2_handler1,2470426,10906365,False,,1053416301,,,bam,5160409.roundup,slurm,,132112168.0,corral-repl,,"""8edd13fa8b7211e5bbf7005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,21684153,,"""LENIENT""",32.0,,,,26286753,1447580530.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2015-11-15 09:49:50.728886,50053.0,458.0
,,2015-11-15 08:29:25.556353,slurm_normal_16gb,1447578814.0,0,1.0,main_w2_handler1,2470426,10906458,False,,1537674573,,,bam,5159858.roundup,slurm,,132112168.0,corral-repl,,"""f9e67b468b7211e5895b005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,21695077,,"""LENIENT""",32.0,,,,26286753,1447577774.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2015-11-15 09:13:37.513549,50053.0,1040.0
,,2015-11-15 08:27:58.580869,slurm_normal_16gb,1447577447.0,0,1.0,main_w1_handler2,2470426,10906412,False,,1556250865,,,bam,5159620.roundup,slurm,,132112168.0,corral-repl,,"""c66bff5c8b7211e58931005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,21693734,,"""LENIENT""",32.0,,,,26286753,1447576392.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2015-11-15 08:50:49.737810,50053.0,1055.0
,,2015-11-17 06:52:42.836884,slurm_normal_16gb,1447743524.0,0,1.0,main_w1_handler2,2470426,10920502,False,,466693433,,,bam,5175432.roundup,slurm,,132112168.0,corral-repl,,"""cc6ad6fe8cf711e5834a005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,21765323,,"""LENIENT""",32.0,,,,26312054,1447743173.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2015-11-17 06:58:47.156270,50053.0,351.0
,,2015-11-17 06:53:44.556045,slurm_normal_16gb,1447745533.0,0,1.0,main_w1_handler2,2470426,10920523,False,,107716545,,,bam,5175656.roundup,slurm,,132112168.0,corral-repl,,"""f0f8ff288cf711e5a589005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,21766499,,"""LENIENT""",32.0,,,,26312054,1447745465.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2015-11-17 07:32:15.649516,50053.0,68.0
,,2015-11-17 06:54:51.385010,slurm_normal_16gb,1447745458.0,0,1.0,main_w2_handler1,2470426,10920543,False,,2325833433,,,bam,5175461.roundup,slurm,,132112168.0,corral-repl,,"""1919c3ac8cf811e5b69c005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,21767867,,"""LENIENT""",32.0,,,,26312054,1447743530.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2015-11-17 07:31:02.476634,50053.0,1928.0
,,2015-11-17 06:55:58.251252,slurm_normal_16gb,1447747379.0,0,1.0,main_w1_handler1,2470426,10920568,False,,1957033072,,,bam,5175695.roundup,slurm,,132112168.0,corral-repl,,"""40eb17d28cf811e5bbf7005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,21777951,,"""LENIENT""",32.0,,,,26312054,1447745726.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2015-11-17 08:03:01.255302,50053.0,1653.0
,,2015-11-24 06:02:23.450898,slurm_normal_16gb,1448345402.0,0,1.0,main_w1_handler2,2470426,10991102,False,,673570193,,,bam,5250942.roundup,slurm,,132112168.0,corral-repl,,"""ed8b9a84927011e5905d005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,21795345,,"""LENIENT""",32.0,,,,26407670,1448344957.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2015-11-24 06:10:06.500486,50053.0,445.0
,,2015-11-24 06:08:52.734674,slurm_normal_16gb,1448345763.0,0,1.0,main_w2_handler1,2470426,10991190,False,,726013543,,,bam,5250958.roundup,slurm,,132112168.0,corral-repl,,"""d56d3858927111e5a4ad005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,22071849,,"""LENIENT""",32.0,,,,26407670,1448345414.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2015-11-24 06:16:07.644257,50053.0,349.0
,,2015-11-24 06:10:36.777530,slurm_normal_16gb,1448346153.0,0,1.0,main_w1_handler0,2470426,10991230,False,,459962177,,,bam,5250992.roundup,slurm,,132112168.0,corral-repl,,"""1310cd14927211e59ff9005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,22076164,,"""LENIENT""",32.0,,,,26407670,1448345983.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2015-11-24 06:22:35.606311,50053.0,170.0
,,2015-11-24 06:03:59.914900,slurm_normal_16gb,1448346550.0,0,1.0,main_w1_handler0,2470426,10991124,False,,745813654,,,bam,5251009.roundup,slurm,,132112168.0,corral-repl,,"""26dcac2e927111e59564005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,22064139,,"""LENIENT""",32.0,,,,26407670,1448346160.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2015-11-24 06:29:12.275454,50053.0,390.0
,,2015-11-24 06:07:10.221895,slurm_normal_16gb,1448347448.0,0,1.0,main_w1_handler2,2470426,10991167,False,,1146254459,,,bam,5251019.roundup,slurm,,132112168.0,corral-repl,,"""983720f2927111e5b1b9005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,22068568,,"""LENIENT""",32.0,,,,26407670,1448346556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2015-11-24 06:44:12.208940,50053.0,892.0
,,2015-11-24 06:11:59.807537,slurm_normal_16gb,1448348136.0,0,1.0,main_w1_handler1,2470426,10991251,False,,828993471,,,bam,5251083.roundup,slurm,,132112168.0,corral-repl,,"""44bd1fd4927211e5b35a005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,22086446,,"""LENIENT""",32.0,,,,26407670,1448347669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2015-11-24 06:55:39.364738,50053.0,467.0
,,2015-11-24 06:05:36.329951,slurm_normal_16gb,1448348274.0,0,1.0,main_w2_handler0,2470426,10991146,False,,579960043,,,bam,5251084.roundup,slurm,,132112168.0,corral-repl,,"""603ad748927111e59f9b005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,22065202,,"""LENIENT""",32.0,,,,26407670,1448347672.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2015-11-24 06:57:58.833216,50053.0,602.0
,,2015-11-24 06:13:24.947126,slurm_normal_16gb,1448350515.0,0,1.0,main_w2_handler1,2470426,10991274,False,,1069924334,,,bam,5251342.roundup,slurm,,132112168.0,corral-repl,,"""76cad296927211e58362005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,22086477,,"""LENIENT""",32.0,,,,26407670,1448349750.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2015-11-24 07:35:19.773375,50053.0,765.0
,,2015-11-24 06:14:51.138363,slurm_normal_16gb,1448351860.0,0,1.0,main_w2_handler1,2470426,10991298,False,,1640247193,,,bam,5251441.roundup,slurm,,132112168.0,corral-repl,,"""aaab3d76927211e584ce005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,22086519,,"""LENIENT""",32.0,,,,26407670,1448350529.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2015-11-24 07:57:44.861378,50053.0,1331.0
,,2015-11-24 18:05:23.781355,slurm_normal_16gb,1448390357.0,0,1.0,main_w1_handler1,2470426,10997611,False,,1380349107,,,bam,5257037.roundup,slurm,,132112168.0,corral-repl,,"""ee39f2e092d511e584ce005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,22111754,,"""LENIENT""",32.0,,,,26418282,1448389359.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2015-11-24 18:39:22.238880,50053.0,998.0
,,2015-11-24 18:06:47.085658,slurm_normal_16gb,1448392138.0,0,1.0,main_w1_handler1,2470426,10997650,False,,1760071459,,,bam,5257181.roundup,slurm,,132112168.0,corral-repl,,"""1dec150492d611e5b1b9005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,22112199,,"""LENIENT""",32.0,,,,26418282,1448390803.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2015-11-24 19:09:03.529169,50053.0,1335.0
,,2015-11-24 18:00:46.979349,slurm_normal_16gb,1448396083.0,0,1.0,main_w1_handler2,2470426,10997520,False,,1720076788,,,bam,5257737.roundup,slurm,,132112168.0,corral-repl,,"""4833ef3692d511e5aed2005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,22090348,,"""LENIENT""",32.0,,,,26418282,1448394599.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2015-11-24 20:14:52.140028,50053.0,1484.0
,,2015-11-24 17:57:47.216058,slurm_normal_16gb,1448388751.0,0,1.0,main_w1_handler0,2470426,10997465,False,,1020683783,,,bam,5256846.roundup,slurm,,132112168.0,corral-repl,,"""de1b0d6492d411e5b332005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,22087577,,"""LENIENT""",32.0,,,,26418282,1448387881.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2015-11-24 18:12:33.147851,50053.0,870.0
,,2015-11-24 18:03:54.967351,slurm_normal_16gb,1448391208.0,0,1.0,main_w2_handler1,2470426,10997579,False,,505837888,,,bam,5257187.roundup,slurm,,132112168.0,corral-repl,,"""b7f0f77e92d511e5b1b9005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,22094604,,"""LENIENT""",32.0,,,,26418282,1448390816.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2015-11-24 18:53:34.790611,50053.0,392.0
,,2015-11-24 17:59:05.846858,slurm_normal_16gb,1448389349.0,0,1.0,main_w2_handler0,2470426,10997491,False,,840531148,,,bam,5256957.roundup,slurm,,132112168.0,corral-repl,,"""0c240b7a92d511e58244005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,22090217,,"""LENIENT""",32.0,,,,26418282,1448388760.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2015-11-24 18:22:33.575132,50053.0,589.0
,,2015-11-24 18:02:38.714752,slurm_normal_16gb,1448396407.0,0,1.0,main_w1_handler2,2470426,10997548,False,,398687783,,,bam,5257946.roundup,slurm,,132112168.0,corral-repl,,"""8b2bfca292d511e5bc20005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,22092307,,"""LENIENT""",32.0,,,,26418282,1448396102.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2015-11-24 20:20:33.181315,50053.0,305.0
,,2015-12-01 03:40:17.471575,slurm_normal_16gb,1448947876.0,0,1.0,main_w1_handler2,2505163,11049733,False,,178849891,178849891.0,bam,bam,5305332.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,excludeAligned,,"""22229038""",,"""LENIENT""",32.0,,,,26416007,1448947697.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2015-12-01 05:31:18.976017,19650.0,179.0
,,2015-12-05 14:22:19.874213,slurm_normal_16gb,1449327587.0,0,1.0,main_w1_handler0,2513104,11095729,False,,4039558675,4039558675.0,bam,bam,5353265.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,"""22311307""",,"""SILENT""",32.0,,,,26358494,1449325360.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2015-12-05 14:59:49.391848,73648.0,2227.0
,,2015-12-22 13:31:31.278336,slurm_normal_16gb,1450791533.0,0,1.0,main_w2_handler1,2072219,11309317,False,,2447166406,2447166406.0,sam,sam,5586387.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,"""22614830""",,"""LENIENT""",32.0,,,,26952320,1450791129.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2015-12-22 13:38:56.289587,43904.0,404.0
,,2016-01-04 12:08:01.588150,slurm_normal_16gb,1451909361.0,0,1.0,main_w1_handler2,2544347,11370493,False,,72069504,72069504.0,fastq,fastq,5643090.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",0,includeAligned,,"""22720057""",,"""LENIENT""",32.0,,,,27162078,1451909351.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2016-01-04 12:09:25.159372,75284.0,10.0
,,2016-01-04 16:01:20.938803,slurm_normal_16gb,1451924073.0,0,1.0,main_w2_handler0,2550910,11372008,False,,861161799,861161799.0,bam,bam,5644526.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,"""22730728""",,"""LENIENT""",32.0,,,,27099184,1451923340.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2016-01-04 16:14:38.263992,731.0,733.0
,,2016-02-10 20:03:16.927426,slurm_normal_16gb,1455136406.0,0,1.0,main_w1_handler0,2595567,11781310,False,,8083461,8083461.0,sam,sam,6035282.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,"""23285227""",,"""LENIENT""",32.0,,,,28265843,1455136398.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2016-02-10 20:33:28.244365,49723.0,8.0
,,2016-02-10 21:03:35.114308,slurm_normal_16gb,1455142822.0,0,1.0,main_w1_handler0,2595567,11782304,False,,2606816,2606816.0,sam,sam,6037219.roundup,slurm,,132112168.0,corral-repl,,"""bd11d4d4d03911e58f75005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,"""23286904""",,"""LENIENT""",32.0,,,,28274951,1455142812.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2016-02-10 22:20:28.190269,49723.0,10.0
,,2016-05-10 15:19:57.128379,slurm_normal_16gb,1462894155.0,0,1.0,main_w1_handler0,2470426,12845382,False,,673570193,,,bam,7045346.roundup,slurm,,132112168.0,corral-repl,,"""a720122e16c211e69e2a005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57642c100be457dc4'}]","""LENIENT""",32.0,,,,30128979,1462893636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2016-05-10 15:31:02.657272,50053.0,519.0
,,2016-05-16 13:47:41.993819,slurm_normal_16gb,1463406779.0,0,1.0,main_w2_handler1,676440,12908733,False,,1496193101,1496193101.0,sam,sam,7102642.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",0,includeAligned,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5968d6f7d830c218b'}]","""STRICT""",32.0,,,,29235196,1463406492.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.126.0,1.126.0,,2016-05-16 13:53:01.533875,15206.0,287.0
