candidate,candidate_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.align,parameters.alignment.__current_case__,parameters.alignment.source,parameters.alignment.template.values,parameters.candidate.values,parameters.candidate|__identifier__,parameters.chromInfo,parameters.dbkey,parameters.reverse.__current_case__,parameters.reverse.flip,parameters.reverse.threshold,parameters.scoring.__current_case__,parameters.scoring.adjust,parameters.search.__current_case__,parameters.search.ksize,parameters.search.method,processor_count,runner_name,session_id,start_epoch,state,swaptotal,template,template_filetype,tool_id,tool_version,traceback,update_time,user_id,runtime
15823,fasta,2018-01-29 04:49:16.003993,slurm_normal,1517201623.0,0,,1.0,main_w4_handler1,3408303,18185205,False,,12266539,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543469}]","""Africa_African_DQ112688.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517201614.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 04:53:50.338103,120813.0,9.0
15825,fasta,2018-01-29 04:49:16.585791,slurm_normal,1517201494.0,0,,1.0,main_w4_handler1,3408303,18185206,False,,12266507,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543468}]","""Africa_African_DQ112687.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517201481.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 04:51:40.008990,120813.0,13.0
16836,fasta,2018-01-29 04:48:40.009962,slurm_normal,1517201480.0,0,,1.0,main_w4_handler1,3408303,18185157,False,,12266504,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543517}]","""Africa_MbenzelePygmy_AF346997.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517201469.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 04:51:27.208380,120813.0,11.0
16829,fasta,2018-01-29 04:49:01.766681,slurm_normal,1517201547.0,0,,1.0,main_w4_handler1,3408303,18185187,False,,12266520,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543487}]","""Africa_Efik_AF346977.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517201536.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 04:52:31.513451,120813.0,11.0
16839,fasta,2018-01-29 04:48:59.128468,slurm_normal,1517201504.0,0,,1.0,main_w3_handler1,3408303,18185183,False,,12266511,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543491}]","""Africa_Ethiopia(Jew)_EF060323.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517201494.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 04:51:45.959520,120813.0,10.0
16829,fasta,2018-01-29 04:48:58.009742,slurm_normal,1517201523.0,0,,1.0,main_w4_handler1,3408303,18185181,False,,12266515,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543493}]","""Africa_Ethiopia(Oromo)_EF060325.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517201513.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 04:52:08.194475,120813.0,10.0
16830,fasta,2018-01-29 05:39:53.409101,slurm_normal,1517204523.0,0,,1.0,main_w4_handler1,3408303,18185389,False,,12266712,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543596}]","""Asia_Adygei_AY882398.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517204507.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 05:42:05.619150,120813.0,16.0
16837,fasta,2018-01-29 04:48:52.121422,slurm_normal,1517201520.0,0,,1.0,main_w3_handler0,3408303,18185173,False,,12266514,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543501}]","""Africa_Eygpt(Copt)_EF060340.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517201510.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 04:52:07.743557,120813.0,10.0
16828,fasta,2018-01-29 05:39:43.546800,slurm_normal,1517204421.0,0,,1.0,main_w3_handler0,3408303,18185368,False,,12266688,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543627}]","""Asia_Chukchi_AF346971.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517204412.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 05:40:23.818513,120813.0,9.0
16823,fasta,2018-01-29 04:48:54.914961,slurm_normal,1517201546.0,0,,1.0,main_w3_handler0,3408303,18185177,False,,12266519,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543497}]","""Africa_Ethiopia_EF060326.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517201536.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 04:52:32.221775,120813.0,10.0
16832,fasta,2018-01-29 04:49:09.132421,slurm_normal,1517201621.0,0,,1.0,main_w3_handler0,3408303,18185197,False,,12266538,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543477}]","""Africa_Berber_AY882408.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517201611.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 04:53:43.111007,120813.0,10.0
16823,fasta,2018-01-29 04:48:55.816424,slurm_normal,1517201563.0,0,,1.0,main_w3_handler0,3408303,18185178,False,,12266521,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543496}]","""Africa_Ethiopia_EF060324.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517201553.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 04:52:47.347709,120813.0,10.0
16830,fasta,2018-01-29 05:39:39.952189,slurm_normal,1517204400.0,0,,1.0,main_w3_handler0,3408303,18185360,False,,12266683,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543637}]","""Asia_Evenki_AY195753.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517204389.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 05:40:02.113615,120813.0,11.0
16833,fasta,2018-01-29 04:49:08.218416,slurm_normal,1517201569.0,0,,1.0,main_w3_handler1,3408303,18185195,False,,12266523,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543479}]","""Africa_BiakaPygmy_AF346968.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517201559.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 04:52:51.002676,120813.0,10.0
16832,fasta,2018-01-29 04:48:56.303735,slurm_normal,1517201570.0,0,,1.0,main_w3_handler0,3408303,18185179,False,,12266525,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543495}]","""Africa_Ethiopia_AY882416.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517201559.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 04:52:56.642594,120813.0,11.0
16833,fasta,2018-01-29 04:49:07.688060,slurm_normal,1517201584.0,0,,1.0,main_w4_handler1,3408303,18185194,False,,12266528,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543480}]","""Africa_BiakaPygmy_AF346969.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517201574.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 04:53:08.227461,120813.0,10.0
15701,fasta,2018-01-29 04:49:09.803734,slurm_normal,1517201588.0,0,,1.0,main_w3_handler1,3408303,18185198,False,,12266529,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543476}]","""Africa_AfricanAmerican_EF657279.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517201577.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 04:53:10.664926,120813.0,11.0
15701,fasta,2018-01-29 04:49:12.029381,slurm_normal,1517201598.0,0,,1.0,main_w3_handler1,3408303,18185200,False,,12266533,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543474}]","""Africa_AfricanAmerican_EF657272.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517201583.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 04:53:19.886718,120813.0,15.0
16838,fasta,2018-01-29 04:48:58.804684,slurm_normal,1517201596.0,0,,1.0,main_w3_handler0,3408303,18185182,False,,12266530,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543492}]","""Africa_Ethiopia(Jew)_EF064343.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517201580.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 04:53:24.841085,120813.0,16.0
16836,fasta,2018-01-29 04:49:00.711411,slurm_normal,1517201605.0,0,,1.0,main_w3_handler0,3408303,18185186,False,,12266535,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543488}]","""Africa_Egypt(Siwa)_EF060314.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517201596.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 04:53:27.499140,120813.0,9.0
16833,fasta,2018-01-29 04:49:08.707701,slurm_normal,1517201603.0,0,,1.0,main_w4_handler1,3408303,18185196,False,,12266534,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543478}]","""Africa_Berber_AY882412.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517201593.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 04:53:30.034007,120813.0,10.0
15700,fasta,2018-01-29 04:49:14.013949,slurm_normal,1517201617.0,0,,1.0,main_w4_handler1,3408303,18185202,False,,12266537,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543472}]","""Africa_AfricanAmerican_EF657237.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517201608.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 04:53:42.355400,120813.0,9.0
16838,fasta,2018-01-29 04:49:03.881883,slurm_normal,1517201621.0,0,,1.0,main_w3_handler0,3408303,18185190,False,,12266536,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543484}]","""Africa_CanaryIslands_AY275528.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517201605.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 04:53:44.461872,120813.0,16.0
16831,fasta,2018-01-29 05:39:45.277240,slurm_normal,1517204447.0,0,,1.0,main_w3_handler0,3408303,18185372,False,,12266696,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543623}]","""Asia_Chinese_AF346973.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517204437.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 05:40:49.748346,120813.0,10.0
16828,fasta,2018-01-29 05:39:39.344550,slurm_normal,1517204396.0,0,,1.0,main_w4_handler0,3408303,18185359,False,,12266681,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543638}]","""Asia_Evenki_AY519485.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517204386.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 05:39:57.858807,120813.0,10.0
15846,fasta,2018-01-29 05:40:02.604665,slurm_normal,1517204604.0,0,,1.0,main_w4_handler0,3408303,18185409,False,,12266732,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543566}]","""America(North)_NorthAmerican_DQ112888.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517204592.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 05:43:26.973527,120813.0,12.0
16829,fasta,2018-01-29 05:39:40.483324,slurm_normal,1517204399.0,0,,1.0,main_w4_handler1,3408303,18185361,False,,12266684,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543634}]","""Asia_Evenki_AF346979.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517204389.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 05:40:01.131460,120813.0,10.0
16841,fasta,2018-01-29 05:39:41.351156,slurm_normal,1517204442.0,0,,1.0,main_w4_handler1,3408303,18185363,False,,12266693,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543632}]","""Asia_Daghestan(Lezgin)_AM263186.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517204432.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 05:40:44.560475,120813.0,10.0
16831,fasta,2018-01-29 05:40:20.272614,slurm_normal,1517204513.0,0,,1.0,main_w4_handler1,3408303,18185439,False,,12266711,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543536}]","""Africa_Morocco_AF381986.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517204502.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 05:41:56.097429,120813.0,11.0
16845,fasta,2018-01-29 05:39:40.975328,slurm_normal,1517204406.0,0,,1.0,main_w3_handler1,3408303,18185362,False,,12266682,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543633}]","""Asia_Daghestan(Tabasaran)_AM263187.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517204389.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 05:40:08.445479,120813.0,17.0
16843,fasta,2018-01-29 05:40:06.716984,slurm_normal,1517204610.0,0,,1.0,main_w3_handler1,3408303,18185414,False,,12266733,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543561}]","""America(North)_NativeAmerican_AY195759.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517204593.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 05:43:33.306349,120813.0,17.0
16842,fasta,2018-01-29 05:39:42.065185,slurm_normal,1517204411.0,0,,1.0,main_w3_handler1,3408303,18185365,False,,12266685,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543630}]","""Asia_Daghestan(Dargin)_AM263181.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517204401.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 05:40:12.600528,120813.0,10.0
15698,fasta,2018-01-29 05:39:48.303833,slurm_normal,1517204431.0,0,,1.0,main_w3_handler1,3408303,18185379,False,,12266692,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543611}]","""Asia_AsianAmerican_EF657631.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517204421.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 05:40:34.051664,120813.0,10.0
16841,fasta,2018-01-29 05:39:43.063179,slurm_normal,1517204423.0,0,,1.0,main_w3_handler1,3408303,18185367,False,,12266687,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543628}]","""Asia_Daghestan(Dargin)_AM263179.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517204408.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 05:40:26.089529,120813.0,15.0
15697,fasta,2018-01-29 05:39:49.588227,slurm_normal,1517204457.0,0,,1.0,main_w3_handler1,3408303,18185382,False,,12266697,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543608}]","""Asia_AsianAmerican_EF657254.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517204447.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 05:41:00.522617,120813.0,10.0
16836,fasta,2018-01-29 05:39:46.371701,slurm_normal,1517204424.0,0,,1.0,main_w3_handler1,3408303,18185374,False,,12266689,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543621}]","""Asia_Chinese(Tujia)_AY963575.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517204415.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 05:40:27.305784,120813.0,9.0
16828,fasta,2018-01-29 05:40:17.397277,slurm_normal,1517204676.0,0,,1.0,main_w3_handler1,3408303,18185435,False,,12266751,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543540}]","""Africa_San_AF347008.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517204666.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 05:44:38.255644,120813.0,10.0
16832,fasta,2018-01-29 05:39:44.406620,slurm_normal,1517204431.0,0,,1.0,main_w3_handler0,3408303,18185370,False,,12266691,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543625}]","""Asia_Chinese_AY255134.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517204421.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 05:40:33.542054,120813.0,10.0
15838,fasta,2018-01-29 06:06:03.292936,slurm_normal,1517206027.0,0,,1.0,main_w3_handler0,3408303,18185516,False,,12266828,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33544089}]","[{'src': 'hda', 'id': 33543712}]","""Australia_Australian_DQ112753.fa""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,no,,1,no,0,8,kmer,32.0,,43500490.0,1517206017.0,ok,1023996.0,16909,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-01-29 06:07:09.310498,120813.0,10.0
