create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.clps,parameters.dbkey,parameters.img,parameters.input.values,parameters.name,parameters.slop,parameters.sort,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-06-19 16:50:01.262205,slurm_normal,1497891819.0,0,,1.0,main_w4_handler1,3157414,16134177,False,,1538733938,bed,10213652.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","""png""","[{'src': 'hda', 'id': 30047203}]","""false""","""2""","""""",32.0,,38694702,1497891041.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-06-19 17:03:42.055179,107740.0,778.0
2017-06-26 18:35:09.442255,slurm_normal,1498504033.0,0,,1.0,main_w4_handler0,3171503,16190995,False,,3721803,bed,10267201.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""false""","""dm3""","""png""","[{'src': 'hda', 'id': 30164132}]","""false""","""0""","""""",32.0,,38140127,1498504028.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-06-26 19:07:16.248636,106403.0,5.0
2017-06-27 01:38:07.217818,slurm_normal,1498527500.0,0,,1.0,main_w3_handler0,3171981,16194106,False,,1439694,bed,10270429.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","""png""","[{'src': 'hda', 'id': 30170634}]","""false""","""0""","""""",32.0,,38917312,1498527495.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-06-27 01:38:22.620833,,5.0
2017-06-29 08:22:09.286927,slurm_normal,1498724544.0,0,,1.0,main_w3_handler1,3085886,16220572,False,,12769,bed,10296662.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""png""","[{'src': 'hda', 'id': 30161696}]","""true""","""500""","""""",32.0,,37542433,1498724540.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-06-29 08:22:29.670357,,4.0
2017-06-30 11:42:00.699457,slurm_normal,1498822936.0,0,,1.0,main_w3_handler1,3177745,16230362,False,,138,bed,10306329.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""true""","""?""","""svg""","[{'src': 'hda', 'id': 30245647}]","""false""","""0""","""""",32.0,,39018660,1498822932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-06-30 11:42:19.586133,108407.0,4.0
2017-07-03 08:16:01.484937,slurm_normal,1499069778.0,0,,1.0,main_w4_handler0,3169615,16246357,False,,311651,bed,10321136.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 30268439}]","""false""","""0""","""position""",32.0,,38915014,1499069773.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-07-03 08:16:21.432982,107574.0,5.0
2017-07-03 07:46:49.166281,slurm_normal,1499068583.0,0,,1.0,main_w4_handler1,3179980,16246231,False,,2265477,bed,10321064.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 30270364}]","""false""","""0""","""""",32.0,,39063139,1499068578.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-07-03 07:56:24.604586,,5.0
2017-07-05 11:38:56.121193,slurm_normal,1499254755.0,0,,1.0,main_w3_handler0,3017595,16261189,False,,599494,bed,10332748.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""false""","""hg38""","""png""","[{'src': 'hda', 'id': 30301337}]","""false""","""0""","""""",32.0,,39109982,1499254751.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-07-05 11:39:18.115440,101288.0,4.0
2017-07-05 18:58:43.687640,slurm_normal,1499281140.0,0,,1.0,main_w3_handler0,3115464,16265674,False,,5128128,bed,10336891.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 30310827}]","""false""","""0""","""""",32.0,,38032544,1499281134.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-07-05 18:59:02.951440,,6.0
2017-07-05 08:35:20.024511,slurm_normal,1499243742.0,0,,1.0,main_w3_handler0,3133788,16260221,False,,8135,bed,10331820.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","""eps""","[{'src': 'hda', 'id': 29833619}]","""false""","""0""","""""",32.0,,38235644,1499243738.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-07-05 08:35:46.835243,75235.0,4.0
2017-07-07 09:01:27.003912,slurm_normal,1499418104.0,0,,1.0,main_w4_handler1,2773417,16280702,False,,69097,bed,10351133.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 30345696}]","""false""","""0""","""""",32.0,,39131615,1499418100.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-07-07 09:01:45.197792,82252.0,4.0
2017-07-13 16:43:44.850657,slurm_normal,1499964252.0,0,,1.0,main_w3_handler1,2646908,16335373,False,,0,bed,10400705.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 30477890}]","""false""","""0""","""""",32.0,,39270918,1499964248.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-07-13 16:44:15.532662,81421.0,4.0
2017-07-17 20:34:04.392122,slurm_normal,1500323656.0,0,,1.0,main_w4_handler0,3190941,16364097,False,,95264,bed,10427881.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 30524020}]","""false""","""0""","""""",32.0,,39255224,1500323651.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-07-17 20:34:20.254343,108863.0,5.0
2017-07-20 19:43:32.259123,slurm_normal,1500579977.0,0,,1.0,main_w4_handler1,3195785,16378626,False,,2536287,bed,10443600.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 30544537}]","""false""","""0""","""sample""",32.0,,39381698,1500579972.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-07-20 19:46:21.715478,109107.0,5.0
2017-10-12 12:45:59.164964,slurm_normal,1507812403.0,0,,1.0,main_w4_handler1,3284561,17086522,False,,82184049,gtf,11142655.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 31662946}]","""false""","""0""","""""",32.0,,41241891,1507812393.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-10-12 12:46:54.918157,113469.0,10.0
2017-12-15 10:33:29.377236,slurm_normal,1513334025.0,0,,1.0,main_w4_handler1,3364363,17816146,False,,479999,gff3,11884779,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 32945004}]","""false""","""0""","""""",32.0,,42677849,1513334020.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-12-15 10:33:47.377266,118601.0,5.0
2017-09-30 00:18:31.991971,slurm_normal,1506730719.0,0,,1.0,main_w4_handler1,2852793,16976011,False,,846,bed,11043778.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""false""","""mm10""","""png""","[{'src': 'hda', 'id': 31485662}]","""false""","""0""","""""",32.0,,40452841,1506730715.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-09-30 00:18:42.041958,47785.0,4.0
2018-01-19 03:37:53.907632,slurm_normal,1516333101.0,0,,1.0,main_w3_handler0,3397087,18080146,False,,1772706,bed,12158683,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""svg""","[{'src': 'hda', 'id': 33382153}]","""true""","""0""","""""",32.0,,43287106,1516333095.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2018-01-19 03:38:22.604324,119541.0,6.0
2017-11-15 16:20:58.119090,slurm_normal,1510762928.0,0,,1.0,main_w4_handler0,3274408,17471007,False,,87553173,bed,11528100,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""png""","[{'src': 'hda', 'id': 32336701}]","""false""","""0""","""""",32.0,,41024736,1510762909.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-11-15 16:22:25.351547,,19.0
2017-08-16 11:58:02.560797,slurm_normal,1502884707.0,0,,1.0,main_w4_handler0,3188621,16593025,False,,274816,bed,10664911.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""png""","[{'src': 'hda', 'id': 30891368}]","""false""","""0""","""""",32.0,,39901380,1502884703.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-08-16 11:58:29.195503,105569.0,4.0
2017-08-19 06:41:10.538423,slurm_normal,1503124883.0,0,,1.0,main_w4_handler0,2910651,16613395,False,,18078,bed,10685287.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/papHam.len""","""false""","""papHam""","""png""","[{'src': 'hda', 'id': 30915572}]","""false""","""0""","""""",32.0,,39950949,1503124879.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-08-19 06:41:24.169054,54355.0,4.0
2017-08-19 05:44:09.494473,slurm_normal,1503121462.0,0,,1.0,main_w4_handler0,2910651,16613327,False,,18078,bed,10685237.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/papHam.len""","""false""","""papHam""","""png""","[{'src': 'hda', 'id': 30915572}]","""false""","""0""","""""",32.0,,39950949,1503121457.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-08-19 05:44:24.172874,54355.0,5.0
2017-08-19 20:25:59.752969,slurm_normal,1503174369.0,0,,1.0,main_w4_handler0,3189796,16615024,False,,1018644,bed,10686823.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/danRer10.len""","""false""","""danRer10""","""png""","[{'src': 'hda', 'id': 30647059}]","""false""","""0""","""""",32.0,,39256787,1503174365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-08-19 20:26:10.452995,108865.0,4.0
2017-08-23 02:41:39.329471,slurm_normal,1503456140.0,0,,1.0,main_w3_handler0,3230216,16637599,False,,17675363,bed,10709894.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""false""","""hg38""","""png""","[{'src': 'hda', 'id': 30959110}]","""false""","""0""","""""",32.0,,40013567,1503456135.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-08-23 02:42:23.281975,,5.0
2017-08-25 02:38:03.248866,slurm_normal,1503628697.0,0,,1.0,main_w4_handler1,3169615,16654239,False,,8551,bed,10726810.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 30976915}]","""false""","""0""","""position""",32.0,,39376100,1503628693.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-08-25 02:38:21.640779,107574.0,4.0
2017-08-25 02:40:10.115224,slurm_normal,1503628826.0,0,,1.0,main_w3_handler1,3169615,16654246,False,,8551,bed,10726818.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 30976915}]","""false""","""0""","""""",32.0,,39376100,1503628822.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-08-25 02:40:29.882401,107574.0,4.0
2017-09-04 13:02:46.864240,slurm_normal,1504530679.0,0,,1.0,main_w4_handler1,3241954,16729840,False,,8780,bed,10798402.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 31099919}]","""false""","""0""","""""",32.0,,40255713,1504530675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-09-04 13:11:23.686452,,4.0
2017-09-11 13:20:37.179734,slurm_normal,1505136051.0,0,,1.0,main_w4_handler1,3229604,16787002,False,,578688,bed,10855416.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""false""","""hg38""","""png""","[{'src': 'hda', 'id': 31174655}]","""false""","""0""","""""",32.0,,39987973,1505136047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-09-11 13:20:53.560556,110321.0,4.0
2017-09-20 14:52:16.143117,slurm_normal,1505919306.0,0,,1.0,main_w3_handler1,3260588,16877141,False,,515385740,bed,10942086.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 31324048}]","""false""","""0""","""""",32.0,,40679299,1505919151.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-09-20 14:55:47.431288,111955.0,155.0
2017-10-04 18:40:10.845721,slurm_normal,1507142436.0,0,,1.0,main_w4_handler1,3251743,17026096,False,,10749496,bed,11081680.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""png""","[{'src': 'hda', 'id': 31561015}]","""false""","""0""","""""",32.0,,40764900,1507142427.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-10-04 18:40:55.799262,111454.0,9.0
2017-09-27 07:44:16.081001,slurm_normal,1506498393.0,0,,1.0,main_w3_handler1,3260248,16943345,False,,191610419,bed,11012847.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""true""","""Arabidopsis_thaliana_TAIR10""","""png""","[{'src': 'hda', 'id': 31428550}]","""false""","""0""","""position""",32.0,,40900240,1506498264.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-09-27 07:46:35.817414,33843.0,129.0
2017-09-27 23:27:20.766515,slurm_normal,1506554880.0,0,,1.0,main_w4_handler0,3268824,16954083,False,,1190022,bed,11022398.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 31453558}]","""false""","""0""","""""",32.0,,39780587,1506554876.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-09-27 23:28:09.804573,109947.0,4.0
2017-09-28 14:13:55.121695,slurm_normal,1506608051.0,0,,1.0,main_w3_handler1,3253424,16961922,False,,5294,bed,11029465.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/anoCar2.len""","""false""","""anoCar2""","""png""","[{'src': 'hda', 'id': 31465214}]","""false""","""0""","""""",32.0,,40822271,1506608047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-09-28 14:14:16.677541,111539.0,4.0
2017-10-11 13:57:42.833961,slurm_normal,1507730355.0,0,,1.0,main_w4_handler0,3234674,17078317,False,,586144557,bed,11134160.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""false""","""mm9""","""png""","[{'src': 'hda', 'id': 31632482}]","""false""","""0""","""""",32.0,,40111512,1507730269.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-10-11 13:59:17.853928,110618.0,86.0
2017-10-11 17:07:01.423379,slurm_normal,1507741646.0,0,,1.0,main_w3_handler1,3105669,17080427,False,,186368,bed,11136251.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""true""","""mm10""","""png""","[{'src': 'hda', 'id': 31653105}]","""true""","""0""","""""",32.0,,40404944,1507741642.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-10-11 17:07:36.975547,97725.0,4.0
2017-10-11 17:07:01.589542,slurm_normal,1507741649.0,0,,1.0,main_w3_handler1,3105669,17080428,False,,977618,bed,11136252.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""true""","""mm10""","""png""","[{'src': 'hda', 'id': 31653107}]","""true""","""0""","""""",32.0,,40404944,1507741645.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-10-11 17:07:37.172249,97725.0,4.0
2017-10-18 21:01:58.706671,slurm_normal,1508360547.0,0,,1.0,main_w4_handler0,3291485,17137345,False,,50,bed,11194105,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 31746624}]","""false""","""0""","""""",32.0,,41372866,1508360543.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-10-18 21:02:37.207984,55005.0,4.0
2017-12-28 02:22:53.098991,slurm_normal,1514427788.0,0,,1.0,main_w4_handler1,3377178,17906598,False,,679,bed,11981366,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/oryza_sativa_japonica_nipponbare_IRGSP4.0.len""","""false""","""oryza_sativa_japonica_nipponbare_IRGSP4.0""","""png""","[{'src': 'hda', 'id': 33101615}]","""false""","""0""","""""",32.0,,42883805,1514427784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-12-28 02:23:10.347742,,4.0
2017-10-20 03:05:52.476872,slurm_normal,1508468761.0,0,,1.0,main_w3_handler0,3293370,17151292,False,,3062878,bed,11209384,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 31769661}]","""false""","""0""","""""",32.0,,41410288,1508468756.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-10-20 03:06:02.724981,,5.0
2017-10-23 21:34:43.040415,slurm_normal,1508794493.0,0,,1.0,main_w3_handler1,3255195,17183639,False,,88463,bed,11244168,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""false""","""mm9""","""png""","[{'src': 'hda', 'id': 31327597}]","""false""","""0""","""""",32.0,,39710803,1508794489.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-10-23 21:34:56.462098,109764.0,4.0
2018-02-07 19:27:52.179627,slurm_normal,1518032473.0,0,7680.0,1.0,main_w3_handler1,3417945,18301818,False,,4913223804,bed,12384868,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 33733726}]","""false""","""0""","""""",32.0,,43699700,1518031687.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2018-02-07 19:41:15.276629,13294.0,786.0
2017-10-28 11:48:13.968485,slurm_normal,1509191938.0,0,,1.0,main_w3_handler1,3242902,17249742,False,,1170667283,bedgraph,11309466,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 31693589}]","""false""","""0""","""""",32.0,,40288543,1509191482.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-10-28 11:59:08.767168,108821.0,456.0
2017-10-28 11:48:22.177556,slurm_normal,1509191884.0,0,,1.0,main_w4_handler1,3242902,17249743,False,,1744055257,bedgraph,11309462,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 31693575}]","""false""","""0""","""""",32.0,,40288543,1509191312.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-10-28 11:58:05.570577,108821.0,572.0
2017-10-28 11:23:17.938634,slurm_normal,1509190108.0,0,,1.0,main_w3_handler0,3238771,17249702,False,,748920689,bedgraph,11309410,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 31693624}]","""false""","""0""","""""",32.0,,40288543,1509189807.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-10-28 11:28:30.304297,108821.0,301.0
2017-10-28 11:31:49.886594,slurm_normal,1509190947.0,0,,1.0,main_w3_handler1,3238771,17249718,False,,1809092738,bedgraph,11309426,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 31693614}]","""false""","""0""","""""",32.0,,40288543,1509190352.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-10-28 11:45:46.113418,108821.0,595.0
2017-10-29 03:39:01.585091,slurm_normal,1509248357.0,0,,1.0,main_w3_handler0,3303519,17252405,False,,3122,bed,11312694,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""false""","""hg38""","""png""","[{'src': 'hda', 'id': 31942420}]","""false""","""0""","""""",32.0,,41601576,1509248351.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-10-29 03:39:20.543234,114697.0,6.0
2017-11-06 06:17:16.484049,slurm_normal,1509949071.0,0,,1.0,main_w4_handler1,3311004,17341386,False,,20110,vcf,11404303,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","""png""","[{'src': 'hda', 'id': 32085967}]","""false""","""0""","""""",32.0,,40969026,1509949067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-11-06 06:18:06.804048,112515.0,4.0
2017-11-08 16:31:30.979486,slurm_normal,1510158779.0,0,,1.0,main_w4_handler0,3316940,17382546,False,,1587695,bed,11444300,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 32154566}]","""false""","""0""","""""",32.0,,41858252,1510158774.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-11-08 16:33:03.324469,115603.0,5.0
2017-11-09 16:37:40.467238,slurm_normal,1510245836.0,0,,1.0,main_w4_handler1,3316940,17399250,False,,2039924402,bed,11460663,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""false""","""mm10""","""png""","[{'src': 'hda', 'id': 32172412}]","""false""","""0""","""""",32.0,,41858252,1510245477.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-11-09 16:44:05.747475,115603.0,359.0
2017-11-09 18:47:47.150696,slurm_normal,1510253280.0,0,,1.0,main_w3_handler0,3300044,17400606,False,,0,bed,11462271,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""png""","[{'src': 'hda', 'id': 32201456}]","""false""","""0""","""""",32.0,,41740102,1510253276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,2.26.0.0,,2017-11-09 18:48:02.468490,115228.0,4.0
