chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.adv_opts.__current_case__,parameters.adv_opts.adv_opts_selector,parameters.adv_opts.silent,parameters.chromInfo,parameters.code,parameters.dbkey,parameters.infile.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-01-21 22:24:06.012286,slurm_normal,1516573461.0,0,,1.0,main_w3_handler0,3399816,18107908,False,180566,fasta,,12186847,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P3C7|/\n""","""?""","[{'src': 'hda', 'id': 33421491}]",32.0,,42308950.0,1516573455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:24:21.948410,62970.0,6.0
,,2018-01-21 22:30:09.601232,slurm_normal,1516573829.0,0,,1.0,main_w3_handler0,3399816,18107950,False,6184,fasta,,12186893,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P3F7|/\n""","""?""","[{'src': 'hda', 'id': 33421521}]",32.0,,42308950.0,1516573824.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:30:32.313476,62970.0,5.0
,,2018-01-21 22:30:18.935926,slurm_normal,1516573837.0,0,,1.0,main_w4_handler0,3399816,18107951,False,80910,fasta,,12186894,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P3F8|/\n""","""?""","[{'src': 'hda', 'id': 33421522}]",32.0,,42308950.0,1516573831.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:30:41.397603,62970.0,6.0
,,2018-01-21 22:27:45.883316,slurm_normal,1516573688.0,0,,1.0,main_w4_handler1,3399816,18107933,False,1305,fasta,,12186875,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P3E6|/\n""","""?""","[{'src': 'hda', 'id': 33421510}]",32.0,,42308950.0,1516573684.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:28:10.780524,62970.0,4.0
,,2018-01-21 22:22:12.124491,slurm_normal,1516573347.0,0,,1.0,main_w4_handler1,3399816,18107895,False,581,fasta,,12186835,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P3B7|/\n""","""?""","[{'src': 'hda', 'id': 33421481}]",32.0,,42308950.0,1516573341.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:22:29.694877,62970.0,6.0
,,2018-01-21 22:26:08.604216,slurm_normal,1516573591.0,0,,1.0,main_w4_handler1,3399816,18107922,False,1219,fasta,,12186864,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P3D8|/\n""","""?""","[{'src': 'hda', 'id': 33421502}]",32.0,,42308950.0,1516573587.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:26:36.960537,62970.0,4.0
,,2018-01-21 22:29:55.147291,slurm_normal,1516573822.0,0,,1.0,main_w4_handler0,3399816,18107947,False,865,fasta,,12186890,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P3F6|/\n""","""?""","[{'src': 'hda', 'id': 33421520}]",32.0,,42308950.0,1516573815.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:30:26.723130,62970.0,7.0
,,2018-01-21 22:34:06.394828,slurm_normal,1516574066.0,0,,1.0,main_w4_handler1,3399816,18107972,False,1492,fasta,,12186915,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P3H4|/\n""","""?""","[{'src': 'hda', 'id': 33421538}]",32.0,,42308950.0,1516574059.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:34:29.731316,62970.0,7.0
,,2018-01-21 22:22:48.694920,slurm_normal,1516573383.0,0,,1.0,main_w3_handler0,3399816,18107898,False,90485,fasta,,12186838,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P3B10|/\n""","""?""","[{'src': 'hda', 'id': 33421484}]",32.0,,42308950.0,1516573376.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:23:04.317123,62970.0,7.0
,,2018-01-21 22:23:56.745257,slurm_normal,1516573459.0,0,,1.0,main_w4_handler1,3399816,18107907,False,28467,fasta,,12186846,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P3C6|/\n""","""?""","[{'src': 'hda', 'id': 33421490}]",32.0,,42308950.0,1516573452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:24:21.292434,62970.0,7.0
,,2018-01-21 22:24:50.423603,slurm_normal,1516573506.0,0,,1.0,main_w3_handler0,3399816,18107912,False,2370,fasta,,12186851,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P3C11|/\n""","""?""","[{'src': 'hda', 'id': 33421494}]",32.0,,42308950.0,1516573500.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:25:07.891478,62970.0,6.0
,,2018-01-21 22:25:44.438454,slurm_normal,1516573559.0,0,,1.0,main_w3_handler0,3399816,18107919,False,402,fasta,,12186858,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P3D6|/\n""","""?""","[{'src': 'hda', 'id': 33421500}]",32.0,,42308950.0,1516573552.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:26:00.821075,62970.0,7.0
,,2018-01-21 22:25:00.910146,slurm_normal,1516573519.0,0,,1.0,main_w3_handler0,3399816,18107914,False,119976,fasta,,12186853,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P3D2|/\n""","""?""","[{'src': 'hda', 'id': 33421495}]",32.0,,42308950.0,1516573512.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:25:20.946699,62970.0,7.0
,,2018-01-21 22:25:59.013550,slurm_normal,1516573573.0,0,,1.0,main_w3_handler0,3399816,18107921,False,1023,fasta,,12186860,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P3D7|/\n""","""?""","[{'src': 'hda', 'id': 33421501}]",32.0,,42308950.0,1516573567.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:26:14.460838,62970.0,6.0
,,2018-01-21 22:29:42.542750,slurm_normal,1516573796.0,0,,1.0,main_w3_handler0,3399816,18107945,False,80149,fasta,,12186887,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P3F5|/\n""","""?""","[{'src': 'hda', 'id': 33421519}]",32.0,,42308950.0,1516573790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:30:01.127430,62970.0,6.0
,,2018-01-21 22:35:30.866630,slurm_normal,1516574146.0,0,,1.0,main_w4_handler0,3399816,18107977,False,1266,fasta,,12186920,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P3H8|/\n""","""?""","[{'src': 'hda', 'id': 33421542}]",32.0,,42308950.0,1516574140.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:35:48.942813,62970.0,6.0
,,2018-01-21 22:44:35.653786,slurm_normal,1516574690.0,0,,1.0,main_w4_handler0,3399817,18108028,False,26451,fasta,,12186974,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P2B10|/\n""","""?""","[{'src': 'hda', 'id': 33421650}]",32.0,,42308950.0,1516574686.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:44:52.045899,62970.0,4.0
,,2018-01-21 22:32:02.433192,slurm_normal,1516573940.0,0,,1.0,main_w4_handler0,3399816,18107963,False,2170,fasta,,12186905,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P3G6|/\n""","""?""","[{'src': 'hda', 'id': 33421530}]",32.0,,42308950.0,1516573934.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:32:22.457844,62970.0,6.0
,,2018-01-21 22:30:44.492153,slurm_normal,1516573868.0,0,,1.0,main_w4_handler1,3399816,18107955,False,470255,fasta,,12186898,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P3F10|/\n""","""?""","[{'src': 'hda', 'id': 33421524}]",32.0,,42308950.0,1516573862.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:31:11.707373,62970.0,6.0
,,2018-01-21 22:31:28.841774,slurm_normal,1516573901.0,0,,1.0,main_w3_handler0,3399816,18107961,False,3535,fasta,,12186903,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P3G4|/\n""","""?""","[{'src': 'hda', 'id': 33421528}]",32.0,,42308950.0,1516573896.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:31:42.393489,62970.0,5.0
,,2018-01-21 22:32:12.399062,slurm_normal,1516573953.0,0,,1.0,main_w3_handler0,3399816,18107964,False,18285,fasta,,12186906,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P3G7|/\n""","""?""","[{'src': 'hda', 'id': 33421531}]",32.0,,42308950.0,1516573946.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:32:34.680676,62970.0,7.0
,,2018-01-21 22:33:34.478778,slurm_normal,1516574028.0,0,,1.0,main_w3_handler0,3399816,18107970,False,180719,fasta,,12186914,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P3H3|/\n""","""?""","[{'src': 'hda', 'id': 33421537}]",32.0,,42308950.0,1516574021.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:33:49.844991,62970.0,7.0
,,2018-01-21 22:31:48.365188,slurm_normal,1516573925.0,0,,1.0,main_w3_handler0,3399816,18107962,False,460143,fasta,,12186904,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P3G5|/\n""","""?""","[{'src': 'hda', 'id': 33421529}]",32.0,,42308950.0,1516573920.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:32:07.605594,62970.0,5.0
,,2018-01-21 22:32:22.184755,slurm_normal,1516573959.0,0,,1.0,main_w3_handler0,3399816,18107965,False,383640,fasta,,12186907,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P3G8|/\n""","""?""","[{'src': 'hda', 'id': 33421532}]",32.0,,42308950.0,1516573952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:32:41.455524,62970.0,7.0
,,2018-01-21 22:32:33.023173,slurm_normal,1516573971.0,0,,1.0,main_w3_handler0,3399816,18107966,False,11780,fasta,,12186910,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P3G9|/\n""","""?""","[{'src': 'hda', 'id': 33421533}]",32.0,,42308950.0,1516573965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:32:53.344497,62970.0,6.0
,,2018-01-21 22:33:10.681984,slurm_normal,1516574006.0,0,,1.0,main_w3_handler0,3399816,18107969,False,3354,fasta,,12186913,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P3H2|/\n""","""?""","[{'src': 'hda', 'id': 33421536}]",32.0,,42308950.0,1516574000.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:33:27.032421,62970.0,6.0
,,2018-01-21 22:32:46.352582,slurm_normal,1516573982.0,0,,1.0,main_w4_handler0,3399816,18107967,False,944,fasta,,12186911,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P3G10|/\n""","""?""","[{'src': 'hda', 'id': 33421534}]",32.0,,42308950.0,1516573977.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:33:04.301416,62970.0,5.0
,,2018-01-21 22:41:14.381911,slurm_normal,1516574490.0,0,,1.0,main_w3_handler1,3399817,18107993,False,13354,fasta,,12186939,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P2A3|/\n""","""?""","[{'src': 'hda', 'id': 33421630}]",32.0,,42308950.0,1516574484.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:41:32.103098,62970.0,6.0
,,2018-01-21 22:35:47.100229,slurm_normal,1516574163.0,0,,1.0,main_w3_handler0,3399816,18107979,False,17930,fasta,,12186922,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P3H9|/\n""","""?""","[{'src': 'hda', 'id': 33421543}]",32.0,,42308950.0,1516574156.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:36:04.702201,62970.0,7.0
,,2018-01-21 22:47:09.339660,slurm_normal,1516574851.0,0,,1.0,main_w4_handler1,3399817,18108042,False,279978,fasta,,12186988,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P2C8|/\n""","""?""","[{'src': 'hda', 'id': 33421658}]",32.0,,42308950.0,1516574845.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:47:34.799868,62970.0,6.0
,,2018-01-21 22:42:24.210175,slurm_normal,1516574559.0,0,,1.0,main_w4_handler0,3399817,18108000,False,10164,fasta,,12186946,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P2A9|/\n""","""?""","[{'src': 'hda', 'id': 33421636}]",32.0,,42308950.0,1516574553.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:42:41.531335,62970.0,6.0
,,2018-01-21 22:35:15.939150,slurm_normal,1516574138.0,0,,1.0,main_w4_handler1,3399816,18107976,False,2083,fasta,,12186919,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P3H7|/\n""","""?""","[{'src': 'hda', 'id': 33421541}]",32.0,,42308950.0,1516574131.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:35:43.222414,62970.0,7.0
,,2018-01-21 22:34:36.107186,slurm_normal,1516574089.0,0,,1.0,main_w4_handler0,3399816,18107974,False,15860,fasta,,12186917,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P3H6|/\n""","""?""","[{'src': 'hda', 'id': 33421540}]",32.0,,42308950.0,1516574083.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:34:51.205813,62970.0,6.0
,,2018-01-21 22:36:03.918869,slurm_normal,1516574183.0,0,,1.0,main_w4_handler0,3399816,18107980,False,23687,fasta,,12186923,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P3H10|/\n""","""?""","[{'src': 'hda', 'id': 33426985}]",32.0,,42308950.0,1516574174.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:36:24.374930,62970.0,9.0
,,2018-01-21 22:36:18.161846,slurm_normal,1516574193.0,0,,1.0,main_w4_handler0,3399816,18107981,False,32240,fasta,,12186924,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P3H11|/\n""","""?""","[{'src': 'hda', 'id': 33426992}]",32.0,,42308950.0,1516574185.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:36:34.927456,62970.0,8.0
,,2018-01-21 22:41:26.613928,slurm_normal,1516574500.0,0,,1.0,main_w4_handler0,3399817,18107994,False,11931,fasta,,12186940,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P2A4|/\n""","""?""","[{'src': 'hda', 'id': 33421631}]",32.0,,42308950.0,1516574494.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:41:41.323093,62970.0,6.0
,,2018-01-21 22:41:37.757490,slurm_normal,1516574517.0,0,,1.0,main_w4_handler1,3399817,18107995,False,29015,fasta,,12186942,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P2A5|/\n""","""?""","[{'src': 'hda', 'id': 33421632}]",32.0,,42308950.0,1516574511.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:42:03.714482,62970.0,6.0
,,2018-01-21 22:26:40.653518,slurm_normal,1516573616.0,0,,1.0,main_w4_handler1,3399816,18107925,False,8888,fasta,,12186867,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P3D11|/\n""","""?""","[{'src': 'hda', 'id': 33421505}]",32.0,,42308950.0,1516573612.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:26:59.416528,62970.0,4.0
,,2018-01-21 22:47:54.078144,slurm_normal,1516574896.0,0,,1.0,main_w4_handler1,3399817,18108047,False,72636,fasta,,12186994,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P2C11|/\n""","""?""","[{'src': 'hda', 'id': 33421661}]",32.0,,42308950.0,1516574891.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:48:19.659817,62970.0,5.0
,,2018-01-21 22:25:21.605695,slurm_normal,1516573542.0,0,,1.0,main_w4_handler1,3399816,18107917,False,1490,fasta,,12186855,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P3D4|/\n""","""?""","[{'src': 'hda', 'id': 33421498}]",32.0,,42308950.0,1516573535.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:25:47.477691,62970.0,7.0
,,2018-01-21 22:41:50.548320,slurm_normal,1516574529.0,0,,1.0,main_w3_handler1,3399817,18107996,False,106404,fasta,,12186943,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P2A6|/\n""","""?""","[{'src': 'hda', 'id': 33421633}]",32.0,,42308950.0,1516574522.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:42:10.853503,62970.0,7.0
,,2018-01-21 22:42:01.921022,slurm_normal,1516574540.0,0,,1.0,main_w3_handler1,3399817,18107997,False,594206,fasta,,12186944,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P2A7|/\n""","""?""","[{'src': 'hda', 'id': 33421634}]",32.0,,42308950.0,1516574534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:42:21.588873,62970.0,6.0
,,2018-01-21 22:43:48.467442,slurm_normal,1516574644.0,0,,1.0,main_w3_handler1,3399817,18108021,False,138249,fasta,,12186966,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P2B7|/\n""","""?""","[{'src': 'hda', 'id': 33421646}]",32.0,,42308950.0,1516574638.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:44:06.814845,62970.0,6.0
,,2018-01-21 22:42:45.003951,slurm_normal,1516574583.0,0,,1.0,main_w3_handler1,3399817,18108004,False,35082,fasta,,12186950,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P2A11|/\n""","""?""","[{'src': 'hda', 'id': 33421638}]",32.0,,42308950.0,1516574577.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:43:04.439039,62970.0,6.0
,,2018-01-21 22:42:13.755816,slurm_normal,1516574547.0,0,,1.0,main_w4_handler0,3399817,18107998,False,73974,fasta,,12186945,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P2A8|/\n""","""?""","[{'src': 'hda', 'id': 33421635}]",32.0,,42308950.0,1516574541.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:42:29.658489,62970.0,6.0
,,2018-01-21 22:43:26.999394,slurm_normal,1516574625.0,0,,1.0,main_w3_handler1,3399817,18108018,False,226430,fasta,,12186963,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P2B5|/\n""","""?""","[{'src': 'hda', 'id': 33421644}]",32.0,,42308950.0,1516574619.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:43:46.967897,62970.0,6.0
,,2018-01-21 22:42:35.270763,slurm_normal,1516574571.0,0,,1.0,main_w3_handler0,3399817,18108001,False,269698,fasta,,12186947,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P2A10|/\n""","""?""","[{'src': 'hda', 'id': 33421637}]",32.0,,42308950.0,1516574566.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:42:53.265527,62970.0,5.0
,,2018-01-21 22:47:29.519478,slurm_normal,1516574864.0,0,,1.0,main_w3_handler1,3399817,18108044,False,27572,fasta,,12186991,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P2C10|/\n""","""?""","[{'src': 'hda', 'id': 33421660}]",32.0,,42308950.0,1516574859.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:47:46.283299,62970.0,5.0
,,2018-01-21 22:42:55.070642,slurm_normal,1516574592.0,0,,1.0,main_w4_handler0,3399817,18108006,False,35922,fasta,,12186952,slurm,,132112168.0,corral-repl,,,0,basic,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""s/>/>374_P2B2|/\n""","""?""","[{'src': 'hda', 'id': 33421640}]",32.0,,42308950.0,1516574586.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.0,1.1.0,,2018-01-21 22:43:15.052275,62970.0,6.0
