chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.tracks,parameters.tracks_0|input|__identifier__,parameters.tracks_1|input|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,tracks_0|input,tracks_0|input_filetype,tracks_10|input,tracks_10|input_filetype,tracks_11|input,tracks_11|input_filetype,tracks_12|input,tracks_12|input_filetype,tracks_13|input,tracks_13|input_filetype,tracks_14|input,tracks_14|input_filetype,tracks_15|input,tracks_15|input_filetype,tracks_16|input,tracks_16|input_filetype,tracks_17|input,tracks_17|input_filetype,tracks_18|input,tracks_18|input_filetype,tracks_19|input,tracks_19|input_filetype,tracks_1|input,tracks_1|input_filetype,tracks_20|input,tracks_20|input_filetype,tracks_21|input,tracks_21|input_filetype,tracks_22|input,tracks_22|input_filetype,tracks_23|input,tracks_23|input_filetype,tracks_24|input,tracks_24|input_filetype,tracks_25|input,tracks_25|input_filetype,tracks_26|input,tracks_26|input_filetype,tracks_2|input,tracks_2|input_filetype,tracks_3|input,tracks_3|input_filetype,tracks_4|input,tracks_4|input_filetype,tracks_5|input,tracks_5|input_filetype,tracks_6|input,tracks_6|input_filetype,tracks_7|input,tracks_7|input_filetype,tracks_8|input,tracks_8|input_filetype,tracks_9|input,tracks_9|input_filetype,update_time,user_id,runtime
,,2017-04-17 01:17:29.972641,slurm_normal,1492391891.0,0,,1.0,main_w3_handler0,1466995,15602588,False,,9722782.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 29242101}]}, ""__index__"": 0, ""name"": ""User Track""}]",,,32.0,,37367603.0,1492391884.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,23753868.0,interval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-17 01:18:13.839510,35382.0,7.0
,,2017-04-17 01:17:28.106454,slurm_normal,1492391864.0,0,,1.0,main_w4_handler1,1466995,15602583,False,,9722775.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 29242074}]}, ""__index__"": 0, ""name"": ""User Track""}]",,,32.0,,37367603.0,1492391859.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,1131971.0,interval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-17 01:17:46.502473,35382.0,5.0
,,2017-04-17 01:17:27.760307,slurm_normal,1492391883.0,0,,1.0,main_w3_handler1,1466995,15602582,False,,9722781.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 29242073}]}, ""__index__"": 0, ""name"": ""User Track""}]",,,32.0,,37367603.0,1492391878.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,2276754.0,interval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-17 01:18:05.989064,35382.0,5.0
,,2017-04-17 01:17:29.410680,slurm_normal,1492391923.0,0,,1.0,main_w3_handler1,1466995,15602586,False,,9722785.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 29242089}]}, ""__index__"": 0, ""name"": ""User Track""}]",,,32.0,,37367603.0,1492391900.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,368545877.0,interval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-17 01:18:45.153788,35382.0,23.0
,,2017-04-17 01:17:28.526974,slurm_normal,1492391896.0,0,,1.0,main_w3_handler1,1466995,15602584,False,,9722783.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 29242075}]}, ""__index__"": 0, ""name"": ""User Track""}]",,,32.0,,37367603.0,1492391891.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,1693747.0,interval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-17 01:18:18.118505,35382.0,5.0
,,2017-04-17 01:17:31.141885,slurm_normal,1492391898.0,0,,1.0,main_w3_handler0,1466995,15602591,False,,9722784.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 29242104}]}, ""__index__"": 0, ""name"": ""User Track""}]",,,32.0,,37367603.0,1492391894.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,832930.0,interval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-17 01:18:20.906142,35382.0,4.0
,,2017-04-17 01:17:32.253579,slurm_normal,1492391872.0,0,,1.0,main_w4_handler1,1466995,15602593,False,,9722777.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 29242106}]}, ""__index__"": 0, ""name"": ""User Track""}]",,,32.0,,37367603.0,1492391867.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,1295949.0,interval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-17 01:17:54.920716,35382.0,5.0
,,2017-04-17 01:17:28.801879,slurm_normal,1492391880.0,0,,1.0,main_w4_handler0,1466995,15602585,False,,9722780.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 29242076}]}, ""__index__"": 0, ""name"": ""User Track""}]",,,32.0,,37367603.0,1492391875.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,1403677.0,interval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-17 01:18:03.455341,35382.0,5.0
,,2017-04-17 13:40:14.536498,slurm_normal,1492436431.0,0,,1.0,main_w4_handler1,3064929,15605190,False,,9725083.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mycoSmeg_MC2_155.len""","""mycoSmeg_MC2_155""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-255-0"", ""visibility"": ""2"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 29246356}]}, ""__index__"": 0, ""name"": ""User Track""}]",,,32.0,,37215744.0,1492436427.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,940218.0,wig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-17 13:40:34.408113,,4.0
,,2017-04-18 10:34:04.754236,slurm_normal,1492511680.0,0,,1.0,main_w3_handler1,2974364,15612844,False,,9731689.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""description"": ""H3K27ac_Capan2"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 28194875}]}, ""__index__"": 0, ""name"": ""K27ac_Capan2""}]",,,32.0,,36460184.0,1492511672.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,2251401.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-18 10:34:43.810973,70484.0,8.0
,,2017-04-17 20:23:46.072412,slurm_normal,1492460678.0,0,,1.0,main_w3_handler1,3076739,15608535,False,,9728003.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 29251628}]}, ""__index__"": 0, ""name"": ""D suz""}]",,,32.0,,37381781.0,1492460670.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,85765733.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-17 20:24:40.243677,104244.0,8.0
,,2017-04-18 01:36:43.577042,slurm_normal,1492479423.0,0,,1.0,main_w4_handler1,3076884,15610189,False,,9729395.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 29253905}]}, ""__index__"": 0, ""name"": ""User Track ""}]",,,32.0,,37383996.0,1492479420.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,0.0,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-18 01:37:06.047317,104250.0,3.0
,,2017-04-18 19:10:38.608546,slurm_normal,1492542656.0,0,,1.0,main_w4_handler0,3078106,15617362,False,,9736185.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 29264614}]}, ""__index__"": 0, ""name"": ""13insert""}]","""c1-r1""",,32.0,,37403579.0,1492542651.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,1034.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-18 19:11:03.472823,104086.0,5.0
,,2017-04-18 09:58:03.819451,slurm_normal,1492509511.0,0,,1.0,main_w4_handler1,2974364,15612642,False,,9731529.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""description"": ""Mapped_Regions"", ""color"": ""255-0-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 29218289}]}, ""__index__"": 0, ""name"": ""Mapped_Regions""}]",,,32.0,,36460184.0,1492509499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,556272.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-18 09:58:32.984125,70484.0,12.0
,,2017-04-18 19:10:38.866654,slurm_normal,1492542659.0,0,,1.0,main_w4_handler1,3078106,15617363,False,,9736186.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 29264619}]}, ""__index__"": 0, ""name"": ""13insert""}]","""c1-r3""",,32.0,,37403579.0,1492542654.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,1004.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-18 19:11:03.515809,104086.0,5.0
,,2017-04-18 19:29:37.555064,slurm_normal,1492543807.0,0,,1.0,main_w3_handler0,3078077,15617540,False,,9736477.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 29264049}]}, ""__index__"": 0, ""name"": ""User Track 13""}]","""c1-r3""",,32.0,,37404350.0,1492543802.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,1004.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-18 19:30:12.530154,104085.0,5.0
,,2017-04-18 17:41:50.610627,slurm_normal,1492537340.0,0,,1.0,main_w3_handler0,3077983,15616328,False,,9734668.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 29262756}]}, ""__index__"": 0, ""name"": ""Myc_interphase""}, {""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""255-0-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 29262757}]}, ""__index__"": 1, ""name"": ""Myc_mitosis ""}]",,,32.0,,37402976.0,1492537330.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,97920461.0,wig,,,,,,,,,,,,,,,,,,,,,80706610.0,wig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-18 17:42:26.147412,,10.0
,,2017-04-18 19:15:15.940084,slurm_normal,1492542931.0,0,,1.0,main_w4_handler1,3078098,15617420,False,,9736282.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 29264554}]}, ""__index__"": 0, ""name"": ""User Track""}]","""c1-r1""",,32.0,,37313747.0,1492542926.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,1034.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-18 19:15:33.913501,104081.0,5.0
,,2017-04-18 18:55:52.038123,slurm_normal,1492541765.0,0,,1.0,main_w4_handler0,3078059,15617187,False,,9735877.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 29264376}]}, ""__index__"": 0, ""name"": ""User Track""}]","""c2-r2""",,32.0,,37314302.0,1492541761.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,25867.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-18 18:56:07.408446,104089.0,4.0
,,2017-04-18 18:59:22.730294,slurm_normal,1492541990.0,0,,1.0,main_w3_handler1,3078022,15617225,False,,9735958.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 29263223}]}, ""__index__"": 0, ""name"": ""User Track""}]","""c1-r1""",,32.0,,37313708.0,1492541985.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,1034.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-18 19:00:10.145783,104075.0,5.0
,,2017-04-18 19:29:37.321393,slurm_normal,1492543811.0,0,,1.0,main_w3_handler1,3078077,15617539,False,,9736480.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 29264044}]}, ""__index__"": 0, ""name"": ""User Track 13""}]","""c1-r2""",,32.0,,37404350.0,1492543805.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,977.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-18 19:30:13.986486,104085.0,6.0
,,2017-04-18 18:55:51.525434,slurm_normal,1492541783.0,0,,1.0,main_w3_handler1,3078059,15617186,False,,9735879.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 29264371}]}, ""__index__"": 0, ""name"": ""User Track""}]","""c2-r1""",,32.0,,37314302.0,1492541778.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,25766.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-18 18:56:52.434506,104089.0,5.0
,,2017-04-18 18:55:52.445316,slurm_normal,1492541978.0,0,,1.0,main_w3_handler1,3078059,15617188,False,,9735953.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 29264382}]}, ""__index__"": 0, ""name"": ""User Track""}]","""c2-r3""",,32.0,,37314302.0,1492541973.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,26261.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-18 18:59:57.429420,104089.0,5.0
,,2017-04-18 18:59:23.189484,slurm_normal,1492541987.0,0,,1.0,main_w3_handler0,3078022,15617226,False,,9735957.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 29263228}]}, ""__index__"": 0, ""name"": ""User Track""}]","""c1-r2""",,32.0,,37313708.0,1492541982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,977.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-18 18:59:57.410660,104075.0,5.0
,,2017-04-18 19:15:16.698869,slurm_normal,1492542937.0,0,,1.0,main_w4_handler0,3078098,15617421,False,,9736284.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 29264559}]}, ""__index__"": 0, ""name"": ""User Track""}]","""c1-r3""",,32.0,,37313747.0,1492542932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,1004.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-18 19:15:43.366642,104081.0,5.0
,,2017-04-18 19:02:23.237846,slurm_normal,1492542494.0,0,,1.0,main_w3_handler1,3078067,15617258,False,,9736138.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 29264692}]}, ""__index__"": 0, ""name"": ""User Track""}]",,,32.0,,37313716.0,1492542489.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,868.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-18 19:08:20.103910,104079.0,5.0
,,2017-04-18 19:10:39.072997,slurm_normal,1492542658.0,0,,1.0,main_w4_handler1,3078106,15617364,False,,9736189.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 29264624}]}, ""__index__"": 0, ""name"": ""13insert""}]","""c1-r2""",,32.0,,37403579.0,1492542654.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,977.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-18 19:11:03.491911,104086.0,4.0
,,2017-04-18 19:15:17.384321,slurm_normal,1492542934.0,0,,1.0,main_w4_handler1,3078098,15617422,False,,9736283.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 29264564}]}, ""__index__"": 0, ""name"": ""User Track""}]","""c1-r2""",,32.0,,37313747.0,1492542928.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,977.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-18 19:15:36.972324,104081.0,6.0
,,2017-04-18 19:29:37.089153,slurm_normal,1492543810.0,0,,1.0,main_w3_handler1,3078077,15617538,False,,9736479.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 29264039}]}, ""__index__"": 0, ""name"": ""User Track 13""}]","""c1-r1""",,32.0,,37404350.0,1492543805.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,1034.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-18 19:30:14.016460,104085.0,5.0
,,2017-04-19 17:02:44.634191,slurm_normal,1492621378.0,0,,1.0,main_w4_handler1,3078172,15627387,False,,9746151.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 29280569}]}, ""__index__"": 0, ""name"": ""common tracts""}, {""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""255-0-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 29280566}]}, ""__index__"": 1, ""name"": ""unique tracts""}, {""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-255-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 29278304}]}, ""__index__"": 2, ""name"": ""all tracks""}]",,,32.0,,35900044.0,1492621375.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,26577.0,bed,,,,,,,,,,,,,,,,,,,,,3187.0,bed,,,,,,,,,,,,,,,29719.0,bed,,,,,,,,,,,,,,,2017-04-19 17:03:00.774208,98994.0,3.0
,,2017-04-19 16:57:44.109100,slurm_normal,1492621087.0,0,,1.0,main_w3_handler1,3070927,15627342,False,,9746113.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 29249819}]}, ""__index__"": 0, ""name"": ""1st peaks (614)""}, {""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 29253507}]}, ""__index__"": 1, ""name"": ""2nd peaks (801)""}, {""description"": ""User Supplied Track (from Galaxy)"", ""color"": ""0-0-0"", ""visibility"": ""1"", ""input"": {""values"": [{""src"": ""hda"", ""id"": 29279114}]}, ""__index__"": 2, ""name"": ""3rd peaks (238)""}]",,,32.0,,37381836.0,1492621084.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1/1.0.0,1.0.0,,27005.0,bed,,,,,,,,,,,,,,,,,,,,,35418.0,bed,,,,,,,,,,,,,,,28055.0,bed,,,,,,,,,,,,,,,2017-04-19 16:58:13.027977,103989.0,3.0
