bamInput,bamInput_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.MNase,parameters.advancedOpt.__current_case__,parameters.advancedOpt.centerReads,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.doExtendCustom.extendReadsValue,parameters.advancedOpt.filterRNAstrand,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.ignoreForNormalization,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipNAs,parameters.advancedOpt.smoothLength,parameters.bamInput,parameters.bamInput.values,parameters.binSize,parameters.chromInfo,parameters.dbkey,parameters.outFileFormat,parameters.region,parameters.scaling.__current_case__,parameters.scaling.effectiveGenomeSize.__current_case__,parameters.scaling.effectiveGenomeSize.effectiveGenomeSize,parameters.scaling.effectiveGenomeSize.effectiveGenomeSize_opt,parameters.scaling.scaleFactor,parameters.scaling.type,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
986425064,bam,,,2016-04-02 10:39:58.003812,slurm_normal,1459594654.0,0,,1.0,main_w2_handler1,2654172,12319735,False,,6526654.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,24115158,,"""50""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,29374286.0,1459593766.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-02 10:57:35.820503,81820.0,888.0
465687357,bam,,,2016-03-30 01:40:05.705503,slurm_normal,1459303063.0,0,,1.0,main_w2_handler1,1046986,12279422,False,,6488464.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,24054231,,"""10""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,29191649.0,1459302082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-30 01:57:47.213088,24226.0,981.0
1868191468,bam,,,2016-03-28 15:29:05.425309,slurm_normal,1459180337.0,0,,1.0,main_w1_handler0,2647179,12262305,False,,6472852.roundup,slurm,,132112168.0,corral-repl,,,,,False,1,False,0.0,no,,no,True,,1,,,yes,False,,24025222,,"""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,28981702.0,1459178962.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-28 15:52:21.648734,6515.0,1375.0
2281227825,bam,,,2016-03-28 15:29:04.647910,slurm_normal,1459180156.0,0,,1.0,main_w1_handler0,2647179,12262304,False,,6472849.roundup,slurm,,132112168.0,corral-repl,,,,,False,1,False,0.0,no,,no,True,,1,,,yes,False,,24025218,,"""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,28981702.0,1459178954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-28 15:49:21.098592,6515.0,1202.0
1105814719,bam,,,2016-03-28 14:42:46.146770,slurm_normal,1459178869.0,0,,1.0,main_w2_handler1,1639242,12261881,False,,6472696.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,24020885,,"""50""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,28626146.0,1459177436.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-28 15:27:52.061518,31997.0,1433.0
2448796089,bam,,,2016-03-28 17:19:43.110124,slurm_normal,1459186043.0,0,,1.0,main_w1_handler2,2644577,12263270,False,,6474094.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,24032046,,"""50""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,29234559.0,1459185617.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-28 17:27:27.552574,81278.0,426.0
9519356336,bam,,,2016-04-07 17:54:34.560811,slurm_normal,1460052039.0,0,,1.0,main_w2_handler0,2551023,12367768,False,,6570682.roundup,slurm,,132112168.0,corral-repl,,,,,False,1,False,0.0,no,,no,False,,20,,,yes,False,,24160150,,"""50""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""chr5:6000000-95000000""",2,2.0,,2451960000,1.0,1x,32.0,,29409137.0,1460051687.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-07 18:00:45.152032,44552.0,352.0
294270898,bam,,,2016-03-30 01:40:44.029747,slurm_normal,1459303111.0,0,,1.0,main_w1_handler2,1046986,12279430,False,,6488460.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,24054234,,"""10""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,29191649.0,1459302082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-30 01:58:34.784575,24226.0,1029.0
245986123,bam,,,2016-03-28 19:35:28.545354,slurm_normal,1459194142.0,0,,1.0,main_w1_handler1,2645953,12264038,False,,6475050.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,24025631,,"""50""","""/galaxy-repl/localdata/chrom/Saccharomyces_cerevisiae_S288C_SGD2010.len""","""Saccharomyces_cerevisiae_S288C_SGD2010""","""bigwig""","""""",2,0.0,12100000,specific,1.0,1x,32.0,,29168776.0,1459193743.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-28 19:42:25.832040,81291.0,399.0
572249965,bam,,,2016-03-30 01:40:23.281847,slurm_normal,1459303223.0,0,,1.0,main_w2_handler0,1046986,12279429,False,,6488469.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,24054232,,"""10""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,29191649.0,1459302119.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-30 02:00:28.420139,24226.0,1104.0
6639595034,bam,,,2016-03-28 20:51:31.640027,slurm_normal,1459233072.0,0,,1.0,main_w1_handler0,2551023,12264720,False,,6477011.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,24034941,,"""50""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,28548061.0,1459228106.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-29 06:31:15.477607,44552.0,4966.0
8311218528,bam,,,2016-03-28 20:51:23.854116,slurm_normal,1459230713.0,0,,1.0,main_w1_handler0,2551023,12264719,False,,6476621.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,24034939,,"""50""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,28548061.0,1459224635.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-29 05:52:00.018862,44552.0,6078.0
17040657,bam,,,2016-03-29 07:48:05.425924,slurm_normal,1459237971.0,0,,1.0,main_w2_handler1,1046986,12267707,False,,6478500.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,24036590,,"""50""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,29191649.0,1459237697.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-29 07:52:54.024125,24226.0,274.0
520313059,bam,,,2016-03-29 07:47:08.075704,slurm_normal,1459238174.0,0,,1.0,main_w1_handler1,1046986,12267704,False,,6478496.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,24039221,,"""50""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,29191649.0,1459237663.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-29 07:56:16.969955,24226.0,511.0
5219509312,bam,,,2016-03-29 08:12:38.515757,slurm_normal,1459241809.0,0,,1.0,main_w1_handler0,2611748,12267807,False,,6478589.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,24038262,,"""20""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,28021890.0,1459239176.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-29 08:56:53.086095,42951.0,2633.0
5045159360,bam,,,2016-03-29 08:12:37.291447,slurm_normal,1459241853.0,0,,1.0,main_w1_handler1,2611748,12267805,False,,6478590.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,24038260,,"""20""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,28021890.0,1459239178.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-29 08:57:41.032887,42951.0,2675.0
520313059,bam,,,2016-03-29 07:56:47.135700,slurm_normal,1459246301.0,0,,1.0,main_w1_handler0,1046986,12267742,False,,6478540.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,24039221,,"""1""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,29191649.0,1459238222.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-29 10:11:46.034971,24226.0,8079.0
17040657,bam,,,2016-03-29 07:55:54.201020,slurm_normal,1459245532.0,0,,1.0,main_w1_handler0,1046986,12267740,False,,6478538.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,24036590,,"""1""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,29191649.0,1459238166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-29 09:58:57.798303,24226.0,7366.0
957576196,bam,,,2016-03-29 17:43:59.241523,slurm_normal,1459275381.0,0,,1.0,main_w1_handler2,2647179,12275650,False,,6483490.roundup,slurm,,132112168.0,corral-repl,,,,,False,1,False,0.0,no,,no,True,,1,,,yes,False,,24024915,,"""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,28981702.0,1459274332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-29 18:16:24.877935,6515.0,1049.0
5045159360,bam,,,2016-03-30 07:56:10.182894,slurm_normal,1459326828.0,0,,1.0,main_w1_handler1,2611748,12281965,False,,6491418.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,24057572,,"""20""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,28021890.0,1459324582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-30 08:33:51.686485,42951.0,2246.0
5219509312,bam,,,2016-03-30 07:56:10.612533,slurm_normal,1459327171.0,0,,1.0,main_w1_handler2,2611748,12281966,False,,6491417.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,24057573,,"""20""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,28021890.0,1459324582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-30 08:39:36.992863,42951.0,2589.0
3401312000,bam,,,2016-03-30 08:58:33.241513,slurm_normal,1459330675.0,0,,1.0,main_w1_handler0,2589825,12282606,False,,6492008.roundup,slurm,,132112168.0,corral-repl,,,,,False,1,False,2.0,custom,300,no,False,,1,,,yes,True,,23972091,,"""50""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""bigwig""","""""",1,,,,,no,32.0,,29134544.0,1459328329.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-30 09:37:59.332705,57622.0,2346.0
3401312000,bam,,,2016-03-30 09:47:10.662955,slurm_normal,1459333850.0,0,,1.0,main_w1_handler1,2589825,12282890,False,,6492196.roundup,slurm,,132112168.0,corral-repl,,,,,False,1,False,2.0,custom,300,no,False,,1,,,yes,True,,23972091,,"""50""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""bigwig""","""""",2,0.0,2700000000,specific,1.0,1x,32.0,,29134544.0,1459331247.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-30 10:30:54.924337,57622.0,2603.0
3443639318,bam,,,2016-03-30 11:26:01.775452,slurm_normal,1459339428.0,0,,1.0,main_w2_handler0,2589825,12283365,False,,6492470.roundup,slurm,,132112168.0,corral-repl,,,,,False,1,False,2.0,custom,300,no,False,,1,,,yes,True,,24057806,,"""50""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""bigwig""","""""",1,,,,,no,32.0,,29134544.0,1459337174.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-30 12:03:52.548340,57622.0,2254.0
545565,bam,,,2016-03-30 19:54:18.938581,slurm_normal,1459367712.0,0,,1.0,main_w2_handler0,2601738,12289911,False,,6493697.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,23378583,,"""50""","""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,27436795.0,1459367701.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-30 19:55:15.663187,42300.0,11.0
3479254012,bam,,,2016-03-30 13:31:34.347271,slurm_normal,1459372768.0,0,,1.0,main_w1_handler0,2589825,12286546,False,,6493827.roundup,slurm,,132112168.0,corral-repl,,,,,False,1,False,2.0,custom,300,no,False,,1,,,yes,True,,24060115,,"""50""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""bigwig""","""""",1,,,,,no,32.0,,29134544.0,1459368016.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-30 21:19:41.291787,57622.0,4752.0
1656735989,bam,,,2016-03-30 21:44:42.740427,slurm_normal,1459379806.0,0,,1.0,main_w2_handler0,2644281,12290760,False,,6495143.roundup,slurm,,132112168.0,corral-repl,,,,,False,1,False,0.0,no,,no,False,,1,,,yes,False,,24021588,,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,29188146.0,1459377723.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-30 23:16:51.101106,71722.0,2083.0
1035430684,bam,,,2016-03-30 21:56:48.037465,slurm_normal,1459384155.0,0,,1.0,main_w1_handler0,1639242,12290798,False,,6495772.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,24072021,,"""50""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,28626146.0,1459382176.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-31 00:29:19.036588,31997.0,1979.0
2845286166,bam,,,2016-03-30 22:45:28.090567,slurm_normal,1459382937.0,0,,1.0,main_w1_handler2,2644281,12291029,False,,6495473.roundup,slurm,,132112168.0,corral-repl,,,,,False,1,False,0.0,no,,no,False,,1,,,yes,False,,24021621,,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,29188146.0,1459380393.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-31 00:09:08.415592,71722.0,2544.0
2008094161,bam,,,2016-03-31 00:52:07.217471,slurm_normal,1459398774.0,0,,1.0,main_w1_handler2,1639242,12291433,False,,6499461.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,24073053,,"""50""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,29083295.0,1459397155.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-31 04:32:58.164336,31997.0,1619.0
6948905058,bam,,,2016-03-30 07:56:11.054330,slurm_normal,1459399625.0,0,,1.0,main_w1_handler1,2611748,12281967,False,,6499430.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,24058133,,"""20""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,28021890.0,1459397002.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-31 04:47:07.942477,42951.0,2623.0
86029394,bam,,,2016-03-31 05:34:21.776021,slurm_normal,1459402909.0,0,,1.0,main_w2_handler0,2598168,12294255,False,,6501119.roundup,slurm,,132112168.0,corral-repl,,,,,False,1,False,0.0,no,,no,False,,1,,,yes,False,,24074894,,"""1""","""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""bigwig""","""""",2,0.0,12157105,specific,1.0,1x,32.0,,29311326.0,1459402762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-31 05:41:55.594419,12743.0,147.0
408182331,bam,,,2016-03-31 05:34:22.095988,slurm_normal,1459402866.0,0,,1.0,main_w1_handler1,2598168,12294256,False,,6501051.roundup,slurm,,132112168.0,corral-repl,,,,,False,1,False,0.0,no,,no,False,,1,,,yes,False,,24074895,,"""1""","""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""bigwig""","""""",2,0.0,12157105,specific,1.0,1x,32.0,,29311326.0,1459402532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-31 05:41:11.532413,12743.0,334.0
143819511,bam,,,2016-03-31 05:34:22.845527,slurm_normal,1459403061.0,0,,1.0,main_w2_handler0,2598168,12294257,False,,6501142.roundup,slurm,,132112168.0,corral-repl,,,,,False,1,False,0.0,no,,no,False,,1,,,yes,False,,24074896,,"""1""","""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""bigwig""","""""",2,0.0,12157105,specific,1.0,1x,32.0,,29311326.0,1459402876.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-31 05:44:24.077654,12743.0,185.0
34067516,bam,,,2016-03-31 05:34:24.004044,slurm_normal,1459403082.0,0,,1.0,main_w2_handler0,2598168,12294261,False,,6501169.roundup,slurm,,132112168.0,corral-repl,,,,,False,1,False,0.0,no,,no,False,,1,,,yes,False,,24074900,,"""1""","""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""bigwig""","""""",2,0.0,12157105,specific,1.0,1x,32.0,,29311326.0,1459403016.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-31 05:44:45.755074,12743.0,66.0
929095972,bam,,,2016-03-31 05:34:23.661963,slurm_normal,1459403419.0,0,,1.0,main_w2_handler0,2598168,12294260,False,,6501151.roundup,slurm,,132112168.0,corral-repl,,,,,False,1,False,0.0,no,,no,False,,1,,,yes,False,,24074899,,"""1""","""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""bigwig""","""""",2,0.0,12157105,specific,1.0,1x,32.0,,29311326.0,1459402921.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-31 05:50:23.106339,12743.0,498.0
84373355,bam,,,2016-04-02 17:53:36.253571,slurm_normal,1459619664.0,0,,1.0,main_w2_handler1,2604621,12321076,False,,6527831.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,23410720,,"""50""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bedgraph""","""""",1,,,,,no,32.0,,29132394.0,1459619629.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-02 17:54:26.374769,64518.0,35.0
1287222353,bam,,,2016-03-31 08:37:42.751129,slurm_normal,1459413991.0,0,,1.0,main_w2_handler1,2629789,12296227,False,,6503578.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,24078669,,"""50""","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""bigwig""","""""",2,0.0,134634692,specific,1.0,1x,32.0,,28931248.0,1459413475.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-31 08:46:33.307046,6923.0,516.0
4385592401,bam,,,2016-03-31 11:35:45.063674,slurm_normal,1459427027.0,0,,1.0,main_w1_handler1,2652776,12298000,False,,6505815.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,24083585,,"""20""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,28021890.0,1459424162.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-31 12:23:52.643223,42951.0,2865.0
4397331912,bam,,,2016-03-31 11:36:01.676594,slurm_normal,1459426861.0,0,,1.0,main_w1_handler1,2652776,12298003,False,,6505819.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,24083582,,"""20""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,28021890.0,1459424173.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-31 12:21:06.507762,42951.0,2688.0
4384084410,bam,,,2016-03-31 11:36:15.675550,slurm_normal,1459426906.0,0,,1.0,main_w1_handler2,2652776,12298030,False,,6505826.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,24083579,,"""20""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,28021890.0,1459424189.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-31 12:21:55.299630,42951.0,2717.0
4538144610,bam,,,2016-03-31 11:36:49.462946,slurm_normal,1459429977.0,0,,1.0,main_w1_handler0,2652776,12298090,False,,6506380.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,24083584,,"""20""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,28021890.0,1459426874.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-31 13:13:01.056607,42951.0,3103.0
169515389,bam,,,2016-03-31 13:43:18.869220,slurm_normal,1459432334.0,0,,1.0,main_w1_handler0,2645639,12299771,False,,6507851.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,24046285,,"""50""","""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""bedgraph""","""""",0,,,,1.0,rpkm,32.0,,29178946.0,1459432185.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-03-31 13:52:20.453662,81345.0,149.0
