create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,parameters.maxrepeat,parameters.out_format1,parameters.threshold,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-08-16 00:39:29.359971,slurm_normal,1439749697.0,0.0,1.0,main_w1_handler2,2409240,10127159,False,,369871767,fasta,4400498.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20781579,,,"""1000""","""table""","""20""",32.0,,24695213,1439726821.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-08-16 18:28:19.426562,65190.0,22876.0
2015-08-16 00:40:10.803521,slurm_normal,1439754504.0,0.0,1.0,main_w1_handler1,2409240,10127161,False,,369856092,fasta,4400499.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20784258,,,"""1000""","""table""","""20""",32.0,,24695213,1439726821.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-08-16 19:48:26.451941,65190.0,27683.0
2015-12-10 03:35:36.735069,slurm_normal,1449718585.0,0.0,1.0,main_w1_handler2,673123,11136182,False,,4857514,fasta,5403750.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22383179,,,"""600""","""table""","""20""",32.0,,25537149,1449718563.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-10 03:36:30.861672,15114.0,22.0
2015-08-24 09:57:14.496235,slurm_normal,1440410257.0,0.0,1.0,main_w1_handler2,2412156,10187725,False,,80315,fasta,4456866.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20861385,,,"""600""","""table""","""20""",32.0,,24792143,1440410250.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-08-24 09:57:41.753924,17535.0,7.0
2015-08-26 17:31:40.062596,slurm_normal,1440610321.0,0.0,1.0,main_w2_handler1,1309879,10205780,False,,48593,fasta,4475316.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20917675,,,"""600""","""table""","""20""",32.0,,24091757,1440610316.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-08-26 17:32:03.464561,31184.0,5.0
2015-12-10 15:47:50.100700,slurm_normal,1449762516.0,0.0,1.0,main_w1_handler1,2534574,11140186,False,,178,fasta,5409239.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22387158,,,"""600""","""table""","""20""",32.0,,26514348,1449762506.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-10 15:48:41.771042,30421.0,10.0
2015-09-26 00:42:45.833986,slurm_normal,1443228199.0,0.0,1.0,main_w1_handler1,2451810,10431580,False,,37114,fasta,4708715.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21276859,,,"""600""","""table""","""20""",32.0,,25216714,1443228195.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-09-26 00:43:23.587115,65968.0,4.0
2015-10-06 16:04:05.821140,slurm_normal,1444147479.0,0.0,1.0,main_w1_handler1,2461771,10511054,False,,1568,fasta,4786461.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21414993,,,"""600""","""table""","""20""",32.0,,25527158,1444147472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-10-06 16:04:43.923953,36889.0,7.0
2015-11-01 18:39:31.917167,slurm_normal,1446403188.0,0.0,1.0,main_w1_handler0,2491973,10788538,False,,51864,fasta,5044249.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21834373,,,"""11""","""table""","""20""",32.0,,25665377,1446403184.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-11-01 18:39:50.370765,71133.0,4.0
2015-11-01 22:38:54.074863,slurm_normal,1446417560.0,0.0,1.0,main_w1_handler2,2492107,10789233,False,,51864,fasta,5045110.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21835286,,,"""12""","""table""","""1""",32.0,,25884676,1446417548.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-11-01 22:39:23.311165,72100.0,12.0
2015-10-21 20:12:37.359667,slurm_normal,1445458378.0,0.0,1.0,main_w1_handler2,1639242,10678460,False,,616989,fasta,4941150.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21669576,,,"""600""","""table""","""20""",32.0,,24749164,1445458368.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-10-21 20:13:02.109495,31997.0,10.0
2015-11-03 17:38:15.065617,slurm_normal,1446572311.0,0.0,1.0,main_w1_handler2,2494311,10809333,False,,36983,fasta,5064345.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21862140,,,"""600""","""table""","""20""",32.0,,26074369,1446572307.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-11-03 17:38:34.781879,,4.0
2015-11-06 15:38:21.576144,slurm_normal,1446824365.0,0.0,1.0,main_w1_handler1,2498173,10835910,False,,135591,fasta,5090772.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21902532,,,"""600""","""table""","""20""",32.0,,25852082,1446824358.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-11-06 15:39:27.903747,12752.0,7.0
2015-11-19 20:43:03.259714,slurm_normal,1447965813.0,0.0,1.0,main_w1_handler2,2486065,10953223,False,,7066324,fasta,5213404.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",22079288,,,"""600""","""table""","""20""",32.0,,25903969,1447965805.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-11-19 20:43:38.917765,,8.0
2015-11-25 21:26:47.773075,slurm_normal,1448487022.0,0.0,1.0,main_w2_handler0,2519360,11010300,False,,12752,fasta,5269018.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22166184,,,"""600""","""table""","""20""",32.0,,26439477,1448486846.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-11-25 21:30:27.415035,74203.0,176.0
2015-12-19 17:39:41.509077,slurm_normal,1450550303.0,0.0,1.0,main_w1_handler2,2542668,11248905,False,,88544,fasta,5526573.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544594,,"""YJM554.gb""","""600""","""excel""","""20""",32.0,,26913273,1450550299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:38:27.967112,75560.0,4.0
2015-12-19 17:37:37.420500,slurm_normal,1450549656.0,0.0,1.0,main_w1_handler2,2542668,11248821,False,,84436,fasta,5526401.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544555,,"""YJM1336.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:27:40.761215,75560.0,4.0
2015-12-19 17:39:16.168090,slurm_normal,1450549851.0,0.0,1.0,main_w1_handler0,2542668,11248880,False,,80308,fasta,5526479.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544584,,"""YJM972.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549847.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:30:55.717718,75560.0,4.0
2015-12-19 17:37:55.130002,slurm_normal,1450549968.0,0.0,1.0,main_w1_handler1,2542668,11248830,False,,82521,fasta,5526507.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544560,,"""YJM1304.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549944.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:32:53.117266,75560.0,24.0
2015-12-19 17:37:34.720815,slurm_normal,1450549887.0,0.0,1.0,main_w1_handler1,2542668,11248820,False,,82406,fasta,5526490.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544554,,"""YJM1338.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549883.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:31:30.151177,75560.0,4.0
2015-12-19 17:40:09.143849,slurm_normal,1450550493.0,0.0,1.0,main_w2_handler1,2542668,11248931,False,,86024,fasta,5526607.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544606,,"""YJM271.gb""","""600""","""excel""","""20""",32.0,,26913273,1450550486.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:41:40.927902,75560.0,7.0
2015-12-19 17:38:52.786962,slurm_normal,1450550146.0,0.0,1.0,main_w1_handler2,2542668,11248858,False,,80308,fasta,5526542.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544577,,"""YJM993.gb""","""600""","""excel""","""20""",32.0,,26913273,1450550143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:35:49.451242,75560.0,3.0
2015-12-19 17:36:21.951507,slurm_normal,1450549640.0,0.0,1.0,main_w1_handler1,2542668,11248797,False,,82317,fasta,5526393.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544532,,"""YJM1439.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:27:26.077999,75560.0,4.0
2015-12-19 17:38:21.631214,slurm_normal,1450549640.0,0.0,1.0,main_w1_handler0,2542668,11248840,False,,92235,fasta,5526390.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544568,,"""YJM1202.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:27:27.170554,75560.0,4.0
2015-12-19 17:36:24.762130,slurm_normal,1450549677.0,0.0,1.0,main_w1_handler1,2542668,11248799,False,,83429,fasta,5526412.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544534,,"""YJM1433.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549673.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:28:02.964845,75560.0,4.0
2015-12-19 17:38:12.134850,slurm_normal,1450549986.0,0.0,1.0,main_w1_handler2,2542668,11248836,False,,84760,fasta,5526515.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544565,,"""YJM1244.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549981.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:33:09.750260,75560.0,5.0
2015-12-19 17:39:32.748267,slurm_normal,1450550061.0,0.0,1.0,main_w1_handler0,2542668,11248895,False,,90454,fasta,5526529.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544590,,"""YJM682.gb""","""600""","""excel""","""20""",32.0,,26913273,1450550057.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:34:23.736270,75560.0,4.0
2015-12-19 17:38:55.952783,slurm_normal,1450550179.0,0.0,1.0,main_w1_handler2,2542668,11248863,False,,80376,fasta,5526548.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544579,,"""YJM987.gb""","""600""","""excel""","""20""",32.0,,26913273,1450550176.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:36:21.613896,75560.0,3.0
2015-12-19 17:36:32.041723,slurm_normal,1450549712.0,0.0,1.0,main_w1_handler1,2542668,11248801,False,,78160,fasta,5526425.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544536,,"""YJM1418.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549708.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:28:37.389359,75560.0,4.0
2015-12-19 17:39:30.970709,slurm_normal,1450549619.0,0.0,1.0,main_w2_handler0,2542668,11248893,False,,90521,fasta,5526382.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544589,,"""YJM683.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549614.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:27:06.759899,75560.0,5.0
2015-12-19 17:38:50.435816,slurm_normal,1450549659.0,0.0,1.0,main_w1_handler0,2542668,11248855,False,,80308,fasta,5526405.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544576,,"""YJM996.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549655.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:27:45.955178,75560.0,4.0
2015-12-19 17:36:37.437370,slurm_normal,1450549730.0,0.0,1.0,main_w1_handler1,2542668,11248804,False,,85436,fasta,5526431.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544538,,"""YJM1415.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549726.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:28:53.654125,75560.0,4.0
2015-12-19 17:38:54.170293,slurm_normal,1450549852.0,0.0,1.0,main_w2_handler1,2542668,11248861,False,,80317,fasta,5526478.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544578,,"""YJM990.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549847.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:30:57.094798,75560.0,5.0
2015-12-19 17:37:57.547854,slurm_normal,1450550043.0,0.0,1.0,main_w1_handler1,2542668,11248831,False,,78853,fasta,5526527.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544561,,"""YJM1273.gb""","""600""","""excel""","""20""",32.0,,26913273,1450550038.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:34:08.922245,75560.0,5.0
2015-12-19 17:39:35.277675,slurm_normal,1450550587.0,0.0,1.0,main_w1_handler1,2542668,11248897,False,,82481,fasta,5526623.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544591,,"""YJM681.gb""","""600""","""excel""","""20""",32.0,,26913273,1450550583.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:43:10.734091,75560.0,4.0
2015-12-19 17:39:39.694918,slurm_normal,1450550288.0,0.0,1.0,main_w1_handler2,2542668,11248903,False,,85682,fasta,5526570.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544593,,"""YJM555.gb""","""600""","""excel""","""20""",32.0,,26913273,1450550284.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:38:12.109183,75560.0,4.0
2015-12-19 17:38:28.712294,slurm_normal,1450549820.0,0.0,1.0,main_w2_handler1,2542668,11248841,False,,92230,fasta,5526467.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544570,,"""YJM1199.gb""","""600""","""excel""","""20""",32.0,,26913273,1450549815.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:30:24.325613,75560.0,5.0
2015-12-19 17:39:37.682061,slurm_normal,1450550621.0,0.0,1.0,main_w1_handler1,2542668,11248899,False,,82223,fasta,5526635.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544592,,"""YJM627.gb""","""600""","""excel""","""20""",32.0,,26913273,1450550617.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:43:43.688057,75560.0,4.0
2015-12-19 17:34:46.378861,slurm_normal,1450548457.0,0.0,1.0,main_w1_handler2,2542668,11248760,False,,80363,fasta,5525785.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544497,,"""YJM195.gb""","""600""","""excel""","""20""",32.0,,26913273,1450548440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:07:46.569152,75560.0,17.0
2015-12-19 17:34:53.829490,slurm_normal,1450548456.0,0.0,1.0,main_w1_handler0,2542668,11248763,False,,86578,fasta,5525784.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544500,,"""Y12.gb""","""600""","""excel""","""20""",32.0,,26913273,1450548437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:07:43.676198,75560.0,19.0
2015-12-19 17:34:44.710625,slurm_normal,1450548447.0,0.0,1.0,main_w2_handler0,2542668,11248758,False,,82168,fasta,5525787.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544496,,"""YJM244.gb""","""600""","""excel""","""20""",32.0,,26913273,1450548442.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:07:31.240154,75560.0,5.0
2015-12-19 17:38:34.603610,slurm_normal,1450548479.0,0.0,1.0,main_w1_handler0,2542668,11248843,False,,90564,fasta,5525802.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544571,,"""YJM1190.gb""","""600""","""excel""","""20""",32.0,,26913273,1450548471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:08:01.426356,75560.0,8.0
2015-12-19 17:35:15.737978,slurm_normal,1450548495.0,0.0,1.0,main_w1_handler2,2542668,11248772,False,,84265,fasta,5525815.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544507,,"""L1374.gb""","""600""","""excel""","""20""",32.0,,26913273,1450548489.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:08:19.031225,75560.0,6.0
2015-12-19 17:34:52.433091,slurm_normal,1450548514.0,0.0,1.0,main_w2_handler1,2542668,11248762,False,,82243,fasta,5525829.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544499,,"""YJM189.gb""","""600""","""excel""","""20""",32.0,,26913273,1450548508.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:08:39.280234,75560.0,6.0
2015-12-19 17:35:24.328764,slurm_normal,1450548512.0,0.0,1.0,main_w1_handler2,2542668,11248778,False,,85477,fasta,5525832.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544512,,"""BC187.gb""","""600""","""excel""","""20""",32.0,,26913273,1450548508.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:08:36.960531,75560.0,4.0
2015-12-19 17:35:02.319022,slurm_normal,1450548514.0,0.0,1.0,main_w1_handler0,2542668,11248768,False,,80330,fasta,5525835.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544504,,"""NCYC3594.gb""","""600""","""excel""","""20""",32.0,,26913273,1450548510.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:08:37.961755,75560.0,4.0
2015-12-19 17:35:06.217244,slurm_normal,1450548553.0,0.0,1.0,main_w1_handler0,2542668,11248769,False,,77968,fasta,5525851.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544505,,"""NCYC3585.gb""","""600""","""excel""","""20""",32.0,,26913273,1450548535.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:09:20.228815,75560.0,18.0
2015-12-19 17:34:41.961501,slurm_normal,1450548516.0,0.0,1.0,main_w1_handler1,2542668,11248757,False,,88122,fasta,5525836.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544493,,"""YJM248.gb""","""600""","""excel""","""20""",32.0,,26913273,1450548511.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:08:43.137699,75560.0,5.0
2015-12-19 17:34:55.356648,slurm_normal,1450548539.0,0.0,1.0,main_w1_handler1,2542668,11248765,False,,85239,fasta,5525853.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544501,,"""UWOPS87-2421.gb""","""600""","""excel""","""20""",32.0,,26913273,1450548534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:09:08.265966,75560.0,5.0
2015-12-19 17:34:50.385121,slurm_normal,1450548514.0,0.0,1.0,main_w2_handler0,2542668,11248761,False,,86140,fasta,5525834.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544498,,"""YJM193.gb""","""600""","""excel""","""20""",32.0,,26913273,1450548509.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:08:38.811327,75560.0,5.0
2015-12-19 17:34:58.444974,slurm_normal,1450548539.0,0.0,1.0,main_w2_handler0,2542668,11248766,False,,75486,fasta,5525854.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544502,,"""UWOPS03-461.4.gb""","""600""","""excel""","""20""",32.0,,26913273,1450548535.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:09:05.177415,75560.0,4.0
2015-12-19 17:35:00.340506,slurm_normal,1450548540.0,0.0,1.0,main_w2_handler1,2542668,11248767,False,,87295,fasta,5525855.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544503,,"""S288c.gb""","""600""","""excel""","""20""",32.0,,26913273,1450548535.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:09:04.577825,75560.0,5.0
2015-12-19 17:36:08.051916,slurm_normal,1450548538.0,0.0,1.0,main_w1_handler2,2542668,11248791,False,,81090,fasta,5525850.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544526,,"""YJM1463.gb""","""600""","""excel""","""20""",32.0,,26913273,1450548533.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:09:03.692376,75560.0,5.0
2015-12-19 17:35:11.794027,slurm_normal,1450548602.0,0.0,1.0,main_w1_handler1,2542668,11248771,False,,83716,fasta,5525899.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22544506,,"""L1528.gb""","""600""","""excel""","""20""",32.0,,26913273,1450548597.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,5.0.0,,2015-12-19 18:10:07.067152,75560.0,5.0
