chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,fasta,fasta_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,names,names_filetype,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.fasta.values,parameters.fasta|__identifier__,parameters.names.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-10-10 06:02:16.336407,slurm_normal,1507695268.0,0,200534300,fasta,,1.0,main_w4_handler0,3281167,17061277,False,,11130468.roundup,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31621287}]",,,32.0,,41180060.0,1507695222.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_unique_seqs/mothur_unique_seqs/1.36.1.0,1.36.1.0,,2017-10-11 04:15:47.072894,72172.0,46.0
,,2017-10-12 09:05:47.463458,slurm_normal,1507799193.0,0,583126579,fasta,,1.0,main_w4_handler1,3284269,17084981,False,,11141086.roundup,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31659080}]",,,32.0,,41239052.0,1507799153.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_unique_seqs/mothur_unique_seqs/1.36.1.0,1.36.1.0,,2017-10-12 09:06:36.375993,113456.0,40.0
,,2017-10-12 15:31:36.626713,slurm_normal,1507822439.0,0,1111360390,fasta,,1.0,main_w4_handler0,3269217,17088316,False,,11144449.roundup,slurm,,132112168.0,119641880.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31664639}]",,"[{'src': 'hda', 'id': 31664209}]",32.0,,40906309.0,1507822310.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_unique_seqs/mothur_unique_seqs/1.36.1.0,1.36.1.0,,2017-10-12 15:34:13.786382,20086.0,129.0
,,2017-10-12 11:23:18.578307,slurm_normal,1507819897.0,0,812476241,fasta,,1.0,main_w4_handler0,3284269,17085893,False,,11143925.roundup,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31661878}]",,,32.0,,41241869.0,1507819841.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_unique_seqs/mothur_unique_seqs/1.36.1.0,1.36.1.0,,2017-10-12 14:51:40.380988,113456.0,56.0
,,2017-10-13 07:36:57.276924,slurm_normal,1507880336.0,0,1616373995,fasta,,1.0,main_w4_handler1,3285801,17092893,False,,11149250.roundup,slurm,,132112168.0,,,corral-repl,,"""48c46614afe911e7896c005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31672272}]",,,32.0,,,1507880227.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_unique_seqs/mothur_unique_seqs/1.36.1.0,1.36.1.0,,2017-10-13 07:39:07.156030,113456.0,109.0
,,2017-10-13 05:48:41.083143,slurm_normal,1507873810.0,0,1166504820,fasta,,1.0,main_w4_handler0,3285800,17092519,False,,11148789.roundup,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31672169}]",,,32.0,,41261302.0,1507873734.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_unique_seqs/mothur_unique_seqs/1.36.1.0,1.36.1.0,,2017-10-13 05:50:43.934413,113456.0,76.0
,,2017-10-13 05:33:03.462222,slurm_normal,1507872809.0,0,1961124,fasta,,1.0,main_w4_handler1,3040601,17092466,False,,11148723.roundup,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31645568}]",,,32.0,,41212270.0,1507872804.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_unique_seqs/mothur_unique_seqs/1.36.1.0,1.36.1.0,,2017-10-13 05:33:40.685482,102531.0,5.0
,,2017-12-21 23:43:24.329951,slurm_normal,1513899841.0,0,294555612,fasta,,1.0,main_w4_handler1,3372510,17875442,False,,11948511,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33045131}]",,,32.0,,42809957.0,1513899812.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_unique_seqs/mothur_unique_seqs/1.36.1.0,1.36.1.0,,2017-12-21 23:44:04.688796,118990.0,29.0
,,2017-10-16 08:17:33.428733,slurm_normal,1508141877.0,0,261722679,fasta,,1.0,main_w3_handler1,3288291,17109153,False,,11166325.roundup,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31700399}]",,,32.0,,41309588.0,1508141857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_unique_seqs/mothur_unique_seqs/1.36.1.0,1.36.1.0,,2017-10-16 08:17:59.418750,113697.0,20.0
,,2017-10-16 05:00:12.812303,slurm_normal,1508130038.0,0,352608776,fasta,,1.0,main_w4_handler1,3117007,17107683,False,,11164827.roundup,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31697875}]",,,32.0,,41264426.0,1508130015.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_unique_seqs/mothur_unique_seqs/1.36.1.0,1.36.1.0,,2017-10-16 05:00:42.059340,103903.0,23.0
,,2017-10-16 05:43:16.846281,slurm_normal,1508132607.0,0,4672163,fasta,,1.0,main_w3_handler0,3288284,17107932,False,,11165084.roundup,slurm,,132112168.0,,,corral-repl,,"""e6a3c0b2b23411e7be9a005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31698247}]",,,32.0,,,1508132600.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_unique_seqs/mothur_unique_seqs/1.36.1.0,1.36.1.0,,2017-10-16 05:43:29.635624,113456.0,7.0
,,2017-10-16 05:43:20.267546,slurm_normal,1508132949.0,0,3762883,fasta,,1.0,main_w3_handler0,3288284,17107938,False,,11165146.roundup,slurm,,132112168.0,420360.0,mothur.count_table,corral-repl,,"""e6a3c0b2b23411e7be9a005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31698297}]",,"[{'src': 'hda', 'id': 31698287}]",32.0,,,1508132943.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_unique_seqs/mothur_unique_seqs/1.36.1.0,1.36.1.0,,2017-10-16 05:49:11.608370,113456.0,6.0
,,2017-10-16 10:05:12.757622,slurm_normal,1508148328.0,0,64520008,fasta,,1.0,main_w3_handler1,3288650,17110604,False,,11167750.roundup,slurm,,132112168.0,,,corral-repl,,"""5b878840b25911e780fd005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31701676}]",,,32.0,,,1508148319.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_unique_seqs/mothur_unique_seqs/1.36.1.0,1.36.1.0,,2017-10-16 10:05:32.316251,113456.0,9.0
,,2017-10-16 09:37:00.807567,slurm_normal,1508146631.0,0,12048732,fasta,,1.0,main_w4_handler1,3288291,17110149,False,,11167250.roundup,slurm,,132112168.0,16281748.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31701872}]",,"[{'src': 'hda', 'id': 31701465}]",32.0,,41309588.0,1508146624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_unique_seqs/mothur_unique_seqs/1.36.1.0,1.36.1.0,,2017-10-16 09:37:14.282903,113697.0,7.0
,,2017-10-16 11:45:33.047375,slurm_normal,1508154363.0,0,253051562,fasta,,1.0,main_w3_handler0,3288291,17111370,False,,11168381.roundup,slurm,,132112168.0,15229904.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31702634}]",,"[{'src': 'hda', 'id': 31702413}]",32.0,,41312304.0,1508154336.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_unique_seqs/mothur_unique_seqs/1.36.1.0,1.36.1.0,,2017-10-16 11:46:07.304761,113697.0,27.0
,,2017-10-16 10:03:59.734949,slurm_normal,1508148260.0,0,64520008,fasta,,1.0,main_w3_handler0,3288650,17110592,False,,11167732.roundup,slurm,,132112168.0,,,corral-repl,,"""4b02ab9eb25911e7a671005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31701676}]",,,32.0,,,1508148251.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_unique_seqs/mothur_unique_seqs/1.36.1.0,1.36.1.0,,2017-10-16 10:04:25.481786,113456.0,9.0
,,2017-10-16 10:04:52.310442,slurm_normal,1508150575.0,0,62058822,fasta,,1.0,main_w4_handler0,3288650,17110601,False,,11168048.roundup,slurm,,132112168.0,5250283.0,mothur.count_table,corral-repl,,"""4b02ab9eb25911e7a671005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31702653}]",,"[{'src': 'hda', 'id': 31702641}]",32.0,,,1508150566.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_unique_seqs/mothur_unique_seqs/1.36.1.0,1.36.1.0,,2017-10-16 10:42:57.794173,113456.0,9.0
,,2017-10-16 10:05:18.077295,slurm_normal,1508150672.0,0,62058822,fasta,,1.0,main_w4_handler0,3288650,17110610,False,,11168057.roundup,slurm,,132112168.0,5250283.0,mothur.count_table,corral-repl,,"""5b878840b25911e780fd005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31702674}]",,"[{'src': 'hda', 'id': 31702664}]",32.0,,,1508150663.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_unique_seqs/mothur_unique_seqs/1.36.1.0,1.36.1.0,,2017-10-16 10:44:36.554415,113456.0,9.0
,,2018-03-03 21:16:04.699405,slurm_normal,1520111781.0,0,21612,fasta,7680.0,1.0,main_w3_handler0,3437115,18594703,False,,12689421,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34190542}]",,,32.0,,44053269.0,1520111774.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_unique_seqs/mothur_unique_seqs/1.36.1.0,1.36.1.0,,2018-03-03 21:16:27.876272,122464.0,7.0
,,2017-10-16 20:13:02.311335,slurm_normal,1508184792.0,0,1793914,fasta,,1.0,main_w3_handler0,3281996,17116802,False,,11174101,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31715512}]",,,32.0,,41193079.0,1508184787.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_unique_seqs/mothur_unique_seqs/1.36.1.0,1.36.1.0,,2017-10-16 20:13:13.173165,,5.0
,,2017-10-18 09:47:37.493067,slurm_normal,1508320106.0,0,310725393,fasta,,1.0,main_w4_handler1,3290359,17129296,False,,11185868,slurm,,132112168.0,,,corral-repl,,"""8a6cb130b3d011e7b471005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31730277}]",,,32.0,,,1508320082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_unique_seqs/mothur_unique_seqs/1.36.1.0,1.36.1.0,,2017-10-18 09:48:37.005797,113456.0,24.0
,,2018-01-02 18:17:55.518330,slurm_normal,1514917125.0,0,30504381,fasta,,1.0,main_w3_handler0,3380155,17931640,False,,12007682,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33148788}]","""reverse""",,32.0,,42448838.0,1514917115.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_unique_seqs/mothur_unique_seqs/1.36.1.0,1.36.1.0,,2018-01-02 18:18:49.131759,113740.0,10.0
