Tabixized_input,Tabixized_input_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.Tabixized_input,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.filterList,parameters.input1,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
4610,tabix,,,2015-07-26 12:36:31.832470,slurm_normal,1437914219.0,0,1.0,main_w1_handler2,2389420,9992945,False,,178906,vcf_bgzip,4275931.roundup,slurm,,132112168.0,corral-repl,,20558925,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""TYPE = mnp\""""",20558924,32.0,,24313601,1437914216.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 12:37:01.917868,66862.0,3.0
4610,tabix,,,2015-07-26 12:42:53.235022,slurm_normal,1437914605.0,0,1.0,main_w2_handler0,2389420,9992995,False,,178906,vcf_bgzip,4275979.roundup,slurm,,132112168.0,corral-repl,,20558925,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""TYPE = complex\""""",20558924,32.0,,24313601,1437914600.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 12:43:26.816198,66862.0,5.0
4610,tabix,,,2015-07-26 12:26:27.165467,slurm_normal,1437913611.0,0,1.0,main_w1_handler0,2389420,9992845,False,,178906,vcf_bgzip,4275848.roundup,slurm,,132112168.0,corral-repl,,20558925,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""TYPE = del\""""",20558924,32.0,,24313601,1437913607.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 12:26:52.510762,66862.0,4.0
4572,tabix,,,2015-07-26 14:45:04.548136,slurm_normal,1437921935.0,0,1.0,main_w2_handler1,2389564,9994299,False,,178484,vcf_bgzip,4277177.roundup,slurm,,132112168.0,corral-repl,,20560841,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""TYPE = snp\""""",20560840,32.0,,24211045,1437921931.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 14:45:38.172288,66066.0,4.0
1372,tabix,,,2015-07-26 14:34:53.586007,slurm_normal,1437921378.0,0,1.0,main_w1_handler0,2375200,9994221,False,,55116,vcf_bgzip,4277102.roundup,slurm,,132112168.0,corral-repl,,20561012,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""TYPE = mnp\""""",20561011,32.0,,24325031,1437921372.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 14:36:22.621913,66120.0,6.0
5492,tabix,,,2015-07-26 19:42:28.581711,slurm_normal,1437939804.0,0,1.0,main_w2_handler1,2390716,9998795,False,,76501,vcf_bgzip,4281527.roundup,slurm,,132112168.0,corral-repl,,20567834,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""TYPE = complex\""""",20567833,32.0,,24323706,1437939778.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 19:43:28.355374,66923.0,26.0
4356,tabix,,,2015-07-26 19:42:31.295244,slurm_normal,1437939914.0,0,1.0,main_w1_handler2,2390716,9998796,False,,88307,vcf_bgzip,4281529.roundup,slurm,,132112168.0,corral-repl,,20567839,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""TYPE = complex\""""",20567837,32.0,,24323706,1437939779.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 19:45:33.673481,66923.0,135.0
4572,tabix,,,2015-07-26 14:26:53.333368,slurm_normal,1437920898.0,0,1.0,main_w1_handler1,2389564,9994123,False,,178484,vcf_bgzip,4277034.roundup,slurm,,132112168.0,corral-repl,,20560841,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-o -f \""TYPE = snp\"" -f \""TYPE = snp,complex\""""",20560840,32.0,,24211045,1437920894.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 14:28:22.117652,66066.0,4.0
1240,tabix,,,2015-07-26 14:41:59.841436,slurm_normal,1437921803.0,0,1.0,main_w2_handler1,2375200,9994277,False,,43534,vcf_bgzip,4277159.roundup,slurm,,132112168.0,corral-repl,,20561279,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""TYPE = mnp\""""",20561276,32.0,,24325031,1437921800.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 14:43:25.665757,66120.0,3.0
1651,tabix,,,2015-07-26 15:03:27.442252,slurm_normal,1437923103.0,0,1.0,main_w1_handler2,2389955,9994581,False,,77981,vcf_bgzip,4277460.roundup,slurm,,132112168.0,corral-repl,,20561805,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""DP > 10\"" -f \""QUAL > 40\"" -f \""TYPE = snp\""""",20561803,32.0,,24269343,1437923099.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 15:05:12.952143,66339.0,4.0
1479,tabix,,,2015-07-26 14:36:38.592412,slurm_normal,1437921423.0,0,1.0,main_w1_handler2,2375200,9994230,False,,49766,vcf_bgzip,4277105.roundup,slurm,,132112168.0,corral-repl,,20555487,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""TYPE = mnp\""""",20555486,32.0,,24325031,1437921416.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 14:37:05.351950,66120.0,7.0
1651,tabix,,,2015-07-26 15:21:30.994625,slurm_normal,1437924118.0,0,1.0,main_w2_handler0,2389955,9994797,False,,77981,vcf_bgzip,4277671.roundup,slurm,,132112168.0,corral-repl,,20562020,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""DP > 10\"" -f \""TYPE = ins\""""",20562019,32.0,,24269343,1437924115.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 15:22:00.208313,66339.0,3.0
1651,tabix,,,2015-07-26 15:17:04.994546,slurm_normal,1437923886.0,0,1.0,main_w1_handler1,2389955,9994735,False,,77981,vcf_bgzip,4277617.roundup,slurm,,132112168.0,corral-repl,,20562020,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""DP > 10\"" -f \""TYPE = mnp\""""",20562019,32.0,,24269343,1437923882.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 15:18:09.573500,66339.0,4.0
4572,tabix,,,2015-07-26 14:51:33.755749,slurm_normal,1437922324.0,0,1.0,main_w2_handler1,2389564,9994404,False,,178484,vcf_bgzip,4277263.roundup,slurm,,132112168.0,corral-repl,,20560841,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""TYPE = mnp\""""",20560840,32.0,,24211045,1437922319.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 14:52:07.084772,66066.0,5.0
4572,tabix,,,2015-07-26 14:50:30.281439,slurm_normal,1437922260.0,0,1.0,main_w2_handler1,2389564,9994381,False,,178484,vcf_bgzip,4277249.roundup,slurm,,132112168.0,corral-repl,,20560841,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""TYPE = del\""""",20560840,32.0,,24211045,1437922256.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 14:51:02.696702,66066.0,4.0
4572,tabix,,,2015-07-26 14:47:29.628848,slurm_normal,1437922072.0,0,1.0,main_w2_handler1,2389564,9994322,False,,178484,vcf_bgzip,4277199.roundup,slurm,,132112168.0,corral-repl,,20560841,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""TYPE = ins\""""",20560840,32.0,,24211045,1437922068.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 14:47:54.237829,66066.0,4.0
4572,tabix,,,2015-07-26 14:52:29.521363,slurm_normal,1437922376.0,0,1.0,main_w1_handler1,2389564,9994458,False,,178484,vcf_bgzip,4277280.roundup,slurm,,132112168.0,corral-repl,,20560841,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""TYPE = complex\""""",20560840,32.0,,24211045,1437922372.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 14:53:01.098884,66066.0,4.0
1651,tabix,,,2015-07-26 15:16:42.515156,slurm_normal,1437923886.0,0,1.0,main_w1_handler1,2389955,9994727,False,,77981,vcf_bgzip,4277616.roundup,slurm,,132112168.0,corral-repl,,20562020,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""DP > 10\"" -f \""TYPE = snp\""""",20562019,32.0,,24269343,1437923882.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 15:18:09.400984,66339.0,4.0
1651,tabix,,,2015-07-26 15:21:57.073897,slurm_normal,1437924138.0,0,1.0,main_w1_handler1,2389955,9994802,False,,77981,vcf_bgzip,4277679.roundup,slurm,,132112168.0,corral-repl,,20562020,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""DP > 10\"" -f \""TYPE = complex\""""",20562019,32.0,,24269343,1437924135.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 15:22:20.752614,66339.0,3.0
7204,tabix,,,2015-07-26 14:59:36.177162,slurm_normal,1437922796.0,0,1.0,main_w2_handler0,2389955,9994538,False,,204301,vcf_bgzip,4277390.roundup,slurm,,132112168.0,corral-repl,,20561579,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""DP > 10\"" -f \""QUAL > 40\""""",20561578,32.0,,24269343,1437922791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 14:59:58.690825,66339.0,5.0
1592,tabix,,,2015-07-26 15:07:46.831859,slurm_normal,1437923343.0,0,1.0,main_w1_handler0,2389955,9994651,False,,67319,vcf_bgzip,4277516.roundup,slurm,,132112168.0,corral-repl,,20561895,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""DP > 10\"" -f \""QUAL > 40\"" -f \""TYPE = mnp\""""",20561894,32.0,,24269343,1437923336.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 15:09:06.695302,66339.0,7.0
72,tabix,,,2015-07-26 15:12:57.416672,slurm_normal,1437923660.0,0,1.0,main_w2_handler1,2389955,9994692,False,,1846,vcf_bgzip,4277567.roundup,slurm,,132112168.0,corral-repl,,20561971,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""DP > 10\"" -f \""QUAL > 40\"" -f \""TYPE = ins\""""",20561970,32.0,,24269343,1437923656.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 15:14:23.933936,66339.0,4.0
7204,tabix,,,2015-07-26 15:15:26.629116,slurm_normal,1437923754.0,0,1.0,main_w2_handler1,2389955,9994712,False,,204301,vcf_bgzip,4277587.roundup,slurm,,132112168.0,corral-repl,,20561579,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""DP > 10\"" -f \""QUAL > 40\""""",20561578,32.0,,24269343,1437923749.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 15:15:56.372263,66339.0,5.0
4055,tabix,,,2015-07-26 19:45:21.955702,slurm_normal,1437940018.0,0,1.0,main_w1_handler2,2389815,9998827,False,,92045,vcf_bgzip,4281587.roundup,slurm,,132112168.0,corral-repl,,20568168,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""TYPE = snp\""""",20568167,32.0,,24100679,1437940012.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 19:47:06.502696,66002.0,6.0
6996,tabix,,,2015-07-26 15:25:01.442580,slurm_normal,1437924382.0,0,1.0,main_w2_handler0,2389566,9994839,False,,168046,vcf_bgzip,4277727.roundup,slurm,,132112168.0,corral-repl,,20562199,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""TYPE = snp\""""",20562198,32.0,,24314464,1437924377.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 15:26:24.427822,66582.0,5.0
1651,tabix,,,2015-07-26 15:21:42.965235,slurm_normal,1437924123.0,0,1.0,main_w2_handler1,2389955,9994799,False,,77981,vcf_bgzip,4277673.roundup,slurm,,132112168.0,corral-repl,,20562020,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""DP > 10\"" -f \""TYPE = del\""""",20562019,32.0,,24269343,1437924119.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 15:22:04.722125,66339.0,4.0
1230,tabix,,,2015-07-26 20:53:30.336092,slurm_normal,1437944026.0,0,1.0,main_w2_handler1,2389538,10000056,False,,79448,vcf_bgzip,4282713.roundup,slurm,,132112168.0,corral-repl,,20569731,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""TYPE = mnp\""""",20569730,32.0,,24258301,1437944022.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 20:53:50.109270,66159.0,4.0
2917,tabix,,,2015-07-26 19:45:26.887669,slurm_normal,1437940027.0,0,1.0,main_w1_handler2,2389815,9998832,False,,54878,vcf_bgzip,4281592.roundup,slurm,,132112168.0,corral-repl,,20568171,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""TYPE = snp\""""",20568170,32.0,,24100679,1437940023.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 19:47:14.131027,66002.0,4.0
2822,tabix,,,2015-07-26 19:45:34.677215,slurm_normal,1437940040.0,0,1.0,main_w1_handler2,2389815,9998853,False,,51253,vcf_bgzip,4281593.roundup,slurm,,132112168.0,corral-repl,,20568194,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""TYPE = snp\""""",20568192,32.0,,24100679,1437940035.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 19:47:22.186120,66002.0,5.0
2799,tabix,,,2015-07-26 19:45:31.383005,slurm_normal,1437940071.0,0,1.0,main_w2_handler1,2389815,9998844,False,,44898,vcf_bgzip,4281602.roundup,slurm,,132112168.0,corral-repl,,20568184,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""TYPE = snp\""""",20568182,32.0,,24100679,1437940065.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 19:47:55.511934,66002.0,6.0
1145,tabix,,,2015-07-26 16:13:06.801659,slurm_normal,1437927322.0,0,1.0,main_w1_handler0,2390627,9995477,False,,71361,vcf_bgzip,4278364.roundup,slurm,,132112168.0,corral-repl,,20563157,"""2ce4db6033b111e58db7005056a51846""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""-f \""TYPE = ins\""""",20563156,32.0,,24325040,1437927317.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 16:15:23.892227,49583.0,5.0
1145,tabix,,,2015-07-26 16:13:04.969173,slurm_normal,1437927322.0,0,1.0,main_w1_handler2,2390627,9995475,False,,71361,vcf_bgzip,4278362.roundup,slurm,,132112168.0,corral-repl,,20563157,"""2ce4db6033b111e58db7005056a51846""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""-f \""TYPE = snp\""""",20563156,32.0,,24325040,1437927317.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 16:15:26.961532,49583.0,5.0
1145,tabix,,,2015-07-26 16:13:10.373603,slurm_normal,1437927338.0,0,1.0,main_w2_handler1,2390627,9995481,False,,71361,vcf_bgzip,4278370.roundup,slurm,,132112168.0,corral-repl,,20563157,"""2ce4db6033b111e58db7005056a51846""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""-f \""TYPE = del\""""",20563156,32.0,,24325040,1437927335.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 16:15:41.874396,49583.0,3.0
1145,tabix,,,2015-07-26 16:13:06.166459,slurm_normal,1437927326.0,0,1.0,main_w2_handler0,2390627,9995476,False,,71361,vcf_bgzip,4278363.roundup,slurm,,132112168.0,corral-repl,,20563157,"""2ce4db6033b111e58db7005056a51846""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""-f \""TYPE = mnp\""""",20563156,32.0,,24325040,1437927317.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 16:15:32.878043,49583.0,9.0
72,tabix,,,2015-07-26 21:08:55.037170,slurm_normal,1437945028.0,0,1.0,main_w1_handler1,2390475,10000219,False,,1854,vcf_bgzip,4282895.roundup,slurm,,132112168.0,corral-repl,,20570042,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-f \""DP > 10\""""",20570039,32.0,,24323585,1437945024.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 21:10:30.863155,66802.0,4.0
1145,tabix,,,2015-07-26 16:13:11.523273,slurm_normal,1437927319.0,0,1.0,main_w1_handler1,2390627,9995482,False,,71361,vcf_bgzip,4278361.roundup,slurm,,132112168.0,corral-repl,,20563157,"""2ce4db6033b111e58db7005056a51846""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""-f \""TYPE = complex\""""",20563156,32.0,,24325040,1437927314.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 16:15:21.517474,49583.0,5.0
2822,tabix,,,2015-07-26 20:07:27.928488,slurm_normal,1437941288.0,0,1.0,main_w1_handler2,2389815,9999257,False,,51253,vcf_bgzip,4281960.roundup,slurm,,132112168.0,corral-repl,,20568194,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""TYPE = complex\""""",20568192,32.0,,24100679,1437941284.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 20:08:09.683916,66002.0,4.0
2917,tabix,,,2015-07-26 19:57:39.779028,slurm_normal,1437940694.0,0,1.0,main_w2_handler0,2389815,9999091,False,,54878,vcf_bgzip,4281786.roundup,slurm,,132112168.0,corral-repl,,20568171,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""TYPE = mnp\""""",20568170,32.0,,24100679,1437940686.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 19:58:25.692783,66002.0,8.0
2822,tabix,,,2015-07-26 20:03:39.519661,slurm_normal,1437941059.0,0,1.0,main_w2_handler0,2389815,9999198,False,,51253,vcf_bgzip,4281904.roundup,slurm,,132112168.0,corral-repl,,20568194,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""TYPE = in\"" -o -f\""TYPE = del\""""",20568192,32.0,,24100679,1437941055.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 20:04:24.841626,66002.0,4.0
2822,tabix,,,2015-07-26 19:57:41.245071,slurm_normal,1437940721.0,0,1.0,main_w1_handler2,2389815,9999094,False,,51253,vcf_bgzip,4281790.roundup,slurm,,132112168.0,corral-repl,,20568194,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""TYPE = mnp\""""",20568192,32.0,,24100679,1437940716.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 19:58:47.014895,66002.0,5.0
4055,tabix,,,2015-07-26 20:07:24.545578,slurm_normal,1437941287.0,0,1.0,main_w2_handler1,2389815,9999252,False,,92045,vcf_bgzip,4281956.roundup,slurm,,132112168.0,corral-repl,,20568168,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""TYPE = complex\""""",20568167,32.0,,24100679,1437941266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 20:08:10.060841,66002.0,21.0
1397,tabix,,,2015-07-26 18:13:25.590777,slurm_normal,1437935711.0,0,1.0,main_w2_handler0,2390885,9997316,False,,92088,vcf_bgzip,4280420.roundup,slurm,,132112168.0,corral-repl,,20565871,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-f \""QUAL > 40\""""",20565870,32.0,,24254187,1437935706.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 18:35:18.748982,66669.0,5.0
4055,tabix,,,2015-07-26 19:57:38.703599,slurm_normal,1437940689.0,0,1.0,main_w1_handler2,2389815,9999090,False,,92045,vcf_bgzip,4281782.roundup,slurm,,132112168.0,corral-repl,,20568168,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""TYPE = mnp\""""",20568167,32.0,,24100679,1437940679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 19:58:41.893772,66002.0,10.0
2917,tabix,,,2015-07-26 20:03:37.291366,slurm_normal,1437941043.0,0,1.0,main_w1_handler0,2389815,9999196,False,,54878,vcf_bgzip,4281898.roundup,slurm,,132112168.0,corral-repl,,20568171,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""TYPE = in\"" -o -f\""TYPE = del\""""",20568170,32.0,,24100679,1437941039.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 20:04:05.485871,66002.0,4.0
5883,tabix,,,2015-07-26 17:17:32.100391,slurm_normal,1437933113.0,0,1.0,main_w1_handler0,2390833,9996491,False,,235884,vcf_bgzip,4279757.roundup,slurm,,132112168.0,corral-repl,,20564673,"""23bd081033ba11e5b287005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""-f \""QUAL > 40\""""",20564672,32.0,,24264070,1437933097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 17:51:56.398493,57768.0,16.0
4055,tabix,,,2015-07-26 20:03:36.240014,slurm_normal,1437941042.0,0,1.0,main_w1_handler1,2389815,9999195,False,,92045,vcf_bgzip,4281894.roundup,slurm,,132112168.0,corral-repl,,20568168,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""TYPE = in\"" -o -f\""TYPE = del\""""",20568167,32.0,,24100679,1437941036.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 20:04:08.886066,66002.0,6.0
5884,tabix,,,2015-07-26 17:34:00.303608,slurm_normal,1437934167.0,0,1.0,main_w2_handler1,2390862,9996722,False,,235879,vcf_bgzip,4280026.roundup,slurm,,132112168.0,corral-repl,,20565050,"""580ae25233bc11e59e0d005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""-f \""QUAL > 40\""""",20565048,32.0,,24264070,1437934161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 18:09:32.210157,57768.0,6.0
5305,tabix,,,2015-07-26 18:12:51.940677,slurm_normal,1437935604.0,0,1.0,main_w2_handler0,2390885,9997308,False,,176982,vcf_bgzip,4280379.roundup,slurm,,132112168.0,corral-repl,,20565863,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-f \""DP > 5\""""",20565862,32.0,,24254187,1437935600.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 18:33:32.290666,66669.0,4.0
2917,tabix,,,2015-07-26 20:07:25.708267,slurm_normal,1437941266.0,0,1.0,main_w1_handler2,2389815,9999254,False,,54878,vcf_bgzip,4281953.roundup,slurm,,132112168.0,corral-repl,,20568171,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""TYPE = complex\""""",20568170,32.0,,24100679,1437941261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 20:07:47.575501,66002.0,5.0
4921,tabix,,,2015-07-26 19:11:33.824070,slurm_normal,1437938095.0,0,1.0,main_w1_handler2,2389815,9998310,False,,57194,vcf_bgzip,4281076.roundup,slurm,,132112168.0,corral-repl,,20567233,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""QUAL > 40\""""",20567230,32.0,,24100679,1437938066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 19:14:58.161347,66002.0,29.0
4614,tabix,,,2015-07-26 18:57:48.434919,slurm_normal,1437937440.0,0,1.0,main_w1_handler2,2389815,9998076,False,,60389,vcf_bgzip,4280929.roundup,slurm,,132112168.0,corral-repl,,20566904,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-f \""QUAL > 40\""""",20566903,32.0,,24100679,1437937433.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter/0.0.2,0.0.2,,2015-07-26 19:04:02.975816,66002.0,7.0
