chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,file,file_filetype,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.adv.alignments,parameters.adv.clip,parameters.adv.matepairDist,parameters.adv.maxID,parameters.adv.minID,parameters.adv.minlen,parameters.adv.readfilter,parameters.adv.region,parameters.adv.skip_technical,parameters.adv.split,parameters.adv.spotgroups,parameters.chromInfo,parameters.dbkey,parameters.file|__identifier__,parameters.input.__current_case__,parameters.input.accession,parameters.input.file,parameters.input.file.values,parameters.input.input_select,parameters.outputformat,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-03-17 13:25:01.428389,slurm_normal,1458221163.0,3,,,1.0,main_w2_handler1,2614728,12165773,False,,6383082.roundup,slurm,,132112168.0,corral-repl,,,both,False,,,,,,,False,True,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRX456578,,,accession_number,"""fastqsanger""",32.0,,29041939,1458221158.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-03-17 13:26:07.993242,79056.0,5.0
,,2016-05-06 15:18:22.983055,slurm_normal,1462551640.0,0,,,1.0,main_w2_handler1,2694690,12805500,False,,7006974.roundup,slurm,,132112168.0,corral-repl,,"""c566cbc4139d11e6b9f1005056a52a46""",both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR1691651,,,accession_number,"""fastqsanger""",32.0,,30067887,1462547946.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-05-06 16:20:44.366304,83837.0,3694.0
,,2016-05-06 15:12:32.767992,slurm_normal,1462551334.0,0,,,1.0,main_w1_handler2,2694390,12805420,False,,7006912.roundup,slurm,,132112168.0,corral-repl,,"""f4895b16139c11e6bca6005056a52a46""",both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR1691648,,,accession_number,"""fastqsanger""",32.0,,30067736,1462547590.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-05-06 16:15:35.813108,83803.0,3744.0
,,2016-05-06 15:01:52.813682,slurm_normal,1462551362.0,0,,,1.0,main_w1_handler2,2696893,12805287,False,,7006753.roundup,slurm,,132112168.0,corral-repl,,"""7710125c139b11e6aea5005056a52a46""",both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR1691645,,,accession_number,"""fastqsanger""",32.0,,30067505,1462546952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-05-06 16:16:05.429358,45340.0,4410.0
,,2016-06-26 16:30:37.399270,slurm_normal,1466958665.0,3,,,1.0,main_w1_handler0,2704404,13262682,False,,7450510.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,drr002234,,,accession_number,"""fastqsanger""",32.0,,30216935,1466958656.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-06-26 16:31:06.857789,83188.0,9.0
,,2016-05-06 15:15:23.387843,slurm_normal,1462551734.0,0,,,1.0,main_w1_handler0,2696886,12805450,False,,7006934.roundup,slurm,,132112168.0,corral-repl,,"""5a3076ca139d11e686fe005056a52a46""",both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR1691649,,,accession_number,"""fastqsanger""",32.0,,30067817,1462547747.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-05-06 16:22:17.345753,83836.0,3987.0
,,2016-05-06 15:16:40.162079,slurm_normal,1462551741.0,0,,,1.0,main_w1_handler1,2696886,12805467,False,,7006946.roundup,slurm,,132112168.0,corral-repl,,"""883d3bde139d11e6b681005056a52a46""",both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR1691650,,,accession_number,"""fastqsanger""",32.0,,30067817,1462547834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-05-06 16:22:24.167536,83836.0,3907.0
,,2016-05-06 15:23:17.091700,slurm_normal,1462552125.0,0,,,1.0,main_w2_handler0,2694889,12805589,False,,7007049.roundup,slurm,,132112168.0,corral-repl,,"""74b87c3a139e11e691a0005056a52a46""",both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR1691653,,,accession_number,"""fastqsanger""",32.0,,30067920,1462548231.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-05-06 16:28:50.814315,83844.0,3894.0
,,2016-05-06 14:59:21.794068,slurm_normal,1462552155.0,0,,,1.0,main_w1_handler2,2696893,12805251,False,,7006710.roundup,slurm,,132112168.0,corral-repl,,"""086bd0b6139b11e68f3d005056a52a46""",both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR1691644,,,accession_number,"""fastqsanger""",32.0,,30067505,1462546793.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-05-06 16:29:18.740063,45340.0,5362.0
,,2016-05-06 15:19:15.524761,slurm_normal,1462552557.0,0,,,1.0,main_w1_handler1,2694690,12805510,False,,7006985.roundup,slurm,,132112168.0,corral-repl,,"""e41e1342139d11e682cc005056a52a46""",both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR1691652,,,accession_number,"""fastqsanger""",32.0,,30067887,1462548016.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-05-06 16:35:58.402196,83837.0,4541.0
,,2016-05-06 18:01:45.903549,slurm_normal,1462558442.0,0,,,1.0,main_w1_handler1,2563489,12808341,False,,7008899.roundup,slurm,,132112168.0,corral-repl,,,both,true,,,,,,,true,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR3057286,,,accession_number,"""fastqsanger""",32.0,,29076527,1462557738.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-05-06 18:14:06.215871,68958.0,704.0
,,2016-05-06 18:25:44.088069,slurm_normal,1462559217.0,0,,,1.0,main_w1_handler1,2693486,12808611,False,,7009281.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR066731,,,accession_number,"""fastqsanger""",32.0,,30068371,1462559182.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-05-06 18:26:59.903577,83961.0,35.0
,,2016-05-06 18:35:48.638722,slurm_normal,1462560446.0,0,,,1.0,main_w1_handler2,2563489,12808708,False,,7009431.roundup,slurm,,132112168.0,corral-repl,,,both,true,,,,,,,true,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR3057296,,,accession_number,"""fastqsanger""",32.0,,29076527,1462559779.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-05-06 18:47:29.093505,68958.0,667.0
,,2016-05-06 18:37:11.214188,slurm_normal,1462560672.0,0,,,1.0,main_w2_handler0,2563489,12808717,False,,7009447.roundup,slurm,,132112168.0,corral-repl,,,both,true,,,,,,,true,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR3057288,,,accession_number,"""fastqsanger""",32.0,,29076527,1462559861.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-05-06 18:51:21.061434,68958.0,811.0
,,2016-05-06 18:36:36.399673,slurm_normal,1462560701.0,0,,,1.0,main_w2_handler0,2563489,12808714,False,,7009443.roundup,slurm,,132112168.0,corral-repl,,,both,true,,,,,,,true,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR3057298,,,accession_number,"""fastqsanger""",32.0,,29076527,1462559842.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-05-06 18:51:49.718035,68958.0,859.0
,,2016-05-08 03:33:11.759372,slurm_normal,1462678437.0,3,,,1.0,main_w1_handler2,1064067,12819772,False,,7020837.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR634969_2,,,accession_number,"""fastqsanger""",32.0,,30084752,1462678432.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-05-08 03:34:00.488947,24675.0,5.0
,,2016-05-07 04:18:36.193917,slurm_normal,1462595449.0,0,,,1.0,main_w2_handler0,1993748,12813321,False,,7014653.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR924623,,,accession_number,"""fastqsanger""",32.0,,30080655,1462594742.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-05-07 04:30:53.677452,25796.0,707.0
,,2016-05-07 04:34:38.853844,slurm_normal,1462596248.0,0,,,1.0,main_w1_handler0,1993748,12813355,False,,7014748.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR649455,,,accession_number,"""fastqsanger""",32.0,,30080655,1462595700.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-05-07 04:44:10.720621,25796.0,548.0
,,2016-05-07 04:38:38.983896,slurm_normal,1462596582.0,0,,,1.0,main_w1_handler2,1993748,12813363,False,,7014762.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR649455,,,accession_number,"""fastqsanger""",32.0,,30080655,1462595943.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-05-07 04:49:44.202757,25796.0,639.0
,,2016-05-07 04:55:57.290231,slurm_normal,1462597094.0,0,,,1.0,main_w1_handler2,1993748,12813381,False,,7014794.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR649465,,,accession_number,"""fastqsanger""",32.0,,30080655,1462596986.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-05-07 04:58:15.973253,25796.0,108.0
,,2016-05-07 13:14:41.737525,slurm_normal,1462628145.0,0,,,1.0,main_w2_handler0,2696886,12815258,False,,7016791.roundup,slurm,,132112168.0,corral-repl,,"""a7c2bdae145511e690d0005056a52a46""",both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR1691654,,,accession_number,"""fastqsanger""",32.0,,30083228,1462626908.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-05-07 13:35:48.049904,83836.0,1237.0
,,2016-05-07 13:01:29.521632,slurm_normal,1462627725.0,0,,,1.0,main_w1_handler2,2696893,12815189,False,,7016728.roundup,slurm,,132112168.0,corral-repl,,"""d0443ad4145311e6b273005056a51846""",both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR1691641,,,accession_number,"""fastqsanger""",32.0,,30083127,1462626137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-05-07 13:28:47.990536,45340.0,1588.0
,,2016-05-07 13:19:29.950256,slurm_normal,1462628221.0,0,,,1.0,main_w1_handler1,2694690,12815352,False,,7016864.roundup,slurm,,132112168.0,corral-repl,,"""53da78a2145611e6b9f1005056a52a46""",both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR1691637,,,accession_number,"""fastqsanger""",32.0,,30083242,1462627199.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-05-07 13:37:03.488937,83837.0,1022.0
,,2016-05-07 16:23:44.397450,slurm_normal,1462638306.0,0,,,1.0,main_w2_handler0,2640897,12816841,False,,7018009.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR882054,,,accession_number,"""fastqsanger""",32.0,,29011304,1462638266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-05-07 16:25:09.459792,37688.0,40.0
,,2016-09-12 02:48:59.169896,slurm_normal,1473648699.0,0,,,1.0,main_w3_handler0,2813875,13827768,False,,8049691.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR934216,,,accession_number,"""fastqsanger""",32.0,,32836440,1473648550.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-09-12 02:51:41.141182,89739.0,149.0
,,2016-05-08 16:52:01.188511,slurm_normal,1462727430.0,0,,,1.0,main_w1_handler1,2694690,12822647,False,,7023623.roundup,slurm,,132112168.0,corral-repl,,"""2e760eea153d11e6942e005056a51846""",both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR1691635,,,accession_number,"""fastqsanger""",32.0,,30062849,1462726349.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-05-08 17:10:33.439240,83837.0,1081.0
,,2016-05-08 17:27:59.332528,slurm_normal,1462730173.0,0,,,1.0,main_w1_handler1,2696893,12822834,False,,7023791.roundup,slurm,,132112168.0,corral-repl,,"""35697322154211e6bca6005056a52a46""",both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR949078,,,accession_number,"""fastqsanger""",32.0,,30091778,1462728518.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-05-08 17:56:14.816095,45340.0,1655.0
,,2016-05-08 17:25:48.986315,slurm_normal,1462730853.0,0,,,1.0,main_w2_handler0,2696893,12822810,False,,7023773.roundup,slurm,,132112168.0,corral-repl,,"""e78afe78154111e6a8ec005056a52a46""",both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR949076,,,accession_number,"""fastqsanger""",32.0,,30091778,1462728371.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-05-08 18:07:35.894108,45340.0,2482.0
,,2016-05-08 17:26:54.574584,slurm_normal,1462730702.0,0,,,1.0,main_w1_handler0,2696893,12822823,False,,7023783.roundup,slurm,,132112168.0,corral-repl,,"""0ec68980154211e690d0005056a52a46""",both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR949077,,,accession_number,"""fastqsanger""",32.0,,30091778,1462728451.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-05-08 18:05:05.546403,45340.0,2251.0
,,2016-05-09 15:52:50.036525,slurm_normal,1462809398.0,0,1395316221.0,sra,1.0,main_w1_handler1,2699521,12833539,False,,7034708.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,1,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f84ccb2c748c1ab4'}]",file,"""fastqsanger""",32.0,,30104930,1462809196.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-05-09 15:56:42.559070,,202.0
,,2016-06-28 15:27:08.789727,slurm_normal,1467127692.0,3,,,1.0,main_w1_handler0,2752111,13278535,False,,7468069.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,GSE45822,,,accession_number,"""fastqsanger""",32.0,,30911857,1467127678.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-06-28 15:28:17.045908,66230.0,14.0
,,2016-05-08 20:34:09.089020,slurm_normal,1462741848.0,0,,,1.0,main_w2_handler1,2696886,12824979,False,,7025379.roundup,slurm,,132112168.0,corral-repl,,"""37120d50155c11e6aea5005056a52a46""",both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR891268,,,accession_number,"""fastqsanger""",32.0,,30092025,1462739687.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-05-08 21:10:50.034612,83836.0,2161.0
,,2016-05-09 16:01:21.180748,slurm_normal,1462810186.0,0,,,1.0,main_w2_handler1,2699592,12833591,False,,7034781.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR1260866,,,accession_number,"""fastqsanger""",32.0,,30104930,1462809725.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-05-09 16:10:43.154475,,461.0
,,2016-03-18 07:33:17.096006,slurm_normal,1458286693.0,0,,,1.0,main_w1_handler0,2638211,12175611,False,,6392001.roundup,slurm,,132112168.0,corral-repl,,,both,False,,,,,,,False,True,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR2138971,,,accession_number,"""fasta""",32.0,,29055394,1458286432.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-03-18 07:38:16.192523,,261.0
,,2016-03-18 09:25:09.644464,slurm_normal,1458294056.0,0,,,1.0,main_w2_handler1,2638267,12176098,False,,6392841.roundup,slurm,,132112168.0,corral-repl,,,both,False,,,,,,,False,True,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR1016883,,,accession_number,"""fastqsanger""",32.0,,29056385,1458293843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-03-18 09:40:59.118650,80942.0,213.0
,,2016-06-28 15:32:07.575870,slurm_normal,1467130783.0,0,,,1.0,main_w2_handler0,2752111,13278589,False,,7468127.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR816998,,,accession_number,"""fastqsanger""",32.0,,30911857,1467127967.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-06-28 16:19:47.188937,66230.0,2816.0
,,2016-06-28 15:32:27.272547,slurm_normal,1467130265.0,0,,,1.0,main_w1_handler0,2752111,13278591,False,,7468131.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR816999,,,accession_number,"""fastqsanger""",32.0,,30911857,1467127993.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-06-28 16:11:16.456925,66230.0,2272.0
,,2016-05-09 09:03:13.936934,slurm_normal,1462784688.0,0,,,1.0,main_w1_handler1,2692730,12829265,False,,7030270.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR098610,,,accession_number,"""fastqsanger""",32.0,,30007498,1462784647.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-05-09 09:04:50.943731,,41.0
,,2016-05-09 10:01:18.331887,slurm_normal,1462788288.0,0,,,1.0,main_w1_handler2,1279275,12829693,False,,7030716.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR3321818,,,accession_number,"""fastqsanger""",32.0,,30066439,1462788124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-05-09 10:04:50.751721,30076.0,164.0
,,2016-05-09 10:12:22.906627,slurm_normal,1462788885.0,0,,,1.0,main_w2_handler1,1279275,12829792,False,,7030808.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR3320150,,,accession_number,"""fastqsanger""",32.0,,30066439,1462788767.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-05-09 10:14:47.493210,30076.0,118.0
,,2016-05-09 10:08:39.998044,slurm_normal,1462789343.0,0,,,1.0,main_w2_handler0,2698964,12829755,False,,7030776.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,ERR031017,,,accession_number,"""fastqsanger""",32.0,,30097839,1462788549.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-05-09 10:22:28.157204,84059.0,794.0
,,2016-05-09 11:19:22.305802,slurm_normal,1462793478.0,0,,,1.0,main_w2_handler0,2698964,12830248,False,,7031315.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,ERR299299,,,accession_number,"""fastqsanger""",32.0,,30097839,1462792799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-05-09 11:31:19.750020,84059.0,679.0
,,2016-05-09 11:22:26.771488,slurm_normal,1462793734.0,0,,,1.0,main_w2_handler0,2698964,12830257,False,,7031328.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,ERR299298,,,accession_number,"""fastqsanger""",32.0,,30097839,1462792986.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-05-09 11:35:37.288229,84059.0,748.0
,,2016-05-09 11:22:51.718186,slurm_normal,1462793689.0,0,,,1.0,main_w1_handler2,2698964,12830260,False,,7031332.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,ERR299297,,,accession_number,"""fastqsanger""",32.0,,30097839,1462792999.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-05-09 11:34:52.556210,84059.0,690.0
,,2016-06-28 16:37:04.591723,slurm_normal,1467132040.0,0,,,1.0,main_w2_handler0,2752176,13279097,False,,7468544.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR927204,,,accession_number,"""fastqsanger""",32.0,,31035950,1467131857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-06-28 16:40:44.005812,85879.0,183.0
,,2016-06-28 16:38:05.183051,slurm_normal,1467132309.0,0,,,1.0,main_w2_handler0,2752176,13279108,False,,7468563.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR927205,,,accession_number,"""fastqsanger""",32.0,,31035950,1467131920.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-06-28 16:45:13.359826,85879.0,389.0
,,2016-03-18 00:44:48.528021,slurm_normal,1458262054.0,0,,,1.0,main_w2_handler0,2601978,12174158,False,,6388888.roundup,slurm,,132112168.0,corral-repl,,,both,False,,,,,,,False,True,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR341936,,,accession_number,"""fastqsanger""",32.0,,28430926,1458261939.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-03-18 00:47:37.679076,78752.0,115.0
,,2016-03-18 00:45:21.123376,slurm_normal,1458262113.0,0,,,1.0,main_w2_handler1,2601978,12174160,False,,6388889.roundup,slurm,,132112168.0,corral-repl,,,both,False,,,,,,,False,True,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR341937,,,accession_number,"""fastqsanger""",32.0,,28430926,1458261971.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-03-18 00:48:38.138177,78752.0,142.0
,,2016-03-18 00:45:08.176331,slurm_normal,1458262074.0,0,,,1.0,main_w1_handler2,2601978,12174159,False,,6388890.roundup,slurm,,132112168.0,corral-repl,,,both,False,,,,,,,False,True,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR341935,,,accession_number,"""fastqsanger""",32.0,,28430926,1458262002.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-03-18 00:47:56.073644,78752.0,72.0
,,2016-03-18 00:45:33.605798,slurm_normal,1458262074.0,0,,,1.0,main_w2_handler1,2601978,12174162,False,,6388891.roundup,slurm,,132112168.0,corral-repl,,,both,False,,,,,,,False,True,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR342213,,,accession_number,"""fastqsanger""",32.0,,28430926,1458262002.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-03-18 00:47:58.072204,78752.0,72.0
,,2016-03-18 01:33:16.597745,slurm_normal,1458266309.0,0,,,1.0,main_w1_handler0,2633950,12174300,False,,6389243.roundup,slurm,,132112168.0,corral-repl,,,both,False,,,,,,,False,True,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,SRR975190,,,accession_number,"""fastqsanger""",32.0,,29013213,1458264829.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.2.5,1.2.5,,2016-03-18 01:58:31.389438,80713.0,1480.0
