create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_file,input_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input_file.values,parameters.mask_type,parameters.quality_score,parameters.score_comparison,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-11-02 09:53:41.036143,slurm_normal,1509616541.0,0,,1.0,main_w3_handler0,3244969,17296502,False,,112803591,fastqsanger,11359003,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31920507}]","""N""","""19""","""le""",32.0,,40321004,1509616486.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.1.1,1.1.1,,2017-11-02 09:55:42.707130,,55.0
2017-11-02 09:53:40.642646,slurm_normal,1509616480.0,0,,1.0,main_w3_handler0,3244969,17296501,False,,112628529,fastqsanger,11358992,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31920497}]","""N""","""19""","""le""",32.0,,40321004,1509616430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.1.1,1.1.1,,2017-11-02 09:54:41.401665,,50.0
2017-11-02 09:53:41.249891,slurm_normal,1509616595.0,0,,1.0,main_w3_handler0,3244969,17296503,False,,115276392,fastqsanger,11359008,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31920525}]","""N""","""19""","""le""",32.0,,40321004,1509616545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.1.1,1.1.1,,2017-11-02 09:56:37.141267,,50.0
2017-11-02 09:54:25.016817,slurm_normal,1509616714.0,0,,1.0,main_w3_handler0,3244969,17296520,False,,112628529,fastqsanger,11359032,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31920497}]","""N""","""29""","""le""",32.0,,40321004,1509616661.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.1.1,1.1.1,,2017-11-02 09:58:36.725779,,53.0
2017-11-02 09:54:26.627075,slurm_normal,1509616653.0,0,,1.0,main_w3_handler1,3244969,17296524,False,,111730784,fastqsanger,11359026,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31920581}]","""N""","""29""","""le""",32.0,,40321004,1509616605.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.1.1,1.1.1,,2017-11-02 09:57:38.597977,,48.0
2017-11-02 09:54:25.502170,slurm_normal,1509617266.0,0,,1.0,main_w4_handler0,3244969,17296521,False,,112803591,fastqsanger,11359186,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31920507}]","""N""","""29""","""le""",32.0,,40321004,1509617214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.1.1,1.1.1,,2017-11-02 10:07:48.832563,,52.0
2018-01-25 10:37:43.607096,slurm_normal,1516876721.0,0,,1.0,main_w3_handler1,3356651,18152964,False,,38614620,fastqsanger,12234060,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33494158}]","""N""","""19""","""le""",32.0,,42509539,1516876699.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.1.1,1.1.1,,2018-01-25 10:38:46.637908,,22.0
2017-11-08 03:27:54.882924,slurm_normal,1510112132.0,0,,1.0,main_w3_handler0,3244969,17376520,False,,744177258,fastqsanger,11437808,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32141689}]","""N""","""19""","""le""",32.0,,40321004,1510111849.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.1.1,1.1.1,,2017-11-08 03:35:38.710537,,283.0
2017-11-04 22:20:37.680933,slurm_normal,1509834906.0,0,,1.0,main_w3_handler0,3311588,17331133,False,,746754626,fastqsanger,11392996,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32070209}]","""N""","""30""","""le""",32.0,,41757878,1509834577.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.1.1,1.1.1,,2017-11-04 22:35:08.633763,,329.0
2017-11-06 20:55:43.681253,slurm_normal,1510001809.0,0,,1.0,main_w3_handler0,3313960,17350597,False,,65469786,fastqsanger,11413704,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32100178}]","""N""","""0""","""le""",32.0,,41794068,1510001779.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.1.1,1.1.1,,2017-11-06 20:56:53.906377,,30.0
2017-11-07 05:50:58.984040,slurm_normal,1510034846.0,0,,1.0,main_w4_handler0,3244969,17354691,False,,824030140,fastqsanger,11418357,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32104199}]","""N""","""19""","""le""",32.0,,40321004,1510034516.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.1.1,1.1.1,,2017-11-07 06:07:31.004380,,330.0
2017-11-07 07:41:38.358073,slurm_normal,1510041090.0,0,,1.0,main_w3_handler1,3244969,17355283,False,,374068547,fastqsanger,11418919,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32107419}]","""N""","""19""","""le""",32.0,,40321004,1510040895.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.1.1,1.1.1,,2017-11-07 07:51:39.974161,,195.0
2017-11-07 06:13:20.883455,slurm_normal,1510035329.0,0,,1.0,main_w4_handler1,3244969,17354847,False,,240125680,fastqsanger,11418448,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32104392}]","""N""","""19""","""le""",32.0,,40321004,1510035230.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.1.1,1.1.1,,2017-11-07 06:15:35.945901,,99.0
2017-11-07 05:50:59.267713,slurm_normal,1510034220.0,0,,1.0,main_w3_handler1,3244969,17354692,False,,823690198,fastqsanger,11418278,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32104345}]","""N""","""19""","""le""",32.0,,40321004,1510033881.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.1.1,1.1.1,,2017-11-07 05:57:08.884389,,339.0
2017-11-07 06:13:20.535855,slurm_normal,1510035681.0,0,,1.0,main_w3_handler0,3244969,17354845,False,,824030140,fastqsanger,11418459,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32104199}]","""N""","""19""","""le""",32.0,,40321004,1510035358.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.1.1,1.1.1,,2017-11-07 06:21:32.733329,,323.0
2017-11-07 06:13:20.725816,slurm_normal,1510035699.0,0,,1.0,main_w4_handler0,3244969,17354846,False,,823690198,fastqsanger,11418461,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32104345}]","""N""","""19""","""le""",32.0,,40321004,1510035358.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.1.1,1.1.1,,2017-11-07 06:21:50.144222,,341.0
2017-11-07 07:41:38.168222,slurm_normal,1510040884.0,0,,1.0,main_w4_handler1,3244969,17355282,False,,374217751,fastqsanger,11418902,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32107402}]","""N""","""19""","""le""",32.0,,40321004,1510040726.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.1.1,1.1.1,,2017-11-07 07:48:08.863485,,158.0
2017-11-07 06:13:21.031760,slurm_normal,1510035829.0,0,,1.0,main_w4_handler0,3244969,17354848,False,,239989026,fastqsanger,11418491,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32104446}]","""N""","""19""","""le""",32.0,,40321004,1510035723.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.1.1,1.1.1,,2017-11-07 06:23:57.932004,,106.0
2017-11-07 07:41:38.675090,slurm_normal,1510040715.0,0,,1.0,main_w4_handler0,3244969,17355285,False,,458639526,fastqsanger,11418885,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32107595}]","""N""","""19""","""le""",32.0,,40321004,1510040514.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.1.1,1.1.1,,2017-11-07 07:45:18.553759,,201.0
2017-11-07 07:41:38.535828,slurm_normal,1510041300.0,0,,1.0,main_w3_handler1,3244969,17355284,False,,458509584,fastqsanger,11418948,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32107436}]","""N""","""19""","""le""",32.0,,40321004,1510041114.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.1.1,1.1.1,,2017-11-07 07:55:06.289218,,186.0
2017-11-08 12:18:13.454730,slurm_normal,1510143659.0,0,,1.0,main_w3_handler0,3266056,17380075,False,,61028352,fastqsanger,11441658,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32146796}]","""N""","""38""","""lt""",32.0,,40249624,1510143630.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.1.1,1.1.1,,2017-11-08 12:21:08.908578,,29.0
2018-01-10 09:55:50.776988,slurm_normal,1515578177.0,0,,1.0,main_w4_handler0,3384912,17990615,False,,12517546,fastqsanger,12067237,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33243477}]","""N""","""0""","""le""",32.0,,43033443,1515578166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.1.1,1.1.1,,2018-01-10 09:56:22.531099,119488.0,11.0
2017-11-08 01:49:22.507605,slurm_normal,1510105897.0,0,,1.0,main_w3_handler1,3244969,17376155,False,,240125680,fastqsanger,11436725,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32141130}]","""N""","""19""","""le""",32.0,,40321004,1510105798.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality/1.1.1,1.1.1,,2017-11-08 01:51:44.590444,,99.0
