create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.out_format1,parameters.shuffle,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-11-25 20:16:17.509386,slurm_normal,1511641000.0,0.0,,1.0,main_w3_handler1,3263821,17580599,False,,6260440,fasta,11643045,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32527111}]","""fasta""","""1""",32.0,,40780348,1511640982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: shuffleseq87/5.0.0,5.0.0,,2017-11-25 20:16:41.748000,,18.0
2017-11-25 20:52:41.820817,slurm_normal,1511643181.0,0.0,,1.0,main_w3_handler0,3263821,17580787,False,,2124986,fasta,11643276,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32527118}]","""fasta""","""6""",32.0,,40780348,1511643168.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: shuffleseq87/5.0.0,5.0.0,,2017-11-25 20:53:03.778346,,13.0
2017-11-25 20:51:12.101306,slurm_normal,1511643138.0,0.0,,1.0,main_w4_handler1,3263821,17580783,False,,6260440,fasta,11643268,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32527111}]","""fasta""","""6""",32.0,,40780348,1511643078.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: shuffleseq87/5.0.0,5.0.0,,2017-11-25 20:52:20.036406,,60.0
2017-11-25 20:52:26.104969,slurm_normal,1511643163.0,0.0,,1.0,main_w3_handler1,3263821,17580786,False,,2682385,fasta,11643275,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32527116}]","""fasta""","""6""",32.0,,40780348,1511643148.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: shuffleseq87/5.0.0,5.0.0,,2017-11-25 20:52:44.511810,,15.0
2017-11-25 20:53:10.634867,slurm_normal,1511643206.0,0.0,,1.0,main_w3_handler1,3263821,17580789,False,,2242413,fasta,11643278,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32527119}]","""fasta""","""6""",32.0,,40780348,1511643193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: shuffleseq87/5.0.0,5.0.0,,2017-11-25 20:53:29.040482,,13.0
2017-12-03 22:17:01.285592,slurm_normal,1512339445.0,0.0,,1.0,main_w4_handler0,3341846,17684629,False,,357788,fasta,11749095,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 32708451}]","""fasta""","""10""",32.0,,42287817,1512339440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: shuffleseq87/5.0.0,5.0.0,,2017-12-03 22:17:28.141811,,5.0
2017-12-03 15:18:12.825734,slurm_normal,1512314308.0,0.0,,1.0,main_w3_handler0,3341846,17681797,False,,695160,fasta,11744935,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 32702677}]","""fasta""","""10""",32.0,,42287817,1512314303.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: shuffleseq87/5.0.0,5.0.0,,2017-12-03 15:18:29.266059,,5.0
2017-12-03 22:15:44.172025,slurm_normal,1512339357.0,0.0,,1.0,main_w3_handler1,3341846,17684625,False,,332547,fasta,11749090,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 32708435}]","""fasta""","""10""",32.0,,42287817,1512339352.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: shuffleseq87/5.0.0,5.0.0,,2017-12-03 22:15:58.618645,,5.0
2017-12-05 01:00:30.861379,slurm_normal,1512435648.0,0.0,,1.0,main_w4_handler1,3341846,17697354,False,,99408,fasta,11761878,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 32729016}]","""fasta""","""10""",32.0,,42287817,1512435643.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: shuffleseq87/5.0.0,5.0.0,,2017-12-05 01:00:51.565484,,5.0
2017-12-05 01:00:49.538959,slurm_normal,1512435678.0,0.0,,1.0,main_w3_handler0,3341846,17697356,False,,98304,fasta,11761881,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 32729034}]","""fasta""","""10""",32.0,,42287817,1512435673.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: shuffleseq87/5.0.0,5.0.0,,2017-12-05 01:01:20.614408,,5.0
2017-12-08 14:42:34.474314,slurm_normal,1512744172.0,0.0,,1.0,main_w3_handler0,3341846,17747235,False,,56688,fasta,11814024,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 32817435}]","""fasta""","""10""",32.0,,42287817,1512744168.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: shuffleseq87/5.0.0,5.0.0,,2017-12-08 14:42:53.849399,,4.0
2017-12-08 14:42:45.534320,slurm_normal,1512744186.0,0.0,,1.0,main_w4_handler0,3341846,17747238,False,,57333,fasta,11814033,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 32817436}]","""fasta""","""10""",32.0,,42287817,1512744182.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: shuffleseq87/5.0.0,5.0.0,,2017-12-08 14:43:07.704745,,4.0
2018-02-02 01:51:04.994832,slurm_normal,1517536275.0,0.0,,1.0,main_w3_handler1,3414030,18231150,False,,2258220,fasta,12311306,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624059}]","""fasta""","""1""",32.0,,43555921,1517536271.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: shuffleseq87/5.0.0,5.0.0,,2018-02-02 01:51:17.134515,120945.0,4.0
2018-02-02 01:51:11.193386,slurm_normal,1517536288.0,0.0,,1.0,main_w3_handler1,3410787,18231151,False,,2258220,fasta,12311312,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624051}]","""fasta""","""1""",32.0,,43555886,1517536283.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: shuffleseq87/5.0.0,5.0.0,,2018-02-02 01:51:29.778467,120931.0,5.0
2018-02-02 01:51:17.221612,slurm_normal,1517536306.0,0.0,,1.0,main_w3_handler1,3410798,18231155,False,,2258220,fasta,12311314,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624065}]","""fasta""","""2""",32.0,,43555907,1517536290.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: shuffleseq87/5.0.0,5.0.0,,2018-02-02 01:51:48.766196,120940.0,16.0
2018-02-02 01:51:00.183382,slurm_normal,1517536272.0,0.0,,1.0,main_w4_handler1,3405879,18231146,False,,2258220,fasta,12311304,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624058}]","""fasta""","""1""",32.0,,43447853,1517536267.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: shuffleseq87/5.0.0,5.0.0,,2018-02-02 01:51:13.760333,120683.0,5.0
2018-02-02 01:51:04.257859,slurm_normal,1517536281.0,0.0,,1.0,main_w3_handler0,3414035,18231149,False,,2258220,fasta,12311309,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624070}]","""fasta""","""1""",32.0,,43555919,1517536276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: shuffleseq87/5.0.0,5.0.0,,2018-02-02 01:51:23.404972,120944.0,5.0
2018-02-02 01:42:07.242006,slurm_normal,1517535740.0,0.0,,1.0,main_w3_handler0,3410778,18230994,False,,2258220,fasta,12311168,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624060}]","""fasta""","""1""",32.0,,43619638,1517535736.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: shuffleseq87/5.0.0,5.0.0,,2018-02-02 01:42:22.605149,121149.0,4.0
2018-01-31 19:24:30.014881,slurm_normal,1517426683.0,0.0,,1.0,main_w3_handler0,3412054,18215861,False,,2258220,fasta,12296077,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33592646}]","""fasta""","""1""",32.0,,43443047,1517426678.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: shuffleseq87/5.0.0,5.0.0,,2018-01-31 19:24:45.696380,91816.0,5.0
2018-02-02 01:51:15.308845,slurm_normal,1517536306.0,0.0,,1.0,main_w4_handler0,3414031,18231154,False,,2258220,fasta,12311310,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624067}]","""fasta""","""2""",32.0,,43555960,1517536283.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: shuffleseq87/5.0.0,5.0.0,,2018-02-02 01:51:47.592591,120954.0,23.0
2018-02-02 01:51:12.724176,slurm_normal,1517536288.0,0.0,,1.0,main_w3_handler1,3413630,18231152,False,,2258220,fasta,12311313,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624081}]","""fasta""","""1""",32.0,,43556026,1517536283.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: shuffleseq87/5.0.0,5.0.0,,2018-02-02 01:51:29.871407,120959.0,5.0
2018-02-02 01:41:14.945610,slurm_normal,1517535687.0,0.0,,1.0,main_w3_handler1,3414023,18230984,False,,2258220,fasta,12311157,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624055}]","""fasta""","""1""",32.0,,43619626,1517535683.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: shuffleseq87/5.0.0,5.0.0,,2018-02-02 01:41:28.562738,121147.0,4.0
2018-02-02 01:42:21.409435,slurm_normal,1517535766.0,0.0,,1.0,main_w3_handler1,3414034,18231000,False,,918009,fasta,12311173,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624128}]","""fasta""","""1""",32.0,,43619632,1517535751.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: shuffleseq87/5.0.0,5.0.0,,2018-02-02 01:42:49.869397,121148.0,15.0
2018-02-02 01:52:28.714562,slurm_normal,1517536362.0,0.0,,1.0,main_w4_handler1,3412799,18231185,False,,2258220,fasta,12311341,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624053}]","""fasta""","""8""",32.0,,43596985,1517536355.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: shuffleseq87/5.0.0,5.0.0,,2018-02-02 01:52:43.589655,121076.0,7.0
2018-02-02 01:50:59.866274,slurm_normal,1517536272.0,0.0,,1.0,main_w4_handler1,3414023,18231145,False,,2258220,fasta,12311303,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624055}]","""fasta""","""1""",32.0,,43619626,1517536267.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: shuffleseq87/5.0.0,5.0.0,,2018-02-02 01:51:13.854699,121147.0,5.0
2018-02-02 01:51:00.782736,slurm_normal,1517536272.0,0.0,,1.0,main_w4_handler1,3412799,18231147,False,,2258220,fasta,12311305,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624053}]","""fasta""","""1""",32.0,,43596985,1517536268.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: shuffleseq87/5.0.0,5.0.0,,2018-02-02 01:51:13.950561,121076.0,4.0
2018-02-02 18:16:02.227089,slurm_normal,1517595377.0,0.0,,1.0,main_w3_handler1,3414971,18238854,False,,2258220,fasta,12319252,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33640334}]","""fasta""","""1""",32.0,,43555968,1517595371.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: shuffleseq87/5.0.0,5.0.0,,2018-02-02 18:16:19.297377,120957.0,6.0
2018-02-02 17:06:22.478194,slurm_normal,1517591192.0,0.0,,1.0,main_w4_handler0,3413628,18238101,False,,2258220,fasta,12318467,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33638692}]","""fasta""","""1""",32.0,,43555880,1517591188.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: shuffleseq87/5.0.0,5.0.0,,2018-02-02 17:06:34.574597,120929.0,4.0
2018-02-02 17:42:18.563791,slurm_normal,1517593352.0,0.0,,1.0,main_w4_handler1,3414957,18238485,False,,2258220,fasta,12318862,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33639409}]","""fasta""","""1""",32.0,,43619627,1517593347.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: shuffleseq87/5.0.0,5.0.0,,2018-02-02 17:42:33.648340,91816.0,5.0
2018-02-02 17:42:19.438156,slurm_normal,1517593355.0,0.0,,1.0,main_w4_handler1,3414956,18238486,False,,2258220,fasta,12318863,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33639468}]","""fasta""","""1""",32.0,,43611221,1517593350.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: shuffleseq87/5.0.0,5.0.0,,2018-02-02 17:42:35.950814,119753.0,5.0
2018-02-02 17:42:28.514476,slurm_normal,1517593361.0,0.0,,1.0,main_w4_handler0,3410822,18238489,False,,2258220,fasta,12318865,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33639470}]","""fasta""","""1""",32.0,,43555957,1517593356.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: shuffleseq87/5.0.0,5.0.0,,2018-02-02 17:42:42.855565,120953.0,5.0
2018-02-02 17:42:24.694376,slurm_normal,1517593356.0,0.0,,1.0,main_w3_handler1,3414979,18238488,False,,2258220,fasta,12318864,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33639657}]","""fasta""","""1""",32.0,,43463243,1517593352.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: shuffleseq87/5.0.0,5.0.0,,2018-02-02 17:42:38.272809,120747.0,4.0
2018-02-02 17:42:21.196147,slurm_normal,1517593352.0,0.0,,1.0,main_w3_handler0,3414958,18238487,False,,2258220,fasta,12318861,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33639441}]","""fasta""","""1""",32.0,,43538996,1517593347.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: shuffleseq87/5.0.0,5.0.0,,2018-02-02 17:42:34.078247,120876.0,5.0
2018-02-02 23:00:20.495173,slurm_normal,1517612435.0,0.0,,1.0,main_w4_handler0,3413631,18243426,False,,2258220,fasta,12323067,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624454}]","""fasta""","""1""",32.0,,43555908,1517612430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: shuffleseq87/5.0.0,5.0.0,,2018-02-02 23:00:36.762577,120939.0,5.0
2018-02-02 23:15:06.283225,slurm_normal,1517613318.0,0.0,,1.0,main_w4_handler1,3410796,18243747,False,,2258220,fasta,12323381,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33640300}]","""fasta""","""1""",32.0,,43555901,1517613313.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: shuffleseq87/5.0.0,5.0.0,,2018-02-02 23:15:19.968772,120937.0,5.0
2018-02-03 20:01:13.498086,slurm_normal,1517688086.0,0.0,,1.0,main_w4_handler1,3412830,18248060,False,,2258220,fasta,12329636,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33656173}]","""fasta""","""1""",32.0,,43555884,1517688081.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: shuffleseq87/5.0.0,5.0.0,,2018-02-03 20:01:27.998602,120930.0,5.0
2018-02-07 01:29:37.084318,slurm_normal,1517966987.0,0.0,7680.0,1.0,main_w4_handler1,3413623,18281409,False,,2258220,fasta,12364087,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33708596}]","""fasta""","""1""",32.0,,43643880,1517966984.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: shuffleseq87/5.0.0,5.0.0,,2018-02-07 01:29:50.240804,121213.0,3.0
