bams,bams1,bams10,bams10_filetype,bams11,bams11_filetype,bams12,bams12_filetype,bams1_filetype,bams2,bams2_filetype,bams3,bams3_filetype,bams4,bams4_filetype,bams5,bams5_filetype,bams6,bams6_filetype,bams7,bams7_filetype,bams8,bams8_filetype,bams9,bams9_filetype,bams_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.bams,parameters.bams.values,parameters.chromInfo,parameters.dbkey,parameters.duplicate,parameters.failed,parameters.input,parameters.input.values,parameters.overlap,parameters.proper,parameters.q,parameters.reciprocal,parameters.split,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
58310260,58310260,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-03-03 08:08:47.134318,slurm_normal,1456992562.0,0,1.0,main_w2_handler0,2616285,12003797,False,,303,bed,6233476.roundup,slurm,,132112168.0,corral-repl,,"""23634846""",,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""False""","""False""",23635966,,"""1e-09""","""False""","""0""","""False""","""False""","""""",32.0,,28741019,1456992559.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-03-03 08:09:24.729509,79607,3.0
58310260,58310260,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-03-03 08:09:01.920994,slurm_normal,1456992569.0,0,1.0,main_w1_handler2,2616285,12003800,False,,1279,bed,6233478.roundup,slurm,,132112168.0,corral-repl,,"""23634846""",,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""False""","""False""",23635969,,"""1e-09""","""False""","""0""","""False""","""False""","""""",32.0,,28741019,1456992565.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-03-03 08:09:31.441362,79607,4.0
543280679,543280679,1035542961.0,bam,986624315.0,bam,630310684.0,bam,bam,343145717.0,bam,606447606.0,bam,734187492.0,bam,735440494.0,bam,769562211.0,bam,797587809.0,bam,894537610.0,bam,953441476.0,bam,bam,2016-03-03 19:35:22.811739,slurm_normal,1457042784.0,0,1.0,main_w1_handler0,1240673,12012782,False,,126922,bed,6241818.roundup,slurm,,132112168.0,corral-repl,,"""23645805,23645806,23645808,23645809,23645810,23645811,23645812,23645813,23645814,23645815,23645816,23645817""",,"""/galaxy-repl/localdata/chrom/baciSubt.len""","""baciSubt""","""False""","""False""",23657688,,"""1e-09""","""False""","""0""","""False""","""False""","""-S""",32.0,,28760051,1457037570.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-03-03 22:06:28.340428,29328,5214.0
58310260,58310260,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-03-03 12:47:12.255826,slurm_normal,1457009286.0,0,1.0,main_w1_handler2,2616285,12007140,False,,1612,bed,6235904.roundup,slurm,,132112168.0,corral-repl,,"""23641918""",,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""False""","""False""",23643428,,"""1.0""","""False""","""0""","""False""","""False""","""""",32.0,,28741019,1457009281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-03-03 12:48:09.341709,79607,5.0
58310260,58310260,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-03-03 12:50:00.313553,slurm_normal,1457009423.0,0,1.0,main_w1_handler2,2616285,12007157,False,,1612,bed,6235918.roundup,slurm,,132112168.0,corral-repl,,"""23641918""",,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""False""","""False""",23643428,,"""0.001""","""False""","""0""","""False""","""False""","""""",32.0,,28741019,1457009415.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-03-03 12:50:28.795792,79607,8.0
58310260,58310260,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-03-03 12:50:26.856824,slurm_normal,1457009457.0,0,1.0,main_w1_handler0,2616285,12007159,False,,1612,bed,6235920.roundup,slurm,,132112168.0,corral-repl,,"""23641918""",,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""False""","""False""",23643428,,"""0.1""","""False""","""0""","""False""","""False""","""""",32.0,,28741019,1457009453.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-03-03 12:51:11.140595,79607,4.0
58310260,58310260,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-03-03 12:50:12.108882,slurm_normal,1457009434.0,0,1.0,main_w1_handler2,2616285,12007158,False,,1612,bed,6235919.roundup,slurm,,132112168.0,corral-repl,,"""23641918""",,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""False""","""False""",23643428,,"""0.01""","""False""","""0""","""False""","""False""","""""",32.0,,28741019,1457009428.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-03-03 12:50:35.482330,79607,6.0
58310260,58310260,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-03-03 12:48:54.140065,slurm_normal,1457009367.0,0,1.0,main_w2_handler0,2616285,12007147,False,,1612,bed,6235912.roundup,slurm,,132112168.0,corral-repl,,"""23641918""",,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""False""","""False""",23643428,,"""1e-06""","""False""","""0""","""False""","""False""","""""",32.0,,28741019,1457009360.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-03-03 12:49:29.511993,79607,7.0
58310260,58310260,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-03-03 12:49:44.499713,slurm_normal,1457009412.0,0,1.0,main_w1_handler1,2616285,12007156,False,,1612,bed,6235916.roundup,slurm,,132112168.0,corral-repl,,"""23641918""",,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""False""","""False""",23643428,,"""0.0001""","""False""","""0""","""False""","""False""","""""",32.0,,28741019,1457009402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-03-03 12:50:15.149210,79607,10.0
543280679,543280679,1035542961.0,bam,986624315.0,bam,630310684.0,bam,bam,343145717.0,bam,606447606.0,bam,734187492.0,bam,735440494.0,bam,769562211.0,bam,797587809.0,bam,894537610.0,bam,953441476.0,bam,bam,2016-03-03 17:52:24.005337,slurm_normal,1457031666.0,0,1.0,main_w1_handler0,1240673,12011273,False,,126924,bed,6240369.roundup,slurm,,132112168.0,corral-repl,,"""23645805,23645806,23645808,23645809,23645810,23645811,23645812,23645813,23645814,23645815,23645816,23645817""",,"""/galaxy-repl/localdata/chrom/baciSubt.len""","""baciSubt""","""False""","""False""",23654537,,"""1e-09""","""False""","""0""","""False""","""False""","""-s""",32.0,,28760051,1457027818.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-03-03 19:01:12.127052,29328,3848.0
543280679,543280679,1035542961.0,bam,986624315.0,bam,630310684.0,bam,bam,343145717.0,bam,606447606.0,bam,734187492.0,bam,735440494.0,bam,769562211.0,bam,797587809.0,bam,894537610.0,bam,953441476.0,bam,bam,2016-03-03 19:11:25.922086,slurm_normal,1457036457.0,0,1.0,main_w1_handler2,1240673,12012466,False,,126922,bed,6241409.roundup,slurm,,132112168.0,corral-repl,,"""23645805,23645806,23645808,23645809,23645810,23645811,23645812,23645813,23645814,23645815,23645816,23645817""",,"""/galaxy-repl/localdata/chrom/baciSubt.len""","""baciSubt""","""False""","""False""",23657688,,"""1e-09""","""False""","""0""","""False""","""False""","""-s""",32.0,,28760051,1457033554.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-03-03 20:21:03.238820,29328,2903.0
543280679,543280679,1035542961.0,bam,986624315.0,bam,630310684.0,bam,bam,343145717.0,bam,606447606.0,bam,734187492.0,bam,735440494.0,bam,769562211.0,bam,797587809.0,bam,894537610.0,bam,953441476.0,bam,bam,2016-03-03 19:11:59.881067,slurm_normal,1457036447.0,0,1.0,main_w1_handler0,1240673,12012471,False,,126927,bed,6241417.roundup,slurm,,132112168.0,corral-repl,,"""23645805,23645806,23645808,23645809,23645810,23645811,23645812,23645813,23645814,23645815,23645816,23645817""",,"""/galaxy-repl/localdata/chrom/baciSubt.len""","""baciSubt""","""False""","""False""",23657696,,"""1e-09""","""False""","""0""","""False""","""False""","""-s""",32.0,,28760051,1457033589.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-03-03 20:20:59.201333,29328,2858.0
543280679,543280679,1035542961.0,bam,986624315.0,bam,630310684.0,bam,bam,343145717.0,bam,606447606.0,bam,734187492.0,bam,735440494.0,bam,769562211.0,bam,797587809.0,bam,894537610.0,bam,953441476.0,bam,bam,2016-03-03 19:33:36.557244,slurm_normal,1457038514.0,0,1.0,main_w2_handler1,1240673,12012663,False,,126924,bed,6241526.roundup,slurm,,132112168.0,corral-repl,,"""23645805,23645806,23645808,23645809,23645810,23645811,23645812,23645813,23645814,23645815,23645816,23645817""",,"""/galaxy-repl/localdata/chrom/baciSubt.len""","""baciSubt""","""False""","""False""",23654537,,"""1e-09""","""False""","""0""","""False""","""False""","""-S""",32.0,,28760051,1457034751.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-03-03 20:55:22.043898,29328,3763.0
543280679,543280679,1035542961.0,bam,986624315.0,bam,630310684.0,bam,bam,343145717.0,bam,606447606.0,bam,734187492.0,bam,735440494.0,bam,769562211.0,bam,797587809.0,bam,894537610.0,bam,953441476.0,bam,bam,2016-03-03 19:35:44.605107,slurm_normal,1457041028.0,0,1.0,main_w2_handler0,1240673,12012789,False,,126927,bed,6241822.roundup,slurm,,132112168.0,corral-repl,,"""23645805,23645806,23645808,23645809,23645810,23645811,23645812,23645813,23645814,23645815,23645816,23645817""",,"""/galaxy-repl/localdata/chrom/baciSubt.len""","""baciSubt""","""False""","""False""",23657696,,"""1e-09""","""False""","""0""","""False""","""False""","""-S""",32.0,,28760051,1457037587.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-03-03 21:37:15.207773,29328,3441.0
3589832518,3589832518,,,,,,,bam,2954795092.0,bam,3828055317.0,bam,3223310155.0,bam,,,,,,,,,,,bam,2016-03-16 15:16:15.485602,slurm_normal,1458173280.0,0,1.0,main_w1_handler0,2629533,12155991,False,,119133440,bed,6372805.roundup,slurm,,132112168.0,corral-repl,,"""23835015,23839400,23852850,23858356""",,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""True""","""False""",23806352,,"""1e-09""","""False""","""0""","""False""","""True""","""""",32.0,,28981702,1458141555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-03-17 00:08:18.411340,6515,31725.0
298192438,298192438,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-05-08 21:32:35.082951,slurm_normal,1462743236.0,0,1.0,main_w2_handler1,2696874,12825267,False,,59842,bed,7025743.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5df4d8c598e5ee3a7'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b1c3a688957c32f6'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30093148,1462743226.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-05-08 21:33:58.560590,83951,10.0
237776297,237776297,,,,,,,bam,250997249.0,bam,298192438.0,bam,,,,,,,,,,,,,bam,2016-05-08 21:33:15.470345,slurm_normal,1462743282.0,0,1.0,main_w1_handler0,2696874,12825271,False,,65250,bed,7025746.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b561a5b8c7f25508b8'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5298c88871684b132'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5df4d8c598e5ee3a7'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56637e04cc1e25634'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30093148,1462743263.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-05-08 21:34:44.613843,83951,19.0
237776297,237776297,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-05-08 21:23:50.373385,slurm_normal,1462742678.0,0,1.0,main_w2_handler0,2696874,12825198,False,,78431,bed,7025681.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b561a5b8c7f25508b8'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c6dc71338356b8bb'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30093148,1462742667.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-05-08 21:24:39.288285,83951,11.0
237776297,237776297,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-05-08 21:31:42.640313,slurm_normal,1462743173.0,0,1.0,main_w2_handler1,2696874,12825259,False,,70067,bed,7025735.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b561a5b8c7f25508b8'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51a723ef9c9414e37'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30093148,1462743165.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-05-08 21:32:56.367455,83951,8.0
250997249,250997249,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-05-08 21:32:01.586080,slurm_normal,1462743193.0,0,1.0,main_w2_handler0,2696874,12825263,False,,82492,bed,7025737.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5298c88871684b132'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b542e1fa879dad7c1f'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30093148,1462743181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-05-08 21:33:15.751900,83951,12.0
1629083404,1629083404,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-05-12 09:58:55.999419,slurm_normal,1463047261.0,0,1.0,main_w1_handler0,2478539,12866214,False,,304396,bed,7066926.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b558a9c7d9bbd86d7f'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d72b1c72089f56bc'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30188342,1463047204.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-05-12 10:01:05.478641,70907,57.0
1682051441,1682051441,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-05-12 09:59:27.726244,slurm_normal,1463047416.0,0,1.0,main_w1_handler0,2478539,12866216,False,,308994,bed,7066947.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d540fe3896a49196'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b528dcb496eced9139'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30188342,1463047322.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-05-12 10:03:39.280202,70907,94.0
1812373155,1812373155,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-05-12 09:58:09.843433,slurm_normal,1463047209.0,0,1.0,main_w1_handler1,2478539,12866200,False,,400340,bed,7066923.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55e11471703f6533a'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e72267869aefea11'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30188342,1463047154.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-05-12 10:00:12.987109,70907,55.0
1898412076,1898412076,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-05-12 11:51:38.492032,slurm_normal,1463054010.0,0,1.0,main_w1_handler0,2478539,12867661,False,,208867,bed,7068307.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d9b65fd3146d3161'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b6095f7f6af36943'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30189460,1463053933.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-05-12 11:53:33.176628,70907,77.0
1795307083,1795307083,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-05-12 11:52:35.118467,slurm_normal,1463054040.0,0,1.0,main_w1_handler1,2478539,12867720,False,,177805,bed,7068312.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5511c27dcd0c53d56'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ffa19debb6a788b1'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30189460,1463053995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-05-12 11:54:01.662581,70907,45.0
1767641800,1767641800,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-05-12 11:50:51.668267,slurm_normal,1463055313.0,0,1.0,main_w2_handler1,2478539,12867606,False,,183912,bed,7068498.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5afadf1b64f8564ed'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b555c44fd9b6981a14'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30189460,1463055266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-05-12 12:15:16.852665,70907,47.0
1006494878,1006494878,,,,,,,bam,1066660204.0,bam,1124458594.0,bam,1124458594.0,bam,,,,,,,,,,,bam,2016-03-07 21:06:35.331683,slurm_normal,1457405337.0,0,1.0,main_w2_handler1,2538207,12061555,False,,234337334,bed,6283810.roundup,slurm,,132112168.0,corral-repl,,"""23725223,23725228,23725233,23725236""",,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""True""","""False""",23305004,,"""1e-09""","""False""","""0""","""False""","""True""","""""",32.0,,26962990,1457385389.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-03-08 02:49:02.571320,6515,19948.0
237776297,237776297,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-05-15 14:29:48.384258,slurm_normal,1463322709.0,0,1.0,main_w1_handler1,2702444,12902489,False,,1083931,bed,7097824.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54df72e1143df2751'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51e518e45165a5974'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30247468,1463322660.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-05-15 14:31:51.260378,84255,49.0
1795307083,1795307083,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-05-15 13:25:10.468992,slurm_normal,1463318940.0,0,1.0,main_w1_handler1,2478539,12902354,False,,2695657,bed,7097687.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5511c27dcd0c53d56'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50ae3931394787d71'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30247264,1463318788.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-05-15 13:29:02.088068,70907,152.0
1767641800,1767641800,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-05-15 13:23:57.938315,slurm_normal,1463318848.0,0,1.0,main_w2_handler1,2478539,12902349,False,,3260492,bed,7097681.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5afadf1b64f8564ed'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5239bcaf701239b8b'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30247264,1463318681.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-05-15 13:27:29.486493,70907,167.0
1795307083,1795307083,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-05-15 12:51:00.522299,slurm_normal,1463316794.0,0,1.0,main_w1_handler1,2478539,12902294,False,,50821,bed,7097622.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5511c27dcd0c53d56'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d095e9c912138046'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30247006,1463316761.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-05-15 12:53:16.758373,70907,33.0
1767641800,1767641800,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-05-15 12:48:37.077353,slurm_normal,1463316634.0,0,1.0,main_w1_handler0,2478539,12902285,False,,80503,bed,7097614.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5afadf1b64f8564ed'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5440423b00c674d5b'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30247006,1463316589.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-05-15 12:50:37.006091,70907,45.0
1898412076,1898412076,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-05-15 13:24:32.679668,slurm_normal,1463318910.0,0,1.0,main_w1_handler0,2478539,12902352,False,,2631386,bed,7097686.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d9b65fd3146d3161'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b507adb77468093d7c'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30247264,1463318762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-05-15 13:28:33.624627,70907,148.0
1898412076,1898412076,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-05-15 12:50:01.026783,slurm_normal,1463316783.0,0,1.0,main_w2_handler0,2478539,12902291,False,,52199,bed,7097619.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d9b65fd3146d3161'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e66c2fc424ca3d91'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30247006,1463316696.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-05-15 12:53:05.538986,70907,87.0
1812373155,1812373155,,,,,,,bam,1629083404.0,bam,1682051441.0,bam,,,,,,,,,,,,,bam,2016-05-16 21:48:27.379951,slurm_normal,1463435433.0,0,1.0,main_w2_handler0,2478539,12911811,False,,40731,bed,7106130.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55e11471703f6533a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b558a9c7d9bbd86d7f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d540fe3896a49196'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cf3ab6c13772eb76'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30272739,1463435356.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-05-16 21:50:42.458992,70907,77.0
