chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__current_case__,parameters.__index__,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input.values,parameters.input|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-03-04 18:54:39.470973,slurm_normal,1520189765.0,0,7680.0,1.0,main_w3_handler1,1022123,18602073,False,,2105983,bam_native,12697317,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194463}]",,32.0,,44312273.0,1520189759.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:56:07.231443,22860.0,6.0
,,2018-03-04 18:55:02.620838,slurm_normal,1520189815.0,0,7680.0,1.0,main_w4_handler1,1022123,18602154,False,,2131427,bam_native,12697338,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194586}]",,32.0,,44312273.0,1520189806.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:57:00.734535,22860.0,9.0
,,2018-03-04 18:54:50.494869,slurm_normal,1520189972.0,0,7680.0,1.0,main_w4_handler0,1022123,18602109,False,,2490141,bam_native,12697395,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194518}]",,32.0,,44312273.0,1520189963.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:59:36.075148,22860.0,9.0
,,2018-03-04 18:54:46.902311,slurm_normal,1520189862.0,0,7680.0,1.0,main_w4_handler1,1022123,18602099,False,,2279101,bam_native,12697356,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194496}]",,32.0,,44312273.0,1520189854.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:57:49.265479,22860.0,8.0
,,2018-03-04 18:54:47.803113,slurm_normal,1520189881.0,0,7680.0,1.0,main_w4_handler1,1022123,18602102,False,,2159001,bam_native,12697361,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194499}]",,32.0,,44312273.0,1520189874.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:58:04.015805,22860.0,7.0
,,2018-03-04 18:54:55.062760,slurm_normal,1520189898.0,0,7680.0,1.0,main_w4_handler1,1022123,18602124,False,,2106092,bam_native,12697365,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194541}]",,32.0,,44312273.0,1520189891.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:58:24.324424,22860.0,7.0
,,2018-03-04 18:54:36.419945,slurm_normal,1520189709.0,0,7680.0,1.0,main_w4_handler0,1022123,18602063,False,,2125793,bam_native,12697296,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194453}]",,32.0,,44312273.0,1520189702.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:55:13.334121,22860.0,7.0
,,2018-03-04 18:54:32.386258,slurm_normal,1520189694.0,0,7680.0,1.0,main_w4_handler1,1022123,18602050,False,,2089310,bam_native,12697292,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194438}]",,32.0,,44312273.0,1520189685.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:54:58.188393,22860.0,9.0
,,2018-03-04 18:54:31.300107,slurm_normal,1520189713.0,0,7680.0,1.0,main_w3_handler0,1022123,18602047,False,,2054450,bam_native,12697298,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194435}]",,32.0,,44312273.0,1520189705.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:55:20.223623,22860.0,8.0
,,2018-03-04 18:54:39.188983,slurm_normal,1520190030.0,0,7680.0,1.0,main_w3_handler0,1022123,18602072,False,,2135571,bam_native,12697419,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194462}]",,32.0,,44312273.0,1520190024.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:00:38.020193,22860.0,6.0
,,2018-03-04 18:54:37.040044,slurm_normal,1520189784.0,0,7680.0,1.0,main_w4_handler1,1022123,18602065,False,,2141722,bam_native,12697324,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194455}]",,32.0,,44312273.0,1520189778.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:56:28.990587,22860.0,6.0
,,2018-03-04 18:54:31.665722,slurm_normal,1520189688.0,0,7680.0,1.0,main_w4_handler0,1022123,18602048,False,,2112326,bam_native,12697290,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194436}]",,32.0,,44312273.0,1520189682.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:54:53.091090,22860.0,6.0
,,2018-03-04 18:54:40.256341,slurm_normal,1520189795.0,0,7680.0,1.0,main_w3_handler1,1022123,18602076,False,,2108790,bam_native,12697325,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194467}]",,32.0,,44312273.0,1520189788.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:56:36.612688,22860.0,7.0
,,2018-03-04 18:54:36.088809,slurm_normal,1520189718.0,0,7680.0,1.0,main_w3_handler1,1022123,18602062,False,,2191687,bam_native,12697299,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194452}]",,32.0,,44312273.0,1520189709.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:55:22.597138,22860.0,9.0
,,2018-03-04 18:54:33.632796,slurm_normal,1520189696.0,0,7680.0,1.0,main_w3_handler1,1022123,18602054,False,,2100852,bam_native,12697293,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194442}]",,32.0,,44312273.0,1520189690.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:54:57.994941,22860.0,6.0
,,2018-03-04 18:54:33.963885,slurm_normal,1520189706.0,0,7680.0,1.0,main_w3_handler1,1022123,18602055,False,,2196550,bam_native,12697294,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194443}]",,32.0,,44312273.0,1520189696.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:55:06.964701,22860.0,10.0
,,2018-03-04 18:54:52.634515,slurm_normal,1520189709.0,0,7680.0,1.0,main_w4_handler1,1022123,18602117,False,,2075055,bam_native,12697297,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194533}]",,32.0,,44312273.0,1520189702.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:55:13.163285,22860.0,7.0
,,2018-03-04 18:54:38.360106,slurm_normal,1520189727.0,0,7680.0,1.0,main_w4_handler0,1022123,18602069,False,,2086040,bam_native,12697305,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194459}]",,32.0,,44312273.0,1520189720.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:55:29.497855,22860.0,7.0
,,2018-03-04 18:54:39.763284,slurm_normal,1520189804.0,0,7680.0,1.0,main_w4_handler0,1022123,18602074,False,,2101245,bam_native,12697333,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194464}]",,32.0,,44312273.0,1520189797.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:56:47.184985,22860.0,7.0
,,2018-03-04 18:54:32.078450,slurm_normal,1520189690.0,0,7680.0,1.0,main_w4_handler0,1022123,18602049,False,,2112072,bam_native,12697291,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194437}]",,32.0,,44312273.0,1520189682.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:54:55.283775,22860.0,8.0
,,2018-03-04 18:55:09.902397,slurm_normal,1520190051.0,0,7680.0,1.0,main_w4_handler0,1022123,18602175,False,,2414502,bam_native,12697431,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194615}]",,32.0,,44312273.0,1520190045.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:00:53.635852,22860.0,6.0
,,2018-03-04 18:54:32.990393,slurm_normal,1520189730.0,0,7680.0,1.0,main_w4_handler1,1022123,18602052,False,,2103182,bam_native,12697306,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194440}]",,32.0,,44312273.0,1520189720.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:55:34.151446,22860.0,10.0
,,2018-03-04 18:54:35.809039,slurm_normal,1520189762.0,0,7680.0,1.0,main_w4_handler1,1022123,18602061,False,,2786910,bam_native,12697316,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194450}]",,32.0,,44312273.0,1520189756.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:56:11.031686,22860.0,6.0
,,2018-03-04 18:54:37.770625,slurm_normal,1520189740.0,0,7680.0,1.0,main_w3_handler1,1022123,18602067,False,,2117460,bam_native,12697309,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194457}]",,32.0,,44312273.0,1520189731.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:55:41.800736,22860.0,9.0
,,2018-03-04 18:55:10.147899,slurm_normal,1520189734.0,0,7680.0,1.0,main_w3_handler1,1022123,18602176,False,,2220752,bam_native,12697308,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194626}]",,32.0,,44312273.0,1520189727.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:55:36.653659,22860.0,7.0
,,2018-03-04 18:54:34.283737,slurm_normal,1520189740.0,0,7680.0,1.0,main_w4_handler1,1022123,18602056,False,,2176498,bam_native,12697310,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194444}]",,32.0,,44312273.0,1520189734.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:55:43.451614,22860.0,6.0
,,2018-03-04 18:54:34.712211,slurm_normal,1520189746.0,0,7680.0,1.0,main_w4_handler1,1022123,18602057,False,,2140292,bam_native,12697313,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194445}]",,32.0,,44312273.0,1520189740.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:55:52.385352,22860.0,6.0
,,2018-03-04 18:54:45.041552,slurm_normal,1520189775.0,0,7680.0,1.0,main_w3_handler0,1022123,18602093,False,,2474763,bam_native,12697319,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194487}]",,32.0,,44312273.0,1520189768.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:56:24.324164,22860.0,7.0
,,2018-03-04 18:54:57.528462,slurm_normal,1520189915.0,0,7680.0,1.0,main_w4_handler0,1022123,18602134,False,,2248959,bam_native,12697371,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194556}]",,32.0,,44312273.0,1520189909.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:58:44.100936,22860.0,6.0
,,2018-03-04 18:54:44.439335,slurm_normal,1520189880.0,0,7680.0,1.0,main_w4_handler0,1022123,18602091,False,,2145931,bam_native,12697360,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194485}]",,32.0,,44312273.0,1520189873.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:58:03.351530,22860.0,7.0
,,2018-03-04 18:54:41.626681,slurm_normal,1520189845.0,0,7680.0,1.0,main_w4_handler0,1022123,18602081,False,,2118540,bam_native,12697350,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194472}]",,32.0,,44312273.0,1520189839.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:57:31.050722,22860.0,6.0
,,2018-03-04 18:54:34.945428,slurm_normal,1520189759.0,0,7680.0,1.0,main_w4_handler1,1022123,18602058,False,,2074719,bam_native,12697315,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194447}]",,32.0,,44312273.0,1520189752.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:56:02.487420,22860.0,7.0
,,2018-03-04 18:54:38.097034,slurm_normal,1520189797.0,0,7680.0,1.0,main_w4_handler1,1022123,18602068,False,,2209022,bam_native,12697327,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194458}]",,32.0,,44312273.0,1520189791.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:56:41.818906,22860.0,6.0
,,2018-03-04 18:55:01.234372,slurm_normal,1520189914.0,0,7680.0,1.0,main_w4_handler1,1022123,18602149,False,,2074362,bam_native,12697370,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194578}]",,32.0,,44312273.0,1520189907.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:58:42.876760,22860.0,7.0
,,2018-03-04 18:54:38.664904,slurm_normal,1520189781.0,0,7680.0,1.0,main_w4_handler0,1022123,18602070,False,,2065237,bam_native,12697321,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194460}]",,32.0,,44312273.0,1520189775.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:56:24.604879,22860.0,6.0
,,2018-03-04 18:54:50.785812,slurm_normal,1520189854.0,0,7680.0,1.0,main_w3_handler1,1022123,18602110,False,,2142788,bam_native,12697352,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194519}]",,32.0,,44312273.0,1520189847.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:57:36.433623,22860.0,7.0
,,2018-03-04 18:55:05.627494,slurm_normal,1520190000.0,0,7680.0,1.0,main_w4_handler0,1022123,18602165,False,,2114560,bam_native,12697405,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194596}]",,32.0,,44312273.0,1520189993.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:00:02.053464,22860.0,7.0
,,2018-03-04 18:54:55.540771,slurm_normal,1520190030.0,0,7680.0,1.0,main_w4_handler0,1022123,18602126,False,,2387419,bam_native,12697417,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194545}]",,32.0,,44312273.0,1520190023.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:00:33.017738,22860.0,7.0
,,2018-03-04 18:54:41.242252,slurm_normal,1520189797.0,0,7680.0,1.0,main_w3_handler1,1022123,18602080,False,,2116778,bam_native,12697326,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194471}]",,32.0,,44312273.0,1520189791.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:56:40.584780,22860.0,6.0
,,2018-03-04 18:54:40.016054,slurm_normal,1520189820.0,0,7680.0,1.0,main_w4_handler1,1022123,18602075,False,,2147161,bam_native,12697339,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194466}]",,32.0,,44312273.0,1520189814.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:57:03.271897,22860.0,6.0
,,2018-03-04 18:54:42.414637,slurm_normal,1520189838.0,0,7680.0,1.0,main_w4_handler1,1022123,18602084,False,,2125392,bam_native,12697346,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194474}]",,32.0,,44312273.0,1520189829.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:57:22.849228,22860.0,9.0
,,2018-03-04 18:54:43.533649,slurm_normal,1520189812.0,0,7680.0,1.0,main_w3_handler1,1022123,18602088,False,,2166504,bam_native,12697337,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194482}]",,32.0,,44312273.0,1520189806.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:56:55.197317,22860.0,6.0
,,2018-03-04 18:55:11.291291,slurm_normal,1520189949.0,0,7680.0,1.0,main_w3_handler1,1022123,18602180,False,,2108692,bam_native,12697385,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194648}]",,32.0,,44312273.0,1520189943.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:59:10.636962,22860.0,6.0
,,2018-03-04 18:54:45.663095,slurm_normal,1520189824.0,0,7680.0,1.0,main_w3_handler1,1022123,18602095,False,,2100711,bam_native,12697340,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194491}]",,32.0,,44312273.0,1520189817.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:57:05.512913,22860.0,7.0
,,2018-03-04 18:54:49.352952,slurm_normal,1520189830.0,0,7680.0,1.0,main_w3_handler1,1022123,18602105,False,,2651679,bam_native,12697345,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194503}]",,32.0,,44312273.0,1520189824.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:57:13.076640,22860.0,6.0
,,2018-03-04 18:54:51.549665,slurm_normal,1520189865.0,0,7680.0,1.0,main_w3_handler1,1022123,18602113,False,,2230850,bam_native,12697357,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194523}]",,32.0,,44312273.0,1520189858.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:57:47.788338,22860.0,7.0
,,2018-03-04 18:54:40.493587,slurm_normal,1520189830.0,0,7680.0,1.0,main_w4_handler1,1022123,18602077,False,,2165418,bam_native,12697344,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194468}]",,32.0,,44312273.0,1520189824.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:57:13.751201,22860.0,6.0
,,2018-03-04 18:54:43.046731,slurm_normal,1520189847.0,0,7680.0,1.0,main_w4_handler1,1022123,18602086,False,,2151613,bam_native,12697349,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194480}]",,32.0,,44312273.0,1520189839.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:57:32.208651,22860.0,8.0
,,2018-03-04 18:54:45.368416,slurm_normal,1520189858.0,0,7680.0,1.0,main_w4_handler1,1022123,18602094,False,,2109362,bam_native,12697354,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194490}]",,32.0,,44312273.0,1520189851.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:57:40.839900,22860.0,7.0
,,2018-03-04 18:54:58.608226,slurm_normal,1520189907.0,0,7680.0,1.0,main_w3_handler1,1022123,18602138,False,,2140167,bam_native,12697367,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194560}]",,32.0,,44312273.0,1520189901.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:58:29.743368,22860.0,6.0
,,2018-03-04 18:54:53.202340,slurm_normal,1520189873.0,0,7680.0,1.0,main_w3_handler1,1022123,18602119,False,,2184057,bam_native,12697358,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194535}]",,32.0,,44312273.0,1520189867.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:57:57.946645,22860.0,6.0
,,2018-03-04 18:54:54.293270,slurm_normal,1520189878.0,0,7680.0,1.0,main_w3_handler1,1022123,18602122,False,,2146941,bam_native,12697359,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194539}]",,32.0,,44312273.0,1520189871.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:58:02.762144,22860.0,7.0
,,2018-03-04 18:54:48.836908,slurm_normal,1520189889.0,0,7680.0,1.0,main_w4_handler1,1022123,18602104,False,,2183810,bam_native,12697363,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194502}]",,32.0,,44312273.0,1520189882.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:58:14.061970,22860.0,7.0
,,2018-03-04 18:55:14.409472,slurm_normal,1520189999.0,0,7680.0,1.0,main_w4_handler1,1022123,18602191,False,,2170559,bam_native,12697404,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194659}]",,32.0,,44312273.0,1520189993.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:00:01.549398,22860.0,6.0
,,2018-03-04 18:54:46.188744,slurm_normal,1520189899.0,0,7680.0,1.0,main_w4_handler0,1022123,18602097,False,,2184353,bam_native,12697364,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194494}]",,32.0,,44312273.0,1520189891.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:58:26.025999,22860.0,8.0
,,2018-03-04 18:54:50.050526,slurm_normal,1520189936.0,0,7680.0,1.0,main_w4_handler0,1022123,18602107,False,,2117383,bam_native,12697380,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194509}]",,32.0,,44312273.0,1520189930.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 18:59:00.741801,22860.0,6.0
