create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.addition.__current_case__,parameters.addition.addition_select,parameters.addition.l,parameters.addition.r,parameters.addition.w,parameters.bed,parameters.chromInfo,parameters.dbkey,parameters.header,parameters.inputA.values,parameters.inputB.values,parameters.nooverlaps,parameters.number,parameters.original,parameters.strandB,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-05-13 03:25:45.924271,slurm_normal,1494645953.0,0,,1.0,main_w3_handler1,3097177,15829334,False,,40369,bed,1193170,bed,9931281.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29587057}]","[{'src': 'hda', 'id': 29588380}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494645950.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 03:25:56.622323,,3.0
2017-05-13 04:15:05.882209,slurm_normal,1494648924.0,0,,1.0,main_w3_handler1,3097177,15829744,False,,326274,bed,13713,bed,9931677.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29587078}]","[{'src': 'hda', 'id': 29588986}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494648921.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 04:15:27.172587,,3.0
2017-05-13 03:02:45.044100,slurm_normal,1494644572.0,0,,1.0,main_w3_handler1,3097177,15829093,False,,14970,bed,698316,bed,9931134.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29586912}]","[{'src': 'hda', 'id': 29574937}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494644568.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 03:02:53.828065,,4.0
2017-05-13 03:22:11.423645,slurm_normal,1494645742.0,0,,1.0,main_w3_handler0,3097177,15829326,False,,53348,bed,1193170,bed,9931269.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29582256}]","[{'src': 'hda', 'id': 29588380}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494645737.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 03:22:25.339209,,5.0
2017-05-13 03:04:26.042612,slurm_normal,1494644675.0,0,,1.0,main_w3_handler0,3097177,15829094,False,,40369,bed,698316,bed,9931135.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29587057}]","[{'src': 'hda', 'id': 29574937}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494644669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 03:04:38.555593,,6.0
2017-05-13 02:30:43.070183,slurm_normal,1494642649.0,0,,1.0,main_w4_handler1,3097177,15828954,False,,53348,bed,644433,bed,9931036.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29582256}]","[{'src': 'hda', 'id': 29583346}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494642645.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 02:30:50.546566,,4.0
2017-05-13 02:52:03.284440,slurm_normal,1494643931.0,0,,1.0,main_w4_handler0,3097177,15829034,False,,14970,bed,1814904,bed,9931095.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29586912}]","[{'src': 'hda', 'id': 29588050}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494643927.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 02:52:14.137394,,4.0
2017-05-13 03:54:54.954683,slurm_normal,1494647705.0,0,,1.0,main_w3_handler1,3097177,15829660,False,,40369,bed,643141,bed,9931588.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29587057}]","[{'src': 'hda', 'id': 29588776}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494647699.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 03:55:07.750438,,6.0
2017-05-13 05:33:47.161098,slurm_normal,1494653637.0,0,,1.0,main_w3_handler1,3097177,15830043,False,,326274,bed,2614354,bed,9931921.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29587078}]","[{'src': 'hda', 'id': 29589453}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494653632.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 05:34:00.001331,,5.0
2017-05-13 04:32:09.684351,slurm_normal,1494649938.0,0,,1.0,main_w4_handler1,3097177,15829836,False,,40369,bed,8468,bed,9931721.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29587057}]","[{'src': 'hda', 'id': 29589073}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494649933.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 04:32:21.546014,,5.0
2017-05-13 04:39:33.372244,slurm_normal,1494650383.0,0,,1.0,main_w4_handler1,3097177,15829939,False,,40369,bed,2108105,bed,9931804.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29587057}]","[{'src': 'hda', 'id': 29589289}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494650378.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 04:39:46.563801,,5.0
2017-05-13 03:40:36.709925,slurm_normal,1494646864.0,0,,1.0,main_w4_handler1,3097177,15829509,False,,326274,bed,6589087,bed,9931441.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29587078}]","[{'src': 'hda', 'id': 29588591}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494646859.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 03:41:07.290338,,5.0
2017-05-13 05:16:29.523020,slurm_normal,1494652599.0,0,,1.0,main_w4_handler0,3097177,15830021,False,,326274,bed,334597,bed,9931900.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29587078}]","[{'src': 'hda', 'id': 29589415}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494652593.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 05:16:41.192587,,6.0
2017-05-13 03:09:15.909742,slurm_normal,1494644964.0,0,,1.0,main_w3_handler0,3097177,15829102,False,,40369,bed,698316,bed,9931148.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29587057}]","[{'src': 'hda', 'id': 29574937}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494644960.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 03:09:27.054727,,4.0
2017-05-13 06:19:06.802378,slurm_normal,1494656358.0,0,,1.0,main_w4_handler0,3097177,15830118,False,,326274,bed,1659465,bed,9931990.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29587078}]","[{'src': 'hda', 'id': 29589533}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494656352.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 06:19:21.562143,,6.0
2017-05-13 06:06:50.812769,slurm_normal,1494655620.0,0,,1.0,main_w4_handler0,3097177,15830091,False,,40369,bed,1853696,bed,9931964.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29587057}]","[{'src': 'hda', 'id': 29589508}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494655614.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 06:07:03.149614,,6.0
2017-05-13 03:24:15.343396,slurm_normal,1494645863.0,0,,1.0,main_w4_handler0,3097177,15829330,False,,14970,bed,1193170,bed,9931277.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29586912}]","[{'src': 'hda', 'id': 29588380}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494645858.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 03:24:26.991412,,5.0
2017-05-13 03:47:08.235152,slurm_normal,1494647237.0,0,,1.0,main_w3_handler1,3097177,15829635,False,,40369,bed,4130155,bed,9931508.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29587057}]","[{'src': 'hda', 'id': 29588722}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494647233.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 03:47:20.391901,,4.0
2017-05-13 03:47:56.183227,slurm_normal,1494647291.0,0,,1.0,main_w4_handler0,3097177,15829636,False,,14970,bed,4130155,bed,9931520.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29586912}]","[{'src': 'hda', 'id': 29588722}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494647285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 03:48:14.055318,,6.0
2017-05-13 05:45:54.773209,slurm_normal,1494654366.0,0,,1.0,main_w4_handler0,3097177,15830060,False,,40369,bed,2221923,bed,9931935.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29587057}]","[{'src': 'hda', 'id': 29589472}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494654359.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 05:46:07.292655,,7.0
2017-05-13 04:37:58.525385,slurm_normal,1494650304.0,0,,1.0,main_w4_handler0,3097177,15829936,False,,326274,bed,2108105,bed,9931785.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29587078}]","[{'src': 'hda', 'id': 29589289}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494650297.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 04:38:26.395635,,7.0
2017-05-13 05:02:03.254771,slurm_normal,1494651734.0,0,,1.0,main_w3_handler1,3097177,15829976,False,,326274,bed,1653173,bed,9931858.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29587078}]","[{'src': 'hda', 'id': 29589326}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494651727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 05:02:17.131578,,7.0
2017-05-13 04:40:48.397697,slurm_normal,1494650459.0,0,,1.0,main_w4_handler1,3097177,15829940,False,,14970,bed,2108105,bed,9931819.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29586912}]","[{'src': 'hda', 'id': 29589289}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494650453.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 04:41:02.739166,,6.0
2017-05-13 03:34:49.530477,slurm_normal,1494646499.0,0,,1.0,main_w3_handler0,3097177,15829497,False,,326274,bed,1193170,bed,9931375.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29587078}]","[{'src': 'hda', 'id': 29588380}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494646494.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 03:35:00.856758,,5.0
2017-05-13 04:50:54.471199,slurm_normal,1494651064.0,0,,1.0,main_w4_handler1,3097177,15829958,False,,14970,bed,535173,bed,9931841.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29586912}]","[{'src': 'hda', 'id': 29589313}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494651059.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 04:51:05.681128,,5.0
2017-05-13 03:58:47.651696,slurm_normal,1494647939.0,0,,1.0,main_w3_handler1,3097177,15829673,False,,326274,bed,1167657,bed,9931601.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29587078}]","[{'src': 'hda', 'id': 29588811}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494647932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 03:59:02.101411,,7.0
2017-05-13 03:46:13.129012,slurm_normal,1494647199.0,0,,1.0,main_w4_handler1,3097177,15829632,False,,326274,bed,4130155,bed,9931502.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29587078}]","[{'src': 'hda', 'id': 29588722}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494647195.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 03:46:42.384320,,4.0
2017-05-13 03:53:00.372237,slurm_normal,1494647602.0,0,,1.0,main_w4_handler0,3097177,15829658,False,,326274,bed,643141,bed,9931584.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29587078}]","[{'src': 'hda', 'id': 29588776}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494647599.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 03:53:27.419499,,3.0
2017-05-13 05:31:38.651611,slurm_normal,1494653522.0,0,,1.0,main_w3_handler0,3097177,15830039,False,,14970,bed,2614354,bed,9931917.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29586912}]","[{'src': 'hda', 'id': 29589453}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494653516.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 05:32:04.432697,,6.0
2017-05-13 03:42:35.362956,slurm_normal,1494646967.0,0,,1.0,main_w4_handler0,3097177,15829609,False,,40369,bed,6589087,bed,9931454.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29587057}]","[{'src': 'hda', 'id': 29588591}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494646963.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 03:42:50.412723,,4.0
2017-05-13 04:01:01.062575,slurm_normal,1494648070.0,0,,1.0,main_w3_handler1,3097177,15829679,False,,40369,bed,1167657,bed,9931608.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29587057}]","[{'src': 'hda', 'id': 29588811}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494648064.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 04:01:12.388703,,6.0
2017-05-13 04:59:22.778726,slurm_normal,1494651584.0,0,,1.0,main_w4_handler1,3097177,15829968,False,,14970,bed,1653173,bed,9931850.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29586912}]","[{'src': 'hda', 'id': 29589326}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494651578.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 04:59:48.039538,,6.0
2017-05-13 04:11:42.254265,slurm_normal,1494648710.0,0,,1.0,main_w3_handler1,3097177,15829727,False,,40369,bed,1127732,bed,9931659.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29587057}]","[{'src': 'hda', 'id': 29588958}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494648707.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 04:11:52.555881,,3.0
2017-05-13 03:55:43.393485,slurm_normal,1494647753.0,0,,1.0,main_w3_handler0,3097177,15829662,False,,14970,bed,643141,bed,9931590.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29586912}]","[{'src': 'hda', 'id': 29588776}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494647748.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 03:55:55.574640,,5.0
2017-05-13 05:00:46.890172,slurm_normal,1494651657.0,0,,1.0,main_w4_handler1,3097177,15829974,False,,40369,bed,1653173,bed,9931855.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29587057}]","[{'src': 'hda', 'id': 29589326}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494651651.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 05:01:00.777732,,6.0
2017-05-13 06:00:40.306103,slurm_normal,1494655249.0,0,,1.0,main_w3_handler1,3097177,15830084,False,,40369,bed,1651194,bed,9931959.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29587057}]","[{'src': 'hda', 'id': 29573294}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494655244.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 06:00:51.613843,,5.0
2017-05-13 05:23:36.916950,slurm_normal,1494653040.0,0,,1.0,main_w4_handler1,3097177,15830029,False,,14970,bed,2798099,bed,9931907.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29586912}]","[{'src': 'hda', 'id': 29589433}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494653035.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 05:24:02.867536,,5.0
2017-05-13 06:15:39.378466,slurm_normal,1494656148.0,0,,1.0,main_w3_handler1,3097177,15830115,False,,40369,bed,1659465,bed,9931981.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29587057}]","[{'src': 'hda', 'id': 29589533}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494656143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 06:15:50.013248,,5.0
2017-05-13 07:20:51.379602,slurm_normal,1494660061.0,0,,1.0,main_w3_handler0,3097177,15830221,False,,1667731,bed,14970,bed,9932078.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,1000,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29478190}]","[{'src': 'hda', 'id': 29586912}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494660055.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 07:21:04.697136,,6.0
2017-05-13 04:00:37.905444,slurm_normal,1494648047.0,0,,1.0,main_w4_handler0,3097177,15829678,False,,326274,bed,1167657,bed,9931607.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29587078}]","[{'src': 'hda', 'id': 29588811}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494648041.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 04:00:50.511430,,6.0
2017-05-13 05:53:40.801287,slurm_normal,1494654831.0,0,,1.0,main_w4_handler0,3097177,15830076,False,,14970,bed,1492882,bed,9931950.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29586912}]","[{'src': 'hda', 'id': 29589491}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494654825.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 05:53:52.342058,,6.0
2017-05-13 04:42:57.742400,slurm_normal,1494650586.0,0,,1.0,main_w4_handler1,3097177,15829945,False,,40369,bed,1276005,bed,9931830.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29587057}]","[{'src': 'hda', 'id': 29589295}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494650581.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 04:43:10.162191,,5.0
2017-05-13 04:41:28.463666,slurm_normal,1494650512.0,0,,1.0,main_w4_handler0,3097177,15829942,False,,326274,bed,1276005,bed,9931826.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29587078}]","[{'src': 'hda', 'id': 29589295}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494650506.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 04:41:55.124818,,6.0
2017-05-13 04:50:01.391684,slurm_normal,1494651012.0,0,,1.0,main_w3_handler0,3097177,15829957,False,,40369,bed,535173,bed,9931840.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29587057}]","[{'src': 'hda', 'id': 29589313}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494651006.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 04:50:13.644913,,6.0
2017-05-13 04:10:50.716509,slurm_normal,1494648671.0,0,,1.0,main_w4_handler0,3097177,15829724,False,,326274,bed,1127732,bed,9931653.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29587078}]","[{'src': 'hda', 'id': 29588958}]","""false""","""false""","""true""","""""",32.0,,37744383.0,1494648665.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.26.0.0,2.26.0.0,,2017-05-13 04:11:13.545554,,6.0
