chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.clipping_action,parameters.clipping_attribute,parameters.dbkey,parameters.include_non_pf_reads,parameters.include_non_primary_alignments,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.interleave,parameters.output_per_rg,parameters.re_reverse,parameters.read1_max_bases_to_write,parameters.read1_trim,parameters.read2_max_bases_to_write,parameters.read2_trim,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-06-09 13:33:15.092207,slurm_normal,1497015229.0,0,,1.0,main_w4_handler0,3111070,16064512,False,Job output deleted by user before job completed.,57363877,bam,10153228.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""","[{'src': 'hda', 'id': 29968570}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,37427134,1497015214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/2.7.1.0,2.7.1.0,,2017-06-09 13:33:53.616974,80739.0,15.0
,,2017-06-09 13:32:58.388357,slurm_normal,1497015229.0,0,,1.0,main_w3_handler0,3131194,16064509,False,,173523220,bam,10153222.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""","[{'src': 'hda', 'id': 29968562}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,37427134,1497015199.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/2.7.1.0,2.7.1.0,,2017-06-09 13:34:00.049712,80739.0,30.0
,,2017-06-28 18:26:43.924410,slurm_normal,1498674850.0,0,,1.0,main_w3_handler1,3175263,16215575,False,,1826215240,bam,10291864.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""","[{'src': 'hda', 'id': 30221247}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,38975618,1498674420.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/2.7.1.0,2.7.1.0,,2017-06-28 18:35:01.401565,107870.0,430.0
,,2017-06-12 19:10:53.331146,slurm_normal,1497294852.0,0,,1.0,main_w3_handler0,3133255,16085010,False,,968247468,bam,10171581.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""","[{'src': 'hda', 'id': 29987511}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,38539750,1497294669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/2.7.1.0,2.7.1.0,,2017-06-12 19:14:29.827741,101076.0,183.0
,,2017-05-21 16:09:14.657143,slurm_normal,1495382973.0,0,,1.0,main_w3_handler1,3120522,15900483,False,,25265882,bam,9999511.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""","[{'src': 'hda', 'id': 29706559}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,38110583,1495382964.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/2.7.1.0,2.7.1.0,,2017-05-21 16:09:37.151855,106312.0,9.0
,,2017-05-23 22:09:15.033055,slurm_normal,1495577576.0,0,,1.0,main_w4_handler0,3124364,15921788,False,,957874,bam,10019964.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""null""","""null""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 29739419}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,38170856,1495577568.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/2.7.1.0,2.7.1.0,,2017-05-23 22:12:59.562805,,8.0
,,2017-05-23 22:08:37.158351,slurm_normal,1495577538.0,0,,1.0,main_w3_handler1,3124364,15921781,False,,1363743884,bam,10019906.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""null""","""null""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 29739391}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,38170856,1495577335.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/2.7.1.0,2.7.1.0,,2017-05-23 22:12:41.137605,,203.0
,,2017-05-25 14:43:05.003635,slurm_normal,1495723630.0,0,,1.0,main_w3_handler1,2902950,15937473,False,,1072657193,bam,10035997.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""","[{'src': 'hda', 'id': 27351107}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,37759366,1495723399.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/2.7.1.0,2.7.1.0,,2017-05-25 14:47:38.539964,77683.0,231.0
,,2017-05-25 16:35:37.088600,slurm_normal,1495730164.0,0,,1.0,main_w4_handler0,3126954,15938422,False,,172233,sam,10037025.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""","[{'src': 'hda', 'id': 29771252}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,38001774,1495730155.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/2.7.1.0,2.7.1.0,,2017-05-25 16:36:13.945223,103390.0,9.0
,,2017-05-25 16:40:10.874948,slurm_normal,1495730462.0,0,,1.0,main_w3_handler0,3126954,15938451,False,,103824056,sam,10037055.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""","[{'src': 'hda', 'id': 29770145}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,38001774,1495730428.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/2.7.1.0,2.7.1.0,,2017-05-25 16:41:05.538843,103390.0,34.0
,,2017-05-25 16:41:18.873204,slurm_normal,1495730526.0,0,,1.0,main_w4_handler1,3126954,15938460,False,,103824056,sam,10037068.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""","[{'src': 'hda', 'id': 29770145}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,38001774,1495730491.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/2.7.1.0,2.7.1.0,,2017-05-25 16:42:10.744520,103390.0,35.0
,,2017-05-29 07:11:21.659827,slurm_normal,1496041902.0,0,,1.0,main_w4_handler1,3131188,15958670,False,,8720769,bam,10055988.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""","[{'src': 'hda', 'id': 29802939}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,37427134,1496041897.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/2.7.1.0,2.7.1.0,,2017-05-29 07:11:47.452916,80739.0,5.0
,,2017-05-29 07:12:05.582298,slurm_normal,1496041948.0,0,,1.0,main_w3_handler0,3131194,15958681,False,,188925545,bam,10055993.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""","[{'src': 'hda', 'id': 29802954}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,37427134,1496041937.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/2.7.1.0,2.7.1.0,,2017-05-29 07:12:31.221484,80739.0,11.0
,,2017-05-29 07:11:51.905334,slurm_normal,1496041949.0,0,,1.0,main_w4_handler0,3131192,15958680,False,,202240295,bam,10055992.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""","[{'src': 'hda', 'id': 29802949}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,37427134,1496041923.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/2.7.1.0,2.7.1.0,,2017-05-29 07:12:33.717565,80739.0,26.0
,,2017-05-29 07:11:37.684966,slurm_normal,1496041931.0,0,,1.0,main_w3_handler0,3131189,15958672,False,,443043330,bam,10055990.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""","[{'src': 'hda', 'id': 29802947}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,37427134,1496041911.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/2.7.1.0,2.7.1.0,,2017-05-29 07:12:16.515184,80739.0,20.0
,,2017-06-19 13:01:15.831444,slurm_normal,1497877305.0,0,,1.0,main_w3_handler1,3158374,16131560,False,,237277,bam,10211709.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""","[{'src': 'hda', 'id': 30079150}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,38722512,1497877299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/2.7.1.0,2.7.1.0,,2017-06-19 13:01:50.523259,,6.0
,,2017-06-21 04:20:23.009131,slurm_normal,1498018862.0,0,,1.0,main_w4_handler1,2680871,16150224,False,,159163163,bam,10229063.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""","[{'src': 'hda', 'id': 30106183}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,38597706,1498018837.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/2.7.1.0,2.7.1.0,,2017-06-21 04:21:08.853287,77324.0,25.0
,,2017-06-21 04:31:52.364520,slurm_normal,1498019578.0,0,,1.0,main_w3_handler0,2680871,16150282,False,,181238610,bam,10229117.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""","[{'src': 'hda', 'id': 30106267}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,38597706,1498019528.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/2.7.1.0,2.7.1.0,,2017-06-21 04:33:25.820032,77324.0,50.0
,,2017-06-21 05:40:26.574546,slurm_normal,1498023752.0,0,,1.0,main_w4_handler1,2680871,16150494,False,,493662170,bam,10229365.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""true""","""false""","[{'src': 'hda', 'id': 30106548}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,38597706,1498023640.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/2.7.1.0,2.7.1.0,,2017-06-21 05:42:43.954182,77324.0,112.0
,,2017-06-21 15:45:55.453133,slurm_normal,1498060331.0,0,,1.0,main_w3_handler1,3166810,16154798,False,,1721739012,bam,10233244.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""null""","""null""","""mm10""","""false""","""false""","[{'src': 'hda', 'id': 30113205}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,38775035,1498059979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/2.7.1.0,2.7.1.0,,2017-06-21 16:06:45.331208,107870.0,352.0
,,2017-06-21 15:45:28.872522,slurm_normal,1498060323.0,0,,1.0,main_w4_handler0,3166810,16154791,False,,1826215240,bam,10233239.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""null""","""null""","""mm10""","""false""","""false""","[{'src': 'hda', 'id': 30113206}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,38775035,1498059957.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/2.7.1.0,2.7.1.0,,2017-06-21 15:52:57.367579,107870.0,366.0
,,2017-06-22 02:36:26.167653,slurm_normal,1498099091.0,0,,1.0,main_w4_handler0,2680871,16159876,False,,493662170,bam,10237792.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""","[{'src': 'hda', 'id': 30106548}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,38805203,1498099001.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/2.7.1.0,2.7.1.0,,2017-06-22 02:38:25.653367,77324.0,90.0
,,2017-06-22 02:33:38.925556,slurm_normal,1498098946.0,0,,1.0,main_w3_handler1,2680871,16159868,False,,493662170,bam,10237768.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""","[{'src': 'hda', 'id': 30106548}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,38805203,1498098830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/2.7.1.0,2.7.1.0,,2017-06-22 02:37:29.285896,77324.0,116.0
,,2017-06-22 02:39:20.600114,slurm_normal,1498099318.0,0,,1.0,main_w3_handler0,2680871,16159885,False,,493662170,bam,10237847.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""true""","""false""","[{'src': 'hda', 'id': 30106548}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,38805203,1498099175.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/2.7.1.0,2.7.1.0,,2017-06-22 02:43:10.754165,77324.0,143.0
,,2017-06-23 00:25:04.224740,slurm_normal,1498177538.0,0,,1.0,main_w3_handler1,2680871,16169724,False,,162284208,bam,10246903.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""null""","""null""","""?""","""false""","""false""","[{'src': 'hda', 'id': 30106181}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,38805203,1498177515.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/2.7.1.0,2.7.1.0,,2017-06-23 00:26:02.795960,77324.0,23.0
,,2017-06-26 15:51:50.865699,slurm_normal,1498494389.0,0,,1.0,main_w3_handler1,3162830,16190050,False,,1612742548,bam,10266306.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""null""","""null""","""mm10""","""false""","""false""","[{'src': 'hda', 'id': 30125891}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,38775035,1498494081.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/2.7.1.0,2.7.1.0,,2017-06-26 16:27:19.777073,107870.0,308.0
,,2017-06-26 15:52:02.564215,slurm_normal,1498494763.0,0,,1.0,main_w3_handler1,3162830,16190053,False,,1815585195,bam,10266333.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""null""","""null""","""mm10""","""false""","""false""","[{'src': 'hda', 'id': 30101971}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,38775035,1498494381.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/2.7.1.0,2.7.1.0,,2017-06-26 16:33:39.571947,107870.0,382.0
,,2017-06-27 03:59:28.151355,slurm_normal,1498536017.0,0,,1.0,main_w3_handler1,2834965,16195015,False,,55169691,sam,10271289.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/falciparum.len""","""null""","""null""","""falciparum""","""false""","""false""","[{'src': 'hda', 'id': 29576771}]",,"""true""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,37330123,1498535978.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/2.7.1.0,2.7.1.0,,2017-06-27 04:00:20.983624,73057.0,39.0
,,2017-06-27 03:40:50.626365,slurm_normal,1498534880.0,0,,1.0,main_w4_handler1,2834965,16194971,False,,55169691,sam,10271253.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/falciparum.len""","""null""","""null""","""falciparum""","""false""","""false""","[{'src': 'hda', 'id': 29576771}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,37330123,1498534857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/2.7.1.0,2.7.1.0,,2017-06-27 03:41:24.362424,73057.0,23.0
,,2017-06-27 03:40:51.235403,slurm_normal,1498534871.0,0,,1.0,main_w4_handler0,2834965,16194973,False,,55279850,sam,10271255.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/falciparum.len""","""null""","""null""","""falciparum""","""false""","""false""","[{'src': 'hda', 'id': 29576773}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,37330123,1498534863.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/2.7.1.0,2.7.1.0,,2017-06-27 03:41:14.727628,73057.0,8.0
,,2017-06-27 03:40:50.192728,slurm_normal,1498534864.0,0,,1.0,main_w4_handler0,2834965,16194970,False,,23906287,sam,10271252.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/falciparum.len""","""null""","""null""","""falciparum""","""false""","""false""","[{'src': 'hda', 'id': 29516685}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,37330123,1498534857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/2.7.1.0,2.7.1.0,,2017-06-27 03:41:09.036782,73057.0,7.0
,,2017-06-27 03:40:50.959323,slurm_normal,1498534865.0,0,,1.0,main_w3_handler1,2834965,16194972,False,,23963437,sam,10271254.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/falciparum.len""","""null""","""null""","""falciparum""","""false""","""false""","[{'src': 'hda', 'id': 29576772}]",,"""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,37330123,1498534860.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/2.7.1.0,2.7.1.0,,2017-06-27 03:41:08.881882,73057.0,5.0
,,2017-06-27 11:46:57.076235,slurm_normal,1498564042.0,0,,1.0,main_w4_handler0,3173149,16198223,False,,4627626,bam,10274255.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""null""","""null""","""mm10""","""false""","""false""","[{'src': 'hda', 'id': 30175804}]","""SRR3001797""","""false""","""false""","""true""","""-1""","""0""","""-1""","""0""","""LENIENT""",32.0,,38924475,1498564025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq/2.7.1.0,2.7.1.0,,2017-06-27 11:47:27.965267,52034.0,17.0
