chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2014-11-21 03:44:52.204110,rodeo_normal,1416541584.0,0.0,,1.0,main_w1_handler0,2044944,8216324,False,,24329006,wig,277726.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",17627076,,2.0,,18459410.0,1416541499.0,ok,0.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-11-21 03:46:30.560438,52862.0,85.0
,,2015-01-30 05:15:12.947316,rodeo_normal,1422594942.0,0.0,,1.0,main_w1_handler1,2189283,8636626,False,,2775634,wig,879455.rodeo,slurm,,16332488.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18349531,,2.0,,19966954.0,1422594931.0,ok,0.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2015-01-30 05:15:50.860463,48068.0,11.0
,,2014-11-21 03:22:11.754788,rodeo_normal,1416540220.0,0.0,,1.0,main_w1_handler1,2044944,8216246,False,,24329825,wig,277585.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",17626909,,1.0,,18459410.0,1416540136.0,ok,835576.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-11-21 03:23:44.199896,52862.0,84.0
,,2014-11-21 06:48:08.030135,rodeo_normal,1416552661.0,0.0,,1.0,main_w2_handler0,2044944,8217079,False,,36596505,wig,278826.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",17628265,,1.0,,18459410.0,1416552578.0,ok,835576.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-11-21 06:51:04.297668,52862.0,83.0
,,2014-11-21 06:45:40.714301,rodeo_normal,1416552431.0,0.0,,1.0,main_w1_handler0,2044944,8217065,False,,28122396,wig,278808.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",17628241,,2.0,,18459410.0,1416552346.0,ok,0.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-11-21 06:47:15.405906,52862.0,85.0
,,2014-11-21 07:27:43.612616,rodeo_normal,1416554986.0,0.0,,1.0,main_w1_handler0,2125318,8217292,False,,192218229,wig,279142.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",17628527,,2.0,,18459410.0,1416554870.0,ok,0.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-11-21 07:29:50.192823,52862.0,116.0
,,2014-11-21 07:46:10.379959,rodeo_normal,1416557060.0,0.0,,1.0,main_w1_handler0,2125318,8217328,False,,120514798,wig,2074626.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",17628544,,32.0,,18459410.0,1416556977.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-11-21 08:04:22.393685,52862.0,83.0
,,2014-11-21 08:35:01.355172,rodeo_normal,1416560260.0,0.0,,1.0,main_w1_handler0,2125318,8217457,False,,37828397,wig,279645.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",17628825,,1.0,,18459410.0,1416560179.0,ok,835576.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-11-21 08:57:43.735305,52862.0,81.0
,,2014-11-21 08:43:52.175159,rodeo_normal,1416560260.0,0.0,,1.0,main_w2_handler1,2125318,8217587,False,,28196687,wig,2074921.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",17628808,,32.0,,18459410.0,1416560183.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-11-21 08:57:41.889522,52862.0,77.0
,,2014-11-21 08:36:44.337973,rodeo_normal,1416560174.0,0.0,,1.0,main_w1_handler0,2125318,8217482,False,,37735308,wig,279632.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",17628834,,1.0,,18459410.0,1416560088.0,ok,835576.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-11-21 08:56:18.156888,52862.0,86.0
,,2014-11-21 08:38:42.949522,rodeo_normal,1416560261.0,0.0,,1.0,main_w2_handler0,2125318,8217504,False,,24388904,wig,279647.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",17628822,,1.0,,18459410.0,1416560182.0,ok,835576.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-11-21 08:57:43.113510,52862.0,79.0
,,2014-11-21 08:40:27.797293,rodeo_normal,1416560736.0,0.0,,1.0,main_w1_handler0,2125318,8217530,False,,33773098,wig,2074959.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",17628820,,32.0,,18459410.0,1416560660.0,ok,1023992.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-11-21 09:05:38.369316,52862.0,76.0
,,2014-11-21 08:42:09.519338,rodeo_normal,1416562253.0,0.0,,1.0,main_w1_handler0,2125318,8217558,False,,28227377,wig,2075118.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",17628811,,32.0,,18459410.0,1416562171.0,ok,1023992.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-11-21 09:30:54.345841,52862.0,82.0
,,2014-11-21 19:36:07.490004,rodeo_normal,1416598976.0,0.0,,1.0,main_w1_handler1,2125855,8224321,False,,24329843,wig,289677.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",17640642,,2.0,,18016054.0,1416598887.0,ok,0.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-11-21 19:43:02.102996,52862.0,89.0
,,2014-11-21 19:33:00.784798,rodeo_normal,1416598486.0,0.0,,1.0,main_w1_handler1,2125855,8224236,False,,37609170,wig,2083850.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",17640657,,32.0,,18016054.0,1416598386.0,ok,1023992.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-11-21 19:34:48.704341,52862.0,100.0
,,2014-11-21 19:34:40.025729,rodeo_normal,1416598574.0,0.0,,1.0,main_w1_handler0,2125855,8224273,False,,28115720,wig,2083871.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",17640634,,32.0,,18016054.0,1416598487.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-11-21 19:36:15.875156,52862.0,87.0
,,2014-11-21 21:16:15.902413,rodeo_normal,1416605645.0,0.0,,1.0,main_w1_handler0,2125855,8225225,False,,42705681,wig,290909.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",17642881,,1.0,,18016054.0,1416605561.0,ok,835576.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-11-21 21:34:08.685494,52862.0,84.0
,,2015-01-30 05:15:33.475929,rodeo_normal,1422595034.0,0.0,,1.0,main_w2_handler0,2189283,8636627,False,,248059249,wig,879457.rodeo,slurm,,16332488.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18349764,,2.0,,19966954.0,1422594948.0,ok,0.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2015-01-30 05:17:17.132312,48068.0,86.0
,,2015-01-30 05:31:37.818302,rodeo_normal,1422595995.0,0.0,,1.0,main_w1_handler0,2189283,8636684,False,,243355174,wig,879601.rodeo,slurm,,16332488.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18349836,,2.0,,19966954.0,1422595910.0,ok,0.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2015-01-30 05:33:18.957342,48068.0,85.0
,,2015-01-30 05:51:25.049705,rodeo_normal,1422597193.0,0.0,,1.0,main_w1_handler0,2189283,8636791,False,,289001450,wig,879753.rodeo,slurm,,16332488.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18349911,,2.0,,19966954.0,1422597098.0,ok,0.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2015-01-30 05:53:16.100525,48068.0,95.0
,,2015-01-30 05:30:27.540533,rodeo_normal,1422595912.0,0.0,,1.0,main_w1_handler0,2189283,8636681,False,,201558961,wig,879593.rodeo,slurm,,16332488.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18349769,,2.0,,19966954.0,1422595838.0,ok,0.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2015-01-30 05:31:55.752071,48068.0,74.0
,,2015-01-30 05:31:25.870681,rodeo_normal,1422595991.0,0.0,,1.0,main_w2_handler1,2189283,8636683,False,,287552844,wig,879599.rodeo,slurm,,16332488.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18349832,,2.0,,19966954.0,1422595899.0,ok,0.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2015-01-30 05:33:14.624223,48068.0,92.0
,,2015-01-29 06:32:10.809455,rodeo_normal,1422513155.0,0.0,,1.0,main_w1_handler1,2175448,8628755,False,,1710655,wig,865989.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18335219,,2.0,,20518353.0,1422513140.0,ok,0.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2015-01-29 06:32:38.361805,,15.0
,,2014-11-24 21:59:54.508155,rodeo_normal,1416866500.0,0.0,,1.0,main_w2_handler0,2125855,8242464,False,,130266715,wig,316100.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",17669693,,1.0,,18016054.0,1416866411.0,ok,835576.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-11-24 22:01:52.736203,52862.0,89.0
,,2014-11-25 12:30:38.175802,rodeo_normal,1416918656.0,0.0,,1.0,main_w1_handler1,2129195,8246139,False,,1987095,wig,321407.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer1.len""","""sacCer1""",17674069,,2.0,,19767261.0,1416918650.0,ok,0.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-11-25 12:31:00.253918,14349.0,6.0
,,2014-11-25 17:46:51.531198,rodeo_normal,1416937721.0,0.0,,1.0,main_w1_handler1,2125855,8250147,False,,58045439,wig,326492.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",17679953,,1.0,,18016054.0,1416937630.0,ok,835576.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-11-25 17:48:46.032516,52862.0,91.0
,,2014-11-25 22:57:06.927780,rodeo_normal,1416956435.0,0.0,,1.0,main_w2_handler1,2125855,8252612,False,,120514798,wig,2118899.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",17683432,,32.0,,18016054.0,1416956328.0,ok,1023992.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-11-25 23:00:37.350546,52862.0,107.0
,,2015-01-30 13:01:58.507523,rodeo_normal,1422622983.0,0.0,,1.0,main_w1_handler0,2189283,8638387,False,,139898689,wig,882651.rodeo,slurm,,16332488.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18352138,,2.0,,19966954.0,1422622934.0,ok,0.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2015-01-30 13:03:08.325170,48068.0,49.0
,,2015-01-30 12:57:57.301590,rodeo_normal,1422622773.0,0.0,,1.0,main_w2_handler0,2189283,8638377,False,,260597406,wig,882627.rodeo,slurm,,16332488.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18352128,,2.0,,19966954.0,1422622687.0,ok,0.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2015-01-30 12:59:35.827074,48068.0,86.0
,,2015-01-30 12:58:30.121562,rodeo_normal,1422622791.0,0.0,,1.0,main_w2_handler0,2189283,8638379,False,,217750816,wig,882631.rodeo,slurm,,16332488.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18352130,,2.0,,19966954.0,1422622720.0,ok,0.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2015-01-30 12:59:53.937687,48068.0,71.0
,,2015-01-30 13:02:26.952838,rodeo_normal,1422623022.0,0.0,,1.0,main_w1_handler1,2189283,8638388,False,,171550919,wig,882653.rodeo,slurm,,16332488.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18352141,,2.0,,19966954.0,1422622960.0,ok,0.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2015-01-30 13:03:47.230667,48068.0,62.0
,,2014-11-26 12:23:08.464232,rodeo_normal,1417004743.0,0.0,,1.0,main_w2_handler0,2130494,8256947,False,,197632747,wig,335827.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17691239,,1.0,,19788378.0,1417004605.0,ok,835576.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-11-26 12:25:47.918778,17014.0,138.0
,,2014-11-26 12:22:56.186941,rodeo_normal,1417004656.0,0.0,,1.0,main_w2_handler0,2130494,8256944,False,,102567754,wig,335819.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17691149,,1.0,,19788378.0,1417004586.0,ok,835576.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-11-26 12:24:19.392203,17014.0,70.0
,,2014-11-26 13:54:57.444495,rodeo_normal,1417010120.0,0.0,,1.0,main_w1_handler1,2130341,8257634,False,,3226550,wig,336972.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17691152,,1.0,,19786695.0,1417010107.0,ok,835576.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-11-26 13:55:24.312887,56486.0,13.0
,,2014-11-26 13:54:17.501448,rodeo_normal,1417010077.0,0.0,,1.0,main_w1_handler0,2130572,8257629,False,,2986865,wig,2124843.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17692010,,32.0,,19789489.0,1417010069.0,ok,1023992.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-11-26 13:54:38.715711,,8.0
,,2014-11-26 13:56:40.662157,rodeo_normal,1417010219.0,0.0,,1.0,main_w1_handler1,2130356,8257652,False,,1179824,wig,2124868.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17692244,,32.0,,19788376.0,1417010213.0,ok,1023992.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-11-26 13:57:02.919099,56492.0,6.0
,,2014-11-26 13:55:04.373860,rodeo_normal,1417010130.0,0.0,,1.0,main_w2_handler1,2130347,8257635,False,,3226550,wig,336976.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17691471,,1.0,,19789870.0,1417010120.0,ok,835576.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-11-26 13:55:33.478617,56487.0,10.0
,,2014-11-26 13:55:58.255170,rodeo_normal,1417010184.0,0.0,,1.0,main_w2_handler1,2130340,8257644,False,,1155762,wig,336991.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17692085,,1.0,,19789829.0,1417010173.0,ok,835576.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-11-26 13:56:28.468391,56485.0,11.0
,,2014-11-26 14:23:10.440700,rodeo_normal,1417011814.0,0.0,,1.0,main_w2_handler0,2130336,8257927,False,,4031,wig,2125185.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17692065,,32.0,,19789706.0,1417011808.0,ok,1023992.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-11-26 14:23:36.068780,56484.0,6.0
,,2014-11-26 13:56:05.177350,rodeo_normal,1417010188.0,0.0,,1.0,main_w1_handler1,2130341,8257646,False,,1179940,interval,336995.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17691985,,1.0,,19786695.0,1417010178.0,ok,835576.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-11-26 13:56:31.287296,56486.0,10.0
,,2014-11-26 14:09:16.635957,rodeo_normal,1417010976.0,0.0,,1.0,main_w1_handler0,2130347,8257753,False,,1179824,wig,2124990.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17692508,,32.0,,19789870.0,1417010971.0,ok,1023992.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-11-26 14:09:39.182213,56487.0,5.0
,,2014-11-26 14:10:06.298814,rodeo_normal,1417011033.0,0.0,,1.0,main_w1_handler0,2130340,8257769,False,,3226550,wig,2125011.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17692532,,32.0,,19789829.0,1417011026.0,ok,1023992.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-11-26 14:10:36.460621,56485.0,7.0
,,2014-11-26 14:21:02.128583,rodeo_normal,1417011687.0,0.0,,1.0,main_w1_handler1,2130340,8257866,False,,3222500,wig,337321.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17692731,,2.0,,19789829.0,1417011676.0,ok,0.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-11-26 14:21:30.268315,56485.0,11.0
,,2014-11-26 14:20:08.687478,rodeo_normal,1417011629.0,0.0,,1.0,main_w1_handler1,2130572,8257862,False,,1179977,wig,2125147.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17692721,,32.0,,19790065.0,1417011622.0,ok,1023992.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-11-26 14:20:33.244290,56501.0,7.0
,,2014-11-26 14:26:24.015999,rodeo_normal,1417012006.0,0.0,,1.0,main_w2_handler0,2130340,8258012,False,,3222500,wig,2125248.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17692957,,32.0,,19789829.0,1417012000.0,ok,1023992.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-11-26 14:26:48.383933,56485.0,6.0
,,2014-12-02 11:15:01.507108,rodeo_normal,1417519014.0,0.0,,1.0,main_w1_handler0,2134943,8295570,False,,270974639,wig,389811.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17747772,,2.0,,16846339.0,1417518914.0,ok,0.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-12-02 11:16:57.054634,48068.0,100.0
,,2015-01-30 16:29:15.799845,rodeo_normal,1422635469.0,0.0,,1.0,main_w2_handler0,2189744,8639275,False,,269430621,wig,2597410.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18352571,,32.0,,19966954.0,1422635370.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2015-01-30 16:31:11.874981,48068.0,99.0
,,2015-01-30 16:29:02.579378,rodeo_normal,1422635461.0,0.0,,1.0,main_w1_handler1,2189744,8639271,False,,272628425,wig,2597404.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18352564,,32.0,,19966954.0,1422635362.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2015-01-30 16:31:03.708647,48068.0,99.0
,,2015-01-30 16:29:24.202536,rodeo_normal,1422635469.0,0.0,,1.0,main_w1_handler1,2189744,8639276,False,,269430621,wig,2597416.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18352571,,32.0,,19966954.0,1422635380.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2015-01-30 16:31:12.805534,48068.0,89.0
,,2015-01-30 16:40:31.663736,rodeo_normal,1422636135.0,0.0,,1.0,main_w2_handler1,2189744,8639359,False,,272628425,wig,2597569.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18353317,,32.0,,19966954.0,1422636048.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2015-01-30 16:42:18.637514,48068.0,87.0
,,2014-11-28 23:14:19.923670,rodeo_normal,1417216567.0,0.0,,1.0,main_w1_handler1,2125855,8266491,False,,130280514,wig,348550.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",17705775,,2.0,,18016054.0,1417216475.0,ok,0.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-11-28 23:16:11.406143,52862.0,92.0
,,2014-11-30 04:30:46.237360,rodeo_normal,1417321945.0,0.0,,1.0,main_w2_handler1,2125855,8270450,False,,45991678,wig,354786.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",17712082,,1.0,,18459410.0,1417321860.0,ok,835576.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-11-30 04:32:28.374844,52862.0,85.0
,,2014-11-30 20:24:17.024260,rodeo_normal,1417379159.0,0.0,,1.0,main_w2_handler1,2125855,8273597,False,,46968839,wig,359691.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer2.len""","""sacCer2""",17718587,,2.0,,18459410.0,1417379071.0,ok,0.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-11-30 20:26:04.271606,52862.0,88.0
,,2014-12-02 09:56:35.856275,rodeo_normal,1417514219.0,0.0,,1.0,main_w1_handler1,2134943,8294510,False,,1112989,wig,388529.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17746079,,2.0,,16846339.0,1417514207.0,ok,0.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-12-02 09:57:01.260446,48068.0,12.0
,,2015-01-30 05:30:47.637215,rodeo_normal,1422595911.0,0.0,,1.0,main_w2_handler1,2189283,8636682,False,,124372765,wig,879597.rodeo,slurm,,16332488.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18349824,,2.0,,19966954.0,1422595864.0,ok,0.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2015-01-30 05:31:53.382670,48068.0,47.0
,,2014-12-02 14:01:56.367226,rodeo_normal,1417528930.0,0.0,,1.0,main_w2_handler1,2134943,8297934,False,,37606,wig,390973.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17750547,,2.0,,16846339.0,1417528925.0,ok,0.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-12-02 14:02:12.873528,48068.0,5.0
,,2015-01-30 05:48:11.778342,rodeo_normal,1422596987.0,0.0,,1.0,main_w2_handler1,2189283,8636746,False,,264236777,wig,879719.rodeo,slurm,,16332488.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18349913,,2.0,,19966954.0,1422596899.0,ok,0.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2015-01-30 05:49:50.727828,48068.0,88.0
,,2014-12-05 11:53:22.756323,rodeo_normal,1417780440.0,0.0,,1.0,main_w1_handler0,2088867,8332492,False,,31153107,wig,438955.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17782922,,2.0,,19920645.0,1417780414.0,ok,0.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-12-05 11:54:02.734683,54425.0,26.0
,,2014-12-05 11:51:50.797112,rodeo_normal,1417780352.0,0.0,,1.0,main_w2_handler1,2088867,8332485,False,,39065111,wig,438940.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17780328,,2.0,,19920645.0,1417780322.0,ok,0.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-12-05 11:52:35.900853,54425.0,30.0
,,2014-12-05 11:52:12.823866,rodeo_normal,1417780374.0,0.0,,1.0,main_w2_handler0,2088867,8332487,False,,30262041,wig,438944.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17782590,,2.0,,19920645.0,1417780343.0,ok,0.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-12-05 11:52:57.861725,54425.0,31.0
,,2014-12-05 11:51:28.962324,rodeo_normal,1417780344.0,0.0,,1.0,main_w2_handler1,2088867,8332484,False,,38848110,wig,2212339.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17781546,,32.0,,19920645.0,1417780301.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-12-05 11:52:26.297500,54425.0,43.0
,,2014-12-05 11:53:00.403050,rodeo_normal,1417780416.0,0.0,,1.0,main_w1_handler0,2088867,8332491,False,,35950354,wig,438953.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17783005,,2.0,,19920645.0,1417780388.0,ok,0.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-12-05 11:53:39.111437,54425.0,28.0
,,2014-12-05 11:52:27.087133,rodeo_normal,1417780423.0,0.0,,1.0,main_w1_handler0,2088867,8332488,False,,35151492,wig,2212344.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17782510,,32.0,,19920645.0,1417780357.0,ok,1023996.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-12-05 11:53:44.353025,54425.0,66.0
,,2014-12-05 11:52:41.405245,rodeo_normal,1417780407.0,0.0,,1.0,main_w2_handler0,2088867,8332490,False,,35638622,wig,438949.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17782189,,2.0,,19920645.0,1417780377.0,ok,0.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-12-05 11:53:30.391879,54425.0,30.0
,,2014-12-05 11:52:02.085689,rodeo_normal,1417780369.0,0.0,,1.0,main_w2_handler0,2088867,8332486,False,,37924561,wig,438942.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17782688,,2.0,,19920645.0,1417780336.0,ok,0.0,CONVERTER_wiggle_to_interval_0,1.0.0,,2014-12-05 11:52:53.447625,54425.0,33.0
