create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.filter_score.__current_case__,parameters.filter_score.bitscore,parameters.filter_score.evalue,parameters.filter_score.filter_score_select,parameters.hit_filter.__current_case__,parameters.hit_filter.hit_filter_select,parameters.hit_filter.max,parameters.hit_filter.percentage,parameters.identity,parameters.matrix,parameters.method.__current_case__,parameters.method.gapextend,parameters.method.gapopen,parameters.method.method_select,parameters.query,parameters.query.values,parameters.query|__identifier__,parameters.ref_db_source.__current_case__,parameters.ref_db_source.db_source,parameters.ref_db_source.reference_database,parameters.ref_db_source.reference_database.values,parameters.salltitles,parameters.seg,parameters.sensitive,processor_count,query,query_filetype,reference_database,reference_database_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-07-24 15:04:30.698203,slurm_normal,1469372686.0,0,1.0,main_w2_handler0,1250793,13480066,False,,7695935.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,0.001,evalue,0,max,25,,"""0""","""BLOSUM62""",1,-1,-1,blastx,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5158d66ea7fe510ac'}]",,1,history,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e07523ac7f73a676'}]","""false""","""false""","""true""",32.0,8314853,fasta,67128969,diamond_database,,31672879,1469372682.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.1.6.0,0.1.6.0,,2016-07-24 15:04:47.910253,29533.0,4.0
2016-07-24 14:59:21.102421,slurm_normal,1469372379.0,0,1.0,main_w1_handler0,1250793,13480060,False,,7695929.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,0.001,evalue,0,max,25,,"""0""","""BLOSUM62""",0,1,11,blastp,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5158d66ea7fe510ac'}]",,1,history,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e07523ac7f73a676'}]","""false""","""true""","""false""",32.0,8314853,fasta,67128969,diamond_database,,31672879,1469372375.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.1.6.0,0.1.6.0,,2016-07-24 14:59:41.826012,29533.0,4.0
2016-07-24 15:51:41.958028,slurm_normal,1469375521.0,0,1.0,main_w2_handler1,1250793,13480207,False,,7696050.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,0.001,evalue,1,percentage,,10,"""10""","""BLOSUM62""",1,-1,-1,blastx,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5158d66ea7fe510ac'}]",,1,history,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b507d5b93f73c33d13'}]","""false""","""true""","""false""",32.0,8314853,fasta,403934383,diamond_database,,31672879,1469375515.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.1.6.0,0.1.6.0,,2016-07-24 15:52:02.395964,29533.0,6.0
2016-07-24 15:38:32.318576,slurm_normal,1469374733.0,0,1.0,main_w2_handler1,1250793,13480172,False,,7696016.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,0.001,evalue,0,max,25,,"""0""","""BLOSUM62""",1,-1,-1,blastx,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5158d66ea7fe510ac'}]",,1,history,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b507d5b93f73c33d13'}]","""false""","""true""","""false""",32.0,8314853,fasta,403934383,diamond_database,,31672879,1469374728.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.1.6.0,0.1.6.0,,2016-07-24 15:38:54.256506,29533.0,5.0
2016-07-24 15:53:19.955163,slurm_normal,1469375615.0,0,1.0,main_w1_handler0,1250793,13480209,False,,7696053.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,0.001,evalue,1,percentage,,10,"""10""","""BLOSUM90""",1,-1,-1,blastx,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5158d66ea7fe510ac'}]",,1,history,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b507d5b93f73c33d13'}]","""false""","""true""","""false""",32.0,8314853,fasta,403934383,diamond_database,,31672879,1469375610.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.1.6.0,0.1.6.0,,2016-07-24 15:53:37.265216,29533.0,5.0
2016-06-11 11:53:45.158407,slurm_normal,1465705150.0,0,1.0,main_w2_handler0,2735770,13138965,False,,7326219.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,0.001,evalue,0,max,25,,"""0""","""BLOSUM62""",0,1,11,blastp,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dfbe3653546faa3b'}]",,1,history,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b563efa4410aa7a16c'}]","""false""","""true""","""false""",32.0,186530420,fasta,128427429103,diamond_database,,30795702,1465705146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.1.6.0,0.1.6.0,,2016-06-12 04:19:11.728218,85970.0,4.0
2016-06-12 08:50:34.128741,slurm_normal,1465721451.0,0,1.0,main_w2_handler1,2735770,13141892,False,,7326706.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,0.001,evalue,0,max,25,,"""0""","""BLOSUM62""",1,-1,-1,blastx,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5df7cf03e125a965d'}]",,1,history,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b563efa4410aa7a16c'}]","""false""","""true""","""false""",32.0,186530420,fasta,128427429103,diamond_database,,30795702,1465721446.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.1.6.0,0.1.6.0,,2016-06-12 08:50:53.681279,85970.0,5.0
2016-07-26 07:55:35.827499,slurm_normal,1469519751.0,0,1.0,main_w1_handler0,2773062,13495588,False,,7710798.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,0.001,evalue,0,max,25,,"""0""","""BLOSUM62""",1,-1,-1,blastx,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58140bfbe70a95591'}]",,1,history,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56ee21e65d0af9ec4'}]","""false""","""true""","""false""",32.0,4423340,fasta,67124961,diamond_database,,31637424,1469519747.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.1.6.0,0.1.6.0,,2016-07-26 07:55:55.421389,87673.0,4.0
2016-07-28 04:10:22.773828,slurm_normal,1469679042.0,0,1.0,main_w2_handler1,674631,13512795,False,,7727975.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,0.001,evalue,0,max,10,,"""20""","""BLOSUM62""",1,-1,-1,blastx,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b578f11e0a6c1ef9c7'}]",,1,history,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51b8f8156f32d5e7b'}]","""false""","""true""","""false""",32.0,60341615,fasta,2171988237,diamond_database,,31465241,1469679037.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.1.6.0,0.1.6.0,,2016-07-28 04:10:44.414224,15035.0,5.0
2016-09-27 14:01:14.329993,slurm_normal,1474984890.0,0,1.0,main_w4_handler1,2826355,13957605,False,,8176886.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,0.001,evalue,0,max,25,,"""0""","""BLOSUM62""",0,1,11,blastp,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58da2adae2fe2d0b4'}]",,1,history,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59eea1f32096e95dd'}]","""false""","""true""","""false""",32.0,1710777124,fasta,67110484,diamond_database,,33251654,1474984885.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.1.6.0,0.1.6.0,,2016-09-27 14:01:31.440947,88598.0,5.0
2016-09-27 13:57:38.296096,slurm_normal,1474984679.0,0,1.0,main_w4_handler1,2826355,13957578,False,,8176862.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,0.001,evalue,0,max,25,,"""0""","""BLOSUM62""",1,-1,-1,blastx,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5da9475ca0c6740b8'}]",,1,history,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e89c9dcfcf42e11a'}]","""false""","""true""","""false""",32.0,2741409504,fasta,67111722,diamond_database,,33251654,1474984674.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.1.6.0,0.1.6.0,,2016-09-27 13:58:00.468088,88598.0,5.0
2016-09-27 14:00:30.208386,slurm_normal,1474984849.0,0,1.0,main_w4_handler1,2826355,13957600,False,,8176883.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,0.001,evalue,0,max,25,,"""0""","""BLOSUM62""",0,1,11,blastp,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5da9475ca0c6740b8'}]",,1,history,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59eea1f32096e95dd'}]","""false""","""true""","""false""",32.0,2741409504,fasta,67110484,diamond_database,,33251654,1474984843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.1.6.0,0.1.6.0,,2016-09-27 14:00:49.815265,88598.0,6.0
2016-08-21 21:23:42.415372,slurm_normal,1471814642.0,0,1.0,main_w4_handler0,2795363,13693443,False,,7909030.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,35,,bit,0,max,25,,"""0""","""BLOSUM62""",1,-1,-1,blastx,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5533de48e26da8ce7'}]",,1,history,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a709aba572bafc40'}]","""false""","""true""","""true""",32.0,256886062,fasta,3473340050,diamond_database,,31676879,1471814637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.1.6.0,0.1.6.0,,2016-08-21 21:24:04.305701,63215.0,5.0
2016-08-21 22:45:29.289143,slurm_normal,1471819542.0,0,1.0,main_w4_handler0,2795363,13693730,False,,7909383.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,35,,bit,0,max,25,,"""0""","""BLOSUM62""",1,-1,-1,blastx,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5533de48e26da8ce7'}]",,1,history,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a709aba572bafc40'}]","""false""","""true""","""true""",32.0,256886062,fasta,3473340050,diamond_database,,31676879,1471819538.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.1.6.0,0.1.6.0,,2016-08-21 22:45:43.507615,63215.0,4.0
2016-10-31 18:56:16.138855,slurm_normal,1477942326.0,0,1.0,main_w3_handler0,2875595,14219763,False,,8429945.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,0.001,evalue,0,max,10,,"""0""","""BLOSUM62""",1,-1,-1,blastx,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f7e394aa1993c6b6'}]",,1,history,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d29165b4300739e6'}]","""false""","""true""","""true""",32.0,1065124186,fasta,70944651,diamond_database,,33999445,1477942311.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.1.6.0,0.1.6.0,,2016-10-31 19:32:07.777622,79548.0,15.0
2016-11-07 21:28:47.128839,slurm_normal,1478556630.0,0,1.0,main_w4_handler0,2727010,14277869,False,,8486246.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,0.001,evalue,0,max,25,,"""0""","""BLOSUM62""",0,1,11,blastp,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51467d73d94f7269d'}]",,1,history,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b599382d8bcd48ef53'}]","""false""","""true""","""false""",32.0,508,fasta,74510998,diamond_database,,34048996,1478556571.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.1.6.0,0.1.6.0,,2016-11-07 22:10:33.843820,60667.0,59.0
2016-11-08 16:54:55.801572,slurm_normal,1478626889.0,0,1.0,main_w4_handler0,2727010,14286970,False,,8494867.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,0.001,evalue,0,max,5,,"""0""","""BLOSUM62""",0,1,11,blastp,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b518943a95985365be'}]",,1,history,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b599382d8bcd48ef53'}]","""false""","""true""","""true""",32.0,4470,fasta,74510998,diamond_database,,32586343,1478626877.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.1.6.0,0.1.6.0,,2016-11-08 17:41:32.173710,60667.0,12.0
2016-11-13 22:39:22.602274,slurm_normal,1479076770.0,0,1.0,main_w4_handler1,2892229,14331755,False,,8538377.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,0.001,evalue,0,max,25,,"""70""","""BLOSUM62""",1,-1,-1,blastx,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57fcd873215773429'}]",,1,history,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53ac8ab0e59e5b76f'}]","""false""","""true""","""false""",32.0,276545954,fasta,342343989,diamond_database,,33369915,1479076767.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.1.6.0,0.1.6.0,,2016-11-13 22:39:32.185416,91348.0,3.0
2016-11-24 04:54:04.196607,slurm_normal,1479963253.0,0,1.0,main_w4_handler1,2906650,14422190,False,,8625758.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,0.001,evalue,0,max,25,,"""0""","""BLOSUM62""",1,-1,-1,blastx,,"[{'src': 'hda', 'id': 27395062}]",,1,history,,"[{'src': 'hda', 'id': 27395066}]","""false""","""true""","""false""",32.0,89888128,fasta,69335153,diamond_database,,34433643,1479963247.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.1.6.0,0.1.6.0,,2016-11-24 04:54:15.222239,,6.0
2016-11-24 09:45:06.056407,slurm_normal,1479980809.0,0,1.0,main_w3_handler1,2906650,14423511,False,,8626664.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,0.001,evalue,0,max,25,,"""0""","""BLOSUM62""",1,-1,-1,blastx,,"[{'src': 'hda', 'id': 27397282}]","""forward""",1,history,,"[{'src': 'hda', 'id': 27395066}]","""false""","""true""","""false""",32.0,4789924626,fasta,69335153,diamond_database,,34434065,1479980788.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.1.6.0,0.1.6.0,,2016-11-24 09:46:50.904722,95699.0,21.0
2016-11-24 08:22:58.338421,slurm_normal,1479975811.0,0,1.0,main_w3_handler0,2906650,14423050,False,,8626271.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,0.001,evalue,0,max,25,,"""0""","""BLOSUM62""",1,-1,-1,blastx,,"[{'src': 'hda', 'id': 27396769}]",,1,history,,"[{'src': 'hda', 'id': 27395066}]","""false""","""true""","""false""",32.0,11912299,fasta,69335153,diamond_database,,34434065,1479975805.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.1.6.0,0.1.6.0,,2016-11-24 08:23:32.221276,95699.0,6.0
2016-11-24 09:45:08.044083,slurm_normal,1479980735.0,0,1.0,main_w4_handler1,2906650,14423512,False,,8626665.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,0.001,evalue,0,max,25,,"""0""","""BLOSUM62""",1,-1,-1,blastx,,"[{'src': 'hda', 'id': 27397211}]","""reverse""",1,history,,"[{'src': 'hda', 'id': 27395066}]","""false""","""true""","""false""",32.0,4789924626,fasta,69335153,diamond_database,,34434065,1479980722.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.1.6.0,0.1.6.0,,2016-11-24 09:45:39.966363,95699.0,13.0
2016-11-24 10:50:14.852967,slurm_normal,1479984624.0,0,1.0,main_w3_handler1,2906650,14423991,False,,8627099.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,0.001,evalue,0,max,25,,"""0""","""BLOSUM62""",0,1,11,blastp,,"[{'src': 'hda', 'id': 27397395}]","""reverse""",1,history,,"[{'src': 'hda', 'id': 27395066}]","""false""","""true""","""false""",32.0,4789924626,fasta,69335153,diamond_database,,34434065,1479984618.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.1.6.0,0.1.6.0,,2016-11-24 10:50:25.416472,95699.0,6.0
2016-11-24 10:50:14.104159,slurm_normal,1479984622.0,0,1.0,main_w4_handler1,2906650,14423990,False,,8627098.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,0.001,evalue,0,max,25,,"""0""","""BLOSUM62""",0,1,11,blastp,,"[{'src': 'hda', 'id': 27397394}]","""forward""",1,history,,"[{'src': 'hda', 'id': 27395066}]","""false""","""true""","""false""",32.0,4789924626,fasta,69335153,diamond_database,,34434065,1479984616.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.1.6.0,0.1.6.0,,2016-11-24 10:50:22.820329,95699.0,6.0
2016-11-24 10:58:51.871654,slurm_normal,1479985138.0,0,1.0,main_w3_handler1,2906650,14424131,False,,8627164.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,0.001,evalue,0,max,25,,"""0""","""BLOSUM62""",0,1,11,blastp,,"[{'src': 'hda', 'id': 27397395}]","""reverse""",1,history,,"[{'src': 'hda', 'id': 27398214}]","""false""","""true""","""false""",32.0,4789924626,fasta,67952464,diamond_database,,34434065,1479985134.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.1.6.0,0.1.6.0,,2016-11-24 10:58:59.650103,95699.0,4.0
2016-11-24 10:58:51.153735,slurm_normal,1479985143.0,0,1.0,main_w3_handler0,2906650,14424130,False,,8627166.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,0.001,evalue,0,max,25,,"""0""","""BLOSUM62""",0,1,11,blastp,,"[{'src': 'hda', 'id': 27397394}]","""forward""",1,history,,"[{'src': 'hda', 'id': 27398214}]","""false""","""true""","""false""",32.0,4789924626,fasta,67952464,diamond_database,,34434065,1479985137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.1.6.0,0.1.6.0,,2016-11-24 10:59:05.519440,95699.0,6.0
2016-11-24 11:00:48.713102,slurm_normal,1479985254.0,0,1.0,main_w3_handler0,2906650,14424143,False,,8627176.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,0.001,evalue,0,max,25,,"""0""","""BLOSUM62""",1,-1,-1,blastx,,"[{'src': 'hda', 'id': 27397395}]","""reverse""",1,history,,"[{'src': 'hda', 'id': 27395066}]","""false""","""true""","""true""",32.0,4789924626,fasta,69335153,diamond_database,,34434065,1479985250.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.1.6.0,0.1.6.0,,2016-11-24 11:00:56.528842,95699.0,4.0
2016-11-24 11:00:48.249791,slurm_normal,1479985278.0,0,1.0,main_w3_handler1,2906650,14424142,False,,8627175.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,0.001,evalue,0,max,25,,"""0""","""BLOSUM62""",1,-1,-1,blastx,,"[{'src': 'hda', 'id': 27397394}]","""forward""",1,history,,"[{'src': 'hda', 'id': 27395066}]","""false""","""true""","""true""",32.0,4789924626,fasta,69335153,diamond_database,,34434065,1479985250.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.1.6.0,0.1.6.0,,2016-11-24 11:01:21.154413,95699.0,28.0
2016-12-09 15:22:39.516646,slurm_normal,1481296970.0,0,1.0,main_w4_handler1,2924695,14531282,False,,8714116.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,0.001,evalue,0,max,25,,"""0""","""BLOSUM62""",1,-1,-1,blastx,,"[{'src': 'hda', 'id': 27562130}]",,1,history,,"[{'src': 'hda', 'id': 27562058}]","""false""","""true""","""false""",32.0,774,fasta,84514986,diamond_database,,34756059,1481296966.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.1.6.0,0.1.6.0,,2016-12-09 15:22:54.450093,,4.0
2017-03-23 00:04:54.962349,slurm_normal,1490227502.0,0,1.0,main_w3_handler0,3034974,15371382,False,,9509947.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,0.001,evalue,0,max,3,,"""0""","""BLOSUM62""",1,-1,-1,blastx,,"[{'src': 'hda', 'id': 28796570}]",,1,history,,"[{'src': 'hda', 'id': 28850891}]","""false""","""true""","""false""",32.0,69406214,fasta,626024940,diamond_database,,36670643,1490227498.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.1.6.0,0.1.6.0,,2017-03-23 00:05:05.096398,102242.0,4.0
2017-01-22 23:13:44.144444,slurm_normal,1485126831.0,0,1.0,main_w3_handler0,2964525,14842067,False,,9002295.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,0.001,evalue,0,max,25,,"""97""","""BLOSUM62""",1,-1,-1,blastx,,"[{'src': 'hda', 'id': 28039932}]",,1,history,,"[{'src': 'hda', 'id': 28040173}]","""false""","""true""","""false""",32.0,352370,fasta,67111390,diamond_database,,35488235,1485126827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.1.6.0,0.1.6.0,,2017-01-22 23:13:53.036649,48848.0,4.0
2016-12-21 22:13:03.019196,slurm_normal,1482358389.0,0,1.0,main_w4_handler0,2925876,14628232,False,,8804586.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,0.001,evalue,0,max,25,,"""0""","""BLOSUM62""",1,-1,-1,blastx,,"[{'src': 'hda', 'id': 27713670}]",,1,history,,"[{'src': 'hda', 'id': 27713659}]","""false""","""true""","""false""",32.0,603813485,fasta,278195873,diamond_database,,35009058,1482358385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.1.6.0,0.1.6.0,,2016-12-21 22:13:11.569550,68707.0,4.0
2016-12-21 22:11:59.194013,slurm_normal,1482358325.0,0,1.0,main_w4_handler0,2925876,14628216,False,,8804572.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,0.001,evalue,0,max,1,,"""0""","""BLOSUM62""",1,-1,-1,blastx,,"[{'src': 'hda', 'id': 27713670}]",,1,history,,"[{'src': 'hda', 'id': 27713659}]","""false""","""true""","""true""",32.0,603813485,fasta,278195873,diamond_database,,35009058,1482358322.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.1.6.0,0.1.6.0,,2016-12-21 22:12:06.822390,68707.0,3.0
2016-12-22 13:29:01.248816,slurm_normal,1482413348.0,0,1.0,main_w3_handler0,2925876,14631983,False,,8807925.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,0.001,evalue,0,max,25,,"""0""","""BLOSUM62""",1,-1,-1,blastx,,"[{'src': 'hda', 'id': 27713670}]",,1,history,,"[{'src': 'hda', 'id': 27713659}]","""false""","""true""","""false""",32.0,603813485,fasta,278195873,diamond_database,,35009058,1482413344.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.1.6.0,0.1.6.0,,2016-12-22 13:29:10.175755,68707.0,4.0
2017-01-25 16:36:49.683495,slurm_normal,1485362322.0,0,1.0,main_w4_handler1,2964525,14868364,False,,9027691.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,0.001,evalue,0,max,25,,"""97""","""BLOSUM62""",1,-1,-1,blastx,,"[{'src': 'hda', 'id': 28068276}]",,1,history,,"[{'src': 'hda', 'id': 28079660}]","""false""","""true""","""false""",32.0,141696,fasta,299733784,diamond_database,,35488235,1485362218.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.1.6.0,0.1.6.0,,2017-01-25 16:38:45.898351,48848.0,104.0
2017-01-30 13:28:00.745317,slurm_normal,1485782889.0,0,1.0,main_w3_handler1,2967731,14904771,False,,9060759.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,,0.001,evalue,0,max,25,,"""0""","""BLOSUM62""",0,1,11,blastp,,"[{'src': 'hda', 'id': 28134318}]",,1,history,,"[{'src': 'hda', 'id': 28137454}]","""false""","""true""","""false""",32.0,50885168,fasta,1183495233,diamond_database,,35599001,1485782885.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.1.6.0,0.1.6.0,,2017-01-30 13:28:12.259789,70875.0,4.0
2017-01-30 13:26:34.041254,slurm_normal,1485782807.0,0,1.0,main_w3_handler1,2967731,14904756,False,,9060746.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,,0.001,evalue,0,max,25,,"""0""","""BLOSUM62""",1,-1,-1,blastx,,"[{'src': 'hda', 'id': 28134318}]",,1,history,,"[{'src': 'hda', 'id': 28137454}]","""false""","""true""","""false""",32.0,50885168,fasta,1183495233,diamond_database,,35599001,1485782800.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.1.6.0,0.1.6.0,,2017-01-30 13:26:50.564851,70875.0,7.0
