create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.annotations,parameters.chr,parameters.chromInfo,parameters.dbkey,parameters.filter.__current_case__,parameters.filter.specificEffects,parameters.filterOut,parameters.generate_stats,parameters.input.values,parameters.inputFormat,parameters.input|__identifier__,parameters.noLog,parameters.offset,parameters.outputConditional.__current_case__,parameters.outputConditional.gatk_v1,parameters.outputConditional.outputFormat,parameters.snpDb.__current_case__,parameters.snpDb.extra_annotations,parameters.snpDb.genomeSrc,parameters.snpDb.genome_version,parameters.snpDb.regulation,parameters.snpDb.snpeff_db.values,parameters.spliceRegion.__current_case__,parameters.spliceRegion.setSpliceRegions,parameters.spliceSiteSize,parameters.transcripts.values,parameters.udLength,processor_count,runner_name,session_id,snpeff_db,snpeff_db_filetype,start_epoch,state,swaptotal,tool_id,tool_version,traceback,transcripts,transcripts_filetype,update_time,user_id,runtime
2017-06-09 07:56:47.008903,slurm_normal,1496997649.0,0,,1.0,main_w3_handler1,3146186,16061675,False,,23722961,vcf,10150998.roundup,slurm,,132112168.0,corral-repl,,"""c8ea7e8c4ce811e7a24a005056a51846""","[""-cancer"", ""-lof""]","""""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,no,,"""true""","[{'src': 'hda', 'id': 29964931}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""0""",32.0,,,15.0,snpeffdb,1496997621.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-06-09 08:40:53.180538,57491.0,28.0
2017-06-09 07:56:27.282371,slurm_normal,1496997343.0,0,,1.0,main_w3_handler1,3146186,16061652,False,,98938661,vcf,10150928.roundup,slurm,,132112168.0,corral-repl,,"""c82de6324ce811e7a24a005056a51846""","[""-cancer"", ""-lof""]","""""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,no,,"""true""","[{'src': 'hda', 'id': 29964905}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""0""",32.0,,,15.0,snpeffdb,1496997276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-06-09 08:35:47.765787,57491.0,67.0
2017-06-09 07:54:12.378859,slurm_normal,1496995960.0,0,,1.0,main_w4_handler1,3146186,16061438,False,,52599939,vcf,10150552.roundup,slurm,,132112168.0,corral-repl,,"""c0e4cc604ce811e7a24a005056a51846""","[""-cancer"", ""-lof""]","""""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,no,,"""true""","[{'src': 'hda', 'id': 29964651}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""0""",32.0,,,15.0,snpeffdb,1496995889.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-06-09 08:12:43.300453,57491.0,71.0
2017-06-09 07:54:51.737780,slurm_normal,1496996061.0,0,,1.0,main_w3_handler1,3146186,16061496,False,,55860231,vcf,10150587.roundup,slurm,,132112168.0,corral-repl,,"""c2d2a2e04ce811e7a24a005056a51846""","[""-cancer"", ""-lof""]","""""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,no,,"""true""","[{'src': 'hda', 'id': 29964721}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""0""",32.0,,,15.0,snpeffdb,1496996023.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-06-09 08:14:23.585080,57491.0,38.0
2017-06-09 07:54:29.106151,slurm_normal,1496996097.0,0,,1.0,main_w3_handler1,3146186,16061462,False,,33663211,vcf,10150598.roundup,slurm,,132112168.0,corral-repl,,"""c1b994224ce811e7a24a005056a51846""","[""-cancer"", ""-lof""]","""""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,no,,"""true""","[{'src': 'hda', 'id': 29964678}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""0""",32.0,,,15.0,snpeffdb,1496996062.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-06-09 08:15:05.121878,57491.0,35.0
2017-06-09 07:55:43.767967,slurm_normal,1496995618.0,0,,1.0,main_w3_handler0,3146186,16061585,False,,55431071,vcf,10150487.roundup,slurm,,132112168.0,corral-repl,,"""c5f6a1384ce811e7a24a005056a51846""","[""-cancer"", ""-lof""]","""""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,no,,"""true""","[{'src': 'hda', 'id': 29964826}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""0""",32.0,,,15.0,snpeffdb,1496995566.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-06-09 08:07:02.070977,57491.0,52.0
2017-06-09 05:36:42.272589,slurm_normal,1496986690.0,0,,1.0,main_w3_handler0,3146186,16060495,False,,154708120,vcf,10149573.roundup,slurm,,132112168.0,corral-repl,,,"[""-cancer"", ""-lof""]","""""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",0,no,,"""true""","[{'src': 'hda', 'id': 29963328}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""0""",32.0,,38537985.0,15.0,snpeffdb,1496986612.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-06-09 05:38:13.791995,57491.0,78.0
2017-06-09 06:37:10.270057,slurm_normal,1496990295.0,0,,1.0,main_w4_handler0,3146186,16060734,False,,29086879,vcf,10149808.roundup,slurm,,132112168.0,corral-repl,,,"[""-cancer"", ""-lof""]","""""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,no,,"""true""","[{'src': 'hda', 'id': 29963698}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""0""",32.0,,38537985.0,15.0,snpeffdb,1496990249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-06-09 06:38:19.178076,57491.0,46.0
2017-06-09 06:49:48.150521,slurm_normal,1496992095.0,0,,1.0,main_w4_handler0,3146186,16060828,False,,28004147,vcf,10150027.roundup,slurm,,132112168.0,corral-repl,,"""cd31646e4cdf11e79605005056a51846""","[""-cancer"", ""-lof""]","""""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,no,,"""true""","[{'src': 'hda', 'id': 29963892}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""0""",32.0,,,15.0,snpeffdb,1496992022.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-06-09 07:08:22.443479,57491.0,73.0
2017-06-09 07:54:05.090543,slurm_normal,1496995935.0,0,,1.0,main_w3_handler0,3146186,16061425,False,,56161488,vcf,10150551.roundup,slurm,,132112168.0,corral-repl,,"""c07cc8fe4ce811e7a24a005056a51846""","[""-cancer"", ""-lof""]","""""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,no,,"""true""","[{'src': 'hda', 'id': 29964635}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""0""",32.0,,,15.0,snpeffdb,1496995874.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-06-09 08:12:21.316763,57491.0,61.0
2017-06-09 07:55:30.113765,slurm_normal,1496995819.0,0,,1.0,main_w4_handler0,3146186,16061563,False,,100757214,vcf,10150520.roundup,slurm,,132112168.0,corral-repl,,"""c522315a4ce811e7a24a005056a51846""","[""-cancer"", ""-lof""]","""""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,no,,"""true""","[{'src': 'hda', 'id': 29964800}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""0""",32.0,,,15.0,snpeffdb,1496995783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-06-09 08:10:24.165451,57491.0,36.0
2017-06-08 14:19:17.686785,slurm_normal,1496931828.0,0,,1.0,main_w4_handler1,1295933,16053856,False,,526621339,vcf,10143485.roundup,slurm,,132112168.0,corral-repl,,,"[""-geneId"", ""-lof""]","""""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,no,,"""true""","[{'src': 'hda', 'id': 29951823}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,38466426.0,49.0,snpeffdb,1496931581.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-06-08 14:23:55.392509,30791.0,247.0
2017-06-09 14:28:19.089542,slurm_normal,1497018612.0,0,,1.0,main_w4_handler1,3146186,16065124,False,,23722961,vcf,10153807.roundup,slurm,,132112168.0,corral-repl,,,"[""-cancer"", ""-lof""]","""""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,no,,"""true""","[{'src': 'hda', 'id': 29964931}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""2000""",32.0,,38537985.0,15.0,snpeffdb,1497018511.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-06-09 14:30:16.041221,57491.0,101.0
2017-05-04 09:55:30.194681,slurm_normal,1493891781.0,0,,1.0,main_w3_handler1,3097002,15746003,False,,361020,vcf,9854709.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,no,,"""true""","[{'src': 'hda', 'id': 29469279}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37725429.0,15.0,snpeffdb,1493891735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-05-04 09:56:25.918084,104890.0,46.0
2017-06-09 07:55:23.971488,slurm_normal,1496996711.0,0,,1.0,main_w3_handler1,3146186,16061552,False,,27645594,vcf,10150836.roundup,slurm,,132112168.0,corral-repl,,"""c4cc0f324ce811e7a24a005056a51846""","[""-cancer"", ""-lof""]","""""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,no,,"""true""","[{'src': 'hda', 'id': 29964786}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""0""",32.0,,,15.0,snpeffdb,1496996667.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-06-09 08:25:14.089195,57491.0,44.0
2017-06-09 07:55:50.511877,slurm_normal,1496997039.0,0,,1.0,main_w3_handler0,3146186,16061596,False,,46473850,vcf,10150893.roundup,slurm,,132112168.0,corral-repl,,"""c653a9dc4ce811e7a24a005056a51846""","[""-cancer"", ""-lof""]","""""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,no,,"""true""","[{'src': 'hda', 'id': 29964839}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""0""",32.0,,,15.0,snpeffdb,1496997004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-06-09 08:30:41.792736,57491.0,35.0
2017-05-04 11:27:01.081957,slurm_normal,1493897553.0,0,,1.0,main_w3_handler0,3095874,15746872,False,,352021,vcf,9855626.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,no,,"""true""","[{'src': 'hda', 'id': 29470174}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37753906.0,15.0,snpeffdb,1493897470.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-05-04 11:32:52.864762,104997.0,83.0
2017-05-04 12:08:04.369266,slurm_normal,1493899740.0,0,,1.0,main_w4_handler1,3094594,15747297,False,,429468,vcf,9856138.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,no,,"""true""","[{'src': 'hda', 'id': 29470717}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37753906.0,15.0,snpeffdb,1493899689.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-05-04 12:10:22.081910,104997.0,51.0
2017-05-04 12:30:45.833791,slurm_normal,1493901144.0,0,,1.0,main_w3_handler1,3097004,15747549,False,,356556,vcf,9856406.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,no,,"""true""","[{'src': 'hda', 'id': 29470957}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37725429.0,15.0,snpeffdb,1493901079.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-05-04 12:32:28.923941,104890.0,65.0
2017-05-04 13:35:55.455366,slurm_normal,1493905017.0,0,,1.0,main_w3_handler1,3098235,15748610,False,,364017,vcf,9857463.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,no,,"""true""","[{'src': 'hda', 'id': 29472284}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37756000.0,15.0,snpeffdb,1493904961.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-05-04 13:37:05.425220,104997.0,56.0
2017-05-04 16:10:09.267567,slurm_normal,1493914354.0,0,,1.0,main_w4_handler1,3098504,15750507,False,,434729,vcf,9859180.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,no,,"""true""","[{'src': 'hda', 'id': 29474621}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37759666.0,15.0,snpeffdb,1493914327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-05-04 16:15:06.327255,105265.0,27.0
2017-05-04 16:32:46.903779,slurm_normal,1493915599.0,0,,1.0,main_w4_handler0,3098522,15750719,False,,436624,vcf,9859388.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,no,,"""true""","[{'src': 'hda', 'id': 29474823}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37704631.0,15.0,snpeffdb,1493915571.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-05-04 16:33:21.501802,104596.0,28.0
2017-05-04 21:32:49.423760,slurm_normal,1493933612.0,0,,1.0,main_w4_handler1,3098522,15752870,False,,359875,vcf,9861528.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,no,,"""true""","[{'src': 'hda', 'id': 29479227}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37704631.0,15.0,snpeffdb,1493933573.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-05-04 21:33:36.679054,104596.0,39.0
2017-05-04 22:38:30.663181,slurm_normal,1493937593.0,0,,1.0,main_w3_handler1,3098522,15753328,False,,352535,vcf,9861983.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,no,,"""true""","[{'src': 'hda', 'id': 29479899}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37704631.0,15.0,snpeffdb,1493937515.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-05-04 22:39:57.923095,104596.0,78.0
2017-05-05 08:27:34.188706,slurm_normal,1493972944.0,0,,1.0,main_w4_handler1,3098569,15756226,False,,358806,vcf,9864593.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,no,,"""true""","[{'src': 'hda', 'id': 29483675}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37774043.0,15.0,snpeffdb,1493972857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-05-05 08:29:07.422263,105265.0,87.0
2017-05-05 10:17:17.177167,slurm_normal,1493979465.0,0,,1.0,main_w3_handler1,3098568,15757083,False,,361970,vcf,9865393.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,no,,"""true""","[{'src': 'hda', 'id': 29485023}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37774043.0,15.0,snpeffdb,1493979441.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-05-05 10:17:49.644552,105265.0,24.0
2017-05-05 13:31:41.330224,slurm_normal,1493991136.0,0,,1.0,main_w3_handler1,3099622,15758273,False,,357779,vcf,9866477.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,no,,"""true""","[{'src': 'hda', 'id': 29486734}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37779279.0,15.0,snpeffdb,1493991107.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-05-05 13:32:19.880433,104598.0,29.0
2017-05-05 11:29:46.838628,slurm_normal,1493983838.0,0,,1.0,main_w4_handler0,3099605,15757520,False,,431041,vcf,9865798.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,no,,"""true""","[{'src': 'hda', 'id': 29485428}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37776917.0,15.0,snpeffdb,1493983793.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-05-05 11:30:42.167189,104598.0,45.0
2017-05-05 15:42:10.634624,slurm_normal,1493999074.0,0,,1.0,main_w3_handler1,3099624,15759597,False,,360098,vcf,9867573.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,no,,"""true""","[{'src': 'hda', 'id': 29487811}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37782467.0,15.0,snpeffdb,1493998987.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-05-05 15:44:41.058662,104598.0,87.0
2017-05-06 07:17:37.177715,slurm_normal,1494055102.0,0,,1.0,main_w4_handler1,3100331,15765522,False,,449388,vcf,9873202.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,no,,"""true""","[{'src': 'hda', 'id': 29496160}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37788703.0,15.0,snpeffdb,1494055061.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-05-06 07:18:26.171687,104597.0,41.0
2017-05-06 08:43:49.980002,slurm_normal,1494060258.0,0,,1.0,main_w4_handler0,3100330,15765819,False,,376360,vcf,9873460.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,no,,"""true""","[{'src': 'hda', 'id': 29496694}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37788703.0,15.0,snpeffdb,1494060234.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-05-06 08:44:21.584267,104597.0,24.0
2017-05-06 08:13:15.235490,slurm_normal,1494058454.0,0,,1.0,main_w4_handler1,3100071,15765727,False,,433455,vcf,9873366.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,no,,"""true""","[{'src': 'hda', 'id': 29496602}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37601819.0,15.0,snpeffdb,1494058399.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-05-06 08:14:18.742623,104599.0,55.0
2017-05-06 10:10:23.968277,slurm_normal,1494065491.0,0,,1.0,main_w3_handler0,3100608,15766061,False,,368381,vcf,9873677.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,no,,"""true""","[{'src': 'hda', 'id': 29497012}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37601819.0,15.0,snpeffdb,1494065429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-05-06 10:11:36.023088,104599.0,62.0
2017-05-06 10:17:10.658797,slurm_normal,1494065868.0,0,,1.0,main_w4_handler1,3100595,15766072,False,,371980,vcf,9873695.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,no,,"""true""","[{'src': 'hda', 'id': 29497062}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37788703.0,15.0,snpeffdb,1494065836.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-05-06 10:17:51.651206,104597.0,32.0
2017-05-06 10:34:57.177484,slurm_normal,1494066944.0,0,,1.0,main_w3_handler0,3094616,15766135,False,,449388,vcf,9873753.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,no,,"""true""","[{'src': 'hda', 'id': 29497086}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37797400.0,15.0,snpeffdb,1494066902.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-05-06 10:35:45.524603,105001.0,42.0
2017-05-06 10:54:49.674652,slurm_normal,1494068130.0,0,,1.0,main_w3_handler1,3100635,15766231,False,,363431,vcf,9873821.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,no,,"""true""","[{'src': 'hda', 'id': 29497237}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37601819.0,15.0,snpeffdb,1494068093.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-05-06 10:55:31.957069,104599.0,37.0
2017-05-06 19:40:54.676302,slurm_normal,1494099720.0,0,,1.0,main_w3_handler1,3100851,15768514,False,,449388,vcf,9875951.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,no,,"""true""","[{'src': 'hda', 'id': 29500237}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37802748.0,15.0,snpeffdb,1494099658.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-05-06 19:42:02.822150,105381.0,62.0
2017-05-06 18:55:26.624920,slurm_normal,1494096992.0,0,,1.0,main_w4_handler1,3100851,15768376,False,,628010,vcf,9875819.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,no,,"""true""","[{'src': 'hda', 'id': 29499731}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37802748.0,15.0,snpeffdb,1494096929.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-05-06 18:56:35.079354,105381.0,63.0
2017-05-06 22:47:18.851445,slurm_normal,1494110881.0,0,,1.0,main_w4_handler0,3100936,15768962,False,,376360,vcf,9876348.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,no,,"""true""","[{'src': 'hda', 'id': 29500894}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37802748.0,15.0,snpeffdb,1494110843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-05-06 22:48:03.692264,105381.0,38.0
2017-05-07 10:13:14.512672,slurm_normal,1494152033.0,0,,1.0,main_w4_handler0,3101174,15771626,False,,376954,vcf,9878842.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,no,,"""true""","[{'src': 'hda', 'id': 29505352}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37797400.0,15.0,snpeffdb,1494152007.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-05-07 10:14:19.096373,105001.0,26.0
2017-05-07 14:05:57.720168,slurm_normal,1494166055.0,0,,1.0,main_w3_handler0,3101309,15772372,False,,371980,vcf,9879527.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,no,,"""true""","[{'src': 'hda', 'id': 29506523}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,,,0,no,"""2""",,"""5000""",32.0,,37802748.0,15.0,snpeffdb,1494165962.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.1.0,4.1.0,,,,2017-05-07 14:07:38.286667,105381.0,93.0
