chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-04-05 13:11:21.833886,slurm_normal,1491397887.0,0,,1.0,main_w3_handler1,3060393,15494414,False,,2694,fasta,9622095.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29082505}]",32.0,,37125539,1491397883.0,ok,1023996.0,CONVERTER_fasta_to_fai,1.0.0,,2017-04-05 13:11:29.749407,103439.0,4.0
,,2017-04-05 13:22:11.367435,slurm_normal,1491398539.0,0,,1.0,main_w4_handler1,3024768,15494509,False,,419862,fasta,9622197.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 29082828}]",32.0,,36524120,1491398535.0,ok,1023996.0,CONVERTER_fasta_to_fai,1.0.0,,2017-04-05 13:22:22.115576,101725.0,4.0
,,2017-04-05 13:36:09.340629,slurm_normal,1491399376.0,0,,1.0,main_w4_handler0,3059072,15494674,False,,29105707,fasta,9622336.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/arabidopsis.len""","""arabidopsis""","[{'src': 'hda', 'id': 29083263}]",32.0,,37101679,1491399372.0,ok,1023996.0,CONVERTER_fasta_to_fai,1.0.0,,2017-04-05 13:36:18.194667,,4.0
,,2017-03-07 08:11:32.358480,slurm_normal,1488874300.0,0,,1.0,main_w4_handler1,3021547,15227022,False,,183017,fasta,9375382.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28649861}]",32.0,,36477464,1488874296.0,ok,1023996.0,CONVERTER_fasta_to_fai,1.0.0,,2017-03-07 08:11:41.651221,,4.0
,,2017-03-07 08:17:48.683623,slurm_normal,1488874674.0,0,,1.0,main_w4_handler1,3021559,15227049,False,,751913,fasta,9375423.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28649950}]",32.0,,36477464,1488874671.0,ok,1023996.0,CONVERTER_fasta_to_fai,1.0.0,,2017-03-07 08:17:56.467556,,3.0
,,2017-03-07 12:35:37.545678,slurm_normal,1488890152.0,0,,1.0,main_w3_handler1,3021861,15229452,False,,132818107,fasta,9377397.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28652782}]",32.0,,36481484,1488890141.0,ok,1023996.0,CONVERTER_fasta_to_fai,1.0.0,,2017-03-07 12:35:57.097295,,11.0
,,2017-03-07 17:28:13.559063,slurm_normal,1488907704.0,0,,1.0,main_w3_handler1,3022443,15233338,False,,55335,fasta,9381544.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer1.len""","""sacCer1""","[{'src': 'hda', 'id': 28659240}]",32.0,,36488560,1488907698.0,ok,1023996.0,CONVERTER_fasta_to_fai,1.0.0,,2017-03-07 17:28:27.765505,,6.0
,,2017-04-05 18:17:20.382977,slurm_normal,1491416251.0,0,,1.0,main_w3_handler1,3060813,15497894,False,,3677,fasta,9624957.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29087442}]",32.0,,37133935,1491416247.0,ok,1023996.0,CONVERTER_fasta_to_fai,1.0.0,,2017-04-05 18:17:33.079088,,4.0
,,2017-03-07 20:06:04.214501,slurm_normal,1488917173.0,0,,1.0,main_w4_handler1,3022475,15234799,False,,43069,fasta,9383010.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 28665233}]",32.0,,36489776,1488917168.0,ok,1023996.0,CONVERTER_fasta_to_fai,1.0.0,,2017-03-07 20:06:15.350076,101579.0,5.0
,,2017-03-08 06:43:17.169326,slurm_normal,1488955408.0,0,,1.0,main_w3_handler0,2247151,15239430,False,,508598314,fasta,9387461.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27703669}]",32.0,,34993468,1488955400.0,ok,1023996.0,CONVERTER_fasta_to_fai,1.0.0,,2017-03-08 06:43:34.850488,26049.0,8.0
,,2017-03-08 10:56:18.725312,slurm_normal,1488975000.0,0,,1.0,main_w4_handler1,3017848,15242164,False,,3151425857,fasta,9389938.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28675724}]",32.0,,36505467,1488974972.0,ok,1023996.0,CONVERTER_fasta_to_fai,1.0.0,,2017-03-08 12:21:50.912604,96255.0,28.0
