create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.coverage_cap,parameters.dbkey,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.minimum_base_quality,parameters.minimum_mapping_quality,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.validation_stringency,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-07-14 08:24:35.432162,slurm_normal,1500020925.0,0,,1.0,main_w3_handler0,3191684,16342684,False,,40760051,bam,10408382.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""250""","""sacCer3""","[{'src': 'hda', 'id': 30473879}]","""51047.down.sorted.bam""","""20""","""20""",0,sacCer3,,cached,"""LENIENT""",32.0,,,,39303295,1500020830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-07-14 08:28:47.810467,108941.0,95.0
2017-07-14 08:24:31.670081,slurm_normal,1500020932.0,0,,1.0,main_w4_handler1,3191684,16342674,False,,37483141,bam,10408380.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""250""","""sacCer3""","[{'src': 'hda', 'id': 30473918}]","""52784.down.sorted.bam""","""20""","""20""",0,sacCer3,,cached,"""LENIENT""",32.0,,,,39303295,1500020814.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-07-14 08:28:55.422391,108941.0,118.0
2017-07-20 17:32:54.616317,slurm_normal,1500573103.0,0,,1.0,main_w3_handler0,3197295,16377539,False,,257595868,bam,10442212.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""250""","""?""","[{'src': 'hda', 'id': 30539753}]",,"""20""","""20""",0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,39396490,1500572958.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-07-20 17:51:44.439583,109181.0,145.0
2017-07-20 17:32:54.955984,slurm_normal,1500573092.0,0,,1.0,main_w3_handler1,3197295,16377540,False,,238704694,bam,10442211.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""250""","""?""","[{'src': 'hda', 'id': 30539760}]",,"""20""","""20""",0,hg_g1k_v37,,cached,"""LENIENT""",32.0,,,,39396490,1500572955.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-07-20 17:51:43.456940,109181.0,137.0
2017-07-21 03:29:02.694966,slurm_normal,1500608669.0,0,,1.0,main_w3_handler0,3197295,16380898,False,,1524551559,bam,10446046.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""250""","""?""","[{'src': 'hda', 'id': 30547210}]",,"""20""","""20""",0,hg19,,cached,"""LENIENT""",32.0,,,,39396490,1500607749.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-07-21 03:44:31.800242,109181.0,920.0
2017-07-21 04:03:45.562221,slurm_normal,1500610745.0,0,,1.0,main_w3_handler1,3197295,16380953,False,,1524551559,bam,10446089.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""250""","""?""","[{'src': 'hda', 'id': 30547210}]",,"""20""","""20""",0,hg19,,cached,"""LENIENT""",32.0,,,,39396490,1500609835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-07-21 04:19:07.560410,109181.0,910.0
2017-07-21 04:05:15.160004,slurm_normal,1500610819.0,0,,1.0,main_w4_handler0,3197295,16380955,False,,1524551559,bam,10446092.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""250""","""?""","[{'src': 'hda', 'id': 30547210}]",,"""20""","""20""",0,hg19,,cached,"""LENIENT""",32.0,,,,39396490,1500609924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-07-21 04:20:21.396957,109181.0,895.0
2017-07-21 14:12:49.407182,slurm_normal,1500646566.0,0,,1.0,main_w3_handler0,3197295,16386893,False,,532889558,bam,10450788.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""250""","""?""","[{'src': 'hda', 'id': 30547208}]","""711508_Eco-R-180-F""","""20""","""20""",0,hg19,,cached,"""LENIENT""",32.0,,,,39396490,1500646381.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-07-21 14:16:15.166268,109181.0,185.0
2017-07-21 14:12:50.307997,slurm_normal,1500647245.0,0,,1.0,main_w4_handler0,3197295,16386896,False,,761513656,bam,10450787.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""250""","""?""","[{'src': 'hda', 'id': 30547193}]","""711502_SC2-R-180-F""","""20""","""20""",0,hg19,,cached,"""LENIENT""",32.0,,,,39396490,1500646381.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-07-21 14:27:27.749776,109181.0,864.0
2017-07-21 14:12:49.713882,slurm_normal,1500647283.0,0,,1.0,main_w3_handler1,3197295,16386894,False,,772898610,bam,10450789.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""250""","""?""","[{'src': 'hda', 'id': 30547206}]","""711506_gDNA-R-180-F""","""20""","""20""",0,hg19,,cached,"""LENIENT""",32.0,,,,39396490,1500646381.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-07-21 14:28:04.452929,109181.0,902.0
2017-07-21 14:12:49.991077,slurm_normal,1500647325.0,0,,1.0,main_w4_handler1,3197295,16386895,False,,872401669,bam,10450790.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""250""","""?""","[{'src': 'hda', 'id': 30547201}]","""711505_SC3-R-180-F""","""20""","""20""",0,hg19,,cached,"""LENIENT""",32.0,,,,39396490,1500646386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-07-21 14:28:51.694972,109181.0,939.0
2017-07-21 14:12:49.054587,slurm_normal,1500647483.0,0,,1.0,main_w4_handler0,3197295,16386892,False,,1524551559,bam,10450786.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""250""","""?""","[{'src': 'hda', 'id': 30547210}]","""704502_NA12878-Bulk-Lowpass""","""20""","""20""",0,hg19,,cached,"""LENIENT""",32.0,,,,39396490,1500646381.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-07-21 14:31:32.787011,109181.0,1102.0
2017-07-21 14:12:53.462712,slurm_normal,1500648536.0,0,,1.0,main_w3_handler0,3197295,16386903,False,,566641524,bam,10451631.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""250""","""?""","[{'src': 'hda', 'id': 30547055}]","""706508_Eco-R-100-F""","""20""","""20""",0,hg19,,cached,"""LENIENT""",32.0,,,,39396490,1500648370.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-07-21 14:49:01.020748,109181.0,166.0
2017-07-21 14:12:57.456912,slurm_normal,1500650832.0,0,,1.0,main_w4_handler0,3197295,16386914,False,,823844189,bam,10452085.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""250""","""?""","[{'src': 'hda', 'id': 30546059}]","""705508_Eco-T-180-F""","""20""","""20""",0,hg19,,cached,"""LENIENT""",32.0,,,,39396490,1500650459.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-07-21 15:27:18.454366,109181.0,373.0
2017-07-21 14:12:52.714415,slurm_normal,1500648361.0,0,,1.0,main_w3_handler1,3197295,16386901,False,,696080505,bam,10451236.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""250""","""?""","[{'src': 'hda', 'id': 30547058}]","""710504_SC2-R-180-M""","""20""","""20""",0,hg19,,cached,"""LENIENT""",32.0,,,,39396490,1500647504.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-07-21 14:46:04.239518,109181.0,857.0
2017-07-21 14:12:52.230981,slurm_normal,1500648184.0,0,,1.0,main_w4_handler1,3197295,16386900,False,,631722118,bam,10451139.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""250""","""?""","[{'src': 'hda', 'id': 30547063}]","""710508_SC3-R-180-M""","""20""","""20""",0,hg19,,cached,"""LENIENT""",32.0,,,,39396490,1500647338.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-07-21 14:43:07.604256,109181.0,846.0
2017-07-21 14:12:50.740198,slurm_normal,1500648226.0,0,,1.0,main_w4_handler1,3197295,16386897,False,,775770276,bam,10451134.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""250""","""?""","[{'src': 'hda', 'id': 30547148}]","""711501_SC1-R-180-F""","""20""","""20""",0,hg19,,cached,"""LENIENT""",32.0,,,,39396490,1500647325.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-07-21 14:43:49.027409,109181.0,901.0
2017-07-21 14:12:53.147121,slurm_normal,1500648285.0,0,,1.0,main_w3_handler0,3197295,16386902,False,,540569244,bam,10451155.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""250""","""?""","[{'src': 'hda', 'id': 30547057}]","""710503_SC1-R-180-M""","""20""","""20""",0,hg19,,cached,"""LENIENT""",32.0,,,,39396490,1500647362.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-07-21 14:44:53.064116,109181.0,923.0
2017-07-21 14:12:51.069732,slurm_normal,1500648474.0,0,,1.0,main_w4_handler0,3197295,16386898,False,,494002544,bam,10451599.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""250""","""?""","[{'src': 'hda', 'id': 30547066}]","""712503_Eco-R-180-M""","""20""","""20""",0,hg19,,cached,"""LENIENT""",32.0,,,,39396490,1500648296.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-07-21 14:48:02.304839,109181.0,178.0
2017-07-21 14:12:55.839916,slurm_normal,1500651239.0,0,,1.0,main_w4_handler0,3197295,16386910,False,,659414119,bam,10452078.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""250""","""?""","[{'src': 'hda', 'id': 30546861}]","""708503_gDNA-R-100-M""","""20""","""20""",0,hg19,,cached,"""LENIENT""",32.0,,,,39396490,1500650434.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-07-21 15:34:01.246202,109181.0,805.0
2017-07-21 14:12:56.173102,slurm_normal,1500649113.0,0,,1.0,main_w3_handler1,3197295,16386911,False,,653732424,bam,10451554.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""250""","""?""","[{'src': 'hda', 'id': 30546851}]","""707508_SC3-R-100-M""","""20""","""20""",0,hg19,,cached,"""LENIENT""",32.0,,,,39396490,1500648207.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-07-21 14:58:35.671705,109181.0,906.0
2017-07-21 14:12:53.945975,slurm_normal,1500650204.0,0,,1.0,main_w4_handler0,3197295,16386904,False,,918166477,bam,10451956.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""250""","""?""","[{'src': 'hda', 'id': 30547054}]","""706506_gDNA-R-100-F""","""20""","""20""",0,hg19,,cached,"""LENIENT""",32.0,,,,39396490,1500649351.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-07-21 15:16:45.919697,109181.0,853.0
2017-07-21 14:12:57.734508,slurm_normal,1500649118.0,0,,1.0,main_w4_handler1,3197295,16386915,False,,1354568425,bam,10451553.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""250""","""?""","[{'src': 'hda', 'id': 30545976}]","""705506_gDNA-T-180-F""","""20""","""20""",0,hg19,,cached,"""LENIENT""",32.0,,,,39396490,1500648207.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-07-21 14:58:41.144544,109181.0,911.0
2017-07-21 14:12:58.744144,slurm_normal,1500649344.0,0,,1.0,main_w4_handler1,3197295,16386919,False,,1032263607,bam,10451632.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""250""","""?""","[{'src': 'hda', 'id': 30545737}]","""705501_SC1-T-180-F""","""20""","""20""",0,hg19,,cached,"""LENIENT""",32.0,,,,39396490,1500648372.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-07-21 15:02:27.920091,109181.0,972.0
2017-07-21 14:12:56.447810,slurm_normal,1500649962.0,0,,1.0,main_w3_handler1,3197295,16386912,False,,683384175,bam,10451888.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""250""","""?""","[{'src': 'hda', 'id': 30546780}]","""707504_SC2-R-100-M""","""20""","""20""",0,hg19,,cached,"""LENIENT""",32.0,,,,39396490,1500649124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-07-21 15:12:43.286769,109181.0,838.0
2017-07-21 14:13:02.054844,slurm_normal,1500650426.0,0,,1.0,main_w4_handler1,3197295,16386930,False,,1093166646,bam,10451980.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""250""","""?""","[{'src': 'hda', 'id': 30545237}]","""702506_gDNA-T-100-F""","""20""","""20""",0,hg19,,cached,"""LENIENT""",32.0,,,,39396490,1500649566.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-07-21 15:20:28.963755,109181.0,860.0
2017-07-21 14:12:51.593730,slurm_normal,1500649469.0,0,,1.0,main_w4_handler0,3197295,16386899,False,,560159347,bam,10451713.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""250""","""?""","[{'src': 'hda', 'id': 30547064}]","""711503_gDNA-R-180-M""","""20""","""20""",0,hg19,,cached,"""LENIENT""",32.0,,,,39396490,1500648546.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-07-21 15:04:35.821639,109181.0,923.0
2017-07-21 14:12:54.441243,slurm_normal,1500649558.0,0,,1.0,main_w3_handler0,3197295,16386905,False,,761303235,bam,10451714.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""250""","""?""","[{'src': 'hda', 'id': 30546899}]","""706505_SC3-R-100-F""","""20""","""20""",0,hg19,,cached,"""LENIENT""",32.0,,,,39396490,1500648551.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-07-21 15:06:02.545987,109181.0,1007.0
2017-07-21 14:12:54.751020,slurm_normal,1500650315.0,0,,1.0,main_w3_handler0,3197295,16386906,False,,832815619,bam,10451970.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""250""","""?""","[{'src': 'hda', 'id': 30546881}]","""706502_SC2-R-100-F""","""20""","""20""",0,hg19,,cached,"""LENIENT""",32.0,,,,39396490,1500649479.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-07-21 15:18:39.445454,109181.0,836.0
