bamInput,bamInput_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.binSize,parameters.advancedOpt.distanceBetweenBins,parameters.advancedOpt.showAdvancedOpt,parameters.bamInput.values,parameters.chromInfo,parameters.dbkey,parameters.histogram,parameters.plotTitle,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
452610362,bam,,,2016-09-19 23:05:51.293722,slurm_multi,1474326429.0,0,6.0,main_w4_handler2,2538446,13887956,False,,8111653,slurm,,132112168.0,corral-repl,,0,no,,,0,,,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55a15cff9d3292e25'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""true""","""""",32.0,,32995288,1474326407.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-09-19 23:07:10.756780,27929,22.0
5841062291,bam,,,2016-09-20 23:25:40.429942,slurm_multi,1474442033.0,0,6.0,main_w3_handler2,2826990,13901145,False,,8125733,slurm,,132112168.0,corral-repl,,0,no,,"""86914ca07f8911e691cd005056a51846""",0,,,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5695d3fe7ba7d331b'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""true""","""""",32.0,,32803486,1474441947.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-09-21 07:13:55.479730,86394,86.0
4445949655,bam,,,2016-10-19 00:15:18.435289,slurm_multi,1476851255.0,0,6.0,main_w3_handler2,2860048,14113076,False,,8328905,slurm,,132112168.0,corral-repl,,0,no,,"""1a2c94fc959111e6909d005056a52a46""",0,,,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b574bd4627ca20b029'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""true""","""""",32.0,,33791389,1476851159.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-10-19 04:29:09.470179,86394,96.0
8598803359,bam,,,2016-09-22 15:08:54.650319,slurm_multi,1474592412.0,0,6.0,main_w3_handler2,2829437,13917824,False,,8144280,slurm,,132112168.0,corral-repl,,0,no,,"""755bb9cc80d611e6b28d005056a51846""",0,,,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fae8030e525743dc'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""true""","""""",32.0,,32803486,1474592336.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-09-23 01:00:14.729414,86394,76.0
3649316837,bam,,,2016-06-06 15:52:59.514660,slurm_multi,1465234422.0,0,6.0,main_w2_handler2,2388324,13086285,False,,7272125,slurm,,132112168.0,corral-repl,,0,no,,,0,,,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5deffbc67380f7589'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""true""","""Fragment length Blood_Saliva""",32.0,,30438199,1465234386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-06-06 17:33:45.696383,64160,36.0
6167379513,bam,,,2016-06-05 21:20:52.338744,slurm_multi,1465161708.0,0,6.0,main_w2_handler2,2703969,13075736,False,,7261068,slurm,,132112168.0,corral-repl,,0,no,,,1,100,1000000,yes,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58a2aebe2580b8f13'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""true""","""M0 distribution of fragment lengths histogram""",32.0,,30239276,1465161678.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-06-05 21:21:49.278762,84349,30.0
6167379513,bam,,,2016-06-05 21:15:58.677128,slurm_multi,1465161436.0,0,6.0,main_w2_handler2,2703969,13075726,False,,7261045,slurm,,132112168.0,corral-repl,,0,no,,,1,1000,1000000,yes,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58a2aebe2580b8f13'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""true""","""M0 distribution of fragment lengths as a histogram """,32.0,,30239276,1465161398.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-06-05 21:17:18.808766,84349,38.0
6167379513,bam,,,2016-06-05 21:23:49.870195,slurm_multi,1465161915.0,0,6.0,main_w1_handler2,2703969,13075763,False,,7261080,slurm,,132112168.0,corral-repl,,0,no,,,1,50,1000000,yes,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58a2aebe2580b8f13'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""true""","""M0 hist  distribution of fragment lengths""",32.0,,30239276,1465161869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-06-05 21:25:18.700871,84349,46.0
6167379513,bam,,,2016-06-05 23:15:07.505409,slurm_multi,1465168745.0,0,6.0,main_w2_handler2,2703969,13076137,False,,7261470,slurm,,132112168.0,corral-repl,,0,no,,,1,500,100000,yes,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58a2aebe2580b8f13'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""true""","""M0""",32.0,,30239276,1465168536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-06-05 23:19:07.365743,84349,209.0
6167379513,bam,,,2016-06-05 23:24:47.861199,slurm_multi,1465170314.0,0,6.0,main_w2_handler2,2703969,13076160,False,,7261540,slurm,,132112168.0,corral-repl,,0,no,,,1,10000,10000,yes,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58a2aebe2580b8f13'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""true""","""MO HIST FRAG""",32.0,,30239276,1465169117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-06-05 23:45:16.652104,84349,1197.0
3418746296,bam,,,2016-06-06 15:53:01.802625,slurm_multi,1465232335.0,0,6.0,main_w1_handler2,2388324,13086287,False,,7271757,slurm,,132112168.0,corral-repl,,0,no,,,0,,,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b553e0905d85fd7898'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""true""","""Fragment length Blood_Saliva""",32.0,,30438199,1465232297.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-06-06 16:58:58.806186,64160,38.0
3720931193,bam,,,2016-06-06 15:53:02.400870,slurm_multi,1465233392.0,0,6.0,main_w1_handler2,2388324,13086288,False,,7272007,slurm,,132112168.0,corral-repl,,0,no,,,0,,,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54d9377f752593f67'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""true""","""Fragment length Blood_Saliva""",32.0,,30438199,1465233326.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-06-06 17:16:35.640933,64160,66.0
3612860827,bam,,,2016-06-06 15:53:00.883200,slurm_multi,1465234498.0,0,6.0,main_w2_handler2,2388324,13086286,False,,7272133,slurm,,132112168.0,corral-repl,,0,no,,,0,,,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bddaba73e2a8ecf3'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""true""","""Fragment length Blood_Saliva""",32.0,,30438199,1465234431.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-06-06 17:35:01.964593,64160,67.0
3394481851,bam,,,2016-06-06 15:53:03.834101,slurm_multi,1465234711.0,0,6.0,main_w2_handler2,2388324,13086290,False,,7272146,slurm,,132112168.0,corral-repl,,0,no,,,0,,,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58ebae17a07f7597a'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""true""","""Fragment length Blood_Saliva""",32.0,,30438199,1465234623.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-06-06 17:38:34.851212,64160,88.0
3034168145,bam,,,2016-06-06 15:53:03.079249,slurm_multi,1465234604.0,0,6.0,main_w2_handler2,2388324,13086289,False,,7272141,slurm,,132112168.0,corral-repl,,0,no,,,0,,,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57987afa600b973e7'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""true""","""Fragment length Blood_Saliva""",32.0,,30438199,1465234519.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-06-06 17:36:47.706634,64160,85.0
2849249469,bam,,,2016-06-15 12:40:45.648916,slurm_multi,1465994511.0,0,6.0,main_w2_handler2,2715675,13168628,False,,7352576,slurm,,132112168.0,corral-repl,,1,yes,slurm_multi,,0,,,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ca91f8d765cb521a'}]","""/galaxy-repl/localdata/chrom/rn6.len""","""rn6""","""false""","""""",32.0,,30043145,1465994468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-06-15 12:41:53.441106,36816,43.0
2849249469,bam,,,2016-06-15 12:44:29.833361,slurm_multi,1465994935.0,0,6.0,main_w2_handler2,2715675,13168645,False,,7352732,slurm,,132112168.0,corral-repl,,1,yes,slurm_multi,,0,,,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ca91f8d765cb521a'}]","""/galaxy-repl/localdata/chrom/rn6.len""","""rn6""","""true""","""""",32.0,,30043145,1465994907.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-06-15 12:48:56.817994,36816,28.0
2610998765,bam,,,2016-09-26 19:01:47.024883,slurm_multi,1474916745.0,0,6.0,main_w3_handler2,2809811,13947537,False,,8168635,slurm,,132112168.0,corral-repl,,0,no,,,0,,,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53e5bf43102b1a52b'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""false""","""""",32.0,,32850708,1474916695.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-09-26 19:05:47.515618,88912,50.0
1000382721,bam,,,2016-09-26 19:01:38.185709,slurm_multi,1474916663.0,0,6.0,main_w4_handler2,2809811,13947534,False,,8168612,slurm,,132112168.0,corral-repl,,0,no,,,0,,,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d65b015e08e851e6'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""false""","""""",32.0,,32850708,1474916622.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-09-26 19:04:25.446115,88912,41.0
587871910,bam,,,2016-09-26 19:01:37.249075,slurm_multi,1474916617.0,0,6.0,main_w4_handler2,2809811,13947533,False,,8168601,slurm,,132112168.0,corral-repl,,0,no,,,0,,,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55d07bf5305b8e00b'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""false""","""""",32.0,,32850708,1474916580.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-09-26 19:03:38.872371,88912,37.0
693045038,bam,,,2016-09-26 19:01:35.067912,slurm_multi,1474916572.0,0,6.0,main_w4_handler2,2809811,13947531,False,,8168580,slurm,,132112168.0,corral-repl,,0,no,,,0,,,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5df147311aa6a1289'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""false""","""""",32.0,,32850708,1474916510.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-09-26 19:02:54.661514,88912,62.0
118212397,bam,,,2016-09-26 19:01:33.820802,slurm_multi,1474916543.0,0,6.0,main_w3_handler2,2809811,13947530,False,,8168584,slurm,,132112168.0,corral-repl,,0,no,,,0,,,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5afa753ae88b4fcc8'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""false""","""""",32.0,,32850708,1474916510.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-09-26 19:02:25.491175,88912,33.0
2345510684,bam,,,2016-09-26 19:01:39.822305,slurm_multi,1474916686.0,0,6.0,main_w3_handler2,2809811,13947535,False,,8168615,slurm,,132112168.0,corral-repl,,0,no,,,0,,,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56a40df095c0b0b5c'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""false""","""""",32.0,,32850708,1474916622.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-09-26 19:04:49.806636,88912,64.0
2827361,bam,,,2016-08-02 08:15:20.034062,slurm_multi,1470125929.0,0,6.0,main_w2_handler2,681725,13561638,False,,7769840,slurm,,132112168.0,corral-repl,,0,no,,,0,,,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c9d938534ed8a0ef'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""true""","""""",32.0,,31780803,1470125734.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-08-02 08:18:51.235236,15359,195.0
2868420784,bam,,,2016-08-02 19:26:26.359739,slurm_multi,1470172245.0,0,6.0,main_w1_handler2,2782294,13568253,False,,7775985,slurm,,132112168.0,corral-repl,,0,no,,,0,,,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e38509c22f4f4a05'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","""""",32.0,,31565991,1470167577.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-08-02 21:10:51.686771,15359,4668.0
889542880,bam,,,2016-08-10 12:48:29.818363,slurm_multi,1470833518.0,0,6.0,main_w1_handler2,2716065,13636207,False,,7849958,slurm,,132112168.0,corral-repl,,0,no,,,0,,,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b579fccc1c4a61957b'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""""",32.0,,30398612,1470833506.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-08-10 12:52:01.558712,55734,12.0
17418265363,bam,,,2016-08-22 22:24:50.125599,slurm_multi,1471934567.0,0,6.0,main_w4_handler2,2196193,13701165,False,,7919016,slurm,,132112168.0,corral-repl,,0,no,,,1,1000,1000000,yes,"[{'src': 'hda', 'id': 'bbd44e69cb8906b525160d320faf42b3'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""true""","""cDNA fragment length of mapped paired-end reads for amplified single chromosome library""",32.0,,32447031,1471934484.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-08-23 06:42:48.998618,37892,83.0
17418265363,bam,,,2016-08-23 10:54:44.366087,slurm_multi,1471952693.0,0,6.0,main_w3_handler2,2196193,13704042,False,,7920245,slurm,,132112168.0,corral-repl,,0,no,,,1,100,100000,yes,"[{'src': 'hda', 'id': 'bbd44e69cb8906b525160d320faf42b3'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""true""","""cDNA fragment length of mapped paired-end reads for amplified single chromosome library""",32.0,,32464580,1471951971.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-08-23 11:44:57.390765,37892,722.0
17418265363,bam,,,2016-08-23 22:30:09.841130,slurm_multi,1472072324.0,0,6.0,main_w3_handler2,2196193,13708035,False,,7925617,slurm,,132112168.0,corral-repl,,0,no,,,1,10,1000,yes,"[{'src': 'hda', 'id': 'bbd44e69cb8906b525160d320faf42b3'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""true""","""cDNA fragment length of mapped paired-end reads for amplified single chromosome library""",32.0,,32464580,1472012957.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-08-24 20:58:46.954206,37892,59367.0
2840597404,bam,,,2016-08-29 11:28:20.712696,slurm_multi,1472470197.0,0,6.0,main_w3_handler2,2796978,13740076,False,,7959433,slurm,,132112168.0,corral-repl,,0,no,,,0,,,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52b164daa6aaf33fa'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""""",32.0,,32631120,1472470119.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-08-29 11:29:59.372378,53561,78.0
2471302323,bam,,,2016-08-29 11:28:20.246998,slurm_multi,1472470591.0,0,6.0,main_w4_handler2,2796978,13740075,False,,7959457,slurm,,132112168.0,corral-repl,,0,no,,,0,,,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5645d40f9af58070e'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""""",32.0,,32631120,1472470543.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-08-29 11:36:32.301735,53561,48.0
3031757518,bam,,,2016-08-29 11:28:19.690815,slurm_multi,1472470868.0,0,6.0,main_w4_handler2,2796978,13740074,False,,7959488,slurm,,132112168.0,corral-repl,,0,no,,,0,,,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b1b059b5a2248947'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""""",32.0,,32631120,1472470781.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-08-29 11:41:09.776619,53561,87.0
7357890530,bam,,,2016-08-29 11:28:19.329063,slurm_multi,1472472889.0,0,6.0,main_w4_handler2,2796978,13740073,False,,7959592,slurm,,132112168.0,corral-repl,,0,no,,,0,,,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51672ebbf11f8f3ad'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""""",32.0,,32631120,1472472820.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-08-29 12:14:50.796030,53561,69.0
2915354475,bam,,,2016-08-29 11:28:21.667339,slurm_multi,1472471117.0,0,6.0,main_w4_handler2,2796978,13740078,False,,7959510,slurm,,132112168.0,corral-repl,,0,no,,,0,,,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50e2be8128f2d3db7'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""""",32.0,,32631120,1472471064.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-08-29 11:45:18.888865,53561,53.0
5164610898,bam,,,2016-08-29 11:28:21.078761,slurm_multi,1472472025.0,0,6.0,main_w3_handler2,2796978,13740077,False,,7959548,slurm,,132112168.0,corral-repl,,0,no,,,0,,,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56108e41f034f3e7a'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""""",32.0,,32631120,1472471954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-08-29 12:00:27.478363,53561,71.0
8650819145,bam,,,2016-08-30 09:31:30.819117,slurm_multi,1472549617.0,0,6.0,main_w4_handler2,2805056,13746781,False,,7967148,slurm,,132112168.0,corral-repl,,0,no,,,0,,,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b587d6724251c415a6'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""""",32.0,,32576390,1472549544.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-08-30 09:33:39.598668,20918,73.0
3635510877,bam,,,2016-08-30 09:31:56.544372,slurm_multi,1472549688.0,0,6.0,main_w3_handler2,2805056,13746784,False,,7967155,slurm,,132112168.0,corral-repl,,0,no,,,0,,,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b511b1289daa1234d2'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""""",32.0,,32576390,1472549628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-08-30 09:34:49.903271,20918,60.0
2111505755,bam,,,2016-09-02 20:57:46.365919,slurm_multi,1472849951.0,0,6.0,main_w4_handler2,2771636,13772623,False,,7993876,slurm,,132112168.0,corral-repl,,0,no,,,1,100,1000000,yes,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fe1cb5a925800dac'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""true""","""""",32.0,,31578981,1472849885.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-09-02 20:59:13.257981,73080,66.0
2499452751,bam,,,2016-09-02 20:57:46.911367,slurm_multi,1472850025.0,0,6.0,main_w4_handler2,2771636,13772624,False,,7993882,slurm,,132112168.0,corral-repl,,0,no,,,1,100,1000000,yes,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55a57f71df370a1eb'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""true""","""""",32.0,,31578981,1472849959.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-09-02 21:00:26.787982,73080,66.0
2657253098,bam,,,2016-09-02 20:57:50.224613,slurm_multi,1472850163.0,0,6.0,main_w4_handler2,2771636,13772627,False,,7993893,slurm,,132112168.0,corral-repl,,0,no,,,1,100,1000000,yes,"[{'src': 'hda', 'id': 'bbd44e69cb8906b559a07d1ceb4cf78a'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""true""","""""",32.0,,31578981,1472850103.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-09-02 21:02:44.678369,73080,60.0
2129422044,bam,,,2016-09-02 20:57:49.473960,slurm_multi,1472850098.0,0,6.0,main_w4_handler2,2771636,13772626,False,,7993888,slurm,,132112168.0,corral-repl,,0,no,,,1,100,1000000,yes,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5985d8edcbbc88507'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""true""","""""",32.0,,31578981,1472850035.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-09-02 21:01:40.434976,73080,63.0
17000990522,bam,,,2016-09-06 10:37:11.417305,slurm_multi,1473161250.0,0,6.0,main_w4_handler2,2196193,13786875,False,,8008188,slurm,,132112168.0,corral-repl,,0,no,,,0,,,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bc15e010bab7b8ea'}]","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""false""","""""",32.0,,32727416,1473161221.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-09-06 11:27:31.457427,37892,29.0
11863853180,bam,,,2016-11-03 09:00:49.053541,slurm_multi,1478170284.0,0,6.0,main_w4_handler2,2196193,14239326,False,,8449364,slurm,,132111800.0,corral-repl,,0,no,,,0,,,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bba451e3ca52e884'}]","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""false""","""""",32.0,,34062686,1478170219.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.2.3.0,2.2.3.0,,2016-11-03 10:51:25.861832,37892,65.0
