create_time,destination_id,end_epoch,exit_code,fastq_input1,fastq_input1_filetype,fastq_input2,fastq_input2_filetype,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,long_reads,long_reads_filetype,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.chromInfo,parameters.dbkey,parameters.graph_clean.min_component_size,parameters.graph_clean.min_dead_end_size,parameters.long_reads.values,parameters.paired_unpaired.__current_case__,parameters.paired_unpaired.fastq_input1.values,parameters.paired_unpaired.fastq_input2.values,parameters.paired_unpaired.fastq_input_selector,parameters.pilon.min_polish_size,parameters.spades.kmer_count,parameters.spades.max_kmer_frac,parameters.spades.min_kmer_frac,parameters.uc_opt.lin_seq,parameters.uc_opt.min_fasta_length,parameters.uc_opt.mode,parameters.uc_opt.no_correct,parameters.uc_opt.no_pilon,parameters.uc_opt.no_rotate,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-09-24 00:37:53.918482,bridges_normal,1506227143.0,0,1303445227,fastqsanger,1304482407,fastqsanger,11.0,main_w3_handler2,3259886,16910572,False,,16910572,pulsar_bridges,,,,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,0,"[{'src': 'hda', 'id': 31316848}]","[{'src': 'hda', 'id': 31316860}]",paired,,,,,,200,normal,false,false,false,64.0,,39466218,1506215111.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-24 04:25:55.361181,81921,12032.0
2017-09-24 00:37:52.945026,bridges_normal,1506225654.0,0,2010731183,fastqsanger,2018656385,fastqsanger,11.0,main_w4_handler2,3259886,16910570,False,,16910570,pulsar_bridges,,,,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,0,"[{'src': 'hda', 'id': 31316846}]","[{'src': 'hda', 'id': 31316858}]",paired,,,,,,200,normal,false,false,false,64.0,,39466218,1506214795.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-24 04:01:16.882781,81921,10859.0
2017-09-24 00:37:51.391171,bridges_normal,1506229499.0,0,1825822953,fastqsanger,1829917261,fastqsanger,11.0,main_w3_handler2,3259886,16910567,False,,16910567,pulsar_bridges,,,,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,0,"[{'src': 'hda', 'id': 31316843}]","[{'src': 'hda', 'id': 31316855}]",paired,,,,,,200,normal,false,false,false,64.0,,39466218,1506214851.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-24 05:05:21.224810,81921,14648.0
2017-09-25 16:18:09.158451,bridges_normal,1506357606.0,0,13743694,fastqsanger,13743694,fastqsanger,11.0,main_w4_handler2,3059854,16925675,False,,16925675,pulsar_bridges,,10530130.0,fastqsanger,3170320964.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31407851}]",0,"[{'src': 'hda', 'id': 31407835}]","[{'src': 'hda', 'id': 31407834}]",paired,,,,,,,normal,false,false,false,80.0,,40687001,1506356592.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-25 16:40:20.384298,98224,1014.0
2017-09-25 16:51:59.768074,bridges_normal,1506476472.0,0,3110920389,fastqsanger,3110920389,fastqsanger,9.0,main_w4_handler2,3263221,16926130,False,,16926130,pulsar_bridges,,7244.0,fasta,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31407865}]",0,"[{'src': 'hda', 'id': 31374933}]","[{'src': 'hda', 'id': 31374475}]",paired,,,,,,,normal,false,false,false,64.0,,40841455,1506432313.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-27 01:41:24.016060,109413,44159.0
2017-09-25 16:17:50.507653,bridges_normal,1506357882.0,0,13743694,fastqsanger,13743694,fastqsanger,11.0,main_w3_handler2,3059854,16925671,False,,16925671,pulsar_bridges,,,,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,0,"[{'src': 'hda', 'id': 31407835}]","[{'src': 'hda', 'id': 31407834}]",paired,,,,,,,normal,false,false,false,64.0,,40687001,1506356561.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-25 16:45:05.771649,98224,1321.0
2017-09-25 16:52:00.497970,bridges_normal,1506467319.0,0,3110920389,fastqsanger,3110920389,fastqsanger,11.0,main_w4_handler2,3263221,16926131,False,,16926131,pulsar_bridges,,1692.0,fasta,3170320964.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31407866}]",0,"[{'src': 'hda', 'id': 31374933}]","[{'src': 'hda', 'id': 31374475}]",paired,,,,,,,normal,false,false,false,80.0,,40841455,1506432540.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-26 23:08:58.465384,109413,34779.0
2017-09-25 15:39:02.526058,bridges_normal,1506366946.0,0,273907238,fastqsanger,275100162,fastqsanger,11.0,main_w4_handler2,1699583,16925165,False,,16925165,pulsar_bridges,,,,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,0,"[{'src': 'hda', 'id': 31406645}]","[{'src': 'hda', 'id': 31406657}]",paired,,10,0.95,0.2,,,normal,false,false,false,64.0,,39611414,1506357882.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-25 19:16:07.257621,41909,9064.0
2017-09-26 07:21:57.133048,bridges_normal,1506434109.0,0,1156549808,fastqsanger,1157333636,fastqsanger,11.0,main_w3_handler2,3246683,16932024,False,,16932024,pulsar_bridges,,,,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,0,"[{'src': 'hda', 'id': 31159314}]","[{'src': 'hda', 'id': 31159317}]",paired,,,,,,30,normal,false,false,false,64.0,,40328440,1506431559.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-26 13:55:21.832864,86871,2550.0
2017-09-25 15:16:03.629268,bridges_normal,1506440694.0,0,2116396211,fastqsanger,2116396211,fastqsanger,11.0,main_w3_handler2,3232911,16924595,False,,16924595,pulsar_bridges,,2161701854.0,fastqsanger,3170320964.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31325638}]",0,"[{'src': 'hda', 'id': 31323028}]","[{'src': 'hda', 'id': 31323032}]",paired,,,,,,,normal,false,false,false,80.0,,40678829,1506424058.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-26 15:52:56.053070,110556,16636.0
2017-09-25 17:36:41.201832,bridges_normal,1506443460.0,0,2234632424,fastqsanger,2234632424,fastqsanger,11.0,main_w4_handler2,1699583,16926606,False,,16926606,pulsar_bridges,,,,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,0,"[{'src': 'hda', 'id': 31408644}]","[{'src': 'hda', 'id': 31408682}]",paired,,10,0.9,0.4,,,normal,false,false,false,64.0,,39611414,1506413713.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-26 16:31:30.861178,41909,29747.0
2017-09-25 16:54:39.970208,bridges_normal,1506449105.0,0,2058978251,fastqsanger,2058978251,fastqsanger,11.0,main_w4_handler2,3263221,16926176,False,,16926176,pulsar_bridges,,,,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,0,"[{'src': 'hda', 'id': 31407149}]","[{'src': 'hda', 'id': 31407147}]",paired,,,,,,,normal,false,false,false,64.0,,40841455,1506407473.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-26 18:05:24.345654,109413,41632.0
2017-09-25 16:52:04.089622,bridges_normal,1506458823.0,0,3110920389,fastqsanger,3110920389,fastqsanger,11.0,main_w3_handler2,3263221,16926136,False,,16926136,pulsar_bridges,,13905.0,fasta,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31407871}]",0,"[{'src': 'hda', 'id': 31374933}]","[{'src': 'hda', 'id': 31374475}]",paired,,,,,,,normal,false,false,false,64.0,,40841455,1506426241.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-26 20:47:20.875393,109413,32582.0
2017-09-25 16:52:11.676644,bridges_normal,1506459897.0,0,3110920389,fastqsanger,3110920389,fastqsanger,11.0,main_w4_handler2,3263221,16926150,False,,16926150,pulsar_bridges,,1114.0,fasta,3170320964.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31407894}]",0,"[{'src': 'hda', 'id': 31374933}]","[{'src': 'hda', 'id': 31374475}]",paired,,,,,,,normal,false,false,false,80.0,,40841455,1506425816.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-26 21:05:22.393622,109413,34081.0
2017-09-26 20:39:02.041562,bridges_normal,1506460772.0,0,443037823,fastqsanger,443037823,fastqsanger,11.0,main_w4_handler2,3267350,16940059,False,,16940059,pulsar_bridges,,,,3170320964.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,0,"[{'src': 'hda', 'id': 31431810}]","[{'src': 'hda', 'id': 31431725}]",paired,,,0.0,0.0,0,,normal,true,true,true,80.0,,40891605,1506458473.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-26 21:19:52.534077,110149,2299.0
2017-09-25 16:52:07.390807,bridges_normal,1506462437.0,0,3110920389,fastqsanger,3110920389,fastqsanger,11.0,main_w4_handler2,3263221,16926143,False,,16926143,pulsar_bridges,,1948.0,fasta,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31407886}]",0,"[{'src': 'hda', 'id': 31374933}]","[{'src': 'hda', 'id': 31374475}]",paired,,,,,,,normal,false,false,false,64.0,,40841455,1506427871.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-26 21:47:41.581361,109413,34566.0
2017-09-25 16:52:08.323021,bridges_normal,1506462772.0,0,3110920389,fastqsanger,3110920389,fastqsanger,11.0,main_w3_handler2,3263221,16926146,False,,16926146,pulsar_bridges,,1671.0,fasta,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31407890}]",0,"[{'src': 'hda', 'id': 31374933}]","[{'src': 'hda', 'id': 31374475}]",paired,,,,,,,normal,false,false,false,64.0,,40841455,1506427020.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-26 21:53:12.412610,109413,35752.0
2017-09-25 16:52:12.609875,bridges_normal,1506462902.0,0,3110920389,fastqsanger,3110920389,fastqsanger,11.0,main_w3_handler2,3263221,16926151,False,,16926151,pulsar_bridges,,1516.0,fasta,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31407897}]",0,"[{'src': 'hda', 'id': 31374933}]","[{'src': 'hda', 'id': 31374475}]",paired,,,,,,,normal,false,false,false,64.0,,40841455,1506428807.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-26 21:55:13.616972,109413,34095.0
2017-09-25 16:52:07.001807,bridges_normal,1506463603.0,0,3110920389,fastqsanger,3110920389,fastqsanger,11.0,main_w4_handler2,3263221,16926142,False,,16926142,pulsar_bridges,,4187.0,fasta,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31407884}]",0,"[{'src': 'hda', 'id': 31374933}]","[{'src': 'hda', 'id': 31374475}]",paired,,,,,,,normal,false,false,false,64.0,,40841455,1506428408.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-26 22:06:58.369097,109413,35195.0
2017-09-25 16:51:57.278476,bridges_normal,1506462618.0,0,3110920389,fastqsanger,3110920389,fastqsanger,11.0,main_w3_handler2,3263221,16926126,False,,16926126,pulsar_bridges,,11119.0,fasta,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31407860}]",0,"[{'src': 'hda', 'id': 31374933}]","[{'src': 'hda', 'id': 31374475}]",paired,,,,,,,normal,false,false,false,64.0,,40841455,1506427365.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-26 21:50:43.267872,109413,35253.0
2017-09-25 16:52:07.678909,bridges_normal,1506463789.0,0,3110920389,fastqsanger,3110920389,fastqsanger,11.0,main_w4_handler2,3263221,16926144,False,,16926144,pulsar_bridges,,9150.0,fasta,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31407887}]",0,"[{'src': 'hda', 'id': 31374933}]","[{'src': 'hda', 'id': 31374475}]",paired,,,,,,,normal,false,false,false,64.0,,40841455,1506427736.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-26 22:10:13.734788,109413,36053.0
2017-09-25 16:52:13.296030,bridges_normal,1506463695.0,0,3110920389,fastqsanger,3110920389,fastqsanger,11.0,main_w3_handler2,3263221,16926152,False,,16926152,pulsar_bridges,,1132.0,fasta,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31407898}]",0,"[{'src': 'hda', 'id': 31374933}]","[{'src': 'hda', 'id': 31374475}]",paired,,,,,,,normal,false,false,false,64.0,,40841455,1506428997.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-26 22:08:28.549593,109413,34698.0
2017-09-25 16:51:56.916725,bridges_normal,1506463271.0,0,3110920389,fastqsanger,3110920389,fastqsanger,11.0,main_w4_handler2,3263221,16926125,False,,16926125,pulsar_bridges,,8785.0,fasta,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31407857}]",0,"[{'src': 'hda', 'id': 31374933}]","[{'src': 'hda', 'id': 31374475}]",paired,,,,,,,normal,false,false,false,64.0,,40841455,1506428186.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-26 22:01:29.362397,109413,35085.0
2017-09-25 16:52:10.868851,bridges_normal,1506465355.0,0,3110920389,fastqsanger,3110920389,fastqsanger,11.0,main_w3_handler2,3263221,16926149,False,,16926149,pulsar_bridges,,1406.0,fasta,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31407893}]",0,"[{'src': 'hda', 'id': 31374933}]","[{'src': 'hda', 'id': 31374475}]",paired,,,,,,,normal,false,false,false,64.0,,40841455,1506429990.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-26 22:36:21.669074,109413,35365.0
2017-09-26 21:59:13.156955,bridges_normal,1506466195.0,0,27851268,fastqsanger,27853192,fastqsanger,11.0,main_w4_handler2,3253233,16940637,False,,16940637,pulsar_bridges,,163371846.0,fastqsanger,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31239370}]",0,"[{'src': 'hda', 'id': 31239375}]","[{'src': 'hda', 'id': 31239373}]",paired,,,,,,,normal,false,false,false,64.0,,40570174,1506463273.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-26 22:50:59.584109,5254,2922.0
2017-09-25 16:52:07.976841,bridges_normal,1506466279.0,0,3110920389,fastqsanger,3110920389,fastqsanger,11.0,main_w3_handler2,3263221,16926145,False,,16926145,pulsar_bridges,,1291.0,fasta,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31407889}]",0,"[{'src': 'hda', 'id': 31374933}]","[{'src': 'hda', 'id': 31374475}]",paired,,,,,,,normal,false,false,false,64.0,,40841455,1506432059.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-26 22:51:41.084942,109413,34220.0
2017-09-25 16:51:58.849531,bridges_normal,1506465829.0,0,3110920389,fastqsanger,3110920389,fastqsanger,11.0,main_w3_handler2,3263221,16926129,False,,16926129,pulsar_bridges,,20659.0,fasta,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31407862}]",0,"[{'src': 'hda', 'id': 31374933}]","[{'src': 'hda', 'id': 31374475}]",paired,,,,,,,normal,false,false,false,64.0,,40841455,1506430172.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-26 22:44:01.386045,109413,35657.0
2017-09-25 16:52:04.649046,bridges_normal,1506466159.0,0,3110920389,fastqsanger,3110920389,fastqsanger,11.0,main_w3_handler2,3263221,16926138,False,,16926138,pulsar_bridges,,2891.0,fasta,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31407873}]",0,"[{'src': 'hda', 'id': 31374933}]","[{'src': 'hda', 'id': 31374475}]",paired,,,,,,,normal,false,false,false,64.0,,40841455,1506430352.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-26 22:49:31.927759,109413,35807.0
2017-09-25 16:52:14.277452,bridges_normal,1506467371.0,0,3110920389,fastqsanger,3110920389,fastqsanger,11.0,main_w4_handler2,3263221,16926153,False,,16926153,pulsar_bridges,,1111.0,fasta,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31407899}]",0,"[{'src': 'hda', 'id': 31374933}]","[{'src': 'hda', 'id': 31374475}]",paired,,,,,,,normal,false,false,false,64.0,,40841455,1506431938.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-26 23:09:42.425817,109413,35433.0
2017-09-25 16:52:06.623266,bridges_normal,1506467529.0,0,3110920389,fastqsanger,3110920389,fastqsanger,11.0,main_w4_handler2,3263221,16926141,False,,16926141,pulsar_bridges,,2776.0,fasta,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31407877}]",0,"[{'src': 'hda', 'id': 31374933}]","[{'src': 'hda', 'id': 31374475}]",paired,,,,,,,normal,false,false,false,64.0,,40841455,1506430665.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-26 23:12:28.218525,109413,36864.0
2017-09-25 16:51:56.327810,bridges_normal,1506467802.0,0,3110920389,fastqsanger,3110920389,fastqsanger,11.0,main_w3_handler2,3263221,16926123,False,,16926123,pulsar_bridges,,42804.0,fasta,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31407855}]",0,"[{'src': 'hda', 'id': 31374933}]","[{'src': 'hda', 'id': 31374475}]",paired,,,,,,,normal,false,false,false,64.0,,40841455,1506432180.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-26 23:16:59.745568,109413,35622.0
2017-09-25 16:52:03.010983,bridges_normal,1506472222.0,0,3110920389,fastqsanger,3110920389,fastqsanger,11.0,main_w3_handler2,3263221,16926134,False,,16926134,pulsar_bridges,,10403.0,fasta,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31407869}]",0,"[{'src': 'hda', 'id': 31374933}]","[{'src': 'hda', 'id': 31374475}]",paired,,,,,,,normal,false,false,false,64.0,,40841455,1506427949.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-27 00:30:34.409120,109413,44273.0
2017-09-25 16:52:01.804853,bridges_normal,1506471509.0,0,3110920389,fastqsanger,3110920389,fastqsanger,11.0,main_w4_handler2,3263221,16926133,False,,16926133,pulsar_bridges,,3930.0,fasta,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31407868}]",0,"[{'src': 'hda', 'id': 31374933}]","[{'src': 'hda', 'id': 31374475}]",paired,,,,,,,normal,false,false,false,64.0,,40841455,1506432300.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-27 00:18:47.699532,109413,39209.0
2017-09-25 16:52:10.055508,bridges_normal,1506471048.0,0,3110920389,fastqsanger,3110920389,fastqsanger,11.0,main_w3_handler2,3263221,16926148,False,,16926148,pulsar_bridges,,1228.0,fasta,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31407892}]",0,"[{'src': 'hda', 'id': 31374933}]","[{'src': 'hda', 'id': 31374475}]",paired,,,,,,,normal,false,false,false,64.0,,40841455,1506429425.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-27 00:11:01.753044,109413,41623.0
2017-09-25 16:52:05.569919,bridges_normal,1506473634.0,0,3110920389,fastqsanger,3110920389,fastqsanger,9.0,main_w3_handler2,3263221,16926139,False,,16926139,pulsar_bridges,,1837.0,fasta,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31407874}]",0,"[{'src': 'hda', 'id': 31374933}]","[{'src': 'hda', 'id': 31374475}]",paired,,,,,,,normal,false,false,false,64.0,,40841455,1506429911.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-27 00:54:06.481861,109413,43723.0
2017-09-25 16:51:56.598653,bridges_normal,1506475785.0,0,3110920389,fastqsanger,3110920389,fastqsanger,11.0,main_w4_handler2,3263221,16926124,False,,16926124,pulsar_bridges,,16266.0,fasta,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31407856}]",0,"[{'src': 'hda', 'id': 31374933}]","[{'src': 'hda', 'id': 31374475}]",paired,,,,,,,normal,false,false,false,64.0,,40841455,1506430906.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-27 01:30:07.442522,109413,44879.0
2017-09-25 16:51:58.016375,bridges_normal,1506476797.0,0,3110920389,fastqsanger,3110920389,fastqsanger,11.0,main_w4_handler2,3263221,16926127,False,,16926127,pulsar_bridges,,9526.0,fasta,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31407861}]",0,"[{'src': 'hda', 'id': 31374933}]","[{'src': 'hda', 'id': 31374475}]",paired,,,,,,,normal,false,false,false,64.0,,40841455,1506432434.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-27 01:46:54.471961,109413,44363.0
2017-09-27 05:01:04.332806,bridges_normal,1506510080.0,0,3110920389,fastqsanger,3110920389,fastqsanger,11.0,main_w3_handler2,3267350,16942781,False,,16942781,pulsar_bridges,,,,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,0,"[{'src': 'hda', 'id': 31434747}]","[{'src': 'hda', 'id': 31434748}]",paired,,,,,,,normal,false,false,false,64.0,,40899557,1506488713.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-27 11:01:43.139244,110149,21367.0
2017-09-27 14:44:22.676204,bridges_normal,1506557288.0,0,3110920389,fastqsanger,3110920389,fastqsanger,11.0,main_w4_handler2,3263221,16947739,False,,16947739,pulsar_bridges,,1528.0,fasta,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,"[{'src': 'hda', 'id': 31407891}]",0,"[{'src': 'hda', 'id': 31374933}]","[{'src': 'hda', 'id': 31374475}]",paired,,,,,,,normal,false,false,false,64.0,,40911154,1506524117.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-09-28 00:08:21.101739,109413,33171.0
2017-10-05 09:58:37.977141,bridges_normal,1507197766.0,0,4137809,fastqsanger,4137809,fastqsanger,11.0,main_w4_handler2,3269248,17029651,False,,17029651,pulsar_bridges,,,,3170323076.0,corral-repl,,0,no,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,0,"[{'src': 'hda', 'id': 31472798}]","[{'src': 'hda', 'id': 31472799}]",paired,,,,,,,normal,true,true,false,64.0,,40904403,1507197544.0,ok,17591292.0,toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.2.0,0.2.0,,2017-10-05 10:03:04.760457,112385,222.0
