chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,fasta,fasta_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.case,parameters.chromInfo,parameters.dbkey,parameters.fasta.values,parameters.input.values,parameters.pattern,parameters.seq,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-10-20 07:56:49.385311,slurm_normal,1508486253.0,0,1488538377,fasta,,1.0,main_w4_handler1,3282763,17152354,False,,14368134,gff3,11210544,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31770024}]","[{'src': 'hda', 'id': 31645278}]","""false""","""true""","""true""",32.0,,41410356.0,1508486224.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-10-20 07:57:39.618014,113342.0,29.0
,,2017-10-25 04:52:47.385394,slurm_normal,1508907185.0,0,102291840,fasta,,1.0,main_w3_handler0,3291843,17205875,False,,6158461,vcf,11265913,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""","[{'src': 'hda', 'id': 31750320}]","[{'src': 'hda', 'id': 31792716}]","""false""","""false""","""false""",32.0,,41503523.0,1508907179.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-10-25 04:53:09.157443,108461.0,6.0
,,2017-10-25 07:21:39.491942,slurm_normal,1508917790.0,0,102291840,fasta,,1.0,main_w3_handler0,3291843,17207153,False,,2279656017,bed,11267424,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""","[{'src': 'hda', 'id': 31750320}]","[{'src': 'hda', 'id': 31869297}]","""false""","""false""","""true""",32.0,,41503523.0,1508917560.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-10-25 07:49:53.709414,108461.0,230.0
,,2018-01-10 00:06:05.225929,reserved_normal,1515542772.0,0,17000,fasta,,1.0,main_w4_handler0,3386950,17987228,False,,43,bed,12063618.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33238288}]","[{'src': 'hda', 'id': 33238291}]","""true""","""false""","""false""",32.0,,42691248.0,1515542768.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2018-01-10 00:06:14.906685,5254.0,4.0
,,2018-01-05 10:08:12.254103,slurm_normal,1515146968.0,0,759111817,fasta,,1.0,main_w3_handler0,3324283,17952578,False,,25,bed,12029094,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33184480}]","[{'src': 'hda', 'id': 33184270}]","""false""","""false""","""false""",32.0,,41978169.0,1515146897.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2018-01-05 10:09:32.207507,116213.0,71.0
,,2017-10-28 23:42:51.893190,slurm_normal,1509234187.0,0,2405,fasta,,1.0,main_w4_handler1,3303062,17251877,False,,4102532,bed,11312116,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31941347}]","[{'src': 'hda', 'id': 31941646}]","""false""","""false""","""false""",32.0,,41200748.0,1509234178.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-10-28 23:43:08.481559,26644.0,9.0
,,2018-01-29 15:28:03.253408,slurm_normal,1517239694.0,0,14174202,fasta,,1.0,main_w3_handler1,3408972,18189945,False,,271073,bed,12271396,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 33554731}]","[{'src': 'hda', 'id': 33554553}]","""false""","""false""","""false""",32.0,,42799223.0,1517239689.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2018-01-29 15:28:16.614338,29807.0,5.0
,,2017-11-02 11:08:12.054297,slurm_normal,1509620913.0,0,16863,fasta,,1.0,main_w3_handler0,3305550,17298158,False,,2033117,bed,11360238,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32021734}]","[{'src': 'hda', 'id': 31984599}]","""false""","""false""","""false""",32.0,,41693230.0,1509620908.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-11-02 11:08:35.569909,85212.0,5.0
,,2018-01-09 06:58:37.509573,slurm_normal,1515481127.0,0,49269,fasta,,1.0,main_w3_handler1,3344211,17979020,False,,21476511,vcf,12055844,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 33225842}]","[{'src': 'hda', 'id': 32603353}]","""false""","""false""","""false""",32.0,,43071169.0,1515481121.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2018-01-09 06:58:48.999046,54458.0,6.0
,,2017-11-06 22:44:42.843895,slurm_normal,1510008373.0,0,16055,fasta,,1.0,main_w3_handler1,3309787,17351533,False,,3037,bed,11414699,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32101866}]","[{'src': 'hda', 'id': 32101891}]","""false""","""true""","""true""",32.0,,41688880.0,1510008368.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-11-06 22:46:33.210471,53244.0,5.0
,,2018-01-09 23:14:04.668248,reserved_normal,1515539739.0,0,4914354351,fasta,,1.0,main_w3_handler0,3386887,17986853,False,,665281470,gtf,12063279.roundup,slurm,,132111800.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33237241}]","[{'src': 'hda', 'id': 33237242}]","""false""","""false""","""true""",32.0,,42691248.0,1515539648.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2018-01-09 23:15:41.118267,5254.0,91.0
,,2018-01-09 23:10:56.758601,reserved_normal,1515539547.0,0,4914354351,fasta,,1.0,main_w3_handler1,3386887,17986836,False,,665281470,gtf,12063253.roundup,slurm,,132111800.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33237241}]","[{'src': 'hda', 'id': 33237242}]","""false""","""false""","""false""",32.0,,42691248.0,1515539461.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2018-01-09 23:12:30.272307,5254.0,86.0
,,2018-01-09 23:22:09.414504,reserved_normal,1515540361.0,0,4914354351,fasta,,1.0,main_w4_handler1,3386887,17986910,False,,665281470,gtf,12063329.roundup,slurm,,132111800.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33237241}]","[{'src': 'hda', 'id': 33237242}]","""true""","""false""","""false""",32.0,,42691248.0,1515540133.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2018-01-09 23:26:03.760307,5254.0,228.0
,,2018-01-09 23:14:40.840858,reserved_normal,1515539758.0,0,4914354351,fasta,,1.0,main_w4_handler1,3386887,17986861,False,,665281470,gtf,12063289.roundup,slurm,,132111800.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33237241}]","[{'src': 'hda', 'id': 33237242}]","""false""","""false""","""false""",32.0,,42691248.0,1515539684.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2018-01-09 23:16:01.072544,5254.0,74.0
,,2018-01-09 23:14:24.930777,reserved_normal,1515539751.0,0,4914354351,fasta,,1.0,main_w4_handler0,3386887,17986856,False,,665281470,gtf,12063283.roundup,slurm,,132111800.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33237241}]","[{'src': 'hda', 'id': 33237242}]","""false""","""true""","""false""",32.0,,42691248.0,1515539668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2018-01-09 23:15:52.817075,5254.0,83.0
,,2018-01-10 00:05:56.229489,reserved_normal,1515542765.0,0,17000,fasta,,1.0,main_w3_handler0,3386950,17987225,False,,43,bed,12063617.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33238288}]","[{'src': 'hda', 'id': 33238291}]","""false""","""false""","""false""",32.0,,42691248.0,1515542761.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2018-01-10 00:06:07.162190,5254.0,4.0
,,2018-01-10 00:05:34.287777,reserved_normal,1515542743.0,0,17000,fasta,,1.0,main_w3_handler0,3386950,17987214,False,,43,bed,12063614.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33238288}]","[{'src': 'hda', 'id': 33238291}]","""false""","""true""","""false""",32.0,,42691248.0,1515542739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2018-01-10 00:05:45.927110,5254.0,4.0
,,2018-01-10 00:05:45.729543,reserved_normal,1515542754.0,0,17000,fasta,,1.0,main_w4_handler1,3386950,17987219,False,,43,bed,12063616.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33238288}]","[{'src': 'hda', 'id': 33238291}]","""false""","""false""","""true""",32.0,,42691248.0,1515542750.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2018-01-10 00:05:55.598759,5254.0,4.0
,,2017-11-07 18:36:05.797047,slurm_normal,1510080135.0,0,2406504471,fasta,,1.0,main_w4_handler1,2888387,17371597,False,,235376851,gtf,11429101,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/equCab2.len""","""equCab2""","[{'src': 'hda', 'id': 27208349}]","[{'src': 'hda', 'id': 32096943}]","""false""","""false""","""false""",32.0,,40147060.0,1510080103.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-11-07 18:42:28.742357,66783.0,32.0
,,2017-11-13 11:41:25.892533,slurm_normal,1510573295.0,0,23029,fasta,,1.0,main_w3_handler1,3321856,17436646,False,,1961,bed,11495300,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32279753}]","[{'src': 'hda', 'id': 32279950}]","""false""","""true""","""true""",32.0,,41940919.0,1510573291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-11-13 11:41:36.856908,116080.0,4.0
,,2017-11-17 22:06:44.763638,slurm_normal,1510956431.0,0,123726783,fasta,,1.0,main_w4_handler0,2572687,17498649,False,,240962,bed,11557948,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32373391}]","[{'src': 'hda', 'id': 32381111}]","""false""","""false""","""false""",32.0,,41893080.0,1510956426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-11-17 22:07:24.706291,63934.0,5.0
,,2018-01-12 13:11:44.772260,slurm_normal,1515762718.0,0,174284,fasta,,1.0,main_w3_handler1,3390373,18015512,False,,13496,bed,12092708,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33284153}]","[{'src': 'hda', 'id': 33284080}]","""true""","""true""","""true""",32.0,,43161917.0,1515762713.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2018-01-12 13:12:01.498758,61464.0,5.0
,,2018-01-12 13:26:36.153643,slurm_normal,1515763612.0,0,174284,fasta,,1.0,main_w3_handler0,3390373,18015644,False,,13496,bed,12093091,slurm,,132112168.0,corral-repl,,"""3551ac54f79c11e7a013005056ba55fb""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33284384}]","[{'src': 'hda', 'id': 33284379}]","""true""","""true""","""true""",32.0,,,1515763608.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2018-01-12 13:27:06.630271,61464.0,4.0
,,2017-11-23 04:34:54.964376,slurm_normal,1511411703.0,0,145942238,fasta,,1.0,main_w3_handler1,3322672,17556481,False,,593678,bed,11617032,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm6.len""","""dm6""","[{'src': 'hda', 'id': 32482188}]","[{'src': 'hda', 'id': 32481784}]","""false""","""true""","""true""",32.0,,41953343.0,1511411699.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-11-23 04:35:06.431315,108562.0,4.0
,,2017-11-28 19:53:07.056160,slurm_normal,1511898801.0,0,3199905909,fasta,,1.0,main_w4_handler0,3343733,17625923,False,,42565,bed,11686543,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32597989}]","[{'src': 'hda', 'id': 32598069}]","""false""","""false""","""false""",32.0,,42310950.0,1511898795.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-11-28 19:53:24.872459,63217.0,6.0
,,2018-01-16 09:40:46.559525,slurm_normal,1516095657.0,0,5251983,fasta,,1.0,main_w4_handler1,3392444,18046296,False,,52,bed,12123635,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/vibrPara1.len""","""vibrPara1""","[{'src': 'hda', 'id': 33328289}]","[{'src': 'hda', 'id': 33328357}]","""false""","""false""","""false""",32.0,,43216290.0,1516095651.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2018-01-16 09:40:58.879945,119908.0,6.0
,,2018-01-17 03:26:31.338856,slurm_normal,1516159601.0,0,5251983,fasta,,1.0,main_w4_handler0,3392444,18055809,False,,2042976,gtf,12133320,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/vibrPara1.len""","""vibrPara1""","[{'src': 'hda', 'id': 33342159}]","[{'src': 'hda', 'id': 33342823}]","""false""","""false""","""false""",32.0,,43216290.0,1516159595.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2018-01-17 03:26:42.676892,119908.0,6.0
,,2017-12-07 16:01:27.593395,slurm_normal,1512662542.0,0,396827637,fasta,,1.0,main_w3_handler0,3349909,17737494,False,,142857929,gff,11803924,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32688881}]","[{'src': 'hda', 'id': 32743523}]","""false""","""false""","""false""",32.0,,42467966.0,1512662502.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-12-07 16:02:25.316322,108548.0,40.0
,,2017-12-07 15:59:57.196073,slurm_normal,1512662434.0,0,396827637,fasta,,1.0,main_w4_handler0,3349909,17737481,False,,41959856,vcf,11803909,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32688881}]","[{'src': 'hda', 'id': 32774421}]","""false""","""false""","""true""",32.0,,42467966.0,1512662409.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2017-12-07 16:00:37.390335,108548.0,25.0
,,2018-01-19 22:13:58.977923,slurm_normal,1516400055.0,0,3905749,fasta,,1.0,main_w4_handler0,3397424,18089477,False,,491564,gff3,12168637,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/roseDeni_OCH_114.len""","""roseDeni_OCH_114""","[{'src': 'hda', 'id': 33399748}]","[{'src': 'hda', 'id': 33400463}]","""false""","""false""","""false""",32.0,,43295573.0,1516400050.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2018-01-19 22:14:16.751029,120218.0,5.0
,,2018-01-25 23:27:50.808126,slurm_normal,1516922886.0,0,4624139,fasta,,1.0,main_w3_handler0,3404430,18159794,False,,539682,gtf,12240997,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33490696}]","[{'src': 'hda', 'id': 33490697}]","""false""","""false""","""false""",32.0,,43252524.0,1516922879.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2018-01-25 23:28:07.829467,119228.0,7.0
,,2018-01-29 15:28:04.169891,slurm_normal,1517239697.0,0,14173390,fasta,,1.0,main_w4_handler1,3408972,18189947,False,,270732,bed,12271397,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 33554733}]","[{'src': 'hda', 'id': 33554558}]","""false""","""false""","""false""",32.0,,42799223.0,1517239691.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2018-01-29 15:28:19.868494,29807.0,6.0
,,2018-01-29 15:28:02.733103,slurm_normal,1517239694.0,0,14173241,fasta,,1.0,main_w4_handler0,3408972,18189944,False,,270672,bed,12271395,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 33554730}]","[{'src': 'hda', 'id': 33554551}]","""false""","""false""","""false""",32.0,,42799223.0,1517239689.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2018-01-29 15:28:15.835984,29807.0,5.0
,,2018-01-29 15:28:04.699378,slurm_normal,1517239704.0,0,14127047,fasta,,1.0,main_w3_handler1,3408972,18189948,False,,271042,bed,12271400,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 33554734}]","[{'src': 'hda', 'id': 33554560}]","""false""","""false""","""false""",32.0,,42799223.0,1517239699.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2018-01-29 15:28:26.303410,29807.0,5.0
,,2018-01-29 15:28:03.723584,slurm_normal,1517239699.0,0,1757369,fasta,,1.0,main_w3_handler1,3408972,18189946,False,,32736,bed,12271398,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 33554732}]","[{'src': 'hda', 'id': 33554555}]","""false""","""false""","""false""",32.0,,42799223.0,1517239694.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2018-01-29 15:28:21.576997,29807.0,5.0
,,2018-02-03 00:23:16.187305,slurm_normal,1517620906.0,0,12360704,fasta,,1.0,main_w3_handler0,3404417,18244371,False,,176126,gtf,12324613,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33650712}]","[{'src': 'hda', 'id': 33650840}]","""false""","""true""","""true""",32.0,,43612412.0,1517620902.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2018-02-03 01:21:47.641010,111552.0,4.0
,,2018-02-03 14:01:56.426073,slurm_normal,1517666563.0,0,29676255,fasta,,1.0,main_w3_handler1,3397766,18246388,False,,137542647,gtf,12327690,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33639818}]","[{'src': 'hda', 'id': 33629692}]","""false""","""false""","""false""",32.0,,43402104.0,1517666526.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2018-02-03 14:02:46.534825,120230.0,37.0
,,2018-02-05 06:59:09.998138,slurm_normal,1517813974.0,0,4757045,fasta,,1.0,main_w4_handler1,3377897,18254965,False,,13386,bed,12336732,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/leptInte.len""","""leptInte""","[{'src': 'hda', 'id': 33666461}]","[{'src': 'hda', 'id': 33666463}]","""false""","""true""","""false""",32.0,,42901852.0,1517813970.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2018-02-05 06:59:35.403185,,4.0
,,2018-02-06 17:54:37.003347,slurm_normal,1517939694.0,0,17267,fasta,7680.0,1.0,main_w4_handler1,3414986,18274601,False,,367123,bed,12356789,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33639765}]","[{'src': 'hda', 'id': 33700045}]","""false""","""false""","""false""",32.0,,43585775.0,1517939690.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2018-02-06 17:54:56.948242,80372.0,4.0
,,2018-02-16 18:09:19.119228,slurm_normal,1518804613.0,0,437446605,fasta,7680.0,1.0,main_w3_handler1,3431983,18414037,False,,87553085,bed,12500313,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33902383}]","[{'src': 'hda', 'id': 33903204}]","""true""","""true""","""true""",32.0,,43960919.0,1518804571.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2018-02-16 18:10:16.561611,,42.0
,,2018-02-21 09:22:39.504297,slurm_normal,1519204992.0,0,102292161,fasta,7680.0,1.0,main_w3_handler1,3434314,18458599,False,,3167445,bed,12553754,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/caeSp51.len""","""caeSp51""","[{'src': 'hda', 'id': 33974589}]","[{'src': 'hda', 'id': 33976438}]","""false""","""false""","""false""",32.0,,44052227.0,1519204983.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2018-02-21 09:23:13.638463,122460.0,9.0
,,2018-02-21 15:27:48.946468,slurm_normal,1519226890.0,0,37960880,fasta,7680.0,1.0,main_w4_handler0,3437484,18464326,False,,2014987,bed,12559029,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33984919}]","[{'src': 'hda', 'id': 33984842}]","""false""","""true""","""true""",32.0,,44062499.0,1519226882.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2018-02-21 15:28:11.415878,,8.0
,,2018-02-21 15:26:12.850952,slurm_normal,1519226800.0,0,37960880,fasta,7680.0,1.0,main_w3_handler0,3437484,18464313,False,,2014987,bed,12558977,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33984919}]","[{'src': 'hda', 'id': 33984842}]","""false""","""false""","""true""",32.0,,44062499.0,1519226790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2018-02-21 15:26:42.798293,,10.0
,,2018-02-23 02:19:04.384177,slurm_normal,1519352969.0,0,154456,fasta,7680.0,1.0,main_w3_handler1,3420757,18492023,False,,713930,vcf,12587408,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34025923}]","[{'src': 'hda', 'id': 34025997}]","""false""","""false""","""false""",32.0,,43793334.0,1519352965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_nucbed/2.26.0.0,2.26.0.0,,2018-02-23 02:29:31.107154,110281.0,4.0
