chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.codon_seq_col,parameters.codon_seq_col.__class__,parameters.codon_seq_col.value,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,parameters.snp_chrom_col,parameters.snp_chrom_col.__class__,parameters.snp_chrom_col.value,parameters.snp_end_col,parameters.snp_end_col.__class__,parameters.snp_end_col.value,parameters.snp_observed_col,parameters.snp_observed_col.__class__,parameters.snp_observed_col.value,parameters.snp_start_col,parameters.snp_start_col.__class__,parameters.snp_start_col.value,parameters.snp_strand_col,parameters.snp_strand_col.__class__,parameters.snp_strand_col.value,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-03-12 13:53:16.126367,slurm_normal,1489326844.0,0,,1.0,main_w4_handler1,3028316,15274160,False,,597827704,bed,9419155.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""3""",,,"""hg38""",,"[{'src': 'hda', 'id': 28724543}]",,"""3""",,,"""3""",,,"""3""",,,"""3""",,,"""3""",,,32.0,,36577293,1489326800.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2017-03-12 13:54:07.963097,,44.0
,,2017-03-12 14:10:12.274057,slurm_normal,1489328411.0,0,,1.0,main_w4_handler1,3028316,15274280,False,,3261028274,bed,9419323.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""1""",,,"""mm10""",,"[{'src': 'hda', 'id': 28725031}]",,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,32.0,,36577293,1489328205.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2017-03-12 14:20:13.758605,,206.0
,,2017-03-12 14:20:05.480417,slurm_normal,1489328615.0,0,,1.0,main_w4_handler0,3028316,15274312,False,,3261028274,bed,9419332.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""1""",,,"""mm10""",,"[{'src': 'hda', 'id': 28725031}]",,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,32.0,,36578058,1489328408.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2017-03-12 14:23:36.784864,101872.0,207.0
,,2017-03-12 13:48:14.037806,slurm_normal,1489326540.0,0,,1.0,main_w3_handler0,3028316,15274105,False,,597827704,bed,9419126.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""1""",,,"""hg38""",,"[{'src': 'hda', 'id': 28724543}]",,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,32.0,,36577293,1489326497.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2017-03-12 13:49:02.104337,,43.0
,,2017-03-12 14:06:28.674327,slurm_normal,1489327639.0,0,,1.0,main_w3_handler1,3028316,15274269,False,,597827704,bed,9419222.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""1""",,,"""hg38""",,"[{'src': 'hda', 'id': 28724543}]",,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,32.0,,36577293,1489327597.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2017-03-12 14:07:21.588177,,42.0
,,2017-04-24 14:32:11.912263,slurm_normal,1493044359.0,0,,1.0,main_w3_handler0,3068602,15663135,False,,12452310,bed,9779001.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""1""",,,"""mm10""",,"[{'src': 'hda', 'id': 29331665}]",,"""1""",,,"""6""",,,"""1""",,,"""5""",,,"""6""",,,32.0,,37521092,1493044348.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2017-04-24 14:32:43.056855,18244.0,11.0
,,2017-04-25 07:02:56.761319,slurm_normal,1493103807.0,0,,1.0,main_w4_handler1,3068602,15669553,False,,4103727,bed,9785301.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""1""",,,"""mm10""",,"[{'src': 'hda', 'id': 29185685}]","""FASTQ G S156""","""1""",,,"""3""",,,"""5""",,,"""2""",,,"""4""",,,32.0,,37539482,1493103798.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2017-04-25 07:03:46.123209,18244.0,9.0
,,2017-04-25 07:02:57.496478,slurm_normal,1493103811.0,0,,1.0,main_w4_handler1,3068602,15669555,False,,4180099,bed,9785303.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""1""",,,"""mm10""",,"[{'src': 'hda', 'id': 29185696}]","""FASTQ G S158""","""1""",,,"""3""",,,"""5""",,,"""2""",,,"""4""",,,32.0,,37539482,1493103802.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2017-04-25 07:03:46.382291,18244.0,9.0
,,2017-04-25 07:02:57.158900,slurm_normal,1493103805.0,0,,1.0,main_w4_handler0,3068602,15669554,False,,3736506,bed,9785302.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""1""",,,"""mm10""",,"[{'src': 'hda', 'id': 29185690}]","""FASTQ G S157""","""1""",,,"""3""",,,"""5""",,,"""2""",,,"""4""",,,32.0,,37539482,1493103801.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2017-04-25 07:03:45.560301,18244.0,4.0
,,2017-07-16 14:38:36.381212,slurm_normal,1500215931.0,0,,1.0,main_w4_handler0,3189789,16354491,False,,0,interval,10418786.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,"""hg19""",,"[{'src': 'hda', 'id': 30507256}]",,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,32.0,,39339090,1500215926.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2017-07-16 14:38:58.237132,108745.0,5.0
,,2017-07-16 14:50:09.943442,slurm_normal,1500216617.0,0,,1.0,main_w4_handler1,3189789,16354507,False,,0,interval,10418799.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,"""hg19""",,"[{'src': 'hda', 'id': 30449389}]",,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,32.0,,39339090,1500216612.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2017-07-16 14:50:18.127788,108745.0,5.0
,,2017-07-30 00:21:57.117506,slurm_normal,1501374129.0,0,,1.0,main_w3_handler0,2439663,16457755,False,,473552,bed,10525951.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""1""",,,"""hg38""",,"[{'src': 'hda', 'id': 30674303}]",,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,32.0,,39592531,1501374126.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2017-07-30 00:22:11.288797,51788.0,3.0
,,2017-07-30 00:26:18.641920,slurm_normal,1501374391.0,0,,1.0,main_w3_handler0,2439663,16457763,False,,473552,bed,10525958.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""1""",,,"""hg38""",,"[{'src': 'hda', 'id': 30674303}]",,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,32.0,,39592531,1501374387.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2017-07-30 00:26:33.255283,51788.0,4.0
,,2017-07-30 00:21:11.783915,slurm_normal,1501374081.0,0,,1.0,main_w3_handler1,2439663,16457752,False,,473552,bed,10525947.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""1""",,,"""hg38""",,"[{'src': 'hda', 'id': 30674303}]",,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,32.0,,39592531,1501374078.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2017-07-30 00:21:23.611239,51788.0,3.0
,,2017-08-02 11:27:27.869510,slurm_normal,1501673259.0,0,,1.0,main_w3_handler0,3210074,16486935,False,,9909,interval,10556097.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""7""",,,"""hg38""",,"[{'src': 'hda', 'id': 30729775}]",,"""17""",,,"""19""",,,"""25""",,,"""18""",,,"""22""",,,32.0,,39659289,1501673255.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2017-08-02 11:27:41.486062,,4.0
,,2017-08-02 09:59:36.918849,slurm_normal,1501667986.0,0,,1.0,main_w4_handler1,3210074,16486212,False,,3467,interval,10555385.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""6""",,,"""?""",,"[{'src': 'hda', 'id': 30728771}]",,"""8""",,,"""10""",,,"""13""",,,"""9""",,,"""12""",,,32.0,,39659289,1501667983.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2017-08-02 09:59:50.367207,,3.0
,,2017-08-02 11:25:53.745920,slurm_normal,1501673164.0,0,,1.0,main_w3_handler1,3210074,16486926,False,,9909,interval,10556086.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""7""",,,"""?""",,"[{'src': 'hda', 'id': 30729775}]",,"""17""",,,"""19""",,,"""25""",,,"""18""",,,"""22""",,,32.0,,39659289,1501673161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2017-08-02 11:26:06.282019,,3.0
,,2017-08-02 10:02:03.231975,slurm_normal,1501668134.0,0,,1.0,main_w4_handler0,3210074,16486226,False,,2689,interval,10555402.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""6""",,,"""?""",,"[{'src': 'hda', 'id': 30728804}]",,"""8""",,,"""10""",,,"""13""",,,"""9""",,,"""12""",,,32.0,,39659289,1501668131.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2017-08-02 10:02:17.846747,,3.0
,,2017-08-02 10:52:42.610470,slurm_normal,1501671174.0,0,,1.0,main_w4_handler1,3210074,16486518,False,,5480,interval,10555737.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""6""",,,"""?""",,"[{'src': 'hda', 'id': 30729346}]",,"""8""",,,"""10""",,,"""13""",,,"""9""",,,"""12""",,,32.0,,39659289,1501671170.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2017-08-02 10:52:55.435793,,4.0
,,2017-08-02 11:19:09.564107,slurm_normal,1501672762.0,0,,1.0,main_w4_handler1,3210074,16486770,False,,9909,interval,10555998.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""8""",,,"""?""",,"[{'src': 'hda', 'id': 30729775}]",,"""17""",,,"""19""",,,"""25""",,,"""18""",,,"""22""",,,32.0,,39659289,1501672758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2017-08-02 11:19:26.103786,,4.0
,,2017-08-02 11:32:11.701059,slurm_normal,1501673545.0,0,,1.0,main_w3_handler0,3210074,16486964,False,,16698,interval,10556131.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""8""",,,"""?""",,"[{'src': 'hda', 'id': 30730194}]",,"""17""",,,"""19""",,,"""25""",,,"""18""",,,"""22""",,,32.0,,39659289,1501673541.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2017-08-02 11:32:28.453434,,4.0
,,2017-08-02 13:16:24.583024,slurm_normal,1501679794.0,0,,1.0,main_w3_handler0,3210074,16488063,False,,48385,interval,10557231.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""8""",,,"""?""",,"[{'src': 'hda', 'id': 30731926}]",,"""17""",,,"""19""",,,"""25""",,,"""18""",,,"""22""",,,32.0,,39659289,1501679790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2017-08-02 13:16:37.012130,,4.0
,,2017-08-02 13:51:00.144100,slurm_normal,1501681871.0,0,,1.0,main_w4_handler0,3210074,16488392,False,,48385,interval,10557619.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""8""",,,"""?""",,"[{'src': 'hda', 'id': 30732456}]",,"""17""",,,"""19""",,,"""25""",,,"""18""",,,"""22""",,,32.0,,39659289,1501681867.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2017-08-02 13:51:13.266701,,4.0
,,2017-08-06 06:17:47.018781,slurm_normal,1502000277.0,0,,1.0,main_w3_handler0,3214202,16513638,False,,5445149,bed,10583237.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""1""",,,"""hg38""",,"[{'src': 'hda', 'id': 30772643}]",,"""7""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,32.0,,39733776,1502000273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2017-08-06 06:17:58.214412,,4.0
,,2017-08-08 07:53:19.402449,slurm_normal,1502178810.0,0,,1.0,main_w4_handler1,3210074,16526547,False,,29157,interval,10596224.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""8""",,,"""?""",,"[{'src': 'hda', 'id': 30792410}]",,"""17""",,,"""19""",,,"""25""",,,"""18""",,,"""22""",,,32.0,,39659289,1502178806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2017-08-08 07:53:32.175957,,4.0
,,2017-08-08 08:56:05.870759,slurm_normal,1502182582.0,0,,1.0,main_w3_handler0,3210074,16526951,False,,29622,interval,10596576.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""8""",,,"""?""",,"[{'src': 'hda', 'id': 30793032}]",,"""17""",,,"""19""",,,"""25""",,,"""18""",,,"""22""",,,32.0,,39659289,1502182578.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2017-08-08 08:56:23.878803,,4.0
,,2017-12-16 04:33:47.668336,slurm_normal,1513398840.0,0,,1.0,main_w4_handler1,3367502,17823900,False,,3405150,bed,11894043,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""1""",,,"""hg38""",,"[{'src': 'hda', 'id': 32959286}]",,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,32.0,,42690975,1513398835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2017-12-16 04:34:00.718363,,5.0
,,2017-09-01 08:25:06.510457,slurm_normal,1504254319.0,0,,1.0,main_w4_handler1,3191496,16709691,False,,6628231,bed,10782471.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg18.len""","""1""",,,"""hg18""",,"[{'src': 'hda', 'id': 31070760}]",,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,32.0,,39636162,1504254314.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2017-09-01 08:25:21.564655,109651.0,5.0
,,2017-09-01 08:36:35.526405,slurm_normal,1504255009.0,0,,1.0,main_w4_handler0,3191496,16709842,False,,6628231,bed,10782533.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg18.len""","""1""",,,"""hg18""",,"[{'src': 'hda', 'id': 31070760}]",,"""2""",,,"""3""",,,"""6""",,,"""3""",,,"""5""",,,32.0,,39636162,1504255005.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2017-09-01 08:36:53.207937,109651.0,4.0
,,2018-01-11 01:32:42.035942,slurm_normal,1515634374.0,0,,1.0,main_w3_handler0,3383811,17998856,False,,1220155,bed,12075731,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""",,,"""?""",,"[{'src': 'hda', 'id': 33257415}]",,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,32.0,,43019621,1515634369.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2018-01-11 01:32:56.569113,119458.0,5.0
,,2017-11-02 05:29:50.792786,slurm_normal,1509600611.0,0,,1.0,main_w4_handler1,3307473,17294785,False,,21008480,interval,11357052,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""1""",,,"""hg38""",,"[{'src': 'hda', 'id': 32016938}]",,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,32.0,,41683903,1509600605.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2017-11-02 05:30:12.485605,114925.0,6.0
,,2017-11-02 05:28:55.031646,slurm_normal,1509600554.0,0,,1.0,main_w4_handler0,3307473,17294783,False,,21008480,interval,11357051,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""1""",,,"""hg38""",,"[{'src': 'hda', 'id': 32016938}]",,"""1""",,,"""3""",,,"""1""",,,"""2""",,,"""4""",,,32.0,,41683903,1509600548.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2017-11-02 05:29:16.786391,114925.0,6.0
,,2017-11-24 09:26:34.960765,slurm_normal,1511515606.0,0,,1.0,main_w4_handler0,3333131,17570078,False,,35378,bed,11632313,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""1""",,,"""hg38""",,"[{'src': 'hda', 'id': 32512249}]",,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,32.0,,42136665,1511515601.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2017-11-24 09:26:47.678660,116759.0,5.0
,,2017-11-29 11:48:52.033725,slurm_normal,1511956142.0,0,,1.0,main_w4_handler0,3333131,17634037,False,,6906,interval,11694296,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""1""",,,"""hg19""",,"[{'src': 'hda', 'id': 32468803}]",,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,32.0,,42136665,1511956138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2017-11-29 11:49:03.568168,116759.0,4.0
,,2017-12-10 21:34:36.812067,slurm_normal,1512941692.0,0,,1.0,main_w4_handler1,3356518,17766619,False,,10758266,bed,11835304,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""1""",,,"""hg19""",,"[{'src': 'hda', 'id': 32827323}]",,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,32.0,,42508199,1512941687.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2017-12-10 21:34:53.882152,,5.0
,,2018-02-23 20:23:35.314458,slurm_normal,1519417434.0,0,7680.0,1.0,main_w3_handler0,3433205,18502136,False,,4667,bed,12597804,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""1""",,,"""hg38""",,"[{'src': 'hda', 'id': 34040478}]",,"""1""",,,"""1""",,,"""1""",,,"""1""",,,"""1""",,,32.0,,44127143,1519417426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/mutate_snp_codon/mutate_snp_codon_1/1.0.0,1.0.0,,2018-02-23 20:23:56.248836,20345.0,8.0
