bias_correction|ref_file,bias_correction|ref_file_filetype,chromInfo,chromInfo_filetype,conditions1,conditions1_filetype,conditions2,conditions2_filetype,conditions3,conditions3_filetype,conditions4,conditions4_filetype,conditions5,conditions5_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,gtf_input,gtf_input_filetype,handler,history_id,id,imported,in_type|conditions_0|samples,in_type|conditions_0|samples1,in_type|conditions_0|samples10,in_type|conditions_0|samples10_filetype,in_type|conditions_0|samples1_filetype,in_type|conditions_0|samples2,in_type|conditions_0|samples2_filetype,in_type|conditions_0|samples3,in_type|conditions_0|samples3_filetype,in_type|conditions_0|samples4,in_type|conditions_0|samples4_filetype,in_type|conditions_0|samples5,in_type|conditions_0|samples5_filetype,in_type|conditions_0|samples6,in_type|conditions_0|samples6_filetype,in_type|conditions_0|samples7,in_type|conditions_0|samples7_filetype,in_type|conditions_0|samples8,in_type|conditions_0|samples8_filetype,in_type|conditions_0|samples9,in_type|conditions_0|samples9_filetype,in_type|conditions_0|samples_filetype,in_type|conditions_1|samples,in_type|conditions_1|samples1,in_type|conditions_1|samples10,in_type|conditions_1|samples10_filetype,in_type|conditions_1|samples1_filetype,in_type|conditions_1|samples2,in_type|conditions_1|samples2_filetype,in_type|conditions_1|samples3,in_type|conditions_1|samples3_filetype,in_type|conditions_1|samples4,in_type|conditions_1|samples4_filetype,in_type|conditions_1|samples5,in_type|conditions_1|samples5_filetype,in_type|conditions_1|samples6,in_type|conditions_1|samples6_filetype,in_type|conditions_1|samples7,in_type|conditions_1|samples7_filetype,in_type|conditions_1|samples8,in_type|conditions_1|samples8_filetype,in_type|conditions_1|samples9,in_type|conditions_1|samples9_filetype,in_type|conditions_1|samples_filetype,in_type|conditions_2|samples,in_type|conditions_2|samples1,in_type|conditions_2|samples1_filetype,in_type|conditions_2|samples2,in_type|conditions_2|samples2_filetype,in_type|conditions_2|samples3,in_type|conditions_2|samples3_filetype,in_type|conditions_2|samples4,in_type|conditions_2|samples4_filetype,in_type|conditions_2|samples5,in_type|conditions_2|samples5_filetype,in_type|conditions_2|samples6,in_type|conditions_2|samples6_filetype,in_type|conditions_2|samples_filetype,in_type|conditions_3|samples,in_type|conditions_3|samples1,in_type|conditions_3|samples1_filetype,in_type|conditions_3|samples2,in_type|conditions_3|samples2_filetype,in_type|conditions_3|samples3,in_type|conditions_3|samples3_filetype,in_type|conditions_3|samples4,in_type|conditions_3|samples4_filetype,in_type|conditions_3|samples5,in_type|conditions_3|samples5_filetype,in_type|conditions_3|samples6,in_type|conditions_3|samples6_filetype,in_type|conditions_3|samples_filetype,in_type|conditions_4|samples,in_type|conditions_4|samples1,in_type|conditions_4|samples1_filetype,in_type|conditions_4|samples2,in_type|conditions_4|samples2_filetype,in_type|conditions_4|samples3,in_type|conditions_4|samples3_filetype,in_type|conditions_4|samples4,in_type|conditions_4|samples4_filetype,in_type|conditions_4|samples5,in_type|conditions_4|samples5_filetype,in_type|conditions_4|samples_filetype,in_type|conditions_5|samples,in_type|conditions_5|samples1,in_type|conditions_5|samples1_filetype,in_type|conditions_5|samples2,in_type|conditions_5|samples2_filetype,in_type|conditions_5|samples3,in_type|conditions_5|samples3_filetype,in_type|conditions_5|samples4,in_type|conditions_5|samples4_filetype,in_type|conditions_5|samples5,in_type|conditions_5|samples5_filetype,in_type|conditions_5|samples_filetype,in_type|conditions_6|samples,in_type|conditions_6|samples1,in_type|conditions_6|samples1_filetype,in_type|conditions_6|samples2,in_type|conditions_6|samples2_filetype,in_type|conditions_6|samples3,in_type|conditions_6|samples3_filetype,in_type|conditions_6|samples4,in_type|conditions_6|samples4_filetype,in_type|conditions_6|samples_filetype,in_type|conditions_7|samples,in_type|conditions_7|samples1,in_type|conditions_7|samples1_filetype,in_type|conditions_7|samples2,in_type|conditions_7|samples2_filetype,in_type|conditions_7|samples3,in_type|conditions_7|samples3_filetype,in_type|conditions_7|samples4,in_type|conditions_7|samples4_filetype,in_type|conditions_7|samples_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.additional.__current_case__,parameters.additional.frag_len_std_dev,parameters.additional.frag_mean_len,parameters.additional.sAdditional,parameters.advanced_settings.__current_case__,parameters.advanced_settings.sAdvanced,parameters.bias_correction.__current_case__,parameters.bias_correction.do_bias_correction,parameters.bias_correction.seq_source.__current_case__,parameters.bias_correction.seq_source.index,parameters.bias_correction.seq_source.index_source,parameters.bias_correction.seq_source.ref_file.values,parameters.chromInfo,parameters.dbkey,parameters.dispersion_method,parameters.fdr,parameters.generate_sqlite,parameters.gtf_input.values,parameters.in_type.__current_case__,parameters.in_type.conditions,parameters.in_type.conditions.values,parameters.in_type.set_in_type,parameters.include_count_files,parameters.include_read_group_files,parameters.length_correction,parameters.library_norm_method,parameters.min_alignment_count,parameters.multiread_correct,parameters.omit_tabular_output,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,,,,,,,,,,,,,2018-03-08 04:17:17.584066,slurm_multi,1520485927.0,0,30720.0,6.0,0,gtf,main_w3_handler2,3439781,18651133,False,1574405001.0,1574405001.0,,,bam,1511787072.0,bam,,,,,,,,,,,,,,,bam,1463464568.0,1463464568.0,,,bam,1399327156.0,bam,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12747360,slurm,,132112168.0,corral-repl,,0,no,,0,,,No,0.0,No,1,No,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""pooled""","""0.05""","""false""","[{'src': 'hda', 'id': 34208475}]",0,"[{'__index__': 0, 'name': 'WT', 'samples': {'values': [{'src': 'hda', 'id': 34208006}, {'src': 'hda', 'id': 34208010}]}}, {'__index__': 1, 'name': 'KO', 'samples': {'values': [{'src': 'hda', 'id': 34208013}, {'src': 'hda', 'id': 34208018}]}}]",,BAM,"""Yes""","""No""","""""","""geometric""","""10""","""false""","""false""",32.0,,44323646.0,1520485922.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-03-08 05:12:16.761225,122659,5.0
,,,,,,,,,,,,,,2018-03-08 05:45:40.020783,slurm_multi,1520489339.0,0,30720.0,6.0,139178888,gtf,main_w4_handler2,3455312,18651777,False,1482151.0,1482151.0,,,bam,1609514.0,bam,,,,,,,,,,,,,,,bam,1208719.0,1208719.0,,,bam,1274565.0,bam,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12747631,slurm,,132112168.0,corral-repl,,0,no,,0,,,No,0.0,No,1,No,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""poisson""","""0.05""","""false""","[{'src': 'hda', 'id': 34285350}]",0,"[{'__index__': 0, 'name': 'adrenal', 'samples': {'values': [{'src': 'hda', 'id': 34285454}, {'src': 'hda', 'id': 34285477}]}}, {'__index__': 1, 'name': 'brain', 'samples': {'values': [{'src': 'hda', 'id': 34285479}, {'src': 'hda', 'id': 34285485}]}}]",,BAM,"""Yes""","""No""","""""","""classic-fpkm""","""10""","""false""","""false""",32.0,,44421095.0,1520488312.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-03-08 06:09:03.282261,123548,1027.0
,,,,,,,,,,,,,,2018-03-08 04:45:36.818453,slurm_multi,1520503018.0,0,30720.0,6.0,122888714,gtf,main_w3_handler2,3397766,18651296,False,3969198308.0,3969198308.0,,,bam,,,,,,,,,,,,,,,,,bam,3937737153.0,3937737153.0,,,bam,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12747115,slurm,,132111800.0,corral-repl,,0,no,,0,,,No,0.0,No,0,Yes,0.0,hg19,cached,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""pooled""","""0.05""","""false""","[{'src': 'hda', 'id': 34246367}]",0,"[{'__index__': 0, 'name': 'normal', 'samples': {'values': [{'src': 'hda', 'id': 33476355}]}}, {'__index__': 1, 'name': 'tumor', 'samples': {'values': [{'src': 'hda', 'id': 33476656}]}}]",,BAM,"""Yes""","""No""","""""","""geometric""","""10""","""false""","""false""",32.0,,44084120.0,1520484667.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-03-08 09:57:10.464156,120230,18351.0
,,,,,,,,,,,,,,2018-03-08 08:44:09.912873,slurm_multi,1520510806.0,0,30720.0,6.0,274803468,gtf,main_w4_handler2,3449137,18653570,False,227459191.0,227459191.0,,,bam,,,,,,,,,,,,,,,,,bam,169490935.0,169490935.0,,,bam,,,,,,,,,,,,,,,,,bam,545099497.0,545099497.0,bam,,,,,,,,,,,bam,207406023.0,207406023.0,bam,,,,,,,,,,,bam,175238982.0,175238982.0,bam,,,,,,,,,bam,279793663.0,279793663.0,bam,,,,,,,,,bam,355023565.0,355023565.0,bam,,,,,,,bam,,,,,,,,,,,,12749367,slurm,,132112168.0,corral-repl,,0,no,,0,,,No,0.0,No,1,No,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""blind""","""0.05""","""false""","[{'src': 'hda', 'id': 34165924}]",0,"[{'__index__': 0, 'name': '1F', 'samples': {'values': [{'src': 'hda', 'id': 34165952}]}}, {'__index__': 1, 'name': '8D', 'samples': {'values': [{'src': 'hda', 'id': 34165951}]}}, {'__index__': 2, 'name': '8B', 'samples': {'values': [{'src': 'hda', 'id': 34165947}]}}, {'__index__': 3, 'name': '1B', 'samples': {'values': [{'src': 'hda', 'id': 34165945}]}}, {'__index__': 4, 'name': '2B', 'samples': {'values': [{'src': 'hda', 'id': 34165944}]}}, {'__index__': 5, 'name': '1A', 'samples': {'values': [{'src': 'hda', 'id': 34165943}]}}, {'__index__': 6, 'name': '2A', 'samples': {'values': [{'src': 'hda', 'id': 34165942}]}}]",,BAM,"""No""","""No""","""""","""geometric""","""10""","""false""","""true""",32.0,,44168806.0,1520498719.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-03-08 12:06:49.215709,107319,12087.0
,,,,,,,,,,,,,,2018-03-08 14:05:01.310103,slurm_multi,1520518206.0,0,30720.0,6.0,5184482,gtf,main_w3_handler2,3456769,18657562,False,11072383.0,11072383.0,,,bam,14462782.0,bam,,,,,,,,,,,,,,,bam,41378464.0,41378464.0,,,bam,47383632.0,bam,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12753474,slurm,,132111800.0,corral-repl,,0,no,,0,,,No,0.0,No,1,No,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""pooled""","""0.05""","""false""","[{'src': 'hda', 'id': 34294192}]",0,"[{'__index__': 0, 'name': 'CD20', 'samples': {'values': [{'src': 'hda', 'id': 34293411}, {'src': 'hda', 'id': 34293438}]}}, {'__index__': 1, 'name': 'H1', 'samples': {'values': [{'src': 'hda', 'id': 34293443}, {'src': 'hda', 'id': 34293448}]}}]",,BAM,"""No""","""No""","""""","""geometric""","""10""","""false""","""false""",32.0,,44473599.0,1520517914.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-03-08 14:10:12.629183,103269,292.0
,,,,,,,,,,,,,,2018-03-08 08:43:45.447679,slurm_multi,1520512529.0,0,30720.0,6.0,274803468,gtf,main_w4_handler2,3449137,18653569,False,227459191.0,227459191.0,,,bam,,,,,,,,,,,,,,,,,bam,169490935.0,169490935.0,,,bam,,,,,,,,,,,,,,,,,bam,545099497.0,545099497.0,bam,,,,,,,,,,,bam,207406023.0,207406023.0,bam,,,,,,,,,,,bam,175238982.0,175238982.0,bam,,,,,,,,,bam,279793663.0,279793663.0,bam,,,,,,,,,bam,355023565.0,355023565.0,bam,,,,,,,bam,,,,,,,,,,,,12749438,slurm,,132112168.0,corral-repl,,0,no,,0,,,No,0.0,No,1,No,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""blind""","""0.05""","""false""","[{'src': 'hda', 'id': 34165924}]",0,"[{'__index__': 0, 'name': '1F', 'samples': {'values': [{'src': 'hda', 'id': 34165952}]}}, {'__index__': 1, 'name': '8D', 'samples': {'values': [{'src': 'hda', 'id': 34165951}]}}, {'__index__': 2, 'name': '8B', 'samples': {'values': [{'src': 'hda', 'id': 34165947}]}}, {'__index__': 3, 'name': '1B', 'samples': {'values': [{'src': 'hda', 'id': 34165945}]}}, {'__index__': 4, 'name': '2B', 'samples': {'values': [{'src': 'hda', 'id': 34165944}]}}, {'__index__': 5, 'name': '1A', 'samples': {'values': [{'src': 'hda', 'id': 34165943}]}}, {'__index__': 6, 'name': '2A', 'samples': {'values': [{'src': 'hda', 'id': 34165942}]}}]",,BAM,"""No""","""No""","""""","""geometric""","""10""","""false""","""false""",32.0,,44168806.0,1520499124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-03-08 12:35:35.604129,107319,13405.0
,,,,,,,,,,,,,,2018-03-08 12:50:49.336258,slurm_multi,1520513768.0,0,30720.0,6.0,5111168,gtf,main_w3_handler2,3440128,18656857,False,11071085.0,11071085.0,,,bam,14462782.0,bam,,,,,,,,,,,,,,,bam,41379528.0,41379528.0,,,bam,47383632.0,bam,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12752774,slurm,,132112168.0,corral-repl,,0,no,,0,,,No,0.0,No,1,No,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""pooled""","""0.05""","""false""","[{'src': 'hda', 'id': 34292662}]",0,"[{'__index__': 0, 'name': 'CD20', 'samples': {'values': [{'src': 'hda', 'id': 34290192}, {'src': 'hda', 'id': 34290199}]}}, {'__index__': 1, 'name': 'H1hesc', 'samples': {'values': [{'src': 'hda', 'id': 34290205}, {'src': 'hda', 'id': 34290211}]}}]",,BAM,"""No""","""No""","""""","""geometric""","""10""","""true""","""false""",32.0,,44418566.0,1520513469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-03-08 12:56:19.921235,123324,299.0
5052718.0,fasta,,,,,,,,,,,,,2018-03-08 13:08:36.003683,slurm_multi,1520515033.0,0,30720.0,6.0,1053749,gtf,main_w4_handler2,3449371,18656993,False,227776811.0,227776811.0,,,bam,72489891.0,bam,,,,,,,,,,,,,,,bam,146381452.0,146381452.0,,,bam,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12752939,slurm,,132111800.0,corral-repl,,0,no,,0,,,No,0.0,No,0,Yes,1.0,,history,"[{'src': 'hda', 'id': 34169294}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""blind""","""0.05""","""false""","[{'src': 'hda', 'id': 34219241}]",0,"[{'__index__': 0, 'name': 'Wt expo(pJN105)', 'samples': {'values': [{'src': 'hda', 'id': 34169226}, {'src': 'hda', 'id': 34169229}]}}, {'__index__': 1, 'name': 'WT Stat', 'samples': {'values': [{'src': 'hda', 'id': 34169224}]}}]",,BAM,"""No""","""No""","""""","""classic-fpkm""","""10""","""false""","""false""",32.0,,43939142.0,1520514577.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-03-08 13:17:18.442026,91955,456.0
,,,,,,,,,,,,,,2018-03-08 14:07:41.706873,slurm_multi,1520518418.0,0,30720.0,6.0,5111168,gtf,main_w4_handler2,3440128,18657591,False,11071085.0,11071085.0,,,bam,14462782.0,bam,,,,,,,,,,,,,,,bam,41379528.0,41379528.0,,,bam,47383632.0,bam,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12753512,slurm,,132112168.0,corral-repl,,0,no,,0,,,No,0.0,No,1,No,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""pooled""","""0.05""","""false""","[{'src': 'hda', 'id': 34292662}]",0,"[{'__index__': 0, 'name': 'CD20', 'samples': {'values': [{'src': 'hda', 'id': 34290192}, {'src': 'hda', 'id': 34290199}]}}, {'__index__': 1, 'name': 'H1hesc', 'samples': {'values': [{'src': 'hda', 'id': 34290205}, {'src': 'hda', 'id': 34290211}]}}]",,BAM,"""No""","""No""","""""","""geometric""","""10""","""true""","""false""",32.0,,44418566.0,1520518076.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-03-08 14:13:43.708200,123324,342.0
,,,,,,,,,,,,,,2018-03-08 15:50:10.590565,slurm_multi,1520525200.0,0,30720.0,6.0,4858754,gtf,main_w4_handler2,3456769,18659274,False,11072383.0,11072383.0,,,bam,14462782.0,bam,,,,,,,,,,,,,,,bam,41378464.0,41378464.0,,,bam,47383632.0,bam,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12755222,slurm,,132111800.0,corral-repl,,0,no,,0,,,No,0.0,No,1,No,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""pooled""","""0.05""","""false""","[{'src': 'hda', 'id': 34296726}]",0,"[{'__index__': 0, 'name': 'kill', 'samples': {'values': [{'src': 'hda', 'id': 34293411}, {'src': 'hda', 'id': 34293438}]}}, {'__index__': 1, 'name': 'lok', 'samples': {'values': [{'src': 'hda', 'id': 34293443}, {'src': 'hda', 'id': 34293448}]}}]",,BAM,"""No""","""No""","""""","""geometric""","""10""","""false""","""false""",32.0,,44473599.0,1520524901.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-03-08 16:06:57.500004,103269,299.0
,,,,,,,,,,,,,,2018-03-08 15:41:31.017587,slurm_multi,1520526585.0,0,30720.0,6.0,403750463,gtf,main_w4_handler2,3452930,18659171,False,363397626.0,363397626.0,,,cxb,,,,,,,,,,,,,,,,,cxb,363397626.0,363397626.0,,,cxb,,,,,,,,,,,,,,,,,cxb,363397626.0,363397626.0,cxb,,,,,,,,,,,cxb,363397626.0,363397626.0,cxb,,,,,,,,,,,cxb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12755051,slurm,,132112168.0,corral-repl,,0,no,,1,80,200,Yes,0.0,No,1,No,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""pooled""","""0.05""","""false""","[{'src': 'hda', 'id': 34243181}]",1,"[{'__index__': 0, 'name': 'VCaP si-NTC', 'samples': {'values': [{'src': 'hda', 'id': 34280598}]}}, {'__index__': 1, 'name': 'VCaP si-NTC DHT', 'samples': {'values': [{'src': 'hda', 'id': 34280601}]}}, {'__index__': 2, 'name': 'VCaP si-ZBTB7A', 'samples': {'values': [{'src': 'hda', 'id': 34280601}]}}, {'__index__': 3, 'name': 'VCaP si-ZBTB7A DHT', 'samples': {'values': [{'src': 'hda', 'id': 34280601}]}}]",,CXB,"""No""","""No""","""""","""geometric""","""10""","""false""","""false""",32.0,,44454297.0,1520523789.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-03-08 16:29:53.528493,98429,2796.0
,,,,,,,,,,,,,,2018-03-08 14:10:10.842794,slurm_multi,1520526837.0,0,30720.0,6.0,126410171,gtf,main_w4_handler2,3453913,18657653,False,3058749476.0,3058749476.0,,,bam,3885337095.0,bam,3666424896.0,bam,,,,,,,,,,,,,bam,3058749476.0,3058749476.0,,,bam,3885337095.0,bam,3666424896.0,bam,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12753568,slurm,,132111800.0,corral-repl,,0,no,,0,,,No,,,1,No,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/danRer11.len""","""danRer11""","""pooled""","""0.05""","""false""","[{'src': 'hda', 'id': 34294166}]",0,"[{'__index__': 0, 'name': 'Braina', 'samples': {'values': [{'src': 'hda', 'id': 34241204}, {'src': 'hda', 'id': 34266569}, {'src': 'hda', 'id': 34266654}]}}, {'__index__': 1, 'name': 'Brainb', 'samples': {'values': [{'src': 'hda', 'id': 34241204}, {'src': 'hda', 'id': 34266569}, {'src': 'hda', 'id': 34266654}]}}]",,BAM,"""No""","""No""","""""","""geometric""","""10""","""false""","""false""",32.0,,44468577.0,1520518224.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-03-08 16:34:00.752009,16514,8613.0
,,,,,,,,,,,,,,2018-03-08 13:50:10.507224,slurm_multi,1520527325.0,0,30720.0,6.0,274803468,gtf,main_w4_handler2,3456805,18657414,False,227459191.0,227459191.0,,,bam,,,,,,,,,,,,,,,,,bam,169490935.0,169490935.0,,,bam,,,,,,,,,,,,,,,,,bam,545099497.0,545099497.0,bam,,,,,,,,,,,bam,207406023.0,207406023.0,bam,,,,,,,,,,,bam,175238982.0,175238982.0,bam,,,,,,,,,bam,279793663.0,279793663.0,bam,,,,,,,,,bam,355023565.0,355023565.0,bam,,,,,,,bam,,,,,,,,,,,,12753333,slurm,,132111800.0,corral-repl,,0,no,,0,,,No,0.0,No,1,No,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""blind""","""0.05""","""false""","[{'src': 'hda', 'id': 34293938}]",0,"[{'__index__': 0, 'name': '1F', 'samples': {'values': [{'src': 'hda', 'id': 34293963}]}}, {'__index__': 1, 'name': '8D', 'samples': {'values': [{'src': 'hda', 'id': 34293962}]}}, {'__index__': 2, 'name': '8B', 'samples': {'values': [{'src': 'hda', 'id': 34293960}]}}, {'__index__': 3, 'name': '1B', 'samples': {'values': [{'src': 'hda', 'id': 34293959}]}}, {'__index__': 4, 'name': '2B', 'samples': {'values': [{'src': 'hda', 'id': 34293958}]}}, {'__index__': 5, 'name': '1A', 'samples': {'values': [{'src': 'hda', 'id': 34293957}]}}, {'__index__': 6, 'name': '2A', 'samples': {'values': [{'src': 'hda', 'id': 34293956}]}}]",,BAM,"""No""","""No""","""""","""geometric""","""10""","""false""","""true""",32.0,,44168806.0,1520517018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-03-08 16:42:06.997629,107319,10307.0
,,,,,,,,,,,,,,2018-03-08 16:30:23.467931,slurm_multi,1520527616.0,0,30720.0,6.0,4144822,gtf,main_w3_handler2,3449572,18659838,False,143588958.0,143588958.0,,,bam,,,,,,,,,,,,,,,,,bam,143588958.0,143588958.0,,,bam,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12755903,slurm,,132111800.0,corral-repl,,0,no,,0,,,No,0.0,No,1,No,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""pooled""","""0.05""","""false""","[{'src': 'hda', 'id': 34271817}]",0,"[{'__index__': 0, 'name': '', 'samples': {'values': [{'src': 'hda', 'id': 34220069}]}}, {'__index__': 1, 'name': '', 'samples': {'values': [{'src': 'hda', 'id': 34220069}]}}]",,BAM,"""No""","""No""","""--no-length-correction""","""geometric""","""10""","""false""","""false""",32.0,,44292623.0,1520527363.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-03-08 16:47:08.292187,123102,253.0
,,,,,,,,,,,,,,2018-03-08 17:34:13.270355,slurm_multi,1520563628.0,0,30720.0,6.0,158314123,gtf,main_w4_handler2,3452930,18660822,False,528409533.0,528409533.0,,,bam,515090100.0,bam,356092694.0,bam,347124570.0,bam,326222542.0,bam,318143006.0,bam,,,,,,,bam,407076573.0,407076573.0,,,bam,393943760.0,bam,342724966.0,bam,337773353.0,bam,313744232.0,bam,306012884.0,bam,,,,,,,bam,383079871.0,383079871.0,bam,373797040.0,bam,314655150.0,bam,306439985.0,bam,344772146.0,bam,336336248.0,bam,bam,356569837.0,356569837.0,bam,347175531.0,bam,312838928.0,bam,303943763.0,bam,289611722.0,bam,281651782.0,bam,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12756876,slurm,,132112168.0,corral-repl,,0,no,,1,80,200,Yes,0.0,No,0,Yes,0.0,hg19,cached,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""pooled""","""0.05""","""false""","[{'src': 'hda', 'id': 34242728}]",0,"[{'__index__': 0, 'name': 'VCaP si-NTC', 'samples': {'values': [{'src': 'hda', 'id': 34226375}, {'src': 'hda', 'id': 34226376}, {'src': 'hda', 'id': 34226377}, {'src': 'hda', 'id': 34226378}, {'src': 'hda', 'id': 34226379}, {'src': 'hda', 'id': 34226380}]}}, {'__index__': 1, 'name': 'VCaP si-NTC DHT', 'samples': {'values': [{'src': 'hda', 'id': 34226381}, {'src': 'hda', 'id': 34226382}, {'src': 'hda', 'id': 34226383}, {'src': 'hda', 'id': 34226384}, {'src': 'hda', 'id': 34226385}, {'src': 'hda', 'id': 34226386}]}}, {'__index__': 2, 'name': 'VCaP si-ZBTB7A', 'samples': {'values': [{'src': 'hda', 'id': 34226387}, {'src': 'hda', 'id': 34226388}, {'src': 'hda', 'id': 34226389}, {'src': 'hda', 'id': 34226390}, {'src': 'hda', 'id': 34226391}, {'src': 'hda', 'id': 34226392}]}}, {'__index__': 3, 'name': 'VCaP si-ZBTB7A DHT', 'samples': {'values': [{'src': 'hda', 'id': 34226393}, {'src': 'hda', 'id': 34226398}, {'src': 'hda', 'id': 34226400}, {'src': 'hda', 'id': 34226401}, {'src': 'hda', 'id': 34226407}, {'src': 'hda', 'id': 34226410}]}}]",,BAM,"""No""","""No""","""""","""geometric""","""10""","""false""","""false""",32.0,,44454297.0,1520531215.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.5,2.2.1.5,,2018-03-09 02:47:15.818576,98429,32413.0
