accnos,accnos_filetype,count_in,count_in_filetype,create_time,destination_id,end_epoch,exit_code,fasta_in,fasta_in_filetype,fastq_in,fastq_in_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.accnos.values,parameters.chromInfo,parameters.count_in.values,parameters.dbkey,parameters.dups,parameters.fasta_in.values,parameters.fastq_in.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
40851,mothur.accnos,44893.0,mothur.count_table,2017-12-05 14:49:09.828267,slurm_normal,1512485646.0,0,658292.0,fasta,,,,1.0,main_w3_handler0,3353880,17704085,False,,11768837,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32741265}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32741266}]","""?""","""true""","[{'src': 'hda', 'id': 32741229}]",,32.0,,42362412.0,1512485373.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-12-05 14:54:09.996517,115853.0,273.0
40851,mothur.accnos,44893.0,mothur.count_table,2017-12-05 21:50:43.888906,slurm_normal,1512510657.0,0,658292.0,fasta,,,,1.0,main_w4_handler0,3319153,17710010,False,,11774758,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32755712}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32755713}]","""?""","""true""","[{'src': 'hda', 'id': 32755575}]",,32.0,,42481779.0,1512510652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-12-05 21:50:58.755676,115870.0,5.0
4682,mothur.accnos,286781.0,mothur.count_table,2017-12-05 22:12:08.443361,slurm_normal,1512511951.0,0,73519090.0,mothur.align,,,,1.0,main_w4_handler0,3354412,17710140,False,,11774918,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32755896}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32755897}]","""?""","""true""","[{'src': 'hda', 'id': 32755842}]",,32.0,,42481513.0,1512511944.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-12-05 22:12:34.100212,112430.0,7.0
40851,mothur.accnos,44893.0,mothur.count_table,2017-12-06 13:14:53.127620,slurm_normal,1512566144.0,0,658292.0,fasta,,,,1.0,main_w3_handler0,3319113,17718742,False,,11783758,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32768955}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32768956}]","""?""","""true""","[{'src': 'hda', 'id': 32768780}]",,32.0,,42494166.0,1512566123.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-12-06 13:15:46.583766,115859.0,21.0
40851,mothur.accnos,44893.0,mothur.count_table,2017-12-06 16:22:47.330144,slurm_normal,1512577388.0,0,658292.0,fasta,,,,1.0,main_w3_handler0,3355722,17721740,False,,11787394,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32774245}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32774246}]","""?""","""true""","[{'src': 'hda', 'id': 32774135}]",,32.0,,42496355.0,1512577383.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-12-06 16:23:09.612297,115852.0,5.0
40851,mothur.accnos,44893.0,mothur.count_table,2017-12-06 16:40:44.743920,slurm_normal,1512578461.0,0,658292.0,fasta,,,,1.0,main_w4_handler0,3319153,17721898,False,,11787620,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32774518}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32774519}]","""?""","""true""","[{'src': 'hda', 'id': 32774137}]",,32.0,,42481779.0,1512578456.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-12-06 16:41:03.956005,115870.0,5.0
19898,mothur.accnos,872246.0,mothur.count_table,2017-12-06 19:20:37.774541,slurm_normal,1512590601.0,0,13425785.0,fasta,,,,1.0,main_w4_handler0,3355458,17723753,False,,11790107,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32777265}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32777266}]","""?""","""true""","[{'src': 'hda', 'id': 32777187}]",,32.0,,41551881.0,1512590596.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-12-06 20:03:23.892661,50169.0,5.0
40805,mothur.accnos,44367.0,mothur.count_table,2017-12-06 22:27:01.078748,slurm_normal,1512599238.0,0,654124.0,fasta,,,,1.0,main_w3_handler1,3319558,17725309,False,,11791364,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32779666}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32779667}]","""?""","""true""","[{'src': 'hda', 'id': 32779405}]",,32.0,,41904029.0,1512599234.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-12-06 22:27:23.684746,115896.0,4.0
40851,mothur.accnos,44901.0,mothur.count_table,2017-12-07 02:11:17.796086,slurm_normal,1512612698.0,0,658292.0,fasta,,,,1.0,main_w3_handler0,3319062,17727614,False,,11793789,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32783103}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32783104}]","""?""","""true""","[{'src': 'hda', 'id': 32782896}]",,32.0,,42504244.0,1512612693.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-12-07 02:11:42.084072,115843.0,5.0
0,mothur.accnos,1194.0,mothur.count_table,2018-03-07 03:59:25.731540,slurm_normal,1520395177.0,0,4085.0,fasta,,,7680.0,1.0,main_w4_handler0,3454614,18633991,False,,12730448,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34256616}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34256617}]","""?""","""true""","[{'src': 'hda', 'id': 34256597}]",,32.0,,44392393.0,1520395174.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-03-07 03:59:40.178288,,3.0
135597,mothur.accnos,229292.0,mothur.count_table,2018-01-17 14:25:26.739189,slurm_normal,1516199138.0,0,2396597.0,fasta,,,,1.0,main_w4_handler0,3395242,18060502,False,,12138480,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33351287}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33351288}]","""?""","""true""","[{'src': 'hda', 'id': 33351205}]",,32.0,,43244112.0,1516199133.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-01-17 14:25:41.739416,120071.0,5.0
0,mothur.accnos,0.0,mothur.count_table,2018-01-17 20:58:15.765237,slurm_normal,1516222727.0,0,5234.0,fasta,,,,1.0,main_w3_handler1,3392195,18065814,False,,12143931,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33359402}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33359403}]","""?""","""true""","[{'src': 'hda', 'id': 33359244}]",,32.0,,43249660.0,1516222722.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-01-17 20:58:52.822540,80446.0,5.0
40851,mothur.accnos,44901.0,mothur.count_table,2017-12-07 18:23:10.532233,slurm_normal,1512671005.0,0,658292.0,fasta,,,,1.0,main_w4_handler1,3319106,17739099,False,,11805382,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32803584}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32803585}]","""?""","""true""","[{'src': 'hda', 'id': 32803542}]",,32.0,,42519248.0,1512671001.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-12-07 18:23:28.116531,115856.0,4.0
567887,mothur.accnos,1702448.0,mothur.count_table,2017-12-07 18:48:38.713945,slurm_normal,1512672573.0,0,1133064188.0,mothur.align,,,,1.0,main_w3_handler0,3355458,17739349,False,,11805609,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32803191}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32801796}]","""?""","""true""","[{'src': 'hda', 'id': 32803190}]",,32.0,,41551881.0,1512672530.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-12-07 18:49:37.796619,50169.0,43.0
40851,mothur.accnos,44893.0,mothur.count_table,2017-12-07 18:59:41.097600,slurm_normal,1512673203.0,0,658292.0,fasta,,,,1.0,main_w3_handler0,3357270,17739532,False,,11805780,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32804197}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32804198}]","""?""","""true""","[{'src': 'hda', 'id': 32803946}]",,32.0,,42517497.0,1512673192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-12-07 19:00:08.513011,115868.0,11.0
0,mothur.accnos,0.0,mothur.count_table,2018-01-17 20:58:07.295310,slurm_normal,1516222695.0,0,3530.0,fasta,,,,1.0,main_w4_handler0,3392195,18065805,False,,12143915,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33359335}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33359336}]","""?""","""true""","[{'src': 'hda', 'id': 33359220}]",,32.0,,43249660.0,1516222691.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-01-17 20:58:18.769511,80446.0,4.0
68,mothur.accnos,9060.0,mothur.count_table,2017-12-08 09:44:05.515823,slurm_normal,1512726261.0,0,65140.0,fasta,,,,1.0,main_w3_handler0,3358440,17744743,False,,11811247,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32813518}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32813519}]","""?""","""true""","[{'src': 'hda', 'id': 32813503}]",,32.0,,42533477.0,1512726257.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-12-08 09:44:23.341756,72172.0,4.0
13405,mothur.accnos,1514016.0,mothur.count_table,2018-01-17 18:48:49.938735,slurm_normal,1516215324.0,0,16983669.0,fasta,,,,1.0,main_w3_handler0,3394430,18064460,False,,12142466,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33356875}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33356876}]","""?""","""true""","[{'src': 'hda', 'id': 33356840}]",,32.0,,43247987.0,1516215318.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-01-17 18:55:28.260778,113659.0,6.0
0,mothur.accnos,0.0,mothur.count_table,2018-01-17 20:58:14.831443,slurm_normal,1516222723.0,0,4921.0,fasta,,,,1.0,main_w3_handler1,3392195,18065813,False,,12143928,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33359398}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33359399}]","""?""","""true""","[{'src': 'hda', 'id': 33359241}]",,32.0,,43249660.0,1516222718.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-01-17 20:58:48.256062,80446.0,5.0
0,mothur.accnos,0.0,mothur.count_table,2018-01-17 20:58:16.710937,slurm_normal,1516222748.0,0,2879.0,fasta,,,,1.0,main_w3_handler1,3392195,18065815,False,,12143934,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33359406}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33359407}]","""?""","""true""","[{'src': 'hda', 'id': 33359247}]",,32.0,,43249660.0,1516222735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-01-17 20:59:09.708489,80446.0,13.0
0,mothur.accnos,0.0,mothur.count_table,2018-01-17 20:58:11.728130,slurm_normal,1516222722.0,0,5701.0,fasta,,,,1.0,main_w3_handler1,3392195,18065809,False,,12143926,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33359373}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33359374}]","""?""","""true""","[{'src': 'hda', 'id': 33359232}]",,32.0,,43249660.0,1516222709.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-01-17 20:58:47.928895,80446.0,13.0
0,mothur.accnos,0.0,mothur.count_table,2018-01-17 20:58:09.635253,slurm_normal,1516222698.0,0,6327.0,fasta,,,,1.0,main_w4_handler0,3392195,18065807,False,,12143917,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33359350}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33359351}]","""?""","""true""","[{'src': 'hda', 'id': 33359226}]",,32.0,,43249660.0,1516222694.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-01-17 20:58:20.491543,80446.0,4.0
0,mothur.accnos,0.0,mothur.count_table,2018-01-17 20:58:12.600130,slurm_normal,1516222707.0,0,3342.0,fasta,,,,1.0,main_w4_handler1,3392195,18065810,False,,12143920,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33359381}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33359383}]","""?""","""true""","[{'src': 'hda', 'id': 33359235}]",,32.0,,43249660.0,1516222703.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-01-17 20:58:29.057306,80446.0,4.0
0,mothur.accnos,0.0,mothur.count_table,2018-01-17 20:58:18.660673,slurm_normal,1516222714.0,0,3530.0,fasta,,,,1.0,main_w4_handler0,3392195,18065816,False,,12143924,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33359410}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33359411}]","""?""","""true""","[{'src': 'hda', 'id': 33359251}]",,32.0,,43249660.0,1516222707.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-01-17 20:58:37.575385,80446.0,7.0
0,mothur.accnos,0.0,mothur.count_table,2018-01-17 20:58:13.643279,slurm_normal,1516222712.0,0,1396.0,fasta,,,,1.0,main_w4_handler0,3392195,18065811,False,,12143922,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33359390}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33359391}]","""?""","""true""","[{'src': 'hda', 'id': 33359238}]",,32.0,,43249660.0,1516222706.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-01-17 20:58:34.623940,80446.0,6.0
0,mothur.accnos,0.0,mothur.count_table,2018-01-17 20:58:22.222457,slurm_normal,1516222723.0,0,6924.0,fasta,,,,1.0,main_w4_handler0,3392195,18065820,False,,12143929,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33359428}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33359429}]","""?""","""true""","[{'src': 'hda', 'id': 33359264}]",,32.0,,43249660.0,1516222718.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-01-17 20:58:44.667629,80446.0,5.0
0,mothur.accnos,0.0,mothur.count_table,2018-01-17 20:58:10.477825,slurm_normal,1516222700.0,0,2774.0,fasta,,,,1.0,main_w4_handler1,3392195,18065808,False,,12143918,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33359361}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33359368}]","""?""","""true""","[{'src': 'hda', 'id': 33359229}]",,32.0,,43249660.0,1516222695.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-01-17 20:58:23.340498,80446.0,5.0
0,mothur.accnos,0.0,mothur.count_table,2018-01-17 20:58:19.527801,slurm_normal,1516222710.0,0,1405.0,fasta,,,,1.0,main_w3_handler0,3392195,18065817,False,,12143921,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33359414}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33359415}]","""?""","""true""","[{'src': 'hda', 'id': 33359254}]",,32.0,,43249660.0,1516222706.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-01-17 20:58:32.772351,80446.0,4.0
0,mothur.accnos,0.0,mothur.count_table,2018-01-17 20:58:20.355466,slurm_normal,1516222715.0,0,3573.0,fasta,,,,1.0,main_w4_handler1,3392195,18065818,False,,12143923,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33359418}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33359419}]","""?""","""true""","[{'src': 'hda', 'id': 33359257}]",,32.0,,43249660.0,1516222707.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-01-17 20:58:36.622865,80446.0,8.0
0,mothur.accnos,0.0,mothur.count_table,2018-01-17 20:58:08.696155,slurm_normal,1516222698.0,0,2089.0,fasta,,,,1.0,main_w3_handler1,3392195,18065806,False,,12143916,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33359343}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33359344}]","""?""","""true""","[{'src': 'hda', 'id': 33359223}]",,32.0,,43249660.0,1516222694.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-01-17 20:58:20.649756,80446.0,4.0
0,mothur.accnos,0.0,mothur.count_table,2018-01-17 20:58:21.201656,slurm_normal,1516222712.0,0,1720.0,fasta,,,,1.0,main_w3_handler0,3392195,18065819,False,,12143925,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33359423}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33359424}]","""?""","""true""","[{'src': 'hda', 'id': 33359261}]",,32.0,,43249660.0,1516222707.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-01-17 20:58:34.691764,80446.0,5.0
40809,mothur.accnos,44845.0,mothur.count_table,2017-12-11 16:21:16.126699,slurm_normal,1513009291.0,0,657539.0,fasta,,,,1.0,main_w4_handler0,3319111,17773957,False,,11842902,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32860876}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32860877}]","""?""","""true""","[{'src': 'hda', 'id': 32860839}]",,32.0,,42515270.0,1513009287.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-12-11 16:21:33.953108,115858.0,4.0
0,mothur.accnos,0.0,mothur.count_table,2017-12-12 10:19:28.913043,slurm_normal,1513073988.0,0,83990712.0,mothur.align,,,,1.0,main_w4_handler1,3357006,17782677,False,,11851020,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32874167}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32858481}]","""?""","""true""","[{'src': 'hda', 'id': 32858479}]",,32.0,,42513701.0,1513073979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-12-12 10:19:50.940653,77009.0,9.0
40851,mothur.accnos,44893.0,mothur.count_table,2017-12-12 14:49:57.788915,slurm_normal,1513090215.0,0,658292.0,fasta,,,,1.0,main_w4_handler1,3319108,17785206,False,,11853515,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32863294}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32863295}]","""?""","""true""","[{'src': 'hda', 'id': 32863073}]",,32.0,,42496393.0,1513090210.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-12-12 14:50:18.576146,115846.0,5.0
60322,mothur.accnos,,,2018-03-07 09:18:45.452059,slurm_normal,1520414341.0,0,11939093.0,fasta,,,7680.0,1.0,main_w3_handler0,3447749,18636553,False,,12732758,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34257404}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,"""?""","""true""","[{'src': 'hda', 'id': 34163535}]",,32.0,,44116570.0,1520414335.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-03-07 09:19:04.397880,122045.0,6.0
0,mothur.accnos,,,2017-12-13 09:12:11.235581,slurm_normal,1513156345.0,0,1110349.0,fasta,,,,1.0,main_w4_handler1,3363860,17794922,False,,11864121,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32895938}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,"""?""","""true""","[{'src': 'hda', 'id': 32895927}]",,32.0,,42629910.0,1513156340.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-12-13 09:12:27.260698,72172.0,5.0
0,mothur.accnos,,,2017-12-13 09:29:54.453137,slurm_normal,1513157426.0,0,609343.0,fasta,,,,1.0,main_w4_handler0,3363911,17795051,False,,11864273,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32896130}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,"""?""","""true""","[{'src': 'hda', 'id': 32896108}]",,32.0,,42630152.0,1513157421.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-12-13 09:30:28.085707,113456.0,5.0
12258,mothur.accnos,,,2017-12-13 11:52:07.369843,slurm_normal,1513165959.0,0,412527.0,fasta,,,,1.0,main_w4_handler0,3364015,17795967,False,,11865207,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32897590}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,"""?""","""true""","[{'src': 'hda', 'id': 32897553}]",,32.0,,42632206.0,1513165954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-12-13 11:52:41.363786,113456.0,5.0
172491,mothur.accnos,2247855.0,mothur.count_table,2017-12-13 13:08:25.658233,slurm_normal,1513170519.0,0,19948205.0,fasta,,,,1.0,main_w3_handler1,3364120,17796496,False,,11865725,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32898456}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32898457}]","""?""","""true""","[{'src': 'hda', 'id': 32898370}]",,32.0,,42631708.0,1513170511.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-12-13 13:08:42.507214,111190.0,8.0
172491,mothur.accnos,2247855.0,mothur.count_table,2017-12-13 13:14:57.216467,slurm_normal,1513170913.0,0,19948205.0,fasta,,,,1.0,main_w3_handler0,3364120,17796571,False,,11865791,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32898456}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32898457}]","""?""","""true""","[{'src': 'hda', 'id': 32898370}]",,32.0,,42631708.0,1513170904.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2017-12-13 13:15:14.454862,111190.0,9.0
135597,mothur.accnos,229292.0,mothur.count_table,2018-03-07 13:18:20.137502,slurm_normal,1520428713.0,0,2396597.0,fasta,,,7680.0,1.0,main_w3_handler0,3454884,18639139,False,,12735322,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34265063}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34265064}]","""?""","""true""","[{'src': 'hda', 'id': 34264846}]",,32.0,,44061551.0,1520428709.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,1.36.1.0,,2018-03-07 13:18:35.529754,121507.0,4.0
