create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,otu,otu_filetype,param_filename,parameters.__workflow_invocation_uuid__,parameters.as_datasets,parameters.chromInfo,parameters.dbkey,parameters.fontsize,parameters.nseqs,parameters.permute,parameters.sharedotus,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-06-15 10:50:43.800827,slurm_normal,1497523865.0,0,1.0,main_w4_handler1,3003798,16107753,False,,10191287.roundup,slurm,,132112168.0,corral-repl,26270,tabular,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""false""","""false""","""false""",32.0,,38304398.0,1497523859.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-06-15 10:51:11.633676,100568.0,6.0
2017-06-15 10:51:35.997022,slurm_normal,1497523914.0,0,1.0,main_w3_handler0,3003798,16107759,False,,10191295.roundup,slurm,,132112168.0,corral-repl,4941404411,sam,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""24""","""false""","""false""","""false""",32.0,,38304398.0,1497523910.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-06-15 10:52:01.005686,100568.0,4.0
2017-06-15 10:52:24.738845,slurm_normal,1497524203.0,0,1.0,main_w3_handler1,3003798,16107760,False,,10191301.roundup,slurm,,132112168.0,corral-repl,2357,tabular,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""24""","""false""","""false""","""false""",32.0,,38304398.0,1497523964.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-06-15 10:56:46.391466,100568.0,239.0
2017-06-15 10:57:18.330486,slurm_normal,1497524256.0,0,1.0,main_w4_handler1,3003798,16107775,False,,10191324.roundup,slurm,,132112168.0,corral-repl,4715,tabular,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""24""","""false""","""false""","""false""",32.0,,38304398.0,1497524252.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-06-15 10:57:40.771902,100568.0,4.0
2017-05-23 08:43:59.476654,slurm_normal,1495529057.0,0,1.0,main_w4_handler1,3123230,15914724,False,,10012561.roundup,slurm,,132112168.0,corral-repl,28319451,fastq,,"""f5ebc5a63f9311e782c2005056a52a46""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""false""","""false""","""false""",32.0,,,1495529052.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-05-23 08:44:20.998907,106447.0,5.0
2017-05-25 09:36:53.360191,slurm_normal,1495705030.0,0,1.0,main_w3_handler0,3123146,15935338,False,,10033790.roundup,slurm,,132112168.0,corral-repl,1501156,interval,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""false""","""false""","""false""",32.0,,38155804.0,1495705023.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-05-25 09:37:11.643435,106447.0,7.0
2017-05-25 09:41:15.250576,slurm_normal,1495705290.0,0,1.0,main_w4_handler1,3123146,15935372,False,,10033823.roundup,slurm,,132112168.0,corral-repl,15563684,fasta,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""false""","""false""","""false""",32.0,,38155804.0,1495705285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-05-25 09:41:32.643476,106447.0,5.0
2017-05-25 18:52:29.818966,slurm_normal,1495738376.0,0,1.0,main_w4_handler0,3126941,15939802,False,,10038420.roundup,slurm,,132112168.0,corral-repl,192575795,fastqillumina,,,"""false""","""/galaxy-repl/localdata/chrom/78.len""","""78""","""24""","""false""","""false""","""false""",32.0,,38217215.0,1495738363.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-05-25 18:53:00.715309,106643.0,13.0
2017-05-26 04:01:14.218086,slurm_normal,1495771294.0,0,1.0,main_w4_handler1,3123146,15942530,False,,10041380.roundup,slurm,,132112168.0,corral-repl,84471,fasta,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""false""","""false""","""false""",32.0,,38155804.0,1495771289.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-05-26 04:01:36.636287,106447.0,5.0
2017-05-26 03:59:17.104128,slurm_normal,1495771175.0,0,1.0,main_w4_handler1,3123146,15942523,False,,10041373.roundup,slurm,,132112168.0,corral-repl,1501156,interval,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""24""","""false""","""false""","""false""",32.0,,38155804.0,1495771166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_venn/1.24.0,1.24.0,,2017-05-26 03:59:38.546817,106447.0,9.0
