create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.inputFile,parameters.inputFile.values,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.reference_source_selector,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-09-07 03:00:58.976935,slurm_normal_16gb,1473217282.0,0,1.0,main_w3_handler0,2812627,13794030,False,,3637327,bed,8014530.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b597cb84ff7d814821'}]",0,ce10,cached,32.0,,,,32719668,1473217271.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-09-07 03:01:24.247801,67913.0,11.0
2016-09-07 02:39:00.124677,slurm_normal_16gb,1473215990.0,0,1.0,main_w4_handler1,2812627,13793951,False,,14534617,bed,8014459.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d7afdd483fe6294a'}]",0,ce10,cached,32.0,,,,32719668,1473215977.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-09-07 02:39:51.551057,67913.0,13.0
2017-01-12 22:36:30.092235,slurm_normal,1484260606.0,0,1.0,main_w3_handler0,2947864,14754439,False,,7438,bed,8919274.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",,"[{'src': 'hda', 'id': 27912498}]",0,ce10,cached,32.0,,,,35220056,1484260601.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2017-01-12 22:36:49.948327,97700.0,5.0
2016-11-17 17:16:35.498029,slurm_normal,1479403135.0,0,1.0,main_w4_handler0,2832957,14369223,False,,164288234,bed,8574881.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/278.len""","""278""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b501e7a2ad7a838e50'}]",0,strePneu_R6,cached,32.0,,,,34309122,1479403000.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-11-17 17:19:17.177460,60829.0,135.0
2016-12-15 10:55:37.541790,slurm_normal,1481799347.0,0,1.0,main_w4_handler1,2930928,14582258,False,,600524,bed,8761597.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27643599}]",0,hg19,cached,32.0,,,,34844986,1481799341.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-12-15 10:55:49.309473,87879.0,6.0
2016-12-15 10:54:43.460676,slurm_normal,1481799291.0,0,1.0,main_w3_handler1,2930928,14582251,False,,257110,bed,8761592.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27643576}]",0,hg19,cached,32.0,,,,34844986,1481799286.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-12-15 10:54:52.452968,87879.0,5.0
2016-12-15 10:53:18.671572,slurm_normal,1481799210.0,0,1.0,main_w4_handler1,2930928,14582240,False,,868193,bed,8761580.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27643577}]",0,hg19,cached,32.0,,,,34844986,1481799205.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2016-12-15 10:53:32.805917,87879.0,5.0
2017-01-24 13:57:18.787120,slurm_normal,1485266248.0,0,1.0,main_w4_handler1,2966673,14857494,False,,263812,bed,9017504.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28063463}]",0,mm10,cached,32.0,,,,35343251,1485266242.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2017-01-24 13:57:29.250321,25993.0,6.0
2017-01-24 14:39:11.753151,slurm_normal,1485268759.0,0,1.0,main_w3_handler0,2966673,14857902,False,,150284,bed,9017885.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28064140}]",0,hg19,cached,32.0,,,,35343251,1485268755.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2017-01-24 14:39:21.503476,25993.0,4.0
2017-01-03 05:57:13.544144,slurm_normal,1483423043.0,0,1.0,main_w4_handler1,2866937,14678498,False,,112678,bed,8848879.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27796153}]",0,hg19,cached,32.0,,,,35162176,1483423036.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2017-01-03 05:57:24.828227,78081.0,7.0
2017-01-04 16:57:15.486027,slurm_normal,1483549064.0,0,1.0,main_w3_handler1,2935690,14690758,False,,51727,bed,8860633.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 27813180}]",0,mm9,cached,32.0,,,,35189793,1483549058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2017-01-04 16:57:48.585615,97208.0,6.0
2017-01-04 16:58:46.524293,slurm_normal,1483549137.0,0,1.0,main_w4_handler1,2935690,14690776,False,,37579,bed,8860648.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 27813187}]",0,mm9,cached,32.0,,,,35189793,1483549133.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2017-01-04 16:59:00.523349,97208.0,4.0
2017-03-29 13:26:12.609596,slurm_normal,1490793983.0,0,1.0,main_w4_handler1,3003152,15424066,False,,59943,bed,9556286.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28969208}]",0,hg19,cached,32.0,,,,36179746,1490793978.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2017-03-29 13:26:24.503291,100530.0,5.0
2017-02-10 00:03:24.409255,slurm_normal,1486685043.0,0,1.0,main_w3_handler1,2979999,15000214,False,,22252125,bed,9156187.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28289039}]",0,mm10,cached,32.0,,,,35811800,1486685031.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2017-02-10 00:04:06.394610,99335.0,12.0
2017-02-10 00:38:53.152841,slurm_normal,1486687220.0,0,1.0,main_w4_handler1,2982812,15000417,False,,22252125,bed,9156454.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28289324}]",0,mm10,cached,32.0,,,,35811800,1486687186.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2017-02-10 00:40:24.539410,99335.0,34.0
2017-02-10 00:25:36.798152,slurm_normal,1486686389.0,0,1.0,main_w4_handler1,2982855,15000331,False,,22252125,bed,9156347.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28289223}]",0,mm10,cached,32.0,,,,35811800,1486686355.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2017-02-10 00:26:31.364763,99335.0,34.0
2017-02-10 01:50:53.252656,slurm_normal,1486691500.0,0,1.0,main_w4_handler0,2982848,15000826,False,,22252125,bed,9156836.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28289926}]",0,mm10,cached,32.0,,,,35811800,1486691483.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2017-02-10 01:51:43.657479,99335.0,17.0
2017-02-10 02:03:26.009418,slurm_normal,1486692246.0,0,1.0,main_w4_handler1,2982976,15000870,False,,22252125,bed,9156881.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28289985}]",0,mm10,cached,32.0,,,,35811800,1486692231.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2017-02-10 02:04:09.182702,99335.0,15.0
2017-02-10 02:20:28.336670,slurm_normal,1486693262.0,0,1.0,main_w3_handler0,2982984,15000923,False,,22252125,bed,9156939.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28290100}]",0,mm10,cached,32.0,,,,35811800,1486693250.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2017-02-10 02:21:02.765418,99335.0,12.0
2017-03-17 19:26:26.418903,slurm_normal,1489778804.0,0,1.0,main_w4_handler0,3032790,15327338,False,,56916,bed,9468210.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 28811210}]",0,mm10,cached,32.0,,,,36642694,1489778791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2017-03-17 19:26:46.578752,102117.0,13.0
2017-04-13 18:10:04.187135,reserved,1492107637.0,0,1.0,main_w3_handler1,2590687,15580586,False,,53093,bed6,9702042.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 29209799}]",0,mm10,cached,32.0,,,,36196859,1492107276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2017-04-13 18:20:50.218447,5254.0,361.0
2017-04-13 19:04:27.784944,reserved,1492110952.0,0,1.0,main_w4_handler0,2590687,15581240,False,,27361,bed,9702633.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 29209925}]",0,mm10,cached,32.0,,,,36196859,1492110941.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2017-04-13 19:31:51.533874,5254.0,11.0
2017-04-24 14:43:41.520274,slurm_normal,1493045042.0,0,1.0,main_w4_handler0,3079932,15663273,False,,3734112,bed,9779148.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29328761}]",0,hg19,cached,32.0,,,,36493338,1493045034.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BedToIntervalList/1.136.0,1.136.0,,2017-04-24 14:44:04.091674,33658.0,8.0
