chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,ffastq,ffastq_filetype,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,oligos,oligos_filetype,param_filename,parameters.align,parameters.chromInfo,parameters.dbkey,parameters.ffastq.values,parameters.ffastq|__identifier__,parameters.gapextend,parameters.gapopen,parameters.match,parameters.mismatch,parameters.oligo.__current_case__,parameters.oligo.add,parameters.rfastq.values,parameters.rfastq|__identifier__,processor_count,rfastq,rfastq_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-04-09 21:10:37.150773,slurm_normal,1491772245.0,0,65151397,fastq,1.0,main_w3_handler1,3040566,15535865,False,,9661585.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29135686}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29135687}]",,32.0,65144643,fastq,,36216920,1491772240.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-09 21:10:47.010193,100667.0,5.0
,,2017-04-17 15:44:08.489161,slurm_normal,1492443892.0,0,3295299,fastq,1.0,main_w3_handler1,3076122,15606168,False,,9725960.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29244996}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29244999}]",,32.0,3292547,fastq,,37373293,1492443869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-04-17 15:44:57.728644,104213.0,23.0
,,2017-03-21 15:16:14.506724,slurm_normal,1490109394.0,0,4375560,fastq,1.0,main_w4_handler0,2990551,15355481,False,,9494684.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28860838}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 28860839}]",,32.0,4370800,fastq,,35900346,1490109389.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-03-21 15:16:43.350845,68460.0,5.0
,,2017-03-21 15:16:18.813924,slurm_normal,1490109415.0,0,2710311,fastq,1.0,main_w4_handler0,2990551,15355487,False,,9494688.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28860881}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 28860882}]",,32.0,2706259,fastq,,35900346,1490109409.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-03-21 15:17:04.095381,68460.0,6.0
,,2017-03-21 15:16:17.816082,slurm_normal,1490109412.0,0,1784360,fastq,1.0,main_w3_handler1,2990551,15355486,False,,9494687.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28860879}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 28860880}]",,32.0,1782200,fastq,,35900346,1490109406.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-03-21 15:16:55.969728,68460.0,6.0
,,2017-03-21 15:16:16.606158,slurm_normal,1490109389.0,0,1787268,fastq,1.0,main_w3_handler1,2990551,15355485,False,,9494680.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28860876}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 28860878}]",,32.0,1784740,fastq,,35900346,1490109381.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-03-21 15:16:33.707023,68460.0,8.0
,,2017-03-21 15:16:15.571593,slurm_normal,1490109391.0,0,3345300,fastq,1.0,main_w3_handler0,2990551,15355484,False,,9494683.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28860872}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 28860873}]",,32.0,3340982,fastq,,35900346,1490109383.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-03-21 15:16:33.734131,68460.0,8.0
,,2017-06-19 08:48:33.244020,slurm_normal,1497862149.0,0,2682565,fastq,1.0,main_w3_handler0,3162536,16130121,False,,10210359.roundup,slurm,,132112168.0,corral-repl,,,,"""needleman""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30076339}]","""Mock_R1.fastq""","""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 30076340}]","""Mock_R2.fastq""",32.0,2679931,fastq,,38687534,1497862145.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-06-19 08:49:10.671678,106930.0,4.0
,,2017-06-19 08:48:41.159427,slurm_normal,1497862169.0,0,3969819,fastq,1.0,main_w4_handler0,3162536,16130133,False,,10210363.roundup,slurm,,132112168.0,corral-repl,,,,"""needleman""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30076311}]","""F3D9_R1.fastq""","""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 30076312}]","""F3D9_R2.fastq""",32.0,3965889,fastq,,38687534,1497862165.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-06-19 08:49:30.806476,106930.0,4.0
,,2017-06-19 08:48:39.452855,slurm_normal,1497862172.0,0,1787268,fastq,1.0,main_w4_handler0,3162536,16130131,False,,10210353.roundup,slurm,,132112168.0,corral-repl,,,,"""needleman""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30076315}]","""F3D142_R1.fastq""","""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 30076316}]","""F3D142_R2.fastq""",32.0,1784740,fastq,,38687534,1497862137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-06-19 08:49:38.140344,106930.0,35.0
,,2017-06-19 08:48:46.459399,slurm_normal,1497862229.0,0,3295299,fastq,1.0,main_w3_handler0,3162536,16130140,False,,10210380.roundup,slurm,,132112168.0,corral-repl,,,,"""needleman""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30076249}]","""F3D1_R1.fastq""","""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 30076251}]","""F3D1_R2.fastq""",32.0,3292547,fastq,,38687534,1497862225.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-06-19 08:50:35.541569,106930.0,4.0
,,2017-06-19 08:48:42.442296,slurm_normal,1497862201.0,0,2879975,fastq,1.0,main_w3_handler1,3162536,16130135,False,,10210373.roundup,slurm,,132112168.0,corral-repl,,,,"""needleman""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30076306}]","""F3D7_R1.fastq""","""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 30076308}]","""F3D7_R2.fastq""",32.0,2876027,fastq,,38687534,1497862198.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-06-19 08:50:04.710665,106930.0,3.0
,,2017-06-19 08:48:36.139700,slurm_normal,1497862205.0,0,9584828,fastq,1.0,main_w3_handler0,3162536,16130126,False,,10210375.roundup,slurm,,132112168.0,corral-repl,,,,"""needleman""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30076328}]","""F3D147_R1.fastq""","""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 30076329}]","""F3D147_R2.fastq""",32.0,9570396,fastq,,38687534,1497862201.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-06-19 08:50:06.512854,106930.0,4.0
,,2017-06-19 08:48:38.710746,slurm_normal,1497862210.0,0,1784360,fastq,1.0,main_w3_handler1,3162536,16130130,False,,10210371.roundup,slurm,,132112168.0,corral-repl,,,,"""needleman""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30076318}]","""F3D143_R1.fastq""","""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 30076319}]","""F3D143_R2.fastq""",32.0,1782200,fastq,,38687534,1497862190.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-06-19 08:50:14.094303,106930.0,20.0
,,2017-06-19 08:48:43.740848,slurm_normal,1497862215.0,0,2497527,fastq,1.0,main_w3_handler0,3162536,16130137,False,,10210377.roundup,slurm,,132112168.0,corral-repl,,,,"""needleman""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30076300}]","""F3D5_R1.fastq""","""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 30076302}]","""F3D5_R2.fastq""",32.0,2494737,fastq,,38687534,1497862210.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-06-19 08:50:19.649732,106930.0,5.0
,,2017-06-19 08:48:45.802216,slurm_normal,1497862229.0,0,11016599,fastq,1.0,main_w3_handler0,3162536,16130139,False,,10210379.roundup,slurm,,132112168.0,corral-repl,,,,"""needleman""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30076256}]","""F3D2_R1.fastq""","""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 30076261}]","""F3D2_R2.fastq""",32.0,11003081,fastq,,38687534,1497862225.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-06-19 08:50:35.356297,106930.0,4.0
,,2017-03-24 01:50:39.950456,slurm_normal,1490320248.0,0,1493637066,fastq,1.0,main_w4_handler0,3043045,15381880,False,,9519311.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28898637}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 28897541}]",,32.0,1493637066,fastq,,36826275,1490320244.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-03-24 01:50:51.596756,82194.0,4.0
,,2017-03-24 01:57:05.361885,slurm_normal,1490320632.0,0,1493637066,fastq,1.0,main_w4_handler0,3043045,15381894,False,,9519328.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28898637}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 28897541}]",,32.0,1493637066,fastq,,36826275,1490320628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-03-24 01:57:15.086140,82194.0,4.0
,,2017-03-24 18:06:31.447287,slurm_normal,1490378802.0,0,53162737,fastq,1.0,main_w3_handler1,3042010,15390117,False,,9526136.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28915213}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 28915214}]",,32.0,54744429,fastq,,36762747,1490378797.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-03-24 18:06:46.824191,82349.0,5.0
,,2017-03-24 18:06:30.533657,slurm_normal,1490378907.0,0,29538800,fastqsanger,1.0,main_w3_handler0,3042010,15390116,False,,9526134.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28915209}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 28915210}]",,32.0,29795448,fastqsanger,,36762747,1490378817.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-03-24 18:08:28.865834,82349.0,90.0
,,2017-03-24 18:15:01.868287,slurm_normal,1490379322.0,0,29538800,fastqsanger,1.0,main_w3_handler1,3042010,15390179,False,,9526186.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28915209}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 28915210}]",,32.0,29795448,fastqsanger,,36762747,1490379306.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-03-24 18:15:31.245114,82349.0,16.0
,,2017-03-24 18:21:21.530294,slurm_normal,1490379697.0,0,29538800,fastqsanger,1.0,main_w4_handler1,3042010,15390249,False,,9526235.roundup,slurm,,132112168.0,corral-repl,,,,"""needleman""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28915209}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 28915210}]",,32.0,29795448,fastqsanger,,36762747,1490379687.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-03-24 18:21:41.665119,82349.0,10.0
,,2017-03-26 04:14:32.426781,slurm_normal,1490501689.0,0,5877191212,fastqsanger,1.0,main_w3_handler1,2978039,15397635,False,,9532886.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""","[{'src': 'hda', 'id': 28809499}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 28810316}]",,32.0,5877191212,fastqsanger,,36271389,1490501678.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-03-26 04:14:52.160770,98932.0,11.0
,,2017-06-01 08:14:32.614613,slurm_normal,1496304930.0,0,2819293,fastq,1.0,main_w3_handler1,3133852,15986881,False,,10081987.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29827416}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29827419}]",,32.0,2816029,fastq,,38361048,1496304925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-06-01 08:15:34.292236,75088.0,5.0
,,2017-06-01 02:52:57.539668,slurm_normal,1496285595.0,0,2265,fastq,1.0,main_w4_handler0,3110013,15984911,False,,10080157.roundup,slurm,,132112168.0,corral-repl,,,,"""needleman""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29843012}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29843013}]",,32.0,2291,fastq,,37954626,1496285590.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-06-01 02:53:17.827066,,5.0
,,2017-06-01 07:50:55.526770,slurm_normal,1496303597.0,0,9570396,fastq,1.0,main_w4_handler1,3133852,15986624,False,,10081736.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29827433}]","""reverse""","""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29827478}]","""reverse""",32.0,2679931,fastq,,38361048,1496303591.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-06-01 07:53:22.805098,75088.0,6.0
,,2017-03-28 07:13:37.792313,slurm_normal,1490685233.0,0,556999400,fastq,1.0,main_w3_handler1,2952177,15412594,False,,9543044.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27899719}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 27900067}]",,32.0,556999400,fastq,,36923758,1490685226.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-03-28 07:13:54.130040,97888.0,7.0
,,2017-03-28 07:13:42.829388,slurm_normal,1490685240.0,0,426244472,fastq,1.0,main_w3_handler0,2952177,15412600,False,,9543047.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27901730}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 27901832}]",,32.0,426244472,fastq,,36923758,1490685234.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-03-28 07:14:03.748473,97888.0,6.0
,,2017-03-28 07:13:39.845158,slurm_normal,1490685240.0,0,503652667,fastq,1.0,main_w3_handler1,2952177,15412596,False,,9543046.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27900837}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 27901010}]",,32.0,503652667,fastq,,36923758,1490685234.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-03-28 07:14:03.560467,97888.0,6.0
,,2017-03-28 07:13:42.277264,slurm_normal,1490685248.0,0,445535105,fastq,1.0,main_w3_handler1,2952177,15412599,False,,9543048.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27901517}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 27901548}]",,32.0,445535105,fastq,,36923758,1490685242.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-03-28 07:14:10.636006,97888.0,6.0
,,2017-03-28 07:13:45.149885,slurm_normal,1490685251.0,0,557746323,fastq,1.0,main_w3_handler0,2952177,15412605,False,,9543049.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27905984}]",,"""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 27906464}]",,32.0,557746323,fastq,,36923758,1490685245.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-03-28 07:14:12.684303,97888.0,6.0
,,2017-06-01 07:50:44.602244,slurm_normal,1496303497.0,0,4485826,fastq,1.0,main_w3_handler1,3133852,15986601,False,,10081685.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29827329}]","""forward""","""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29827478}]","""reverse""",32.0,2679931,fastq,,38361048,1496303492.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-06-01 07:51:42.442597,75088.0,5.0
,,2017-06-01 07:50:40.698922,slurm_normal,1496303474.0,0,3292547,fastq,1.0,main_w3_handler1,3133852,15986593,False,,10081671.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29827293}]","""reverse""","""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29827478}]","""reverse""",32.0,2679931,fastq,,38361048,1496303469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-06-01 07:51:19.233990,75088.0,5.0
,,2017-06-01 07:50:44.036478,slurm_normal,1496303488.0,0,2494737,fastq,1.0,main_w3_handler1,3133852,15986600,False,,10081682.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29827322}]","""reverse""","""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29827478}]","""reverse""",32.0,2679931,fastq,,38361048,1496303483.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-06-01 07:51:33.417413,75088.0,5.0
,,2017-06-01 07:50:39.485502,slurm_normal,1496303459.0,0,4370800,fastq,1.0,main_w3_handler0,3133852,15986591,False,,10081665.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29827284}]","""reverse""","""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29827478}]","""reverse""",32.0,2679931,fastq,,38361048,1496303454.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-06-01 07:51:03.151815,75088.0,5.0
,,2017-06-01 07:50:39.927804,slurm_normal,1496303459.0,0,3295299,fastq,1.0,main_w3_handler0,3133852,15986592,False,,10081666.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29827291}]","""forward""","""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29827478}]","""reverse""",32.0,2679931,fastq,,38361048,1496303454.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-06-01 07:51:03.564228,75088.0,5.0
,,2017-06-01 07:50:42.917087,slurm_normal,1496303479.0,0,3789320,fastq,1.0,main_w3_handler0,3133852,15986597,False,,10081674.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29827318}]","""reverse""","""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29827478}]","""reverse""",32.0,2679931,fastq,,38361048,1496303474.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-06-01 07:51:23.860153,75088.0,5.0
,,2017-06-01 07:50:57.558494,slurm_normal,1496303626.0,0,7336241,fastq,1.0,main_w4_handler1,3133852,15986629,False,,10081744.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29827459}]","""reverse""","""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29827478}]","""reverse""",32.0,2679931,fastq,,38361048,1496303620.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-06-01 07:53:50.162520,75088.0,6.0
,,2017-06-01 07:50:38.859179,slurm_normal,1496303461.0,0,4375560,fastq,1.0,main_w4_handler1,3133852,15986589,False,,10081668.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29827276}]","""forward""","""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29827478}]","""reverse""",32.0,2679931,fastq,,38361048,1496303457.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-06-01 07:51:06.860286,75088.0,4.0
,,2017-06-01 07:50:41.222349,slurm_normal,1496303464.0,0,11016599,fastq,1.0,main_w4_handler0,3133852,15986594,False,,10081670.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29827302}]","""forward""","""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29827478}]","""reverse""",32.0,2679931,fastq,,38361048,1496303460.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-06-01 07:51:14.660769,75088.0,4.0
,,2017-06-01 07:50:41.776490,slurm_normal,1496303483.0,0,11003081,fastq,1.0,main_w4_handler0,3133852,15986595,False,,10081679.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29827311}]","""reverse""","""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29827478}]","""reverse""",32.0,2679931,fastq,,38361048,1496303478.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-06-01 07:51:27.174231,75088.0,5.0
,,2017-06-01 07:50:43.414516,slurm_normal,1496303483.0,0,2497527,fastq,1.0,main_w4_handler0,3133852,15986598,False,,10081681.roundup,slurm,,132112168.0,corral-repl,,,,"""gotoh""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29827320}]","""forward""","""-1""","""-2""","""1""","""-1""",0.0,no,"[{'src': 'hda', 'id': 29827478}]","""reverse""",32.0,2679931,fastq,,38361048,1496303479.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_contigs/1.27.0,1.27.0,,2017-06-01 07:51:27.940804,75088.0,4.0
