chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input_fastq1,input_fastq1_filetype,input_fastq2,input_fastq2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_fastq1,parameters.input_fastq2,parameters.param_type.__current_case__,parameters.param_type.description,parameters.param_type.library_name,parameters.param_type.max_q,parameters.param_type.min_q,parameters.param_type.param_type_selector,parameters.param_type.platform,parameters.param_type.platform_unit,parameters.param_type.predicted_insert_size,parameters.param_type.run_date,parameters.param_type.sequencing_center,parameters.param_type.sort_order,parameters.read_group_name,parameters.sample_name,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2014-10-24 11:47:55.491697,rodeo_normal,1414161429.0,0,1.0,main_w1_handler1,2076784,8036798,False,,1726344116,fastqsanger,,,71116.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/droSec1.len""","""droSec1""",17319927,,0,,,,,basic,,,,,,,"""A""","""rDsecFL1""",2.0,,17655893,1414161185.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-10-24 14:37:12.217144,53884.0,244.0
,,2014-10-24 11:53:08.389049,rodeo_normal,1414161442.0,0,1.0,main_w2_handler0,2076784,8036872,False,,1792408046,fastqsanger,,,71115.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",17319924,,0,,,,,basic,,,,,,,"""A""","""rDmelML1""",2.0,,17655893,1414161181.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-10-24 14:37:25.895517,53884.0,261.0
,,2014-10-24 14:50:40.687178,rodeo_normal,1414162469.0,0,1.0,main_w1_handler0,2076784,8038285,False,,2079048815,fastqsanger,,,71267.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/droSim1.len""","""droSim1""",17319929,,0,,,,,basic,,,,,,,"""A""","""rDsimFL1""",2.0,,17655893,1414162251.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-10-24 14:54:33.255413,53884.0,218.0
,,2014-10-24 14:50:51.593269,rodeo_normal,1414162403.0,0,1.0,main_w1_handler1,2076784,8038286,False,,1292538785,fastqsanger,,,71269.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",17319923,,0,,,,,basic,,,,,,,"""A""","""rDmelFL1""",1.0,,17655893,1414162265.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-10-24 14:53:25.201616,53884.0,138.0
,,2014-10-26 12:32:57.145416,rodeo_normal,1414326790.0,0,1.0,main_w1_handler1,2098087,8045290,False,,1410494,fastqsanger,,,77730.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTau6.len""","""bosTau6""",17338049,,0,,,,,basic,,,,,,,"""A""","""unknown sample""",2.0,,17683190,1414326786.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-10-26 12:33:13.980258,54473.0,4.0
,,2014-10-26 12:53:56.959461,rodeo_normal,1414328056.0,0,1.0,main_w2_handler1,2098087,8045321,False,,1410494,fastqsanger,,,77761.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTau6.len""","""bosTau6""",17338047,,0,,,,,basic,,,,,,,"""A""","""unknown sample""",2.0,,17683190,1414328050.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-10-26 12:54:20.054309,54473.0,6.0
,,2014-10-26 13:04:16.241704,rodeo_normal,1414328676.0,0,1.0,main_w1_handler0,2098099,8045357,False,,95415213,fastqsanger,,,77784.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTau6.len""","""bosTau6""",17338194,,0,,,,,basic,,,,,,,"""A""","""unknown sample""",2.0,,17683190,1414328668.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-10-26 13:04:39.149646,54473.0,8.0
,,2014-11-19 18:28:00.099490,rodeo_normal,1416421695.0,0,1.0,main_w1_handler1,1922761,8204487,False,,28478740,fastqsanger,,,262863.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17608333,,0,,,,,basic,,,,,,,"""A""","""unknown sample""",1.0,,19605736,1416421687.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-11-19 18:28:18.875410,39892.0,8.0
,,2015-01-29 01:43:04.508335,rodeo_normal,1422495866.0,0,1.0,main_w1_handler1,2182868,8628074,False,,243062920,fastqsanger,243062920.0,fastqsanger,864685.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18280703,18280761,0,,,,,basic,,,,,,,"""NP27""","""NP27""",2.0,,20622160,1422495801.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-01-29 01:44:31.077634,58726.0,65.0
,,2014-11-27 01:20:38.606164,rodeo_normal,1417051275.0,0,1.0,main_w1_handler1,2131324,8262622,False,,124991192,fastqsanger,,,342769.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17700000,,0,,,,,basic,,,,,,,"""A""","""unknown sample""",2.0,,19559912,1417051250.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-11-27 01:21:18.828157,56020.0,25.0
,,2014-11-29 05:10:42.906136,rodeo_normal,1417237874.0,0,1.0,main_w1_handler0,2131800,8267394,False,,140781174,fastqsanger,,,349943.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17704350,,0,,,,,basic,,,,,,,"""A""","""mp_unknown_bam""",2.0,,19807333,1417237852.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-11-29 05:11:16.954944,56599.0,22.0
,,2014-12-03 14:45:24.447144,rodeo_normal,1417617940.0,0,1.0,main_w1_handler0,2136975,8310649,False,,4160,fastqsanger,,,409557.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17770675,,0,,,,,basic,,,,,,,"""A""","""unknown sample""",2.0,,19869265,1417617936.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-12-03 14:45:45.311627,38047.0,4.0
,,2014-12-05 13:53:57.839080,rodeo_normal,1417787651.0,0,1.0,main_w2_handler1,2139326,8333536,False,,22869828,fastqsanger,,,440469.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17811950,,0,,,,,basic,,,,,,,"""A""","""unknown sample""",2.0,,19921577,1417787643.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-12-05 13:54:13.797635,,8.0
,,2014-12-06 07:05:18.826191,rodeo_normal,1417849743.0,0,1.0,main_w1_handler0,2138955,8356906,False,,1861959450,fastqsanger,,,469694.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17812171,,0,,,,,basic,,,,,,,"""A""","""unknown sample""",2.0,,19934410,1417849525.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-12-06 07:09:05.494012,56975.0,218.0
,,2015-02-05 21:08:58.983922,rodeo_normal,1423172149.0,0,1.0,main_w2_handler1,2196827,8672631,False,,6915968313,fastqsanger,6915968313.0,fastqsanger,2659685.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18424473,18424474,1,,,93,0,advanced,,,,,,unsorted,"""whatever""","""another""",32.0,,20662697,1423170566.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-02-05 21:35:52.327238,5254.0,1583.0
,,2014-12-20 21:54:54.035243,rodeo_normal,1419113180.0,0,1.0,main_w1_handler1,2145197,8451002,False,,3518359718,fastqsanger,3518359718.0,fastqsanger,612552.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18036793,18036794,0,,,,,basic,,,,,,,"""A""","""unknown sample""",2.0,,19869087,1419112509.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-12-20 22:06:23.815671,56853.0,671.0
,,2014-12-22 13:11:47.331843,rodeo_normal,1419253935.0,0,1.0,main_w2_handler1,2154076,8455692,False,,63931993,fastqsanger,,,620511.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18031977,,0,,,,,basic,,,,,,,"""A""","""unknown sample""",2.0,,20138165,1419253926.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2014-12-22 13:12:18.826418,57628.0,9.0
,,2015-02-06 10:10:38.501896,rodeo_normal,1423217738.0,0,1.0,main_w2_handler1,2117386,8675330,False,,1899172872,fastqsanger,,,2665298.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",18430545,,0,,,,,basic,,,,,,,"""A""","""H3K27me3_5163""",32.0,,19785606,1423217470.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-02-06 10:15:40.932010,4954.0,268.0
,,2015-02-10 17:28:14.625689,rodeo_normal,1423589391.0,0,1.0,main_w2_handler1,2201662,8695491,False,,529270256,fastqsanger,,,2704018.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18463991,,1,,,93,0,advanced,,,,,,coordinate,"""A""","""unknown sample""",32.0,,20662697,1423589322.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-02-10 17:29:55.563001,5254.0,69.0
,,2015-02-15 07:25:01.123273,rodeo_normal,1423985182.0,0,1.0,main_w2_handler1,2203901,8728759,False,,107679578,fastqsanger,,,2764578.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18516787,,0,,,,,basic,,,,,,,"""A""","""unknown sample""",32.0,,21220222,1423985164.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-02-15 07:26:24.730585,55954.0,18.0
,,2015-02-15 07:25:11.310181,rodeo_normal,1423985276.0,0,1.0,main_w2_handler0,2203901,8728760,False,,865360312,fastqsanger,,,2764574.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18516786,,0,,,,,basic,,,,,,,"""A""","""unknown sample""",32.0,,21220222,1423985133.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-02-15 07:27:59.092505,55954.0,143.0
,,2015-02-17 17:05:16.187033,rodeo_normal,1424192727.0,0,1.0,main_w1_handler1,2201739,8745399,False,,361,fastqsanger,,,2794749.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18541121,,0,,,,,basic,,,,,,,"""A""","""GB1A1_17L""",32.0,,20610347,1424192724.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-02-17 17:05:29.449454,58680.0,3.0
,,2015-02-18 16:09:35.850044,rodeo_normal,1424275806.0,0,1.0,main_w2_handler1,2211016,8756655,False,,2482328,fastqcssanger,,,2813769.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",18557962,,0,,,,,basic,,,,,,,"""A""","""unknown sample""",32.0,,21319407,1424275790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-02-18 16:10:08.311899,,16.0
,,2015-02-24 11:47:36.387105,rodeo_normal,1424778679.0,0,1.0,main_w1_handler1,2185516,8802023,False,,2601203244,fastqsanger,,,2895736.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18607338,,0,,,,,basic,,,,,,,"""A""","""unknown sample""",32.0,,21273859,1424778462.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-02-24 11:51:23.021589,59675.0,217.0
,,2015-03-02 18:45:39.881725,rodeo_normal,1425322061.0,0,1.0,main_w2_handler1,2190105,8842875,False,,7965349,fastqsanger,7965349.0,fastqsanger,2972373.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18697554,18697555,0,,,,,basic,,,,,,,"""A""","""unknown sample""",32.0,,21535925,1425322058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-03-02 18:47:44.564662,12159.0,3.0
,,2015-03-02 18:45:38.338162,rodeo_normal,1425322046.0,0,1.0,main_w2_handler1,2190105,8842873,False,,9651637,fastqsanger,9651637.0,fastqsanger,2972365.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18697541,18697542,0,,,,,basic,,,,,,,"""A""","""unknown sample""",32.0,,21535925,1425322042.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-03-02 18:47:30.045665,12159.0,4.0
,,2015-03-02 18:45:37.037167,rodeo_normal,1425322010.0,0,1.0,main_w1_handler0,2190105,8842872,False,,15953029,fastqsanger,15953029.0,fastqsanger,2972341.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18677369,18677370,0,,,,,basic,,,,,,,"""A""","""unknown sample""",32.0,,21535925,1425322005.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-03-02 18:46:53.823858,12159.0,5.0
,,2015-03-02 18:45:39.396395,rodeo_normal,1425322022.0,0,1.0,main_w1_handler0,2190105,8842874,False,,8852869,fastqsanger,8852869.0,fastqsanger,2972349.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18697547,18697548,0,,,,,basic,,,,,,,"""A""","""unknown sample""",32.0,,21535925,1425322018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-03-02 18:47:05.812957,12159.0,4.0
,,2015-03-02 18:45:40.509509,rodeo_normal,1425322059.0,0,1.0,main_w2_handler0,2190105,8842876,False,,11515429,fastqsanger,11515429.0,fastqsanger,2972371.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18697577,18697578,0,,,,,basic,,,,,,,"""A""","""unknown sample""",32.0,,21535925,1425322055.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-03-02 18:47:41.530258,12159.0,4.0
,,2015-03-03 12:39:53.788395,rodeo_normal,1425386407.0,0,1.0,main_w2_handler0,2224721,8850431,False,,17205211,fastqsanger,,,2986673.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18708655,,0,,,,,basic,,,,,,,"""B""","""heart 1""",32.0,,21553695,1425386403.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-03-03 12:40:12.675666,60418.0,4.0
,,2015-03-03 12:40:43.918745,rodeo_normal,1425386478.0,0,1.0,main_w1_handler0,2224721,8850434,False,,92482426,fastqsanger,,,2986681.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18708656,,0,,,,,basic,,,,,,,"""B""","""Heart 2""",32.0,,21553695,1425386456.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-03-03 12:41:20.934913,60418.0,22.0
,,2015-03-03 12:36:08.858035,rodeo_normal,1425386185.0,0,1.0,main_w2_handler0,2224721,8850416,False,,62169562,fastqsanger,,,2986643.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18701255,,0,,,,,basic,,,,,,,"""A""","""unknown sample""",32.0,,21553695,1425386176.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-03-03 12:36:28.677567,60418.0,9.0
,,2015-03-03 12:39:14.527679,rodeo_normal,1425386367.0,0,1.0,main_w1_handler1,2224721,8850429,False,,7397205,fastqsanger,,,2986669.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18708653,,0,,,,,basic,,,,,,,"""A""","""Brain 2""",32.0,,21553695,1425386363.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-03-03 12:39:32.925444,60418.0,4.0
,,2015-03-12 14:00:43.102401,rodeo_normal,1426168875.0,0,1.0,main_w1_handler0,2220727,8929324,False,,128824661,fastqsanger,,,3133160.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/wolbEndo_OF_DROSOPHIL.len""","""wolbEndo_OF_DROSOPHIL""",18832610,,0,,,,,basic,,,,,,,"""A""","""Test""",32.0,,21479508,1426168852.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-03-12 14:01:17.373571,60244.0,23.0
,,2015-03-12 14:01:51.199867,rodeo_normal,1426168937.0,0,1.0,main_w1_handler1,2220727,8929328,False,,131040230,fastqsanger,,,3133174.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/wolbEndo_OF_DROSOPHIL.len""","""wolbEndo_OF_DROSOPHIL""",18832609,,0,,,,,basic,,,,,,,"""A""","""Test""",32.0,,21479508,1426168922.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-03-12 14:02:19.239405,60244.0,15.0
,,2015-03-13 15:18:41.683104,rodeo_normal,1426260167.0,0,1.0,main_w1_handler0,2236630,8943287,False,,1876293079,fastqsanger,,,3158027.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18850108,,0,,,,,basic,,,,,,,"""A""","""GFP""",32.0,,21778356,1426259926.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-03-13 15:22:49.774357,48792.0,241.0
,,2015-03-16 09:05:42.822793,rodeo_normal,1426496974.0,0,1.0,main_w2_handler1,2236630,8955551,False,,1876293079,fastqsanger,,,3179379.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18850108,,0,,,,,basic,,,,,,,"""A""","""unknown sample""",32.0,,21778356,1426496758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-03-16 09:09:38.160824,48792.0,216.0
,,2015-03-22 11:16:43.191018,rodeo_normal,1427023025.0,0,1.0,main_w2_handler0,2235319,9006173,False,,83649532,fastqsanger,,,3274905.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",18895337,,0,,,,,basic,,,,,,,"""A""","""unknown sample""",32.0,,21950914,1427023014.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-03-22 11:17:07.944886,58353.0,11.0
,,2015-06-19 07:51:49.055288,slurm_normal,1434700555.0,0,1.0,main_w1_handler0,2170723,9690372,False,,1295135577,fastqsanger,,,3999490.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20050082,,0,,,,,basic,,,,,,,"""A""","""unknown sample""",32.0,,23668017,1434700343.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-06-19 07:55:58.329869,41185.0,212.0
,,2015-06-19 07:54:05.483136,slurm_normal,1434700675.0,0,1.0,main_w2_handler1,2170723,9690384,False,,1276859377,fastqsanger,,,3999499.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20050095,,0,,,,,basic,,,,,,,"""A""","""unknown sample""",32.0,,23668017,1434700470.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-06-19 07:57:58.684656,41185.0,205.0
,,2015-06-19 07:53:29.371330,slurm_normal,1434700650.0,0,1.0,main_w2_handler1,2170723,9690383,False,,1403495709,fastqsanger,,,3999498.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20050092,,0,,,,,basic,,,,,,,"""A""","""unknown sample""",32.0,,23668017,1434700438.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-06-19 07:57:33.305981,41185.0,212.0
,,2015-06-19 07:55:08.979227,slurm_normal,1434700966.0,0,1.0,main_w2_handler0,2170723,9690388,False,,1309610761,fastqsanger,,,3999505.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20050096,,0,,,,,basic,,,,,,,"""A""","""unknown sample""",32.0,,23668017,1434700578.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-06-19 08:02:53.691687,41185.0,388.0
,,2015-04-05 07:54:21.489937,slurm_normal,1428220480.0,0,1.0,main_w2_handler1,2253735,9142878,False,,32517677,fastqsanger,,,3426074.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19149388,,0,,,,,basic,,,,,,,"""A""","""unknown sample""",32.0,,22259390,1428220472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-04-05 07:54:44.028035,61657.0,8.0
,,2015-04-07 15:13:19.223965,slurm_normal,1428419618.0,0,1.0,main_w1_handler0,2261336,9159798,False,,27367109,fastqsanger,,,3441510.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19174759,,1,,,93,0,advanced,,,,,,queryname,"""JD""","""#{input}""",32.0,,22272269,1428419612.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-04-07 15:13:40.799358,51321.0,6.0
,,2015-04-07 15:13:17.922450,slurm_normal,1428419648.0,0,1.0,main_w2_handler1,2261336,9159796,False,,31181702,fastqsanger,,,3441513.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19174756,,1,,,93,0,advanced,,,,,,queryname,"""JD""","""#{input}""",32.0,,22272269,1428419642.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-04-07 15:14:13.667919,51321.0,6.0
,,2015-04-07 15:13:18.744810,slurm_normal,1428419657.0,0,1.0,main_w2_handler1,2261336,9159797,False,,27288461,fastqsanger,,,3441514.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19174757,,1,,,93,0,advanced,,,,,,queryname,"""JD""","""#{input}""",32.0,,22272269,1428419650.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-04-07 15:14:21.608570,51321.0,7.0
,,2015-04-07 15:13:16.736368,slurm_normal,1428419767.0,0,1.0,main_w2_handler0,2261336,9159795,False,,31127332,fastqsanger,,,3441548.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19174753,,1,,,93,0,advanced,,,,,,queryname,"""JD""","""#{input}""",32.0,,22272269,1428419762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-04-07 15:16:12.501060,51321.0,5.0
,,2015-04-07 15:18:29.823628,slurm_normal,1428420032.0,0,1.0,main_w2_handler0,2261336,9159858,False,,31127332,fastqsanger,31181702.0,fastqsanger,3441620.roundup,slurm,,132112168.0,corral-repl,,"""5822f574dd3911e48369005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19174753,19174756,0,,,,,basic,,,,,,,"""JD""","""#{input_fastq1}""",32.0,,22272269,1428420002.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-04-07 15:20:37.000943,51321.0,30.0
,,2015-04-07 17:35:52.108142,slurm_normal,1428428177.0,0,1.0,main_w1_handler1,2254512,9161287,False,,19673434,fastqsanger,19666558.0,fastqsanger,3443250.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19176052,19176050,0,,,,,basic,,,,,,,"""JD""","""Sample_95""",32.0,,22272269,1428428170.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-04-07 17:36:25.802331,51321.0,7.0
,,2015-04-07 17:18:03.692225,slurm_normal,1428427126.0,0,1.0,main_w1_handler0,2254512,9161164,False,,17256989,fastqsanger,17230743.0,fastqsanger,3443146.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19175933,19175931,0,,,,,basic,,,,,,,"""JD""","""Sample_25""",32.0,,22272269,1428427112.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.56.0,1.56.0,,2015-04-07 17:18:55.609649,51321.0,14.0
