chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,info,inputA,inputA_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.addition.__current_case__,parameters.addition.addition_select,parameters.addition.b,parameters.addition.l,parameters.addition.r,parameters.chromInfo,parameters.dbkey,parameters.genome,parameters.genome.values,parameters.header,parameters.inputA,parameters.inputA.values,parameters.pct,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-03-01 02:14:56.056662,slurm_normal,1456800813.0,0,1.0,584,gg,main_w2_handler0,2616924,11977054,False,,80029579,bed,6207088.roundup,slurm,,132112168.0,corral-repl,,"""61147672df5311e58a1d005056a52a46""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23562041,,"""False""",23566266,,"""False""","""True""",32.0,,28313111.0,1456800799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-03-01 02:53:37.316502,78472.0,14.0
,,2016-03-01 02:15:02.459724,slurm_normal,1456799285.0,0,1.0,584,gg,main_w1_handler1,2616925,11977065,False,,38779084,bed,6206845.roundup,slurm,,132112168.0,corral-repl,,"""64fdff74df5311e58a1d005056a52a46""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23562041,,"""False""",23566280,,"""False""","""True""",32.0,,28313111.0,1456799276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-03-01 02:28:08.164766,78472.0,9.0
,,2016-03-01 02:15:08.028991,slurm_normal,1456799563.0,0,1.0,584,gg,main_w2_handler1,2616926,11977076,False,,38147783,bed,6206913.roundup,slurm,,132112168.0,corral-repl,,"""68c6da86df5311e58a1d005056a52a46""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23562041,,"""False""",23566294,,"""False""","""True""",32.0,,28313111.0,1456799549.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-03-01 02:32:47.630067,78472.0,14.0
,,2016-03-01 11:33:15.682629,slurm_normal,1456832464.0,0,1.0,584,gg,main_w1_handler2,2610302,11979608,False,,24461715,bed,6211238.roundup,slurm,,132112168.0,corral-repl,,"""5fbef92adfa111e5bb53005056a52a46""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23480420,,"""False""",23570134,,"""False""","""True""",32.0,,28592599.0,1456832453.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-03-01 11:41:11.171688,78471.0,11.0
,,2016-03-01 15:03:38.977567,slurm_normal,1456868976.0,0,1.0,584,gg,main_w1_handler1,2617527,11982605,False,,24461715,bed,6213973.roundup,slurm,,132112168.0,corral-repl,,"""c4687b5edfbe11e58d49005056a51846""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23546448,,"""False""",23573758,,"""False""","""True""",32.0,,28731239.0,1456868967.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-03-01 21:49:50.857647,78475.0,9.0
,,2016-05-03 08:32:30.369445,slurm_normal,1462264380.0,0,1.0,364,gg,main_w2_handler0,2578638,12744176,False,,359927,bed,6948444.roundup,slurm,,132112168.0,corral-repl,,,0,b,500,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a27492f48c5a32dd'}]","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b557baf7a5c342b0e9'}]","""false""","""false""",32.0,,28375314.0,1462264377.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-05-03 08:33:02.761440,72658.0,3.0
,,2016-05-03 08:32:11.510109,slurm_normal,1462264358.0,0,1.0,364,gg,main_w2_handler0,2578638,12744174,False,,366973,bed,6948441.roundup,slurm,,132112168.0,corral-repl,,,0,b,500,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a27492f48c5a32dd'}]","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5be1e5af41f0e1c02'}]","""false""","""false""",32.0,,28375314.0,1462264355.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-05-03 08:32:40.834729,72658.0,3.0
,,2016-05-03 08:28:32.181725,slurm_normal,1462264145.0,0,1.0,412,bed,main_w2_handler0,2578638,12744147,False,,366973,bed,6948429.roundup,slurm,,132112168.0,corral-repl,,,0,b,500,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54df4a75c83dab085'}]","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5be1e5af41f0e1c02'}]","""false""","""false""",32.0,,28375314.0,1462264141.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-05-03 08:29:08.801479,72658.0,4.0
,,2016-05-03 08:29:08.803286,slurm_normal,1462264194.0,0,1.0,412,bed,main_w2_handler0,2578638,12744164,False,,359927,bed,6948434.roundup,slurm,,132112168.0,corral-repl,,,0,b,500,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54df4a75c83dab085'}]","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b557baf7a5c342b0e9'}]","""false""","""false""",32.0,,28375314.0,1462264190.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-05-03 08:29:57.256282,72658.0,4.0
,,2016-03-02 18:31:11.679771,slurm_normal,1456944396.0,0,1.0,584,gg,main_w2_handler1,2611334,11998464,False,,15603235,bed,6226013.roundup,slurm,,132112168.0,corral-repl,,"""ece37534e0a411e5b9bd005056a52a46""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23501193,,"""False""",23618021,,"""False""","""True""",32.0,,28313107.0,1456944382.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-03-02 18:46:43.380087,49649.0,14.0
,,2016-03-02 18:31:21.928583,slurm_normal,1456944674.0,0,1.0,584,gg,main_w1_handler2,2611334,11998487,False,,38051320,bed,6226087.roundup,slurm,,132112168.0,corral-repl,,"""f4336600e0a411e5b9bd005056a52a46""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23501193,,"""False""",23618050,,"""False""","""True""",32.0,,28313107.0,1456944660.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-03-02 18:51:22.380124,49649.0,14.0
,,2016-05-03 09:17:03.342659,slurm_normal,1462267071.0,0,1.0,364,gg,main_w1_handler1,2578638,12744523,False,,364086,bed,6948876.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a27492f48c5a32dd'}]","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57cafd4d2ff4eb2d2'}]","""false""","""false""",32.0,,28375314.0,1462267063.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-05-03 09:17:52.436920,72658.0,8.0
,,2016-05-03 09:16:46.666394,slurm_normal,1462267080.0,0,1.0,364,gg,main_w2_handler1,2578638,12744521,False,,359331,bed,6948872.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a27492f48c5a32dd'}]","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b504a801e1991d6021'}]","""false""","""false""",32.0,,28375314.0,1462267053.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-05-03 09:18:03.504087,72658.0,27.0
,,2016-03-02 18:31:55.000786,slurm_normal,1456945286.0,0,1.0,584,gg,main_w2_handler0,2611334,11998535,False,,24461715,bed,6226262.roundup,slurm,,132112168.0,corral-repl,,"""071423eae0a511e5b9bd005056a52a46""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23501193,,"""False""",23618110,,"""False""","""True""",32.0,,28313107.0,1456945276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-03-02 19:01:30.209605,49649.0,10.0
,,2016-03-02 18:31:16.576488,slurm_normal,1456945163.0,0,1.0,584,gg,main_w2_handler0,2611334,11998476,False,,37498990,bed,6226128.roundup,slurm,,132112168.0,corral-repl,,"""f1272f82e0a411e5b9bd005056a52a46""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23501193,,"""False""",23618036,,"""False""","""True""",32.0,,28313107.0,1456944777.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-03-02 18:59:28.767886,49649.0,386.0
,,2016-03-02 18:31:38.798164,slurm_normal,1456945278.0,0,1.0,584,gg,main_w2_handler1,2611334,11998510,False,,62840242,bed,6226255.roundup,slurm,,132112168.0,corral-repl,,"""fdaa0eb4e0a411e5b9bd005056a52a46""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23501193,,"""False""",23618079,,"""False""","""True""",32.0,,28313107.0,1456945259.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-03-02 19:01:23.249278,49649.0,19.0
,,2016-03-02 18:31:31.384959,slurm_normal,1456945016.0,0,1.0,584,gg,main_w1_handler2,2611334,11998499,False,,19971338,bed,6226185.roundup,slurm,,132112168.0,corral-repl,,"""f767e904e0a411e5b9bd005056a52a46""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23501193,,"""False""",23618066,,"""False""","""True""",32.0,,28313107.0,1456945007.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-03-02 18:57:02.428537,49649.0,9.0
,,2016-03-02 18:31:47.752583,slurm_normal,1456945478.0,0,1.0,584,gg,main_w1_handler2,2611334,11998524,False,,78828799,bed,6226326.roundup,slurm,,132112168.0,corral-repl,,"""02801104e0a511e5b9bd005056a52a46""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23501193,,"""False""",23618095,,"""False""","""True""",32.0,,28313107.0,1456945462.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-03-02 19:04:46.106787,49649.0,16.0
,,2016-05-03 09:34:45.427742,slurm_normal,1462268146.0,0,1.0,364,gg,main_w1_handler1,2578638,12744730,False,,364086,bed,6949154.roundup,slurm,,132112168.0,corral-repl,,,0,b,20000,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a27492f48c5a32dd'}]","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57cafd4d2ff4eb2d2'}]","""false""","""false""",32.0,,28375314.0,1462268142.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-05-03 09:35:50.791855,72658.0,4.0
,,2016-05-03 09:35:21.328208,slurm_normal,1462268170.0,0,1.0,364,gg,main_w1_handler1,2578638,12744735,False,,359331,bed,6949159.roundup,slurm,,132112168.0,corral-repl,,,0,b,20000,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a27492f48c5a32dd'}]","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b504a801e1991d6021'}]","""false""","""false""",32.0,,28375314.0,1462268166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-05-03 09:36:12.320544,72658.0,4.0
,,2016-06-22 00:30:22.952058,slurm_normal,1466555437.0,0,1.0,12266,bed,main_w1_handler0,2746302,13230536,False,,205098,bed,7415732.roundup,slurm,,132112168.0,corral-repl,,,0,b,10,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d6a30abc82d2fa10'}]","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bb6ee4647be871ce'}]","""false""","""false""",32.0,,30142319.0,1466555434.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-06-22 00:30:39.491815,7078.0,3.0
,,2016-06-22 00:33:31.448836,slurm_normal,1466555629.0,0,1.0,12266,bed,main_w1_handler0,2746302,13230554,False,,205098,bed,7415752.roundup,slurm,,132112168.0,corral-repl,,,0,b,15,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d6a30abc82d2fa10'}]","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bb6ee4647be871ce'}]","""false""","""false""",32.0,,30142319.0,1466555624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-06-22 00:33:50.678050,7078.0,5.0
,,2016-06-22 00:31:03.898887,slurm_normal,1466555478.0,0,1.0,12266,bed,main_w2_handler0,2746302,13230541,False,,205098,bed,7415735.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,10,10,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d6a30abc82d2fa10'}]","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bb6ee4647be871ce'}]","""false""","""false""",32.0,,30142319.0,1466555474.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-06-22 00:31:20.947180,7078.0,4.0
,,2016-06-22 00:35:00.544382,slurm_normal,1466555712.0,0,1.0,12266,bed,main_w1_handler0,2746302,13230601,False,,203475,bed,7415760.roundup,slurm,,132112168.0,corral-repl,,,0,b,20,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d6a30abc82d2fa10'}]","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52516ab23934db434'}]","""false""","""false""",32.0,,30142319.0,1466555708.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-06-22 00:35:13.974839,7078.0,4.0
,,2016-06-22 00:33:45.453815,slurm_normal,1466555644.0,0,1.0,12266,bed,main_w1_handler1,2746302,13230555,False,,205098,bed,7415753.roundup,slurm,,132112168.0,corral-repl,,,0,b,20,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d6a30abc82d2fa10'}]","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bb6ee4647be871ce'}]","""false""","""false""",32.0,,30142319.0,1466555640.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-06-22 00:34:06.834134,7078.0,4.0
,,2016-06-22 00:34:12.500466,slurm_normal,1466555667.0,0,1.0,12266,bed,main_w2_handler1,2746302,13230556,False,,203475,bed,7415754.roundup,slurm,,132112168.0,corral-repl,,,0,b,10,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d6a30abc82d2fa10'}]","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52516ab23934db434'}]","""false""","""false""",32.0,,30142319.0,1466555662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-06-22 00:34:29.963842,7078.0,5.0
,,2016-06-22 00:34:40.251576,slurm_normal,1466555695.0,0,1.0,12266,bed,main_w1_handler0,2746302,13230559,False,,203475,bed,7415757.roundup,slurm,,132112168.0,corral-repl,,,0,b,15,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d6a30abc82d2fa10'}]","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52516ab23934db434'}]","""false""","""false""",32.0,,30142319.0,1466555691.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-06-22 00:34:57.912644,7078.0,4.0
,,2016-03-02 21:58:16.129108,slurm_normal,1456957516.0,0,1.0,584,gg,main_w1_handler2,2618934,12000301,False,,24461715,bed,6229105.roundup,slurm,,132112168.0,corral-repl,,"""db0d9c96e0c111e5b918005056a52a46""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23546448,,"""False""",23623618,,"""False""","""True""",32.0,,28767632.0,1456957423.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-03-02 22:25:23.308527,78475.0,93.0
,,2016-03-02 22:04:03.326214,slurm_normal,1456957466.0,0,1.0,584,gg,main_w2_handler0,2618937,12000340,False,,19971338,bed,6229109.roundup,slurm,,132112168.0,corral-repl,,"""aa38428ce0c211e58dc1005056a52a46""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23546448,,"""False""",23623767,,"""False""","""True""",32.0,,28767632.0,1456957434.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-03-02 22:24:29.155405,78475.0,32.0
,,2016-03-02 22:04:14.776268,slurm_normal,1456957601.0,0,1.0,584,gg,main_w2_handler1,2618938,12000352,False,,38051320,bed,6229129.roundup,slurm,,132112168.0,corral-repl,,"""b100132ee0c211e5b4f6005056a52a46""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23546448,,"""False""",23623787,,"""False""","""True""",32.0,,28767632.0,1456957538.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-03-02 22:26:46.144341,78475.0,63.0
,,2016-03-02 22:04:28.895637,slurm_normal,1456958247.0,0,1.0,584,gg,main_w1_handler1,2618941,12000394,False,,78828799,bed,6229224.roundup,slurm,,132112168.0,corral-repl,,"""b76aebeee0c211e5bbd7005056a52a46""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23546448,,"""False""",23623841,,"""False""","""True""",32.0,,28767632.0,1456958216.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-03-02 22:37:41.501412,78475.0,31.0
,,2016-03-02 22:04:26.975953,slurm_normal,1456959028.0,0,1.0,584,gg,main_w2_handler1,2618940,12000381,False,,62840242,bed,6229356.roundup,slurm,,132112168.0,corral-repl,,"""b5e0d838e0c211e58f8d005056a52a46""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23546448,,"""False""",23623825,,"""False""","""True""",32.0,,28767632.0,1456959004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-03-02 22:50:33.980988,78475.0,24.0
,,2016-03-02 22:04:26.047312,slurm_normal,1456958838.0,0,1.0,584,gg,main_w1_handler1,2618939,12000375,False,,37498990,bed,6229310.roundup,slurm,,132112168.0,corral-repl,,"""b495a832e0c211e58ca6005056a52a46""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23546448,,"""False""",23623822,,"""False""","""True""",32.0,,28767632.0,1456958736.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-03-02 22:47:21.440547,78475.0,102.0
,,2016-03-02 22:04:31.390297,slurm_normal,1456958755.0,0,1.0,584,gg,main_w1_handler1,2618942,12000403,False,,15603235,bed,6229313.roundup,slurm,,132112168.0,corral-repl,,"""b891e680e0c211e5af56005056a52a46""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23546448,,"""False""",23623855,,"""False""","""True""",32.0,,28767632.0,1456958742.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-03-02 22:46:01.388583,78475.0,13.0
,,2016-03-02 22:04:32.749786,slurm_normal,1456958759.0,0,1.0,584,gg,main_w1_handler2,2618943,12000408,False,,24461715,bed,6229314.roundup,slurm,,132112168.0,corral-repl,,"""b9d63a0ae0c211e5b4f6005056a52a46""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23546448,,"""False""",23623870,,"""False""","""True""",32.0,,28767632.0,1456958745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-03-02 22:46:06.420628,78475.0,14.0
,,2016-03-03 04:42:37.897488,slurm_normal,1456980709.0,0,1.0,584,gg,main_w2_handler0,2611012,12002844,False,,38779084,bed,6232058.roundup,slurm,,132112168.0,corral-repl,,"""587b122ae0fa11e5aa89005056a52a46""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23497249,,"""False""",23632734,,"""False""","""True""",32.0,,28478752.0,1456980699.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-03-03 04:51:51.266886,78895.0,10.0
,,2016-03-03 19:33:57.216229,slurm_normal,1457042933.0,0,1.0,584,gg,main_w1_handler0,2612261,12012697,False,,37498990,bed,6242854.roundup,slurm,,132112168.0,corral-repl,,"""dce80d8ee17611e5b918005056a52a46""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23657801,,"""False""",23658099,,"""False""","""True""",32.0,,28313099.0,1457042923.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-03-03 22:09:00.247136,78470.0,10.0
,,2016-03-03 19:34:25.142049,slurm_normal,1457043037.0,0,1.0,584,gg,main_w1_handler0,2612261,12012745,False,,15603235,bed,6242903.roundup,slurm,,132112168.0,corral-repl,,"""ed90632ae17611e5b918005056a52a46""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23657801,,"""False""",23658154,,"""False""","""True""",32.0,,28313099.0,1457043028.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-03-03 22:10:45.492803,78470.0,9.0
,,2016-03-03 19:34:19.604395,slurm_normal,1457043166.0,0,1.0,584,gg,main_w1_handler0,2612261,12012733,False,,62840242,bed,6242965.roundup,slurm,,132112168.0,corral-repl,,"""e98aa286e17611e5b918005056a52a46""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23657801,,"""False""",23658141,,"""False""","""True""",32.0,,28313099.0,1457043147.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-03-03 22:12:48.993723,78470.0,19.0
,,2016-03-03 15:05:28.714126,slurm_normal,1457017937.0,0,1.0,584,gg,main_w2_handler1,2619768,12008164,False,,24461715,bed,6237750.roundup,slurm,,132112168.0,corral-repl,,"""5a06d5f0e15111e58f8d005056a52a46""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23645782,,"""False""",23645941,,"""False""","""True""",32.0,,28593949.0,1457017928.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-03-03 15:12:19.833624,78461.0,9.0
,,2016-03-03 15:26:09.573768,slurm_normal,1457020209.0,0,1.0,584,gg,main_w1_handler2,2619776,12008391,False,,78828799,bed,6238464.roundup,slurm,,132112168.0,corral-repl,,"""3ba83bc8e15411e58c2f005056a51846""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23647040,,"""False""",23647151,,"""False""","""True""",32.0,,28549202.0,1457020192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-03-03 15:50:18.710005,78993.0,17.0
,,2016-03-03 15:25:57.388517,slurm_normal,1457020208.0,0,1.0,584,gg,main_w2_handler0,2619776,12008380,False,,62840242,bed,6238465.roundup,slurm,,132112168.0,corral-repl,,"""35cb8bc4e15411e58c2f005056a51846""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23647040,,"""False""",23647129,,"""False""","""True""",32.0,,28549202.0,1457020195.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-03-03 15:50:10.630988,78993.0,13.0
,,2016-03-03 15:59:31.805298,slurm_normal,1457022373.0,0,1.0,584,gg,main_w1_handler0,2619844,12009055,False,,19971338,bed,6239147.roundup,slurm,,132112168.0,corral-repl,,"""e244f77ee15811e58ca6005056a52a46""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23546448,,"""False""",23648877,,"""False""","""True""",32.0,,28786539.0,1457022320.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-03-03 16:26:19.687319,78475.0,53.0
,,2016-03-03 16:01:16.728316,slurm_normal,1457022527.0,0,1.0,584,gg,main_w2_handler1,2619848,12009096,False,,37498990,bed,6239185.roundup,slurm,,132112168.0,corral-repl,,"""25c13602e15911e5b918005056a52a46""",1,lr,,0,164,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23546448,,"""False""",23648975,,"""False""","""True""",32.0,,28786539.0,1457022516.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.22.0,2.22.0,,2016-03-03 16:28:50.088224,78475.0,11.0
