chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input_bam,input_bam_filetype,input_interval,input_interval_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_bam,parameters.input_bam.values,parameters.input_interval,parameters.input_interval.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-02-09 21:04:00.430101,rodeo_normal,1423516509.0,0,1.0,main_w1_handler1,2200459,8689258,False,,17030733161,bam,36,bed,2692087.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18453396,,18454064,,32.0,,21066807.0,1423515859.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/0.0.1,0.0.1,,2015-02-09 21:15:13.994103,47159.0,650.0
,,2015-02-10 15:32:51.488321,rodeo_normal,1423582521.0,0,1.0,main_w1_handler1,2193413,8694237,False,,1398832336,bam,25,bed,2701711.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18414181,,18450031,,32.0,,21103358.0,1423582429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/0.0.1,0.0.1,,2015-02-10 15:35:24.188040,57554.0,92.0
,,2015-02-10 15:33:25.017473,rodeo_normal,1423582558.0,0,1.0,main_w1_handler1,2193413,8694241,False,,1240754656,bam,25,bed,2701739.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18414191,,18450031,,32.0,,21103358.0,1423582503.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/0.0.1,0.0.1,,2015-02-10 15:36:03.369217,57554.0,55.0
,,2015-02-10 17:05:07.364900,rodeo_normal,1423587973.0,0,1.0,main_w2_handler1,2193413,8695224,False,,850693000,bam,25,bed,2703541.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18414183,,18463564,,32.0,,21103358.0,1423587932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/0.0.1,0.0.1,,2015-02-10 17:06:15.256309,57554.0,41.0
,,2015-02-10 16:47:40.414565,rodeo_normal,1423586968.0,0,1.0,main_w2_handler1,2193413,8695008,False,,862316617,bam,24,bed,2703104.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18449322,,18463179,,32.0,,21103358.0,1423586881.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/0.0.1,0.0.1,,2015-02-10 16:49:33.285462,57554.0,87.0
,,2015-02-10 16:40:03.051651,rodeo_normal,1423586466.0,0,1.0,main_w1_handler1,2193413,8694939,False,,538965934,bam,24,bed,2702973.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18395226,,18462758,,32.0,,21103358.0,1423586427.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/0.0.1,0.0.1,,2015-02-10 16:41:09.058751,57554.0,39.0
,,2015-02-10 16:40:51.202003,rodeo_normal,1423586506.0,0,1.0,main_w1_handler1,2193413,8694945,False,,556464368,bam,24,bed,2702991.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18414165,,18462758,,32.0,,21103358.0,1423586477.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/0.0.1,0.0.1,,2015-02-10 16:41:49.003039,57554.0,29.0
,,2015-02-10 16:40:38.440645,rodeo_normal,1423586518.0,0,1.0,main_w1_handler1,2193413,8694942,False,,634355025,bam,24,bed,2702987.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18414153,,18462758,,32.0,,21103358.0,1423586464.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/0.0.1,0.0.1,,2015-02-10 16:42:01.223796,57554.0,54.0
,,2015-02-10 16:52:37.703153,rodeo_normal,1423587228.0,0,1.0,main_w2_handler1,2193413,8695080,False,,850693000,bam,25,bed,2703242.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18414183,,18463498,,32.0,,21103358.0,1423587184.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/0.0.1,0.0.1,,2015-02-10 16:53:54.122815,57554.0,44.0
,,2015-02-10 16:46:29.248166,rodeo_normal,1423586845.0,0,1.0,main_w2_handler0,2193413,8694987,False,,556464368,bam,24,bed,2703086.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18414165,,18463179,,32.0,,21103358.0,1423586815.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/0.0.1,0.0.1,,2015-02-10 16:47:27.271311,57554.0,30.0
,,2015-02-10 16:45:41.928797,rodeo_normal,1423586801.0,0,1.0,main_w2_handler0,2193413,8694980,False,,538965934,bam,24,bed,2703064.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18395226,,18463179,,32.0,,21103358.0,1423586761.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/0.0.1,0.0.1,,2015-02-10 16:46:43.627791,57554.0,40.0
,,2015-02-10 16:51:18.484397,rodeo_normal,1423587167.0,0,1.0,main_w2_handler0,2193413,8695062,False,,634355025,bam,25,bed,2703201.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18414153,,18463498,,32.0,,21103358.0,1423587100.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/0.0.1,0.0.1,,2015-02-10 16:52:49.319972,57554.0,67.0
,,2015-02-10 16:53:07.020073,rodeo_normal,1423587321.0,0,1.0,main_w2_handler0,2193413,8695082,False,,1268659625,bam,25,bed,2703252.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18414195,,18463498,,32.0,,21103358.0,1423587204.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/0.0.1,0.0.1,,2015-02-10 16:55:23.517423,57554.0,117.0
,,2015-02-10 16:52:01.144589,rodeo_normal,1423587237.0,0,1.0,main_w2_handler1,2193413,8695078,False,,1398832336,bam,25,bed,2703225.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18414181,,18463498,,32.0,,21103358.0,1423587146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/0.0.1,0.0.1,,2015-02-10 16:54:03.454593,57554.0,91.0
,,2015-02-10 16:51:46.841489,rodeo_normal,1423587158.0,0,1.0,main_w1_handler1,2193413,8695076,False,,556464368,bam,25,bed,2703214.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18414165,,18463498,,32.0,,21103358.0,1423587130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/0.0.1,0.0.1,,2015-02-10 16:52:40.855347,57554.0,28.0
,,2015-02-10 16:53:30.883001,rodeo_normal,1423587318.0,0,1.0,main_w1_handler0,2193413,8695086,False,,862316617,bam,25,bed,2703264.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18449322,,18463498,,32.0,,21103358.0,1423587240.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/0.0.1,0.0.1,,2015-02-10 16:55:22.114318,57554.0,78.0
,,2015-02-10 16:55:18.073763,rodeo_normal,1423587397.0,0,1.0,main_w2_handler1,2193413,8695105,False,,634355025,bam,26,bed,2703309.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18414153,,18463513,,32.0,,21103358.0,1423587341.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/0.0.1,0.0.1,,2015-02-10 16:56:40.925653,57554.0,56.0
,,2015-02-10 17:36:18.632571,rodeo_normal,1423589921.0,0,1.0,main_w2_handler1,2193413,8695615,False,,1268659625,bam,24,bed,2704207.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18414195,,18463625,,32.0,,21103358.0,1423589807.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/0.0.1,0.0.1,,2015-02-10 17:38:45.618999,57554.0,114.0
,,2015-02-10 16:55:53.184155,rodeo_normal,1423587400.0,0,1.0,main_w2_handler0,2193413,8695107,False,,556464368,bam,26,bed,2703313.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18414165,,18463513,,32.0,,21103358.0,1423587372.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/0.0.1,0.0.1,,2015-02-10 16:56:44.474278,57554.0,28.0
,,2015-02-10 17:00:00.900145,rodeo_normal,1423587700.0,0,1.0,main_w2_handler0,2193413,8695163,False,,682703120,bam,24,bed,2703422.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18414150,,18463554,,32.0,,21103358.0,1423587625.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/0.0.1,0.0.1,,2015-02-10 17:01:44.745213,57554.0,75.0
,,2015-02-10 17:02:37.861155,rodeo_normal,1423587858.0,0,1.0,main_w2_handler1,2193413,8695193,False,,862316617,bam,24,bed,2703476.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18449322,,18463554,,32.0,,21103358.0,1423587777.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/0.0.1,0.0.1,,2015-02-10 17:04:23.618791,57554.0,81.0
,,2015-02-10 17:04:49.040188,rodeo_normal,1423587959.0,0,1.0,main_w2_handler1,2193413,8695222,False,,1398832336,bam,25,bed,2703535.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18414181,,18463564,,32.0,,21103358.0,1423587906.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/0.0.1,0.0.1,,2015-02-10 17:06:02.688273,57554.0,53.0
,,2015-02-10 17:05:23.382412,rodeo_normal,1423588021.0,0,1.0,main_w1_handler1,2193413,8695226,False,,1240754656,bam,25,bed,2703544.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18414191,,18463564,,32.0,,21103358.0,1423587943.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/0.0.1,0.0.1,,2015-02-10 17:07:02.970979,57554.0,78.0
,,2015-02-10 17:04:08.578578,rodeo_normal,1423587928.0,0,1.0,main_w1_handler1,2193413,8695208,False,,634355025,bam,25,bed,2703519.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18414153,,18463564,,32.0,,21103358.0,1423587876.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/0.0.1,0.0.1,,2015-02-10 17:05:32.271213,57554.0,52.0
,,2015-02-10 17:09:35.546075,rodeo_normal,1423588235.0,0,1.0,main_w1_handler1,2193413,8695265,False,,850693000,bam,25,bed,2703625.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18414183,,18463573,,32.0,,21103358.0,1423588195.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/0.0.1,0.0.1,,2015-02-10 17:10:39.367345,57554.0,40.0
,,2015-02-10 17:01:35.087870,rodeo_normal,1423587768.0,0,1.0,main_w1_handler1,2193413,8695179,False,,1240754656,bam,24,bed,2703456.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18414191,,18463554,,32.0,,21103358.0,1423587717.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/0.0.1,0.0.1,,2015-02-10 17:02:52.473519,57554.0,51.0
,,2015-02-10 17:00:19.780299,rodeo_normal,1423587709.0,0,1.0,main_w2_handler0,2193413,8695164,False,,634355025,bam,24,bed,2703424.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18414153,,18463554,,32.0,,21103358.0,1423587654.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/0.0.1,0.0.1,,2015-02-10 17:01:53.694121,57554.0,55.0
,,2015-02-10 17:03:51.154621,rodeo_normal,1423587937.0,0,1.0,main_w1_handler1,2193413,8695205,False,,682703120,bam,25,bed,2703509.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18414150,,18463564,,32.0,,21103358.0,1423587858.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/0.0.1,0.0.1,,2015-02-10 17:05:39.825325,57554.0,79.0
,,2015-02-10 17:01:22.141897,rodeo_normal,1423587761.0,0,1.0,main_w2_handler0,2193413,8695175,False,,850693000,bam,24,bed,2703460.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18414183,,18463554,,32.0,,21103358.0,1423587718.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/0.0.1,0.0.1,,2015-02-10 17:02:44.000083,57554.0,43.0
,,2015-02-10 17:03:09.892995,rodeo_normal,1423587856.0,0,1.0,main_w2_handler0,2193413,8695198,False,,538965934,bam,25,bed,2703493.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18395226,,18463564,,32.0,,21103358.0,1423587809.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/0.0.1,0.0.1,,2015-02-10 17:04:19.570927,57554.0,47.0
,,2015-02-10 17:02:11.320338,rodeo_normal,1423587869.0,0,1.0,main_w1_handler0,2193413,8695183,False,,1268659625,bam,24,bed,2703468.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18414195,,18463554,,32.0,,21103358.0,1423587753.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/0.0.1,0.0.1,,2015-02-10 17:04:34.016772,57554.0,116.0
,,2015-02-10 17:09:16.361364,rodeo_normal,1423588236.0,0,1.0,main_w2_handler1,2193413,8695263,False,,1398832336,bam,25,bed,2703617.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18414181,,18463573,,32.0,,21103358.0,1423588181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/0.0.1,0.0.1,,2015-02-10 17:10:40.601063,57554.0,55.0
,,2015-02-10 17:07:01.205736,rodeo_normal,1423588090.0,0,1.0,main_w2_handler1,2193413,8695239,False,,538965934,bam,25,bed,2703574.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18395226,,18463573,,32.0,,21103358.0,1423588046.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/0.0.1,0.0.1,,2015-02-10 17:08:14.972445,57554.0,44.0
