chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,parameters.length,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-07-31 20:55:56.883701,slurm_normal,1469998576.0,1.0,,1.0,main_w1_handler1,2646933,13545010,False,,973,txt,7757171.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59cbf34ce2a272fd5'}]",,"""21""",32.0,,31614238.0,1469998574.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-07-31 20:56:18.074186,81130.0,2.0
,,2016-07-31 21:01:12.255766,slurm_normal,1469998898.0,1.0,,1.0,main_w2_handler1,2646933,13545049,False,,1121,txt,7757208.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a3c05703f15dcbb7'}]",,"""21""",32.0,,31614238.0,1469998895.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-07-31 21:01:39.283232,81130.0,3.0
,,2017-11-08 17:13:58.185428,slurm_normal,1510161274.0,1.0,,1.0,main_w3_handler1,3316937,17383366,False,,290,fasta,11445121,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32156021}]",,"""19""",32.0,,41855554.0,1510161269.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-11-08 17:14:38.243824,115682.0,5.0
,,2017-06-26 20:13:21.991677,slurm_normal,1498508515.0,1.0,,1.0,main_w3_handler1,3172405,16192057,False,,16,txt,10268420.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30165729}]",,"""7""",32.0,,38926233.0,1498508495.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-06-26 20:22:00.991602,83379.0,20.0
,,2017-06-26 20:13:08.275768,slurm_normal,1498508190.0,1.0,,1.0,main_w4_handler0,3172405,16192025,False,,18,txt,10268199.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30165693}]",,"""7""",32.0,,38926233.0,1498508186.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-06-26 20:16:34.445016,83379.0,4.0
,,2016-07-31 21:42:25.679632,slurm_normal,1470001365.0,1.0,,1.0,main_w2_handler1,2646933,13545312,False,,1028,txt,7757461.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c34f786197a10b2'}]",,"""21""",32.0,,31614238.0,1470001361.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-07-31 21:42:46.861414,81130.0,4.0
,,2017-11-08 16:41:23.757952,slurm_normal,1510159311.0,1.0,,1.0,main_w4_handler0,3316937,17382660,False,,196,fasta,11444425,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32154826}]",,"""19""",32.0,,41855554.0,1510159306.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-11-08 16:41:54.617353,115682.0,5.0
,,2017-10-30 09:07:11.800171,slurm_normal,1509354518.0,1.0,,1.0,main_w4_handler1,3304215,17262315,False,,505,fasta,11321213,slurm,,132112168.0,corral-repl,,"""a7648490bd5111e7a9f8005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31961446}]",,"""7""",32.0,,,1509354512.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-10-30 09:08:47.193718,111623.0,6.0
12.0,len,2016-09-15 13:32:47.336389,slurm_normal,1473946385.0,1.0,,1.0,main_w4_handler0,2819978,13856499,False,,505,fasta,8079618.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/017/180/dataset_17180684.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b587dff24b0f0e946e'}]",,"""7""",32.0,,32971925.0,1473946381.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-09-15 13:33:06.175142,90179.0,4.0
,,2017-06-26 20:13:02.635294,slurm_normal,1498508106.0,1.0,,1.0,main_w4_handler0,3172405,16192010,False,,14,txt,10268147.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30165672}]",,"""7""",32.0,,38926233.0,1498508101.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-06-26 20:15:11.064505,83379.0,5.0
,,2016-07-31 22:08:33.365744,slurm_normal,1470002936.0,1.0,,1.0,main_w1_handler0,2646933,13545528,False,,1007,txt,7757671.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eb440157f6191da2'}]",,"""21""",32.0,,31614238.0,1470002932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-07-31 22:08:57.709751,81130.0,4.0
12.0,len,2016-09-19 11:11:02.078666,slurm_normal,1474283553.0,1.0,,1.0,main_w3_handler1,2819978,13882179,False,,505,fasta,8105693.roundup,slurm,,132112168.0,corral-repl,,"""be32a5187e5911e6be8f005056a52a46""","""/galaxy-repl/main/files/017/180/dataset_17180684.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52dd22b13d840a0e8'}]",,"""7""",32.0,,32971925.0,1474283544.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-09-19 11:12:35.993761,90179.0,9.0
,,2016-09-16 14:19:53.453800,slurm_normal,1474035650.0,1.0,,1.0,main_w4_handler1,2822287,13865594,False,,505,fasta,8088948.roundup,slurm,,132112168.0,corral-repl,,"""9fc217467c1811e6b17f005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e743009df3526a8c'}]",,"""7""",32.0,,32992073.0,1474035641.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-09-16 14:20:53.509668,90331.0,9.0
,,2016-03-28 13:42:54.822448,slurm_normal,1459172592.0,1.0,,1.0,main_w1_handler0,2646933,12261618,False,,1581,fasta,6472434.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24030600,,,"""21""",32.0,,29224318.0,1459172588.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-03-28 13:43:14.272425,81130.0,4.0
,,2016-08-04 08:24:34.012320,slurm_normal,1470299113.0,1.0,,1.0,main_w1_handler0,2783670,13587926,False,,5591,fasta,7797428.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56303662e257fc9f2'}]",,"""7""",32.0,,31930787.0,1470299110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-08-04 08:25:17.485240,88089.0,3.0
,,2016-09-23 13:03:46.821511,slurm_normal,1474635991.0,1.0,,1.0,main_w3_handler0,2822282,13925249,False,,505,fasta,8147553.roundup,slurm,,132112168.0,corral-repl,,"""27401568818e11e6946b005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa9c932cbf21788b'}]",,"""7""",32.0,,33120756.0,1474635974.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-09-23 13:06:35.513826,90326.0,17.0
,,2017-05-08 23:30:19.171453,slurm_normal,1494286236.0,1.0,,1.0,main_w3_handler0,3103198,15785331,False,,2889,fasta,9891511.roundup,slurm,,132112168.0,corral-repl,,"""47e0d6c0344611e7b937005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29525903}]",,"""7""",32.0,,,1494286232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-05-08 23:30:41.039467,105500.0,4.0
,,2016-09-23 12:57:24.455706,slurm_normal,1474635653.0,1.0,,1.0,main_w3_handler0,2830358,13925097,False,,505,fasta,8147446.roundup,slurm,,132112168.0,corral-repl,,"""445ea3e0818d11e6b1b2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d3263c345edcd9e0'}]",,"""7""",32.0,,33122223.0,1474635648.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-09-23 13:00:56.043187,90857.0,5.0
,,2017-03-22 21:40:27.417407,slurm_normal,1490218836.0,1.0,,1.0,main_w3_handler0,3033207,15370529,False,,241,fasta,9508965.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28885121}]",,"""19""",32.0,,36648133.0,1490218831.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-03-22 21:40:39.450418,102151.0,5.0
,,2017-04-24 21:47:08.554701,slurm_normal,1493070535.0,1.0,,1.0,main_w3_handler1,3085120,15666855,False,,571,fasta,9782856.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29344323}]",,"""21""",32.0,,37533887.0,1493070530.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-04-24 21:49:08.635502,102148.0,5.0
,,2017-03-19 01:31:48.610232,slurm_normal,1489887165.0,1.0,,1.0,main_w3_handler1,3004020,15333892,False,,314,fasta,9474060.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28822423}]",,"""7""",32.0,,36195856.0,1489887161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-03-19 01:32:47.239044,,4.0
,,2016-09-23 12:56:58.375764,slurm_normal,1474635636.0,1.0,,1.0,main_w3_handler1,2822239,13925084,False,,505,fasta,8147437.roundup,slurm,,132112168.0,corral-repl,,"""34d112a0818d11e683eb005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5570c71e6e2092e58'}]",,"""7""",32.0,,33122205.0,1474635629.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-09-23 13:00:38.484353,90307.0,7.0
,,2015-11-08 14:22:19.620419,slurm_normal,1446992562.0,1.0,,1.0,main_w2_handler0,2496580,10846601,False,,3028,fasta,5100549.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21886604,,,"""7""",32.0,,26166317.0,1446992557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2015-11-08 14:22:46.079564,72762.0,5.0
,,2016-09-07 07:31:33.589407,slurm_normal,1473233525.0,1.0,,1.0,main_w4_handler1,2812730,13794949,False,,156,fasta,8015326.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58e0ddc4760344064'}]",,"""7""",32.0,,32807942.0,1473233512.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-09-07 07:32:06.658672,,13.0
,,2017-06-26 20:13:19.624393,slurm_normal,1498508293.0,1.0,,1.0,main_w3_handler1,3172405,16192050,False,,27,txt,10268284.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30165721}]",,"""7""",32.0,,38926233.0,1498508289.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-06-26 20:18:23.835139,83379.0,4.0
,,2018-03-05 10:44:46.248567,slurm_normal,1520246727.0,1.0,7680.0,1.0,main_w3_handler1,3452024,18608162,False,,505,fasta,12703588,slurm,,132112168.0,corral-repl,,"""35a62b64206211e8a0b6005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34213005}]",,"""7""",32.0,,,1520246724.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2018-03-05 10:45:29.139151,123289.0,3.0
,,2016-07-31 21:50:52.883812,slurm_normal,1470001871.0,1.0,,1.0,main_w1_handler1,2646933,13545372,False,,1441,txt,7757535.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56269708d69aa2aa8'}]",,"""21""",32.0,,31614238.0,1470001868.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-07-31 21:51:12.824187,81130.0,3.0
,,2017-10-25 08:11:37.179720,slurm_normal,1508919120.0,1.0,,1.0,main_w3_handler1,3297989,17207768,False,,17883,fasta,11267822,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/arabidopsis.len""","""arabidopsis""",,"[{'src': 'hda', 'id': 31870610}]",,"""7""",32.0,,41487665.0,1508919117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-10-25 08:12:04.966416,114356.0,3.0
,,2017-03-01 03:39:44.624525,slurm_normal,1488339593.0,1.0,,1.0,main_w4_handler1,2636239,15174518,False,,170092,genbank,9325240.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28564999}]",,"""7""",32.0,,36347635.0,1488339588.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-03-01 03:39:54.474486,80764.0,5.0
,,2017-06-26 20:13:01.904344,slurm_normal,1498508232.0,1.0,,1.0,main_w4_handler1,3172405,16192008,False,,14,txt,10268220.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30165664}]",,"""7""",32.0,,38926233.0,1498508220.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-06-26 20:17:18.218932,83379.0,12.0
,,2017-07-15 14:04:39.206320,slurm_normal,1500127486.0,1.0,,1.0,main_w4_handler1,3193778,16351573,False,,7111,fasta,10416612.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30502646}]",,"""7""",32.0,,38524121.0,1500127483.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-07-15 14:04:49.660228,107308.0,3.0
,,2016-04-13 12:00:16.726390,slurm_normal,1460548867.0,1.0,,1.0,main_w1_handler2,2646933,12440653,False,,1107,txt,6639415.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eea5e833ebdb5362'}]",,"""19""",32.0,,29577130.0,1460548863.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-04-13 12:01:11.540136,81130.0,4.0
,,2018-03-05 11:02:17.714665,slurm_normal,1520247783.0,1.0,7680.0,1.0,main_w3_handler0,3452021,18608541,False,,505,fasta,12703897,slurm,,132112168.0,corral-repl,,"""a789e142206411e88263005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34213497}]",,"""7""",32.0,,,1520247779.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2018-03-05 11:03:04.643394,123286.0,4.0
,,2016-07-31 21:15:08.895480,slurm_normal,1469999728.0,1.0,,1.0,main_w1_handler0,2646933,13545144,False,,1080,txt,7757297.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eea186f2b38468ce'}]",,"""21""",32.0,,31614238.0,1469999723.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-07-31 21:15:29.812853,81130.0,5.0
,,2017-06-26 20:13:11.393170,slurm_normal,1498508417.0,1.0,,1.0,main_w3_handler1,3172405,16192029,False,,16,txt,10268387.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30165698}]",,"""7""",32.0,,38926233.0,1498508414.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-06-26 20:20:27.811624,83379.0,3.0
,,2016-07-26 18:16:40.022984,slurm_normal,1469557038.0,1.0,,1.0,main_w2_handler0,2646933,13500378,False,,1141,txt,7715845.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b553d6d76d365f52d3'}]",,"""21""",32.0,,31614238.0,1469557033.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-07-26 18:17:21.964030,81130.0,5.0
,,2017-09-15 14:48:34.886835,slurm_normal,1505487149.0,1.0,,1.0,main_w4_handler1,3254424,16835814,False,,505,fasta,10902096.roundup,slurm,,132112168.0,corral-repl,,"""f1e4513a9a2411e7a04a005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31262365}]",,"""7""",32.0,,,1505487145.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-09-15 14:52:45.099173,111617.0,4.0
,,2017-06-26 20:13:06.444205,slurm_normal,1498508281.0,1.0,,1.0,main_w4_handler1,3172405,16192019,False,,11,txt,10268267.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30165687}]",,"""7""",32.0,,38926233.0,1498508276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-06-26 20:18:05.763843,83379.0,5.0
,,2017-06-26 20:13:01.102659,slurm_normal,1498508159.0,1.0,,1.0,main_w3_handler1,3172405,16192006,False,,14,txt,10268177.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30165655}]",,"""7""",32.0,,38926233.0,1498508152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-06-26 20:16:00.263910,83379.0,7.0
,,2017-09-22 11:43:41.010805,slurm_normal,1506080686.0,1.0,,1.0,main_w3_handler1,3254440,16898123,False,,505,fasta,10967033.roundup,slurm,,132112168.0,corral-repl,,"""4594062a9f8b11e798c7005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31365504}]",,"""7""",32.0,,,1506080683.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-09-22 11:44:53.317724,111628.0,3.0
,,2017-03-19 01:26:43.946066,slurm_normal,1489886877.0,1.0,,1.0,main_w4_handler1,3004020,15333873,False,,318,fasta,9474041.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28822398}]",,"""7""",32.0,,36195856.0,1489886870.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-03-19 01:27:59.075954,,7.0
,,2018-03-05 10:42:51.336587,slurm_normal,1520246623.0,1.0,7680.0,1.0,main_w4_handler0,3452032,18608109,False,,505,fasta,12703545,slurm,,132112168.0,corral-repl,,"""f12fb2c0206111e88974005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34212941}]",,"""7""",32.0,,,1520246621.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2018-03-05 10:43:50.032431,123295.0,2.0
,,2017-11-21 02:55:22.337773,slurm_normal,1511232958.0,1.0,,1.0,main_w3_handler0,3333209,17529655,False,,2267177,fasta,11588778,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 32439367}]",,"""7""",32.0,,42138377.0,1511232930.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-11-21 02:56:00.211135,,28.0
,,2016-09-16 14:28:54.791110,slurm_normal,1474036208.0,1.0,,1.0,main_w4_handler1,2822281,13865723,False,,505,fasta,8089076.roundup,slurm,,132112168.0,corral-repl,,"""e3a739a47c1911e68df0005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fd11addad0bccfaf'}]",,"""7""",32.0,,32992056.0,1474036204.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-09-16 14:30:11.726015,90325.0,4.0
,,2017-09-15 14:44:20.018182,slurm_normal,1505487164.0,1.0,,1.0,main_w3_handler1,3254432,16835716,False,,505,fasta,10902101.roundup,slurm,,132112168.0,corral-repl,,"""5978250c9a2411e7a0ce005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31262216}]",,"""7""",32.0,,,1505487159.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-09-15 14:52:46.092161,111623.0,5.0
,,2016-07-26 03:12:38.018207,slurm_normal,1469502787.0,1.0,,1.0,main_w1_handler1,2646933,13494435,False,,1223,txt,7709673.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d4f65a4a8e89bb6d'}]",,"""21""",32.0,,31614238.0,1469502783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-07-26 03:13:09.566006,81130.0,4.0
,,2017-06-26 20:13:18.668117,slurm_normal,1498508374.0,1.0,,1.0,main_w4_handler1,3172405,16192047,False,,27,txt,10268328.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30165718}]",,"""7""",32.0,,38926233.0,1498508346.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-06-26 20:19:37.735079,83379.0,28.0
,,2016-07-21 15:20:04.256522,slurm_normal,1469114517.0,1.0,,1.0,main_w1_handler0,2646933,13463047,False,,971,txt,7676841.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50956c5d8f2cad450'}]",,"""21""",32.0,,31614238.0,1469114514.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2016-07-21 15:22:06.191026,81130.0,3.0
,,2017-06-26 20:12:59.965238,slurm_normal,1498508252.0,1.0,,1.0,main_w3_handler0,3172405,16192001,False,,14,txt,10268242.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30165650}]",,"""7""",32.0,,38926233.0,1498508249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0,5.0.0,,2017-06-26 20:17:34.845941,83379.0,3.0
