chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.assume_sorted,parameters.chromInfo,parameters.dbkey,parameters.deviations,parameters.hist_width,parameters.inputFile,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.metric_accumulation_level,parameters.min_pct,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.validation_stringency,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-01-16 22:19:07.387290,slurm_normal,1516141255.0,0,,1.0,main_w4_handler1,3373146,18053663,False,,691877084,bam,12131191,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""10.0""","""""",,"[{'src': 'hda', 'id': 33338857}]",,"[""ALL_READS""]","""0.05""",0,mm10,,cached,"""LENIENT""",32.0,,,,42972729.0,1516141151.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectInsertSizeMetrics/2.7.1.0,2.7.1.0,,2018-01-16 22:20:56.650719,106552.0,104.0
,,2018-01-16 23:33:21.150595,slurm_normal,1516145732.0,0,,1.0,main_w4_handler1,3385669,18054161,False,,748131887,bam,12131799,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/danRer10.len""","""danRer10""","""10.0""","""""",,"[{'src': 'hda', 'id': 33340193}]",,"[""ALL_READS""]","""0.05""",0,danRer10,,cached,"""LENIENT""",32.0,,,,41651981.0,1516145606.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectInsertSizeMetrics/2.7.1.0,2.7.1.0,,2018-01-16 23:35:34.423101,108865.0,126.0
,,2018-01-16 23:26:01.202491,slurm_normal,1516145409.0,0,,1.0,main_w4_handler0,3385669,18054131,False,,3063775604,bam,12131764,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/danRer10.len""","""danRer10""","""10.0""","""""",,"[{'src': 'hda', 'id': 33323481}]",,"[""ALL_READS""]","""0.05""",0,danRer10,,cached,"""LENIENT""",32.0,,,,41651981.0,1516145165.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectInsertSizeMetrics/2.7.1.0,2.7.1.0,,2018-01-16 23:30:11.730169,108865.0,244.0
,,2018-01-16 23:26:21.829211,slurm_normal,1516145304.0,0,,1.0,main_w3_handler1,3385669,18054135,False,,709534468,bam,12131768,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/danRer10.len""","""danRer10""","""10.0""","""""",,"[{'src': 'hda', 'id': 33340123}]",,"[""ALL_READS""]","""0.05""",0,danRer10,,cached,"""LENIENT""",32.0,,,,41651981.0,1516145187.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectInsertSizeMetrics/2.7.1.0,2.7.1.0,,2018-01-16 23:28:25.963149,108865.0,117.0
,,2018-01-16 23:28:22.251084,slurm_normal,1516145372.0,0,,1.0,main_w3_handler1,3385669,18054143,False,,1998650264,bam,12131778,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/danRer10.len""","""danRer10""","""10.0""","""""",,"[{'src': 'hda', 'id': 33340184}]",,"[""ALL_READS""]","""0.05""",0,danRer10,,cached,"""LENIENT""",32.0,,,,41651981.0,1516145311.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectInsertSizeMetrics/2.7.1.0,2.7.1.0,,2018-01-16 23:29:35.312942,108865.0,61.0
,,2018-01-16 23:27:42.214894,slurm_normal,1516145389.0,0,,1.0,main_w3_handler0,3385669,18054139,False,,933356748,bam,12131773,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/danRer10.len""","""danRer10""","""10.0""","""""",,"[{'src': 'hda', 'id': 33340178}]",,"[""ALL_READS""]","""0.05""",0,danRer10,,cached,"""LENIENT""",32.0,,,,41651981.0,1516145267.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectInsertSizeMetrics/2.7.1.0,2.7.1.0,,2018-01-16 23:29:51.584818,108865.0,122.0
,,2018-01-19 21:16:03.909261,slurm_normal,1516428289.0,0,,1.0,main_w3_handler1,3398635,18088605,False,,6287117,bam,12170943,slurm,,132112168.0,corral-repl,,"""e8499c38fd5d11e7bb66005056ba2773""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""10.0""","""""",,"[{'src': 'hda', 'id': 33399001}]",,"[""ALL_READS""]","""0.05""",1,,"[{'src': 'hda', 'id': 33398933}]",history,"""LENIENT""",32.0,4424.0,fasta,,,1516428274.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectInsertSizeMetrics/2.7.1.0,2.7.1.0,,2018-01-20 06:04:50.769616,73233.0,15.0
,,2018-03-06 22:45:07.058493,slurm_normal,1520393729.0,0,7680.0,1.0,main_w4_handler1,3454516,18631423,False,,1100145,bam,12730344,slurm,,132112168.0,corral-repl,,"""f9e146c0218f11e8ae2a005056ba2773""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38Patch11.len""","""hg38Patch11""","""10.0""","""""",,"[{'src': 'hda', 'id': 34251399}]",,"[""ALL_READS""]","""0.05""",1,,"[{'src': 'hda', 'id': 34251245}]",history,"""LENIENT""",32.0,688.0,fasta,,,1520393698.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectInsertSizeMetrics/2.7.1.0,2.7.1.0,,2018-03-07 03:35:30.924740,99458.0,31.0
,,2018-01-17 11:44:30.892460,slurm_normal,1516189742.0,0,,1.0,main_w3_handler0,2336506,18058872,False,,4752135754,bam,12136666,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""10.0""","""""",,"[{'src': 'hda', 'id': 33345972}]",,"[""ALL_READS""]","""0.05""",0,hg19,,cached,"""LENIENT""",32.0,,,,43142720.0,1516189475.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectInsertSizeMetrics/2.7.1.0,2.7.1.0,,2018-01-17 11:49:04.437507,64485.0,267.0
,,2018-01-17 07:59:50.633683,slurm_normal,1516176089.0,0,,1.0,main_w4_handler1,3394905,18057272,False,,10229104,bam,12134997,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""10.0""","""""",,"[{'src': 'hda', 'id': 33345465}]",,"[""ALL_READS""]","""0.05""",0,hg38canon,,cached,"""LENIENT""",32.0,,,,42940718.0,1516175995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectInsertSizeMetrics/2.7.1.0,2.7.1.0,,2018-01-17 08:01:31.467985,119263.0,94.0
,,2018-01-17 08:03:11.991701,slurm_normal,1516176251.0,0,,1.0,main_w4_handler0,3394905,18057301,False,,10229104,bam,12135011,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""10.0""","""""",,"[{'src': 'hda', 'id': 33345465}]",,"[""ALL_READS""]","""0.05""",0,hg38canon,,cached,"""LENIENT""",32.0,,,,42940718.0,1516176199.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectInsertSizeMetrics/2.7.1.0,2.7.1.0,,2018-01-17 08:04:12.783544,119263.0,52.0
,,2018-01-17 08:04:02.557652,slurm_normal,1516176317.0,0,,1.0,main_w3_handler1,3394905,18057410,False,,10227144,bam,12135037,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""10.0""","""""",,"[{'src': 'hda', 'id': 33345467}]",,"[""ALL_READS""]","""0.05""",0,hg38canon,,cached,"""LENIENT""",32.0,,,,42940718.0,1516176247.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectInsertSizeMetrics/2.7.1.0,2.7.1.0,,2018-01-17 08:05:22.367858,119263.0,70.0
,,2018-03-07 01:45:50.651672,slurm_normal,1520387263.0,0,7680.0,1.0,main_w4_handler1,3451821,18633126,False,,1806875148,bam,12729639,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""10.0""","""""",,"[{'src': 'hda', 'id': 34232009}]",,"[""ALL_READS""]","""0.05""",0,Araly1,,cached,"""LENIENT""",32.0,,,,44278401.0,1520387160.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectInsertSizeMetrics/2.7.1.0,2.7.1.0,,2018-03-07 01:47:45.605501,61659.0,103.0
,,2018-03-07 01:46:17.068034,slurm_normal,1520387377.0,0,7680.0,1.0,main_w4_handler0,3451821,18633130,False,,2334155347,bam,12729647,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""10.0""","""""",,"[{'src': 'hda', 'id': 34232649}]",,"[""ALL_READS""]","""0.05""",0,Araly1,,cached,"""LENIENT""",32.0,,,,44278401.0,1520387243.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectInsertSizeMetrics/2.7.1.0,2.7.1.0,,2018-03-07 01:49:39.321907,61659.0,134.0
,,2018-03-07 01:45:36.662749,slurm_normal,1520387280.0,0,7680.0,1.0,main_w4_handler1,3451821,18633122,False,,2364987867,bam,12729635,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""10.0""","""""",,"[{'src': 'hda', 'id': 34231998}]",,"[""ALL_READS""]","""0.05""",0,Araly1,,cached,"""LENIENT""",32.0,,,,44278401.0,1520387144.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectInsertSizeMetrics/2.7.1.0,2.7.1.0,,2018-03-07 01:48:02.408339,61659.0,136.0
,,2018-03-07 01:46:02.079350,slurm_normal,1520387336.0,0,7680.0,1.0,main_w3_handler1,3451821,18633127,False,,2204777085,bam,12729640,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""10.0""","""""",,"[{'src': 'hda', 'id': 34232016}]",,"[""ALL_READS""]","""0.05""",0,Araly1,,cached,"""LENIENT""",32.0,,,,44278401.0,1520387170.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectInsertSizeMetrics/2.7.1.0,2.7.1.0,,2018-03-07 01:48:58.362686,61659.0,166.0
,,2018-03-07 01:46:37.366223,slurm_normal,1520387349.0,0,7680.0,1.0,main_w4_handler1,3451821,18633132,False,,1645971102,bam,12729648,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""10.0""","""""",,"[{'src': 'hda', 'id': 34232672}]",,"[""ALL_READS""]","""0.05""",0,Araly1,,cached,"""LENIENT""",32.0,,,,44278401.0,1520387246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectInsertSizeMetrics/2.7.1.0,2.7.1.0,,2018-03-07 01:49:11.256415,61659.0,103.0
,,2018-03-07 01:47:04.633241,slurm_normal,1520387409.0,0,7680.0,1.0,main_w4_handler1,3451821,18633136,False,,2032196009,bam,12729653,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""10.0""","""""",,"[{'src': 'hda', 'id': 34235037}]",,"[""ALL_READS""]","""0.05""",0,Araly1,,cached,"""LENIENT""",32.0,,,,44278401.0,1520387286.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectInsertSizeMetrics/2.7.1.0,2.7.1.0,,2018-03-07 01:50:12.065714,61659.0,123.0
,,2018-03-07 01:46:27.779019,slurm_normal,1520387468.0,0,7680.0,1.0,main_w3_handler0,3451821,18633131,False,,1545036618,bam,12729669,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""10.0""","""""",,"[{'src': 'hda', 'id': 34232662}]",,"[""ALL_READS""]","""0.05""",0,Araly1,,cached,"""LENIENT""",32.0,,,,44278401.0,1520387382.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectInsertSizeMetrics/2.7.1.0,2.7.1.0,,2018-03-07 01:51:10.081888,61659.0,86.0
,,2018-03-07 01:46:55.502795,slurm_normal,1520387453.0,0,7680.0,1.0,main_w3_handler1,3451821,18633135,False,,1678124187,bam,12729664,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""10.0""","""""",,"[{'src': 'hda', 'id': 34234993}]",,"[""ALL_READS""]","""0.05""",0,Araly1,,cached,"""LENIENT""",32.0,,,,44278401.0,1520387354.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectInsertSizeMetrics/2.7.1.0,2.7.1.0,,2018-03-07 01:50:55.460491,61659.0,99.0
,,2018-03-07 01:47:14.359574,slurm_normal,1520387517.0,0,7680.0,1.0,main_w3_handler1,3451821,18633137,False,,2562262872,bam,12729670,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""10.0""","""""",,"[{'src': 'hda', 'id': 34235042}]",,"[""ALL_READS""]","""0.05""",0,Araly1,,cached,"""LENIENT""",32.0,,,,44278401.0,1520387390.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectInsertSizeMetrics/2.7.1.0,2.7.1.0,,2018-03-07 01:51:59.978543,61659.0,127.0
,,2017-12-06 22:20:15.567823,slurm_normal,1512599042.0,0,,1.0,main_w3_handler1,3355442,17725245,False,,3635772395,bam,11791286,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""10.0""","""""",,"[{'src': 'hda', 'id': 32777154}]",,"[""ALL_READS""]","""0.05""",1,,"[{'src': 'hda', 'id': 32767303}]",history,"""LENIENT""",32.0,3199905909.0,fasta,,42502682.0,1512598823.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectInsertSizeMetrics/2.7.1.0,2.7.1.0,,2017-12-06 22:24:04.083948,117175.0,219.0
,,2018-03-07 01:47:25.037596,slurm_normal,1520387542.0,0,7680.0,1.0,main_w3_handler0,3451821,18633141,False,,2108209807,bam,12729672,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""10.0""","""""",,"[{'src': 'hda', 'id': 34235050}]",,"[""ALL_READS""]","""0.05""",0,Araly1,,cached,"""LENIENT""",32.0,,,,44278401.0,1520387419.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectInsertSizeMetrics/2.7.1.0,2.7.1.0,,2018-03-07 01:52:24.554970,61659.0,123.0
,,2017-12-07 09:22:32.708720,slurm_normal,1512638645.0,0,,1.0,main_w3_handler0,3354314,17731925,False,,572979958,bam,11798202,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""10.0""","""""",,"[{'src': 'hda', 'id': 32789000}]",,"[""ALL_READS""]","""0.05""",0,hg19,,cached,"""SILENT""",32.0,,,,40767221.0,1512638561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectInsertSizeMetrics/2.7.1.0,2.7.1.0,,2017-12-07 09:24:07.760329,54622.0,84.0
,,2017-12-07 09:23:03.490375,slurm_normal,1512638684.0,0,,1.0,main_w4_handler0,3354314,17731929,False,,585982702,bam,11798217,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""10.0""","""""",,"[{'src': 'hda', 'id': 32789018}]",,"[""ALL_READS""]","""0.05""",0,hg19,,cached,"""SILENT""",32.0,,,,40767221.0,1512638593.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectInsertSizeMetrics/2.7.1.0,2.7.1.0,,2017-12-07 09:24:46.832715,54622.0,91.0
,,2017-12-07 10:09:25.862079,slurm_normal,1512641403.0,0,,1.0,main_w3_handler0,3342044,17733945,False,,784492464,bam,11799213,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""10.0""","""""",,"[{'src': 'hda', 'id': 32790971}]",,"[""ALL_READS""]","""0.05""",1,,"[{'src': 'hda', 'id': 32790783}]",history,"""LENIENT""",32.0,16583.0,fasta,,42276407.0,1512641394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectInsertSizeMetrics/2.7.1.0,2.7.1.0,,2017-12-07 10:10:08.124762,53244.0,9.0
,,2017-12-07 10:09:26.545327,slurm_normal,1512641403.0,0,,1.0,main_w3_handler0,3342044,17733946,False,,392748866,bam,11799215,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""10.0""","""""",,"[{'src': 'hda', 'id': 32790975}]",,"[""ALL_READS""]","""0.05""",1,,"[{'src': 'hda', 'id': 32790783}]",history,"""LENIENT""",32.0,16583.0,fasta,,42276407.0,1512641395.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectInsertSizeMetrics/2.7.1.0,2.7.1.0,,2017-12-07 10:10:08.361128,53244.0,8.0
,,2018-01-19 21:18:18.310250,slurm_normal,1516430258.0,0,,1.0,main_w4_handler1,3398637,18088709,False,,8099485,bam,12171128,slurm,,132112168.0,corral-repl,,"""3c2ba0d0fd5e11e7ac5a005056ba55fb""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""10.0""","""""",,"[{'src': 'hda', 'id': 33399131}]",,"[""ALL_READS""]","""0.05""",1,,"[{'src': 'hda', 'id': 33398950}]",history,"""LENIENT""",32.0,4424.0,fasta,,,1516430251.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectInsertSizeMetrics/2.7.1.0,2.7.1.0,,2018-01-20 06:37:40.210965,73233.0,7.0
,,2017-12-07 11:43:06.392903,slurm_normal,1512647296.0,0,,1.0,main_w3_handler0,3355501,17734674,False,,5500166328,bam,11801193,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""10.0""","""""",,"[{'src': 'hda', 'id': 32792489}]",,"[""ALL_READS""]","""0.05""",1,,"[{'src': 'hda', 'id': 32776263}]",history,"""LENIENT""",32.0,3199905909.0,fasta,,42499443.0,1512647001.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectInsertSizeMetrics/2.7.1.0,2.7.1.0,,2017-12-07 11:48:19.327369,114197.0,295.0
,,2017-12-07 14:00:05.973903,slurm_normal,1512655518.0,0,,1.0,main_w3_handler0,3308416,17735915,False,,3242311481,bam,11802507,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","""10.0""","""""",,"[{'src': 'hda', 'id': 32031470}]",,"[""ALL_READS""]","""0.05""",0,mm9,,cached,"""LENIENT""",32.0,,,,42148836.0,1512655215.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectInsertSizeMetrics/2.7.1.0,2.7.1.0,,2017-12-07 14:05:21.661470,43522.0,303.0
