chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,parameters.settings.__current_case__,parameters.settings.blockSize,parameters.settings.itemsPerSlot,parameters.settings.settingsType,parameters.settings.unc,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-04-05 13:53:05.333958,slurm_normal,1428242018.0,0.0,,1.0,main_w1_handler0,2260103,9144487,False,,450909,bed,3427366.roundup,slurm,,132112168.0,corral-repl,,"""15282ee6db9b11e496e5005056a51846""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",19151884,,,0,,,preset,,32.0,,22262177.0,1428242015.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-04-05 13:53:41.883332,48070.0,3.0
,,2015-04-05 13:12:37.986803,slurm_normal,1428239600.0,0.0,,1.0,main_w2_handler0,2260103,9144297,False,,468638,bed,3427173.roundup,slurm,,132112168.0,corral-repl,,"""6e629c0edb9511e489b1005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19151387,,,0,,,preset,,32.0,,22262177.0,1428239596.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-04-05 13:13:23.818890,48070.0,4.0
,,2015-04-05 13:12:35.123154,slurm_normal,1428239609.0,0.0,,1.0,main_w2_handler1,2260103,9144291,False,,731435,bed,3427178.roundup,slurm,,132112168.0,corral-repl,,"""6cbd24bedb9511e489b1005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",19151296,,,0,,,preset,,32.0,,22262177.0,1428239605.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-04-05 13:13:35.756004,48070.0,4.0
,,2015-04-05 13:53:15.747866,slurm_normal,1428242034.0,0.0,,1.0,main_w1_handler0,2260103,9144496,False,,680010,bed,3427372.roundup,slurm,,132112168.0,corral-repl,,"""1b35c514db9b11e496e5005056a51846""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",19151898,,,0,,,preset,,32.0,,22262177.0,1428242031.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-04-05 13:53:58.249530,48070.0,3.0
,,2015-04-05 13:53:11.159120,slurm_normal,1428242032.0,0.0,,1.0,main_w1_handler1,2260103,9144492,False,,3072333,bed,3427370.roundup,slurm,,132112168.0,corral-repl,,"""1828529cdb9b11e496e5005056a51846""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",19151890,,,0,,,preset,,32.0,,22262177.0,1428242029.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-04-05 13:54:01.593760,48070.0,3.0
,,2015-04-05 13:53:06.037982,slurm_normal,1428242019.0,0.0,,1.0,main_w1_handler1,2260103,9144488,False,,831004,bed,3427367.roundup,slurm,,132112168.0,corral-repl,,"""1587f1d2db9b11e496e5005056a51846""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",19151885,,,0,,,preset,,32.0,,22262177.0,1428242015.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-04-05 13:53:42.059442,48070.0,4.0
,,2015-04-05 13:53:01.574232,slurm_normal,1428242001.0,0.0,,1.0,main_w1_handler0,2260103,9144483,False,,3229522,bed,3427355.roundup,slurm,,132112168.0,corral-repl,,"""121c8134db9b11e496e5005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19151880,,,0,,,preset,,32.0,,22262177.0,1428241998.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-04-05 13:53:27.974610,48070.0,3.0
,,2015-04-05 13:53:03.954146,slurm_normal,1428241998.0,0.0,,1.0,main_w1_handler1,2260103,9144485,False,,679978,bed,3427354.roundup,slurm,,132112168.0,corral-repl,,"""145c2c06db9b11e496e5005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19151882,,,0,,,preset,,32.0,,22262177.0,1428241995.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-04-05 13:53:19.163584,48070.0,3.0
,,2015-04-05 13:53:09.386715,slurm_normal,1428242016.0,0.0,,1.0,main_w2_handler1,2260103,9144491,False,,468783,bed,3427365.roundup,slurm,,132112168.0,corral-repl,,"""174ed8d2db9b11e496e5005056a51846""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",19151889,,,0,,,preset,,32.0,,22262177.0,1428242012.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-04-05 13:53:39.259865,48070.0,4.0
,,2015-04-05 13:53:07.821940,slurm_normal,1428242006.0,0.0,,1.0,main_w2_handler0,2260103,9144490,False,,715748,bed,3427358.roundup,slurm,,132112168.0,corral-repl,,"""167da302db9b11e496e5005056a51846""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",19151887,,,0,,,preset,,32.0,,22262177.0,1428242003.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-04-05 13:53:29.254787,48070.0,3.0
,,2015-04-05 13:53:14.784761,slurm_normal,1428242044.0,0.0,,1.0,main_w1_handler1,2260103,9144495,False,,434404,bed,3427374.roundup,slurm,,132112168.0,corral-repl,,"""1aac4e74db9b11e496e5005056a51846""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",19151897,,,0,,,preset,,32.0,,22262177.0,1428242042.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-04-05 13:54:05.819812,48070.0,2.0
,,2015-04-08 09:08:23.285369,slurm_normal,1428485930.0,0.0,,1.0,main_w1_handler1,676440,9169395,False,,2491015022,bed,3449536.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",19188811,,,0,,,preset,,32.0,,22235511.0,1428485762.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-04-08 09:38:54.458165,15206.0,168.0
,,2015-04-08 13:45:17.271390,slurm_normal,1428500813.0,0.0,,1.0,main_w2_handler0,676440,9171455,False,,908081712,bed,3451332.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",19190857,,,0,,,preset,,32.0,,22235511.0,1428500739.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-04-08 13:46:56.430040,15206.0,74.0
,,2015-04-06 23:00:00.551540,slurm_normal,1428361223.0,0.0,,1.0,main_w2_handler1,2260103,9152935,False,,219074,bed,3435572.roundup,slurm,,132112168.0,corral-repl,,"""a6dc488edcb011e4aa86005056a52a46""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",19162849,,,0,,,preset,,32.0,,22262177.0,1428361218.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-04-06 23:00:25.196961,48070.0,5.0
,,2015-04-06 23:00:03.805050,slurm_normal,1428361221.0,0.0,,1.0,main_w2_handler1,2260103,9152937,False,,172801,bed,3435573.roundup,slurm,,132112168.0,corral-repl,,"""a836b55cdcb011e4aa86005056a52a46""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",19162853,,,0,,,preset,,32.0,,22262177.0,1428361218.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-04-06 23:00:23.230804,48070.0,3.0
,,2015-04-06 23:04:58.973076,slurm_normal,1428361519.0,0.0,,1.0,main_w2_handler1,2260103,9152959,False,,254964,bed,3435593.roundup,slurm,,132112168.0,corral-repl,,"""58b229c0dcb111e4b1d0005056a52a46""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",19165013,,,0,,,preset,,32.0,,22262177.0,1428361517.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-04-06 23:05:25.534449,48070.0,2.0
,,2015-04-06 23:05:00.305733,slurm_normal,1428361521.0,0.0,,1.0,main_w2_handler1,2260103,9152961,False,,255422,bed,3435594.roundup,slurm,,132112168.0,corral-repl,,"""59839406dcb111e4b1d0005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19165015,,,0,,,preset,,32.0,,22262177.0,1428361517.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-04-06 23:05:26.751404,48070.0,4.0
,,2015-05-07 23:18:31.658629,slurm_normal,1431040731.0,0.0,,1.0,main_w2_handler1,2235843,9426750,False,,2562664,bed,3754829.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",19633800,,,0,,,preset,,32.0,,21304620.0,1431040727.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-05-07 23:18:55.573828,53164.0,4.0
,,2015-05-07 23:18:31.102416,slurm_normal,1431040736.0,0.0,,1.0,main_w2_handler0,2235843,9426749,False,,2791241,bed,3754831.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",19633799,,,0,,,preset,,32.0,,21304620.0,1431040731.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-05-07 23:19:00.492355,53164.0,5.0
,,2015-05-11 03:31:13.436776,slurm_normal,1431315598.0,0.0,,1.0,main_w2_handler0,2202907,9440389,False,,8186589676,bed,3766610.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19656282,,,0,,,preset,,32.0,,21314260.0,1431315140.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-05-11 03:40:01.534212,59502.0,458.0
,,2015-04-13 17:07:12.339619,slurm_normal,1428944923.0,0.0,,1.0,main_w1_handler1,2062163,9219715,False,,1978357785,bed,3501404.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17022562,,,0,,,preset,,32.0,,21608619.0,1428944847.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-04-13 17:08:47.091319,53356.0,76.0
,,2015-04-14 07:58:44.523606,slurm_normal,1428998949.0,0.0,,1.0,main_w1_handler0,2243458,9224628,False,,106959209,bed,3506227.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19280307,,,0,,,preset,,32.0,,22456307.0,1428998940.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-04-14 08:09:13.527901,49259.0,9.0
,,2015-04-14 08:14:35.391378,slurm_normal,1428999811.0,0.0,,1.0,main_w1_handler1,2243458,9225086,False,,16152119238,bed,3506339.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19280211,,,0,,,preset,,32.0,,22456307.0,1428999291.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-04-14 08:23:33.961903,49259.0,520.0
,,2015-04-18 17:36:22.943129,slurm_normal,1429378630.0,0.0,,1.0,main_w1_handler1,2246232,9263384,False,,1398720,bed,3552422.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19348976,,,0,,,preset,,32.0,,21970774.0,1429378626.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-04-18 17:37:11.852818,61301.0,4.0
,,2015-04-24 17:21:21.759518,slurm_normal,1429896266.0,0.0,,1.0,main_w2_handler1,2276346,9324785,False,,134351612,bed,3660885.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19455036,,,0,,,preset,,32.0,,22607210.0,1429896112.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-04-24 17:24:30.383193,,154.0
,,2015-10-24 01:34:12.899567,slurm_normal,1445650473.0,0.0,,1.0,main_w1_handler0,2483225,10709100,False,,1003295,bed,4971944.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",21712239,,,0,,,preset,,32.0,,25865678.0,1445650469.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-10-24 01:34:38.076875,8403.0,4.0
,,2015-10-24 01:34:54.611748,slurm_normal,1445650514.0,0.0,,1.0,main_w1_handler0,2483225,10709106,False,,46976,bed,4971949.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",21712244,,,0,,,preset,,32.0,,25865678.0,1445650510.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-10-24 01:35:17.770038,8403.0,4.0
,,2015-10-24 01:35:05.216178,slurm_normal,1445650527.0,0.0,,1.0,main_w2_handler0,2483225,10709107,False,,53317,bed,4971950.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",21712245,,,0,,,preset,,32.0,,25865678.0,1445650523.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-10-24 01:35:30.114749,8403.0,4.0
,,2015-10-24 01:32:01.869657,slurm_normal,1445650344.0,0.0,,1.0,main_w1_handler0,2483225,10709087,False,,1445826,bed,4971927.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",21712229,,,0,,,preset,,32.0,,25865678.0,1445650339.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-10-24 01:32:27.167192,8403.0,5.0
,,2015-10-24 01:33:22.383433,slurm_normal,1445650418.0,0.0,,1.0,main_w2_handler0,2483225,10709093,False,,1191545,bed,4971936.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",21712234,,,0,,,preset,,32.0,,25865678.0,1445650414.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-10-24 01:33:40.809433,8403.0,4.0
,,2015-10-24 01:34:04.309868,slurm_normal,1445650468.0,0.0,,1.0,main_w1_handler2,2483225,10709098,False,,990887,bed,4971943.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",21712238,,,0,,,preset,,32.0,,25865678.0,1445650463.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-10-24 01:34:32.369168,8403.0,5.0
,,2015-10-24 01:33:02.387407,slurm_normal,1445650401.0,0.0,,1.0,main_w2_handler1,2483225,10709090,False,,852050,bed,4971932.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",21712232,,,0,,,preset,,32.0,,25865678.0,1445650397.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-10-24 01:33:24.723695,8403.0,4.0
,,2015-10-24 01:33:12.495386,slurm_normal,1445650414.0,0.0,,1.0,main_w1_handler1,2483225,10709092,False,,990887,bed,4971935.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",21712233,,,0,,,preset,,32.0,,25865678.0,1445650406.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-10-24 01:33:37.368737,8403.0,8.0
,,2015-10-24 01:33:31.744301,slurm_normal,1445650431.0,0.0,,1.0,main_w1_handler1,2483225,10709094,False,,1449037,bed,4971937.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",21712235,,,0,,,preset,,32.0,,25865678.0,1445650427.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-10-24 01:33:53.555342,8403.0,4.0
,,2015-10-24 01:33:47.697250,slurm_normal,1445650445.0,0.0,,1.0,main_w2_handler1,2483225,10709096,False,,1535422,bed,4971938.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",21712236,,,0,,,preset,,32.0,,25865678.0,1445650441.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-10-24 01:34:06.830858,8403.0,4.0
,,2015-10-24 01:33:56.287794,slurm_normal,1445650455.0,0.0,,1.0,main_w2_handler1,2483225,10709097,False,,1195428,bed,4971940.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",21712237,,,0,,,preset,,32.0,,25865678.0,1445650451.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-10-24 01:34:19.416354,8403.0,4.0
,,2015-10-24 01:34:20.599444,slurm_normal,1445650485.0,0.0,,1.0,main_w1_handler0,2483225,10709102,False,,701549,bed,4971945.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",21712240,,,0,,,preset,,32.0,,25865678.0,1445650481.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-10-24 01:34:49.963907,8403.0,4.0
,,2015-10-24 01:34:29.260027,slurm_normal,1445650496.0,0.0,,1.0,main_w1_handler0,2483225,10709103,False,,440746,bed,4971946.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",21712241,,,0,,,preset,,32.0,,25865678.0,1445650492.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-10-24 01:35:00.173627,8403.0,4.0
,,2015-10-24 01:34:46.385159,slurm_normal,1445650503.0,0.0,,1.0,main_w1_handler1,2483225,10709105,False,,50787,bed,4971947.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",21712243,,,0,,,preset,,32.0,,25865678.0,1445650499.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-10-24 01:35:04.849657,8403.0,4.0
,,2015-10-24 01:54:22.878801,slurm_normal,1445651686.0,0.0,,1.0,main_w2_handler1,2483225,10709159,False,,1078365,bed,4972013.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",21712344,,,0,,,preset,,32.0,,25865678.0,1445651682.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-10-24 01:54:49.612651,8403.0,4.0
,,2015-10-24 01:34:37.045784,slurm_normal,1445650506.0,0.0,,1.0,main_w1_handler0,2483225,10709104,False,,566666,bed,4971948.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",21712242,,,0,,,preset,,32.0,,25865678.0,1445650502.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-10-24 01:35:09.214147,8403.0,4.0
,,2015-06-24 14:44:53.282923,slurm_normal,1435157460.0,0.0,,1.0,main_w2_handler0,2243657,9724872,False,,455006,bed,4031491,slurm,,132112168.0,corral-repl,,"""91f3a93c1a7f11e5b304005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20119590,,,0,,,preset,,32.0,,22292455.0,1435157456.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-06-24 14:51:55.249017,48070.0,4.0
,,2015-06-24 14:45:00.856525,slurm_normal,1435157561.0,0.0,,1.0,main_w2_handler0,2243657,9724876,False,,454607,bed,4031501,slurm,,132112168.0,corral-repl,,"""969c2d101a7f11e5b304005056a51846""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",20119594,,,0,,,preset,,32.0,,22292455.0,1435157552.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-06-24 14:53:26.821865,48070.0,9.0
,,2015-06-24 14:45:07.231278,slurm_normal,1435157254.0,0.0,,1.0,main_w2_handler1,2243657,9724878,False,,443569,bed,4031471,slurm,,132112168.0,corral-repl,,"""9a70a8581a7f11e5b304005056a51846""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",20119596,,,0,,,preset,,32.0,,22292455.0,1435157250.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-06-24 14:47:36.131886,48070.0,4.0
,,2015-06-24 14:45:08.978514,slurm_normal,1435157492.0,0.0,,1.0,main_w2_handler1,2243657,9724881,False,,463020,bed,4031495,slurm,,132112168.0,corral-repl,,"""9bef8a141a7f11e5b304005056a51846""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",20119598,,,0,,,preset,,32.0,,22292455.0,1435157488.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-06-24 14:52:24.476926,48070.0,4.0
,,2015-06-24 14:19:48.570188,slurm_normal,1435156394.0,0.0,,1.0,main_w2_handler1,2312125,9724735,False,,9313419527,bed,4031245,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20119151,,,0,,,preset,,32.0,,22554954.0,1435155655.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-06-24 14:33:31.595058,29072.0,739.0
,,2015-06-24 14:45:04.421542,slurm_normal,1435157366.0,0.0,,1.0,main_w1_handler1,2243657,9724877,False,,171800,bed,4031479,slurm,,132112168.0,corral-repl,,"""9816c7fe1a7f11e5b304005056a51846""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",20119595,,,0,,,preset,,32.0,,22292455.0,1435157362.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-06-24 14:50:43.415188,48070.0,4.0
,,2015-06-24 14:44:56.831708,slurm_normal,1435157254.0,0.0,,1.0,main_w1_handler1,2243657,9724873,False,,172010,bed,4031470,slurm,,132112168.0,corral-repl,,"""93dcc3f01a7f11e5b304005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20119592,,,0,,,preset,,32.0,,22292455.0,1435157250.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-06-24 14:48:32.678782,48070.0,4.0
,,2015-06-24 14:45:08.175346,slurm_normal,1435157411.0,0.0,,1.0,main_w1_handler2,2243657,9724879,False,,470090,bed,4031485,slurm,,132112168.0,corral-repl,,"""9b91d4c81a7f11e5b304005056a51846""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",20119597,,,0,,,preset,,32.0,,22292455.0,1435157390.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-06-24 14:50:20.094525,48070.0,21.0
,,2015-06-24 14:44:58.769873,slurm_normal,1435157485.0,0.0,,1.0,main_w2_handler0,2243657,9724874,False,,443920,bed,4031493,slurm,,132112168.0,corral-repl,,"""9585f5f01a7f11e5b304005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20119593,,,0,,,preset,,32.0,,22292455.0,1435157481.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-06-24 14:51:55.415180,48070.0,4.0
,,2015-06-24 15:04:20.507375,slurm_normal,1435158411.0,0.0,,1.0,main_w1_handler1,2243657,9725111,False,,67701,bed,4031563,slurm,,132112168.0,corral-repl,,"""49d111461a8211e59f25005056a51846""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",20119851,,,0,,,preset,,32.0,,22292455.0,1435158408.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-06-24 15:06:55.600465,48070.0,3.0
,,2015-06-24 14:45:10.453137,slurm_normal,1435157581.0,0.0,,1.0,main_w2_handler0,2243657,9724882,False,,173593,bed,4031504,slurm,,132112168.0,corral-repl,,"""9ca49e5e1a7f11e5b304005056a51846""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",20119599,,,0,,,preset,,32.0,,22292455.0,1435157577.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-06-24 14:53:27.787468,48070.0,4.0
,,2015-06-24 15:04:16.679511,slurm_normal,1435158317.0,0.0,,1.0,main_w1_handler1,2243657,9725109,False,,56784,bed,4031558,slurm,,132112168.0,corral-repl,,"""476245421a8211e59f25005056a51846""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",20119846,,,0,,,preset,,32.0,,22292455.0,1435158313.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-06-24 15:05:23.010128,48070.0,4.0
,,2015-06-24 15:04:18.402253,slurm_normal,1435158386.0,0.0,,1.0,main_w1_handler1,2243657,9725110,False,,56884,bed,4031561,slurm,,132112168.0,corral-repl,,"""48dda4481a8211e59f25005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20119848,,,0,,,preset,,32.0,,22292455.0,1435158382.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-06-24 15:06:54.083448,48070.0,4.0
,,2015-06-24 15:04:22.466499,slurm_normal,1435167484.0,0.0,,1.0,main_w1_handler0,2243657,9725112,False,,67684,bed,4031913,slurm,,132112168.0,corral-repl,,"""4ae63cdc1a8211e59f25005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",20119854,,,0,,,preset,,32.0,,22292455.0,1435167479.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-06-24 17:38:09.906431,48070.0,5.0
,,2015-05-20 20:06:00.941985,slurm_normal,1432153682.0,0.0,,1.0,main_w1_handler1,1413034,9506860,False,,1490194966,bed,3828167.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19771353,,,0,,,preset,,32.0,,23211527.0,1432153552.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-05-20 20:28:04.428928,33888.0,130.0
,,2015-06-24 14:12:44.647333,slurm_normal,1435155362.0,0.0,,1.0,main_w1_handler0,2353508,9724698,False,,17674,bed,4031216,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",20119368,,,0,,,preset,,32.0,,23425955.0,1435155359.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-06-24 14:18:51.257317,,3.0
,,2015-06-24 13:57:11.349319,slurm_normal,1435154276.0,0.0,,1.0,main_w1_handler0,2352971,9724575,False,,1614439,bed,4031082,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",20107653,,,0,,,preset,,32.0,,23772823.0,1435154272.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-06-24 13:57:58.505657,,4.0
,,2015-05-22 13:06:07.441895,slurm_normal,1432299984.0,0.0,,1.0,main_w2_handler0,2313707,9519252,False,,6373723,bed,3839702.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19790963,,,0,,,preset,,32.0,,23208083.0,1432299977.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-05-22 13:06:27.434109,63838.0,7.0
,,2015-06-25 16:39:00.490840,slurm_normal,1435250514.0,0.0,,1.0,main_w1_handler1,2355520,9733969,False,,378891,bed,4039455,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",20135813,,,0,,,preset,,32.0,,23829878.0,1435250456.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-06-25 16:41:57.133106,51766.0,58.0
,,2015-06-25 22:24:52.260496,slurm_normal,1435271207.0,0.0,,1.0,main_w1_handler2,2246613,9736231,False,,664087,bed,4041927,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",20140015,,,0,,,preset,,32.0,,23785111.0,1435271201.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-06-25 22:26:48.647357,61312.0,6.0
,,2015-05-26 07:32:22.361540,slurm_normal,1432650043.0,0.0,,1.0,main_w1_handler1,2315160,9534020,False,,25075,bed,3849576.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19780601,,,0,,,preset,,32.0,,23226111.0,1432650038.0,ok,1023996.0,bed_to_bigBed,1.0.0,,2015-05-26 14:21:34.385089,,5.0
