chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.alternative,parameters.chromInfo,parameters.clean,parameters.dbkey,parameters.frame,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,parameters.out_format1,parameters.regions,parameters.table,parameters.trim,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-03-05 10:19:45.537046,slurm_normal,1520245200.0,0.0,7680.0,1.0,main_w4_handler0,3452031,18607751,False,,3594,fasta,12703129,slurm,,132112168.0,corral-repl,,,"""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34212050}]",,"""fasta""","""""","""0""","""no""",32.0,,44335789.0,1520245198.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:20:02.669752,123296.0,2.0
,,2018-03-05 10:58:52.192322,slurm_normal,1520247560.0,0.0,7680.0,1.0,main_w3_handler1,3452041,18608465,False,,1359,fasta,12703825,slurm,,132112168.0,corral-repl,,"""2ead6816206411e8b40a005056ba2773""","""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34213400}]",,"""fasta""","""""","""0""","""no""",32.0,,,1520247558.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:59:22.658516,123303.0,2.0
,,2018-03-05 10:28:16.020169,slurm_normal,1520245709.0,0.0,7680.0,1.0,main_w3_handler1,3452034,18607861,False,,3594,fasta,12703268,slurm,,132112168.0,corral-repl,,,"""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34211933}]",,"""fasta""","""""","""0""","""no""",32.0,,44335795.0,1520245704.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:28:30.943930,123298.0,5.0
,,2018-03-05 10:23:03.069655,slurm_normal,1520245431.0,0.0,7680.0,1.0,main_w4_handler1,3452019,18607801,False,,1359,fasta,12703200,slurm,,132112168.0,corral-repl,,"""2c82ff24205f11e88c9c005056ba55fb""","""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34212570}]",,"""fasta""","""""","""0""","""no""",32.0,,,1520245428.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:23:53.079478,123284.0,3.0
,,2018-03-05 10:23:37.241885,slurm_normal,1520245444.0,0.0,7680.0,1.0,main_w4_handler1,3452026,18607815,False,,1359,fasta,12703201,slurm,,132112168.0,corral-repl,,,"""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34212339}]",,"""fasta""","""""","""0""","""no""",32.0,,44335775.0,1520245431.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:24:08.344104,123291.0,13.0
,,2018-03-05 10:26:15.284283,slurm_normal,1520245587.0,0.0,7680.0,1.0,main_w4_handler1,3452016,18607834,False,,1451,fasta,12703236,slurm,,132112168.0,corral-repl,,,"""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34212102}]",,"""fasta""","""""","""0""","""no""",32.0,,44335741.0,1520245584.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:26:29.692068,123282.0,3.0
,,2018-03-05 10:26:12.841588,slurm_normal,1520245584.0,0.0,7680.0,1.0,main_w4_handler0,3452010,18607833,False,,1451,fasta,12703235,slurm,,132112168.0,corral-repl,,,"""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34212045}]",,"""fasta""","""""","""0""","""no""",32.0,,44335708.0,1520245582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:26:25.806973,123280.0,2.0
,,2018-03-05 10:26:34.962280,slurm_normal,1520245610.0,0.0,7680.0,1.0,main_w4_handler1,3452043,18607840,False,,1451,fasta,12703243,slurm,,132112168.0,corral-repl,,,"""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34212223}]",,"""fasta""","""""","""0""","""no""",32.0,,44335831.0,1520245608.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:26:53.950808,123305.0,2.0
,,2018-03-05 10:26:38.593711,slurm_normal,1520245622.0,0.0,7680.0,1.0,main_w4_handler1,3452042,18607843,False,,1451,fasta,12703245,slurm,,132112168.0,corral-repl,,,"""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34212224}]",,"""fasta""","""""","""0""","""no""",32.0,,44335828.0,1520245611.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:27:03.921509,123304.0,11.0
,,2018-03-05 10:26:29.525194,slurm_normal,1520245610.0,0.0,7680.0,1.0,main_w4_handler1,3452026,18607837,False,,1451,fasta,12703239,slurm,,132112168.0,corral-repl,,,"""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34212218}]",,"""fasta""","""""","""0""","""no""",32.0,,44335775.0,1520245601.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:26:53.965769,123291.0,9.0
,,2018-03-05 10:26:44.571039,slurm_normal,1520245623.0,0.0,7680.0,1.0,main_w3_handler0,3452020,18607845,False,,1451,fasta,12703248,slurm,,132112168.0,corral-repl,,,"""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34212158}]",,"""fasta""","""""","""0""","""no""",32.0,,44335750.0,1520245620.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:27:05.175660,123285.0,3.0
,,2018-01-05 11:24:57.993389,slurm_normal,1515153427.0,0.0,,1.0,main_w4_handler1,3382748,17953148,False,,57310256,fasta,12029802,slurm,,132112168.0,corral-repl,,"""04259992f20b11e7a26a005056ba2773""","""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 33185422}]",,"""fasta""","""""","""0""","""no""",32.0,,,1515153403.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-01-05 11:57:10.378983,114798.0,24.0
,,2018-03-05 10:27:09.951495,slurm_normal,1520245641.0,0.0,7680.0,1.0,main_w4_handler1,3452027,18607849,False,,1451,fasta,12703255,slurm,,132112168.0,corral-repl,,,"""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34212200}]",,"""fasta""","""""","""0""","""no""",32.0,,44335779.0,1520245638.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:27:23.250118,123292.0,3.0
,,2018-03-05 10:27:14.619164,slurm_normal,1520245651.0,0.0,7680.0,1.0,main_w3_handler1,3452063,18607850,False,,1451,fasta,12703257,slurm,,132112168.0,corral-repl,,,"""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34212497}]",,"""fasta""","""""","""0""","""no""",32.0,,44336054.0,1520245649.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:27:34.988983,123309.0,2.0
,,2018-03-05 10:28:11.801404,slurm_normal,1520245706.0,0.0,7680.0,1.0,main_w3_handler1,3452021,18607860,False,,3594,fasta,12703267,slurm,,132112168.0,corral-repl,,,"""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34212030}]",,"""fasta""","""""","""0""","""no""",32.0,,44335757.0,1520245703.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:28:28.079533,123286.0,3.0
,,2018-03-05 10:28:33.848280,slurm_normal,1520245735.0,0.0,7680.0,1.0,main_w3_handler1,3452024,18607865,False,,1451,fasta,12703271,slurm,,132112168.0,corral-repl,,,"""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34212125}]",,"""fasta""","""""","""0""","""no""",32.0,,44335771.0,1520245732.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:28:56.968566,123289.0,3.0
,,2018-01-05 11:22:08.088838,slurm_normal,1515151498.0,0.0,,1.0,main_w3_handler0,3305691,17953091,False,,1298299,fasta,12029589,slurm,,132112168.0,corral-repl,,"""a2fef302f20a11e790fa005056ba2773""","""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 33185357}]",,"""fasta""","""""","""0""","""no""",32.0,,,1515151493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-01-05 11:25:00.756416,114798.0,5.0
,,2018-03-05 10:29:26.685454,slurm_normal,1520245776.0,0.0,7680.0,1.0,main_w4_handler1,3452027,18607876,False,,3594,fasta,12703280,slurm,,132112168.0,corral-repl,,,"""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34212132}]",,"""fasta""","""""","""0""","""no""",32.0,,44335779.0,1520245774.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:29:39.151684,123292.0,2.0
,,2018-01-05 11:23:19.629674,slurm_normal,1515151604.0,0.0,,1.0,main_w4_handler1,3382745,17953118,False,,1139870,fasta,12029614,slurm,,132112168.0,corral-repl,,"""ccaaa0caf20a11e7bdf4005056ba2773""","""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 33185387}]",,"""fasta""","""""","""0""","""no""",32.0,,,1515151599.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-01-05 11:26:46.153726,114798.0,5.0
,,2018-01-05 11:20:19.230554,slurm_normal,1515151657.0,0.0,,1.0,main_w3_handler1,3382741,17953024,False,,8745633,fasta,12029630,slurm,,132112168.0,corral-repl,,"""5f943e38f20a11e7a7e4005056ba2773""","""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 33185285}]",,"""fasta""","""""","""0""","""no""",32.0,,,1515151650.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-01-05 11:27:39.149951,114798.0,7.0
,,2018-03-05 10:29:57.780608,slurm_normal,1520245810.0,0.0,7680.0,1.0,main_w3_handler0,3452029,18607878,False,,1451,fasta,12703283,slurm,,132112168.0,corral-repl,,,"""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34212173}]",,"""fasta""","""""","""0""","""no""",32.0,,44335783.0,1520245808.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:30:13.985599,123293.0,2.0
,,2018-03-05 10:30:14.358314,slurm_normal,1520245832.0,0.0,7680.0,1.0,main_w4_handler0,3452050,18607881,False,,1451,fasta,12703289,slurm,,132112168.0,corral-repl,,,"""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34212202}]",,"""fasta""","""""","""0""","""no""",32.0,,44335887.0,1520245829.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:30:34.116948,123307.0,3.0
,,2018-03-05 10:32:06.037799,slurm_normal,1520245935.0,0.0,7680.0,1.0,main_w4_handler0,3452037,18607905,False,,155,fasta,12703315,slurm,,132112168.0,corral-repl,,,"""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34212559}]",,"""fasta""","""""","""0""","""no""",32.0,,44335802.0,1520245932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:32:18.195753,123300.0,3.0
,,2018-03-05 10:30:48.613454,slurm_normal,1520245858.0,0.0,7680.0,1.0,main_w3_handler1,3452041,18607890,False,,1451,fasta,12703298,slurm,,132112168.0,corral-repl,,,"""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34212238}]",,"""fasta""","""""","""0""","""no""",32.0,,44335826.0,1520245856.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:31:00.256237,123303.0,2.0
,,2018-03-05 10:30:48.779225,slurm_normal,1520245863.0,0.0,7680.0,1.0,main_w4_handler1,3452036,18607891,False,,1451,fasta,12703299,slurm,,132112168.0,corral-repl,,,"""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34212233}]",,"""fasta""","""""","""0""","""no""",32.0,,44335800.0,1520245860.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:31:05.721769,123299.0,3.0
,,2018-03-05 10:31:38.395661,slurm_normal,1520245913.0,0.0,7680.0,1.0,main_w4_handler0,3452023,18607895,False,,1451,fasta,12703304,slurm,,132112168.0,corral-repl,,,"""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34212201}]",,"""fasta""","""""","""0""","""no""",32.0,,44335766.0,1520245910.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:31:55.158371,123288.0,3.0
,,2018-03-05 10:31:47.210114,slurm_normal,1520245917.0,0.0,7680.0,1.0,main_w4_handler0,3452022,18607898,False,,1451,fasta,12703305,slurm,,132112168.0,corral-repl,,,"""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34212212}]",,"""fasta""","""""","""0""","""no""",32.0,,44335909.0,1520245914.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:31:58.864155,123287.0,3.0
,,2018-03-05 10:31:54.418523,slurm_normal,1520245931.0,0.0,7680.0,1.0,main_w4_handler1,3452047,18607903,False,,1451,fasta,12703314,slurm,,132112168.0,corral-repl,,,"""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34212199}]",,"""fasta""","""""","""0""","""no""",32.0,,44335867.0,1520245928.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:32:14.247267,123306.0,3.0
,,2018-03-05 10:32:19.099740,slurm_normal,1520245953.0,0.0,7680.0,1.0,main_w4_handler0,3452018,18607909,False,,1451,fasta,12703319,slurm,,132112168.0,corral-repl,,,"""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34212088}]",,"""fasta""","""""","""0""","""no""",32.0,,44335743.0,1520245951.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:32:36.546937,123283.0,2.0
,,2018-03-05 10:33:31.921416,slurm_normal,1520246021.0,0.0,7680.0,1.0,main_w4_handler0,3452037,18607931,False,,1451,fasta,12703346,slurm,,132112168.0,corral-repl,,,"""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34212209}]",,"""fasta""","""""","""0""","""no""",32.0,,44335802.0,1520246019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:33:44.026183,123300.0,2.0
,,2018-03-05 10:34:19.829963,slurm_normal,1520246069.0,0.0,7680.0,1.0,main_w4_handler1,3452038,18607938,False,,3594,fasta,12703356,slurm,,132112168.0,corral-repl,,,"""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34212106}]",,"""fasta""","""""","""0""","""no""",32.0,,44335816.0,1520246067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:34:31.247921,123301.0,2.0
,,2018-03-05 10:34:33.939561,slurm_normal,1520246101.0,0.0,7680.0,1.0,main_w4_handler0,3452043,18607941,False,,1451,fasta,12703361,slurm,,132112168.0,corral-repl,,"""c9acb438206011e8b27a005056ba55fb""","""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34212720}]",,"""fasta""","""""","""0""","""no""",32.0,,,1520246099.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:35:04.126284,123305.0,2.0
,,2018-03-05 10:35:02.054496,slurm_normal,1520246115.0,0.0,7680.0,1.0,main_w4_handler1,3452039,18607945,False,,1451,fasta,12703369,slurm,,132112168.0,corral-repl,,,"""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34212246}]",,"""fasta""","""""","""0""","""no""",32.0,,44335819.0,1520246113.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:35:17.596923,123302.0,2.0
,,2018-03-05 10:35:04.008023,slurm_normal,1520246129.0,0.0,7680.0,1.0,main_w4_handler1,3452031,18607950,False,,1451,fasta,12703371,slurm,,132112168.0,corral-repl,,"""db65101c206011e8af23005056ba2773""","""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34212728}]",,"""fasta""","""""","""0""","""no""",32.0,,,1520246127.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:35:30.851883,123296.0,2.0
,,2018-03-05 10:35:20.291147,slurm_normal,1520246131.0,0.0,7680.0,1.0,main_w3_handler1,3452030,18607953,False,,1451,fasta,12703373,slurm,,132112168.0,corral-repl,,,"""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34212213}]",,"""fasta""","""""","""0""","""no""",32.0,,44335785.0,1520246129.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:35:33.157790,123294.0,2.0
,,2018-03-05 10:35:03.165078,slurm_normal,1520246132.0,0.0,7680.0,1.0,main_w3_handler0,3452025,18607947,False,,1451,fasta,12703374,slurm,,132112168.0,corral-repl,,"""da213456206011e8965f005056ba2773""","""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34212725}]",,"""fasta""","""""","""0""","""no""",32.0,,,1520246130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:35:34.108948,123290.0,2.0
,,2018-03-05 10:35:46.262146,slurm_normal,1520246157.0,0.0,7680.0,1.0,main_w3_handler1,3452021,18607960,False,,1451,fasta,12703380,slurm,,132112168.0,corral-repl,,,"""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34212216}]",,"""fasta""","""""","""0""","""no""",32.0,,44335757.0,1520246155.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:36:00.172005,123286.0,2.0
,,2018-03-05 10:38:09.152039,slurm_normal,1520246311.0,0.0,7680.0,1.0,main_w3_handler0,3452063,18607989,False,,1451,fasta,12703422,slurm,,132112168.0,corral-repl,,"""4a3a2860206111e8be6c005056ba55fb""","""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34212775}]",,"""fasta""","""""","""0""","""no""",32.0,,,1520246308.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:38:33.423888,123309.0,3.0
,,2018-03-05 11:02:15.166917,slurm_normal,1520247765.0,0.0,7680.0,1.0,main_w3_handler0,3452021,18608538,False,,1359,fasta,12703893,slurm,,132112168.0,corral-repl,,"""a789e142206411e88263005056ba2773""","""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34213495}]",,"""fasta""","""""","""0""","""no""",32.0,,,1520247762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 11:02:46.704970,123286.0,3.0
,,2018-03-05 10:36:17.586584,slurm_normal,1520246189.0,0.0,7680.0,1.0,main_w4_handler1,3452042,18607964,False,,3594,fasta,12703387,slurm,,132112168.0,corral-repl,,"""0825b674206111e88392005056ba55fb""","""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34212182}]",,"""fasta""","""""","""0""","""no""",32.0,,,1520246187.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:36:31.494245,123304.0,2.0
,,2018-03-05 10:36:41.395174,slurm_normal,1520246213.0,0.0,7680.0,1.0,main_w4_handler0,3452030,18607967,False,,3594,fasta,12703390,slurm,,132112168.0,corral-repl,,,"""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34212133}]",,"""fasta""","""""","""0""","""no""",32.0,,44335785.0,1520246211.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:36:58.875260,123294.0,2.0
,,2018-03-05 11:04:02.119919,slurm_normal,1520247864.0,0.0,7680.0,1.0,main_w3_handler1,3452030,18608561,False,,1359,fasta,12703908,slurm,,132112168.0,corral-repl,,"""e7934436206411e8a6cb005056ba55fb""","""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34213520}]",,"""fasta""","""""","""0""","""no""",32.0,,,1520247861.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 11:04:26.251402,123294.0,3.0
,,2018-03-05 10:37:10.399677,slurm_normal,1520246246.0,0.0,7680.0,1.0,main_w3_handler1,3452038,18607972,False,,1451,fasta,12703398,slurm,,132112168.0,corral-repl,,,"""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34212226}]",,"""fasta""","""""","""0""","""no""",32.0,,44335816.0,1520246244.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:37:28.560732,123301.0,2.0
,,2018-03-05 10:37:13.566580,slurm_normal,1520246254.0,0.0,7680.0,1.0,main_w3_handler0,3452033,18607973,False,,3594,fasta,12703402,slurm,,132112168.0,corral-repl,,,"""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34212267}]",,"""fasta""","""""","""0""","""no""",32.0,,44335793.0,1520246251.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:37:36.517950,123297.0,3.0
,,2018-03-05 10:37:49.741509,slurm_normal,1520246280.0,0.0,7680.0,1.0,main_w3_handler0,3452031,18607981,False,,1451,fasta,12703410,slurm,,132112168.0,corral-repl,,,"""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""no""","""?""","""1""",,"[{'src': 'hda', 'id': 34212144}]",,"""fasta""","""""","""0""","""no""",32.0,,44335789.0,1520246278.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,5.0.0,,2018-03-05 10:38:02.210093,123296.0,2.0
