chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.adv_opts.__current_case__,parameters.adv_opts.adv_opts_selector,parameters.adv_opts.column_end,parameters.adv_opts.column_start,parameters.chromInfo,parameters.dbkey,parameters.ignore_case,parameters.infile,parameters.infile.values,parameters.is_numeric,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-03-08 02:52:04.395525,slurm_normal,1457405734.0,0,,1.0,main_w2_handler1,2616963,12063717,False,4104,interval,,6286645.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""True""",23730518,,"""True""",32.0,,28713106.0,1457405730.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-03-08 02:55:35.622465,79560.0,4.0
,,2016-05-13 08:44:04.526858,slurm_normal,1463129794.0,0,,1.0,main_w1_handler0,2704556,12882686,False,3065222,tabular,,7081779.roundup,slurm,,132112168.0,corral-repl,,"""cbcdc5c818e611e68ef8005056a52a46""",0,basic,,,"""/galaxy-repl/localdata/chrom/equCab2.len""","""equCab2""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57aba7f5e6bb0bdc6'}]","""false""",32.0,,28525375.0,1463129789.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-05-13 08:56:38.288489,35039.0,5.0
,,2016-07-01 11:39:10.130098,slurm_normal,1467373188.0,0,,1.0,main_w2_handler1,2753900,13305125,False,2442566,tabular,,7506892.roundup,slurm,,132112168.0,corral-repl,,,1,advanced,2,1,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a2319388845320ff'}]","""false""",32.0,,31172135.0,1467373184.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-07-01 11:39:52.284566,,4.0
,,2016-05-14 16:08:59.832580,slurm_normal,1463242196.0,0,,1.0,main_w1_handler1,2697479,12897513,False,69324533,tabular,,7093082.roundup,slurm,,132112168.0,corral-repl,,,1,advanced,3,3,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53276967aa124ca6d'}]","""false""",32.0,,28491201.0,1463242172.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-05-14 16:09:58.292084,74492.0,24.0
,,2016-05-15 08:19:39.132488,slurm_normal,1463300423.0,0,,1.0,main_w1_handler0,2704853,12901711,False,19301248,tabular,,7097119.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50f6c8fc5a5d8b8b0'}]","""false""",32.0,,30245659.0,1463300416.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-05-15 08:20:24.969188,80535.0,7.0
,,2016-07-01 01:30:13.466232,slurm_normal,1467336927.0,0,,1.0,main_w2_handler1,2754468,13301463,False,2027727,tabular,,7503232.roundup,slurm,,132112168.0,corral-repl,,"""56a0bff63f2b11e6a29f005056a51846""",1,advanced,4,4,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5467990c3c25ab33b'}]","""false""",32.0,,30362023.0,1467336924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-07-01 01:35:29.307894,35039.0,3.0
,,2016-07-01 01:40:34.587107,slurm_normal,1467337529.0,0,,1.0,main_w2_handler1,2754468,13301532,False,4070,tabular,,7503298.roundup,slurm,,132112168.0,corral-repl,,"""ca5d604c3f2c11e696d9005056a51846""",1,advanced,4,4,"""/galaxy-repl/localdata/chrom/vicPac2.len""","""vicPac2""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ea85cbb200bb61c4'}]","""false""",32.0,,30362023.0,1467337525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-07-01 01:45:31.411881,35039.0,4.0
,,2016-07-01 01:48:58.559627,slurm_normal,1467338061.0,0,,1.0,main_w1_handler0,2754468,13301576,False,666409,tabular,,7503363.roundup,slurm,,132112168.0,corral-repl,,"""f5a654103f2d11e6bf31005056a51846""",1,advanced,4,4,"""/galaxy-repl/localdata/chrom/dasNov3.len""","""dasNov3""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51c136ffe19156f97'}]","""false""",32.0,,30362023.0,1467338058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-07-01 01:54:24.144422,35039.0,3.0
,,2016-07-01 01:57:45.285227,slurm_normal,1467338914.0,0,,1.0,main_w1_handler1,2754468,13301617,False,39091,tabular,,7503421.roundup,slurm,,132112168.0,corral-repl,,"""308b5d043f2f11e682c8005056a51846""",1,advanced,4,4,"""/galaxy-repl/localdata/chrom/otoGar3.len""","""otoGar3""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b537d9328783311943'}]","""false""",32.0,,30362023.0,1467338911.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-07-01 02:08:36.813992,35039.0,3.0
,,2016-07-01 02:30:58.712846,slurm_normal,1467340580.0,0,,1.0,main_w1_handler0,2754468,13301740,False,102152,tabular,,7503553.roundup,slurm,,132112168.0,corral-repl,,"""d63348443f3311e6bfa3005056a51846""",1,advanced,4,4,"""/galaxy-repl/localdata/chrom/felCat8.len""","""felCat8""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c5aaa83fa78b4c88'}]","""false""",32.0,,30362023.0,1467340576.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-07-01 02:36:21.373627,35039.0,4.0
,,2016-07-01 02:40:05.481662,slurm_normal,1467341086.0,0,,1.0,main_w1_handler0,2754468,13301803,False,279529,tabular,,7503604.roundup,slurm,,132112168.0,corral-repl,,"""1c48d9243f3511e6a29f005056a51846""",1,advanced,4,4,"""/galaxy-repl/localdata/chrom/bosTau8.len""","""bosTau8""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b592841e010f0523cb'}]","""false""",32.0,,30362023.0,1467341083.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-07-01 02:44:49.364254,35039.0,3.0
,,2016-07-01 02:57:08.172761,slurm_normal,1467342182.0,0,,1.0,main_w1_handler1,2754468,13301856,False,323881,tabular,,7503661.roundup,slurm,,132112168.0,corral-repl,,"""7c2370d23f3711e682c8005056a51846""",1,advanced,4,4,"""/galaxy-repl/localdata/chrom/canFam3.len""","""canFam3""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52bc5bb033acf778e'}]","""false""",32.0,,30362023.0,1467342179.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-07-01 03:03:03.893279,35039.0,3.0
,,2016-07-01 03:17:45.949950,slurm_normal,1467343367.0,0,,1.0,main_w1_handler0,2754468,13301926,False,860853,tabular,,7503751.roundup,slurm,,132112168.0,corral-repl,,"""5d89f5b23f3a11e69360005056a51846""",1,advanced,4,4,"""/galaxy-repl/localdata/chrom/loxAfr3.len""","""loxAfr3""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a6603afa11deb60a'}]","""false""",32.0,,30362023.0,1467343362.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-07-01 03:22:48.027372,35039.0,5.0
,,2016-07-01 03:08:11.976900,slurm_normal,1467342800.0,0,,1.0,main_w2_handler0,2754468,13301893,False,20676,tabular,,7503704.roundup,slurm,,132112168.0,corral-repl,,"""076542a03f3911e6807f005056a51846""",1,advanced,4,4,"""/galaxy-repl/localdata/chrom/turTru2.len""","""turTru2""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cbf83b2e18f2b3f9'}]","""false""",32.0,,30362023.0,1467342797.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-07-01 03:13:22.574133,35039.0,3.0
,,2016-07-01 03:32:26.672816,slurm_normal,1467344245.0,0,,1.0,main_w1_handler0,2754468,13301998,False,13534,tabular,,7503828.roundup,slurm,,132112168.0,corral-repl,,"""6a2fcd123f3c11e6bb12005056a51846""",1,advanced,4,4,"""/galaxy-repl/localdata/chrom/musFur1.len""","""musFur1""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b9e3679172f418ce'}]","""false""",32.0,,30362023.0,1467344242.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-07-01 03:37:26.445053,35039.0,3.0
,,2016-07-01 03:41:22.802388,slurm_normal,1467344794.0,0,,1.0,main_w1_handler1,2754468,13302032,False,23452,tabular,,7503869.roundup,slurm,,132112168.0,corral-repl,,"""a7570df83f3d11e6b5c2005056a51846""",1,advanced,4,4,"""/galaxy-repl/localdata/chrom/eriEur2.len""","""eriEur2""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56c50c215e615cc48'}]","""false""",32.0,,30362023.0,1467344791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-07-01 03:46:35.868574,35039.0,3.0
,,2016-07-01 03:48:49.214689,slurm_normal,1467345270.0,0,,1.0,main_w1_handler0,2754468,13302062,False,303059,tabular,,7503901.roundup,slurm,,132112168.0,corral-repl,,"""b6b06a003f3e11e6998c005056a51846""",1,advanced,4,4,"""/galaxy-repl/localdata/chrom/equCab2.len""","""equCab2""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c1871e3d8ed40352'}]","""false""",32.0,,30362023.0,1467345266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-07-01 03:54:31.227678,35039.0,4.0
,,2016-05-13 07:06:55.938866,slurm_normal,1463123308.0,0,,1.0,main_w1_handler0,2697577,12881918,False,20682,tabular,,7080814.roundup,slurm,,132112168.0,corral-repl,,"""423d622618d911e696c2005056a51846""",0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d471f80c46ce3751'}]","""false""",32.0,,29867569.0,1463123305.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-05-13 07:08:34.005596,83460.0,3.0
,,2016-07-01 03:57:49.023683,slurm_normal,1467345842.0,0,,1.0,main_w2_handler1,2754468,13302092,False,65757,tabular,,7503938.roundup,slurm,,132112168.0,corral-repl,,"""f381081c3f3f11e6bc46005056a51846""",1,advanced,4,4,"""/galaxy-repl/localdata/chrom/dipOrd1.len""","""dipOrd1""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51561919fdb2c60c6'}]","""false""",32.0,,30362023.0,1467345837.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-07-01 04:04:04.788960,35039.0,5.0
,,2016-07-01 04:17:34.231878,slurm_normal,1467346964.0,0,,1.0,main_w1_handler1,2754468,13302223,False,10905,tabular,,7504053.roundup,slurm,,132112168.0,corral-repl,,"""b6f1ae8a3f4211e699fa005056a51846""",1,advanced,4,4,"""/galaxy-repl/localdata/chrom/pteVam1.len""","""pteVam1""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fb7ac17d09fedda8'}]","""false""",32.0,,30362023.0,1467346961.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-07-01 04:22:45.332170,35039.0,3.0
,,2016-07-01 04:07:50.234386,slurm_normal,1467346421.0,0,,1.0,main_w2_handler0,2754468,13302168,False,19604,tabular,,7504006.roundup,slurm,,132112168.0,corral-repl,,"""5b7ef96e3f4111e690ce005056a51846""",1,advanced,4,4,"""/galaxy-repl/localdata/chrom/triMan1.len""","""triMan1""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56db6a04fba658d25'}]","""false""",32.0,,30362023.0,1467346417.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-07-01 04:13:45.501874,35039.0,4.0
,,2016-05-13 07:18:17.872533,slurm_normal,1463123937.0,0,,1.0,main_w1_handler1,2700538,12882051,False,1091951,tabular,,7080984.roundup,slurm,,132112168.0,corral-repl,,"""dbedbfbe18da11e6b936005056a52a46""",1,advanced,7,7,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b597544b78385693a0'}]","""false""",32.0,,29867567.0,1463123930.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-05-13 07:18:59.438332,83459.0,7.0
,,2016-07-01 04:36:41.675552,slurm_normal,1467348075.0,0,,1.0,main_w2_handler1,2754468,13302354,False,1156022,tabular,,7504229.roundup,slurm,,132112168.0,corral-repl,,"""654ac2c63f4511e6bc46005056a51846""",1,advanced,4,4,"""/galaxy-repl/localdata/chrom/balAcu1.len""","""balAcu1""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54380e1cb27b9eae6'}]","""false""",32.0,,30362023.0,1467348072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-07-01 04:41:17.319542,35039.0,3.0
,,2016-07-01 04:27:24.894458,slurm_normal,1467347579.0,0,,1.0,main_w1_handler1,2754468,13302286,False,509008,tabular,,7504143.roundup,slurm,,132112168.0,corral-repl,,"""18b7dc743f4411e69ce8005056a51846""",1,advanced,4,4,"""/galaxy-repl/localdata/chrom/myoLuc2.len""","""myoLuc2""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5701ed7066ea7b21b'}]","""false""",32.0,,30362023.0,1467347574.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-07-01 04:33:01.245109,35039.0,5.0
,,2016-05-13 07:06:56.542824,slurm_normal,1463123337.0,0,,1.0,main_w2_handler0,2697577,12881919,False,893,tabular,,7080823.roundup,slurm,,132112168.0,corral-repl,,"""423d622618d911e696c2005056a51846""",0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5518eaa2d77fec458'}]","""false""",32.0,,29867569.0,1463123334.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-05-13 07:09:01.075857,83460.0,3.0
,,2016-05-12 14:22:12.712024,slurm_normal,1463063776.0,0,,1.0,main_w1_handler1,2702947,12871478,False,98276881,tabular,,7070599.roundup,slurm,,132112168.0,corral-repl,,"""de08a63a184c11e6bd37005056a52a46""",0,basic,,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b599eab1aa217c726d'}]","""false""",32.0,,28525375.0,1463063771.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-05-12 14:36:20.120650,35039.0,5.0
,,2016-07-01 04:45:47.445847,slurm_normal,1467348660.0,0,,1.0,main_w2_handler0,2754468,13302429,False,21494,tabular,,7504297.roundup,slurm,,132112168.0,corral-repl,,"""a82d1eb23f4611e6b664005056a51846""",1,advanced,4,4,"""/galaxy-repl/localdata/chrom/micMur2.len""","""micMur2""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52de14f019cb8d99d'}]","""false""",32.0,,30362023.0,1467348657.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-07-01 04:51:04.273365,35039.0,3.0
,,2016-05-12 14:41:24.175807,slurm_normal,1463064132.0,0,,1.0,main_w1_handler0,2645603,12871675,False,77182,bed,,7070700.roundup,slurm,,132112168.0,corral-repl,,,1,advanced,10,10,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d712e90bc51ecef9'}]","""false""",32.0,,30186864.0,1463064123.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-05-12 14:42:14.876959,29502.0,9.0
,,2016-07-01 04:54:54.269468,slurm_normal,1467349243.0,0,,1.0,main_w2_handler1,2754468,13302511,False,38849,tabular,,7504361.roundup,slurm,,132112168.0,corral-repl,,"""eec64e4c3f4711e691de005056a51846""",1,advanced,4,4,"""/galaxy-repl/localdata/chrom/hetGla2.len""","""hetGla2""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b544a9236417d7a9fd'}]","""false""",32.0,,30362023.0,1467349240.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-07-01 05:00:45.624212,35039.0,3.0
,,2016-07-01 05:03:10.371684,slurm_normal,1467349731.0,0,,1.0,main_w1_handler0,2754468,13302552,False,1041444,tabular,,7504419.roundup,slurm,,132112168.0,corral-repl,,"""17194e163f4911e68003005056a51846""",1,advanced,4,4,"""/galaxy-repl/localdata/chrom/monDom5.len""","""monDom5""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b568225ad3df498ec7'}]","""false""",32.0,,30362023.0,1467349728.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-07-01 05:08:55.324182,35039.0,3.0
,,2016-07-04 11:05:01.551289,slurm_normal,1467630337.0,0,,1.0,main_w1_handler0,2581199,13325275,False,1882306,tabular,,7531024.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b505382c720a77dac1'}]","""false""",32.0,,30347586.0,1467630330.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-07-04 11:05:39.825874,77693.0,7.0
,,2016-05-13 08:33:23.696018,slurm_normal,1463128453.0,0,,1.0,main_w1_handler1,2645603,12882578,False,1209325,bed,,7081567.roundup,slurm,,132112168.0,corral-repl,,,1,advanced,10,10,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52816a2ac4c74a44d'}]","""false""",32.0,,30212316.0,1463128447.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-05-13 08:34:14.235142,29502.0,6.0
,,2016-05-13 07:01:18.875772,slurm_normal,1463123583.0,0,,1.0,main_w2_handler1,2704556,12881847,False,34840991,tabular,,7080874.roundup,slurm,,132112168.0,corral-repl,,"""706e8e3c18d811e69f0a005056a52a46""",0,basic,,,"""/galaxy-repl/localdata/chrom/oviAri3.len""","""oviAri3""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52c1c3b14df60d0b5'}]","""false""",32.0,,28525375.0,1463123580.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-05-13 07:13:09.128761,35039.0,3.0
,,2016-05-13 07:06:58.747718,slurm_normal,1463123390.0,0,,1.0,main_w2_handler1,2697577,12881923,False,842,tabular,,7080834.roundup,slurm,,132112168.0,corral-repl,,"""423d622618d911e696c2005056a51846""",0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dbeb57a1cd340407'}]","""false""",32.0,,29867569.0,1463123386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-05-13 07:09:52.213506,83460.0,4.0
,,2016-05-13 07:07:00.898900,slurm_normal,1463123391.0,0,,1.0,main_w2_handler1,2697577,12881926,False,2406,tabular,,7080837.roundup,slurm,,132112168.0,corral-repl,,"""423d622618d911e696c2005056a51846""",0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5031035ea68a3b7df'}]","""false""",32.0,,29867569.0,1463123386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-05-13 07:09:54.273221,83460.0,5.0
,,2016-05-13 07:18:26.907334,slurm_normal,1463124049.0,0,,1.0,main_w2_handler0,2700538,12882061,False,308,tabular,,7081012.roundup,slurm,,132112168.0,corral-repl,,"""dbedbfbe18da11e6b936005056a52a46""",0,basic,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5006dad9649d5c27d'}]","""false""",32.0,,29867567.0,1463124040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-05-13 07:20:50.741899,83459.0,9.0
,,2016-05-13 10:30:39.973145,slurm_normal,1463135484.0,0,,1.0,main_w2_handler0,2697445,12883505,False,2199609,tabular,,7082504.roundup,slurm,,132112168.0,corral-repl,,,1,advanced,3,3,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b548d7460134a5768b'}]","""false""",32.0,,28491201.0,1463135479.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-05-13 10:31:28.802739,74492.0,5.0
,,2016-05-12 18:18:17.298576,slurm_normal,1463077666.0,0,,1.0,main_w2_handler1,2702947,12874605,False,1415195,tabular,,7073993.roundup,slurm,,132112168.0,corral-repl,,"""cc26be86186d11e68325005056a52a46""",0,basic,,,"""/galaxy-repl/localdata/chrom/dipOrd1.len""","""dipOrd1""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b563a4f6c54af466b6'}]","""false""",32.0,,28525375.0,1463077662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-05-12 18:27:51.373043,35039.0,4.0
,,2016-05-12 19:43:24.062042,slurm_normal,1463082902.0,0,,1.0,main_w2_handler1,2702947,12875644,False,403542,tabular,,7075454.roundup,slurm,,132112168.0,corral-repl,,"""bb045efe187911e6986f005056a51846""",0,basic,,,"""/galaxy-repl/localdata/chrom/ochPri3.len""","""ochPri3""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5841184a3ea6b5b52'}]","""false""",32.0,,28531605.0,1463082899.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-05-12 19:55:06.262129,35039.0,3.0
,,2016-05-12 20:15:34.849137,slurm_normal,1463084816.0,0,,1.0,main_w1_handler1,2702947,12876000,False,536678,tabular,,7075781.roundup,slurm,,132112168.0,corral-repl,,"""3b64d7fa187e11e68417005056a51846""",0,basic,,,"""/galaxy-repl/localdata/chrom/triMan1.len""","""triMan1""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b578e606f44a962b25'}]","""false""",32.0,,28531605.0,1463084812.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-05-12 20:26:59.042198,35039.0,4.0
,,2016-05-13 07:55:06.590115,slurm_normal,1463126795.0,0,,1.0,main_w2_handler1,2704556,12882257,False,21620754,tabular,,7081347.roundup,slurm,,132112168.0,corral-repl,,"""f4eaa80618df11e689e9005056a52a46""",0,basic,,,"""/galaxy-repl/localdata/chrom/susScr3.len""","""susScr3""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54cf8ec5103921d47'}]","""false""",32.0,,28525375.0,1463126790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-05-13 08:06:37.406544,35039.0,5.0
,,2016-05-12 21:40:59.325664,slurm_normal,1463089852.0,0,,1.0,main_w2_handler1,2702947,12877730,False,1125363,tabular,,7077015.roundup,slurm,,132112168.0,corral-repl,,"""2c17d4d0188a11e6bf41005056a51846""",0,basic,,,"""/galaxy-repl/localdata/chrom/eriEur2.len""","""eriEur2""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b521f9d70fadd8c9cb'}]","""false""",32.0,,28525375.0,1463089847.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-05-12 21:50:55.373769,35039.0,5.0
,,2016-05-12 22:05:38.481326,slurm_normal,1463091387.0,0,,1.0,main_w2_handler0,2702947,12877952,False,46637,tabular,,7077295.roundup,slurm,,132112168.0,corral-repl,,"""965379b4188d11e68325005056a52a46""",0,basic,,,"""/galaxy-repl/localdata/chrom/sarHar1.len""","""sarHar1""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5971606b31d2a1fd1'}]","""false""",32.0,,28525375.0,1463091382.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-05-12 22:16:29.427471,35039.0,5.0
,,2016-05-12 22:26:16.820981,slurm_normal,1463092022.0,0,,1.0,main_w2_handler1,2704382,12878188,False,679985,interval,,7077417.roundup,slurm,,132112168.0,corral-repl,,,1,advanced,3,1,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b571f081c81704dd3b'}]","""false""",32.0,,29878611.0,1463092018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq/1.0.0,1.0.0,,2016-05-12 22:27:05.649473,4576.0,4.0
