chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input.values,parameters.input|__identifier__,parameters.ncbi_taxonomy,parameters.read_name,parameters.tax_id,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-07-31 11:26:28.109399,slurm_normal,1501500450.0,0,,1.0,main_w4_handler1,3207541,16465907,False,,432420,tabular,10533895.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30692149}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,39524159.0,1501500397.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-07-31 11:27:33.496706,109424.0,53.0
,,2017-07-31 11:39:50.876086,slurm_normal,1501501276.0,0,,1.0,main_w3_handler0,3203121,16466131,False,,3148542,tabular,10534065.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 30692251}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,39494588.0,1501501202.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-07-31 11:41:20.060450,109360.0,74.0
,,2017-07-31 15:35:16.836512,slurm_normal,1501515406.0,0,,1.0,main_w4_handler0,3204040,16469544,False,,412104,tabular,10537772.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30698396}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,39530589.0,1501515325.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-07-31 15:36:47.457245,109360.0,81.0
,,2017-07-31 15:53:09.567228,slurm_normal,1501516406.0,0,,1.0,main_w4_handler0,3203476,16469697,False,,661862,tabular,10537948.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/hg19_rCRS_pUC18_phiX174.len""","""hg19_rCRS_pUC18_phiX174""","[{'src': 'hda', 'id': 30698662}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,39530589.0,1501516396.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-07-31 15:53:28.763211,109360.0,10.0
,,2018-03-02 06:00:11.341279,slurm_normal,1519971294.0,0,7680.0,1.0,main_w3_handler0,3448905,18576643,False,,2972993,tabular,12670931,slurm,,132112168.0,corral-repl,,"""f16a26101dde11e8b685005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34163422}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1519971279.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2018-03-02 06:14:56.332954,92488.0,15.0
,,2018-03-02 05:59:40.260025,slurm_normal,1519971734.0,0,7680.0,1.0,main_w3_handler0,3448903,18576629,False,,9935591,tabular,12670957,slurm,,132112168.0,corral-repl,,"""de884d061dde11e8b850005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34163396}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1519971710.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2018-03-02 06:22:16.638102,92488.0,24.0
,,2017-08-03 12:30:46.884178,slurm_normal,1501763469.0,0,,1.0,main_w4_handler0,3112878,16497508,False,,96233,tabular,10567072.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30746874}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,39328434.0,1501763458.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-03 12:31:13.397527,106260.0,11.0
,,2018-03-02 05:58:58.637165,slurm_normal,1519971361.0,0,7680.0,1.0,main_w4_handler1,3445635,18576616,False,,6679697,tabular,12670941,slurm,,132112168.0,corral-repl,,"""c686e8ac1dde11e89437005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34163372}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1519971341.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2018-03-02 06:16:02.998424,92488.0,20.0
,,2017-08-03 14:48:31.369864,slurm_normal,1501771757.0,0,,1.0,main_w4_handler0,3211870,16499429,False,,1574426,tabular,10568874.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30747845}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,39691979.0,1501771719.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-03 14:49:22.376130,109739.0,38.0
,,2017-08-03 14:52:54.607146,slurm_normal,1501772187.0,0,,1.0,main_w3_handler1,3211870,16499471,False,,52467,tabular,10568938.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30749441}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,39691979.0,1501771982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-03 14:56:32.708831,109739.0,205.0
,,2017-08-03 15:25:04.888552,slurm_normal,1501773947.0,0,,1.0,main_w3_handler1,3211870,16499807,False,,1721038,tabular,10569229.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30749936}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,39691979.0,1501773911.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-03 15:25:51.704293,109739.0,36.0
,,2018-03-02 06:00:41.587504,slurm_normal,1519971656.0,0,7680.0,1.0,main_w3_handler0,3448906,18576656,False,,8327889,tabular,12670953,slurm,,132112168.0,corral-repl,,"""0611f25a1ddf11e89dfd005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34163445}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1519971628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2018-03-02 06:20:59.094156,92488.0,28.0
,,2018-03-02 05:58:11.906778,slurm_normal,1519970916.0,0,7680.0,1.0,main_w3_handler0,3448902,18576601,False,,6884333,tabular,12670915,slurm,,132112168.0,corral-repl,,"""abb052201dde11e8af7a005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34163345}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1519970876.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2018-03-02 06:08:38.271264,92488.0,40.0
,,2017-08-06 04:56:39.401788,slurm_normal,1501995480.0,0,,1.0,main_w4_handler0,3186433,16513520,False,,28203436,sam,10583114.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30772373}]",,"""ncbi-2015-10-05""","""2""","""2""",32.0,,39187502.0,1501995405.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-06 04:58:02.521285,108730.0,75.0
,,2017-08-07 16:48:00.210579,slurm_normal,1502124520.0,0,,1.0,main_w4_handler1,3215125,16522309,False,,67764325,tabular,10591761.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30785647}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,38209288.0,1502124488.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-07 16:48:46.263586,78487.0,32.0
,,2017-08-07 19:40:39.439879,slurm_normal,1502134903.0,0,,1.0,main_w4_handler1,2433595,16523640,False,,31552537,tabular,10593163.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30787872}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,39754841.0,1502134848.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-07 19:41:47.483832,68938.0,55.0
,,2017-08-07 17:44:44.769850,slurm_normal,1502127954.0,0,,1.0,main_w3_handler0,3215125,16522715,False,,60238255,tabular,10592191.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30786190}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,38209288.0,1502127896.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-07 17:45:57.558754,78487.0,58.0
,,2017-08-07 19:49:25.738852,slurm_normal,1502135446.0,0,,1.0,main_w3_handler0,3215125,16523686,False,,64352461,tabular,10593198.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30788376}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,38209288.0,1502135377.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-07 19:50:48.089491,78487.0,69.0
,,2017-08-07 20:02:32.727894,slurm_normal,1502136194.0,0,,1.0,main_w3_handler1,2433595,16523738,False,,6355792,tabular,10593267.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30788670}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,39754841.0,1502136160.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-07 20:03:16.838757,68938.0,34.0
,,2017-08-07 20:50:05.171142,slurm_normal,1502139089.0,0,,1.0,main_w3_handler1,2433595,16523990,False,,50429630,tabular,10593492.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30789015}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,39754841.0,1502139016.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-07 20:51:32.047828,68938.0,73.0
,,2017-08-09 07:48:40.897968,slurm_normal,1502264961.0,0,,1.0,main_w4_handler0,3203503,16536611,False,,576024,tabular,10607398.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 30704911}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,39631229.0,1502264927.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-09 07:49:24.858155,109360.0,34.0
,,2017-08-09 09:40:29.957616,slurm_normal,1502271695.0,0,,1.0,main_w4_handler0,3217150,16537390,False,,22413468,tabular,10608139.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30807835}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,39631229.0,1502271641.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-09 09:41:40.368955,109360.0,54.0
,,2017-08-09 09:55:24.458626,slurm_normal,1502272565.0,0,,1.0,main_w3_handler1,3217150,16537466,False,,24975806,tabular,10608223.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30808372}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,39631229.0,1502272533.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-09 09:56:08.975912,109360.0,32.0
,,2017-08-09 12:24:47.310385,slurm_normal,1502281534.0,0,,1.0,main_w3_handler0,3217177,16538723,False,,38860621,tabular,10609441.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30809152}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,39524159.0,1502281495.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-09 12:25:36.262247,109424.0,39.0
,,2017-08-09 19:23:02.016409,slurm_normal,1502307151.0,0,,1.0,main_w4_handler0,3215125,16543822,False,,88561192,tabular,10614174.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30796436}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,38209288.0,1502307113.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-09 19:32:36.439190,78487.0,38.0
,,2017-08-10 09:31:35.038342,slurm_normal,1502357584.0,0,,1.0,main_w3_handler0,3218269,16547969,False,,22413468,tabular,10618578.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30822740}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,39524159.0,1502357505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-10 09:33:06.446749,109424.0,79.0
,,2017-08-10 09:37:11.781082,slurm_normal,1502357878.0,0,,1.0,main_w4_handler0,3215125,16548016,False,,46572631,tabular,10618619.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30823088}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,38209288.0,1502357840.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-10 09:38:02.775806,78487.0,38.0
,,2017-08-10 10:46:40.148983,slurm_normal,1502362042.0,0,,1.0,main_w3_handler0,3215125,16548360,False,,53707408,tabular,10619053.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30823682}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,38209288.0,1502362007.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-10 10:47:26.192700,78487.0,35.0
,,2017-08-10 11:59:33.689643,slurm_normal,1502366459.0,0,,1.0,main_w3_handler1,3215125,16548759,False,,60268569,tabular,10619462.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30824319}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,38209288.0,1502366380.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-10 12:01:02.734979,78487.0,79.0
,,2017-08-11 09:31:59.675506,slurm_normal,1502443992.0,0,,1.0,main_w3_handler0,3215125,16557056,False,,50197388,tabular,10628209.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30837152}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,38209288.0,1502443928.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-11 09:33:14.073519,78487.0,64.0
,,2017-08-11 12:43:28.661742,slurm_normal,1502455465.0,0,,1.0,main_w3_handler1,2433595,16558438,False,,50429630,tabular,10629607.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30832184}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,39823752.0,1502455415.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-11 12:44:28.237081,68938.0,50.0
,,2017-08-11 12:51:12.132048,slurm_normal,1502455938.0,0,,1.0,main_w4_handler1,2433595,16558494,False,,63559224,tabular,10629677.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30839682}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,39823752.0,1502455883.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-11 12:52:20.688067,68938.0,55.0
,,2017-08-11 14:13:10.829053,slurm_normal,1502460831.0,0,,1.0,main_w4_handler1,3219594,16559236,False,,15023,tabular,10630481.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30840957}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,39824296.0,1502460797.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-11 14:13:53.758466,110052.0,34.0
,,2017-08-11 14:29:05.500513,slurm_normal,1502461800.0,0,,1.0,main_w3_handler0,3215125,16559346,False,,81195867,tabular,10630599.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30840621}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,38209288.0,1502461753.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-11 14:30:03.389165,78487.0,47.0
,,2017-08-11 16:49:06.008163,slurm_normal,1502470221.0,0,,1.0,main_w3_handler0,3218806,16560867,False,,1203461285,tabular,10632136.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30842875}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,38779192.0,1502470155.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-11 16:50:28.215069,104239.0,66.0
,,2017-08-11 19:00:42.346137,slurm_normal,1502478086.0,0,,1.0,main_w4_handler1,3215125,16562531,False,,48413877,tabular,10633836.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30841395}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,38209288.0,1502478053.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-11 19:01:29.905491,78487.0,33.0
,,2017-08-15 19:52:18.941181,slurm_normal,1502826801.0,0,,1.0,main_w4_handler1,2433595,16589056,False,,34723140,tabular,10660703.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30885256}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,39754841.0,1502826746.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-15 19:53:25.502172,68938.0,55.0
,,2017-08-15 20:07:34.569742,slurm_normal,1502827885.0,0,,1.0,main_w4_handler1,2433595,16589132,False,,34798161,tabular,10660843.roundup,slurm,,132112168.0,corral-repl,,"""5df3b45881f511e78162005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30885405}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1502827850.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-15 20:11:30.306482,68938.0,35.0
,,2017-08-15 20:20:40.450365,slurm_normal,1502828911.0,0,,1.0,main_w3_handler0,2433595,16589311,False,,27524244,tabular,10661035.roundup,slurm,,132112168.0,corral-repl,,"""3314dc1081f711e7bd6d005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30885658}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1502828852.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-15 20:28:32.063709,68938.0,59.0
,,2017-08-16 17:40:57.499341,slurm_normal,1502905306.0,0,,1.0,main_w3_handler1,2433595,16595614,False,,27474822,tabular,10667594.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30891445}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,39901671.0,1502905265.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-16 17:41:48.984485,68938.0,41.0
,,2017-08-18 18:36:34.025304,slurm_normal,1503081729.0,0,,1.0,main_w4_handler0,3226203,16610243,False,,17510821,tabular,10682164.roundup,slurm,,132112168.0,corral-repl,,"""2686cfd6844411e7a2ff005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30916989}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1503081685.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-18 18:42:14.343683,68938.0,44.0
,,2017-08-18 18:43:05.085876,slurm_normal,1503082094.0,0,,1.0,main_w3_handler1,3226203,16610293,False,,29164552,tabular,10682232.roundup,slurm,,132112168.0,corral-repl,,"""106a8610844511e7aba6005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30917073}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1503082080.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-18 18:48:16.934491,68938.0,14.0
,,2017-08-18 18:42:08.349900,slurm_normal,1503082089.0,0,,1.0,main_w4_handler1,3226203,16610280,False,,17510821,tabular,10682229.roundup,slurm,,132112168.0,corral-repl,,"""ee58d888844411e780b2005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30917039}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1503082044.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-18 18:48:10.019750,68938.0,45.0
,,2017-08-21 15:25:14.218780,slurm_normal,1503330865.0,0,,1.0,main_w4_handler0,3228237,16623788,False,,1571651,tabular,10695637.roundup,slurm,,132112168.0,corral-repl,,"""ec8890c4868411e79281005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30938222}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1503330831.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-21 15:54:28.218029,68938.0,34.0
,,2017-08-21 15:25:32.156120,slurm_normal,1503330614.0,0,,1.0,main_w3_handler0,3228237,16623792,False,,1549068,tabular,10695518.roundup,slurm,,132112168.0,corral-repl,,"""f6fe9d50868411e7b9fa005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30938228}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1503330577.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-21 15:50:23.945846,68938.0,37.0
,,2017-08-23 13:24:18.145731,slurm_normal,1503498521.0,0,,1.0,main_w3_handler1,3230789,16640213,False,,9558557,tabular,10713466.roundup,slurm,,132112168.0,corral-repl,,"""5b823cbe880611e7929f005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30963917}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1503498468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-23 14:28:45.939097,68938.0,53.0
,,2017-08-23 13:24:32.855499,slurm_normal,1503498787.0,0,,1.0,main_w3_handler0,3230789,16640220,False,,9335552,tabular,10713572.roundup,slurm,,132112168.0,corral-repl,,"""65052d14880611e79cb6005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30963925}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1503498748.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-23 14:33:11.588654,68938.0,39.0
,,2017-08-23 13:27:30.186376,slurm_normal,1503502093.0,0,,1.0,main_w3_handler1,3230794,16640253,False,,84565580,tabular,10714226.roundup,slurm,,132112168.0,corral-repl,,"""ce32f9d8880611e7a2d2005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30963966}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1503502036.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-23 15:28:17.608135,68938.0,57.0
,,2017-08-23 13:27:51.150374,slurm_normal,1503502520.0,0,,1.0,main_w3_handler0,3230794,16640268,False,,81720244,tabular,10714273.roundup,slurm,,132112168.0,corral-repl,,"""db607f86880611e7babf005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30963983}]",,"""ncbi-2015-10-05""","""2""","""3""",32.0,,,1503502433.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,1.2,,2017-08-23 15:35:23.833093,68938.0,87.0
