create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input.values,parameters.input|__identifier__,parameters.kraken_database,parameters.mpa_format,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-11-17 04:15:11.495527,slurm_normal,1510892176.0,0,,1.0,main_w4_handler0,3299976,17488624,False,,163205,tabular,11546738,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32366756}]",,"""plasmids""","""false""",32.0,,41525531.0,1510892136.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-17 04:16:22.731959,114514.0,40.0
2017-11-17 04:04:01.316318,slurm_normal,1510891470.0,0,,1.0,main_w4_handler1,3299976,17488568,False,,163205,tabular,11546662,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32366693}]",,"""plasmids""","""false""",32.0,,41525531.0,1510891452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-17 04:04:32.948633,114514.0,18.0
2017-11-17 04:41:21.260972,slurm_normal,1510893725.0,0,,1.0,main_w3_handler0,3299976,17488762,False,,9117150,tabular,11546905,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32367085}]",,"""plasmids""","""false""",32.0,,41525531.0,1510893706.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-17 04:42:12.012791,114514.0,19.0
2017-11-17 04:45:19.036183,slurm_normal,1510893942.0,0,,1.0,main_w3_handler1,3299976,17488792,False,,207994,tabular,11546933,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32367155}]",,"""plasmids""","""false""",32.0,,41525531.0,1510893925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-17 04:45:43.713325,114514.0,17.0
2017-11-17 10:06:17.573444,slurm_normal,1510913204.0,0,,1.0,main_w3_handler0,3188720,17491540,False,,32861951,tabular,11549876,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32370458}]",,"""viruses""","""false""",32.0,,42062238.0,1510913185.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-17 10:06:47.235620,101447.0,19.0
2017-11-17 10:20:27.122780,slurm_normal,1510914080.0,0,,1.0,main_w3_handler1,3188720,17491729,False,,100328233,tabular,11550048,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32370472}]",,"""plasmids""","""false""",32.0,,42062238.0,1510914041.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-17 10:21:24.290290,101447.0,39.0
2017-11-17 10:22:20.839652,slurm_normal,1510914189.0,0,,1.0,main_w3_handler0,3188720,17491745,False,,60565877,tabular,11550074,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32370751}]",,"""viruses""","""false""",32.0,,42062238.0,1510914158.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-17 10:23:11.485841,101447.0,31.0
2017-11-17 12:45:40.268628,slurm_normal,1510922795.0,0,,1.0,main_w4_handler1,3328912,17492939,False,,22707,tabular,11551470,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32372566}]",,"""bacteria""","""false""",32.0,,42062230.0,1510922750.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-17 12:46:40.523210,116393.0,45.0
2017-11-17 12:59:34.840108,slurm_normal,1510923599.0,0,,1.0,main_w3_handler1,3328774,17493045,False,,32788,tabular,11551596,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32372721}]",,"""bacteria""","""false""",32.0,,42040719.0,1510923580.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-17 13:00:02.573380,116351.0,19.0
2017-11-17 12:58:03.043400,slurm_normal,1510923508.0,0,,1.0,main_w3_handler1,3328911,17493036,False,,4689145,tabular,11551576,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32372729}]",,"""plasmids""","""false""",32.0,,42041147.0,1510923492.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-17 12:58:31.991986,116385.0,16.0
2017-11-17 13:10:22.963841,slurm_normal,1510924301.0,0,,1.0,main_w4_handler1,3328924,17493232,False,,34366,tabular,11551703,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32372950}]",,"""plasmids""","""false""",32.0,,42032840.0,1510924270.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-17 13:11:46.298867,116341.0,31.0
2017-11-17 12:52:55.045320,slurm_normal,1510923205.0,0,,1.0,main_w3_handler0,3328924,17492993,False,,0,tabular,11551529,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32372661}]",,"""bacteria""","""false""",32.0,,42032840.0,1510923188.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-17 12:53:27.971937,116341.0,17.0
2017-11-17 12:59:08.471745,slurm_normal,1510923575.0,0,,1.0,main_w4_handler1,3328925,17493041,False,,33177,tabular,11551586,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32372719}]",,"""viruses""","""false""",32.0,,42033847.0,1510923557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-17 12:59:38.038461,116350.0,18.0
2017-11-17 12:56:01.156570,slurm_normal,1510923411.0,0,,1.0,main_w4_handler1,3328910,17493026,False,,46677,tabular,11551566,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32372660}]",,"""bacteria""","""false""",32.0,,42060984.0,1510923372.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-17 12:56:55.201817,116355.0,39.0
2017-11-17 13:05:17.068370,slurm_normal,1510923953.0,0,,1.0,main_w4_handler1,3328916,17493165,False,,53373,tabular,11551651,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32372747}]",,"""bacteria""","""false""",32.0,,42062324.0,1510923930.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-17 13:05:55.261159,116391.0,23.0
2017-11-17 13:03:04.596288,slurm_normal,1510924251.0,0,,1.0,main_w4_handler0,3328956,17493117,False,,2184,tabular,11551683,slurm,,132112168.0,corral-repl,,"""9c4943f8cb9711e7837d005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32372821}]",,"""viruses""","""false""",32.0,,,1510924137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-17 13:10:55.607573,116393.0,114.0
2017-11-17 13:01:01.610915,slurm_normal,1510923695.0,0,,1.0,main_w3_handler0,3328931,17493055,False,,15645,tabular,11551610,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32372724}]",,"""viruses""","""false""",32.0,,42041024.0,1510923679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-17 13:01:40.189245,116390.0,16.0
2017-11-17 13:08:32.909125,slurm_normal,1510924240.0,0,,1.0,main_w3_handler1,3328774,17493217,False,,30488,tabular,11551680,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32372923}]",,"""plasmids""","""false""",32.0,,42040719.0,1510924126.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-17 13:10:42.835666,116351.0,114.0
2017-11-17 14:26:37.643853,slurm_normal,1510928848.0,0,,1.0,main_w3_handler1,3328909,17493704,False,,36376,tabular,11552326,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32373521}]",,"""viruses""","""false""",32.0,,42032829.0,1510928809.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-17 14:27:29.709823,116392.0,39.0
2017-11-17 14:20:20.999103,slurm_normal,1510928475.0,0,,1.0,main_w4_handler1,3328909,17493657,False,,36376,tabular,11552288,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32373521}]",,"""viruses""","""false""",32.0,,42032829.0,1510928434.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-17 14:21:19.629192,116392.0,41.0
2017-11-17 14:39:17.048883,slurm_normal,1510929625.0,0,,1.0,main_w4_handler1,3328909,17493836,False,,284142,tabular,11552418,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32373720}]",,"""viruses""","""false""",32.0,,42032829.0,1510929566.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-17 14:40:28.617916,116392.0,59.0
2017-11-17 14:24:57.135920,slurm_normal,1510931417.0,0,,1.0,main_w4_handler1,3329032,17493690,False,,312502,tabular,11552759,slurm,,132112168.0,corral-repl,,"""126677eecba311e7bb26005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32373568}]",,"""bacteria""","""false""",32.0,,,1510931375.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-17 15:10:22.428201,116393.0,42.0
2018-01-12 05:49:57.504215,slurm_normal,1515736229.0,0,,1.0,main_w3_handler0,3388050,18010585,False,,7352176,tabular,12087911,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33274973}]",,"""bacteria""","""false""",32.0,,42965481.0,1515736199.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2018-01-12 05:50:32.511234,80446.0,30.0
2018-01-12 05:49:58.407146,slurm_normal,1515736244.0,0,,1.0,main_w4_handler0,3388050,18010586,False,,7549667,tabular,12087912,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33274974}]",,"""bacteria""","""false""",32.0,,42965481.0,1515736202.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2018-01-12 05:50:45.237972,80446.0,42.0
2018-01-12 05:50:05.328111,slurm_normal,1515736288.0,0,,1.0,main_w4_handler1,3388050,18010598,False,,9082310,tabular,12087921,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33274986}]",,"""bacteria""","""false""",32.0,,42965481.0,1515736268.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2018-01-12 05:51:29.631402,80446.0,20.0
2018-03-06 12:01:56.335789,slurm_normal,1520337749.0,0,7680.0,1.0,main_w3_handler1,2646908,18622429,False,,25552347,tabular,12718770,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34214458}]",,"""bacteria""","""false""",32.0,,42855583.0,1520337725.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2018-03-06 12:02:33.145803,81421.0,24.0
2017-11-21 12:50:17.290433,slurm_normal,1511268666.0,0,,1.0,main_w3_handler1,3333218,17534487,False,,33896117,tabular,11593576,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32447720}]",,"""bacteria""","""false""",32.0,,41010208.0,1511268620.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-21 12:51:07.487212,104897.0,46.0
2017-11-21 14:16:14.192641,slurm_normal,1511273875.0,0,,1.0,main_w4_handler1,3333004,17535912,False,,44098725,tabular,11595053,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32447666}]",,"""bacteria""","""false""",32.0,,42148796.0,1511273788.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-21 14:17:59.526363,104897.0,87.0
2017-11-21 14:15:25.216128,slurm_normal,1511273757.0,0,,1.0,main_w3_handler1,3333221,17535877,False,,36345709,tabular,11595031,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32447791}]",,"""bacteria""","""false""",32.0,,42148796.0,1511273734.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-21 14:16:06.348982,104897.0,23.0
2017-11-21 14:14:34.192751,slurm_normal,1511273706.0,0,,1.0,main_w4_handler1,3333222,17535795,False,,30872525,tabular,11595007,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32447618}]",,"""bacteria""","""false""",32.0,,42148796.0,1511273682.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-21 14:15:12.345975,104897.0,24.0
2017-11-21 20:23:06.130415,slurm_normal,1511295831.0,0,,1.0,main_w3_handler0,3305120,17541395,False,,28903,tabular,11600738,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/canFam3.len""","""canFam3""","[{'src': 'hda', 'id': 32459807}]",,"""bacteria""","""false""",32.0,,42121216.0,1511295790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-21 20:23:54.481324,114779.0,41.0
2017-11-21 21:19:37.545584,slurm_normal,1511299246.0,0,,1.0,main_w3_handler1,3334421,17542139,False,,7427131,tabular,11601595,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32460849}]",,"""bacteria""","""false""",32.0,,42162533.0,1511299180.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-21 21:20:48.513237,108485.0,66.0
2017-11-21 23:34:10.519466,slurm_normal,1511307303.0,0,,1.0,main_w4_handler0,3311305,17542870,False,,94176767,tabular,11602390,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32462041}]",,"""bacteria""","""false""",32.0,,41397556.0,1511307255.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-21 23:35:04.206103,113115.0,48.0
2017-11-22 00:56:21.357020,slurm_normal,1511312205.0,0,,1.0,main_w3_handler1,3110857,17543282,False,,3633511,tabular,11602777,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32462470}]",,"""bacteria""","""false""",32.0,,42167618.0,1511312186.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-22 00:56:48.086619,105825.0,19.0
2017-11-22 17:36:38.766431,slurm_normal,1511372351.0,0,,1.0,main_w4_handler0,3311305,17552049,False,,39561111,tabular,11612325,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32474348}]",,"""bacteria""","""false""",32.0,,41397556.0,1511372203.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-22 17:39:14.803672,113115.0,148.0
2017-11-22 18:48:06.248444,slurm_normal,1511376543.0,0,,1.0,main_w3_handler0,3311305,17552667,False,,96745842,tabular,11612903,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32475849}]",,"""bacteria""","""false""",32.0,,41397556.0,1511376492.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-22 18:49:05.292011,113115.0,51.0
2017-11-23 21:48:44.918471,slurm_normal,1511473791.0,0,,1.0,main_w3_handler0,3337512,17567125,False,,455249023,tabular,11629009,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32507281}]",,"""bacteria""","""false""",32.0,,42220446.0,1511473730.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-23 21:49:53.127186,,61.0
2017-11-24 12:25:31.518739,slurm_normal,1511526358.0,0,,1.0,main_w3_handler0,3328924,17571203,False,,44650,tabular,11633572,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32514244}]",,"""bacteria""","""false""",32.0,,42230442.0,1511526341.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-24 12:26:01.425227,116341.0,17.0
2017-11-24 12:25:16.744613,slurm_normal,1511526349.0,0,,1.0,main_w3_handler0,3328924,17571201,False,,35228,tabular,11633569,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32514242}]",,"""viruses""","""false""",32.0,,42230442.0,1511526330.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-24 12:25:51.165572,116341.0,19.0
2017-11-27 21:02:56.525682,slurm_normal,1511816655.0,0,,1.0,main_w3_handler1,3311305,17610650,False,,96745842,tabular,11671207,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32571671}]",,"""bacteria""","""false""",32.0,,41397556.0,1511816583.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-27 21:04:18.409635,113115.0,72.0
2017-11-27 23:58:51.985819,slurm_normal,1511827191.0,0,,1.0,main_w3_handler0,3311305,17612202,False,,96745842,tabular,11672859,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32571671}]",,"""bacteria""","""false""",32.0,,41397556.0,1511827139.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-27 23:59:53.806629,113115.0,52.0
2017-11-30 01:59:20.613108,slurm_normal,1512007185.0,0,,1.0,main_w3_handler0,3345781,17644131,False,,6404754,tabular,11703686,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32635886}]",,"""bacteria""","""false""",32.0,,42338702.0,1512007167.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-30 01:59:45.860879,117576.0,18.0
2017-11-30 02:12:07.426333,slurm_normal,1512007958.0,0,,1.0,main_w4_handler0,3345801,17644205,False,,5436310,tabular,11703757,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32635923}]",,"""bacteria""","""false""",32.0,,42338856.0,1512007938.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-30 02:12:39.466403,117584.0,20.0
2017-11-30 02:12:59.685559,slurm_normal,1512008024.0,0,,1.0,main_w4_handler0,3345796,17644220,False,,118916,tabular,11703766,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32636166}]",,"""bacteria""","""false""",32.0,,42338805.0,1512007987.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-30 02:13:46.451998,117581.0,37.0
2017-11-30 02:12:07.904788,slurm_normal,1512007959.0,0,,1.0,main_w3_handler0,3345801,17644206,False,,5513210,tabular,11703758,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32635924}]",,"""bacteria""","""false""",32.0,,42338856.0,1512007941.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-30 02:12:40.965534,117584.0,18.0
2017-11-30 02:43:11.834312,slurm_normal,1512009885.0,0,,1.0,main_w3_handler0,3345781,17644432,False,,6404754,tabular,11703959,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32635886}]",,"""bacteria""","""false""",32.0,,42338702.0,1512009803.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-30 02:44:46.792245,117576.0,82.0
2017-11-30 09:14:28.544444,slurm_normal,1512033322.0,0,,1.0,main_w4_handler0,3345789,17647432,False,,13084165,tabular,11706617,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32643353}]",,"""bacteria""","""false""",32.0,,42347642.0,1512033277.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-30 09:15:25.431832,117579.0,45.0
2017-11-30 09:13:06.676697,slurm_normal,1512033211.0,0,,1.0,main_w3_handler0,3345789,17647419,False,Job output deleted by user before job completed.,13084165,tabular,11706600,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32643353}]",,"""bacteria""","""false""",32.0,,42347642.0,1512033194.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-30 09:13:33.524051,117579.0,17.0
2017-11-30 08:42:14.713532,slurm_normal,1512031408.0,0,,1.0,main_w4_handler1,3345786,17647157,False,,131406,tabular,11706329,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ancCey1.len""","""ancCey1""","[{'src': 'hda', 'id': 32643041}]",,"""bacteria""","""false""",32.0,,42347182.0,1512031344.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-30 08:43:29.553920,117577.0,64.0
2017-11-30 09:14:28.134451,slurm_normal,1512033291.0,0,,1.0,main_w3_handler0,3345789,17647431,False,,13036530,tabular,11706616,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32643352}]",,"""bacteria""","""false""",32.0,,42347642.0,1512033274.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-30 09:14:52.092737,117579.0,17.0
2017-11-30 11:12:58.509333,slurm_normal,1512040426.0,0,,1.0,main_w3_handler1,3345806,17649271,False,,113654,tabular,11708380,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32645829}]",,"""bacteria""","""false""",32.0,,42349774.0,1512040388.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-30 11:13:47.959072,117586.0,38.0
2017-11-30 11:18:44.657146,slurm_normal,1512040755.0,0,,1.0,main_w3_handler1,3345806,17649302,False,,6591774,tabular,11708407,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32638780}]",,"""bacteria""","""false""",32.0,,42349774.0,1512040736.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.3,1.2.3,,2017-11-30 11:19:16.667094,117586.0,19.0
