bigwigFile1,bigwigFile1_filetype,bigwigFile2,bigwigFile2_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.binSize,parameters.advancedOpt.plotTitle,parameters.advancedOpt.scaleFactor1,parameters.advancedOpt.scaleFactor2,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipNAs,parameters.bigwigFile1,parameters.bigwigFile1.values,parameters.bigwigFile2,parameters.bigwigFile2.values,parameters.chromInfo,parameters.comparison.__current_case__,parameters.comparison.comparison_select,parameters.comparison.pseudocount,parameters.dbkey,parameters.outFileFormat,parameters.region,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
488269,bigwig,337665,bigwig,36.0,len,2016-03-20 21:51:16.496475,slurm_normal,1458511155.0,0,1.0,main_w1_handler1,2637538,12205491,False,,6418455.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,no,,23932306,,23932307,,"""/galaxy-repl/main/files/014/893/dataset_14893581.dat""",0,log2,1.0,"""?""","""bigwig""","""""",32.0,,29047095,1458511145.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-20 21:59:17.953131,80869.0,10.0
460066,bigwig,449209,bigwig,36.0,len,2016-03-20 21:51:17.173284,slurm_normal,1458511157.0,0,1.0,main_w1_handler1,2637538,12205492,False,,6418456.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,no,,23932372,,23932373,,"""/galaxy-repl/main/files/014/893/dataset_14893581.dat""",0,log2,1.0,"""?""","""bigwig""","""""",32.0,,29047095,1458511148.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-20 21:59:21.615000,80869.0,9.0
306782,bigwig,424468,bigwig,36.0,len,2016-03-20 21:55:00.311928,slurm_normal,1458511573.0,0,1.0,main_w1_handler1,2637538,12205501,False,,6418474.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,no,,23932304,,23932300,,"""/galaxy-repl/main/files/014/893/dataset_14893581.dat""",0,log2,1.0,"""?""","""bigwig""","""""",32.0,,29047095,1458511562.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-20 22:06:16.472019,80869.0,11.0
523915,bigwig,363245,bigwig,36.0,len,2016-03-20 21:51:19.298514,slurm_normal,1458511368.0,0,1.0,main_w1_handler1,2637538,12205495,False,,6418462.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,no,,23932378,,23932379,,"""/galaxy-repl/main/files/014/893/dataset_14893581.dat""",0,log2,1.0,"""?""","""bigwig""","""""",32.0,,29047095,1458511358.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-20 22:02:50.589921,80869.0,10.0
306782,bigwig,424468,bigwig,36.0,len,2016-03-20 21:54:18.530085,slurm_normal,1458511375.0,0,1.0,main_w1_handler1,2637538,12205500,False,,6418464.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,no,,23932304,,23932300,,"""/galaxy-repl/main/files/014/893/dataset_14893581.dat""",0,log2,1.0,"""?""","""bigwig""","""""",32.0,,29047095,1458511364.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-20 22:02:56.707703,80869.0,11.0
488269,bigwig,424468,bigwig,36.0,len,2016-03-20 22:50:49.870358,slurm_normal,1458514534.0,0,1.0,main_w1_handler1,2637538,12205594,False,,6418770.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,no,,23932306,,23932300,,"""/galaxy-repl/main/files/014/893/dataset_14893581.dat""",0,log2,1.0,"""?""","""bigwig""","""""",32.0,,29047095,1458514517.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-20 22:55:36.906051,80869.0,17.0
488269,bigwig,424468,bigwig,36.0,len,2016-03-20 23:23:50.324999,slurm_normal,1458516348.0,0,1.0,main_w1_handler0,2637538,12205699,False,,6418909.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,no,,23932306,,23932300,,"""/galaxy-repl/main/files/014/893/dataset_14893581.dat""",0,log2,1.0,"""?""","""bigwig""","""""",32.0,,29047095,1458516263.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-20 23:25:50.306135,80869.0,85.0
306782,bigwig,424468,bigwig,36.0,len,2016-03-20 23:22:53.191204,slurm_normal,1458516247.0,0,1.0,main_w1_handler0,2637538,12205698,False,,6418907.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,no,,23932304,,23932300,,"""/galaxy-repl/main/files/014/893/dataset_14893581.dat""",0,log2,1.0,"""?""","""bigwig""","""""",32.0,,29047095,1458516233.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-20 23:24:09.463722,80869.0,14.0
374382,bigwig,424468,bigwig,36.0,len,2016-03-20 23:22:01.750524,slurm_normal,1458516438.0,0,1.0,main_w1_handler1,2637538,12205692,False,,6418931.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,no,,23932302,,23932300,,"""/galaxy-repl/main/files/014/893/dataset_14893581.dat""",0,log2,1.0,"""?""","""bigwig""","""""",32.0,,29047095,1458516423.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-20 23:27:20.748212,80869.0,15.0
127709701,bigwig,174538399,bigwig,,,2016-03-22 00:56:45.603604,slurm_normal,1458611456.0,0,1.0,main_w1_handler0,2641313,12221859,False,,6433816.roundup,slurm,,132112168.0,corral-repl,,,,,1,50,,1.0,1.0,yes,False,23962452,,23969496,,"""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,28866982,1458608254.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-22 01:50:57.510393,6515.0,3202.0
182117111,bigwig,306149341,bigwig,,,2016-05-16 15:56:20.360725,slurm_multi,1463429115.0,0,6.0,main_w1_handler2,2707710,12909521,False,,7104735,slurm,,132112168.0,corral-repl,,0.0,no,"""bb2af1421b7e11e6855a005056a51846""",0,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b7bc89b1b44b7922'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53147c85a932c8cd6'}]","""/galaxy-repl/localdata/chrom/hg19.len""",0,log2,1.0,"""hg19""","""bigwig""","""""",32.0,,29445865,1463427773.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-05-16 20:28:43.528204,81993.0,1342.0
74753319,bigwig,184254728,bigwig,,,2016-05-16 15:56:20.744636,slurm_multi,1463434033.0,0,6.0,main_w1_handler2,2707710,12909524,False,,7105639,slurm,,132112168.0,corral-repl,,0.0,no,"""bb2af1421b7e11e6855a005056a51846""",0,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51c321dbf98f46cf7'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b85c407e94fd078f'}]","""/galaxy-repl/localdata/chrom/hg19.len""",0,log2,1.0,"""hg19""","""bigwig""","""""",32.0,,29445865,1463433103.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-05-16 21:27:15.143937,81993.0,930.0
126960340,bigwig,173286020,bigwig,,,2016-03-22 03:21:42.440127,slurm_normal,1458621043.0,0,1.0,main_w1_handler1,2641313,12222328,False,,6434727.roundup,slurm,,132112168.0,corral-repl,,,,,1,50,,1.0,1.0,yes,False,23970304,,23970301,,"""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,28866982,1458617079.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-22 04:30:46.905575,6515.0,3964.0
85925419,bigwig,85925419,bigwig,,,2016-03-22 11:26:17.109877,slurm_normal,1458647597.0,0,1.0,main_w1_handler1,2564476,12224684,False,,6438256.roundup,slurm,,132112168.0,corral-repl,,,,,1,300,,1.0,0.0,yes,True,23946009,,23946009,,"""/galaxy-repl/localdata/chrom/mm10.len""",3,add,,"""mm10""","""bedgraph""","""""",32.0,,27407964,1458646223.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-22 11:53:22.250558,76755.0,1374.0
78289803,bigwig,78289803,bigwig,,,2016-03-22 12:08:40.180512,slurm_normal,1458649687.0,0,1.0,main_w1_handler0,2564476,12224986,False,,6438626.roundup,slurm,,132112168.0,corral-repl,,,,,1,300,,1.0,0.0,yes,True,23946013,,23946013,,"""/galaxy-repl/localdata/chrom/mm10.len""",3,add,,"""mm10""","""bedgraph""","""""",32.0,,27407964,1458648576.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-22 12:28:11.749480,76755.0,1111.0
79209551,bigwig,79209551,bigwig,,,2016-03-22 12:43:35.782020,slurm_normal,1458652031.0,0,1.0,main_w1_handler2,2564476,12225181,False,,6438880.roundup,slurm,,132112168.0,corral-repl,,,,,1,300,,1.0,0.0,yes,True,23946016,,23946016,,"""/galaxy-repl/localdata/chrom/mm10.len""",3,add,,"""mm10""","""bedgraph""","""""",32.0,,27407964,1458650661.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-22 13:07:19.761184,76755.0,1370.0
124854130,bigwig,124854130,bigwig,,,2016-03-22 12:49:48.898630,slurm_normal,1458652271.0,0,1.0,main_w2_handler0,2564476,12225277,False,,6438950.roundup,slurm,,132112168.0,corral-repl,,,,,1,300,,1.0,0.0,yes,True,23946010,,23946010,,"""/galaxy-repl/localdata/chrom/mm10.len""",3,add,,"""mm10""","""bedgraph""","""""",32.0,,27407964,1458651036.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-22 13:11:16.828226,76755.0,1235.0
176685538,bigwig,176685538,bigwig,,,2016-03-22 12:51:51.198542,slurm_normal,1458652330.0,0,1.0,main_w1_handler0,2564476,12225299,False,,6438972.roundup,slurm,,132112168.0,corral-repl,,,,,1,300,,1.0,0.0,yes,True,23946011,,23946011,,"""/galaxy-repl/localdata/chrom/mm10.len""",3,add,,"""mm10""","""bedgraph""","""""",32.0,,27407964,1458651167.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-22 13:12:15.352196,76755.0,1163.0
76917684,bigwig,76917684,bigwig,,,2016-03-22 12:53:00.647903,slurm_normal,1458653385.0,0,1.0,main_w1_handler0,2564476,12225321,False,,6439140.roundup,slurm,,132112168.0,corral-repl,,,,,1,300,,1.0,0.0,yes,True,23946012,,23946012,,"""/galaxy-repl/localdata/chrom/mm10.len""",3,add,,"""mm10""","""bedgraph""","""""",32.0,,27407964,1458652050.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-22 13:29:50.826370,76755.0,1335.0
140031152,bigwig,140031152,bigwig,,,2016-03-22 14:59:57.883572,slurm_normal,1458660655.0,0,1.0,main_w1_handler0,2564476,12227242,False,,6440611.roundup,slurm,,132112168.0,corral-repl,,,,,1,300,,1.0,0.0,yes,True,23946014,,23946014,,"""/galaxy-repl/localdata/chrom/mm10.len""",3,add,,"""mm10""","""bedgraph""","""""",32.0,,27407964,1458659001.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-22 15:31:00.449615,76755.0,1654.0
542322139,bigwig,198667451,bigwig,,,2016-03-23 15:28:28.425970,slurm_normal,1458754170.0,0,1.0,main_w2_handler1,2608002,12236421,False,,6450332.roundup,slurm,,132112168.0,corral-repl,,,,,1,50,,1.0,1.0,yes,False,23655020,,23655058,,"""/galaxy-repl/localdata/chrom/hg19.len""",2,subtract,,"""hg19""","""bigwig""","""""",32.0,,28747253,1458747051.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-23 17:29:33.821801,55649.0,7119.0
79209551,bigwig,79209551,bigwig,,,2016-03-23 08:22:35.446010,slurm_normal,1458724252.0,0,1.0,main_w2_handler1,2643780,12233079,False,,6447488.roundup,slurm,,132112168.0,corral-repl,,,,,1,50,,2.0,2.0,yes,False,23987609,,23987609,,"""/galaxy-repl/localdata/chrom/mm10.len""",3,add,,"""mm10""","""bigwig""","""""",32.0,,27407964,1458721397.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-23 09:10:54.531901,76755.0,2855.0
76917684,bigwig,76917684,bigwig,,,2016-03-23 09:19:19.573066,slurm_normal,1458727546.0,0,1.0,main_w1_handler2,2643780,12233365,False,,6447739.roundup,slurm,,132112168.0,corral-repl,,,,,1,50,,2.0,2.0,yes,False,23987607,,23987607,,"""/galaxy-repl/localdata/chrom/mm10.len""",3,add,,"""mm10""","""bigwig""","""""",32.0,,27407964,1458724800.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-23 10:05:50.293575,76755.0,2746.0
176685538,bigwig,176685538,bigwig,,,2016-03-23 09:21:34.477167,slurm_normal,1458730591.0,0,1.0,main_w1_handler0,2643780,12233384,False,,6447961.roundup,slurm,,132112168.0,corral-repl,,,,,1,50,,1.0,1.0,yes,False,23987606,,23987606,,"""/galaxy-repl/localdata/chrom/mm10.len""",3,add,,"""mm10""","""bigwig""","""""",32.0,,27407964,1458727572.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-23 10:56:34.967855,76755.0,3019.0
124854130,bigwig,124854130,bigwig,,,2016-03-23 09:20:33.227754,slurm_normal,1458733619.0,0,1.0,main_w2_handler1,2643780,12233371,False,,6448116.roundup,slurm,,132112168.0,corral-repl,,,,,1,50,,1.0,1.0,yes,False,23987605,,23987605,,"""/galaxy-repl/localdata/chrom/mm10.len""",3,add,,"""mm10""","""bigwig""","""""",32.0,,27407964,1458730610.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-23 11:47:03.561992,76755.0,3009.0
78289803,bigwig,78289803,bigwig,,,2016-03-23 09:22:02.546824,slurm_normal,1458736312.0,0,1.0,main_w1_handler1,2643780,12233388,False,,6448272.roundup,slurm,,132112168.0,corral-repl,,,,,1,50,,1.0,1.0,yes,False,23987608,,23987608,,"""/galaxy-repl/localdata/chrom/mm10.len""",3,add,,"""mm10""","""bigwig""","""""",32.0,,27407964,1458733665.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-23 12:31:54.254086,76755.0,2647.0
542322139,bigwig,198667451,bigwig,,,2016-03-22 19:22:13.848569,slurm_normal,1458679162.0,0,1.0,main_w1_handler1,2608002,12229956,False,,6443758.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,no,,23655020,,23655058,,"""/galaxy-repl/localdata/chrom/hg19.len""",0,log2,1.0,"""hg19""","""bigwig""","""""",32.0,,28747253,1458674581.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-22 20:39:29.660362,55649.0,4581.0
552514813,bigwig,199095488,bigwig,,,2016-03-22 19:20:33.939047,slurm_normal,1458679353.0,0,1.0,main_w1_handler1,2502735,12229952,False,,6443748.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,no,,21961407,,21961413,,"""/galaxy-repl/localdata/chrom/hg19.len""",0,log2,1.0,"""hg19""","""bigwig""","""""",32.0,,28747253,1458674482.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-22 20:42:35.237645,55649.0,4871.0
542322139,bigwig,198667451,bigwig,,,2016-03-23 15:34:07.833831,slurm_normal,1458754712.0,0,1.0,main_w1_handler0,2608002,12236466,False,,6450422.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,no,,23655020,,23655058,,"""/galaxy-repl/localdata/chrom/hg19.len""",1,ratio,1.0,"""hg19""","""bigwig""","""""",32.0,,28747253,1458747469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-23 17:38:36.355770,55649.0,7243.0
486406218,bigwig,198667451,bigwig,,,2016-03-23 21:12:40.839496,slurm_normal,1458771717.0,0,1.0,main_w2_handler0,2608002,12239574,False,,6453285.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,no,,23742783,,23655058,,"""/galaxy-repl/localdata/chrom/hg19.len""",1,ratio,1.0,"""hg19""","""bigwig""","""""",32.0,,28797629,1458767638.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-23 22:22:01.963733,55649.0,4079.0
486393173,bigwig,216934421,bigwig,,,2016-03-23 21:13:02.513453,slurm_normal,1458772990.0,0,1.0,main_w1_handler2,2608002,12239577,False,,6453284.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,no,,23742788,,23655076,,"""/galaxy-repl/localdata/chrom/hg19.len""",1,ratio,1.0,"""hg19""","""bigwig""","""""",32.0,,28797629,1458767638.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-23 22:43:11.391499,55649.0,5352.0
583739886,bigwig,216934421,bigwig,,,2016-03-23 21:11:56.669331,slurm_normal,1458772938.0,0,1.0,main_w2_handler0,2608002,12239567,False,,6453279.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,no,,23655091,,23655076,,"""/galaxy-repl/localdata/chrom/hg19.len""",1,ratio,1.0,"""hg19""","""bigwig""","""""",32.0,,28797629,1458767582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-23 22:42:21.089432,55649.0,5356.0
584272894,bigwig,217413822,bigwig,,,2016-03-23 21:51:10.715013,slurm_normal,1458775586.0,0,1.0,main_w1_handler0,2502735,12239899,False,,6453522.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,no,,21981531,,21981525,,"""/galaxy-repl/localdata/chrom/hg19.len""",1,ratio,1.0,"""hg19""","""bigwig""","""""",32.0,,28797629,1458771754.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-23 23:26:29.816885,55649.0,3832.0
552514813,bigwig,199095488,bigwig,,,2016-03-23 21:50:38.434145,slurm_normal,1458777309.0,0,1.0,main_w1_handler0,2502735,12239897,False,,6453603.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,no,,21961407,,21961413,,"""/galaxy-repl/localdata/chrom/hg19.len""",1,ratio,1.0,"""hg19""","""bigwig""","""""",32.0,,28797629,1458773014.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-23 23:55:12.422284,55649.0,4295.0
552514813,bigwig,199095488,bigwig,,,2016-03-24 13:31:10.337430,slurm_normal,1458831316.0,0,1.0,main_w2_handler0,2502735,12243033,False,,6455260.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,no,,21961407,,21961413,,"""/galaxy-repl/localdata/chrom/hg19.len""",2,subtract,,"""hg19""","""bigwig""","""""",32.0,,28747253,1458826745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-24 14:55:22.037304,55649.0,4571.0
584272894,bigwig,217413822,bigwig,,,2016-03-24 13:31:40.881906,slurm_normal,1458832183.0,0,1.0,main_w1_handler2,2502735,12243036,False,,6455255.roundup,slurm,,132112168.0,corral-repl,,,,,1,50,,1.0,1.0,yes,False,21981531,,21981525,,"""/galaxy-repl/localdata/chrom/hg19.len""",2,subtract,,"""hg19""","""bigwig""","""""",32.0,,28747253,1458826685.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-24 15:09:46.242939,55649.0,5498.0
77526370,bigwig,83021932,bigwig,,,2016-03-25 11:59:56.077772,slurm_normal,1458911202.0,0,1.0,main_w1_handler1,2611748,12249841,False,,6461941.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,no,,24013767,,24013815,,"""/galaxy-repl/localdata/chrom/mm10.len""",0,log2,1.0,"""mm10""","""bigwig""","""""",32.0,,28021890,1458907934.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-25 13:06:44.794628,42951.0,3268.0
152113185,bigwig,110358088,bigwig,,,2016-03-25 14:41:31.921039,slurm_normal,1458923620.0,0,1.0,main_w1_handler2,1739732,12251426,False,,6463473.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,no,,24016187,,24016185,,"""/galaxy-repl/localdata/chrom/hg38.len""",0,log2,1.0,"""hg38""","""bigwig""","""""",32.0,,28021890,1458918970.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-25 16:33:42.341760,42951.0,4650.0
119154853,bigwig,103066691,bigwig,,,2016-03-25 14:17:59.379260,slurm_normal,1458921070.0,0,1.0,main_w1_handler0,2641313,12251243,False,,6462989.roundup,slurm,,132112168.0,corral-repl,,,,,1,50,,1.0,1.0,yes,False,24015322,,24015320,,"""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,28981702,1458916962.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-25 15:51:12.278079,6515.0,4108.0
163304977,bigwig,137929440,bigwig,,,2016-03-25 14:58:07.742491,slurm_normal,1458922628.0,0,1.0,main_w1_handler1,2574042,12251736,False,,6463293.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,no,,24015721,,24015723,,"""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,28981702,1458918083.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-25 16:17:14.305915,6515.0,4545.0
152122195,bigwig,150051863,bigwig,,,2016-03-25 15:03:03.416635,slurm_normal,1458923521.0,0,1.0,main_w1_handler1,2574042,12251767,False,,6463564.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,no,,24015722,,24015724,,"""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,28981702,1458919469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-25 16:32:05.930833,6515.0,4052.0
74753319,bigwig,184254728,bigwig,,,2016-05-24 19:15:28.136032,slurm_multi,1464120636.0,0,6.0,main_w2_handler2,2716748,12977295,False,,7164640,slurm,,132112168.0,corral-repl,,0.0,no,"""ce8b9cf821e311e68284005056a51846""",0,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bd5c9c9bfda5221f'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b565ad65ad21f79162'}]","""/galaxy-repl/localdata/chrom/hg19.len""",0,log2,1.0,"""hg19""","""bigwig""","""""",32.0,,29445865,1464119494.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-05-24 20:10:43.573116,81993.0,1142.0
152122195,bigwig,163304977,bigwig,,,2016-03-25 15:27:04.634335,slurm_normal,1458924791.0,0,1.0,main_w2_handler0,2574042,12251964,False,,6463830.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,no,,24015722,,24015721,,"""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,28981702,1458921079.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,2.2.2.0,,2016-03-25 16:53:15.657074,6515.0,3712.0
