chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,gatk_param_type|input_interval_repeat_0|input_intervals,gatk_param_type|input_interval_repeat_0|input_intervals_filetype,handler,history_id,id,imported,info,input_bams_0|input_bam,input_bams_0|input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.gatk_param_type.__current_case__,parameters.gatk_param_type.baq,parameters.gatk_param_type.baq_gap_open_penalty,parameters.gatk_param_type.default_base_qualities,parameters.gatk_param_type.disable_experimental_low_memory_sharding,parameters.gatk_param_type.downsampling_type.__current_case__,parameters.gatk_param_type.downsampling_type.downsampling_type_selector,parameters.gatk_param_type.gatk_param_type_selector,parameters.gatk_param_type.input_exclude_interval_repeat,parameters.gatk_param_type.input_interval_repeat,parameters.gatk_param_type.interval_merging,parameters.gatk_param_type.interval_set_rule,parameters.gatk_param_type.non_deterministic_random_seed,parameters.gatk_param_type.pedigree,parameters.gatk_param_type.pedigree_string_repeat,parameters.gatk_param_type.pedigree_validation_type,parameters.gatk_param_type.read_filter,parameters.gatk_param_type.read_group_black_list_repeat,parameters.gatk_param_type.use_original_qualities,parameters.gatk_param_type.validation_strictness,parameters.number,parameters.platform,parameters.read_group,parameters.reference_source.__current_case__,parameters.reference_source.input_bams,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.sample_file_repeat,parameters.sample_name_repeat,processor_count,ref_file,ref_file_filetype,reference_source|input_bams_0|input_bam,reference_source|input_bams_0|input_bam_filetype,reference_source|input_bams_1|input_bam,reference_source|input_bams_1|input_bam_filetype,reference_source|input_bams_2|input_bam,reference_source|input_bams_2|input_bam_filetype,reference_source|input_bams_3|input_bam,reference_source|input_bams_3|input_bam_filetype,runner_name,sample_file_repeat_0|input_sample_file,sample_file_repeat_0|input_sample_file_filetype,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-10-26 09:00:47.636407,slurm_normal,1477477834.0,0,,1.0,35556.0,bed,main_w4_handler0,2849370,14177675,False,,,,8391279.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,OFF,40.0,-1,false,0.0,NONE,advanced,[],"[{'input_intervals': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5911e56bd1026d0ca'}]}, '__index__': 0}]",ALL,UNION,false,[],[],STRICT,[],[],false,STRICT,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5f26cfecdba7bd51e'}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5949e339881992c12'}]",history,[],[],32.0,3199905909.0,fasta,19174877.0,bam,,,,,,,,,,33625484.0,1477477615.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2016-10-26 10:30:38.886371,90461,219.0
,,2016-10-26 13:22:31.141187,slurm_normal,1477496194.0,0,,1.0,35556.0,bed,main_w3_handler0,2869796,14180461,False,,,,8394140.roundup,slurm,,132112168.0,corral-repl,,"""395f42a49b7f11e6b1e9005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,OFF,40.0,-1,false,0.0,NONE,advanced,[],"[{'input_intervals': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5911e56bd1026d0ca'}]}, '__index__': 0}]",ALL,UNION,false,[],[],STRICT,[],[],false,STRICT,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5158434921526db5e'}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5949e339881992c12'}]",history,[],[],32.0,3199905909.0,fasta,19174799.0,bam,,,,,,,,,,33625484.0,1477496052.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2016-10-26 15:36:37.337736,90461,142.0
,,2016-10-03 12:52:15.210514,slurm_normal,1475499431.0,0,,1.0,39216.0,bed,main_w4_handler0,2829407,13995754,False,,,,8215000.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,OFF,40.0,-1,false,0.0,NONE,advanced,[],"[{'input_intervals': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5178e46a3f544e242'}]}, '__index__': 0}]",ALL,UNION,false,[],[],STRICT,[],[],false,STRICT,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b56341964344b86293'}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58e67b4564f4bc626'}]",history,[],[],32.0,3199905909.0,fasta,13368634.0,bam,,,,,,,,,,33416381.0,1475499185.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2016-10-03 12:57:15.298560,90461,246.0
,,2016-10-05 08:44:12.147950,slurm_normal,1475657260.0,0,,1.0,53086.0,bed,main_w3_handler0,2842117,14010885,False,,,,8229343.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,OFF,40.0,-1,false,0.0,NONE,advanced,[],"[{'input_intervals': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b528d6ea5f9ebb6dae'}]}, '__index__': 0}]",ALL,UNION,false,[],[],STRICT,[],[],false,STRICT,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5dffd9239e7276cf8'}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54d7ec874f6c4e3f2'}]",history,[],[],32.0,3199905909.0,fasta,55493508.0,bam,,,,,,,,,,33471856.0,1475657132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2016-10-05 08:47:44.954168,91443,128.0
,,2016-10-11 08:15:39.503057,slurm_normal,1476173907.0,0,,1.0,,,main_w4_handler1,2836013,14051500,False,,,,8269230.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b57d2eee020d798684'}]}}]",hg_g1k_v37,,cached,[],[],32.0,,,9437953.0,bam,,,,,,,,,,33121338.0,1476173779.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2016-10-11 08:18:30.139903,76423,128.0
,,2016-11-11 08:55:45.115080,slurm_normal,1478854555.0,0,,1.0,,,main_w3_handler1,2890547,14314033,False,,,,8522176.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b575a447bfadf2a23f'}]}}]",hg_g1k_v37,,cached,[],[],32.0,,,10806.0,bam,,,,,,,,,,34204136.0,1478854548.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2016-11-11 08:55:57.548715,92508,7.0
,,2016-11-09 09:24:41.771699,slurm_normal,1478688233.0,0,,1.0,35556.0,bed,main_w3_handler0,2887270,14293185,False,,,,8502067.roundup,slurm,,132112168.0,corral-repl,,"""53b77b0aa65e11e6accc005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,OFF,40.0,-1,false,0.0,NONE,advanced,[],"[{'input_intervals': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5fc81ff47267628d1'}]}, '__index__': 0}]",ALL,UNION,false,[],[],STRICT,[],[],false,STRICT,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5c859acb829408eac'}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57de2a401f5362a33'}]",history,[],[],32.0,3199905909.0,fasta,19174879.0,bam,,,,,,,,,,34138144.0,1478688053.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2016-11-09 10:43:57.312098,90461,180.0
,,2016-11-21 10:53:42.778947,slurm_normal,1479727286.0,0,,1.0,,,main_w4_handler1,2902379,14396931,False,,,,8602250.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b52bcc2207445717bc'}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57f6281092c5d3ba2'}]",history,[],[],32.0,3140756381.0,fasta,945538.0,bam,,,,,,,,,,34372907.0,1479727076.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2016-11-21 11:21:29.950256,95380,210.0
,,2016-11-21 10:54:50.891378,slurm_normal,1479727393.0,0,,1.0,,,main_w4_handler0,2902379,14396941,False,,,,8602275.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5618a68df2cfc59f6'}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57f6281092c5d3ba2'}]",history,[],[],32.0,3140756381.0,fasta,985153.0,bam,,,,,,,,,,34372907.0,1479727247.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2016-11-21 11:23:15.792308,95380,146.0
,,2016-11-21 10:55:31.202998,slurm_normal,1479729235.0,0,,1.0,,,main_w4_handler1,2902379,14396946,False,,,,8602418.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b595dba63a00944d0b'}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57f6281092c5d3ba2'}]",history,[],[],32.0,3140756381.0,fasta,994759.0,bam,,,,,,,,,,34372907.0,1479729106.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2016-11-21 11:53:59.436518,95380,129.0
,,2016-11-22 10:26:50.636768,slurm_normal,1479810620.0,0,,1.0,,,main_w4_handler1,2903009,14403116,False,,,,8607988.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 27362792}]}}]",,"[{'src': 'hda', 'id': 27351578}]",history,[],[],32.0,3140756381.0,fasta,994734.0,bam,,,,,,,,,,34378120.0,1479810418.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2016-11-22 10:30:24.734033,71671,202.0
,,2016-11-22 10:26:48.969741,slurm_normal,1479810609.0,0,,1.0,,,main_w3_handler1,2903009,14403115,False,,,,8607993.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 27362781}]}}]",,"[{'src': 'hda', 'id': 27351578}]",history,[],[],32.0,3140756381.0,fasta,985147.0,bam,,,,,,,,,,34378120.0,1479810420.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2016-11-22 10:30:16.124144,71671,189.0
,,2016-11-22 10:26:48.453643,slurm_normal,1479810593.0,0,,1.0,,,main_w3_handler1,2903009,14403113,False,,,,8607990.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 27362771}]}}]",,"[{'src': 'hda', 'id': 27351578}]",history,[],[],32.0,3140756381.0,fasta,945512.0,bam,,,,,,,,,,34378120.0,1479810420.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2016-11-22 10:29:58.383564,71671,173.0
,,2016-11-22 12:26:25.640564,slurm_normal,1479818093.0,0,,1.0,,,main_w3_handler1,2903000,14404313,False,,,,8609025.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 27363253}]}}]",,"[{'src': 'hda', 'id': 27351965}]",history,[],[],32.0,3140756381.0,fasta,985151.0,bam,,,,,,,,,,34372943.0,1479817592.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2016-11-22 12:35:07.359438,71666,501.0
,,2016-11-22 12:25:27.401273,slurm_normal,1479818461.0,0,,1.0,,,main_w4_handler1,2903033,14404304,False,,,,8609010.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 27362909}]}}]",,"[{'src': 'hda', 'id': 27352357}]",history,[],[],32.0,3140756381.0,fasta,946146.0,bam,,,,,,,,,,34387163.0,1479817530.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2016-11-22 12:41:04.089945,71662,931.0
,,2016-11-22 12:26:26.104796,slurm_normal,1479818766.0,0,,1.0,,,main_w4_handler0,2903000,14404314,False,,,,8609023.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 27363311}]}}]",,"[{'src': 'hda', 'id': 27351965}]",history,[],[],32.0,3140756381.0,fasta,994737.0,bam,,,,,,,,,,34372943.0,1479817591.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2016-11-22 12:46:12.867236,71666,1175.0
,,2016-11-22 12:26:48.650199,slurm_normal,1479817891.0,0,,1.0,,,main_w4_handler0,2903033,14404324,False,,,,8609034.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 27363271}]}}]",,"[{'src': 'hda', 'id': 27352357}]",history,[],[],32.0,3140756381.0,fasta,995004.0,bam,,,,,,,,,,34387163.0,1479817616.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2016-11-22 12:31:39.112217,71662,275.0
,,2016-11-22 12:26:25.185449,slurm_normal,1479817956.0,0,,1.0,,,main_w4_handler1,2903000,14404312,False,,,,8609022.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 27362914}]}}]",,"[{'src': 'hda', 'id': 27351965}]",history,[],[],32.0,3140756381.0,fasta,945512.0,bam,,,,,,,,,,34372943.0,1479817589.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2016-11-22 12:32:40.466439,71666,367.0
,,2016-11-22 12:26:32.006207,slurm_normal,1479818258.0,0,,1.0,,,main_w3_handler1,2903033,14404320,False,,,,8609032.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 27362949}]}}]",,"[{'src': 'hda', 'id': 27352357}]",history,[],[],32.0,3140756381.0,fasta,985027.0,bam,,,,,,,,,,34387163.0,1479817604.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2016-11-22 12:37:48.571521,71662,654.0
,,2016-11-22 23:02:02.932687,slurm_normal,1479857156.0,0,,1.0,,,main_w4_handler1,2904143,14409613,False,,,,8614339.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 27365748}]}}]",,"[{'src': 'hda', 'id': 27365129}]",history,[],[],32.0,3140756381.0,fasta,928768.0,bam,,,,,,,,,,34398252.0,1479855728.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2016-11-22 23:26:01.119219,71662,1428.0
,,2016-11-22 23:03:08.547275,slurm_normal,1479857164.0,0,,1.0,,,main_w4_handler0,2904143,14409631,False,,,,8614350.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 27365750}]}}]",,"[{'src': 'hda', 'id': 27365129}]",history,[],[],32.0,3140756381.0,fasta,979414.0,bam,,,,,,,,,,34398252.0,1479855806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2016-11-22 23:26:08.045770,71662,1358.0
,,2016-11-22 23:02:30.202906,slurm_normal,1479857133.0,0,,1.0,,,main_w4_handler1,2904143,14409615,False,,,,8614344.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 27365749}]}}]",,"[{'src': 'hda', 'id': 27365129}]",history,[],[],32.0,3140756381.0,fasta,966801.0,bam,,,,,,,,,,34398252.0,1479855762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2016-11-22 23:25:36.519617,71662,1371.0
59.0,len,2016-12-19 18:18:37.349571,slurm_normal,1482173080.0,0,,1.0,,,main_w4_handler0,2925565,14610166,False,,,,8786959.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/018/233/dataset_18233002.dat""","""?""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 27684325}]}}]",,"[{'src': 'hda', 'id': 27677096}]",history,[],[],32.0,234307809.0,fasta,7785680515.0,bam,,,,,,,,,,34936567.0,1482171521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2016-12-19 18:44:42.413506,96683,1559.0
,,2017-04-16 18:27:32.034184,slurm_normal,1492367294.0,0,,1.0,,,main_w3_handler0,3075258,15601247,False,,,,9721752.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 29239643}]}}]",hg_g1k_v37,,cached,[],[],32.0,,,54914808.0,bam,,,,,,,,,,37062226.0,1492367265.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2017-04-16 18:28:15.717902,97958,29.0
,,2017-05-15 07:38:35.095016,slurm_normal,1494834053.0,0,,1.0,,,main_w3_handler1,3104066,15835788,False,,,,9936883.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 29589479}]}}]",,"[{'src': 'hda', 'id': 29547064}]",history,"[{""__index__"": 0, ""input_sample_file"": {""values"": [{""src"": ""hda"", ""id"": 29597843}]}}]",[],32.0,3140578138.0,fasta,168423240.0,bam,,,,,,,,49737417.0,csv,37707551.0,1494833918.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2017-05-15 07:40:56.739199,93815,135.0
,,2017-05-22 20:51:50.273253,slurm_normal,1495487045.0,0,,1.0,,,main_w4_handler1,3122166,15909893,False,,,,10008016.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 29721773}]}}]",,"[{'src': 'hda', 'id': 29719727}]",history,[],[],32.0,52794029.0,fasta,2961859943.0,bam,,,,,,,,,,38139266.0,1495486325.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2017-05-22 21:04:09.829400,106371,720.0
,,2017-10-02 09:28:27.139211,slurm_normal,1506936635.0,0,,1.0,,,main_w4_handler0,3252455,16984126,False,,,,11051247.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mycoTube_H37RV.len""","""mycoTube_H37RV""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 31493396}]}}]",,"[{'src': 'hda', 'id': 31304260}]",history,[],[],32.0,4474618.0,fasta,262326705.0,bam,,,,,,,,,,40510780.0,1506936510.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2017-10-02 09:30:37.725229,111496,125.0
,,2017-10-16 03:17:17.424501,slurm_normal,1508123898.0,0,,1.0,,,main_w4_handler0,3286499,17107269,False,,,,11164359.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mycoTube_H37RV.len""","""mycoTube_H37RV""",0,,,,,,,basic,,,,,,,,,,,,,"""-1""","""""","""""",1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 31682108}]}}]",,"[{'src': 'hda', 'id': 31682192}]",history,[],[],32.0,4474618.0,fasta,70671913.0,bam,,,,,,,,,,41261322.0,1508123841.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/print_reads/gatk_print_reads/0.0.2,0.0.2,,2017-10-16 03:18:20.399067,111496,57.0
