chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_bams_0|input_bam,input_bams_0|input_bam_filetype,input_bams_1|input_bam,input_bams_1|input_bam_filetype,input_bams_2|input_bam,input_bams_2|input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.advanced_options.__current_case__,parameters.advanced_options.advanced_options_selector,parameters.advanced_options.coefficient_for_downgrading,parameters.advanced_options.disable_probabilistic_realignment,parameters.advanced_options.exclude_read_group.__current_case__,parameters.advanced_options.exclude_read_group.exclude_read_groups,parameters.advanced_options.extended_BAQ_computation,parameters.advanced_options.filter_by_flags.__current_case__,parameters.advanced_options.filter_by_flags.filter_flags,parameters.advanced_options.ignore_overlaps,parameters.advanced_options.limit_by_region.__current_case__,parameters.advanced_options.limit_by_region.limit_by_regions,parameters.advanced_options.max_reads_per_bam,parameters.advanced_options.minimum_base_quality,parameters.advanced_options.minimum_mapping_quality,parameters.advanced_options.region_string,parameters.advanced_options.skip_anomalous_read_pairs,parameters.chromInfo,parameters.dbkey,parameters.genotype_likelihood_computation_type.__current_case__,parameters.genotype_likelihood_computation_type.base_position_on_reads,parameters.genotype_likelihood_computation_type.compressed,parameters.genotype_likelihood_computation_type.genotype_likelihood_computation_type_selector,parameters.genotype_likelihood_computation_type.output_format,parameters.genotype_likelihood_computation_type.output_mapping_quality,parameters.genotype_likelihood_computation_type.output_tags,parameters.genotype_likelihood_computation_type.perform_indel_calling.__current_case__,parameters.genotype_likelihood_computation_type.perform_indel_calling.perform_indel_calling_selector,parameters.reference_source.__current_case__,parameters.reference_source.input_bams,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,processor_count,ref_file,ref_file_filetype,reference_source|input_bams_0|input_bam,reference_source|input_bams_0|input_bam_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-12-21 02:51:57.533908,slurm_normal,1450666567.0,0,,1.0,main_w2_handler0,2544799,11271721,False,,13467757.0,bam,10150118.0,bam,10181373.0,bam,5552160.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,,,,,,,,0,"[{'__index__': 0, 'input_bam': 22581233}, {'__index__': 1, 'input_bam': 22581366}, {'__index__': 2, 'input_bam': 22581368}]",hg38,,cached,32.0,,,,,,26646031,1450666339.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-21 02:56:10.719240,74967.0,228.0
,,2015-12-21 04:11:41.029751,slurm_normal,1450671197.0,0,,1.0,main_w2_handler0,2544846,11271918,False,,10367153.0,bam,,,,,5552403.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,,,,,,0,"[{'__index__': 0, 'input_bam': 22581792}]",hg19,,cached,32.0,,,,,,26929765,1450671120.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-21 04:13:20.344275,74959.0,77.0
,,2015-12-21 04:03:14.081532,slurm_normal,1450670711.0,0,,1.0,main_w1_handler1,2544799,11271888,False,,13467757.0,bam,,,,,5552356.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,,,,,,,,0,"[{'__index__': 0, 'input_bam': 22581233}]",hg38,,cached,32.0,,,,,,26646031,1450670614.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-21 04:05:13.610941,74967.0,97.0
,,2015-12-21 02:49:28.026558,slurm_normal,1450666322.0,0,,1.0,main_w1_handler1,2544799,11271715,False,,13467757.0,bam,,,,,5552154.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,,,,,,,,0,"[{'__index__': 0, 'input_bam': 22581508}]",hg38,,cached,32.0,,,,,,26646031,1450666225.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-21 02:52:04.560808,74967.0,97.0
,,2015-12-21 04:00:36.500435,slurm_normal,1450670533.0,0,,1.0,main_w2_handler0,2544799,11271860,False,,13467757.0,bam,,,,,5552343.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,,,,,,,,0,"[{'__index__': 0, 'input_bam': 22581233}]",hg38,,cached,32.0,,,,,,26646031,1450670461.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-21 04:02:17.014396,74967.0,72.0
,,2015-12-21 04:11:39.413289,slurm_normal,1450671210.0,0,,1.0,main_w1_handler2,2544846,11271917,False,,13688882.0,bam,,,,,5552404.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,,,,,,0,"[{'__index__': 0, 'input_bam': 22581790}]",hg19,,cached,32.0,,,,,,26929765,1450671123.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-21 04:13:32.301157,74959.0,87.0
,,2015-12-21 04:58:43.156172,slurm_normal,1450675607.0,0,,1.0,main_w2_handler1,2196193,11272028,False,,486838005.0,bam,,,,,5552545.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,,,,,,0,"[{'__index__': 0, 'input_bam': 21112715}]",hg19,,cached,32.0,,,,,,26930219,1450673947.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-21 05:26:50.221946,37892.0,1660.0
,,2015-12-21 05:32:28.432347,slurm_normal,1450676092.0,0,,1.0,main_w1_handler1,2544799,11272128,False,,13377431.0,bam,,,,,5552670.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,,,,,,,,0,"[{'__index__': 0, 'input_bam': 22582160}]",hg38,,cached,32.0,,,,,,26646031,1450676006.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-21 05:34:53.416238,74967.0,86.0
,,2015-12-21 04:15:34.253950,slurm_normal,1450671393.0,0,,1.0,main_w1_handler1,2544799,11271932,False,,10150118.0,bam,,,,,5552418.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,,,,,,,,0,"[{'__index__': 0, 'input_bam': 22581366}]",Araly1,,cached,32.0,,,,,,26646031,1450671355.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-21 04:16:37.468538,74967.0,38.0
,,2015-12-21 05:16:56.900469,slurm_normal,1450675180.0,0,,1.0,main_w2_handler1,2544799,11272080,False,,13467753.0,bam,,,,,5552613.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,,,,,,,,0,"[{'__index__': 0, 'input_bam': 22582096}]",hg38,,cached,32.0,,,,,,26646031,1450675084.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-21 05:19:42.172142,74967.0,96.0
,,2015-12-22 01:50:14.762577,slurm_normal,1450749046.0,0,,1.0,main_w1_handler2,2543313,11299678,False,,1720.0,bam,,,,,5578309.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,,,,,,0,"[{'__index__': 0, 'input_bam': 22611624}]",hg19,,cached,32.0,,,,,,26877256,1450749042.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-22 01:50:51.987403,74930.0,4.0
,,2015-12-22 07:04:27.441940,slurm_normal,1450774633.0,0,,1.0,main_w1_handler2,2535812,11300384,False,,3245337233.0,bam,,,,,5579940.roundup,slurm,,132112168.0,corral-repl,,,0,advanced,0,False,2.0,no_limit,False,1.0,nofilter,False,2.0,no_limit,250,30,10,,False,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0.0,,False,perform_genotype_likelihood_computation,--VCF,,"['DP', 'DPR']",0.0,perform_indel_calling_def,0,"[{'__index__': 0, 'input_bam': 22420920}]",mm9,,cached,32.0,,,,,,26476289,1450767896.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-22 08:57:17.374677,32104.0,6737.0
,,2015-12-22 07:04:30.033935,slurm_normal,1450774061.0,0,,1.0,main_w1_handler2,2535812,11300386,False,,2931858431.0,bam,,,,,5579941.roundup,slurm,,132112168.0,corral-repl,,,0,advanced,0,False,2.0,no_limit,False,1.0,nofilter,False,2.0,no_limit,250,30,10,,False,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0.0,,False,perform_genotype_likelihood_computation,--VCF,,"['DP', 'DPR']",0.0,perform_indel_calling_def,0,"[{'__index__': 0, 'input_bam': 22426955}]",mm9,,cached,32.0,,,,,,26476289,1450767899.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-22 08:47:43.592817,32104.0,6162.0
,,2015-12-22 07:04:28.717482,slurm_normal,1450774057.0,0,,1.0,main_w2_handler1,2535812,11300385,False,,3274946576.0,bam,,,,,5579943.roundup,slurm,,132112168.0,corral-repl,,,0,advanced,0,False,2.0,no_limit,False,1.0,nofilter,False,2.0,no_limit,250,30,10,,False,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0.0,,False,perform_genotype_likelihood_computation,--VCF,,"['DP', 'DPR']",0.0,perform_indel_calling_def,0,"[{'__index__': 0, 'input_bam': 22426954}]",mm9,,cached,32.0,,,,,,26476289,1450767906.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-22 08:47:42.278232,32104.0,6151.0
,,2015-12-22 18:15:38.017686,slurm_normal,1450808253.0,0,,1.0,main_w1_handler0,2546367,11312209,False,,10056785.0,bam,10100348.0,bam,13331440.0,bam,5590828.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/venter1.len""","""venter1""",,,,,,,,,,0,"[{'__index__': 0, 'input_bam': 22628034}, {'__index__': 1, 'input_bam': 22628035}, {'__index__': 2, 'input_bam': 22628084}]",Araly1,,cached,32.0,,,,,,26643767,1450808174.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-22 18:17:39.415095,74956.0,79.0
,,2015-12-22 18:44:24.369680,slurm_normal,1450810360.0,0,,1.0,main_w2_handler0,2546367,11312350,False,,10056785.0,bam,10100348.0,bam,13331440.0,bam,5591020.roundup,slurm,,132112168.0,corral-repl,,"""fc65d016a8db11e58704005056a52a46""",1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/venter1.len""","""venter1""",,,,,,,,,,0,"[{'__index__': 0, 'input_bam': 22628335}, {'__index__': 1, 'input_bam': 22628336}, {'__index__': 2, 'input_bam': 22628337}]",venter1,,cached,32.0,,,,,,26643767,1450810159.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-22 18:52:43.205620,74956.0,201.0
,,2015-12-22 19:15:09.166967,slurm_normal,1450811772.0,0,,1.0,main_w1_handler0,2531648,11312503,False,,10196691.0,bam,,,,,5591159.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,,,,,,0,"[{'__index__': 0, 'input_bam': 22628493}]",hg_g1k_v37,,cached,32.0,,,,,,26643767,1450811739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-22 19:16:15.686171,74956.0,33.0
,,2015-12-22 22:16:57.274691,slurm_normal,1450822785.0,0,,1.0,main_w1_handler0,2542323,11313393,False,,33524412.0,bam,,,,,5591952.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,,,,,,,,1,"[{'__index__': 0, 'input_bam': 22629839}]",22629544,,history,32.0,4921013.0,fasta,,,,26876454,1450822648.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-22 22:19:49.898982,75552.0,137.0
,,2015-12-22 01:50:12.742730,slurm_normal,1450749044.0,0,,1.0,main_w2_handler1,2543313,11299675,False,,1720.0,bam,,,,,5578308.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,,,,,,0,"[{'__index__': 0, 'input_bam': 22611622}]",hg19,,cached,32.0,,,,,,26877256,1450749039.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-22 01:50:47.734864,74930.0,5.0
,,2015-12-22 01:50:19.351987,slurm_normal,1450749062.0,0,,1.0,main_w2_handler1,2543313,11299682,False,,1720.0,bam,,,,,5578315.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,,,,,,0,"[{'__index__': 0, 'input_bam': 22611626}]",hg19,,cached,32.0,,,,,,26877256,1450749058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-22 01:51:05.807331,74930.0,4.0
,,2015-12-22 01:50:22.175880,slurm_normal,1450749111.0,0,,1.0,main_w2_handler1,2543313,11299684,False,,1720.0,bam,,,,,5578320.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,,,,,,0,"[{'__index__': 0, 'input_bam': 22611627}]",hg19,,cached,32.0,,,,,,26877256,1450749077.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-22 01:51:55.356203,74930.0,34.0
,,2015-12-30 14:35:37.756564,slurm_normal,1451486233.0,0,,1.0,main_w2_handler1,2535729,11349678,False,,9417272.0,bam,,,,,5622673.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1.0,True,,do_not_perform_genotype_likelihood_computation,,True,,,,0,"[{'__index__': 0, 'input_bam': 22456420}]",hg19,,cached,32.0,,,,,,26748731,1451486182.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-30 14:37:16.027846,75191.0,51.0
,,2015-12-31 11:02:00.871555,slurm_normal,1451559816.0,0,,1.0,main_w2_handler1,2552093,11353500,False,,12892266.0,bam,,,,,5626337.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1.0,True,,do_not_perform_genotype_likelihood_computation,,True,,,,0,"[{'__index__': 0, 'input_bam': 22698082}]",hg19,,cached,32.0,,,,,,26748731,1451559746.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-31 11:03:40.690053,75191.0,70.0
,,2015-12-31 11:18:11.686652,slurm_normal,1451560810.0,0,,1.0,main_w2_handler0,2552093,11353525,False,,12892266.0,bam,,,,,5626363.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0.0,,False,perform_genotype_likelihood_computation,--VCF,,"['DP', 'DPR', 'DV', 'DP4', 'INFO/DPR', 'SP']",0.0,perform_indel_calling_def,0,"[{'__index__': 0, 'input_bam': 22698082}]",hg19,,cached,32.0,,,,,,26748731,1451560729.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-31 11:20:16.324916,75191.0,81.0
,,2015-12-31 12:01:52.836389,slurm_normal,1451563497.0,0,,1.0,main_w1_handler2,2552093,11353620,False,,12892266.0,bam,16545650.0,bam,9417268.0,bam,5626518.roundup,slurm,,132112168.0,corral-repl,,,0,advanced,0,False,2.0,no_limit,False,1.0,nofilter,False,2.0,no_limit,500,20,0,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1.0,True,,do_not_perform_genotype_likelihood_computation,,True,,,,0,"[{'__index__': 0, 'input_bam': 22698082}, {'__index__': 1, 'input_bam': 22698261}, {'__index__': 2, 'input_bam': 22698263}]",hg19,,cached,32.0,,,,,,26748731,1451563365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2015-12-31 12:05:02.734099,75191.0,132.0
,,2016-01-13 15:11:40.015415,slurm_normal,1452698140.0,0,,1.0,main_w1_handler2,2502667,11491785,False,,155109931.0,bam,,,,,5757574.roundup,slurm,,132112168.0,corral-repl,,,0,advanced,0,False,2.0,no_limit,False,1.0,nofilter,False,2.0,no_limit,745,13,0,,False,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,,,,,,,,0,"[{'__index__': 0, 'input_bam': 22030981}]",hg38,,cached,32.0,,,,,,26224182,1452697919.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2016-01-13 15:15:43.585548,73208.0,221.0
,,2016-02-20 23:42:19.164351,slurm_normal,1456011950.0,0,,1.0,main_w2_handler0,2606918,11886454,False,,21870382.0,bam,,,,,6125908.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,,,,,,0,"[{'__index__': 0, 'input_bam': 23437553}]",hg19,,cached,32.0,,,,,,28451877,1456011777.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2016-02-20 23:45:54.705114,78832.0,173.0
607.0,len,2016-06-24 14:56:21.453688,slurm_normal,1466780445.0,0,,1.0,main_w2_handler0,2089597,13254888,False,,,,,,,,7441874.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/main/files/013/319/dataset_13319555.dat""","""?""",0.0,,false,perform_genotype_likelihood_computation,--VCF,,"['DP', 'DPR']",0.0,perform_indel_calling_def,1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5014d1ff38135bc71'}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aaa6f0e32811b404'}]",history,32.0,14563489.0,fasta,46355563.0,bam,,31006557,1466780215.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2016-06-24 15:00:47.106436,54510.0,230.0
,,2016-04-05 17:13:38.291282,slurm_normal,1459876538.0,0,,1.0,main_w1_handler0,2653910,12345844,False,,21563706.0,bam,,,,,6551229.roundup,slurm,,132112168.0,corral-repl,,,0,advanced,50,False,2.0,no_limit,False,1.0,nofilter,False,2.0,no_limit,250,13,0,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,,,,,,0,"[{'__index__': 0, 'input_bam': 24152635}]",hg19,,cached,32.0,,,,,,29152414,1459876431.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2016-04-05 17:15:43.495173,81197.0,107.0
,,2016-08-14 21:47:13.738752,slurm_normal,1471242895.0,0,,1.0,main_w1_handler0,2196193,13660358,False,,,,,,,,7876368.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0.0,,false,perform_genotype_likelihood_computation,--BCF,,['DV'],0.0,perform_indel_calling_def,0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b5a5314cf07eee6e5b'}]}}]",hg38,,cached,32.0,,,7205521671.0,bam,,32263465,1471211250.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2016-08-15 06:34:57.763284,37892.0,31645.0
,,2017-07-05 08:30:12.352080,slurm_normal,1499243471.0,0,,1.0,main_w3_handler1,3173945,16260182,False,,,,,,,,10331790.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,,,,,,,,1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 30256703}]}}]",,"[{'src': 'hda', 'id': 30256692}]",history,32.0,1000016.0,fasta,11933317.0,bam,,39065049,1499243426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2017-07-05 08:31:13.482764,4284.0,45.0
,,2017-07-05 08:30:13.109387,slurm_normal,1499243501.0,0,,1.0,main_w4_handler1,3173945,16260183,False,,,,,,,,10331791.roundup,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,,,,,,,,1,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 30262775}]}}]",,"[{'src': 'hda', 'id': 30256692}]",history,32.0,1000016.0,fasta,27857194.0,bam,,39065049,1499243429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2017-07-05 08:31:43.428512,4284.0,72.0
,,2018-01-18 04:37:51.470934,slurm_normal,1516250330.0,0,,1.0,main_w3_handler1,3394624,18068163,False,,,,,,,,12146617,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",,,,,,,,,,0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 33346779}]}}]",Arabidopsis_thaliana_TAIR10,,cached,32.0,,,3056931281.0,bam,,43262764,1516250274.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2018-01-18 04:38:52.583842,109550.0,56.0
,,2018-02-08 01:40:11.163712,slurm_normal,1518054021.0,0,7680.0,1.0,main_w4_handler0,3421466,18305761,False,,,,,,,,12389444,slurm,,132112168.0,corral-repl,,,1,basic,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1.0,false,,do_not_perform_genotype_likelihood_computation,,false,,,,0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 33740613}]}}]",hg19,,cached,32.0,,,110916.0,bam,,43698286,1518054018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1,2.1,,2018-02-08 01:40:22.775839,52716.0,3.0
