bamfiles,bamfiles1,bamfiles10,bamfiles10_filetype,bamfiles11,bamfiles11_filetype,bamfiles12,bamfiles12_filetype,bamfiles1_filetype,bamfiles2,bamfiles2_filetype,bamfiles3,bamfiles3_filetype,bamfiles4,bamfiles4_filetype,bamfiles5,bamfiles5_filetype,bamfiles6,bamfiles6_filetype,bamfiles7,bamfiles7_filetype,bamfiles8,bamfiles8_filetype,bamfiles9,bamfiles9_filetype,bamfiles_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.advancedOpt.__current_case__,parameters.advancedOpt.centerReads,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.doExtendCustom.extendReadsValue,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.numberOfSamples,parameters.advancedOpt.plotTitle,parameters.advancedOpt.region,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipZeros,parameters.bamfiles,parameters.bamfiles.values,parameters.chromInfo,parameters.dbkey,parameters.outFileFormat,parameters.outRawCounts,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
507,507,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-04 18:48:56.589576,slurm_normal,1459795765.0,0,1.0,main_w1_handler2,2581630,12336790,False,,6542853.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""24138192""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""False""",32.0,,29201454,1459795750.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-04 18:49:29.071604,77707.0,15.0
21777550,21777550,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-05 11:00:25.632555,slurm_normal,1459854054.0,0,1.0,main_w2_handler0,2656622,12342009,False,,6547615.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""24133824""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""False""",32.0,,29422260,1459854048.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-05 11:00:56.948517,80656.0,6.0
10810752,10810752,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-05 10:59:43.387477,slurm_normal,1459854030.0,0,1.0,main_w1_handler0,2656622,12342007,False,,6547613.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""24133822""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""pdf""","""False""",32.0,,29422260,1459854018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-05 11:00:32.285185,80656.0,12.0
141909432,141909432,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-06 10:52:17.047027,slurm_normal,1459940193.0,0,1.0,main_w2_handler1,2658014,12352364,False,,6556912.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""24149145""",,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""png""","""True""",32.0,,27435633,1459939975.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-06 10:56:36.355794,68374.0,218.0
85688206,85688206,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-06 05:02:15.923038,slurm_normal,1459919256.0,0,1.0,main_w1_handler0,2387677,12350798,False,,6555391.roundup,slurm,,132112168.0,corral-repl,,,,1,True,0.0,no,,False,1,100000,,,,,yes,False,"""20508165""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""False""",32.0,,29439861,1459918948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-06 05:07:38.339233,63534.0,308.0
84373355,84373355,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-02 15:33:11.464971,slurm_normal,1459611213.0,0,1.0,main_w1_handler1,2604621,12320442,False,,6527315.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""23410720""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""False""",32.0,,29132394,1459611207.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-02 15:33:36.117480,64518.0,6.0
84373355,84373355,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-02 15:34:26.676591,slurm_normal,1459611288.0,0,1.0,main_w2_handler0,2604621,12320444,False,,6527318.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""23410720""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""True""",32.0,,29132394,1459611279.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-02 15:34:50.611420,64518.0,9.0
277608253,277608253,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-02 19:13:36.345897,slurm_normal,1459624432.0,0,1.0,main_w1_handler1,2654994,12321440,False,,6528140.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""24112570""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""False""",32.0,,29230534,1459624424.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-02 19:13:54.710695,78891.0,8.0
486766266,486766266,667130822.0,bam,239703977.0,bam,768990505.0,bam,bam,596851885.0,bam,613166620.0,bam,553731819.0,bam,647832560.0,bam,751743541.0,bam,557461923.0,bam,723743816.0,bam,215670776.0,bam,bam,2016-04-06 09:38:23.434894,slurm_normal,1459935548.0,0,1.0,main_w2_handler1,2659329,12351805,False,,6556370.roundup,slurm,,132112168.0,corral-repl,,,,1,False,0.0,no,,True,,100000,,chrVII,,,yes,False,"""24164016,24164017,24164018,24164019,24164020,24164021,24164022,24164023,24164024,24164025,24164026,24164027""",,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""pdf""","""True""",32.0,,29018650,1459935534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-06 09:39:11.575883,40066.0,14.0
9519356336,9519356336,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-07 17:20:17.078878,slurm_normal,1460049685.0,0,1.0,main_w2_handler1,2551023,12366971,False,,6570298.roundup,slurm,,132112168.0,corral-repl,,,,1,False,0.0,no,,False,1,10000,,,,,yes,False,"""24160150""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""False""",32.0,,29409137,1460049625.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-07 17:21:26.911332,44552.0,60.0
85688206,85688206,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-07 01:38:03.402854,slurm_normal,1459995096.0,0,1.0,main_w1_handler2,2387677,12357932,False,,6562499.roundup,slurm,,132112168.0,corral-repl,,,,1,False,0.0,no,,False,1,1000000,,,,,yes,False,"""20508165""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""False""",32.0,,29439861,1459993097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-07 02:11:38.277030,63534.0,1999.0
2962237583,2962237583,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-07 16:31:36.853549,slurm_normal,1460046723.0,0,1.0,main_w2_handler0,2661318,12366322,False,,6569872.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""24185932""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""False""",32.0,,29201454,1460046711.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-07 16:32:05.472134,77707.0,12.0
2962237583,2962237583,,,,,,,bam,2618601363.0,bam,,,,,,,,,,,,,,,bam,2016-04-07 16:34:21.104185,slurm_normal,1460047210.0,0,1.0,main_w1_handler0,2661318,12366341,False,,6569964.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""24185932,24185933""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""False""",32.0,,29201454,1460047193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-07 16:40:14.368262,77707.0,17.0
992633914,992633914,,,,,,,bam,665184712.0,bam,960817840.0,bam,925386141.0,bam,812119683.0,bam,1074518501.0,bam,954419392.0,bam,786684196.0,bam,,,bam,2016-04-07 21:22:09.726038,slurm_normal,1460066574.0,0,1.0,main_w1_handler2,2661442,12376110,False,,6573318.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""24195843,24195845,24195846,24195847,24195850,24195854,24195855,24195856""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""False""",32.0,,29478108,1460064154.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-07 22:02:57.289193,82005.0,2420.0
25913332,25913332,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-08 04:11:53.886640,slurm_normal,1460089625.0,0,1.0,main_w2_handler1,2661936,12378376,False,,6577172.roundup,slurm,,132112168.0,corral-repl,,,,1,False,0.0,no,,False,1,1000000,,,,,yes,False,"""24200271""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""False""",32.0,,29439861,1460088732.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-08 04:27:07.661073,63534.0,893.0
488177195,488177195,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-08 04:12:07.362183,slurm_normal,1460097724.0,0,1.0,main_w1_handler2,2661936,12378378,False,,6577279.roundup,slurm,,132112168.0,corral-repl,,,,1,False,0.0,no,,False,1,1000000,,,,,yes,False,"""24200302""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""False""",32.0,,29439861,1460089638.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-08 06:42:06.389736,63534.0,8086.0
1089764065,1089764065,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-08 06:11:41.733571,slurm_normal,1460100441.0,0,1.0,main_w1_handler2,2657762,12379216,False,,6579319.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""24201539""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""pdf""","""True""",32.0,,29417968,1460099991.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-08 07:27:24.284160,,450.0
251802041,251802041,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-08 07:03:34.163947,slurm_normal,1460099241.0,0,1.0,main_w2_handler0,2523562,12379517,False,,6579102.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""24187150""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""pdf""","""False""",32.0,,29477000,1460099035.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-08 07:07:25.788215,74453.0,206.0
78742383,78742383,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-11 07:11:30.480344,slurm_normal,1460358752.0,0,1.0,main_w1_handler2,2438373,12414950,False,,6615469.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""24236171""",,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""png""","""True""",32.0,,29467718,1460358730.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-11 07:13:24.425733,69219.0,22.0
578222650,578222650,,,,,,,bam,308056511.0,bam,,,,,,,,,,,,,,,bam,2016-04-11 12:34:56.941102,slurm_normal,1460391068.0,0,1.0,main_w1_handler1,2625941,12417030,False,,6618093.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""24234590,24243673""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""False""",32.0,,28878313,1460378130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-11 16:11:19.029464,80108.0,12938.0
298186421,298186421,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-08 18:54:54.397961,slurm_normal,1460152569.0,0,1.0,main_w1_handler0,2630564,12394539,False,,6590932.roundup,slurm,,132112168.0,corral-repl,,,,1,True,0.0,no,,False,1,100000,,,,,yes,False,"""23799146""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""pdf""","""False""",32.0,,29503237,1460141712.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-08 21:56:15.368663,68909.0,10857.0
185146709,185146709,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-09 16:13:29.845009,slurm_normal,1460218612.0,0,1.0,main_w2_handler1,2478539,12401110,False,,6600983.roundup,slurm,,132112168.0,corral-repl,,,,1,False,2.0,custom,300,False,1,100000,,,,,yes,True,"""24231130""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""False""",32.0,,29520830,1460218426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-09 16:16:56.529674,70907.0,186.0
578222650,578222650,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-09 21:46:37.183678,slurm_normal,1460246462.0,0,1.0,main_w2_handler1,2625941,12403950,False,,6603945.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,"""24234590""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""False""",32.0,,28878313,1460238428.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-10 00:01:06.226490,80108.0,8034.0
25913332,25913332,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-13 03:33:19.507338,slurm_normal,1460519712.0,0,1.0,main_w1_handler1,2661936,12436374,False,,6636078.roundup,slurm,,132112168.0,corral-repl,,,,1,false,0.0,no,,false,1,1000000,,,,,yes,true,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c53db4939be4e7d6'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""true""",32.0,,29439861,1460518428.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-13 03:55:15.072425,63534.0,1284.0
25913332,25913332,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-13 03:22:23.658843,slurm_normal,1460518588.0,0,1.0,main_w1_handler2,2661936,12436327,False,,6636035.roundup,slurm,,132112168.0,corral-repl,,,,1,false,0.0,no,,false,1,1000000,,,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c53db4939be4e7d6'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""true""",32.0,,29439861,1460517776.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-13 03:36:31.157767,63534.0,812.0
25913332,25913332,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-13 04:03:21.141091,slurm_normal,1460520249.0,0,1.0,main_w1_handler1,2661936,12436633,False,,6636208.roundup,slurm,,132112168.0,corral-repl,,,,1,false,0.0,no,,false,1,500,,,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c53db4939be4e7d6'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""true""",32.0,,29439861,1460520238.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-13 04:04:12.578239,63534.0,11.0
25913332,25913332,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-13 04:02:58.701492,slurm_normal,1460520212.0,0,1.0,main_w2_handler0,2661936,12436622,False,,6636206.roundup,slurm,,132112168.0,corral-repl,,,,1,false,0.0,no,,false,1,1000,,,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c53db4939be4e7d6'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""true""",32.0,,29439861,1460520203.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-13 04:03:34.338496,63534.0,9.0
25913332,25913332,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-13 04:23:16.511611,slurm_normal,1460525537.0,0,1.0,main_w1_handler2,2661936,12436696,False,,6636271.roundup,slurm,,132112168.0,corral-repl,,,,1,false,0.0,no,,false,1,3500000,,,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c53db4939be4e7d6'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""true""",32.0,,29439861,1460521458.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-13 05:32:20.642981,63534.0,4079.0
5370063298,5370063298,,,,,,,bam,4304242861.0,bam,,,,,,,,,,,,,,,bam,2016-04-12 01:57:49.380121,slurm_normal,1460426894.0,0,1.0,main_w1_handler1,2636780,12425112,False,,6625538.roundup,slurm,,132112168.0,corral-repl,,,,1,False,0.0,no,,False,1,100000,,,,,yes,False,"""24236310,24236333""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""False""",32.0,,29253200,1460426308.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-12 02:08:17.680823,62982.0,586.0
5613218,5613218,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-15 12:21:49.957457,slurm_normal,1460722967.0,0,1.0,main_w1_handler0,2533618,12466169,False,,6658973.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a4a41a6b8fb307f3'}]","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""png""","""false""",32.0,,29612508,1460722952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-15 12:22:50.677319,37542.0,15.0
42747067165,42747067165,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-16 10:19:01.945619,slurm_normal,1460801985.0,0,1.0,main_w1_handler0,2642522,12483099,False,,6672015.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c29f578a3ae13a1f'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""png""","""false""",32.0,,29134364,1460801972.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-16 10:19:48.078951,81152.0,13.0
261037,261037,,,,,,,bam,406352.0,bam,,,,,,,,,,,,,,,bam,2016-04-18 04:55:37.454829,slurm_normal,1460955424.0,0,1.0,main_w1_handler0,2669431,12499900,False,,6691080.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54fef5c5c6d55cc61'}, {'src': 'hda', 'id': 'bbd44e69cb8906b54422d1886800db37'}]","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""png""","""false""",32.0,,29617743,1460955382.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-18 04:57:06.582633,29287.0,42.0
878772160,878772160,,,,,,,bam,724639547.0,bam,,,,,,,,,,,,,,,bam,2016-04-19 02:50:22.588408,slurm_normal,1461034297.0,0,1.0,main_w1_handler0,2636045,12515071,False,,6704999.roundup,slurm,,132112168.0,corral-repl,,,,1,false,2.0,custom,300,false,1,100000,,"""Chr1""",,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f905dca51bfefdb4'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a43d392d284d7711'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""png""","""false""",32.0,,29671751,1461034292.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-19 02:51:40.259700,46988.0,5.0
31380932,31380932,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-19 20:16:36.712065,slurm_normal,1461097306.0,0,1.0,main_w2_handler1,1104862,12528034,False,,6714043.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c3b200fbf1c9a03e'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""false""",32.0,,29662048,1461097228.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-19 20:21:48.888116,25699.0,78.0
31380932,31380932,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-19 23:05:43.838612,slurm_normal,1461107258.0,0,1.0,main_w1_handler2,1104862,12529615,False,,6716514.roundup,slurm,,132112168.0,corral-repl,,,,1,false,0.0,no,,false,1,100000,,chr20:1-2000000,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c3b200fbf1c9a03e'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""false""",32.0,,29662048,1461107195.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-19 23:07:41.380304,25699.0,63.0
31380932,31380932,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-19 23:12:11.895211,slurm_normal,1461107586.0,0,1.0,main_w1_handler2,1104862,12529666,False,,6716577.roundup,slurm,,132112168.0,corral-repl,,,,1,false,0.0,no,,false,1,1,,chr20:1-2000000,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c3b200fbf1c9a03e'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""false""",32.0,,29662048,1461107573.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-19 23:13:09.251126,25699.0,13.0
31380932,31380932,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-19 23:18:59.004942,slurm_normal,1461108001.0,0,1.0,main_w1_handler2,1104862,12529724,False,,6716644.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c3b200fbf1c9a03e'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""false""",32.0,,29662048,1461107994.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-19 23:20:09.850436,25699.0,7.0
5476545439,5476545439,,,,,,,bam,4487163072.0,bam,3281757061.0,bam,3937843165.0,bam,3580146841.0,bam,3450283145.0,bam,,,,,,,bam,2016-04-18 12:53:48.234730,slurm_normal,1460988193.0,0,1.0,main_w2_handler0,2651603,12504631,False,,6696393.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e0d0e853cc5584d2'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5febdfc282e6028c2'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52d4c781c1d5a7288'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50dd047223e6df149'}, {'src': 'hda', 'id': 'bbd44e69cb8906b54d1fa511f102d29a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5debacd272a3b2565'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""",32.0,,29659773,1460984076.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-18 14:03:17.307170,81265.0,4117.0
26395053,26395053,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-20 11:38:42.768983,slurm_normal,1461210687.0,0,1.0,main_w2_handler1,2660894,12535706,False,,6732346.roundup,slurm,,132112168.0,corral-repl,,,,0,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5474c4d649700513c'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""png""","""false""",32.0,,28469836,1461210670.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,2.2.2.0,,2016-04-21 03:51:28.722416,73208.0,17.0
